Time,farce
2023-10-05,1.2564102564102564
2023-10-06,1.435897435897436
2023-10-07,1.282051282051282
2023-10-08,0.8974358974358974
2023-10-09,1.0
2023-10-10,1.1538461538461537
2023-10-11,1.2564102564102564
2023-10-12,1.0512820512820513
2023-10-13,0.8974358974358974
2023-10-14,0.8717948717948718
2023-10-15,1.6923076923076923
2023-10-16,1.2564102564102564
2023-10-17,1.1282051282051282
2023-10-18,1.1538461538461537
2023-10-19,1.1025641025641024
2023-10-20,1.1538461538461537
2023-10-21,0.923076923076923
2023-10-22,1.0512820512820513
2023-10-23,1.2564102564102564
2023-10-24,1.0256410256410255
2023-10-25,1.2307692307692308
2023-10-26,0.9743589743589743
2023-10-27,1.3076923076923077
2023-10-28,0.7435897435897436
2023-10-29,0.8205128205128205
2023-10-30,1.2564102564102564
2023-10-31,0.8717948717948718
2023-11-01,0.923076923076923
2023-11-02,1.3076923076923077
2023-11-03,1.205128205128205
2023-11-04,0.6923076923076923
2023-11-05,0.9487179487179487
2023-11-06,0.9487179487179487
2023-11-07,1.0769230769230769
2023-11-08,1.358974358974359
2023-11-09,1.0256410256410255
2023-11-10,0.8974358974358974
2023-11-11,0.8205128205128205
2023-11-12,1.0256410256410255
2023-11-13,1.1538461538461537
2023-11-14,1.3846153846153846
2023-11-15,1.5128205128205128
2023-11-16,1.1538461538461537
2023-11-17,1.1794871794871795
2023-11-18,0.6923076923076923
2023-11-19,0.8974358974358974
2023-11-20,0.9743589743589743
2023-11-21,1.0769230769230769
2023-11-22,0.8461538461538461
2023-11-23,1.205128205128205
2023-11-24,0.6153846153846154
2023-11-25,1.0
2023-11-26,0.8461538461538461
2023-11-27,1.1282051282051282
2023-11-28,0.9487179487179487
2023-11-29,1.1282051282051282
2023-11-30,1.1538461538461537
2023-12-01,1.0256410256410255
2023-12-02,0.8461538461538461
2023-12-03,0.9743589743589743
2023-12-04,1.2564102564102564
2023-12-05,1.205128205128205
2023-12-06,1.4615384615384615
2023-12-07,0.9743589743589743
2023-12-08,0.6666666666666666
2023-12-09,0.8205128205128205
2023-12-10,0.8974358974358974
2023-12-11,0.717948717948718
2023-12-12,1.435897435897436
2023-12-13,1.0256410256410255
2023-12-14,1.3076923076923077
2023-12-15,0.7948717948717948
2023-12-16,0.6923076923076923
2023-12-17,0.8974358974358974
2023-12-18,0.5897435897435898
2023-12-19,0.5897435897435898
2023-12-20,0.923076923076923
2023-12-21,0.7948717948717948
2023-12-22,0.6366892911010558
2023-12-23,0.9798265460030166
2023-12-24,1.082579185520362
2023-12-25,0.7743212669683257
2023-12-26,0.8495475113122172
2023-12-27,0.6440422322775263
2023-12-28,0.8697209653092006
2023-12-29,0.7394419306184012
2023-12-30,0.7669683257918551
2023-12-31,0.7266214177978884
2024-01-01,1.0476998491704375
2024-01-02,0.9523001508295625
2024-01-03,0.7394419306184012
2024-01-04,0.6843891402714932
2024-01-05,1.0953996983408747
2024-01-06,0.8697209653092006
2024-01-07,1.2055052790346907
2024-01-08,0.9798265460030166
2024-01-09,0.6642156862745098
2024-01-10,0.9523001508295625
2024-01-11,1.1302790346907994
2024-01-12,1.1578054298642533
2024-01-13,0.6440422322775263
2024-01-14,0.8697209653092006
2024-01-15,0.917420814479638
2024-01-16,1.0
2024-01-17,1.1302790346907994
2024-01-18,1.0
2024-01-19,1.0752262443438914
2024-01-20,1.4660633484162895
2024-01-21,1.3088235294117647
2024-01-22,1.0294117647058822
2024-01-23,1.0147058823529411
2024-01-24,0.8676470588235294
2024-01-25,1.0
2024-01-26,0.8382352941176471
2024-01-27,0.8235294117647058
2024-01-28,0.9558823529411764
2024-01-29,1.0147058823529411
2024-01-30,1.0147058823529411
2024-01-31,0.9117647058823529
2024-02-01,1.1323529411764706
2024-02-02,0.9705882352941176
2024-02-03,0.6176470588235294
2024-02-04,0.6911764705882353
2024-02-05,1.1029411764705883
2024-02-06,1.161764705882353
2024-02-07,0.8970588235294118
2024-02-08,0.8088235294117647
2024-02-09,1.0588235294117647
2024-02-10,0.7647058823529411
2024-02-11,0.9264705882352942
2024-02-12,0.8970588235294118
2024-02-13,1.3529411764705883
2024-02-14,0.8088235294117647
2024-02-15,1.161764705882353
2024-02-16,0.9852941176470588
2024-02-17,0.7794117647058824
2024-02-18,0.7794117647058824
2024-02-19,0.9705882352941176
2024-02-20,0.8676470588235294
2024-02-21,1.0735294117647058
2024-02-22,1.0
2024-02-23,0.9705882352941176
2024-02-24,0.7647058823529411
2024-02-25,0.5588235294117647
2024-02-26,1.0147058823529411
2024-02-27,0.8235294117647058
2024-02-28,0.9558823529411764
2024-02-29,1.088235294117647
2024-03-01,0.8676470588235294
2024-03-02,0.3382352941176471
2024-03-03,0.7794117647058824
2024-03-04,1.088235294117647
2024-03-05,1.0147058823529411
2024-03-06,1.1176470588235294
2024-03-07,0.9264705882352942
2024-03-08,0.9411764705882353
2024-03-09,0.4852941176470588
2024-03-10,0.8088235294117647
2024-03-11,0.9705882352941176
2024-03-12,1.1176470588235294
2024-03-13,0.9264705882352942
2024-03-14,0.7941176470588235
2024-03-15,0.6323529411764706
2024-03-16,0.7205882352941176
2024-03-17,0.7058823529411764
2024-03-18,1.1323529411764706
2024-03-19,1.0441176470588236
2024-03-20,0.9705882352941176
2024-03-21,1.0294117647058822
2024-03-22,0.7794117647058824
2024-03-23,0.5882352941176471
2024-03-24,1.0441176470588236
2024-03-25,0.75
2024-03-26,0.8235294117647058
2024-03-27,1.088235294117647
2024-03-28,0.8676470588235294
2024-03-29,1.2352941176470589
2024-03-30,1.1470588235294117
2024-03-31,1.2647058823529411
2024-04-01,0.8676470588235294
2024-04-02,1.2058823529411764
2024-04-03,1.4117647058823528
2024-04-04,1.2058823529411764
2024-04-05,1.0441176470588236
2024-04-06,1.161764705882353
2024-04-07,1.1029411764705883
2024-04-08,1.0
2024-04-09,1.338235294117647
2024-04-10,0.7941176470588235
2024-04-11,1.4411764705882353
2024-04-12,1.1764705882352942
2024-04-13,1.0735294117647058
2024-04-14,1.4117647058823528
2024-04-15,0.9852941176470588
2024-04-16,0.9558823529411764
2024-04-17,0.9705882352941176
2024-04-18,1.2352941176470589
2024-04-19,1.1176470588235294
2024-04-20,1.3529411764705883
2024-04-21,1.2647058823529411
2024-04-22,1.1029411764705883
2024-04-23,1.3823529411764706
2024-04-24,1.088235294117647
2024-04-25,1.0441176470588236
2024-04-26,0.8823529411764706
2024-04-27,0.8529411764705882
2024-04-28,0.9705882352941176
2024-04-29,0.9558823529411764
2024-04-30,1.088235294117647
2024-05-01,0.9264705882352942
2024-05-02,0.9705882352941176
2024-05-03,1.0147058823529411
2024-05-04,1.0147058823529411
2024-05-05,1.0441176470588236
2024-05-06,1.0294117647058822
2024-05-07,0.9558823529411764
2024-05-08,0.5294117647058824
2024-05-09,1.161764705882353
2024-05-10,1.1176470588235294
2024-05-11,0.6323529411764706
2024-05-12,0.6617647058823529
2024-05-13,1.0588235294117647
2024-05-14,1.088235294117647
2024-05-15,0.75
2024-05-16,1.0147058823529411
2024-05-17,0.8529411764705882
2024-05-18,0.75
2024-05-19,0.9558823529411764
2024-05-20,0.9117647058823529
2024-05-21,1.1323529411764706
2024-05-22,0.7058823529411764
2024-05-23,0.8235294117647058
2024-05-24,0.6764705882352942
2024-05-25,0.6176470588235294
2024-05-26,0.6911764705882353
2024-05-27,0.8382352941176471
2024-05-28,0.5882352941176471
2024-05-29,0.7794117647058824
2024-05-30,1.0441176470588236
2024-05-31,1.0147058823529411
2024-06-01,0.8970588235294118
2024-06-02,0.8676470588235294
2024-06-03,0.6323529411764706
2024-06-04,0.7205882352941176
2024-06-05,0.8823529411764706
2024-06-06,0.7941176470588235
2024-06-07,0.8529411764705882
2024-06-08,1.0147058823529411
2024-06-09,1.1323529411764706
2024-06-10,0.75
2024-06-11,0.7058823529411764
2024-06-12,0.8088235294117647
2024-06-13,0.5588235294117647
2024-06-14,0.8823529411764706
2024-06-15,0.8970588235294118
2024-06-16,0.6617647058823529
2024-06-17,0.9117647058823529
2024-06-18,0.7352941176470588
2024-06-19,0.6470588235294118
2024-06-20,0.8529411764705882
2024-06-21,0.5588235294117647
2024-06-22,0.7352941176470588
2024-06-23,0.7941176470588235
2024-06-24,0.39705882352941174
2024-06-25,0.5147058823529411
2024-06-26,0.8970588235294118
2024-06-27,0.6617647058823529
2024-06-28,1.2205882352941175
2024-06-29,0.8529411764705882
2024-06-30,0.8088235294117647
2024-07-01,0.6617647058823529
2024-07-02,0.8823529411764706
2024-07-03,0.8970588235294118
2024-07-04,0.8382352941176471
2024-07-05,0.7647058823529411
2024-07-06,0.8676470588235294
2024-07-07,0.5882352941176471
2024-07-08,0.7941176470588235
2024-07-09,0.6323529411764706
2024-07-10,0.6911764705882353
2024-07-11,0.9705882352941176
2024-07-12,0.9705882352941176
2024-07-13,0.0
2024-07-14,1.0441176470588236
2024-07-15,0.7794117647058824
2024-07-16,0.9705882352941176
2024-07-17,0.8088235294117647
2024-07-18,0.8823529411764706
2024-07-19,1.0441176470588236
2024-07-20,0.7352941176470588
2024-07-21,0.6176470588235294
2024-07-22,0.7352941176470588
2024-07-23,0.7941176470588235
2024-07-24,0.8088235294117647
2024-07-25,0.7647058823529411
2024-07-26,1.0588235294117647
2024-07-27,0.75
2024-07-28,0.8088235294117647
2024-07-29,0.8382352941176471
2024-07-30,0.5882352941176471
2024-07-31,0.6029411764705882
2024-08-01,0.8235294117647058
2024-08-02,0.5882352941176471
2024-08-03,0.6764705882352942
2024-08-04,0.5147058823529411
2024-08-05,0.7941176470588235
2024-08-06,0.5147058823529411
2024-08-07,1.0
2024-08-08,0.3382352941176471
2024-08-09,0.8676470588235294
2024-08-10,0.8382352941176471
2024-08-11,0.5
2024-08-12,0.5147058823529411
2024-08-13,0.7647058823529411
2024-08-14,0.75
2024-08-15,0.7058823529411764
2024-08-16,0.7352941176470588
2024-08-17,0.6617647058823529
2024-08-18,0.8386152738520614
2024-08-19,0.7347074822676124
2024-08-20,0.7025225321316196
2024-08-21,1.0786158071569516
2024-08-22,0.8137832648925392
