Time,popeyes
2024-09-23,28.226529608281556
2024-09-24,30.515167144088167
2024-09-25,28.98940878688376
2024-09-26,31.278046322690372
2024-09-27,32.80380467989478
2024-09-28,40.43259646591682
2024-09-29,40.43259646591682
2024-09-30,28.98940878688376
2024-10-01,28.98940878688376
2024-10-02,28.98940878688376
2024-10-03,31.278046322690372
2024-10-04,35.092442215701396
2024-10-05,39.66971728731462
2024-10-06,41.19547564451903
2024-10-07,28.98940878688376
2024-10-08,31.278046322690372
2024-10-09,31.278046322690372
2024-10-10,32.80380467989478
2024-10-11,36.618200572905806
2024-10-12,40.43259646591682
2024-10-13,42.72123400172344
2024-10-14,32.80380467989478
2024-10-15,33.56668385849699
2024-10-16,33.56668385849699
2024-10-17,33.56668385849699
2024-10-18,37.381079751508004
2024-10-19,47.29850907333666
2024-10-20,42.72123400172344
2024-10-21,31.278046322690372
2024-10-22,32.04092550129258
2024-10-23,34.32956303709919
2024-10-24,34.32956303709919
2024-10-25,39.66971728731462
2024-10-26,49.587146609143275
2024-10-27,46.535629894734456
2024-10-28,32.80380467989478
2024-10-29,34.32956303709919
2024-10-30,35.092442215701396
2024-10-31,35.8553213943036
2024-11-01,45.009871537530046
2024-11-02,45.009871537530046
2024-11-03,48.061388251938865
2024-11-04,35.092442215701396
2024-11-05,36.618200572905806
2024-11-06,25.17501289387274
2024-11-07,36.618200572905806
2024-11-08,44.24699235892785
2024-11-09,50.35002578774548
2024-11-10,48.061388251938865
2024-11-11,38.906838108712414
2024-11-12,36.618200572905806
2024-11-13,38.14395893011021
2024-11-14,38.14395893011021
2024-11-15,40.43259646591682
2024-11-16,46.535629894734456
2024-11-17,48.82426743054107
2024-11-18,38.906838108712414
2024-11-19,37.381079751508004
2024-11-20,41.95835482312123
2024-11-21,38.14395893011021
2024-11-22,44.24699235892785
2024-11-23,52.638663323552095
2024-11-24,52.638663323552095
2024-11-25,41.19547564451903
2024-11-26,46.535629894734456
2024-11-27,51.87578414494989
2024-11-28,62.556092645380744
2024-11-29,28.98940878688376
2024-11-30,34.32956303709919
2024-12-01,36.618200572905806
2024-12-02,28.98940878688376
2024-12-03,28.98940878688376
2024-12-04,29.752287965485966
2024-12-05,29.752287965485966
2024-12-06,32.04092550129258
2024-12-07,38.906838108712414
2024-12-08,39.66971728731462
2024-12-09,28.226529608281556
2024-12-10,30.515167144088167
2024-12-11,32.04092550129258
2024-12-12,32.80380467989478
2024-12-13,35.092442215701396
2024-12-14,38.906838108712414
2024-12-15,42.72123400172344
2024-12-16,29.752287965485966
2024-12-17,31.278046322690372
2024-12-18,32.04092550129258
2024-12-19,33.56668385849699
2024-12-20,38.14395893011021
2024-12-21,41.95835482312123
2024-12-22,41.95835482312123
2024-12-23,38.906838108712414
2024-12-24,47.29850907333666
2024-12-25,53.40154250215429
2024-12-26,34.32956303709919
2024-12-27,35.8553213943036
2024-12-28,38.906838108712414
2024-12-29,39.66971728731462
2024-12-30,35.092442215701396
2024-12-31,40.43259646591682
2025-01-01,47.29850907333666
2025-01-02,32.80380467989478
2025-01-03,33.56668385849699
2025-01-04,35.8553213943036
2025-01-05,37.381079751508004
2025-01-06,26.700771251077146
2025-01-07,27.46365042967935
2025-01-08,28.226529608281556
2025-01-09,30.515167144088167
2025-01-10,29.752287965485966
2025-01-11,34.32956303709919
2025-01-12,37.381079751508004
2025-01-13,25.937892072474945
2025-01-14,28.226529608281556
2025-01-15,29.752287965485966
2025-01-16,29.752287965485966
2025-01-17,32.80380467989478
2025-01-18,38.906838108712414
2025-01-19,35.8553213943036
2025-01-20,32.80380467989478
2025-01-21,30.515167144088167
2025-01-22,31.278046322690372
2025-01-23,33.56668385849699
2025-01-24,38.906838108712414
2025-01-25,51.87578414494989
2025-01-26,50.35002578774548
2025-01-27,37.381079751508004
2025-01-28,49.587146609143275
2025-01-29,54.9273008593587
2025-01-30,71.7106427886072
2025-01-31,68.65912607419838
2025-02-01,76.28791786022042
2025-02-02,60.267455109574136
2025-02-03,40.43259646591682
2025-02-04,36.618200572905806
2025-02-05,38.14395893011021
2025-02-06,38.14395893011021
2025-02-07,35.8553213943036
2025-02-08,44.24699235892785
2025-02-09,45.77275071613225
2025-02-10,28.226529608281556
2025-02-11,29.752287965485966
2025-02-12,30.515167144088167
2025-02-13,28.98940878688376
2025-02-14,32.04092550129258
2025-02-15,35.8553213943036
2025-02-16,37.381079751508004
2025-02-17,32.80380467989478
2025-02-18,30.515167144088167
2025-02-19,30.515167144088167
2025-02-20,30.515167144088167
2025-02-21,32.80380467989478
2025-02-22,39.66971728731462
2025-02-23,43.48411318032564
2025-02-24,29.752287965485966
2025-02-25,29.752287965485966
2025-02-26,29.752287965485966
2025-02-27,32.80380467989478
2025-02-28,33.56668385849699
2025-03-01,38.906838108712414
2025-03-02,40.43259646591682
2025-03-03,31.278046322690372
2025-03-04,33.56668385849699
2025-03-05,33.56668385849699
2025-03-06,31.278046322690372
2025-03-07,35.8553213943036
2025-03-08,39.66971728731462
2025-03-09,40.43259646591682
2025-03-10,29.752287965485966
2025-03-11,32.80380467989478
2025-03-12,32.80380467989478
2025-03-13,32.80380467989478
2025-03-14,37.381079751508004
2025-03-15,42.72123400172344
2025-03-16,42.72123400172344
2025-03-17,30.515167144088167
2025-03-18,28.226529608281556
2025-03-19,30.515167144088167
2025-03-20,31.278046322690372
2025-03-21,32.80380467989478
2025-03-22,39.66971728731462
2025-03-23,38.906838108712414
2025-03-24,27.46365042967935
2025-03-25,29.752287965485966
2025-03-26,31.278046322690372
2025-03-27,30.515167144088167
2025-03-28,36.618200572905806
2025-03-29,41.19547564451903
2025-03-30,39.66971728731462
2025-03-31,29.752287965485966
2025-04-01,39.66971728731462
2025-04-02,43.48411318032564
2025-04-03,43.48411318032564
2025-04-04,48.82426743054107
2025-04-05,49.587146609143275
2025-04-06,49.587146609143275
2025-04-07,38.906838108712414
2025-04-08,35.092442215701396
2025-04-09,37.381079751508004
2025-04-10,39.66971728731462
2025-04-11,43.48411318032564
2025-04-12,49.587146609143275
2025-04-13,45.77275071613225
2025-04-14,34.32956303709919
2025-04-15,33.56668385849699
2025-04-16,34.55842679067985
2025-04-17,37.609943505088665
2025-04-18,41.34805148023947
2025-04-19,44.39956819464828
2025-04-20,49.510858691283055
2025-04-21,35.62645764072293
2025-04-22,31.20175840483015
2025-04-23,30.515167144088167
2025-04-24,31.506910076271033
2025-04-25,33.56668385849699
2025-04-26,38.67797435513175
2025-04-27,41.34805148023947
2025-04-28,30.515167144088167
2025-04-29,32.880092597755
2025-04-30,34.55842679067985
2025-05-01,35.24501805142184
2025-05-02,36.618200572905806
2025-05-03,41.34805148023947
2025-05-04,44.0944165232074
2025-05-05,30.515167144088167
2025-05-06,32.19350133701302
2025-05-07,37.99138309438977
2025-05-08,33.56668385849699
2025-05-09,34.25327511923897
2025-05-10,39.66971728731462
2025-05-11,40.661460219497485
2025-05-12,31.20175840483015
2025-05-13,31.506910076271033
2025-05-14,31.506910076271033
2025-05-15,32.34607717273346
2025-05-16,35.39759388714227
2025-05-17,39.66971728731462
2025-05-18,43.94184068748696
2025-05-19,31.735773829851695
2025-05-20,32.95638051561522
2025-05-21,31.735773829851695
2025-05-22,32.34607717273346
2025-05-23,35.39759388714227
2025-05-24,39.059413944432855
2025-05-25,41.50062731595991
2025-05-26,39.66971728731462
2025-05-27,29.904863801206403
2025-05-28,31.735773829851695
2025-05-29,33.56668385849699
2025-05-30,37.22850391578756
2025-05-31,40.28002063019638
2025-06-01,41.50062731595991
2025-06-02,42.72123400172344
2025-06-03,61.030334288176334
2025-06-04,55.537604202240466
2025-06-05,49.434570773422834
2025-06-06,46.99335740189578
2025-06-07,48.213964087659306
2025-06-08,44.55214403036872
2025-06-09,36.007897230024035
2025-06-10,36.007897230024035
2025-06-11,36.6182005729058
2025-06-12,37.22850391578756
2025-06-13,43.331537344605195
2025-06-14,46.383054059014015
2025-06-15,39.059413944432855
2025-06-16,32.34607717273346
2025-06-17,32.95638051561522
2025-06-18,34.787290544260514
2025-06-19,36.6182005729058
2025-06-20,41.50062731595991
2025-06-21,37.83880725866933
2025-06-22,39.66971728731462
2025-06-23,31.735773829851695
2025-06-24,31.735773829851695
2025-06-25,31.735773829851695
2025-06-26,33.56668385849699
2025-06-27,36.6182005729058
2025-06-28,38.44911060155109
2025-06-29,40.28002063019638
2025-06-30,32.95638051561522
2025-07-01,32.95638051561522
2025-07-02,37.22850391578756
2025-07-03,37.83880725866933
2025-07-04,45.16244737325049
2025-07-05,37.22850391578756
2025-07-06,40.89032397307815
2025-07-07,32.34607717273346
2025-07-08,36.007897230024035
2025-07-09,34.787290544260514
2025-07-10,34.787290544260514
2025-07-11,41.50062731595991
2025-07-12,45.77275071613225
2025-07-13,43.94184068748696
2025-07-14,39.059413944432855
2025-07-15,37.83880725866933
2025-07-16,37.22850391578756
2025-07-17,37.83880725866933
2025-07-18,40.28002063019638
2025-07-19,41.50062731595991
2025-07-20,41.50062731595991
2025-07-21,34.17698720137875
2025-07-22,32.95638051561522
2025-07-23,34.787290544260514
2025-07-24,34.17698720137875
2025-07-25,37.22850391578756
2025-07-26,38.44911060155109
2025-07-27,39.059413944432855
2025-07-28,32.34607717273346
2025-07-29,44.55214403036872
2025-07-30,37.83880725866933
2025-07-31,35.39759388714227
2025-08-01,38.44911060155109
2025-08-02,40.28002063019638
2025-08-03,43.331537344605195
2025-08-04,32.95638051561522
2025-08-05,33.56668385849699
2025-08-06,32.95638051561522
2025-08-07,33.56668385849699
2025-08-08,36.6182005729058
2025-08-09,39.059413944432855
2025-08-10,42.72123400172344
2025-08-11,31.735773829851695
2025-08-12,31.735773829851695
2025-08-13,34.787290544260514
2025-08-14,34.787290544260514
2025-08-15,37.83880725866933
2025-08-16,39.66971728731462
2025-08-17,40.28002063019638
2025-08-18,31.12547048696993
2025-08-19,31.735773829851695
2025-08-20,31.735773829851695
2025-08-21,31.735773829851695
2025-08-22,32.95638051561522
2025-08-23,37.83880725866933
2025-08-24,36.6182005729058
2025-08-25,29.29456045832464
2025-08-26,27.46365042967935
2025-08-27,30.515167144088167
2025-08-28,29.904863801206403
2025-08-29,32.34607717273346
2025-08-30,37.22850391578756
2025-08-31,37.83880725866933
2025-09-01,36.007897230024035
2025-09-02,26.853347086797587
2025-09-03,27.46365042967935
2025-09-04,28.68425711544288
2025-09-05,29.29456045832464
2025-09-06,33.56668385849699
2025-09-07,34.787290544260514
2025-09-08,25.63274040103406
2025-09-09,26.243043743915823
2025-09-10,25.63274040103406
2025-09-11,26.243043743915823
2025-09-12,28.68425711544288
2025-09-13,34.17698720137875
2025-09-14,33.56668385849699
2025-09-15,26.853347086797587
2025-09-16,28.68425711544288
2025-09-17,30.515167144088167
2025-09-18,29.29456045832464
2025-09-19,32.34607717273346
2025-09-20,37.83880725866933
2025-09-21,37.22850391578756
2025-09-22,28.073953772561115
2025-09-23,28.68425711544288
2025-09-24,29.29456045832464
2025-09-25,29.29456045832464
2025-09-26,33.56668385849699
2025-09-27,42.72123400172344
2025-09-28,37.83880725866933
2025-09-29,27.46365042967935
2025-09-30,27.46365042967935
2025-10-01,30.515167144088167
2025-10-02,29.904863801206403
2025-10-03,31.12547048696993
2025-10-04,34.787290544260514
2025-10-05,37.83880725866933
2025-10-06,26.853347086797587
2025-10-07,27.46365042967935
2025-10-08,28.073953772561115
2025-10-09,28.68425711544288
2025-10-10,30.515167144088167
2025-10-11,36.007897230024035
2025-10-12,36.007897230024035
2025-10-13,28.073953772561115
2025-10-14,28.68425711544288
2025-10-15,31.735773829851695
2025-10-16,31.735773829851695
2025-10-17,34.787290544260514
2025-10-18,41.50062731595991
2025-10-19,40.89032397307815
2025-10-20,31.735773829851695
2025-10-21,31.735773829851695
2025-10-22,32.34607717273346
2025-10-23,31.735773829851695
2025-10-24,39.66971728731462
2025-10-25,40.89032397307815
2025-10-26,39.66971728731462
2025-10-27,32.95638051561522
2025-10-28,31.12547048696993
2025-10-29,33.56668385849699
2025-10-30,34.787290544260514
2025-10-31,36.6182005729058
2025-11-01,47.60366074477754
2025-11-02,45.77275071613225
2025-11-03,32.95638051561522
2025-11-04,34.787290544260514
2025-11-05,32.95638051561522
2025-11-06,34.17698720137875
2025-11-07,36.007897230024035
2025-11-08,46.383054059014015
2025-11-09,44.55214403036872
2025-11-10,32.34607717273346
2025-11-11,37.83880725866933
2025-11-12,36.6182005729058
2025-11-13,36.007897230024035
2025-11-14,36.007897230024035
2025-11-15,45.16244737325049
2025-11-16,46.383054059014015
2025-11-17,42.110930658841674
2025-11-18,54.9273008593587
2025-11-19,52.48608748783165
2025-11-20,49.434570773422834
2025-11-21,46.99335740189578
2025-11-22,54.31699751647694
2025-11-23,53.706694173595174
2025-11-24,46.99335740189578
2025-11-25,51.26548080206812
2025-11-26,57.97881757376752
2025-11-27,59.809727602412806
2025-11-28,31.12547048696993
2025-11-29,36.007897230024035
2025-11-30,37.22850391578756
2025-12-01,30.515167144088167
2025-12-02,32.95638051561522
2025-12-03,34.787290544260514
2025-12-04,33.56668385849699
2025-12-05,37.83880725866933
2025-12-06,50.0448741163046
2025-12-07,43.94184068748696
2025-12-08,31.735773829851695
2025-12-09,30.515167144088167
2025-12-10,31.735773829851695
2025-12-11,31.18151875315295
2025-12-12,32.50176680101963
2025-12-13,38.748034687860525
2025-12-14,34.787290544260514
2025-12-15,28.23587098597873
2025-12-16,26.915622938112055
2025-12-17,29.86127070528628
2025-12-18,31.18151875315295
2025-12-19,32.80691847246051
2025-12-20,37.73293831143474
2025-12-21,37.427786639993855
2025-12-22,33.8220148488863
2025-12-23,37.0728142875014
2025-12-24,46.92485396544987
2025-12-25,47.27982631794232
2025-12-26,31.18151875315295
2025-12-27,31.84164277708629
2025-12-28,34.787290544260514
2025-12-29,33.467042496393844
2025-12-30,37.0728142875014
2025-12-31,42.65895815040898
2026-01-01,45.29945424614232
2026-01-02,39.05318635930141
2026-01-03,36.41269026356807
2026-01-04,39.05318635930141
2026-01-05,29.86127070528628
2026-01-06,31.18151875315295
2026-01-07,30.826546400660497
2026-01-08,32.146794448527174
2026-01-09,33.8220148488863
2026-01-10,37.627069364200146
2026-01-11,35.49723524924542
2026-01-12,28.397788199396338
2026-01-13,27.687843494411432
2026-01-14,29.107732904381248
2026-01-15,29.107732904381248
2026-01-16,32.65745642930579
2026-01-17,35.49723524924542
2026-01-18,37.627069364200146
2026-01-19,32.65745642930579
2026-01-20,29.817677609366157
2026-01-21,29.107732904381248
2026-01-22,29.107732904381248
2026-01-23,31.237567019335973
2026-01-24,31.947511724320883
2026-01-25,28.397788199396338
2026-01-26,25.558009379456706
2026-01-27,26.267954084441612
2026-01-28,29.107732904381248
2026-01-29,29.107732904381248
2026-01-30,31.237567019335973
2026-01-31,38.33701406918506
2026-02-01,36.91712465921524
2026-02-02,28.397788199396338
2026-02-03,28.397788199396338
2026-02-04,28.397788199396338
2026-02-05,28.397788199396338
2026-02-06,30.527622314351063
2026-02-07,34.07734583927561
2026-02-08,36.207179954230334
2026-02-09,22.00828585453216
2026-02-10,24.138119969486887
2026-02-11,28.397788199396338
2026-02-12,26.977898789426522
2026-02-13,29.817677609366157
2026-02-14,30.527622314351063
2026-02-15,31.947511724320883
2026-02-16,30.527622314351063
2026-02-17,28.397788199396338
2026-02-18,29.817677609366157
2026-02-19,30.527622314351063
2026-02-20,33.367401134290695
2026-02-21,40.466848184139785
2026-02-22,35.49723524924542
2026-02-23,28.397788199396338
2026-02-24,29.107732904381248
2026-02-25,29.817677609366157
2026-02-26,29.817677609366157
2026-02-27,34.07734583927561
2026-02-28,41.17679288912469
2026-03-01,36.91712465921524
2026-03-02,28.397788199396338
2026-03-03,27.687843494411432
2026-03-04,29.107732904381248
2026-03-05,29.817677609366157
2026-03-06,35.49723524924542
2026-03-07,38.33701406918506
2026-03-08,36.91712465921524
2026-03-09,27.687843494411432
2026-03-10,30.527622314351063
2026-03-11,29.817677609366157
2026-03-12,31.947511724320883
2026-03-13,36.207179954230334
2026-03-14,42.59668229909451
2026-03-15,44.726516414049236
2026-03-16,31.237567019335973
2026-03-17,31.237567019335973
2026-03-18,31.947511724320883
2026-03-19,31.237567019335973
2026-03-20,33.367401134290695
2026-03-21,37.627069364200146
2026-03-22,38.33701406918506
2026-03-23,29.107732904381248
2026-03-24,29.817677609366157
2026-03-25,31.237567019335973
2026-03-26,29.817677609366157
2026-03-27,34.07734583927561
2026-03-28,39.046958774169966
2026-03-29,39.75690347915487
2026-03-30,28.397788199396338
2026-03-31,28.397788199396338
2026-04-01,30.527622314351063
2026-04-02,31.947511724320883
2026-04-03,36.207179954230334
2026-04-04,40.466848184139785
2026-04-05,47.56629523398887
2026-04-06,31.947511724320883
2026-04-07,33.367401134290695
2026-04-08,34.07734583927561
2026-04-09,31.947511724320883
2026-04-10,36.207179954230334
2026-04-11,39.75690347915487
2026-04-12,44.01657170906432
2026-04-13,61.05524462870213
2026-04-14,70.99447049849084
2026-04-15,59.635355218732315
2026-04-16,46.14640582401905
2026-04-17,44.01657170906432
2026-04-18,47.56629523398887
2026-04-19,45.43646111903414
2026-04-20,34.787290544260514
2026-04-21,33.367401134290695
2026-04-22,37.627069364200146
2026-04-23,33.367401134290695
2026-04-24,37.627069364200146
2026-04-25,39.75690347915487
2026-04-26,43.30662700407942
2026-04-27,30.527622314351063
2026-04-28,31.237567019335973
2026-04-29,31.947511724320883
2026-04-30,31.237567019335973
2026-05-01,34.07734583927561
2026-05-02,36.207179954230334
2026-05-03,37.627069364200146
2026-05-04,38.33701406918506
2026-05-05,28.397788199396338
2026-05-06,36.207179954230334
2026-05-07,30.527622314351063
2026-05-08,31.947511724320883
2026-05-09,36.91712465921524
2026-05-10,35.49723524924542
2026-05-11,26.977898789426522
2026-05-12,29.107732904381248
2026-05-13,29.107732904381248
2026-05-14,29.107732904381248
2026-05-15,30.527622314351063
2026-05-16,36.91712465921524
2026-05-17,36.91712465921524
2026-05-18,28.397788199396338
2026-05-19,28.397788199396338
2026-05-20,30.527622314351063
2026-05-21,32.65745642930579
2026-05-22,34.07734583927561
2026-05-23,35.49723524924542
2026-05-24,36.91712465921524
2026-05-25,34.787290544260514
2026-05-26,27.687843494411432
2026-05-27,29.817677609366157
2026-05-28,30.527622314351063
2026-05-29,33.367401134290695
2026-05-30,34.787290544260514
2026-05-31,40.466848184139785
