Time,amazon
2024-09-24,45.50930917578753
2024-09-25,42.70873630343137
2024-09-26,45.50930917578753
2024-09-27,44.10902273960945
2024-09-28,42.70873630343137
2024-09-29,40.608306649164255
2024-09-30,45.50930917578753
2024-10-01,44.80916595769849
2024-10-02,46.20945239387657
2024-10-03,46.90959561196561
2024-10-04,48.309882048143685
2024-10-05,44.10902273960945
2024-10-06,46.20945239387657
2024-10-07,47.609738830054646
2024-10-08,59.51217353756831
2024-10-09,56.011457447123114
2024-10-10,51.11045492049984
2024-10-11,46.90959561196561
2024-10-12,44.80916595769849
2024-10-13,44.80916595769849
2024-10-14,47.609738830054646
2024-10-15,48.309882048143685
2024-10-16,46.90959561196561
2024-10-17,46.90959561196561
2024-10-18,44.80916595769849
2024-10-19,44.10902273960945
2024-10-20,44.80916595769849
2024-10-21,47.609738830054646
2024-10-22,45.50930917578753
2024-10-23,44.80916595769849
2024-10-24,46.20945239387657
2024-10-25,45.50930917578753
2024-10-26,42.00859308534233
2024-10-27,45.50930917578753
2024-10-28,44.80916595769849
2024-10-29,42.70873630343137
2024-10-30,43.40887952152041
2024-10-31,41.308449867253294
2024-11-01,43.40887952152041
2024-11-02,44.10902273960945
2024-11-03,46.20945239387657
2024-11-04,44.80916595769849
2024-11-05,40.608306649164255
2024-11-06,32.20658803209579
2024-11-07,45.50930917578753
2024-11-08,46.90959561196561
2024-11-09,44.80916595769849
2024-11-10,46.90959561196561
2024-11-11,48.309882048143685
2024-11-12,49.71016848432176
2024-11-13,47.609738830054646
2024-11-14,46.90959561196561
2024-11-15,47.609738830054646
2024-11-16,42.70873630343137
2024-11-17,50.4103117024108
2024-11-18,49.010025266232724
2024-11-19,49.010025266232724
2024-11-20,49.71016848432176
2024-11-21,52.51074135667792
2024-11-22,52.51074135667792
2024-11-23,51.81059813858888
2024-11-24,54.611171010945036
2024-11-25,54.611171010945036
2024-11-26,52.51074135667792
2024-11-27,52.51074135667792
2024-11-28,48.309882048143685
2024-11-29,70.01432180890389
2024-11-30,63.012889628013504
2024-12-01,58.81203031947927
2024-12-02,67.91389215463677
2024-12-03,63.012889628013504
2024-12-04,54.611171010945036
2024-12-05,56.011457447123114
2024-12-06,58.11188710139023
2024-12-07,53.911027792856
2024-12-08,56.011457447123114
2024-12-09,55.311314229034075
2024-12-10,57.41174388330119
2024-12-11,56.71160066521215
2024-12-12,56.71160066521215
2024-12-13,56.71160066521215
2024-12-14,56.011457447123114
2024-12-15,57.41174388330119
2024-12-16,56.011457447123114
2024-12-17,56.71160066521215
2024-12-18,57.41174388330119
2024-12-19,63.012889628013504
2024-12-20,63.012889628013504
2024-12-21,56.011457447123114
2024-12-22,49.010025266232724
2024-12-23,49.010025266232724
2024-12-24,46.90959561196561
2024-12-25,49.010025266232724
2024-12-26,53.21088457476696
2024-12-27,54.611171010945036
2024-12-28,49.71016848432176
2024-12-29,47.609738830054646
2024-12-30,48.309882048143685
2024-12-31,46.90959561196561
2025-01-01,41.308449867253294
2025-01-02,49.010025266232724
2025-01-03,48.309882048143685
2025-01-04,47.609738830054646
2025-01-05,46.90959561196561
2025-01-06,46.20945239387657
2025-01-07,46.20945239387657
2025-01-08,45.50930917578753
2025-01-09,43.40887952152041
2025-01-10,43.40887952152041
2025-01-11,44.10902273960945
2025-01-12,49.71016848432176
2025-01-13,44.10902273960945
2025-01-14,42.70873630343137
2025-01-15,44.10902273960945
2025-01-16,44.80916595769849
2025-01-17,43.40887952152041
2025-01-18,41.308449867253294
2025-01-19,41.308449867253294
2025-01-20,42.00859308534233
2025-01-21,42.70873630343137
2025-01-22,42.00859308534233
2025-01-23,43.40887952152041
2025-01-24,43.40887952152041
2025-01-25,44.10902273960945
2025-01-26,44.10902273960945
2025-01-27,42.70873630343137
2025-01-28,44.10902273960945
2025-01-29,42.70873630343137
2025-01-30,41.308449867253294
2025-01-31,42.00859308534233
2025-02-01,39.90816343107522
2025-02-02,42.00859308534233
2025-02-03,42.70873630343137
2025-02-04,43.40887952152041
2025-02-05,43.40887952152041
2025-02-06,43.40887952152041
2025-02-07,42.00859308534233
2025-02-08,42.70873630343137
2025-02-09,40.608306649164255
2025-02-10,39.90816343107522
2025-02-11,42.70873630343137
2025-02-12,41.308449867253294
2025-02-13,41.308449867253294
2025-02-14,39.20802021298618
2025-02-15,41.308449867253294
2025-02-16,42.70873630343137
2025-02-17,44.10902273960945
2025-02-18,42.70873630343137
2025-02-19,41.308449867253294
2025-02-20,42.70873630343137
2025-02-21,42.00859308534233
2025-02-22,39.90816343107522
2025-02-23,43.40887952152041
2025-02-24,42.70873630343137
2025-02-25,42.00859308534233
2025-02-26,42.70873630343137
2025-02-27,42.00859308534233
2025-02-28,42.00859308534233
2025-03-01,42.70873630343137
2025-03-02,42.70873630343137
2025-03-03,41.308449867253294
2025-03-04,43.40887952152041
2025-03-05,42.00859308534233
2025-03-06,46.20945239387657
2025-03-07,41.308449867253294
2025-03-08,41.308449867253294
2025-03-09,42.00859308534233
2025-03-10,43.40887952152041
2025-03-11,43.40887952152041
2025-03-12,43.40887952152041
2025-03-13,42.70873630343137
2025-03-14,40.608306649164255
2025-03-15,38.50787699489714
2025-03-16,44.10902273960945
2025-03-17,42.70873630343137
2025-03-18,41.308449867253294
2025-03-19,42.70873630343137
2025-03-20,40.608306649164255
2025-03-21,39.20802021298618
2025-03-22,40.608306649164255
2025-03-23,43.40887952152041
2025-03-24,41.308449867253294
2025-03-25,42.00859308534233
2025-03-26,44.80916595769849
2025-03-27,42.00859308534233
2025-03-28,42.70873630343137
2025-03-29,42.00859308534233
2025-03-30,43.40887952152041
2025-03-31,43.40887952152041
2025-04-01,42.00859308534233
2025-04-02,43.40887952152041
2025-04-03,42.70873630343137
2025-04-04,42.70873630343137
2025-04-05,42.00859308534233
2025-04-06,44.80916595769849
2025-04-07,43.40887952152041
2025-04-08,42.00859308534233
2025-04-09,43.40887952152041
2025-04-10,40.608306649164255
2025-04-11,42.00859308534233
2025-04-12,41.308449867253294
2025-04-13,41.308449867253294
2025-04-14,44.80916595769849
2025-04-15,42.67122863103374
2025-04-16,42.67122863103374
2025-04-17,42.67122863103374
2025-04-18,38.24532328811375
2025-04-19,37.15760078858256
2025-04-20,39.37055346004256
2025-04-21,41.93357774054708
2025-04-22,43.40887952152041
2025-04-23,41.93357774054708
2025-04-24,40.45827595957375
2025-04-25,40.10820435052923
2025-04-26,40.10820435052923
2025-04-27,40.8458552410159
2025-04-28,42.67122863103374
2025-04-29,50.39780914494493
2025-04-30,44.884181302493744
2025-05-01,45.971903802024926
2025-05-02,44.884181302493744
2025-05-03,41.58350613150256
2025-05-04,46.359483083467076
2025-05-05,44.14653041200708
2025-05-06,42.67122863103374
2025-05-07,42.67122863103374
2025-05-08,42.32115702198922
2025-05-09,41.93357774054708
2025-05-10,41.19592685006042
2025-05-11,42.32115702198922
2025-05-12,43.40887952152041
2025-05-13,44.884181302493744
2025-05-14,44.14653041200708
2025-05-15,41.08340383286753
2025-05-16,40.30824526998324
2025-05-17,41.858562395751825
2025-05-18,41.858562395751825
2025-05-19,45.73435521017329
2025-05-20,44.184038084404705
2025-05-21,45.73435521017329
2025-05-22,45.73435521017329
2025-05-23,43.40887952152041
2025-05-24,41.08340383286753
2025-05-25,41.08340383286753
2025-05-26,44.184038084404705
2025-05-27,44.959196647289
2025-05-28,44.959196647289
2025-05-29,44.959196647289
2025-05-30,43.40887952152041
2025-05-31,42.63372095863612
2025-06-01,44.959196647289
2025-06-02,45.73435521017329
2025-06-03,47.28467233594188
2025-06-04,47.28467233594188
2025-06-05,47.28467233594188
2025-06-06,44.959196647289
2025-06-07,43.40887952152041
2025-06-08,43.40887952152041
2025-06-09,44.184038084404705
2025-06-10,46.509513773057584
2025-06-11,44.184038084404705
2025-06-12,44.184038084404705
2025-06-13,43.40887952152041
2025-06-14,41.08340383286753
2025-06-15,41.08340383286753
2025-06-16,45.73435521017329
2025-06-17,46.509513773057584
2025-06-18,44.959196647289
2025-06-19,44.959196647289
2025-06-20,45.73435521017329
2025-06-21,41.08340383286753
2025-06-22,41.08340383286753
2025-06-23,44.184038084404705
2025-06-24,44.184038084404705
2025-06-25,43.40887952152041
2025-06-26,44.184038084404705
2025-06-27,44.959196647289
2025-06-28,41.08340383286753
2025-06-29,43.40887952152041
2025-06-30,46.509513773057584
2025-07-01,44.959196647289
2025-07-02,48.05983089882617
2025-07-03,46.509513773057584
2025-07-04,41.858562395751825
2025-07-05,41.08340383286753
2025-07-06,47.28467233594188
2025-07-07,51.93562371324764
2025-07-08,71.31458778535496
2025-07-09,66.6636364080492
2025-07-10,59.68720934209057
2025-07-11,59.68720934209057
2025-07-12,54.261099401900516
2025-07-13,44.184038084404705
2025-07-14,48.05983089882617
2025-07-15,49.61014802459476
2025-07-16,48.834989461710464
2025-07-17,52.71078227613193
2025-07-18,46.509513773057584
2025-07-19,48.05983089882617
2025-07-20,51.93562371324764
2025-07-21,51.93562371324764
2025-07-22,48.05983089882617
2025-07-23,49.61014802459476
2025-07-24,48.834989461710464
2025-07-25,49.61014802459476
2025-07-26,46.509513773057584
2025-07-27,48.834989461710464
2025-07-28,51.16046515036334
2025-07-29,49.61014802459476
2025-07-30,55.8114165276691
2025-07-31,58.13689221632198
2025-08-01,50.38530658747905
2025-08-02,44.959196647289
2025-08-03,45.73435521017329
2025-08-04,49.61014802459476
2025-08-05,50.38530658747905
2025-08-06,50.38530658747905
2025-08-07,48.834989461710464
2025-08-08,45.73435521017329
2025-08-09,44.959196647289
2025-08-10,47.28467233594188
2025-08-11,48.834989461710464
2025-08-12,48.05983089882617
2025-08-13,48.05983089882617
2025-08-14,45.73435521017329
2025-08-15,46.509513773057584
2025-08-16,44.184038084404705
2025-08-17,46.509513773057584
2025-08-18,47.28467233594188
2025-08-19,46.509513773057584
2025-08-20,47.28467233594188
2025-08-21,46.509513773057584
2025-08-22,44.184038084404705
2025-08-23,42.63372095863612
2025-08-24,42.63372095863612
2025-08-25,46.509513773057584
2025-08-26,45.73435521017329
2025-08-27,46.509513773057584
2025-08-28,47.28467233594188
2025-08-29,44.959196647289
2025-08-30,41.08340383286753
2025-08-31,41.08340383286753
2025-09-01,48.05983089882617
2025-09-02,45.73435521017329
2025-09-03,50.38530658747905
2025-09-04,48.05983089882617
2025-09-05,42.63372095863612
2025-09-06,40.30824526998324
2025-09-07,42.63372095863612
2025-09-08,44.184038084404705
2025-09-09,44.959196647289
2025-09-10,40.30824526998324
2025-09-11,41.858562395751825
2025-09-12,41.08340383286753
2025-09-13,38.75792814421465
2025-09-14,41.858562395751825
2025-09-15,43.40887952152041
2025-09-16,42.63372095863612
2025-09-17,43.40887952152041
2025-09-18,42.63372095863612
2025-09-19,43.40887952152041
2025-09-20,40.30824526998324
2025-09-21,41.08340383286753
2025-09-22,44.184038084404705
2025-09-23,44.959196647289
2025-09-24,42.63372095863612
2025-09-25,44.184038084404705
2025-09-26,46.509513773057584
2025-09-27,44.184038084404705
2025-09-28,42.63372095863612
2025-09-29,46.509513773057584
2025-09-30,45.73435521017329
2025-10-01,45.73435521017329
2025-10-02,46.509513773057584
2025-10-03,44.959196647289
2025-10-04,43.40887952152041
2025-10-05,44.959196647289
2025-10-06,45.73435521017329
2025-10-07,59.68720934209057
2025-10-08,62.78784359362774
2025-10-09,50.38530658747905
2025-10-10,44.959196647289
2025-10-11,42.63372095863612
2025-10-12,42.63372095863612
2025-10-13,44.959196647289
2025-10-14,47.28467233594188
2025-10-15,46.509513773057584
2025-10-16,47.28467233594188
2025-10-17,48.834989461710464
2025-10-18,41.858562395751825
2025-10-19,46.509513773057584
2025-10-20,77.5158562884293
2025-10-21,53.48594083901622
2025-10-22,50.38530658747905
2025-10-23,47.28467233594188
2025-10-24,45.73435521017329
2025-10-25,45.73435521017329
2025-10-26,45.73435521017329
2025-10-27,49.61014802459476
2025-10-28,50.38530658747905
2025-10-29,49.61014802459476
2025-10-30,51.16046515036334
2025-10-31,47.28467233594188
2025-11-01,46.509513773057584
2025-11-02,46.509513773057584
2025-11-03,48.834989461710464
2025-11-04,44.959196647289
2025-11-05,45.73435521017329
2025-11-06,48.05983089882617
2025-11-07,49.61014802459476
2025-11-08,48.05983089882617
2025-11-09,51.16046515036334
2025-11-10,48.05983089882617
2025-11-11,51.93562371324764
2025-11-12,48.834989461710464
2025-11-13,48.834989461710464
2025-11-14,49.61014802459476
2025-11-15,48.05983089882617
2025-11-16,51.16046515036334
2025-11-17,51.93562371324764
2025-11-18,50.38530658747905
2025-11-19,49.61014802459476
2025-11-20,56.586575090553396
2025-11-21,55.8114165276691
2025-11-22,55.03625796478481
2025-11-23,55.03625796478481
2025-11-24,57.36173365343769
2025-11-25,55.8114165276691
2025-11-26,53.48594083901622
2025-11-27,47.28467233594188
2025-11-28,68.98911209670209
2025-11-29,64.33816071939633
2025-11-30,58.912050779206275
2025-12-01,65.88847784516491
2025-12-02,62.78784359362774
2025-12-03,54.261099401900516
2025-12-04,58.912050779206275
2025-12-05,53.48594083901622
2025-12-06,60.46236790497486
2025-12-07,55.8114165276691
2025-12-08,57.36173365343769
2025-12-09,58.13689221632198
2025-12-10,58.13689221632198
2025-12-11,57.41917274147206
2025-12-12,55.72683420258501
2025-12-13,55.72683420258501
2025-12-14,54.340222322365534
2025-12-15,57.41917274147206
2025-12-16,55.03352826247527
2025-12-17,57.11344608280447
2025-12-18,61.19142910068832
2025-12-19,58.80578462169153
2025-12-20,56.72586680136233
2025-12-21,51.95457784336875
2025-12-22,51.95457784336875
2025-12-23,48.56990076559464
2025-12-24,44.79764440637838
2025-12-25,44.79764440637838
2025-12-26,51.261271903259015
2025-12-27,49.56893336437196
2025-12-28,47.18328888537517
2025-12-29,49.56893336437196
2025-12-30,48.87562742426223
2025-12-31,47.8765948254849
2026-01-01,40.332082107052386
2026-01-02,45.7966770051557
2026-01-03,47.18328888537517
2026-01-04,43.41103252615891
2026-01-05,44.79764440637838
2026-01-06,47.48901554404276
2026-01-07,45.7966770051557
2026-01-08,43.41103252615891
2026-01-09,45.7966770051557
2026-01-10,45.247545482802934
2026-01-11,47.69335875214364
2026-01-12,44.02463884813259
2026-01-13,44.02463884813259
2026-01-14,42.19027889612706
2026-01-15,44.636092165467765
2026-01-16,44.636092165467765
2026-01-17,44.02463884813259
2026-01-18,42.80173221346224
2026-01-19,44.636092165467765
2026-01-20,42.80173221346224
2026-01-21,45.247545482802934
2026-01-22,44.02463884813259
2026-01-23,39.744465626786365
2026-01-24,40.96737226145672
2026-01-25,40.35591894412154
2026-01-26,41.578825578791886
2026-01-27,44.636092165467765
2026-01-28,48.91626538681399
2026-01-29,47.08190543480846
2026-01-30,45.247545482802934
2026-01-31,45.247545482802934
2026-02-01,47.08190543480846
2026-02-02,42.19027889612706
2026-02-03,44.02463884813259
2026-02-04,44.636092165467765
2026-02-05,44.636092165467765
2026-02-06,44.02463884813259
2026-02-07,42.19027889612706
2026-02-08,39.13301230945119
2026-02-09,36.68719904011049
2026-02-10,41.578825578791886
2026-02-11,42.19027889612706
2026-02-12,40.35591894412154
2026-02-13,40.35591894412154
2026-02-14,37.91010567478084
2026-02-15,39.744465626786365
2026-02-16,42.19027889612706
2026-02-17,40.35591894412154
2026-02-18,41.578825578791886
2026-02-19,40.35591894412154
2026-02-20,39.744465626786365
2026-02-21,40.35591894412154
2026-02-22,39.13301230945119
2026-02-23,41.578825578791886
2026-02-24,42.19027889612706
2026-02-25,42.19027889612706
2026-02-26,42.80173221346224
2026-02-27,39.744465626786365
2026-02-28,42.80173221346224
2026-03-01,40.96737226145672
2026-03-02,44.636092165467765
2026-03-03,44.636092165467765
2026-03-04,44.636092165467765
2026-03-05,54.41934524283056
2026-03-06,44.02463884813259
2026-03-07,43.41318553079741
2026-03-08,44.636092165467765
2026-03-09,45.85899880013811
2026-03-10,45.85899880013811
2026-03-11,44.636092165467765
2026-03-12,42.19027889612706
2026-03-13,43.41318553079741
2026-03-14,42.80173221346224
2026-03-15,43.41318553079741
2026-03-16,40.96737226145672
2026-03-17,42.80173221346224
2026-03-18,46.470452117473286
2026-03-19,44.02463884813259
2026-03-20,42.80173221346224
2026-03-21,43.41318553079741
2026-03-22,45.247545482802934
2026-03-23,44.636092165467765
2026-03-24,44.02463884813259
2026-03-25,47.08190543480846
2026-03-26,44.636092165467765
2026-03-27,44.02463884813259
2026-03-28,45.85899880013811
2026-03-29,47.08190543480846
2026-03-30,44.636092165467765
2026-03-31,45.247545482802934
2026-04-01,45.85899880013811
2026-04-02,44.636092165467765
2026-04-03,41.578825578791886
2026-04-04,42.80173221346224
2026-04-05,41.578825578791886
2026-04-06,46.470452117473286
2026-04-07,45.247545482802934
2026-04-08,47.69335875214364
2026-04-09,45.85899880013811
2026-04-10,44.02463884813259
2026-04-11,43.41318553079741
2026-04-12,45.85899880013811
2026-04-13,42.80173221346224
2026-04-14,45.247545482802934
2026-04-15,47.08190543480846
2026-04-16,47.08190543480846
2026-04-17,46.470452117473286
2026-04-18,44.02463884813259
2026-04-19,44.636092165467765
2026-04-20,43.41318553079741
2026-04-21,45.85899880013811
2026-04-22,45.85899880013811
2026-04-23,45.85899880013811
2026-04-24,40.35591894412154
2026-04-25,42.19027889612706
2026-04-26,43.41318553079741
2026-04-27,44.02463884813259
2026-04-28,45.247545482802934
2026-04-29,44.636092165467765
2026-04-30,44.636092165467765
2026-05-01,44.636092165467765
2026-05-02,45.247545482802934
2026-05-03,45.247545482802934
2026-05-04,45.247545482802934
2026-05-05,45.247545482802934
2026-05-06,46.470452117473286
2026-05-07,45.85899880013811
2026-05-08,43.41318553079741
2026-05-09,45.247545482802934
2026-05-10,40.96737226145672
2026-05-11,44.02463884813259
2026-05-12,47.08190543480846
2026-05-13,46.470452117473286
2026-05-14,46.470452117473286
2026-05-15,44.02463884813259
2026-05-16,45.247545482802934
2026-05-17,44.636092165467765
2026-05-18,47.69335875214364
2026-05-19,46.470452117473286
2026-05-20,45.85899880013811
2026-05-21,45.247545482802934
2026-05-22,46.470452117473286
2026-05-23,44.02463884813259
2026-05-24,45.85899880013811
2026-05-25,47.08190543480846
2026-05-26,45.247545482802934
2026-05-27,46.470452117473286
2026-05-28,45.247545482802934
2026-05-29,45.85899880013811
2026-05-30,44.02463884813259
2026-05-31,47.69335875214364
