Time,patron
2024-09-16,75.3794881884897
2024-09-17,53.54079754880455
2024-09-18,51.13679300612977
2024-09-19,51.060704954149344
2024-09-20,44.80471231109944
2024-09-21,60.936166464097994
2024-09-22,50.83277516442519
2024-09-23,47.68073365821035
2024-09-24,46.073727827081846
2024-09-25,52.13884228536086
2024-09-26,49.76404822405769
2024-09-27,49.689552088099454
2024-09-28,51.90503902789192
2024-09-29,51.82721944157785
2024-09-30,47.94435011935513
2024-10-01,42.55320795617547
2024-10-02,46.28294729486624
2024-10-03,50.00132363522301
2024-10-04,52.1954383850938
2024-10-05,55.893405403996134
2024-10-06,49.77573440901869
2024-10-07,48.9476093124216
2024-10-08,48.12181355642513
2024-10-09,49.55064673214005
2024-10-10,50.22536121891832
2024-10-11,51.6463608702838
2024-10-12,55.304977041506746
2024-10-13,49.99754198743689
2024-10-14,47.68641469873072
2024-10-15,46.87006802516165
2024-10-16,51.25591046882718
2024-10-17,49.69457502099614
2024-10-18,51.100138133706324
2024-10-19,49.54343097014769
2024-10-20,50.206271322261465
2024-10-21,54.552925035201376
2024-10-22,51.52536929707156
2024-10-23,53.6515371122867
2024-10-24,53.56953645298699
2024-10-25,55.68571787431108
2024-10-26,55.60047566749156
2024-10-27,60.62854872964733
2024-10-28,59.80625090729311
2024-10-29,59.71448676491378
2024-10-30,58.1685774243741
2024-10-31,58.805176360886236
2024-11-01,71.03758239904926
2024-11-02,60.795637754517834
2024-11-03,57.811419136343524
2024-11-04,52.67159732299848
2024-11-05,45.38618066171119
2024-11-06,31.649342825096298
2024-11-07,40.21873913960326
2024-11-08,47.327355176266074
2024-11-09,54.41382275790862
2024-11-10,48.61064384465969
2024-11-11,44.966521608244015
2024-11-12,44.89676461385522
2024-11-13,49.807845348990995
2024-11-14,49.020020705044864
2024-11-15,49.65312533160174
2024-11-16,50.99230695149096
2024-11-17,50.91288864147778
2024-11-18,48.71546732843384
2024-11-19,46.52471486943904
2024-11-20,47.85972078155174
2024-11-21,40.05502681083463
2024-11-22,47.71022516598361
2024-11-23,53.23974742198784
2024-11-24,46.86153334527496
2024-11-25,44.69309399133161
2024-11-26,41.83404964579483
2024-11-27,45.24907219761968
2024-11-28,54.90862042290446
2024-11-29,44.412987415303974
2024-11-30,42.957374122859825
2024-12-01,46.34856734687881
2024-12-02,40.84003414995125
2024-12-03,44.328857943196546
2024-12-04,43.66359723923364
2024-12-05,42.303967791303045
2024-12-06,52.7396296456972
2024-12-07,47.217666731650255
2024-12-08,54.89019054178615
2024-12-09,45.8863518326986
2024-12-10,44.52371849906114
2024-12-11,45.94382614961369
2024-12-12,51.54500965083521
2024-12-13,53.66822390827738
2024-12-14,57.88634034360665
2024-12-15,62.80756052649265
2024-12-16,46.087662056878195
2024-12-17,47.513923304821866
2024-12-18,49.64110922833338
2024-12-19,51.770923087187136
2024-12-20,53.203322336160724
2024-12-21,57.43940027207543
2024-12-22,55.37247438400893
2024-12-23,59.61512683718759
2024-12-24,62.45945235203754
2024-12-25,64.6050583872136
2024-12-26,47.781309864377526
2024-12-27,47.811063671796056
2024-12-28,47.84082631715262
2024-12-29,54.91039159463062
2024-12-30,45.787126145723356
2024-12-31,60.617564502252044
2025-01-01,61.360543811506524
2025-01-02,38.815256856107645
2025-01-03,41.66405410843296
2025-01-04,46.63619428818053
2025-01-05,48.07924564577404
2025-01-06,40.32673538906841
2025-01-07,41.05968314299941
2025-01-08,40.37678716233994
2025-01-09,44.654647757318145
2025-01-10,46.10081503447996
2025-01-11,51.097162590674664
2025-01-12,51.12881634712672
2025-01-13,46.1865439582043
2025-01-14,45.504135051983155
2025-01-15,46.2437388141655
2025-01-16,44.84858433221453
2025-01-17,44.87632230955828
2025-01-18,48.46788343332437
2025-01-19,50.63745112419915
2025-01-20,37.82314324788498
2025-01-21,38.56059094271122
2025-01-22,37.8698754910151
2025-01-23,47.187823177003494
2025-01-24,47.21694205640195
2025-01-25,50.82531720423841
2025-01-26,50.856660515042975
2025-01-27,46.5876175843683
2025-01-28,45.89915476749818
2025-01-29,43.77458443220959
2025-01-30,40.92931245202415
2025-01-31,48.139514614277516
2025-02-01,46.01231699349507
2025-02-02,55.39263097774968
2025-02-03,45.34912070211741
2025-02-04,39.61484656474777
2025-02-05,45.404899616121675
2025-02-06,46.15395693232586
2025-02-07,41.1311197317717
2025-02-08,48.37679634369247
2025-02-09,52.741405812508425
2025-02-10,38.315206035129464
2025-02-11,37.615341418394685
2025-02-12,41.98130566536028
2025-02-13,45.628342795724386
2025-02-14,53.62804671315525
2025-02-15,58.01179107494792
2025-02-16,51.517001674609034
2025-02-17,39.205937914008985
2025-02-18,41.409378905804736
2025-02-19,41.434719643982675
2025-02-20,46.551655062941414
2025-02-21,53.13045445958229
2025-02-22,57.53249330427249
2025-02-23,56.11024674236119
2025-02-24,47.39473227774554
2025-02-25,39.39813440218753
2025-02-26,41.61231224283251
2025-02-27,47.48160168538423
2025-02-28,49.7033708222238
2025-03-01,54.121957045118
2025-03-02,57.082256550340645
2025-03-03,44.6684660909715
2025-03-04,46.89383679215127
2025-03-05,41.05710525318295
2025-03-06,46.95098353318337
2025-03-07,46.245513609213575
2025-03-08,55.82219421141262
2025-03-09,50.711513376283925
2025-03-10,42.65299775396319
2025-03-11,44.15062120481409
2025-03-12,44.17745942784685
2025-03-13,46.414520721513234
2025-03-14,50.12864717091478
2025-03-15,53.847258744668395
2025-03-16,57.570357392319245
2025-03-17,73.8529458595331
2025-03-18,50.98945040701173
2025-03-19,52.499228650124444
2025-03-20,49.57156464038227
2025-03-21,48.1209672160417
2025-03-22,60.00246525344599
2025-03-23,51.14417374529677
2025-03-24,41.533451271505875
2025-03-25,40.816477131566074
2025-03-26,44.55401335926976
2025-03-27,43.094936269844645
2025-03-28,52.042586807089954
2025-03-29,55.79362792629674
2025-03-30,52.10552775320802
2025-03-31,46.178496230445056
2025-04-01,42.480068431109004
2025-04-02,45.48857788277706
2025-04-03,47.00836693797545
2025-04-04,52.26303933135736
2025-04-05,58.27109110526157
2025-04-06,59.053750059613435
2025-04-07,47.121889907497945
2025-04-08,41.91136988453572
2025-04-09,47.17870052079705
2025-04-10,47.95643744465379
2025-04-11,50.98439657585589
2025-04-12,58.51730591127945
2025-04-13,57.80184667213117
2025-04-14,42.81412078888843
2025-04-15,42.25218783466032
2025-04-16,43.42182295314716
2025-04-17,46.740923441765155
2025-04-18,53.208677098687104
2025-04-19,61.552023722169224
2025-04-20,60.143503767273465
2025-04-21,46.81878163960381
2025-04-22,51.86200217095873
2025-04-23,51.165604684884016
2025-04-24,54.06000462628291
2025-04-25,52.64533722413268
2025-04-26,62.8882481180616
2025-04-27,60.318889627071485
2025-04-28,43.920502128896544
2025-04-29,50.57359710795936
2025-04-30,48.434359596917204
2025-05-01,50.89738796004565
2025-05-02,55.39952839767801
2025-05-03,62.35033802890252
2025-05-04,61.937098120447985
2025-05-05,60.9589162350945
2025-05-06,54.33020001940656
2025-05-07,46.40865908976511
2025-05-08,59.87251025445516
2025-05-09,60.62013293526355
2025-05-10,61.368363453484186
2025-05-11,66.17445187549491
2025-05-12,54.182288166108734
2025-05-13,48.97952493181306
2025-05-14,47.360584556067074
2025-05-15,45.973730265826156
2025-05-16,53.077652711386314
2025-05-17,52.400586294540304
2025-05-18,63.05918268269929
2025-05-19,43.95455097947108
2025-05-20,43.27088164003898
2025-05-21,43.29616378625019
2025-05-22,44.741828557221105
2025-05-23,54.71638861679229
2025-05-24,51.90426004572848
2025-05-25,61.18316824294923
2025-05-26,53.38854251115519
2025-05-27,43.448006078657436
2025-05-28,42.04798268467219
2025-05-29,47.06414243193231
2025-05-30,54.22665195223414
2025-05-31,55.686088077882935
2025-06-01,55.0041761941974
2025-06-02,42.1453300693696
2025-06-03,42.858917980776624
2025-06-04,45.715389742695905
2025-06-05,45.00030927699967
2025-06-06,54.28514896262838
2025-06-07,53.56994414013589
2025-06-08,52.140509995172266
2025-06-09,42.14023050215198
2025-06-10,42.139500497442896
2025-06-11,42.13877011895715
2025-06-12,42.85224342375739
2025-06-13,51.42179988690193
2025-06-14,52.84926574274858
2025-06-15,59.27584955900957
2025-06-16,43.56342152224759
2025-06-17,42.84852203261005
2025-06-18,50.70320232661998
2025-06-19,43.56114799562436
2025-06-20,47.13091310023749
2025-06-21,59.269661007455994
2025-06-22,49.27150980946668
2025-06-23,37.845572040595854
2025-06-24,39.98707637895267
2025-06-25,40.70042063891062
2025-06-26,40.69970960242388
2025-06-27,48.553190840850895
2025-06-28,51.40836182669262
2025-06-29,52.835447371019946
2025-06-30,39.26890178066306
2025-07-01,41.410116529771834
2025-07-02,45.69312089855127
2025-07-03,48.548089685102426
2025-07-04,53.54474777724344
2025-07-05,57.11339512177126
2025-07-06,52.82896269959206
2025-07-07,41.40575672539166
2025-07-08,42.83278841925851
2025-07-09,44.25976951895635
2025-07-10,42.83128123731935
2025-07-11,48.54126401967296
2025-07-12,57.820192922159315
2025-07-13,54.963905937417145
2025-07-14,44.25587105583557
2025-07-15,47.82404907074089
2025-07-16,52.81965903487514
2025-07-17,51.39119295241115
2025-07-18,49.24902290085241
2025-07-19,62.095496149432634
2025-07-20,63.521855072687714
2025-07-21,48.53269316647829
2025-07-22,43.53590965322788
2025-07-23,45.6762106600643
2025-07-24,46.38907909048725
2025-07-25,45.67459083575027
2025-07-26,59.23318384655293
2025-07-27,52.80937085675474
2025-07-28,42.81764817973547
2025-07-29,46.384961107967065
2025-07-30,45.67053417954417
2025-07-31,46.38331103244419
2025-08-01,55.65898245240123
2025-08-02,57.08511915048618
2025-08-03,53.516345573943674
2025-08-04,43.525851728255624
2025-08-05,42.811549511400024
2025-08-06,42.09727237623223
2025-08-07,45.6640224460776
2025-08-08,47.803669466803896
2025-08-09,60.645362327276494
2025-08-10,51.36927058806665
2025-08-11,44.233858196966146
2025-08-12,42.80619322073485
2025-08-13,43.51885029117186
2025-08-14,43.51807042148292
2025-08-15,44.23068836477884
2025-08-16,53.50390515093923
2025-08-17,57.78318045889248
2025-08-18,41.374867713752316
2025-08-19,41.374124361103135
2025-08-20,43.51338308796143
2025-08-21,41.37263655348044
2025-08-22,52.784827849819166
2025-08-23,51.35728627376932
2025-08-24,56.34934077263115
2025-08-25,44.22273628955406
2025-08-26,44.22193892172928
2025-08-27,44.93438537339844
2025-08-28,43.50711166889862
2025-08-29,45.64598137967642
2025-08-30,52.77721239795126
2025-08-31,54.20264371784293
2025-09-01,49.92258472007672
2025-09-02,40.65051196606508
2025-09-03,44.21554583897058
2025-09-04,46.354168078175306
2025-09-05,50.63209674955736
2025-09-06,49.204948301451815
2025-09-07,59.18748724641707
2025-09-08,49.203162586787684
2025-09-09,44.21073453004764
2025-09-10,42.78380445531224
2025-09-11,45.63522850905679
2025-09-12,53.47781077382175
2025-09-13,47.77264164601781
2025-09-14,49.91080647274773
2025-09-15,44.91890761452814
2025-09-16,42.066146845452195
2025-09-17,44.91726999528622
2025-09-18,46.342369653242734
2025-09-19,55.609828584235174
2025-09-20,52.757079085796065
2025-09-21,56.3207175781597
2025-09-22,44.913168962626344
2025-09-23,49.18971399290797
2025-09-24,49.18881392295371
2025-09-25,48.47504510549591
2025-09-26,54.88985449735899
2025-09-27,52.75032203889311
2025-09-28,47.75955103208674
2025-09-29,49.184307016253186
2025-09-30,44.90658655626399
2025-10-01,50.608080938416784
2025-10-02,44.90493696349906
2025-10-03,57.73385773085201
2025-10-04,59.8710476990192
2025-10-05,54.1680464786316
2025-10-06,49.177978987470496
2025-10-07,50.6024956474484
2025-10-08,52.02695933755827
2025-10-09,53.45137001978891
2025-10-10,53.45038408064529
2025-10-11,52.73673903081038
2025-10-12,52.02311982288695
2025-10-13,52.022158788045594
2025-10-14,50.595959008796896
2025-10-15,52.732841294392415
2025-10-16,53.44445846784772
2025-10-17,57.718946738943515
2025-10-18,57.005311426627664
2025-10-19,59.14191476674818
2025-10-20,52.01541859501277
2025-10-21,50.58940032999381
2025-10-22,54.86354283668442
2025-10-23,52.72502331893549
2025-10-24,58.42394060696456
2025-10-25,54.86048565609381
2025-10-26,61.271610952516646
2025-10-27,60.55802380798925
2025-10-28,59.84446263841247
2025-10-29,60.555769088401355
2025-10-30,59.12982584037869
2025-10-31,64.82787778295317
2025-11-01,69.81333565991126
2025-11-02,66.25019466377833
2025-11-03,56.9883509325417
2025-11-04,54.850263346462356
2025-11-05,53.424582888840725
2025-11-06,56.985156395650606
2025-11-07,56.271789404683815
2025-11-08,58.40759977456872
2025-11-09,57.69423176363515
2025-11-10,51.28280092593731
2025-11-11,54.84307870501366
2025-11-12,64.81333226304545
2025-11-13,56.265463678464414
2025-11-14,54.12778456417737
2025-11-15,58.39993405234788
2025-11-16,59.11101780868277
2025-11-17,54.12473386545587
2025-11-18,50.56294521326546
2025-11-19,46.289149313561296
2025-11-20,49.13678736195654
2025-11-21,51.27220376195737
2025-11-22,59.10434339817367
2025-11-23,51.27027107512537
2025-11-24,46.284788376222565
2025-11-25,49.132155873600034
2025-11-26,51.26736862387083
2025-11-27,52.690466900846744
2025-11-28,54.8255307767868
2025-11-29,53.40048132021707
2025-11-30,64.07936537873229
2025-12-01,51.26252208242905
2025-12-02,48.41368743875261
2025-12-03,50.548627769122426
2025-12-04,52.68348670295217
2025-12-05,53.39441316547902
2025-12-06,63.36016817012849
2025-12-07,59.087574555033484
2025-12-08,54.103257642705636
2025-12-09,52.678486783175074
2025-12-10,51.965627482092245
2025-12-11,54.1234890285541
2025-12-12,57.12605061379239
2025-12-13,65.39051898690757
2025-12-14,63.45952520036442
2025-12-15,54.12753146672306
2025-12-16,49.72923012413451
2025-12-17,54.66427693135167
2025-12-18,54.130560717716364
2025-12-19,54.39893638937837
2025-12-20,63.199236853834414
2025-12-21,61.53528988195149
2025-12-22,54.40196801223134
2025-12-23,54.40297805903693
2025-12-24,70.07128620046072
2025-12-25,63.73987401350908
2025-12-26,51.93855567185226
2025-12-27,56.60712962587039
2025-12-28,50.00771369942262
2025-12-29,47.27367390413776
2025-12-30,49.74217842577798
2025-12-31,65.94722555772833
2026-01-01,67.6139876732555
2026-01-02,48.07936625705518
2026-01-03,56.34708420523101
2026-01-04,58.81597199038592
2026-01-05,44.81194577133917
2026-01-06,45.08017920488069
2026-01-07,54.68549896290249
2026-01-08,49.75047897491685
2026-01-09,51.97022729741379
2026-01-10,56.48818601982208
2026-01-11,56.486994027720485
2026-01-12,49.70750533837799
2026-01-13,49.706455479395366
2026-01-14,51.96474176596639
2026-01-15,100.0
2026-01-16,90.36964215390506
2026-01-17,56.47983126568035
2026-01-18,58.73778109725264
2026-01-19,54.218341978037145
2026-01-20,42.92194463116292
2026-01-21,51.95704213258793
2026-01-22,47.43803243936987
2026-01-23,49.6959319764054
2026-01-24,58.73030934111551
2026-01-25,58.729062174791366
2026-01-26,49.692766092659504
2026-01-27,47.432995806137754
2026-01-28,51.949319294965356
2026-01-29,49.689596132214106
2026-01-30,56.46424837818078
2026-01-31,58.7215679350388
2026-02-01,63.237264484633535
2026-02-02,47.32171466282301
2026-02-03,53.96067458425823
2026-02-04,51.59620136427292
2026-02-05,58.19501920167256
2026-02-06,60.29726509384104
2026-02-07,62.38958086051801
2026-02-08,68.91832571005108
2026-02-09,46.58113913180028
2026-02-10,48.68891219614063
2026-02-11,50.7867707491402
2026-02-12,52.874730404949744
2026-02-13,57.15091904882877
2026-02-14,76.759059302156
2026-02-15,67.83187170567061
2026-02-16,61.12789233930198
2026-02-17,52.27580004531492
2026-02-18,52.15638871300537
2026-02-19,47.700677102743164
2026-02-20,54.081188320837185
2026-02-21,64.74863024413945
2026-02-22,62.44665762328883
2026-02-23,53.70958932244242
2026-02-24,53.58598322548959
2026-02-25,51.32400695660111
2026-02-26,55.472727840766176
2026-02-27,57.47322129354081
2026-02-28,59.464003218934096
2026-03-01,59.32629305071414
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
