Time,josh_duggar
2024-08-23,0.6993103448275861
2024-08-24,0.3848275862068965
2024-08-25,0.9475862068965517
2024-08-26,0.5420689655172414
2024-08-27,0.0
2024-08-28,0.496551724137931
2024-08-29,0.496551724137931
2024-08-30,0.5627586206896552
2024-08-31,0.6786206896551724
2024-09-01,0.5420689655172414
2024-09-02,0.5420689655172414
2024-09-03,0.6537931034482758
2024-09-04,0.3393103448275862
2024-09-05,0.3393103448275862
2024-09-06,0.40551724137931033
2024-09-07,0.40551724137931033
2024-09-08,0.0
2024-09-09,0.3848275862068965
2024-09-10,0.0
2024-09-11,0.0
2024-09-12,0.496551724137931
2024-09-13,0.0
2024-09-14,0.496551724137931
2024-09-15,0.0
2024-09-16,0.5627586206896552
2024-09-17,0.2979310344827586
2024-09-18,0.3972413793103448
2024-09-19,0.34758620689655173
2024-09-20,0.5462068965517242
2024-09-21,0.5462068965517242
2024-09-22,0.5958620689655172
2024-09-23,0.4468965517241379
2024-09-24,0.0
2024-09-25,0.0
2024-09-26,0.0
2024-09-27,0.0
2024-09-28,0.0
2024-09-29,0.0
2024-09-30,0.0
2024-10-01,0.0
2024-10-02,0.34758620689655173
2024-10-03,0.0
2024-10-04,0.5462068965517242
2024-10-05,0.496551724137931
2024-10-06,0.3972413793103448
2024-10-07,0.0
2024-10-08,0.4468965517241379
2024-10-09,0.3972413793103448
2024-10-10,0.5462068965517242
2024-10-11,0.6455172413793103
2024-10-12,0.7448275862068965
2024-10-13,0.496551724137931
2024-10-14,0.0
2024-10-15,0.34758620689655173
2024-10-16,0.3972413793103448
2024-10-17,0.5462068965517242
2024-10-18,0.3972413793103448
2024-10-19,0.7944827586206896
2024-10-20,0.0
2024-10-21,0.496551724137931
2024-10-22,0.5958620689655172
2024-10-23,0.5462068965517242
2024-10-24,0.5462068965517242
2024-10-25,0.3972413793103448
2024-10-26,0.3972413793103448
2024-10-27,0.3972413793103448
2024-10-28,0.5462068965517242
2024-10-29,0.0
2024-10-30,0.4468965517241379
2024-10-31,0.3972413793103448
2024-11-01,0.496551724137931
2024-11-02,0.0
2024-11-03,0.4468965517241379
2024-11-04,0.496551724137931
2024-11-05,0.4468965517241379
2024-11-06,0.0
2024-11-07,0.0
2024-11-08,0.0
2024-11-09,0.0
2024-11-10,0.0
2024-11-11,0.0
2024-11-12,0.34758620689655173
2024-11-13,0.34758620689655173
2024-11-14,0.34758620689655173
2024-11-15,0.0
2024-11-16,0.0
2024-11-17,0.0
2024-11-18,0.4468965517241379
2024-11-19,0.5462068965517242
2024-11-20,0.34758620689655173
2024-11-21,0.0
2024-11-22,0.0
2024-11-23,0.0
2024-11-24,0.3972413793103448
2024-11-25,0.0
2024-11-26,0.3972413793103448
2024-11-27,0.0
2024-11-28,0.0
2024-11-29,0.0
2024-11-30,0.6951724137931035
2024-12-01,0.6951724137931035
2024-12-02,0.3972413793103448
2024-12-03,0.993103448275862
2024-12-04,1.9365517241379309
2024-12-05,0.8441379310344828
2024-12-06,0.496551724137931
2024-12-07,0.0
2024-12-08,0.0
2024-12-09,0.34758620689655173
2024-12-10,0.5462068965517242
2024-12-11,0.3972413793103448
2024-12-12,0.3972413793103448
2024-12-13,0.0
2024-12-14,0.9434482758620689
2024-12-15,0.6951724137931035
2024-12-16,1.2413793103448276
2024-12-17,1.7875862068965516
2024-12-18,4.9655172413793105
2024-12-19,1.986206896551724
2024-12-20,0.7944827586206896
2024-12-21,0.0
2024-12-22,0.9434482758620689
2024-12-23,0.6455172413793103
2024-12-24,0.7448275862068965
2024-12-25,0.5958620689655172
2024-12-26,0.5958620689655172
2024-12-27,0.0
2024-12-28,0.7944827586206896
2024-12-29,0.5958620689655172
2024-12-30,0.4468965517241379
2024-12-31,0.9434482758620689
2025-01-01,0.5958620689655172
2025-01-02,0.7944827586206896
2025-01-03,0.8441379310344828
2025-01-04,0.8937931034482758
2025-01-05,1.1420689655172414
2025-01-06,0.8937931034482758
2025-01-07,0.3972413793103448
2025-01-08,0.5462068965517242
2025-01-09,0.3972413793103448
2025-01-10,0.4468965517241379
2025-01-11,0.8441379310344828
2025-01-12,0.0
2025-01-13,0.9434482758620689
2025-01-14,0.7448275862068965
2025-01-15,1.6386206896551723
2025-01-16,1.2910344827586206
2025-01-17,0.6455172413793103
2025-01-18,0.5462068965517242
2025-01-19,0.9434482758620689
2025-01-20,0.8441379310344828
2025-01-21,0.4468965517241379
2025-01-22,0.4468965517241379
2025-01-23,0.5462068965517242
2025-01-24,1.2413793103448276
2025-01-25,1.0924137931034483
2025-01-26,0.496551724137931
2025-01-27,0.2979310344827586
2025-01-28,0.496551724137931
2025-01-29,0.0
2025-01-30,0.0
2025-01-31,0.0
2025-02-01,0.0
2025-02-02,0.0
2025-02-03,0.34758620689655173
2025-02-04,0.0
2025-02-05,0.3972413793103448
2025-02-06,0.0
2025-02-07,0.5462068965517242
2025-02-08,0.6455172413793103
2025-02-09,0.496551724137931
2025-02-10,0.5462068965517242
2025-02-11,0.3972413793103448
2025-02-12,0.8937931034482758
2025-02-13,0.9434482758620689
2025-02-14,0.3972413793103448
2025-02-15,0.0
2025-02-16,0.0
2025-02-17,0.496551724137931
2025-02-18,0.0
2025-02-19,0.6455172413793103
2025-02-20,0.7944827586206896
2025-02-21,0.0
2025-02-22,0.4468965517241379
2025-02-23,0.0
2025-02-24,0.0
2025-02-25,0.496551724137931
2025-02-26,0.3972413793103448
2025-02-27,0.496551724137931
2025-02-28,0.0
2025-03-01,0.3972413793103448
2025-03-02,0.0
2025-03-03,0.2979310344827586
2025-03-04,0.5958620689655172
2025-03-05,0.5462068965517242
2025-03-06,0.496551724137931
2025-03-07,0.496551724137931
2025-03-08,1.0924137931034483
2025-03-09,1.042758620689655
2025-03-10,0.6455172413793103
2025-03-11,0.0
2025-03-12,0.34758620689655173
2025-03-13,0.0
2025-03-14,0.0
2025-03-15,0.0
2025-03-16,0.0
2025-03-17,0.34758620689655173
2025-03-18,0.34758620689655173
2025-03-19,0.34758620689655173
2025-03-20,0.0
2025-03-21,0.0
2025-03-22,0.3972413793103448
2025-03-23,0.3972413793103448
2025-03-24,0.5958620689655172
2025-03-25,0.0
2025-03-26,0.6455172413793103
2025-03-27,0.4468965517241379
2025-03-28,0.4468965517241379
2025-03-29,0.0
2025-03-30,0.4468965517241379
2025-03-31,0.0
2025-04-01,0.0
2025-04-02,0.3972413793103448
2025-04-03,0.0
2025-04-04,0.3972413793103448
2025-04-05,0.0
2025-04-06,0.4468965517241379
2025-04-07,0.5958620689655172
2025-04-08,0.5462068965517242
2025-04-09,0.3972413793103448
2025-04-10,0.0
2025-04-11,0.0
2025-04-12,0.3972413793103448
2025-04-13,0.0
2025-04-14,0.0
2025-04-15,0.3436660617059891
2025-04-16,0.3567332123411978
2025-04-17,0.0
2025-04-18,0.0
2025-04-19,0.0
2025-04-20,0.0
2025-04-21,0.0
2025-04-22,0.0
2025-04-23,0.496551724137931
2025-04-24,0.445589836660617
2025-04-25,0.4586569872958257
2025-04-26,1.1969509981851179
2025-04-27,0.8023230490018148
2025-04-28,0.8153901996370235
2025-04-29,0.445589836660617
2025-04-30,0.496551724137931
2025-05-01,0.0
2025-05-02,0.0
2025-05-03,0.0
2025-05-04,0.0
2025-05-05,0.0
2025-05-06,0.3436660617059891
2025-05-07,0.0
2025-05-08,0.445589836660617
2025-05-09,0.394627949183303
2025-05-10,0.5096188747731397
2025-05-11,0.445589836660617
2025-05-12,0.5605807622504537
2025-05-13,0.0
2025-05-14,0.0
2025-05-15,0.4181488203266787
2025-05-16,0.0
2025-05-17,0.0
2025-05-18,0.6010889292196007
2025-05-19,0.0
2025-05-20,0.49655172413793097
2025-05-21,0.33974591651542646
2025-05-22,0.4181488203266787
2025-05-23,0.0
2025-05-24,0.3920145190562613
2025-05-25,0.0
2025-05-26,0.0
2025-05-27,0.49655172413793097
2025-05-28,0.9408348457350271
2025-05-29,1.306715063520871
2025-05-30,0.8362976406533574
2025-05-31,0.0
2025-06-01,0.0
2025-06-02,0.3920145190562613
2025-06-03,0.49655172413793097
2025-06-04,0.3658802177858439
2025-06-05,0.0
2025-06-06,0.3658802177858439
2025-06-07,1.176043557168784
2025-06-08,1.0453720508166968
2025-06-09,0.4181488203266787
2025-06-10,0.5488203266787658
2025-06-11,0.627223230490018
2025-06-12,0.0
2025-06-13,0.49655172413793097
2025-06-14,0.0
2025-06-15,0.0
2025-06-16,0.44428312159709615
2025-06-17,0.5488203266787658
2025-06-18,0.5488203266787658
2025-06-19,0.5226860254083484
2025-06-20,0.3920145190562613
2025-06-21,0.9931034482758619
2025-06-22,0.81016333938294
2025-06-23,1.4112522686025406
2025-06-24,0.7840290381125226
2025-06-25,0.5488203266787658
2025-06-26,0.3658802177858439
2025-06-27,0.6533575317604355
2025-06-28,0.5488203266787658
2025-06-29,0.7317604355716878
2025-06-30,0.4181488203266787
2025-07-01,0.6794918330308529
2025-07-02,0.8885662431941923
2025-07-03,1.0453720508166968
2025-07-04,0.49655172413793097
2025-07-05,0.6533575317604355
2025-07-06,0.5488203266787658
2025-07-07,0.627223230490018
2025-07-08,0.49655172413793097
2025-07-09,0.5488203266787658
2025-07-10,0.6794918330308529
2025-07-11,0.7056261343012703
2025-07-12,0.7578947368421052
2025-07-13,1.9339382940108891
2025-07-14,0.7317604355716878
2025-07-15,1.3589836660617058
2025-07-16,0.81016333938294
2025-07-17,0.5749546279491833
2025-07-18,0.5488203266787658
2025-07-19,0.44428312159709615
2025-07-20,1.0976406533575316
2025-07-21,0.47041742286751353
2025-07-22,0.81016333938294
2025-07-23,0.9408348457350271
2025-07-24,0.7840290381125226
2025-07-25,1.0192377495462794
2025-07-26,1.4635208711433756
2025-07-27,2.5872958257713248
2025-07-28,2.5350272232304896
2025-07-29,2.613430127041742
2025-07-30,2.4566243194192374
2025-07-31,1.8816696914700541
2025-08-01,0.7578947368421052
2025-08-02,1.3589836660617058
2025-08-03,1.6464609800362975
2025-08-04,1.1499092558983666
2025-08-05,0.8362976406533574
2025-08-06,1.2283121597096187
2025-08-07,0.7317604355716878
2025-08-08,0.5488203266787658
2025-08-09,1.2283121597096187
2025-08-10,1.4112522686025406
2025-08-11,0.8624319419237748
2025-08-12,0.5488203266787658
2025-08-13,0.8624319419237748
2025-08-14,0.7317604355716878
2025-08-15,0.47041742286751353
2025-08-16,0.0
2025-08-17,0.8885662431941923
2025-08-18,1.437386569872958
2025-08-19,1.9078039927404717
2025-08-20,0.6533575317604355
2025-08-21,0.9408348457350271
2025-08-22,0.7056261343012703
2025-08-23,0.8624319419237748
2025-08-24,0.6533575317604355
2025-08-25,0.4181488203266787
2025-08-26,0.4181488203266787
2025-08-27,0.627223230490018
2025-08-28,0.8362976406533574
2025-08-29,1.254446460980036
2025-08-30,0.9669691470054446
2025-08-31,0.0
2025-09-01,0.6794918330308529
2025-09-02,0.3920145190562613
2025-09-03,0.9408348457350271
2025-09-04,0.9147005444646097
2025-09-05,0.7056261343012703
2025-09-06,0.5226860254083484
2025-09-07,0.7840290381125226
2025-09-08,0.44428312159709615
2025-09-09,0.3920145190562613
2025-09-10,0.313611615245009
2025-09-11,0.0
2025-09-12,0.47041742286751353
2025-09-13,0.0
2025-09-14,0.81016333938294
2025-09-15,0.313611615245009
2025-09-16,0.0
2025-09-17,0.3920145190562613
2025-09-18,0.0
2025-09-19,0.0
2025-09-20,0.0
2025-09-21,0.44428312159709615
2025-09-22,0.47041742286751353
2025-09-23,0.0
2025-09-24,0.3920145190562613
2025-09-25,0.0
2025-09-26,0.0
2025-09-27,0.0
2025-09-28,0.627223230490018
2025-09-29,0.0
2025-09-30,0.0
2025-10-01,0.5488203266787658
2025-10-02,0.8624319419237748
2025-10-03,0.7056261343012703
2025-10-04,0.8362976406533574
2025-10-05,0.47041742286751353
2025-10-06,0.44428312159709615
2025-10-07,0.0
2025-10-08,0.0
2025-10-09,0.0
2025-10-10,0.0
2025-10-11,0.47041742286751353
2025-10-12,0.0
2025-10-13,0.5226860254083484
2025-10-14,0.5226860254083484
2025-10-15,0.7578947368421052
2025-10-16,0.47041742286751353
2025-10-17,0.7840290381125226
2025-10-18,0.7840290381125226
2025-10-19,1.4112522686025406
2025-10-20,0.7317604355716878
2025-10-21,0.7840290381125226
2025-10-22,0.6794918330308529
2025-10-23,0.6533575317604355
2025-10-24,0.0
2025-10-25,0.0
2025-10-26,0.5226860254083484
2025-10-27,0.47041742286751353
2025-10-28,0.6010889292196007
2025-10-29,0.3920145190562613
2025-10-30,0.0
2025-10-31,0.0
2025-11-01,0.7578947368421052
2025-11-02,1.123774954627949
2025-11-03,0.4181488203266787
2025-11-04,0.3658802177858439
2025-11-05,0.0
2025-11-06,0.4181488203266787
2025-11-07,0.3920145190562613
2025-11-08,0.0
2025-11-09,0.0
2025-11-10,1.254446460980036
2025-11-11,0.627223230490018
2025-11-12,0.3658802177858439
2025-11-13,0.4181488203266787
2025-11-14,0.47041742286751353
2025-11-15,0.49655172413793097
2025-11-16,0.7056261343012703
2025-11-17,0.4181488203266787
2025-11-18,0.5488203266787658
2025-11-19,0.7056261343012703
2025-11-20,0.5488203266787658
2025-11-21,0.0
2025-11-22,0.627223230490018
2025-11-23,0.49655172413793097
2025-11-24,0.3920145190562613
2025-11-25,0.5226860254083484
2025-11-26,0.0
2025-11-27,0.0
2025-11-28,0.5488203266787658
2025-11-29,0.6533575317604355
2025-11-30,0.5749546279491833
2025-12-01,0.0
2025-12-02,0.5226860254083484
2025-12-03,0.0
2025-12-04,0.33974591651542646
2025-12-05,0.0
2025-12-06,0.4181488203266787
2025-12-07,0.0
2025-12-08,0.0
2025-12-09,0.47041742286751353
2025-12-10,0.44428312159709615
2025-12-11,0.31575696833437167
2025-12-12,0.8558008505566541
2025-12-13,0.0
2025-12-14,0.5400438822222824
2025-12-15,0.3418912696047891
2025-12-16,0.0
2025-12-17,0.3418912696047891
2025-12-18,0.0
2025-12-19,0.3418912696047891
2025-12-20,0.5269767315870737
2025-12-21,0.3418912696047891
2025-12-22,0.3549584202399978
2025-12-23,0.513909580951865
2025-12-24,0.5923124847631172
2025-12-25,0.0
2025-12-26,0.5400438822222824
2025-12-27,1.1062220657149822
2025-12-28,0.3418912696047891
2025-12-29,1.0931549150797735
2025-12-30,0.0
2025-12-31,0.5792453341279085
2026-01-01,0.0
2026-01-02,0.5792453341279085
2026-01-03,0.8819351518270715
2026-01-04,0.644581087303952
2026-01-05,0.5531110328574911
2026-01-06,0.5661781834926998
2026-01-07,0.3026898176991629
2026-01-08,0.513909580951865
2026-01-09,0.513909580951865
2026-01-10,0.5835360403066338
2026-01-11,0.2917680201533169
2026-01-12,0.0
2026-01-13,0.5835360403066338
2026-01-14,0.0
2026-01-15,0.2917680201533169
2026-01-16,0.0
2026-01-17,0.0
2026-01-18,0.0
2026-01-19,0.5835360403066338
2026-01-20,0.8753040604599507
2026-01-21,0.5835360403066338
2026-01-22,0.0
2026-01-23,0.2917680201533169
2026-01-24,0.5835360403066338
2026-01-25,0.5835360403066338
2026-01-26,0.2917680201533169
2026-01-27,0.0
2026-01-28,0.5835360403066338
2026-01-29,0.5835360403066338
2026-01-30,0.5835360403066338
2026-01-31,0.2917680201533169
2026-02-01,0.5835360403066338
2026-02-02,0.2917680201533169
2026-02-03,0.0
2026-02-04,0.0
2026-02-05,0.0
2026-02-06,0.0
2026-02-07,0.0
2026-02-08,4.376520302299753
2026-02-09,1.4588401007665843
2026-02-10,0.8753040604599507
2026-02-11,0.0
2026-02-12,0.0
2026-02-13,0.5835360403066338
2026-02-14,0.5835360403066338
2026-02-15,0.5835360403066338
2026-02-16,0.2917680201533169
2026-02-17,0.0
2026-02-18,0.5835360403066338
2026-02-19,1.1670720806132675
2026-02-20,1.1670720806132675
2026-02-21,0.5835360403066338
2026-02-22,0.8753040604599507
2026-02-23,0.5835360403066338
2026-02-24,0.2917680201533169
2026-02-25,0.5835360403066338
2026-02-26,0.0
2026-02-27,0.0
2026-02-28,0.2917680201533169
2026-03-01,0.5835360403066338
2026-03-02,0.2917680201533169
2026-03-03,0.0
2026-03-04,0.0
2026-03-05,0.2917680201533169
2026-03-06,0.2917680201533169
2026-03-07,0.0
2026-03-08,0.5835360403066338
2026-03-09,0.0
2026-03-10,0.0
2026-03-11,0.5835360403066338
2026-03-12,0.0
2026-03-13,0.0
2026-03-14,0.2917680201533169
2026-03-15,0.0
2026-03-16,0.0
2026-03-17,0.0
2026-03-18,1.1670720806132675
2026-03-19,29.17680201533169
2026-03-20,14.004864967359211
2026-03-21,16.339009128585744
2026-03-22,7.0024324836796055
2026-03-23,3.5012162418398027
2026-03-24,3.5012162418398027
2026-03-25,2.9176802015331686
2026-03-26,2.625912181379852
2026-03-27,2.9176802015331686
2026-03-28,2.334144161226535
2026-03-29,1.4588401007665843
2026-03-30,1.4588401007665843
2026-03-31,2.625912181379852
2026-04-01,1.7506081209199014
2026-04-02,1.4588401007665843
2026-04-03,2.042376141073218
2026-04-04,1.7506081209199014
2026-04-05,1.1670720806132675
2026-04-06,0.5835360403066338
2026-04-07,0.5835360403066338
2026-04-08,1.1670720806132675
2026-04-09,0.5835360403066338
2026-04-10,0.2917680201533169
2026-04-11,0.5835360403066338
2026-04-12,0.5835360403066338
2026-04-13,0.2917680201533169
2026-04-14,0.2917680201533169
2026-04-15,0.5835360403066338
2026-04-16,0.8753040604599507
2026-04-17,0.5835360403066338
2026-04-18,0.0
2026-04-19,0.5835360403066338
2026-04-20,0.5835360403066338
2026-04-21,0.5835360403066338
2026-04-22,0.5835360403066338
2026-04-23,1.1670720806132675
2026-04-24,0.8753040604599507
2026-04-25,0.5835360403066338
2026-04-26,0.8753040604599507
2026-04-27,0.5835360403066338
2026-04-28,0.8753040604599507
2026-04-29,1.4588401007665843
2026-04-30,1.4588401007665843
2026-05-01,1.4588401007665843
2026-05-02,1.1670720806132675
2026-05-03,0.5835360403066338
2026-05-04,0.5835360403066338
2026-05-05,0.5835360403066338
2026-05-06,1.1670720806132675
2026-05-07,1.1670720806132675
2026-05-08,1.1670720806132675
2026-05-09,1.4588401007665843
2026-05-10,0.8753040604599507
2026-05-11,0.8753040604599507
2026-05-12,0.5835360403066338
2026-05-13,0.5835360403066338
2026-05-14,0.2917680201533169
2026-05-15,0.5835360403066338
2026-05-16,0.0
2026-05-17,0.5835360403066338
2026-05-18,0.5835360403066338
2026-05-19,0.2917680201533169
2026-05-20,0.0
2026-05-21,0.2917680201533169
2026-05-22,0.5835360403066338
2026-05-23,0.0
2026-05-24,0.5835360403066338
2026-05-25,0.0
2026-05-26,0.5835360403066338
2026-05-27,0.2917680201533169
2026-05-28,0.0
2026-05-29,0.0
2026-05-30,0.0
2026-05-31,0.0
