Time,yellowjackets
2024-10-07,42.62295081967213
2024-10-08,36.229508196721305
2024-10-09,34.0983606557377
2024-10-10,29.836065573770487
2024-10-11,30.90163934426229
2024-10-12,35.1639344262295
2024-10-13,37.29508196721311
2024-10-14,33.0327868852459
2024-10-15,27.704918032786882
2024-10-16,25.573770491803273
2024-10-17,21.311475409836063
2024-10-18,21.311475409836063
2024-10-19,22.377049180327866
2024-10-20,23.44262295081967
2024-10-21,20.24590163934426
2024-10-22,17.04918032786885
2024-10-23,17.04918032786885
2024-10-24,14.918032786885243
2024-10-25,14.918032786885243
2024-10-26,15.983606557377048
2024-10-27,17.04918032786885
2024-10-28,14.918032786885243
2024-10-29,12.786885245901637
2024-10-30,11.721311475409834
2024-10-31,11.721311475409834
2024-11-01,11.721311475409834
2024-11-02,14.918032786885243
2024-11-03,13.852459016393441
2024-11-04,11.721311475409834
2024-11-05,10.655737704918032
2024-11-06,7.459016393442622
2024-11-07,9.590163934426227
2024-11-08,10.655737704918032
2024-11-09,11.721311475409834
2024-11-10,13.852459016393441
2024-11-11,11.721311475409834
2024-11-12,9.590163934426227
2024-11-13,9.590163934426227
2024-11-14,9.590163934426227
2024-11-15,9.590163934426227
2024-11-16,9.590163934426227
2024-11-17,12.786885245901637
2024-11-18,10.655737704918032
2024-11-19,10.655737704918032
2024-11-20,10.655737704918032
2024-11-21,10.655737704918032
2024-11-22,9.590163934426227
2024-11-23,10.655737704918032
2024-11-24,12.786885245901637
2024-11-25,9.590163934426227
2024-11-26,9.590163934426227
2024-11-27,10.655737704918032
2024-11-28,10.655737704918032
2024-11-29,10.655737704918032
2024-11-30,11.721311475409834
2024-12-01,12.786885245901637
2024-12-02,10.655737704918032
2024-12-03,9.590163934426227
2024-12-04,9.590163934426227
2024-12-05,8.524590163934425
2024-12-06,8.524590163934425
2024-12-07,12.786885245901637
2024-12-08,13.852459016393441
2024-12-09,10.655737704918032
2024-12-10,9.590163934426227
2024-12-11,8.524590163934425
2024-12-12,8.524590163934425
2024-12-13,8.524590163934425
2024-12-14,9.590163934426227
2024-12-15,10.655737704918032
2024-12-16,8.524590163934425
2024-12-17,7.459016393442622
2024-12-18,8.524590163934425
2024-12-19,8.524590163934425
2024-12-20,7.459016393442622
2024-12-21,7.459016393442622
2024-12-22,9.590163934426227
2024-12-23,10.655737704918032
2024-12-24,9.590163934426227
2024-12-25,9.590163934426227
2024-12-26,9.590163934426227
2024-12-27,10.655737704918032
2024-12-28,11.721311475409834
2024-12-29,13.852459016393441
2024-12-30,12.786885245901637
2024-12-31,11.721311475409834
2025-01-01,11.721311475409834
2025-01-02,12.786885245901637
2025-01-03,11.721311475409834
2025-01-04,13.852459016393441
2025-01-05,14.918032786885243
2025-01-06,12.786885245901637
2025-01-07,10.655737704918032
2025-01-08,10.655737704918032
2025-01-09,9.590163934426227
2025-01-10,9.590163934426227
2025-01-11,11.721311475409834
2025-01-12,19.180327868852455
2025-01-13,11.721311475409834
2025-01-14,11.721311475409834
2025-01-15,11.721311475409834
2025-01-16,11.721311475409834
2025-01-17,10.655737704918032
2025-01-18,12.786885245901637
2025-01-19,12.786885245901637
2025-01-20,15.983606557377048
2025-01-21,13.852459016393441
2025-01-22,15.983606557377048
2025-01-23,15.983606557377048
2025-01-24,14.918032786885243
2025-01-25,19.180327868852455
2025-01-26,19.180327868852455
2025-01-27,17.04918032786885
2025-01-28,17.04918032786885
2025-01-29,15.983606557377048
2025-01-30,14.918032786885243
2025-01-31,14.918032786885243
2025-02-01,17.04918032786885
2025-02-02,20.24590163934426
2025-02-03,17.04918032786885
2025-02-04,17.04918032786885
2025-02-05,17.04918032786885
2025-02-06,18.114754098360653
2025-02-07,18.114754098360653
2025-02-08,23.44262295081967
2025-02-09,26.63934426229508
2025-02-10,17.04918032786885
2025-02-11,22.377049180327866
2025-02-12,23.44262295081967
2025-02-13,30.90163934426229
2025-02-14,63.93442622950819
2025-02-15,106.55737704918032
2025-02-16,88.44262295081965
2025-02-17,70.327868852459
2025-02-18,54.34426229508196
2025-02-19,46.88524590163934
2025-02-20,50.081967213114744
2025-02-21,51.14754098360655
2025-02-22,60.737704918032776
2025-02-23,62.86885245901639
2025-02-24,46.88524590163934
2025-02-25,41.557377049180324
2025-02-26,37.29508196721311
2025-02-27,37.29508196721311
2025-02-28,46.88524590163934
2025-03-01,54.34426229508196
2025-03-02,50.081967213114744
2025-03-03,37.29508196721311
2025-03-04,36.229508196721305
2025-03-05,30.90163934426229
2025-03-06,30.90163934426229
2025-03-07,36.229508196721305
2025-03-08,44.75409836065573
2025-03-09,45.819672131147534
2025-03-10,35.1639344262295
2025-03-11,29.836065573770487
2025-03-12,28.770491803278684
2025-03-13,27.704918032786882
2025-03-14,39.42622950819671
2025-03-15,51.14754098360655
2025-03-16,50.081967213114744
2025-03-17,38.36065573770491
2025-03-18,34.0983606557377
2025-03-19,31.967213114754095
2025-03-20,28.770491803278684
2025-03-21,44.75409836065573
2025-03-22,49.01639344262294
2025-03-23,45.819672131147534
2025-03-24,36.229508196721305
2025-03-25,31.967213114754095
2025-03-26,30.90163934426229
2025-03-27,29.836065573770487
2025-03-28,45.819672131147534
2025-03-29,56.475409836065566
2025-03-30,56.475409836065566
2025-03-31,44.75409836065573
2025-04-01,34.0983606557377
2025-04-02,29.836065573770487
2025-04-03,31.967213114754095
2025-04-04,47.95081967213114
2025-04-05,63.93442622950819
2025-04-06,54.34426229508196
2025-04-07,39.42622950819671
2025-04-08,33.0327868852459
2025-04-09,29.836065573770487
2025-04-10,30.90163934426229
2025-04-11,56.475409836065566
2025-04-12,75.65573770491802
2025-04-13,59.67213114754097
2025-04-14,44.75409836065573
2025-04-15,38.14425288370478
2025-04-16,33.015008205544476
2025-04-17,31.913303569853003
2025-04-18,34.116712841235945
2025-04-19,35.0287782267789
2025-04-20,36.130482862470366
2025-04-21,28.987468163075633
2025-04-22,24.201371120012702
2025-04-23,23.289305734469757
2025-04-24,20.36347032769239
2025-04-25,18.160061056309445
2025-04-26,21.275535713235335
2025-04-27,25.492715005852695
2025-04-28,20.36347032769239
2025-04-29,17.058356420617972
2025-04-30,15.956651784926501
2025-05-01,15.044586399383554
2025-05-02,15.76701253477798
2025-05-03,17.97042180616092
2025-05-04,19.984191827395343
2025-05-05,15.044586399383554
2025-05-06,17.058356420617972
2025-05-07,13.942881763692082
2025-05-08,11.929111742457662
2025-05-09,11.929111742457662
2025-05-10,14.665307899086507
2025-05-11,14.85494714923503
2025-05-12,12.84117712800061
2025-05-13,11.929111742457662
2025-05-14,11.360193992012093
2025-05-15,10.619798008317304
2025-05-16,10.619798008317304
2025-05-17,12.516190509802536
2025-05-18,13.654026010693677
2025-05-19,11.378355008911397
2025-05-20,15.171140011881864
2025-05-21,14.033304510990723
2025-05-22,11.378355008911397
2025-05-23,11.757633509208445
2025-05-24,12.516190509802536
2025-05-25,12.895469010099584
2025-05-26,14.033304510990723
2025-05-27,11.378355008911397
2025-05-28,11.378355008911397
2025-05-29,11.757633509208445
2025-05-30,10.619798008317304
2025-05-31,12.13691200950549
2025-06-01,12.895469010099584
2025-06-02,10.619798008317304
2025-06-03,10.619798008317304
2025-06-04,9.86124100772321
2025-06-05,9.86124100772321
2025-06-06,9.102684007129117
2025-06-07,10.619798008317304
2025-06-08,10.999076508614351
2025-06-09,10.240519508020258
2025-06-10,9.102684007129117
2025-06-11,9.102684007129117
2025-06-12,9.102684007129117
2025-06-13,9.102684007129117
2025-06-14,9.481962507426164
2025-06-15,9.86124100772321
2025-06-16,8.344127006535025
2025-06-17,8.723405506832071
2025-06-18,7.206291505643885
2025-06-19,8.723405506832071
2025-06-20,8.723405506832071
2025-06-21,8.723405506832071
2025-06-22,8.723405506832071
2025-06-23,8.344127006535025
2025-06-24,7.964848506237978
2025-06-25,7.964848506237978
2025-06-26,7.964848506237978
2025-06-27,7.585570005940932
2025-06-28,9.102684007129117
2025-06-29,8.723405506832071
2025-06-30,9.102684007129117
2025-07-01,10.619798008317304
2025-07-02,12.516190509802536
2025-07-03,15.171140011881864
2025-07-04,15.929697012475955
2025-07-05,15.171140011881864
2025-07-06,19.72248201544642
2025-07-07,15.55041851217891
2025-07-08,15.929697012475955
2025-07-09,14.033304510990723
2025-07-10,14.791861511584816
2025-07-11,13.27474751039663
2025-07-12,13.27474751039663
2025-07-13,16.308975512773003
2025-07-14,12.516190509802536
2025-07-15,12.13691200950549
2025-07-16,11.378355008911397
2025-07-17,11.757633509208445
2025-07-18,10.999076508614351
2025-07-19,11.378355008911397
2025-07-20,12.516190509802536
2025-07-21,10.619798008317304
2025-07-22,10.619798008317304
2025-07-23,9.102684007129117
2025-07-24,9.86124100772321
2025-07-25,9.102684007129117
2025-07-26,9.86124100772321
2025-07-27,10.619798008317304
2025-07-28,8.723405506832071
2025-07-29,9.102684007129117
2025-07-30,8.344127006535025
2025-07-31,9.102684007129117
2025-08-01,8.723405506832071
2025-08-02,9.86124100772321
2025-08-03,11.757633509208445
2025-08-04,10.619798008317304
2025-08-05,9.86124100772321
2025-08-06,9.481962507426164
2025-08-07,9.102684007129117
2025-08-08,7.964848506237978
2025-08-09,10.240519508020258
2025-08-10,10.240519508020258
2025-08-11,9.102684007129117
2025-08-12,9.102684007129117
2025-08-13,8.723405506832071
2025-08-14,8.344127006535025
2025-08-15,7.964848506237978
2025-08-16,9.481962507426164
2025-08-17,10.619798008317304
2025-08-18,9.102684007129117
2025-08-19,7.964848506237978
2025-08-20,7.964848506237978
2025-08-21,7.206291505643885
2025-08-22,7.964848506237978
2025-08-23,8.344127006535025
2025-08-24,9.86124100772321
2025-08-25,7.585570005940932
2025-08-26,6.447734505049792
2025-08-27,6.8270130053468385
2025-08-28,6.447734505049792
2025-08-29,6.447734505049792
2025-08-30,7.964848506237978
2025-08-31,9.86124100772321
2025-09-01,8.723405506832071
2025-09-02,7.206291505643885
2025-09-03,6.068456004752745
2025-09-04,6.447734505049792
2025-09-05,6.068456004752745
2025-09-06,8.344127006535025
2025-09-07,8.344127006535025
2025-09-08,6.447734505049792
2025-09-09,6.447734505049792
2025-09-10,4.930620503861605
2025-09-11,4.930620503861605
2025-09-12,6.068456004752745
2025-09-13,7.585570005940932
2025-09-14,7.964848506237978
2025-09-15,6.8270130053468385
2025-09-16,5.309899004158652
2025-09-17,5.309899004158652
2025-09-18,5.309899004158652
2025-09-19,4.930620503861605
2025-09-20,6.8270130053468385
2025-09-21,6.8270130053468385
2025-09-22,5.6891775044556985
2025-09-23,6.068456004752745
2025-09-24,4.930620503861605
2025-09-25,4.930620503861605
2025-09-26,4.930620503861605
2025-09-27,6.8270130053468385
2025-09-28,7.206291505643885
2025-09-29,5.309899004158652
2025-09-30,4.551342003564558
2025-10-01,4.930620503861605
2025-10-02,5.309899004158652
2025-10-03,4.930620503861605
2025-10-04,6.8270130053468385
2025-10-05,6.068456004752745
2025-10-06,5.6891775044556985
2025-10-07,4.930620503861605
2025-10-08,4.930620503861605
2025-10-09,5.309899004158652
2025-10-10,4.930620503861605
2025-10-11,12.895469010099584
2025-10-12,9.102684007129117
2025-10-13,7.206291505643885
2025-10-14,5.6891775044556985
2025-10-15,6.068456004752745
2025-10-16,6.068456004752745
2025-10-17,4.930620503861605
2025-10-18,7.206291505643885
2025-10-19,6.8270130053468385
2025-10-20,4.551342003564558
2025-10-21,4.551342003564558
2025-10-22,5.6891775044556985
2025-10-23,4.930620503861605
2025-10-24,5.309899004158652
2025-10-25,6.8270130053468385
2025-10-26,7.964848506237978
2025-10-27,6.068456004752745
2025-10-28,5.309899004158652
2025-10-29,4.930620503861605
2025-10-30,5.6891775044556985
2025-10-31,6.447734505049792
2025-11-01,6.068456004752745
2025-11-02,6.068456004752745
2025-11-03,4.930620503861605
2025-11-04,4.930620503861605
2025-11-05,4.172063503267513
2025-11-06,4.172063503267513
2025-11-07,4.551342003564558
2025-11-08,6.068456004752745
2025-11-09,5.6891775044556985
2025-11-10,5.309899004158652
2025-11-11,4.930620503861605
2025-11-12,4.172063503267513
2025-11-13,4.551342003564558
2025-11-14,4.551342003564558
2025-11-15,5.309899004158652
2025-11-16,4.930620503861605
2025-11-17,4.930620503861605
2025-11-18,4.172063503267513
2025-11-19,3.792785002970466
2025-11-20,4.551342003564558
2025-11-21,4.551342003564558
2025-11-22,5.309899004158652
2025-11-23,4.930620503861605
2025-11-24,4.930620503861605
2025-11-25,4.551342003564558
2025-11-26,4.551342003564558
2025-11-27,4.172063503267513
2025-11-28,5.309899004158652
2025-11-29,5.309899004158652
2025-11-30,5.6891775044556985
2025-12-01,5.309899004158652
2025-12-02,4.551342003564558
2025-12-03,4.172063503267513
2025-12-04,4.551342003564558
2025-12-05,4.551342003564558
2025-12-06,6.8270130053468385
2025-12-07,5.6891775044556985
2025-12-08,4.551342003564558
2025-12-09,4.930620503861605
2025-12-10,4.930620503861605
2025-12-11,4.943263120538173
2025-12-12,5.335184237511788
2025-12-13,6.46037712172636
2025-12-14,6.751157305287429
2025-12-15,6.017885538046473
2025-12-16,5.335184237511788
2025-12-17,5.2340433040992425
2025-12-18,5.335184237511788
2025-12-19,6.409806655020088
2025-12-20,7.092507955554771
2025-12-21,6.801727771993702
2025-12-22,6.068456004752745
2025-12-23,6.3592361883138135
2025-12-24,6.1190264714590175
2025-12-25,6.068456004752745
2025-12-26,6.068456004752745
2025-12-27,7.4844290725283855
2025-12-28,8.318841773181887
2025-12-29,7.433858605822113
2025-12-30,8.268271306475615
2025-12-31,7.585570005940932
2026-01-01,7.092507955554771
2026-01-02,9.102684007129117
2026-01-03,9.835955774370074
2026-01-04,9.785385307663802
2026-01-05,7.585570005940932
2026-01-06,7.825779722795728
2026-01-07,7.585570005940932
2026-01-08,6.852298238699975
2026-01-09,7.244219355673589
2026-01-10,8.293556539828751
2026-01-11,8.394697473241298
2026-01-12,6.877583472053111
2026-01-13,6.068456004752745
2026-01-14,6.5741606718154735
2026-01-15,6.3718788049903825
2026-01-16,6.67530160522802
2026-01-17,8.293556539828751
2026-01-18,8.495838406653842
2026-01-19,7.686710939353477
2026-01-20,7.38328813911584
2026-01-21,7.181006272290748
2026-01-22,7.38328813911584
2026-01-23,6.3718788049903825
2026-01-24,8.596979340066389
2026-01-25,10.114093341254575
2026-01-26,9.709529607604392
2026-01-27,9.001543073716572
2026-01-28,8.192415606416207
2026-01-29,6.5741606718154735
2026-01-30,6.978724405465656
2026-01-31,8.09127467300366
2026-02-01,9.203824940541663
2026-02-02,7.686710939353477
2026-02-03,7.079865338878203
2026-02-04,6.3718788049903825
2026-02-05,6.67530160522802
2026-02-06,6.473019738402928
2026-02-07,7.4844290725283855
2026-02-08,8.09127467300366
2026-02-09,5.057046670627288
2026-02-10,5.562751337690016
2026-02-11,5.562751337690016
2026-02-12,5.765033204515108
2026-02-13,5.4616104042774705
2026-02-14,6.169596938165291
2026-02-15,7.38328813911584
2026-02-16,6.776442538640565
2026-02-17,6.068456004752745
2026-02-18,5.4616104042774705
2026-02-19,6.068456004752745
2026-02-20,5.9673150713402
2026-02-21,7.4844290725283855
2026-02-22,7.4844290725283855
2026-02-23,7.4844290725283855
2026-02-24,7.079865338878203
2026-02-25,6.67530160522802
2026-02-26,6.3718788049903825
2026-02-27,5.9673150713402
2026-02-28,6.270737871577836
2026-03-01,7.282147205703294
2026-03-02,6.169596938165291
2026-03-03,6.3718788049903825
2026-03-04,6.5741606718154735
2026-03-05,5.866174137927653
2026-03-06,5.9673150713402
2026-03-07,6.776442538640565
2026-03-08,8.192415606416207
2026-03-09,6.169596938165291
2026-03-10,5.057046670627288
2026-03-11,5.663892271102562
2026-03-12,5.360469470864925
2026-03-13,4.652482936977105
2026-03-14,5.765033204515108
2026-03-15,6.776442538640565
2026-03-16,5.663892271102562
2026-03-17,5.158187604039833
2026-03-18,4.75362387038965
2026-03-19,5.360469470864925
2026-03-20,5.360469470864925
2026-03-21,6.068456004752745
2026-03-22,6.978724405465656
2026-03-23,5.562751337690016
2026-03-24,5.663892271102562
2026-03-25,4.955905737214742
2026-03-26,4.854764803802196
2026-03-27,5.4616104042774705
2026-03-28,6.270737871577836
2026-03-29,7.686710939353477
2026-03-30,5.4616104042774705
2026-03-31,5.360469470864925
2026-04-01,5.259328537452379
2026-04-02,5.4616104042774705
2026-04-03,8.79926120689148
2026-04-04,7.888992806178568
2026-04-05,7.282147205703294
2026-04-06,5.663892271102562
2026-04-07,5.158187604039833
2026-04-08,4.955905737214742
2026-04-09,4.854764803802196
2026-04-10,5.158187604039833
2026-04-11,5.765033204515108
2026-04-12,5.663892271102562
2026-04-13,4.652482936977105
2026-04-14,4.652482936977105
2026-04-15,4.551342003564558
2026-04-16,4.450201070152013
2026-04-17,4.146778269914376
2026-04-18,5.360469470864925
2026-04-19,5.866174137927653
2026-04-20,4.854764803802196
2026-04-21,4.854764803802196
2026-04-22,5.663892271102562
2026-04-23,4.854764803802196
2026-04-24,4.450201070152013
2026-04-25,4.450201070152013
2026-04-26,6.473019738402928
2026-04-27,4.75362387038965
2026-04-28,4.04563733650183
2026-04-29,4.247919203326921
2026-04-30,4.247919203326921
2026-05-01,4.04563733650183
2026-05-02,4.955905737214742
2026-05-03,6.068456004752745
2026-05-04,4.652482936977105
2026-05-05,4.652482936977105
2026-05-06,4.955905737214742
2026-05-07,4.75362387038965
2026-05-08,4.75362387038965
2026-05-09,4.854764803802196
2026-05-10,6.3718788049903825
2026-05-11,5.765033204515108
2026-05-12,5.057046670627288
2026-05-13,4.75362387038965
2026-05-14,5.057046670627288
2026-05-15,5.360469470864925
2026-05-16,5.562751337690016
2026-05-17,6.3718788049903825
2026-05-18,5.663892271102562
2026-05-19,5.562751337690016
2026-05-20,5.765033204515108
2026-05-21,5.360469470864925
2026-05-22,5.057046670627288
2026-05-23,6.169596938165291
2026-05-24,6.169596938165291
2026-05-25,6.169596938165291
2026-05-26,6.3718788049903825
2026-05-27,4.3490601367394675
2026-05-28,5.360469470864925
2026-05-29,5.057046670627288
2026-05-30,5.158187604039833
2026-05-31,5.4616104042774705
