Time,linkedin
2024-09-26,74.9704071426605
2024-09-27,64.91340130644996
2024-09-28,31.999564024306313
2024-09-29,31.999564024306313
2024-09-30,70.39904085347389
2024-10-01,76.79895365833515
2024-10-02,76.79895365833515
2024-10-03,77.71322691617247
2024-10-04,66.7419478221246
2024-10-05,31.999564024306313
2024-10-06,31.999564024306313
2024-10-07,74.9704071426605
2024-10-08,83.19886646319642
2024-10-09,73.14186062698586
2024-10-10,73.14186062698586
2024-10-11,65.82767456428728
2024-10-12,31.999564024306313
2024-10-13,30.171017508631667
2024-10-14,66.7419478221246
2024-10-15,73.14186062698586
2024-10-16,79.54177343184712
2024-10-17,74.05613388482318
2024-10-18,67.65622107996192
2024-10-19,31.08529076646899
2024-10-20,31.08529076646899
2024-10-21,74.9704071426605
2024-10-22,84.11313972103375
2024-10-23,77.71322691617247
2024-10-24,76.79895365833515
2024-10-25,68.57049433779925
2024-10-26,30.171017508631667
2024-10-27,30.171017508631667
2024-10-28,72.22758736914854
2024-10-29,74.9704071426605
2024-10-30,72.22758736914854
2024-10-31,75.88468040049783
2024-11-01,66.7419478221246
2024-11-02,31.08529076646899
2024-11-03,30.171017508631667
2024-11-04,71.31331411131121
2024-11-05,66.7419478221246
2024-11-06,51.1993024388901
2024-11-07,72.22758736914854
2024-11-08,63.999128048612626
2024-11-09,32.91383728214364
2024-11-10,29.256744250794345
2024-11-11,68.57049433779925
2024-11-12,77.71322691617247
2024-11-13,78.6275001740098
2024-11-14,74.9704071426605
2024-11-15,66.7419478221246
2024-11-16,31.08529076646899
2024-11-17,31.08529076646899
2024-11-18,73.14186062698586
2024-11-19,74.9704071426605
2024-11-20,74.9704071426605
2024-11-21,74.05613388482318
2024-11-22,66.7419478221246
2024-11-23,30.171017508631667
2024-11-24,26.513924477282377
2024-11-25,63.0848547907753
2024-11-26,65.82767456428728
2024-11-27,53.02784895456475
2024-11-28,29.256744250794345
2024-11-29,27.4281977351197
2024-11-30,24.685377961607728
2024-12-01,26.513924477282377
2024-12-02,64.91340130644996
2024-12-03,74.05613388482318
2024-12-04,72.22758736914854
2024-12-05,71.31331411131121
2024-12-06,68.57049433779925
2024-12-07,32.91383728214364
2024-12-08,30.171017508631667
2024-12-09,73.14186062698586
2024-12-10,74.05613388482318
2024-12-11,74.9704071426605
2024-12-12,73.14186062698586
2024-12-13,61.25630827510066
2024-12-14,32.91383728214364
2024-12-15,26.513924477282377
2024-12-16,66.7419478221246
2024-12-17,70.39904085347389
2024-12-18,72.22758736914854
2024-12-19,69.48476759563657
2024-12-20,61.25630827510066
2024-12-21,28.342470992957022
2024-12-22,28.342470992957022
2024-12-23,51.1993024388901
2024-12-24,35.65665705565561
2024-12-25,22.856831445933082
2024-12-26,38.399476829167575
2024-12-27,42.970843118354196
2024-12-28,28.342470992957022
2024-12-29,26.513924477282377
2024-12-30,51.1993024388901
2024-12-31,44.79938963402884
2025-01-01,29.256744250794345
2025-01-02,66.7419478221246
2025-01-03,64.91340130644996
2025-01-04,37.48520357133025
2025-01-05,32.91383728214364
2025-01-06,77.71322691617247
2025-01-07,81.37031994752176
2025-01-08,83.19886646319642
2025-01-09,84.11313972103375
2025-01-10,80.45604668968444
2025-01-11,38.399476829167575
2025-01-12,33.82811053998096
2025-01-13,78.6275001740098
2025-01-14,83.19886646319642
2025-01-15,85.02741297887107
2025-01-16,85.94168623670839
2025-01-17,74.05613388482318
2025-01-18,38.399476829167575
2025-01-19,31.08529076646899
2025-01-20,53.942122212402076
2025-01-21,82.2845932053591
2025-01-22,87.77023275238304
2025-01-23,82.2845932053591
2025-01-24,74.9704071426605
2025-01-25,40.22802334484222
2025-01-26,34.742383797818285
2025-01-27,74.9704071426605
2025-01-28,85.94168623670839
2025-01-29,86.85595949454571
2025-01-30,82.2845932053591
2025-01-31,72.22758736914854
2025-02-01,41.14229660267955
2025-02-02,41.14229660267955
2025-02-03,74.9704071426605
2025-02-04,85.94168623670839
2025-02-05,85.02741297887107
2025-02-06,85.94168623670839
2025-02-07,73.14186062698586
2025-02-08,41.14229660267955
2025-02-09,34.742383797818285
2025-02-10,75.88468040049783
2025-02-11,85.02741297887107
2025-02-12,84.11313972103375
2025-02-13,84.11313972103375
2025-02-14,74.05613388482318
2025-02-15,39.3137500870049
2025-02-16,37.48520357133025
2025-02-17,65.82767456428728
2025-02-18,85.02741297887107
2025-02-19,87.77023275238304
2025-02-20,87.77023275238304
2025-02-21,77.71322691617247
2025-02-22,42.970843118354196
2025-02-23,43.88511637619152
2025-02-24,86.85595949454571
2025-02-25,88.68450601022036
2025-02-26,87.77023275238304
2025-02-27,91.42732578373233
2025-02-28,81.37031994752176
2025-03-01,42.05656986051687
2025-03-02,40.22802334484222
2025-03-03,75.88468040049783
2025-03-04,86.85595949454571
2025-03-05,84.11313972103375
2025-03-06,85.94168623670839
2025-03-07,81.37031994752176
2025-03-08,42.05656986051687
2025-03-09,37.48520357133025
2025-03-10,77.71322691617247
2025-03-11,85.94168623670839
2025-03-12,86.85595949454571
2025-03-13,85.94168623670839
2025-03-14,69.48476759563657
2025-03-15,37.48520357133025
2025-03-16,38.399476829167575
2025-03-17,77.71322691617247
2025-03-18,85.02741297887107
2025-03-19,86.85595949454571
2025-03-20,80.45604668968444
2025-03-21,70.39904085347389
2025-03-22,37.48520357133025
2025-03-23,35.65665705565561
2025-03-24,74.9704071426605
2025-03-25,83.19886646319642
2025-03-26,85.02741297887107
2025-03-27,78.6275001740098
2025-03-28,72.22758736914854
2025-03-29,35.65665705565561
2025-03-30,37.48520357133025
2025-03-31,75.88468040049783
2025-04-01,75.88468040049783
2025-04-02,79.54177343184712
2025-04-03,80.45604668968444
2025-04-04,74.9704071426605
2025-04-05,38.399476829167575
2025-04-06,36.57093031349293
2025-04-07,77.71322691617247
2025-04-08,82.2845932053591
2025-04-09,85.94168623670839
2025-04-10,81.37031994752176
2025-04-11,71.31331411131121
2025-04-12,40.22802334484222
2025-04-13,32.91383728214364
2025-04-14,71.31331411131121
2025-04-15,84.65734999355595
2025-04-16,81.8709933982422
2025-04-17,79.99891006076578
2025-04-18,69.2235466648259
2025-04-19,34.61177333241295
2025-04-20,34.61177333241295
2025-04-21,86.0722967021137
2025-04-22,86.0722967021137
2025-04-23,87.94438003959013
2025-04-24,80.45604668968443
2025-04-25,67.35146332734948
2025-04-26,34.15463670349429
2025-04-27,36.48385666988938
2025-04-28,72.51057671086008
2025-04-29,80.45604668968443
2025-04-30,80.45604668968443
2025-05-01,78.12682672328935
2025-05-02,70.63849337338365
2025-05-03,44.429326648713726
2025-05-04,39.77088671592355
2025-05-05,73.4248499686974
2025-05-06,76.25474338581293
2025-05-07,77.16901664365025
2025-05-08,76.71188001473159
2025-05-09,74.83979667725517
2025-05-10,36.026720040970716
2025-05-11,40.228023344842214
2025-05-12,76.25474338581293
2025-05-13,86.0722967021137
2025-05-14,76.71188001473159
2025-05-15,78.54042653040624
2025-05-16,68.96232573401522
2025-05-17,34.48116286700761
2025-05-18,32.56554270772941
2025-05-19,80.45604668968443
2025-05-20,86.20290716751903
2025-05-21,91.94976764535363
2025-05-22,84.28728700824084
2025-05-23,76.62480637112803
2025-05-24,42.14364350412042
2025-05-25,34.48116286700761
2025-05-26,38.312403185564015
2025-05-27,80.45604668968443
2025-05-28,84.28728700824084
2025-05-29,84.28728700824084
2025-05-30,80.45604668968443
2025-05-31,40.228023344842214
2025-06-01,40.228023344842214
2025-06-02,88.11852732679723
2025-06-03,105.35910876030104
2025-06-04,132.17779099019586
2025-06-05,114.93720955669204
2025-06-06,113.02158939741385
2025-06-07,47.89050398195502
2025-06-08,47.89050398195502
2025-06-09,114.93720955669204
2025-06-10,141.75589178658686
2025-06-11,145.58713210514327
2025-06-12,114.93720955669204
2025-06-13,111.10596923813564
2025-06-14,45.974883822676816
2025-06-15,45.974883822676816
2025-06-16,120.68407003452664
2025-06-17,120.68407003452664
2025-06-18,101.52786844174464
2025-06-19,86.20290716751903
2025-06-20,88.11852732679723
2025-06-21,40.228023344842214
2025-06-22,44.05926366339862
2025-06-23,114.93720955669204
2025-06-24,124.51531035308305
2025-06-25,191.56201592782008
2025-06-26,120.68407003452664
2025-06-27,78.54042653040624
2025-06-28,42.14364350412042
2025-06-29,40.228023344842214
2025-06-30,84.28728700824084
2025-07-01,86.20290716751903
2025-07-02,78.54042653040624
2025-07-03,67.04670557473703
2025-07-04,38.312403185564015
2025-07-05,30.64992254845121
2025-07-06,49.80612414123322
2025-07-07,84.28728700824084
2025-07-08,155.16523290153427
2025-07-09,155.16523290153427
2025-07-10,130.26217083091765
2025-07-11,139.84027162730865
2025-07-12,97.69662812318823
2025-07-13,97.69662812318823
2025-07-14,136.00903130875224
2025-07-15,132.17779099019586
2025-07-16,111.10596923813564
2025-07-17,145.58713210514327
2025-07-18,90.03414748607544
2025-07-19,72.79356605257163
2025-07-20,86.20290716751903
2025-07-21,128.34655067163945
2025-07-22,114.93720955669204
2025-07-23,109.19034907885744
2025-07-24,109.19034907885744
2025-07-25,93.86538780463184
2025-07-26,61.29984509690242
2025-07-27,63.21546525618062
2025-07-28,116.85282971597024
2025-07-29,114.93720955669204
2025-07-30,113.02158939741385
2025-07-31,116.85282971597024
2025-08-01,86.20290716751903
2025-08-02,38.312403185564015
2025-08-03,44.05926366339862
2025-08-04,88.11852732679723
2025-08-05,99.61224828246644
2025-08-06,101.52786844174464
2025-08-07,93.86538780463184
2025-08-08,80.45604668968443
2025-08-09,42.14364350412042
2025-08-10,45.974883822676816
2025-08-11,91.94976764535363
2025-08-12,88.11852732679723
2025-08-13,91.94976764535363
2025-08-14,90.03414748607544
2025-08-15,78.54042653040624
2025-08-16,40.228023344842214
2025-08-17,38.312403185564015
2025-08-18,82.37166684896263
2025-08-19,90.03414748607544
2025-08-20,88.11852732679723
2025-08-21,86.20290716751903
2025-08-22,72.79356605257163
2025-08-23,40.228023344842214
2025-08-24,40.228023344842214
2025-08-25,88.11852732679723
2025-08-26,90.03414748607544
2025-08-27,91.94976764535363
2025-08-28,86.20290716751903
2025-08-29,68.96232573401522
2025-08-30,34.48116286700761
2025-08-31,34.48116286700761
2025-09-01,47.89050398195502
2025-09-02,86.20290716751903
2025-09-03,88.11852732679723
2025-09-04,88.11852732679723
2025-09-05,74.70918621184983
2025-09-06,38.312403185564015
2025-09-07,40.228023344842214
2025-09-08,90.03414748607544
2025-09-09,91.94976764535363
2025-09-10,82.37166684896263
2025-09-11,80.45604668968443
2025-09-12,76.62480637112803
2025-09-13,44.05926366339862
2025-09-14,38.312403185564015
2025-09-15,86.20290716751903
2025-09-16,95.78100796391004
2025-09-17,97.69662812318823
2025-09-18,88.11852732679723
2025-09-19,86.20290716751903
2025-09-20,45.974883822676816
2025-09-21,42.14364350412042
2025-09-22,86.20290716751903
2025-09-23,90.03414748607544
2025-09-24,90.03414748607544
2025-09-25,86.20290716751903
2025-09-26,76.62480637112803
2025-09-27,44.05926366339862
2025-09-28,45.974883822676816
2025-09-29,86.20290716751903
2025-09-30,91.94976764535363
2025-10-01,91.94976764535363
2025-10-02,95.78100796391004
2025-10-03,72.79356605257163
2025-10-04,38.312403185564015
2025-10-05,38.312403185564015
2025-10-06,80.45604668968443
2025-10-07,88.11852732679723
2025-10-08,91.94976764535363
2025-10-09,90.03414748607544
2025-10-10,76.62480637112803
2025-10-11,40.228023344842214
2025-10-12,38.312403185564015
2025-10-13,74.70918621184983
2025-10-14,86.20290716751903
2025-10-15,86.20290716751903
2025-10-16,91.94976764535363
2025-10-17,74.70918621184983
2025-10-18,38.312403185564015
2025-10-19,36.39678302628582
2025-10-20,74.70918621184983
2025-10-21,88.11852732679723
2025-10-22,91.94976764535363
2025-10-23,82.37166684896263
2025-10-24,74.70918621184983
2025-10-25,36.39678302628582
2025-10-26,40.228023344842214
2025-10-27,82.37166684896263
2025-10-28,90.03414748607544
2025-10-29,86.20290716751903
2025-10-30,90.03414748607544
2025-10-31,78.54042653040624
2025-11-01,44.05926366339862
2025-11-02,42.14364350412042
2025-11-03,93.86538780463184
2025-11-04,91.94976764535363
2025-11-05,90.03414748607544
2025-11-06,90.03414748607544
2025-11-07,80.45604668968443
2025-11-08,57.46860477834602
2025-11-09,49.80612414123322
2025-11-10,84.28728700824084
2025-11-11,90.03414748607544
2025-11-12,88.11852732679723
2025-11-13,86.20290716751903
2025-11-14,88.11852732679723
2025-11-15,109.19034907885744
2025-11-16,49.80612414123322
2025-11-17,109.19034907885744
2025-11-18,116.85282971597024
2025-11-19,137.92465146803045
2025-11-20,84.28728700824084
2025-11-21,68.96232573401522
2025-11-22,49.80612414123322
2025-11-23,47.89050398195502
2025-11-24,67.04670557473703
2025-11-25,68.96232573401522
2025-11-26,57.46860477834602
2025-11-27,47.89050398195502
2025-11-28,38.312403185564015
2025-11-29,30.64992254845121
2025-11-30,34.48116286700761
2025-12-01,67.04670557473703
2025-12-02,76.62480637112803
2025-12-03,76.62480637112803
2025-12-04,74.70918621184983
2025-12-05,65.13108541545883
2025-12-06,40.228023344842214
2025-12-07,36.39678302628582
2025-12-08,68.96232573401522
2025-12-09,72.79356605257163
2025-12-10,72.79356605257163
2025-12-11,77.12651641284376
2025-12-12,67.09231557852937
2025-12-13,42.05242349653574
2025-12-14,35.074092916308004
2025-12-15,65.0854754116665
2025-12-16,75.11967624598087
2025-12-17,78.08432649248286
2025-12-18,86.11168715993435
2025-12-19,79.13335657970663
2025-12-20,40.045583329672866
2025-12-21,32.018222662221355
2025-12-22,60.11398499830163
2025-12-23,59.064954911077855
2025-12-24,38.038743162809986
2025-12-25,25.03989208199362
2025-12-26,38.038743162809986
2025-12-27,31.060412582582252
2025-12-28,30.011382495358475
2025-12-29,58.10714483143875
2025-12-30,63.07863524480361
2025-12-31,50.07978416398724
2026-01-01,32.018222662221355
2026-01-02,52.08662433085012
2026-01-03,45.01707374303771
2026-01-04,44.05926366339862
2026-01-05,75.11967624598087
2026-01-06,88.11852732679723
2026-01-07,88.11852732679723
2026-01-08,92.132207660523
2026-01-09,92.132207660523
2026-01-10,52.451504361188825
2026-01-11,44.05926366339862
2026-01-12,94.4127078501399
2026-01-13,94.4127078501399
2026-01-14,92.31464767569234
2026-01-15,92.31464767569234
2026-01-16,75.53016628011191
2026-01-17,50.35344418674127
2026-01-18,46.15732383784617
2026-01-19,71.3340459312168
2026-01-20,88.11852732679723
2026-01-21,90.21658750124479
2026-01-22,98.608828199035
2026-01-23,94.4127078501399
2026-01-24,56.64762471008393
2026-01-25,180.43317500248958
2026-01-26,209.8060174447553
2026-01-27,90.21658750124479
2026-01-28,92.31464767569234
2026-01-29,96.51076802458745
2026-01-30,86.02046715234968
2026-01-31,50.35344418674127
2026-02-01,56.64762471008393
2026-02-02,90.21658750124479
2026-02-03,96.51076802458745
2026-02-04,96.51076802458745
2026-02-05,96.51076802458745
2026-02-06,86.02046715234968
2026-02-07,56.64762471008393
2026-02-08,48.255384012293725
2026-02-09,75.53016628011191
2026-02-10,98.608828199035
2026-02-11,98.608828199035
2026-02-12,90.21658750124479
2026-02-13,81.82434680345457
2026-02-14,54.54956453563638
2026-02-15,52.451504361188825
2026-02-16,88.11852732679723
2026-02-17,119.58942994351052
2026-02-18,115.39330959461542
2026-02-19,115.39330959461542
2026-02-20,86.02046715234968
2026-02-21,56.64762471008393
2026-02-22,48.255384012293725
2026-02-23,96.51076802458745
2026-02-24,100.70688837348254
2026-02-25,104.90300872237765
2026-02-26,121.68749011795808
2026-02-27,109.09912907127276
2026-02-28,56.64762471008393
2026-03-01,54.54956453563638
2026-03-02,107.0010688968252
2026-03-03,132.17779099019586
2026-03-04,119.58942994351052
2026-03-05,111.19718924572031
2026-03-06,104.90300872237765
2026-03-07,67.1379255823217
2026-03-08,62.94180523342659
2026-03-09,107.0010688968252
2026-03-10,115.39330959461542
2026-03-11,107.0010688968252
2026-03-12,107.0010688968252
2026-03-13,94.4127078501399
2026-03-14,62.94180523342659
2026-03-15,58.745684884531485
2026-03-16,94.4127078501399
2026-03-17,119.58942994351052
2026-03-18,121.68749011795808
2026-03-19,117.49136976906297
2026-03-20,107.0010688968252
2026-03-21,65.03986540787415
2026-03-22,60.84374505897904
2026-03-23,104.90300872237765
2026-03-24,111.19718924572031
2026-03-25,109.09912907127276
2026-03-26,104.90300872237765
2026-03-27,104.90300872237765
2026-03-28,58.745684884531485
2026-03-29,60.84374505897904
2026-03-30,100.70688837348254
2026-03-31,107.0010688968252
2026-04-01,113.29524942016786
2026-04-02,115.39330959461542
2026-04-03,86.02046715234968
2026-04-04,52.451504361188825
2026-04-05,50.35344418674127
2026-04-06,94.4127078501399
2026-04-07,102.8049485479301
2026-04-08,111.19718924572031
2026-04-09,119.58942994351052
2026-04-10,100.70688837348254
2026-04-11,58.745684884531485
2026-04-12,52.451504361188825
2026-04-13,109.09912907127276
2026-04-14,121.68749011795808
2026-04-15,107.0010688968252
2026-04-16,136.37391133909094
2026-04-17,111.19718924572031
2026-04-18,65.03986540787415
2026-04-19,56.64762471008393
2026-04-20,96.51076802458745
2026-04-21,117.49136976906297
2026-04-22,104.90300872237765
2026-04-23,102.8049485479301
2026-04-24,90.21658750124479
2026-04-25,54.54956453563638
2026-04-26,56.64762471008393
2026-04-27,102.8049485479301
2026-04-28,109.09912907127276
2026-04-29,117.49136976906297
2026-04-30,115.39330959461542
2026-05-01,109.09912907127276
2026-05-02,88.11852732679723
2026-05-03,69.23598575676925
2026-05-04,94.4127078501399
2026-05-05,123.78555029240563
2026-05-06,138.4719715135385
2026-05-07,121.68749011795808
2026-05-08,121.68749011795808
2026-05-09,92.31464767569234
2026-05-10,86.02046715234968
2026-05-11,119.58942994351052
2026-05-12,136.37391133909094
2026-05-13,123.78555029240563
2026-05-14,151.06033256022383
2026-05-15,115.39330959461542
2026-05-16,73.43210610566436
2026-05-17,46.15732383784617
2026-05-18,86.02046715234968
2026-05-19,98.608828199035
2026-05-20,94.4127078501399
2026-05-21,92.31464767569234
2026-05-22,79.72628662900702
2026-05-23,60.84374505897904
2026-05-24,46.15732383784617
2026-05-25,60.84374505897904
2026-05-26,96.51076802458745
2026-05-27,102.8049485479301
2026-05-28,104.90300872237765
2026-05-29,102.8049485479301
2026-05-30,73.43210610566436
2026-05-31,88.11852732679723
