Time,toyota
2024-09-29,76.62863026379479
2024-09-30,76.62863026379479
2024-10-01,75.431307915923
2024-10-02,77.82595261166658
2024-10-03,76.62863026379479
2024-10-04,77.82595261166658
2024-10-05,85.00988669889735
2024-10-06,75.431307915923
2024-10-07,76.62863026379479
2024-10-08,71.83934087230762
2024-10-09,70.64201852443583
2024-10-10,74.2339855680512
2024-10-11,83.81256435102556
2024-10-12,87.40453139464093
2024-10-13,81.41791965528196
2024-10-14,83.81256435102556
2024-10-15,81.41791965528196
2024-10-16,77.82595261166658
2024-10-17,76.62863026379479
2024-10-18,81.41791965528196
2024-10-19,87.40453139464093
2024-10-20,73.0366632201794
2024-10-21,81.41791965528196
2024-10-22,79.02327495953838
2024-10-23,77.82595261166658
2024-10-24,77.82595261166658
2024-10-25,77.82595261166658
2024-10-26,85.00988669889735
2024-10-27,77.82595261166658
2024-10-28,77.82595261166658
2024-10-29,74.2339855680512
2024-10-30,71.83934087230762
2024-10-31,73.0366632201794
2024-11-01,76.62863026379479
2024-11-02,89.79917609038452
2024-11-03,76.62863026379479
2024-11-04,79.02327495953838
2024-11-05,65.85272913294865
2024-11-06,50.28753861061533
2024-11-07,76.62863026379479
2024-11-08,76.62863026379479
2024-11-09,88.60185374251273
2024-11-10,79.02327495953838
2024-11-11,85.00988669889735
2024-11-12,74.2339855680512
2024-11-13,77.82595261166658
2024-11-14,74.2339855680512
2024-11-15,75.431307915923
2024-11-16,80.22059730741017
2024-11-17,77.82595261166658
2024-11-18,77.82595261166658
2024-11-19,74.2339855680512
2024-11-20,76.62863026379479
2024-11-21,75.431307915923
2024-11-22,79.02327495953838
2024-11-23,87.40453139464093
2024-11-24,77.82595261166658
2024-11-25,80.22059730741017
2024-11-26,81.41791965528196
2024-11-27,85.00988669889735
2024-11-28,69.44469617656402
2024-11-29,89.79917609038452
2024-11-30,87.40453139464093
2024-12-01,75.431307915923
2024-12-02,77.82595261166658
2024-12-03,77.82595261166658
2024-12-04,71.83934087230762
2024-12-05,71.83934087230762
2024-12-06,79.02327495953838
2024-12-07,88.60185374251273
2024-12-08,74.2339855680512
2024-12-09,73.0366632201794
2024-12-10,77.82595261166658
2024-12-11,73.0366632201794
2024-12-12,76.62863026379479
2024-12-13,77.82595261166658
2024-12-14,86.20720904676914
2024-12-15,76.62863026379479
2024-12-16,77.82595261166658
2024-12-17,77.82595261166658
2024-12-18,75.431307915923
2024-12-19,79.02327495953838
2024-12-20,83.81256435102556
2024-12-21,90.99649843825631
2024-12-22,81.41791965528196
2024-12-23,85.00988669889735
2024-12-24,77.82595261166658
2024-12-25,61.06343974146147
2024-12-26,88.60185374251273
2024-12-27,98.18043252548708
2024-12-28,95.78578782974348
2024-12-29,82.61524200315375
2024-12-30,93.3911431339999
2024-12-31,86.20720904676914
2025-01-01,68.24737382869223
2025-01-02,86.20720904676914
2025-01-03,87.40453139464093
2025-01-04,89.79917609038452
2025-01-05,80.22059730741017
2025-01-06,79.02327495953838
2025-01-07,81.41791965528196
2025-01-08,77.82595261166658
2025-01-09,75.431307915923
2025-01-10,75.431307915923
2025-01-11,82.61524200315375
2025-01-12,79.02327495953838
2025-01-13,80.22059730741017
2025-01-14,80.22059730741017
2025-01-15,77.82595261166658
2025-01-16,99.37775487335887
2025-01-17,105.36436661271783
2025-01-18,119.73223478717937
2025-01-19,107.75901130846142
2025-01-20,90.99649843825631
2025-01-21,74.2339855680512
2025-01-22,71.83934087230762
2025-01-23,76.62863026379479
2025-01-24,77.82595261166658
2025-01-25,95.78578782974348
2025-01-26,81.41791965528196
2025-01-27,75.431307915923
2025-01-28,75.431307915923
2025-01-29,74.2339855680512
2025-01-30,73.0366632201794
2025-01-31,77.82595261166658
2025-02-01,88.60185374251273
2025-02-02,82.61524200315375
2025-02-03,75.431307915923
2025-02-04,75.431307915923
2025-02-05,73.0366632201794
2025-02-06,74.2339855680512
2025-02-07,77.82595261166658
2025-02-08,87.40453139464093
2025-02-09,77.82595261166658
2025-02-10,67.05005148082044
2025-02-11,74.2339855680512
2025-02-12,71.83934087230762
2025-02-13,73.0366632201794
2025-02-14,75.431307915923
2025-02-15,88.60185374251273
2025-02-16,82.61524200315375
2025-02-17,82.61524200315375
2025-02-18,79.02327495953838
2025-02-19,77.82595261166658
2025-02-20,75.431307915923
2025-02-21,80.22059730741017
2025-02-22,98.18043252548708
2025-02-23,89.79917609038452
2025-02-24,83.81256435102556
2025-02-25,86.20720904676914
2025-02-26,77.82595261166658
2025-02-27,77.82595261166658
2025-02-28,83.81256435102556
2025-03-01,93.3911431339999
2025-03-02,85.00988669889735
2025-03-03,79.02327495953838
2025-03-04,76.62863026379479
2025-03-05,74.2339855680512
2025-03-06,77.82595261166658
2025-03-07,81.41791965528196
2025-03-08,96.98311017761529
2025-03-09,85.00988669889735
2025-03-10,82.61524200315375
2025-03-11,85.00988669889735
2025-03-12,80.22059730741017
2025-03-13,79.02327495953838
2025-03-14,80.22059730741017
2025-03-15,93.3911431339999
2025-03-16,86.20720904676914
2025-03-17,79.02327495953838
2025-03-18,82.61524200315375
2025-03-19,81.41791965528196
2025-03-20,81.41791965528196
2025-03-21,83.81256435102556
2025-03-22,95.78578782974348
2025-03-23,87.40453139464093
2025-03-24,79.02327495953838
2025-03-25,80.22059730741017
2025-03-26,79.02327495953838
2025-03-27,86.20720904676914
2025-03-28,88.60185374251273
2025-03-29,102.96972191697425
2025-03-30,89.79917609038452
2025-03-31,86.20720904676914
2025-04-01,80.22059730741017
2025-04-02,79.02327495953838
2025-04-03,81.41791965528196
2025-04-04,85.00988669889735
2025-04-05,98.18043252548708
2025-04-06,89.79917609038452
2025-04-07,77.82595261166658
2025-04-08,76.62863026379479
2025-04-09,80.22059730741017
2025-04-10,80.22059730741017
2025-04-11,82.61524200315375
2025-04-12,99.37775487335887
2025-04-13,81.41791965528196
2025-04-14,76.62863026379479
2025-04-15,80.32750108847016
2025-04-16,77.7190488306066
2025-04-17,79.02327495953838
2025-04-18,87.44729290706493
2025-04-19,93.26285859672794
2025-04-20,84.83884064920139
2025-04-21,87.44729290706493
2025-04-22,86.14306677813315
2025-04-23,81.63172721740193
2025-04-24,81.63172721740193
2025-04-25,80.32750108847016
2025-04-26,80.92616226240605
2025-04-27,80.32750108847016
2025-04-28,84.83884064920139
2025-04-29,81.63172721740193
2025-04-30,79.02327495953838
2025-05-01,77.12038765667072
2025-05-02,81.63172721740193
2025-05-03,93.26285859672794
2025-05-04,86.14306677813315
2025-05-05,81.63172721740193
2025-05-06,77.7190488306066
2025-05-07,77.7190488306066
2025-05-08,81.63172721740193
2025-05-09,82.9359533463337
2025-05-10,93.96842355172382
2025-05-11,80.32750108847016
2025-05-12,82.23038839133783
2025-05-13,83.5346145202696
2025-05-14,79.02327495953838
2025-05-15,77.61214504954663
2025-05-16,81.8455347795219
2025-05-17,95.95683387943947
2025-05-18,81.8455347795219
2025-05-19,80.43440486953014
2025-05-20,81.8455347795219
2025-05-21,84.66779459950541
2025-05-22,87.49005441948893
2025-05-23,88.90118432948069
2025-05-24,91.7234441494642
2025-05-25,84.66779459950541
2025-05-26,90.31231423947244
2025-05-27,83.25666468951366
2025-05-28,80.43440486953014
2025-05-29,84.66779459950541
2025-05-30,87.49005441948893
2025-05-31,93.13457405945596
2025-06-01,83.25666468951366
2025-06-02,86.07892450949717
2025-06-03,83.25666468951366
2025-06-04,83.25666468951366
2025-06-05,79.02327495953838
2025-06-06,81.8455347795219
2025-06-07,86.07892450949717
2025-06-08,80.43440486953014
2025-06-09,84.66779459950541
2025-06-10,81.8455347795219
2025-06-11,83.25666468951366
2025-06-12,84.66779459950541
2025-06-13,83.25666468951366
2025-06-14,88.90118432948069
2025-06-15,79.02327495953838
2025-06-16,83.25666468951366
2025-06-17,87.49005441948893
2025-06-18,81.8455347795219
2025-06-19,83.25666468951366
2025-06-20,84.66779459950541
2025-06-21,88.90118432948069
2025-06-22,81.8455347795219
2025-06-23,86.07892450949717
2025-06-24,81.8455347795219
2025-06-25,84.66779459950541
2025-06-26,87.49005441948893
2025-06-27,93.13457405945596
2025-06-28,97.36796378943123
2025-06-29,86.07892450949717
2025-06-30,84.66779459950541
2025-07-01,87.49005441948893
2025-07-02,90.31231423947244
2025-07-03,84.66779459950541
2025-07-04,81.8455347795219
2025-07-05,94.54570396944771
2025-07-06,86.07892450949717
2025-07-07,90.31231423947244
2025-07-08,91.7234441494642
2025-07-09,87.49005441948893
2025-07-10,88.90118432948069
2025-07-11,93.13457405945596
2025-07-12,125.59056198926636
2025-07-13,124.1794320792746
2025-07-14,128.4128218092499
2025-07-15,119.94604234929933
2025-07-16,119.94604234929933
2025-07-17,124.1794320792746
2025-07-18,118.53491243930758
2025-07-19,141.11299099917568
2025-07-20,125.59056198926636
2025-07-21,131.2350816292334
2025-07-22,119.94604234929933
2025-07-23,118.53491243930758
2025-07-24,114.3015227093323
2025-07-25,115.71265261932406
2025-07-26,136.8796012692004
2025-07-27,132.64621153922516
2025-07-28,131.2350816292334
2025-07-29,121.35717225929109
2025-07-30,129.82395171924165
2025-07-31,112.89039279934056
2025-08-01,108.65700306936529
2025-08-02,117.12378252931582
2025-08-03,107.24587315937353
2025-08-04,107.24587315937353
2025-08-05,105.83474324938177
2025-08-06,103.01248342939826
2025-08-07,105.83474324938177
2025-08-08,108.65700306936529
2025-08-09,122.76830216928285
2025-08-10,115.71265261932406
2025-08-11,108.65700306936529
2025-08-12,105.83474324938177
2025-08-13,95.95683387943947
2025-08-14,101.6013535194065
2025-08-15,101.6013535194065
2025-08-16,111.4792628893488
2025-08-17,103.01248342939826
2025-08-18,98.77909369942299
2025-08-19,98.77909369942299
2025-08-20,97.36796378943123
2025-08-21,97.36796378943123
2025-08-22,94.54570396944771
2025-08-23,110.06813297935705
2025-08-24,101.6013535194065
2025-08-25,98.77909369942299
2025-08-26,94.54570396944771
2025-08-27,93.13457405945596
2025-08-28,94.54570396944771
2025-08-29,94.54570396944771
2025-08-30,101.6013535194065
2025-08-31,98.77909369942299
2025-09-01,97.36796378943123
2025-09-02,94.54570396944771
2025-09-03,91.7234441494642
2025-09-04,87.49005441948893
2025-09-05,87.49005441948893
2025-09-06,98.77909369942299
2025-09-07,88.90118432948069
2025-09-08,87.49005441948893
2025-09-09,84.66779459950541
2025-09-10,81.8455347795219
2025-09-11,83.25666468951366
2025-09-12,84.66779459950541
2025-09-13,98.77909369942299
2025-09-14,83.25666468951366
2025-09-15,87.49005441948893
2025-09-16,81.8455347795219
2025-09-17,88.90118432948069
2025-09-18,87.49005441948893
2025-09-19,93.13457405945596
2025-09-20,101.6013535194065
2025-09-21,87.49005441948893
2025-09-22,84.66779459950541
2025-09-23,87.49005441948893
2025-09-24,88.90118432948069
2025-09-25,87.49005441948893
2025-09-26,95.95683387943947
2025-09-27,105.83474324938177
2025-09-28,87.49005441948893
2025-09-29,90.31231423947244
2025-09-30,87.49005441948893
2025-10-01,86.07892450949717
2025-10-02,86.07892450949717
2025-10-03,86.07892450949717
2025-10-04,94.54570396944771
2025-10-05,84.66779459950541
2025-10-06,87.49005441948893
2025-10-07,84.66779459950541
2025-10-08,88.90118432948069
2025-10-09,84.66779459950541
2025-10-10,93.13457405945596
2025-10-11,104.42361333939002
2025-10-12,94.54570396944771
2025-10-13,91.7234441494642
2025-10-14,88.90118432948069
2025-10-15,87.49005441948893
2025-10-16,88.90118432948069
2025-10-17,88.90118432948069
2025-10-18,98.77909369942299
2025-10-19,91.7234441494642
2025-10-20,90.31231423947244
2025-10-21,86.07892450949717
2025-10-22,90.31231423947244
2025-10-23,91.7234441494642
2025-10-24,88.90118432948069
2025-10-25,94.54570396944771
2025-10-26,90.31231423947244
2025-10-27,87.49005441948893
2025-10-28,83.25666468951366
2025-10-29,86.07892450949717
2025-10-30,90.31231423947244
2025-10-31,94.54570396944771
2025-11-01,98.77909369942299
2025-11-02,88.90118432948069
2025-11-03,94.54570396944771
2025-11-04,88.90118432948069
2025-11-05,87.49005441948893
2025-11-06,95.95683387943947
2025-11-07,95.95683387943947
2025-11-08,105.83474324938177
2025-11-09,91.7234441494642
2025-11-10,94.54570396944771
2025-11-11,94.54570396944771
2025-11-12,90.31231423947244
2025-11-13,93.13457405945596
2025-11-14,90.31231423947244
2025-11-15,101.6013535194065
2025-11-16,90.31231423947244
2025-11-17,88.90118432948069
2025-11-18,91.7234441494642
2025-11-19,95.95683387943947
2025-11-20,93.13457405945596
2025-11-21,94.54570396944771
2025-11-22,105.83474324938177
2025-11-23,95.95683387943947
2025-11-24,105.83474324938177
2025-11-25,93.13457405945596
2025-11-26,98.77909369942299
2025-11-27,81.8455347795219
2025-11-28,100.19022360941474
2025-11-29,101.6013535194065
2025-11-30,98.77909369942299
2025-12-01,93.13457405945596
2025-12-02,93.13457405945596
2025-12-03,86.07892450949717
2025-12-04,108.65700306936529
2025-12-05,111.4792628893488
2025-12-06,119.94604234929933
2025-12-07,103.01248342939826
2025-12-08,103.01248342939826
2025-12-09,95.95683387943947
2025-12-10,97.36796378943123
2025-12-11,94.54570396944771
2025-12-12,97.5325956122636
2025-12-13,110.18572713852302
2025-12-14,96.74471474585154
2025-12-15,94.54570396944771
2025-12-16,96.03914979085566
2025-12-17,100.5194872550795
2025-12-18,96.03914979085566
2025-12-19,94.54570396944771
2025-12-20,105.7053896742992
2025-12-21,96.03914979085566
2025-12-22,100.5194872550795
2025-12-23,97.5325956122636
2025-12-24,97.5325956122636
2025-12-25,80.39912662178035
2025-12-26,104.21194385289125
2025-12-27,113.17261878133891
2025-12-28,103.50637889789537
2025-12-29,110.8912920935189
2025-12-30,108.69228131711509
2025-12-31,101.22505221007538
2026-01-01,83.38601826459623
2026-01-02,105.7053896742992
2026-01-03,104.21194385289125
2026-01-04,93.05225814803978
2026-01-05,94.54570396944771
2026-01-06,94.54570396944771
2026-01-07,91.55881232663182
2026-01-08,96.03914979085566
2026-01-09,90.06536650522389
2026-01-10,115.0306064961614
2026-01-11,94.54570396944771
2026-01-12,94.54570396944771
2026-01-13,94.54570396944771
2026-01-14,92.9699422366236
2026-01-15,91.39418050379946
2026-01-16,92.9699422366236
2026-01-17,108.72755956486488
2026-01-18,94.54570396944771
2026-01-19,107.15179783204076
2026-01-20,99.2729891679201
2026-01-21,100.84875090074424
2026-01-22,97.69722743509598
2026-01-23,91.39418050379946
2026-01-24,94.54570396944771
2026-01-25,85.09113357250295
2026-01-26,83.51537183967882
2026-01-27,89.81841877097534
2026-01-28,92.9699422366236
2026-01-29,96.12146570227185
2026-01-30,99.2729891679201
2026-01-31,110.30332129768901
2026-02-01,97.69722743509598
2026-02-02,96.12146570227185
2026-02-03,94.54570396944771
2026-02-04,94.54570396944771
2026-02-05,92.9699422366236
2026-02-06,94.54570396944771
2026-02-07,111.87908303051313
2026-02-08,102.42451263356837
2026-02-09,96.12146570227185
2026-02-10,97.69722743509598
2026-02-11,97.69722743509598
2026-02-12,99.2729891679201
2026-02-13,118.18212996180965
2026-02-14,148.1216028854681
2026-02-15,141.8185559541716
2026-02-16,149.69736461829223
2026-02-17,129.21246209157854
2026-02-18,135.51550902287508
2026-02-19,127.63670035875442
2026-02-20,121.3336534274579
2026-02-21,157.57617328241287
2026-02-22,144.97007941981983
2026-02-23,138.66703248852332
2026-02-24,137.09127075569918
2026-02-25,140.24279422134745
2026-02-26,137.09127075569918
2026-02-27,132.3639855572268
2026-02-28,152.8488880839405
2026-03-01,140.24279422134745
2026-03-02,144.97007941981983
2026-03-03,138.66703248852332
2026-03-04,133.93974729005095
2026-03-05,122.90941516028204
2026-03-06,116.60636822898552
2026-03-07,132.3639855572268
2026-03-08,124.48517689310617
2026-03-09,118.18212996180965
2026-03-10,122.90941516028204
2026-03-11,122.90941516028204
2026-03-12,118.18212996180965
2026-03-13,124.48517689310617
2026-03-14,138.66703248852332
2026-03-15,138.66703248852332
2026-03-16,127.63670035875442
2026-03-17,118.18212996180965
2026-03-18,119.75789169463378
2026-03-19,118.18212996180965
2026-03-20,126.06093862593029
2026-03-21,146.54584115264396
2026-03-22,129.21246209157854
2026-03-23,130.78822382440268
2026-03-24,118.18212996180965
2026-03-25,129.21246209157854
2026-03-26,122.90941516028204
2026-03-27,129.21246209157854
2026-03-28,143.39431768699572
2026-03-29,130.78822382440268
2026-03-30,124.48517689310617
2026-03-31,127.63670035875442
2026-04-01,135.51550902287508
2026-04-02,127.63670035875442
2026-04-03,133.93974729005095
2026-04-04,138.66703248852332
2026-04-05,130.78822382440268
2026-04-06,144.97007941981983
2026-04-07,138.66703248852332
2026-04-08,141.8185559541716
2026-04-09,138.66703248852332
2026-04-10,141.8185559541716
2026-04-11,152.8488880839405
2026-04-12,146.54584115264396
2026-04-13,130.78822382440268
2026-04-14,129.21246209157854
2026-04-15,133.93974729005095
2026-04-16,133.93974729005095
2026-04-17,148.1216028854681
2026-04-18,154.4246498167646
2026-04-19,135.51550902287508
2026-04-20,132.3639855572268
2026-04-21,133.93974729005095
2026-04-22,126.06093862593029
2026-04-23,130.78822382440268
2026-04-24,129.21246209157854
2026-04-25,137.09127075569918
2026-04-26,133.93974729005095
2026-04-27,126.06093862593029
2026-04-28,126.06093862593029
2026-04-29,124.48517689310617
2026-04-30,122.90941516028204
2026-05-01,126.06093862593029
2026-05-02,132.3639855572268
2026-05-03,130.78822382440268
2026-05-04,124.48517689310617
2026-05-05,122.90941516028204
2026-05-06,122.90941516028204
2026-05-07,126.06093862593029
2026-05-08,132.3639855572268
2026-05-09,138.66703248852332
2026-05-10,133.93974729005095
2026-05-11,126.06093862593029
2026-05-12,127.63670035875442
2026-05-13,137.09127075569918
2026-05-14,132.3639855572268
2026-05-15,133.93974729005095
2026-05-16,156.00041154958873
2026-05-17,141.8185559541716
2026-05-18,137.09127075569918
2026-05-19,135.51550902287508
2026-05-20,130.78822382440268
2026-05-21,133.93974729005095
2026-05-22,144.97007941981983
2026-05-23,146.54584115264396
2026-05-24,137.09127075569918
2026-05-25,138.66703248852332
2026-05-26,135.51550902287508
2026-05-27,130.78822382440268
2026-05-28,132.3639855572268
2026-05-29,135.51550902287508
2026-05-30,144.97007941981983
2026-05-31,146.54584115264396
