Time,maps
2024-10-05,50.62746208514238
2024-10-06,49.259152299057455
2024-10-07,80.73027737901083
2024-10-08,83.46689695118069
2024-10-09,84.83520673726562
2024-10-10,80.73027737901083
2024-10-11,75.25703823467111
2024-10-12,46.5225327268876
2024-10-13,46.5225327268876
2024-10-14,72.52041866250126
2024-10-15,79.36196759292591
2024-10-16,73.88872844858619
2024-10-17,76.62534802075605
2024-10-18,73.88872844858619
2024-10-19,49.259152299057455
2024-10-20,46.5225327268876
2024-10-21,76.62534802075605
2024-10-22,73.88872844858619
2024-10-23,75.25703823467111
2024-10-24,76.62534802075605
2024-10-25,76.62534802075605
2024-10-26,49.259152299057455
2024-10-27,45.15422294080267
2024-10-28,72.52041866250126
2024-10-29,71.15210887641632
2024-10-30,73.88872844858619
2024-10-31,73.88872844858619
2024-11-01,72.52041866250126
2024-11-02,43.78591315471774
2024-11-03,43.78591315471774
2024-11-04,76.62534802075605
2024-11-05,67.04717951816154
2024-11-06,62.94225015990675
2024-11-07,72.52041866250126
2024-11-08,69.7837990903314
2024-11-09,47.890842512972526
2024-11-10,45.15422294080267
2024-11-11,67.04717951816154
2024-11-12,73.88872844858619
2024-11-13,73.88872844858619
2024-11-14,77.99365780684097
2024-11-15,69.7837990903314
2024-11-16,43.78591315471774
2024-11-17,43.78591315471774
2024-11-18,73.88872844858619
2024-11-19,71.15210887641632
2024-11-20,73.88872844858619
2024-11-21,72.52041866250126
2024-11-22,68.41548930424646
2024-11-23,45.15422294080267
2024-11-24,41.04929358254788
2024-11-25,69.7837990903314
2024-11-26,67.04717951816154
2024-11-27,64.31055994599168
2024-11-28,39.680983796462954
2024-11-29,45.15422294080267
2024-11-30,39.680983796462954
2024-12-01,41.04929358254788
2024-12-02,72.52041866250126
2024-12-03,73.88872844858619
2024-12-04,72.52041866250126
2024-12-05,73.88872844858619
2024-12-06,68.41548930424646
2024-12-07,47.890842512972526
2024-12-08,43.78591315471774
2024-12-09,71.15210887641632
2024-12-10,73.88872844858619
2024-12-11,71.15210887641632
2024-12-12,72.52041866250126
2024-12-13,67.04717951816154
2024-12-14,46.5225327268876
2024-12-15,42.41760336863281
2024-12-16,71.15210887641632
2024-12-17,76.62534802075605
2024-12-18,84.83520673726562
2024-12-19,80.73027737901083
2024-12-20,73.88872844858619
2024-12-21,47.890842512972526
2024-12-22,42.41760336863281
2024-12-23,62.94225015990675
2024-12-24,45.15422294080267
2024-12-25,36.944364224293096
2024-12-26,57.469011015567034
2024-12-27,60.20563058773689
2024-12-28,45.15422294080267
2024-12-29,43.78591315471774
2024-12-30,61.57394037382182
2024-12-31,54.73239144339718
2025-01-01,41.04929358254788
2025-01-02,65.6788697320766
2025-01-03,65.6788697320766
2025-01-04,45.15422294080267
2025-01-05,45.15422294080267
2025-01-06,71.15210887641632
2025-01-07,80.73027737901083
2025-01-08,87.57182630943548
2025-01-09,91.67675566769027
2025-01-10,80.73027737901083
2025-01-11,56.100701229482105
2025-01-12,54.73239144339718
2025-01-13,80.73027737901083
2025-01-14,82.09858716509576
2025-01-15,76.62534802075605
2025-01-16,80.73027737901083
2025-01-17,75.25703823467111
2025-01-18,46.5225327268876
2025-01-19,41.04929358254788
2025-01-20,57.469011015567034
2025-01-21,73.88872844858619
2025-01-22,75.25703823467111
2025-01-23,76.62534802075605
2025-01-24,75.25703823467111
2025-01-25,47.890842512972526
2025-01-26,46.5225327268876
2025-01-27,79.36196759292591
2025-01-28,94.41337523986013
2025-01-29,83.46689695118069
2025-01-30,80.73027737901083
2025-01-31,75.25703823467111
2025-02-01,50.62746208514238
2025-02-02,46.5225327268876
2025-02-03,73.88872844858619
2025-02-04,75.25703823467111
2025-02-05,76.62534802075605
2025-02-06,76.62534802075605
2025-02-07,72.52041866250126
2025-02-08,47.890842512972526
2025-02-09,45.15422294080267
2025-02-10,80.73027737901083
2025-02-11,136.83097860849293
2025-02-12,95.78168502594505
2025-02-13,86.20351652335054
2025-02-14,77.99365780684097
2025-02-15,56.100701229482105
2025-02-16,50.62746208514238
2025-02-17,68.41548930424646
2025-02-18,83.46689695118069
2025-02-19,76.62534802075605
2025-02-20,76.62534802075605
2025-02-21,76.62534802075605
2025-02-22,51.99577187122732
2025-02-23,49.259152299057455
2025-02-24,80.73027737901083
2025-02-25,83.46689695118069
2025-02-26,83.46689695118069
2025-02-27,77.99365780684097
2025-02-28,77.99365780684097
2025-03-01,51.99577187122732
2025-03-02,45.15422294080267
2025-03-03,77.99365780684097
2025-03-04,84.83520673726562
2025-03-05,77.99365780684097
2025-03-06,83.46689695118069
2025-03-07,75.25703823467111
2025-03-08,50.62746208514238
2025-03-09,47.890842512972526
2025-03-10,80.73027737901083
2025-03-11,77.99365780684097
2025-03-12,80.73027737901083
2025-03-13,79.36196759292591
2025-03-14,77.99365780684097
2025-03-15,50.62746208514238
2025-03-16,50.62746208514238
2025-03-17,76.62534802075605
2025-03-18,77.99365780684097
2025-03-19,80.73027737901083
2025-03-20,76.62534802075605
2025-03-21,73.88872844858619
2025-03-22,50.62746208514238
2025-03-23,47.890842512972526
2025-03-24,76.62534802075605
2025-03-25,83.46689695118069
2025-03-26,80.73027737901083
2025-03-27,76.62534802075605
2025-03-28,76.62534802075605
2025-03-29,50.62746208514238
2025-03-30,49.259152299057455
2025-03-31,77.99365780684097
2025-04-01,77.99365780684097
2025-04-02,76.62534802075605
2025-04-03,80.73027737901083
2025-04-04,75.25703823467111
2025-04-05,51.99577187122732
2025-04-06,49.259152299057455
2025-04-07,82.09858716509576
2025-04-08,77.99365780684097
2025-04-09,82.09858716509576
2025-04-10,83.46689695118069
2025-04-11,77.99365780684097
2025-04-12,53.36408165731225
2025-04-13,46.5225327268876
2025-04-14,82.09858716509576
2025-04-15,83.23884532016653
2025-04-16,83.69494858219485
2025-04-17,80.95832901002498
2025-04-18,64.53861157700584
2025-04-19,46.5225327268876
2025-04-20,46.06642946485929
2025-04-21,75.48508986568527
2025-04-22,82.09858716509576
2025-04-23,83.23884532016653
2025-04-24,80.50222574799668
2025-04-25,71.60821213844463
2025-04-26,50.85551371615654
2025-04-27,49.25915229905746
2025-04-28,83.69494858219485
2025-04-29,83.69494858219485
2025-04-30,80.50222574799668
2025-05-01,82.55469042712407
2025-05-02,74.3448317106145
2025-05-03,54.73239144339718
2025-05-04,51.99577187122732
2025-05-05,83.23884532016653
2025-05-06,84.83520673726562
2025-05-07,87.57182630943548
2025-05-08,83.69494858219485
2025-05-09,80.50222574799668
2025-05-10,51.99577187122732
2025-05-11,50.85551371615654
2025-05-12,88.71208446450626
2025-05-13,80.50222574799668
2025-05-14,83.69494858219485
2025-05-15,83.01079368915238
2025-05-16,79.36196759292591
2025-05-17,51.99577187122732
2025-05-18,51.0835653471707
2025-05-19,83.92300021320901
2025-05-20,87.57182630943548
2025-05-21,85.74741326132225
2025-05-22,83.01079368915238
2025-05-23,75.71314149669942
2025-05-24,51.0835653471707
2025-05-25,51.0835653471707
2025-05-26,52.90797839528394
2025-05-27,83.01079368915238
2025-05-28,86.65961978537887
2025-05-29,85.74741326132225
2025-05-30,81.18638064103915
2025-05-31,54.73239144339718
2025-06-01,51.0835653471707
2025-06-02,83.01079368915238
2025-06-03,85.74741326132225
2025-06-04,82.09858716509576
2025-06-05,79.36196759292591
2025-06-06,78.4497610688693
2025-06-07,52.90797839528394
2025-06-08,50.171358823114076
2025-06-09,79.36196759292591
2025-06-10,82.09858716509576
2025-06-11,83.01079368915238
2025-06-12,84.83520673726562
2025-06-13,76.62534802075605
2025-06-14,50.171358823114076
2025-06-15,49.25915229905746
2025-06-16,80.27417411698252
2025-06-17,80.27417411698252
2025-06-18,80.27417411698252
2025-06-19,72.06431540047295
2025-06-20,72.06431540047295
2025-06-21,52.90797839528394
2025-06-22,54.73239144339718
2025-06-23,75.71314149669942
2025-06-24,78.4497610688693
2025-06-25,78.4497610688693
2025-06-26,79.36196759292591
2025-06-27,76.62534802075605
2025-06-28,51.99577187122732
2025-06-29,50.171358823114076
2025-06-30,78.4497610688693
2025-07-01,76.62534802075605
2025-07-02,81.18638064103915
2025-07-03,74.8009349726428
2025-07-04,53.820184919340555
2025-07-05,51.99577187122732
2025-07-06,52.90797839528394
2025-07-07,87.57182630943548
2025-07-08,89.39623935754872
2025-07-09,84.83520673726562
2025-07-10,84.83520673726562
2025-07-11,81.18638064103915
2025-07-12,60.20563058773689
2025-07-13,56.55680449151042
2025-07-14,83.92300021320901
2025-07-15,84.83520673726562
2025-07-16,83.01079368915238
2025-07-17,83.01079368915238
2025-07-18,74.8009349726428
2025-07-19,55.6445979674538
2025-07-20,61.11783711179351
2025-07-21,84.83520673726562
2025-07-22,84.83520673726562
2025-07-23,83.92300021320901
2025-07-24,82.09858716509576
2025-07-25,78.4497610688693
2025-07-26,57.469011015567034
2025-07-27,56.55680449151042
2025-07-28,80.27417411698252
2025-07-29,85.74741326132225
2025-07-30,91.22065240566197
2025-07-31,84.83520673726562
2025-08-01,78.4497610688693
2025-08-02,51.99577187122732
2025-08-03,51.99577187122732
2025-08-04,82.09858716509576
2025-08-05,82.09858716509576
2025-08-06,82.09858716509576
2025-08-07,83.92300021320901
2025-08-08,82.09858716509576
2025-08-09,58.381217539623655
2025-08-10,56.55680449151042
2025-08-11,84.83520673726562
2025-08-12,83.01079368915238
2025-08-13,82.09858716509576
2025-08-14,85.74741326132225
2025-08-15,79.36196759292591
2025-08-16,59.29342406368028
2025-08-17,52.90797839528394
2025-08-18,83.92300021320901
2025-08-19,83.92300021320901
2025-08-20,85.74741326132225
2025-08-21,88.48403283349211
2025-08-22,77.53755454481266
2025-08-23,51.99577187122732
2025-08-24,51.99577187122732
2025-08-25,84.83520673726562
2025-08-26,87.57182630943548
2025-08-27,85.74741326132225
2025-08-28,87.57182630943548
2025-08-29,80.27417411698252
2025-08-30,49.25915229905746
2025-08-31,46.5225327268876
2025-09-01,50.171358823114076
2025-09-02,79.36196759292591
2025-09-03,89.39623935754872
2025-09-04,83.01079368915238
2025-09-05,83.92300021320901
2025-09-06,49.25915229905746
2025-09-07,45.61032620283098
2025-09-08,85.74741326132225
2025-09-09,81.18638064103915
2025-09-10,77.53755454481266
2025-09-11,84.83520673726562
2025-09-12,78.4497610688693
2025-09-13,51.0835653471707
2025-09-14,46.5225327268876
2025-09-15,83.01079368915238
2025-09-16,83.92300021320901
2025-09-17,81.18638064103915
2025-09-18,83.92300021320901
2025-09-19,80.27417411698252
2025-09-20,52.90797839528394
2025-09-21,45.61032620283098
2025-09-22,80.27417411698252
2025-09-23,81.18638064103915
2025-09-24,83.92300021320901
2025-09-25,83.92300021320901
2025-09-26,84.83520673726562
2025-09-27,51.99577187122732
2025-09-28,47.43473925094422
2025-09-29,84.83520673726562
2025-09-30,83.01079368915238
2025-10-01,79.36196759292591
2025-10-02,74.8009349726428
2025-10-03,76.62534802075605
2025-10-04,48.34694577500084
2025-10-05,46.5225327268876
2025-10-06,79.36196759292591
2025-10-07,80.27417411698252
2025-10-08,79.36196759292591
2025-10-09,83.01079368915238
2025-10-10,75.71314149669942
2025-10-11,51.99577187122732
2025-10-12,47.43473925094422
2025-10-13,77.53755454481266
2025-10-14,83.92300021320901
2025-10-15,79.36196759292591
2025-10-16,80.27417411698252
2025-10-17,80.27417411698252
2025-10-18,50.171358823114076
2025-10-19,46.5225327268876
2025-10-20,83.01079368915238
2025-10-21,78.4497610688693
2025-10-22,79.36196759292591
2025-10-23,77.53755454481266
2025-10-24,74.8009349726428
2025-10-25,45.61032620283098
2025-10-26,44.69811967877436
2025-10-27,76.62534802075605
2025-10-28,80.27417411698252
2025-10-29,74.8009349726428
2025-10-30,75.71314149669942
2025-10-31,72.06431540047295
2025-11-01,50.171358823114076
2025-11-02,44.69811967877436
2025-11-03,75.71314149669942
2025-11-04,75.71314149669942
2025-11-05,83.01079368915238
2025-11-06,78.4497610688693
2025-11-07,77.53755454481266
2025-11-08,50.171358823114076
2025-11-09,44.69811967877436
2025-11-10,77.53755454481266
2025-11-11,69.32769582830309
2025-11-12,76.62534802075605
2025-11-13,79.36196759292591
2025-11-14,77.53755454481266
2025-11-15,47.43473925094422
2025-11-16,44.69811967877436
2025-11-17,76.62534802075605
2025-11-18,72.06431540047295
2025-11-19,74.8009349726428
2025-11-20,72.06431540047295
2025-11-21,65.6788697320766
2025-11-22,45.61032620283098
2025-11-23,42.873706630661125
2025-11-24,66.59107625613323
2025-11-25,66.59107625613323
2025-11-26,62.030043635850134
2025-11-27,39.22488053443465
2025-11-28,42.873706630661125
2025-11-29,42.873706630661125
2025-11-30,45.61032620283098
2025-12-01,69.32769582830309
2025-12-02,70.2399023523597
2025-12-03,71.15210887641634
2025-12-04,74.8009349726428
2025-12-05,68.41548930424648
2025-12-06,47.43473925094422
2025-12-07,42.873706630661125
2025-12-08,70.2399023523597
2025-12-09,71.15210887641634
2025-12-10,70.2399023523597
2025-12-11,71.15210887641634
2025-12-12,70.20189374719068
2025-12-13,47.43473925094422
2025-12-14,42.68366360481599
2025-12-15,69.74579048516237
2025-12-16,67.35124835951375
2025-12-17,69.74579048516237
2025-12-18,67.84536022671108
2025-12-19,64.99471483903415
2025-12-20,44.12799060123898
2025-12-21,40.32713008433639
2025-12-22,61.193854322131564
2025-12-23,56.44277867600334
2025-12-24,46.48452412171857
2025-12-25,32.725409050531226
2025-12-26,45.53430899249293
2025-12-27,43.63387873404164
2025-12-28,41.277345213562036
2025-12-29,59.29342406368028
2025-12-30,58.34320893445463
2025-12-31,51.691703029875114
2026-01-01,38.4266998258851
2026-01-02,53.5921332883264
2026-01-03,47.43473925094422
2026-01-04,43.63387873404164
2026-01-05,67.84536022671108
2026-01-06,73.05253913486762
2026-01-07,73.05253913486762
2026-01-08,70.20189374719068
2026-01-09,70.20189374719068
2026-01-10,47.43473925094422
2026-01-11,42.49362057897086
2026-01-12,75.10500381399501
2026-01-13,74.11678007960035
2026-01-14,76.09322754838969
2026-01-15,75.10500381399501
2026-01-16,71.15210887641634
2026-01-17,48.42296298533889
2026-01-18,43.481844313365535
2026-01-19,57.31697659489093
2026-01-20,70.16388514202166
2026-01-21,77.08145128278436
2026-01-22,73.12855634520567
2026-01-23,65.2227664700483
2026-01-24,53.36408165731225
2026-01-25,49.411186719733564
2026-01-26,66.21099020444298
2026-01-27,87.95191236112574
2026-01-28,73.12855634520567
2026-01-29,84.98724115794172
2026-01-30,76.09322754838969
2026-01-31,47.43473925094422
2026-02-01,50.39941045412824
2026-02-02,72.140332610811
2026-02-03,76.09322754838969
2026-02-04,84.98724115794172
2026-02-05,98.82237343946713
2026-02-06,83.01079368915238
2026-02-07,55.34052912610159
2026-02-08,50.39941045412824
2026-02-09,70.16388514202166
2026-02-10,78.06967501717902
2026-02-11,79.0578987515737
2026-02-12,81.03434622036305
2026-02-13,86.96368862673107
2026-02-14,65.2227664700483
2026-02-15,48.42296298533889
2026-02-16,64.23454273565363
2026-02-17,75.10500381399501
2026-02-18,75.10500381399501
2026-02-19,78.06967501717902
2026-02-20,70.16388514202166
2026-02-21,53.36408165731225
2026-02-22,47.43473925094422
2026-02-23,72.140332610811
2026-02-24,75.10500381399501
2026-02-25,75.10500381399501
2026-02-26,77.08145128278436
2026-02-27,73.12855634520567
2026-02-28,48.42296298533889
2026-03-01,47.43473925094422
2026-03-02,80.04612248596837
2026-03-03,77.08145128278436
2026-03-04,79.0578987515737
2026-03-05,80.04612248596837
2026-03-06,75.10500381399501
2026-03-07,53.36408165731225
2026-03-08,51.3876341885229
2026-03-09,83.01079368915238
2026-03-10,80.04612248596837
2026-03-11,80.04612248596837
2026-03-12,76.09322754838969
2026-03-13,77.08145128278436
2026-03-14,60.28164779807495
2026-03-15,54.35230539170692
2026-03-16,78.06967501717902
2026-03-17,81.03434622036305
2026-03-18,82.02256995475771
2026-03-19,83.01079368915238
2026-03-20,81.03434622036305
2026-03-21,58.305200329285604
2026-03-22,55.34052912610159
2026-03-23,83.01079368915238
2026-03-24,83.01079368915238
2026-03-25,86.96368862673107
2026-03-26,94.86947850188844
2026-03-27,82.02256995475771
2026-03-28,59.29342406368028
2026-03-29,55.34052912610159
2026-03-30,84.98724115794172
2026-03-31,83.99901742354706
2026-04-01,82.02256995475771
2026-04-02,76.09322754838969
2026-04-03,65.2227664700483
2026-04-04,55.34052912610159
2026-04-05,52.375857922917575
2026-04-06,81.03434622036305
2026-04-07,80.04612248596837
2026-04-08,83.99901742354706
2026-04-09,83.99901742354706
2026-04-10,76.09322754838969
2026-04-11,57.31697659489093
2026-04-12,50.39941045412824
2026-04-13,81.03434622036305
2026-04-14,83.99901742354706
2026-04-15,84.98724115794172
2026-04-16,83.01079368915238
2026-04-17,80.04612248596837
2026-04-18,59.29342406368028
2026-04-19,56.32875286049626
2026-04-20,83.99901742354706
2026-04-21,83.01079368915238
2026-04-22,85.9754648923364
2026-04-23,85.9754648923364
2026-04-24,78.06967501717902
2026-04-25,57.31697659489093
2026-04-26,57.31697659489093
2026-04-27,84.98724115794172
2026-04-28,83.01079368915238
2026-04-29,83.01079368915238
2026-04-30,88.94013609552042
2026-05-01,79.0578987515737
2026-05-02,57.31697659489093
2026-05-03,61.269871532469615
2026-05-04,85.9754648923364
2026-05-05,80.04612248596837
2026-05-06,86.96368862673107
2026-05-07,86.96368862673107
2026-05-08,82.02256995475771
2026-05-09,56.32875286049626
2026-05-10,53.36408165731225
2026-05-11,84.98724115794172
2026-05-12,83.99901742354706
2026-05-13,81.03434622036305
2026-05-14,82.02256995475771
2026-05-15,79.0578987515737
2026-05-16,61.269871532469615
2026-05-17,55.34052912610159
2026-05-18,83.01079368915238
2026-05-19,81.03434622036305
2026-05-20,83.99901742354706
2026-05-21,82.02256995475771
2026-05-22,75.10500381399501
2026-05-23,60.28164779807495
2026-05-24,55.34052912610159
2026-05-25,58.305200329285604
2026-05-26,83.01079368915238
2026-05-27,83.99901742354706
2026-05-28,81.03434622036305
2026-05-29,81.03434622036305
2026-05-30,59.29342406368028
2026-05-31,59.29342406368028
