,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20,pos_21,pos_22,pos_23,pos_24,pos_25,pos_26,pos_27,pos_28,pos_29,pos_30,pos_31,pos_32,pos_33,pos_34,pos_35,pos_36
boom,1.6424581005586592,1.324022346368715,1.4245810055865922,1.776536312849162,1.4022346368715084,1.3631284916201116,1.664804469273743,1.3407821229050279,1.4804469273743017,1.6480446927374302,1.2513966480446927,1.3463687150837989,1.7430167597765363,1.2737430167597765,1.3798882681564246,1.5754189944134078,1.329608938547486,1.4804469273743017,1.6089385474860336,1.2793296089385475,1.4301675977653632,1.770949720670391,1.2513966480446927,1.4134078212290502,1.6312849162011174,1.329608938547486,1.4972067039106145,1.7039106145251397,1.3687150837988826,1.4860335195530727,1.8156424581005586,1.3854748603351956,1.5754189944134078,1.8268156424581006,1.4692737430167597,1.5083798882681565
breadwinner,0.776536312849162,1.5642458100558658,1.7597765363128492,1.1731843575418994,1.2737430167597765,1.8156424581005586,1.1564245810055866,1.23463687150838,1.899441340782123,0.8379888268156425,1.5642458100558658,1.770949720670391,1.1284916201117319,1.318435754189944,1.8826815642458101,1.0670391061452513,1.3687150837988826,1.9329608938547487,0.8379888268156425,1.6536312849162011,1.8435754189944134,1.1675977653631284,1.4357541899441342,1.988826815642458,1.111731843575419,1.441340782122905,2.083798882681564,0.88268156424581,1.7150837988826815,2.0391061452513966,1.1675977653631284,1.5363128491620113,2.0670391061452515,1.1229050279329609,1.6927374301675977,2.0614525139664805
bribe,1.2681564245810055,1.3966480446927374,1.2681564245810055,1.5642458100558658,1.1284916201117319,1.3966480446927374,1.4022346368715084,1.1340782122905029,1.558659217877095,1.2737430167597765,1.4301675977653632,1.324022346368715,1.4972067039106145,1.1675977653631284,1.558659217877095,1.3798882681564246,1.2067039106145252,1.7318435754189945,1.3575418994413408,1.5363128491620113,1.3631284916201116,1.6089385474860336,1.2960893854748603,1.6033519553072626,1.4692737430167597,1.3016759776536313,1.8212290502793296,1.3743016759776536,1.5865921787709498,1.5865921787709498,1.6424581005586592,1.452513966480447,1.6312849162011174,1.6480446927374302,1.446927374301676,1.5363128491620113
broke,1.4636871508379887,1.1508379888268156,1.4748603351955307,1.2793296089385475,1.3687150837988826,1.4301675977653632,1.3854748603351956,1.441340782122905,1.312849162011173,1.547486033519553,1.23463687150838,1.547486033519553,1.3910614525139664,1.446927374301676,1.446927374301676,1.558659217877095,1.441340782122905,1.3687150837988826,1.5754189944134078,1.3407821229050279,1.6480446927374302,1.4804469273743017,1.5363128491620113,1.6033519553072626,1.670391061452514,1.5865921787709498,1.5363128491620113,1.7150837988826815,1.541899441340782,1.7932960893854748,1.5921787709497206,1.770949720670391,1.687150837988827,1.7877094972067038,1.782122905027933,1.681564245810056
bum,1.664804469273743,1.5754189944134078,1.6424581005586592,1.5251396648044693,1.7150837988826815,1.5754189944134078,1.5977653631284916,1.8715083798882681,1.3743016759776536,1.76536312849162,1.6201117318435754,1.558659217877095,1.553072625698324,1.7039106145251397,1.3798882681564246,1.541899441340782,1.6592178770949721,1.2849162011173185,1.6089385474860336,1.4357541899441342,1.3854748603351956,1.3910614525139664,1.5307262569832403,1.2569832402234637,1.4189944134078212,1.5083798882681565,1.2625698324022345,1.5139664804469273,1.3631284916201116,1.4022346368715084,1.4301675977653632,1.5754189944134078,1.329608938547486,1.4357541899441342,1.558659217877095,1.452513966480447
buy,1.4245810055865922,1.4245810055865922,1.3798882681564246,1.2569832402234637,1.5307262569832403,1.3463687150837989,1.2849162011173185,1.675977653631285,1.2122905027932962,1.446927374301676,1.3798882681564246,1.4636871508379887,1.217877094972067,1.6256983240223464,1.318435754189944,1.4134078212290502,1.6592178770949721,1.1843575418994414,1.5195530726256983,1.441340782122905,1.5363128491620113,1.2513966480446927,1.7206703910614525,1.452513966480447,1.4972067039106145,1.7262569832402235,1.3575418994413408,1.6201117318435754,1.5642458100558658,1.558659217877095,1.3798882681564246,1.7877094972067038,1.5810055865921788,1.541899441340782,1.670391061452514,1.6927374301675977
capitalize,1.441340782122905,1.4301675977653632,1.3519553072625698,1.776536312849162,1.0782122905027933,1.5027932960893855,1.558659217877095,1.106145251396648,1.670391061452514,1.3854748603351956,1.3687150837988826,1.4078212290502794,1.6592178770949721,1.0558659217877095,1.6424581005586592,1.4748603351955307,1.1620111731843576,1.7262569832402235,1.3798882681564246,1.4189944134078212,1.4245810055865922,1.6312849162011174,1.1396648044692737,1.6256983240223464,1.4636871508379887,1.1899441340782122,1.687150837988827,1.3519553072625698,1.3519553072625698,1.5027932960893855,1.5251396648044693,1.2067039106145252,1.5754189944134078,1.547486033519553,1.3407821229050279,1.2849162011173185
charitable,1.106145251396648,1.2625698324022345,1.5251396648044693,1.5027932960893855,1.0446927374301676,1.6256983240223464,1.223463687150838,1.2569832402234637,1.6368715083798884,1.094972067039106,1.23463687150838,1.4972067039106145,1.5139664804469273,1.005586592178771,1.7094972067039107,1.1955307262569832,1.23463687150838,1.8547486033519553,1.2067039106145252,1.324022346368715,1.687150837988827,1.5865921787709498,1.1899441340782122,1.8715083798882681,1.2737430167597765,1.4357541899441342,1.9720670391061452,1.2625698324022345,1.4245810055865922,1.9273743016759777,1.6256983240223464,1.4301675977653632,1.9162011173184357,1.4748603351955307,1.5027932960893855,1.8770949720670391
charity,1.2402234636871508,1.3687150837988826,1.324022346368715,1.446927374301676,1.2011173184357542,1.3910614525139664,1.3687150837988826,1.1899441340782122,1.4301675977653632,1.2011173184357542,1.312849162011173,1.3407821229050279,1.3966480446927374,1.2122905027932962,1.446927374301676,1.1955307262569832,1.2737430167597765,1.558659217877095,1.2513966480446927,1.4078212290502794,1.452513966480447,1.5251396648044693,1.2905027932960893,1.6201117318435754,1.3687150837988826,1.4357541899441342,1.681564245810056,1.3910614525139664,1.4804469273743017,1.6145251396648044,1.6592178770949721,1.4245810055865922,1.6368715083798884,1.6145251396648044,1.4972067039106145,1.6201117318435754
cheap,1.8379888268156424,1.6033519553072626,1.7597765363128492,1.441340782122905,1.8324022346368716,1.7541899441340782,1.541899441340782,1.893854748603352,1.452513966480447,1.76536312849162,1.441340782122905,1.664804469273743,1.3631284916201116,1.7932960893854748,1.5307262569832403,1.4972067039106145,1.7206703910614525,1.2905027932960893,1.6536312849162011,1.324022346368715,1.5363128491620113,1.1899441340782122,1.7430167597765363,1.441340782122905,1.329608938547486,1.6983240223463687,1.3072625698324023,1.6201117318435754,1.4022346368715084,1.5083798882681565,1.2849162011173185,1.687150837988827,1.547486033519553,1.318435754189944,1.670391061452514,1.7094972067039107
colony,1.2011173184357542,1.2569832402234637,1.1955307262569832,1.324022346368715,1.106145251396648,1.2067039106145252,1.2905027932960893,1.0223463687150838,1.3519553072625698,1.1620111731843576,1.2905027932960893,1.1899441340782122,1.4134078212290502,1.089385474860335,1.2849162011173185,1.335195530726257,1.0502793296089385,1.4916201117318435,1.2625698324022345,1.3910614525139664,1.229050279329609,1.4860335195530727,1.1396648044692737,1.3687150837988826,1.3798882681564246,1.111731843575419,1.5307262569832403,1.2402234636871508,1.312849162011173,1.324022346368715,1.4189944134078212,1.217877094972067,1.2737430167597765,1.3743016759776536,1.1843575418994414,1.3910614525139664
commoner,1.4078212290502794,1.441340782122905,1.776536312849162,1.312849162011173,1.4972067039106145,1.7039106145251397,1.335195530726257,1.4804469273743017,1.664804469273743,1.335195530726257,1.3910614525139664,1.7988826815642458,1.2458100558659218,1.4804469273743017,1.7039106145251397,1.329608938547486,1.4692737430167597,1.681564245810056,1.2960893854748603,1.3798882681564246,1.8435754189944134,1.1843575418994414,1.5195530726256983,1.7486033519553073,1.324022346368715,1.4692737430167597,1.687150837988827,1.2513966480446927,1.441340782122905,1.8100558659217878,1.2905027932960893,1.4134078212290502,1.776536312849162,1.3743016759776536,1.3743016759776536,1.7541899441340782
community,1.3463687150837989,1.3854748603351956,1.4860335195530727,1.5139664804469273,1.2569832402234637,1.6983240223463687,1.4245810055865922,1.2849162011173185,1.7988826815642458,1.4245810055865922,1.3854748603351956,1.4972067039106145,1.6089385474860336,1.3072625698324023,1.664804469273743,1.446927374301676,1.2625698324022345,1.8212290502793296,1.4301675977653632,1.4301675977653632,1.4972067039106145,1.6145251396648044,1.329608938547486,1.670391061452514,1.458100558659218,1.3072625698324023,1.8379888268156424,1.3966480446927374,1.3910614525139664,1.7039106145251397,1.6256983240223464,1.4357541899441342,1.681564245810056,1.5977653631284916,1.4916201117318435,1.6201117318435754
compensate,1.4189944134078212,1.3072625698324023,1.2905027932960893,1.6089385474860336,1.0502793296089385,1.4692737430167597,1.4357541899441342,1.0726256983240223,1.6033519553072626,1.3854748603351956,1.318435754189944,1.2458100558659218,1.547486033519553,1.0,1.5810055865921788,1.3016759776536313,1.2122905027932962,1.6927374301675977,1.4245810055865922,1.4022346368715084,1.2905027932960893,1.6145251396648044,1.1396648044692737,1.664804469273743,1.3966480446927374,1.2569832402234637,1.7597765363128492,1.441340782122905,1.3743016759776536,1.553072625698324,1.6201117318435754,1.1899441340782122,1.76536312849162,1.6089385474860336,1.318435754189944,1.5865921787709498
compensation,1.2905027932960893,1.100558659217877,1.318435754189944,1.5977653631284916,0.8547486033519553,1.5921787709497206,1.4189944134078212,1.0837988826815643,1.670391061452514,1.3966480446927374,1.223463687150838,1.3575418994413408,1.6256983240223464,0.9720670391061452,1.6983240223463687,1.458100558659218,1.0558659217877095,1.8324022346368716,1.446927374301676,1.3072625698324023,1.4636871508379887,1.7039106145251397,1.0837988826815643,1.7988826815642458,1.5251396648044693,1.1787709497206704,2.011173184357542,1.5139664804469273,1.4134078212290502,1.8044692737430168,1.8715083798882681,1.2458100558659218,1.9329608938547487,1.7597765363128492,1.3575418994413408,2.0279329608938546
contribute,1.318435754189944,1.1340782122905029,1.4134078212290502,1.5083798882681565,0.8659217877094972,1.4972067039106145,1.3687150837988826,0.7877094972067039,1.6424581005586592,1.2625698324022345,1.0391061452513966,1.3407821229050279,1.441340782122905,0.7988826815642458,1.5977653631284916,1.2905027932960893,0.8435754189944135,1.7262569832402235,1.2849162011173185,1.1620111731843576,1.4301675977653632,1.5027932960893855,0.9497206703910615,1.76536312849162,1.3798882681564246,1.0,1.8603351955307263,1.4245810055865922,1.1731843575418994,1.553072625698324,1.5810055865921788,1.0279329608938548,1.7541899441340782,1.681564245810056,1.1508379888268156,1.4748603351955307
