Time,uvalde_texas
2024-12-03,8.668276195074844
2024-12-04,8.896388726524183
2024-12-05,7.755826069277493
2024-12-06,12.77430176116293
2024-12-07,13.230526824061606
2024-12-08,7.527713537828155
2024-12-09,6.84337594348014
2024-12-10,7.98393860072683
2024-12-11,0.0
2024-12-12,8.440163663625507
2024-12-13,6.84337594348014
2024-12-14,7.98393860072683
2024-12-15,8.440163663625507
2024-12-16,11.177514041017563
2024-12-17,16.880327327251013
2024-12-18,10.49317644666955
2024-12-19,7.299601006378817
2024-12-20,10.26506391522021
2024-12-21,0.0
2024-12-22,11.4056265724669
2024-12-23,9.35261378942286
2024-12-24,0.0
2024-12-25,0.0
2024-12-26,16.652214795801676
2024-12-27,7.755826069277493
2024-12-28,0.0
2024-12-29,0.0
2024-12-30,14.371089481308296
2024-12-31,7.98393860072683
2025-01-01,10.49317644666955
2025-01-02,10.949401509568226
2025-01-03,14.371089481308296
2025-01-04,9.35261378942286
2025-01-05,8.440163663625507
2025-01-06,10.036951383770873
2025-01-07,10.26506391522021
2025-01-08,12.54618922971359
2025-01-09,16.195989732902998
2025-01-10,7.98393860072683
2025-01-11,0.0
2025-01-12,11.4056265724669
2025-01-13,9.808838852321534
2025-01-14,8.440163663625507
2025-01-15,9.35261378942286
2025-01-16,0.0
2025-01-17,0.0
2025-01-18,6.84337594348014
2025-01-19,7.527713537828155
2025-01-20,8.896388726524183
2025-01-21,10.721288978118887
2025-01-22,10.721288978118887
2025-01-23,13.91486441840962
2025-01-24,9.808838852321534
2025-01-25,16.880327327251013
2025-01-26,15.511652138554986
2025-01-27,14.371089481308296
2025-01-28,14.82731454420697
2025-01-29,10.26506391522021
2025-01-30,12.318076698264253
2025-01-31,13.458639355510943
2025-02-01,8.21205113217617
2025-02-02,11.861851635365577
2025-02-03,9.808838852321534
2025-02-04,7.527713537828155
2025-02-05,0.0
2025-02-06,7.299601006378817
2025-02-07,9.580726320872197
2025-02-08,9.35261378942286
2025-02-09,0.0
2025-02-10,6.84337594348014
2025-02-11,9.35261378942286
2025-02-12,8.896388726524183
2025-02-13,9.580726320872197
2025-02-14,0.0
2025-02-15,6.84337594348014
2025-02-16,7.98393860072683
2025-02-17,12.089964166814916
2025-02-18,12.77430176116293
2025-02-19,9.580726320872197
2025-02-20,6.84337594348014
2025-02-21,0.0
2025-02-22,10.036951383770873
2025-02-23,6.84337594348014
2025-02-24,13.68675188696028
2025-02-25,11.177514041017563
2025-02-26,8.21205113217617
2025-02-27,0.0
2025-02-28,12.54618922971359
2025-03-01,10.49317644666955
2025-03-02,7.527713537828155
2025-03-03,7.98393860072683
2025-03-04,6.84337594348014
2025-03-05,11.4056265724669
2025-03-06,8.896388726524183
2025-03-07,9.808838852321534
2025-03-08,0.0
2025-03-09,0.0
2025-03-10,13.91486441840962
2025-03-11,8.896388726524183
2025-03-12,5.930925817682788
2025-03-13,8.440163663625507
2025-03-14,12.54618922971359
2025-03-15,8.668276195074844
2025-03-16,0.0
2025-03-17,11.177514041017563
2025-03-18,10.49317644666955
2025-03-19,9.12450125797352
2025-03-20,14.371089481308296
2025-03-21,10.036951383770873
2025-03-22,11.4056265724669
2025-03-23,10.949401509568226
2025-03-24,9.808838852321534
2025-03-25,10.49317644666955
2025-03-26,13.68675188696028
2025-03-27,8.21205113217617
2025-03-28,11.177514041017563
2025-03-29,0.0
2025-03-30,0.0
2025-03-31,10.49317644666955
2025-04-01,8.440163663625507
2025-04-02,11.63373910391624
2025-04-03,12.54618922971359
2025-04-04,8.21205113217617
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,8.896388726524183
2025-04-08,10.26506391522021
2025-04-09,8.668276195074844
2025-04-10,8.21205113217617
2025-04-11,9.12450125797352
2025-04-12,0.0
2025-04-13,8.440163663625507
2025-04-14,10.721288978118887
2025-04-15,8.276207781646296
2025-04-16,8.390264047370964
2025-04-17,9.149451066100792
2025-04-18,9.149451066100792
2025-04-19,0.0
2025-04-20,0.0
2025-04-21,8.276207781646296
2025-04-22,8.390264047370964
2025-04-23,8.276207781646296
2025-04-24,10.02269435055529
2025-04-25,9.769632010978679
2025-04-26,7.263958423339858
2025-04-27,7.010896083763248
2025-04-28,10.2757566901319
2025-04-29,8.896388726524183
2025-04-30,5.631528120155532
2025-05-01,8.023145442069685
2025-05-02,13.148548883072
2025-05-03,10.2757566901319
2025-05-04,0.0
2025-05-05,12.414311672469442
2025-05-06,10.781881369285117
2025-05-07,8.896388726524183
2025-05-08,13.034492617347329
2025-05-09,9.149451066100792
2025-05-10,7.263958423339858
2025-05-11,7.263958423339858
2025-05-12,8.137201707794354
2025-05-13,8.390264047370964
2025-05-14,14.160798241378437
2025-05-15,6.116267249485376
2025-05-16,8.340364431116422
2025-05-17,14.734643828305678
2025-05-18,10.286449465043587
2025-05-19,9.174400874228064
2025-05-20,10.008437317339705
2025-05-21,7.2283158403008985
2025-05-22,10.564461612747467
2025-05-23,10.842473760451348
2025-05-24,13.900607385194036
2025-05-25,15.29066812371344
2025-05-26,8.06235228341254
2025-05-27,11.67651020356299
2025-05-28,11.67651020356299
2025-05-29,14.456631680601797
2025-05-30,10.564461612747467
2025-05-31,10.008437317339705
2025-06-01,0.0
2025-06-02,13.066570942082393
2025-06-03,8.896388726524183
2025-06-04,0.0
2025-06-05,9.174400874228064
2025-06-06,6.950303692597018
2025-06-07,0.0
2025-06-08,0.0
2025-06-09,11.95452235126687
2025-06-10,10.842473760451348
2025-06-11,12.232534498970752
2025-06-12,8.06235228341254
2025-06-13,11.39849805585911
2025-06-14,10.564461612747467
2025-06-15,8.896388726524183
2025-06-16,6.394279397189257
2025-06-17,6.672291544893137
2025-06-18,7.784340135708661
2025-06-19,8.340364431116422
2025-06-20,7.506327988004779
2025-06-21,8.896388726524183
2025-06-22,0.0
2025-06-23,8.06235228341254
2025-06-24,11.67651020356299
2025-06-25,0.0
2025-06-26,9.730425169635826
2025-06-27,13.900607385194036
2025-06-28,0.0
2025-06-29,12.232534498970752
2025-06-30,0.0
2025-07-01,7.506327988004779
2025-07-02,11.67651020356299
2025-07-03,11.67651020356299
2025-07-04,11.120485908155228
2025-07-05,21.684947520902696
2025-07-06,15.568680271417321
2025-07-07,21.406935373198817
2025-07-08,14.456631680601797
2025-07-09,12.510546646674632
2025-07-10,8.896388726524183
2025-07-11,11.95452235126687
2025-07-12,14.456631680601797
2025-07-13,13.344583089786274
2025-07-14,18.34880174845613
2025-07-15,12.510546646674632
2025-07-16,11.67651020356299
2025-07-17,13.066570942082393
2025-07-18,10.286449465043587
2025-07-19,0.0
2025-07-20,11.39849805585911
2025-07-21,9.174400874228064
2025-07-22,8.340364431116422
2025-07-23,13.900607385194036
2025-07-24,11.67651020356299
2025-07-25,9.452413021931944
2025-07-26,8.340364431116422
2025-07-27,0.0
2025-07-28,11.39849805585911
2025-07-29,11.67651020356299
2025-07-30,15.8466924191212
2025-07-31,12.510546646674632
2025-08-01,9.174400874228064
2025-08-02,0.0
2025-08-03,7.506327988004779
2025-08-04,12.788558794378513
2025-08-05,8.896388726524183
2025-08-06,9.174400874228064
2025-08-07,0.0
2025-08-08,13.344583089786274
2025-08-09,9.174400874228064
2025-08-10,8.618376578820302
2025-08-11,16.12470456682508
2025-08-12,17.792777453048366
2025-08-13,22.79699611171822
2025-08-14,11.67651020356299
2025-08-15,13.900607385194036
2025-08-16,0.0
2025-08-17,0.0
2025-08-18,10.286449465043587
2025-08-19,18.90482604386389
2025-08-20,10.286449465043587
2025-08-21,13.066570942082393
2025-08-22,9.452413021931944
2025-08-23,10.008437317339705
2025-08-24,0.0
2025-08-25,6.394279397189257
2025-08-26,13.066570942082393
2025-08-27,18.34880174845613
2025-08-28,25.855129736460906
2025-08-29,11.120485908155228
2025-08-30,16.402716714528964
2025-08-31,15.8466924191212
2025-09-01,15.568680271417321
2025-09-02,12.510546646674632
2025-09-03,12.788558794378513
2025-09-04,0.0
2025-09-05,13.900607385194036
2025-09-06,10.564461612747467
2025-09-07,8.340364431116422
2025-09-08,0.0
2025-09-09,10.564461612747467
2025-09-10,13.344583089786274
2025-09-11,15.8466924191212
2025-09-12,18.34880174845613
2025-09-13,16.680728862232844
2025-09-14,20.850911077791054
2025-09-15,16.958741009936723
2025-09-16,14.734643828305678
2025-09-17,13.066570942082393
2025-09-18,15.8466924191212
2025-09-19,10.842473760451348
2025-09-20,15.012655976009558
2025-09-21,7.2283158403008985
2025-09-22,8.618376578820302
2025-09-23,15.8466924191212
2025-09-24,10.842473760451348
2025-09-25,11.120485908155228
2025-09-26,11.120485908155228
2025-09-27,8.06235228341254
2025-09-28,9.452413021931944
2025-09-29,12.232534498970752
2025-09-30,10.286449465043587
2025-10-01,12.788558794378513
2025-10-02,9.174400874228064
2025-10-03,10.008437317339705
2025-10-04,0.0
2025-10-05,11.67651020356299
2025-10-06,6.394279397189257
2025-10-07,0.0
2025-10-08,10.008437317339705
2025-10-09,11.39849805585911
2025-10-10,9.174400874228064
2025-10-11,11.39849805585911
2025-10-12,10.286449465043587
2025-10-13,10.564461612747467
2025-10-14,13.900607385194036
2025-10-15,11.67651020356299
2025-10-16,7.784340135708661
2025-10-17,8.06235228341254
2025-10-18,10.842473760451348
2025-10-19,8.340364431116422
2025-10-20,13.900607385194036
2025-10-21,15.012655976009558
2025-10-22,11.67651020356299
2025-10-23,0.0
2025-10-24,12.788558794378513
2025-10-25,13.066570942082393
2025-10-26,0.0
2025-10-27,9.452413021931944
2025-10-28,6.672291544893137
2025-10-29,7.784340135708661
2025-10-30,9.174400874228064
2025-10-31,7.506327988004779
2025-11-01,0.0
2025-11-02,0.0
2025-11-03,8.340364431116422
2025-11-04,10.564461612747467
2025-11-05,12.510546646674632
2025-11-06,11.120485908155228
2025-11-07,10.564461612747467
2025-11-08,8.618376578820302
2025-11-09,15.012655976009558
2025-11-10,9.730425169635826
2025-11-11,8.896388726524183
2025-11-12,9.730425169635826
2025-11-13,10.564461612747467
2025-11-14,10.008437317339705
2025-11-15,0.0
2025-11-16,9.452413021931944
2025-11-17,11.39849805585911
2025-11-18,11.67651020356299
2025-11-19,7.2283158403008985
2025-11-20,16.958741009936723
2025-11-21,11.67651020356299
2025-11-22,9.174400874228064
2025-11-23,0.0
2025-11-24,11.39849805585911
2025-11-25,10.842473760451348
2025-11-26,10.842473760451348
2025-11-27,0.0
2025-11-28,0.0
2025-11-29,13.622595237490156
2025-11-30,9.174400874228064
2025-12-01,8.06235228341254
2025-12-02,11.39849805585911
2025-12-03,7.2283158403008985
2025-12-04,9.730425169635826
2025-12-05,11.95452235126687
2025-12-06,11.95452235126687
2025-12-07,10.564461612747467
2025-12-08,11.120485908155228
2025-12-09,0.0
2025-12-10,8.340364431116422
2025-12-11,8.320506420566144
2025-12-12,7.8538431726346305
2025-12-13,12.153102456769643
2025-12-14,13.136073979008364
2025-12-15,10.564461612747467
2025-12-16,13.930394401019452
2025-12-17,10.564461612747467
2025-12-18,12.480759630849217
2025-12-19,7.526185998555056
2025-12-20,0.0
2025-12-21,10.097798364815953
2025-12-22,0.0
2025-12-23,10.89211878682704
2025-12-24,14.397057648950966
2025-12-25,0.0
2025-12-26,0.0
2025-12-27,9.90914726458832
2025-12-28,10.236804438667892
2025-12-29,13.275080052860304
2025-12-30,15.052371997110113
2025-12-31,7.99284924648657
2026-01-01,8.975820768725292
2026-01-02,12.480759630849217
2026-01-03,12.480759630849217
2026-01-04,8.648163594645718
2026-01-05,11.03112486067898
2026-01-06,24.028192765835406
2026-01-07,22.250900821585596
2026-01-08,27.860788802038904
2026-01-09,19.212625207393184
2026-01-10,9.432555011381668
2026-01-11,16.601296820031735
2026-01-12,13.582879216389601
2026-01-13,23.770038628681803
2026-01-14,22.638132027316
2026-01-15,17.35590122094227
2026-01-16,15.469390218665934
2026-01-17,13.582879216389601
2026-01-18,13.960181416844868
2026-01-19,11.319066013658
2026-01-20,10.941763813202734
2026-01-21,20.3743188245844
2026-01-22,37.73022004552667
2026-01-23,16.223994619576466
2026-01-24,14.7147858177554
2026-01-25,8.300648410015867
2026-01-26,8.300648410015867
2026-01-27,13.205577015934335
2026-01-28,12.450972615023801
2026-01-29,13.960181416844868
2026-01-30,8.677950610471134
2026-01-31,0.0
2026-02-01,13.960181416844868
2026-02-02,14.7147858177554
2026-02-03,10.564461612747467
2026-02-04,8.677950610471134
2026-02-05,9.055252810926401
2026-02-06,10.941763813202734
2026-02-07,10.1871594122922
2026-02-08,7.546044009105334
2026-02-09,8.677950610471134
2026-02-10,11.696368214113267
2026-02-11,7.9233462095606
2026-02-12,9.055252810926401
2026-02-13,12.073670414568534
2026-02-14,9.055252810926401
2026-02-15,12.828274815479068
2026-02-16,12.450972615023801
2026-02-17,16.223994619576466
2026-02-18,10.1871594122922
2026-02-19,11.319066013658
2026-02-20,12.073670414568534
2026-02-21,10.564461612747467
2026-02-22,10.941763813202734
2026-02-23,11.319066013658
2026-02-24,9.432555011381668
2026-02-25,10.1871594122922
2026-02-26,11.696368214113267
2026-02-27,10.564461612747467
2026-02-28,7.546044009105334
2026-03-01,0.0
2026-03-02,10.941763813202734
2026-03-03,13.960181416844868
2026-03-04,13.960181416844868
2026-03-05,10.564461612747467
2026-03-06,16.601296820031735
2026-03-07,7.546044009105334
2026-03-08,13.582879216389601
2026-03-09,0.0
2026-03-10,13.960181416844868
2026-03-11,15.8466924191212
2026-03-12,9.432555011381668
2026-03-13,0.0
2026-03-14,12.073670414568534
2026-03-15,13.205577015934335
2026-03-16,12.450972615023801
2026-03-17,12.450972615023801
2026-03-18,12.450972615023801
2026-03-19,11.319066013658
2026-03-20,10.941763813202734
2026-03-21,13.205577015934335
2026-03-22,13.582879216389601
2026-03-23,13.205577015934335
2026-03-24,12.450972615023801
2026-03-25,10.1871594122922
2026-03-26,7.9233462095606
2026-03-27,9.432555011381668
2026-03-28,11.696368214113267
2026-03-29,11.696368214113267
2026-03-30,11.696368214113267
2026-03-31,13.205577015934335
2026-04-01,17.733203421397533
2026-04-02,10.1871594122922
2026-04-03,10.1871594122922
2026-04-04,7.546044009105334
2026-04-05,12.450972615023801
2026-04-06,12.073670414568534
2026-04-07,12.828274815479068
2026-04-08,10.564461612747467
2026-04-09,13.205577015934335
2026-04-10,11.319066013658
2026-04-11,8.677950610471134
2026-04-12,0.0
2026-04-13,6.791439608194801
2026-04-14,9.432555011381668
2026-04-15,12.828274815479068
2026-04-16,8.300648410015867
2026-04-17,9.432555011381668
2026-04-18,0.0
2026-04-19,13.960181416844868
2026-04-20,12.828274815479068
2026-04-21,11.319066013658
2026-04-22,9.809857211836935
2026-04-23,13.205577015934335
2026-04-24,12.450972615023801
2026-04-25,9.055252810926401
2026-04-26,9.055252810926401
2026-04-27,9.809857211836935
2026-04-28,6.036835207284267
2026-04-29,6.036835207284267
2026-04-30,13.205577015934335
2026-05-01,9.432555011381668
2026-05-02,0.0
2026-05-03,11.696368214113267
2026-05-04,9.055252810926401
2026-05-05,6.791439608194801
2026-05-06,10.564461612747467
2026-05-07,16.601296820031735
2026-05-08,12.450972615023801
2026-05-09,7.168741808650067
2026-05-10,0.0
2026-05-11,12.450972615023801
2026-05-12,9.055252810926401
2026-05-13,9.809857211836935
2026-05-14,9.432555011381668
2026-05-15,8.300648410015867
2026-05-16,18.487807822308067
2026-05-17,7.168741808650067
2026-05-18,12.450972615023801
2026-05-19,9.055252810926401
2026-05-20,11.696368214113267
2026-05-21,6.791439608194801
2026-05-22,11.696368214113267
2026-05-23,10.1871594122922
2026-05-24,21.506225425950202
2026-05-25,17.733203421397533
2026-05-26,9.055252810926401
2026-05-27,10.941763813202734
2026-05-28,10.564461612747467
2026-05-29,17.733203421397533
2026-05-30,13.582879216389601
2026-05-31,10.564461612747467
