Time,prodigy
2024-09-23,38.01060086613308
2024-09-24,47.319319445594246
2024-09-25,49.646499090459535
2024-09-26,51.973678735324825
2024-09-27,50.42222563874797
2024-09-28,13.963077869191745
2024-09-29,10.860171676038023
2024-09-30,34.90769467297936
2024-10-01,46.543592897305814
2024-10-02,45.76786634901738
2024-10-03,48.09504599388268
2024-10-04,62.833850411362846
2024-10-05,13.187351320903314
2024-10-06,10.860171676038023
2024-10-07,31.80478847982564
2024-10-08,37.23487431784465
2024-10-09,40.33778051099837
2024-10-10,41.1135070592868
2024-10-11,46.543592897305814
2024-10-12,10.860171676038023
2024-10-13,10.084445127749593
2024-10-14,23.271796448652907
2024-10-15,31.80478847982564
2024-10-16,37.23487431784465
2024-10-17,39.56205396270994
2024-10-18,55.076584928478546
2024-10-19,12.411624772614884
2024-10-20,9.308718579461162
2024-10-21,31.80478847982564
2024-10-22,38.786327414421514
2024-10-23,40.33778051099837
2024-10-24,46.543592897305814
2024-10-25,60.50667076649756
2024-10-26,11.635898224326453
2024-10-27,9.308718579461162
2024-10-28,31.02906193153721
2024-10-29,40.33778051099837
2024-10-30,39.56205396270994
2024-10-31,40.33778051099837
2024-11-01,50.42222563874797
2024-11-02,10.860171676038023
2024-11-03,9.308718579461162
2024-11-04,30.25333538324878
2024-11-05,24.04752299694134
2024-11-06,25.598976093518196
2024-11-07,37.23487431784465
2024-11-08,53.52513183190169
2024-11-09,11.635898224326453
2024-11-10,9.308718579461162
2024-11-11,20.944616803787618
2024-11-12,31.02906193153721
2024-11-13,34.13196812469093
2024-11-14,41.889233607575235
2024-11-15,51.973678735324825
2024-11-16,12.411624772614884
2024-11-17,9.308718579461162
2024-11-18,29.47760883496035
2024-11-19,34.13196812469093
2024-11-20,35.68342122126779
2024-11-21,44.216413252440525
2024-11-22,55.85231147676698
2024-11-23,13.187351320903314
2024-11-24,9.308718579461162
2024-11-25,22.49606990036448
2024-11-26,24.823249545229768
2024-11-27,12.411624772614884
2024-11-28,9.308718579461162
2024-11-29,6.981538934595872
2024-11-30,6.981538934595872
2024-12-01,6.981538934595872
2024-12-02,24.823249545229768
2024-12-03,28.701882286671918
2024-12-04,31.80478847982564
2024-12-05,31.02906193153721
2024-12-06,54.300858380190114
2024-12-07,10.084445127749593
2024-12-08,8.532992031172732
2024-12-09,27.92615573838349
2024-12-10,33.3562415764025
2024-12-11,33.3562415764025
2024-12-12,40.33778051099837
2024-12-13,51.19795218703639
2024-12-14,12.411624772614884
2024-12-15,9.308718579461162
2024-12-16,33.3562415764025
2024-12-17,36.459147769556225
2024-12-18,41.1135070592868
2024-12-19,44.99213980072896
2024-12-20,31.02906193153721
2024-12-21,10.084445127749593
2024-12-22,8.532992031172732
2024-12-23,8.532992031172732
2024-12-24,6.981538934595872
2024-12-25,6.981538934595872
2024-12-26,6.205812386307442
2024-12-27,6.981538934595872
2024-12-28,6.205812386307442
2024-12-29,6.205812386307442
2024-12-30,6.205812386307442
2024-12-31,6.205812386307442
2025-01-01,6.205812386307442
2025-01-02,9.308718579461162
2025-01-03,10.084445127749593
2025-01-04,6.205812386307442
2025-01-05,6.205812386307442
2025-01-06,15.514530965768605
2025-01-07,24.04752299694134
2025-01-08,29.47760883496035
2025-01-09,27.92615573838349
2025-01-10,34.13196812469093
2025-01-11,9.308718579461162
2025-01-12,7.757265482884303
2025-01-13,28.701882286671918
2025-01-14,27.92615573838349
2025-01-15,32.58051502811407
2025-01-16,36.459147769556225
2025-01-17,46.543592897305814
2025-01-18,10.860171676038023
2025-01-19,8.532992031172732
2025-01-20,9.308718579461162
2025-01-21,23.271796448652907
2025-01-22,25.598976093518196
2025-01-23,30.25333538324878
2025-01-24,43.44068670415209
2025-01-25,9.308718579461162
2025-01-26,8.532992031172732
2025-01-27,26.37470264180663
2025-01-28,28.701882286671918
2025-01-29,30.25333538324878
2025-01-30,35.68342122126779
2025-01-31,47.319319445594246
2025-02-01,10.084445127749593
2025-02-02,7.757265482884303
2025-02-03,24.04752299694134
2025-02-04,30.25333538324878
2025-02-05,31.80478847982564
2025-02-06,28.701882286671918
2025-02-07,44.99213980072896
2025-02-08,10.084445127749593
2025-02-09,8.532992031172732
2025-02-10,23.271796448652907
2025-02-11,28.701882286671918
2025-02-12,29.47760883496035
2025-02-13,32.58051502811407
2025-02-14,29.47760883496035
2025-02-15,9.308718579461162
2025-02-16,9.308718579461162
2025-02-17,11.635898224326453
2025-02-18,24.04752299694134
2025-02-19,26.37470264180663
2025-02-20,27.92615573838349
2025-02-21,37.23487431784465
2025-02-22,9.308718579461162
2025-02-23,8.532992031172732
2025-02-24,26.37470264180663
2025-02-25,27.92615573838349
2025-02-26,30.25333538324878
2025-02-27,33.3562415764025
2025-02-28,45.76786634901738
2025-03-01,10.084445127749593
2025-03-02,7.757265482884303
2025-03-03,29.47760883496035
2025-03-04,30.25333538324878
2025-03-05,31.80478847982564
2025-03-06,34.90769467297936
2025-03-07,42.66496015586366
2025-03-08,11.635898224326453
2025-03-09,8.532992031172732
2025-03-10,26.37470264180663
2025-03-11,27.150429190095057
2025-03-12,30.25333538324878
2025-03-13,36.459147769556225
2025-03-14,37.23487431784465
2025-03-15,10.084445127749593
2025-03-16,8.532992031172732
2025-03-17,22.49606990036448
2025-03-18,27.150429190095057
2025-03-19,27.92615573838349
2025-03-20,32.58051502811407
2025-03-21,36.459147769556225
2025-03-22,9.308718579461162
2025-03-23,8.532992031172732
2025-03-24,24.823249545229768
2025-03-25,27.150429190095057
2025-03-26,27.92615573838349
2025-03-27,29.47760883496035
2025-03-28,36.459147769556225
2025-03-29,9.308718579461162
2025-03-30,8.532992031172732
2025-03-31,22.49606990036448
2025-04-01,28.701882286671918
2025-04-02,28.701882286671918
2025-04-03,34.13196812469093
2025-04-04,40.33778051099837
2025-04-05,10.860171676038023
2025-04-06,9.308718579461162
2025-04-07,27.92615573838349
2025-04-08,28.701882286671918
2025-04-09,33.3562415764025
2025-04-10,36.459147769556225
2025-04-11,48.09504599388268
2025-04-12,14.738804417480175
2025-04-13,10.084445127749593
2025-04-14,25.598976093518196
2025-04-15,27.79124677346376
2025-04-16,31.80478847982564
2025-04-17,33.61762769593447
2025-04-18,20.109867583346805
2025-04-19,10.227785902976803
2025-04-20,7.2935159159727405
2025-04-21,21.577002576848837
2025-04-22,26.66981600256853
2025-04-23,27.79124677346376
2025-04-24,30.33765348632361
2025-04-25,39.486167669942596
2025-04-26,8.760650909474773
2025-04-27,6.94781169336594
2025-04-28,27.057679276712747
2025-04-29,31.071220983074625
2025-04-30,35.818330186187524
2025-05-01,43.154005153697675
2025-05-02,48.98038607616839
2025-05-03,9.494218406225787
2025-05-04,8.414946686867971
2025-05-05,31.80478847982564
2025-05-06,38.75260017319158
2025-05-07,39.486167669942596
2025-05-08,44.23327687305549
2025-05-09,53.38179105667448
2025-05-10,9.882081680370003
2025-05-11,8.414946686867971
2025-05-12,37.28546517968955
2025-05-13,43.49970937630447
2025-05-14,43.49970937630447
2025-05-15,48.398591164952066
2025-05-16,50.47281650059286
2025-05-17,10.371126678204014
2025-05-18,8.988309787776812
2025-05-19,34.57042226068005
2025-05-20,38.02746448674805
2025-05-21,35.95323915110725
2025-05-22,36.644647596320844
2025-05-23,31.804788479825643
2025-05-24,8.988309787776812
2025-05-25,8.29690134256321
2025-05-26,8.29690134256321
2025-05-27,26.273520918116834
2025-05-28,27.656337808544038
2025-05-29,27.656337808544038
2025-05-30,26.273520918116834
2025-05-31,9.679718232990412
2025-06-01,8.29690134256321
2025-06-02,22.12507024683523
2025-06-03,21.43366180162163
2025-06-04,21.43366180162163
2025-06-05,20.050844911194424
2025-06-06,17.285211130340024
2025-06-07,8.29690134256321
2025-06-08,6.914084452136009
2025-06-09,15.21098579469922
2025-06-10,15.21098579469922
2025-06-11,13.828168904272019
2025-06-12,14.519577349485619
2025-06-13,11.753943568631215
2025-06-14,6.222676006922408
2025-06-15,6.222676006922408
2025-06-16,10.371126678204014
2025-06-17,10.371126678204014
2025-06-18,9.679718232990412
2025-06-19,7.60549289734961
2025-06-20,8.29690134256321
2025-06-21,6.914084452136009
2025-06-22,5.531267561708807
2025-06-23,7.60549289734961
2025-06-24,7.60549289734961
2025-06-25,6.914084452136009
2025-06-26,6.914084452136009
2025-06-27,6.914084452136009
2025-06-28,5.531267561708807
2025-06-29,5.531267561708807
2025-06-30,5.531267561708807
2025-07-01,5.531267561708807
2025-07-02,5.531267561708807
2025-07-03,5.531267561708807
2025-07-04,5.531267561708807
2025-07-05,5.531267561708807
2025-07-06,4.839859116495206
2025-07-07,5.531267561708807
2025-07-08,6.222676006922408
2025-07-09,6.222676006922408
2025-07-10,6.222676006922408
2025-07-11,5.531267561708807
2025-07-12,5.531267561708807
2025-07-13,4.839859116495206
2025-07-14,6.222676006922408
2025-07-15,5.531267561708807
2025-07-16,6.222676006922408
2025-07-17,6.914084452136009
2025-07-18,4.839859116495206
2025-07-19,5.531267561708807
2025-07-20,5.531267561708807
2025-07-21,6.222676006922408
2025-07-22,5.531267561708807
2025-07-23,5.531267561708807
2025-07-24,5.531267561708807
2025-07-25,6.222676006922408
2025-07-26,4.839859116495206
2025-07-27,5.531267561708807
2025-07-28,6.222676006922408
2025-07-29,6.222676006922408
2025-07-30,6.222676006922408
2025-07-31,7.60549289734961
2025-08-01,7.60549289734961
2025-08-02,5.531267561708807
2025-08-03,5.531267561708807
2025-08-04,6.914084452136009
2025-08-05,8.988309787776812
2025-08-06,8.988309787776812
2025-08-07,11.062535123417614
2025-08-08,12.445352013844817
2025-08-09,5.531267561708807
2025-08-10,5.531267561708807
2025-08-11,11.753943568631215
2025-08-12,15.902394239912821
2025-08-13,18.668028020767224
2025-08-14,22.12507024683523
2025-08-15,30.42197158939844
2025-08-16,9.679718232990412
2025-08-17,7.60549289734961
2025-08-18,22.81647869204883
2025-08-19,26.964929363330434
2025-08-20,27.656337808544038
2025-08-21,34.57042226068005
2025-08-22,47.70718271973846
2025-08-23,10.371126678204014
2025-08-24,8.988309787776812
2025-08-25,31.804788479825643
2025-08-26,31.11338003461204
2025-08-27,37.33605604153445
2025-08-28,41.48450671281606
2025-08-29,51.85563339102007
2025-08-30,11.062535123417614
2025-08-31,9.679718232990412
2025-09-01,8.29690134256321
2025-09-02,28.347746253757638
2025-09-03,33.18760537025284
2025-09-04,41.48450671281606
2025-09-05,59.46112628836968
2025-09-06,11.753943568631215
2025-09-07,8.988309787776812
2025-09-08,32.49619692503924
2025-09-09,42.86732360324326
2025-09-10,40.79309826760245
2025-09-11,44.94154893888406
2025-09-12,60.84394317879688
2025-09-13,11.062535123417614
2025-09-14,8.988309787776812
2025-09-15,31.11338003461204
2025-09-16,35.95323915110725
2025-09-17,41.48450671281606
2025-09-18,49.781408055379266
2025-09-19,69.1408445213601
2025-09-20,11.753943568631215
2025-09-21,8.988309787776812
2025-09-22,30.42197158939844
2025-09-23,33.87901381546644
2025-09-24,38.71887293196165
2025-09-25,44.25014049367046
2025-09-26,56.695492507515276
2025-09-27,11.062535123417614
2025-09-28,8.988309787776812
2025-09-29,29.73056314418484
2025-09-30,33.87901381546644
2025-10-01,35.261830705893644
2025-10-02,35.95323915110725
2025-10-03,53.23845028144727
2025-10-04,9.679718232990412
2025-10-05,7.60549289734961
2025-10-06,26.273520918116834
2025-10-07,29.73056314418484
2025-10-08,32.49619692503924
2025-10-09,36.644647596320844
2025-10-10,36.644647596320844
2025-10-11,9.679718232990412
2025-10-12,8.29690134256321
2025-10-13,18.668028020767224
2025-10-14,26.964929363330434
2025-10-15,31.11338003461204
2025-10-16,31.11338003461204
2025-10-17,36.644647596320844
2025-10-18,8.988309787776812
2025-10-19,6.914084452136009
2025-10-20,22.81647869204883
2025-10-21,24.890704027689633
2025-10-22,28.347746253757638
2025-10-23,29.73056314418484
2025-10-24,38.71887293196165
2025-10-25,8.29690134256321
2025-10-26,6.914084452136009
2025-10-27,25.582112472903233
2025-10-28,26.964929363330434
2025-10-29,28.347746253757638
2025-10-30,31.11338003461204
2025-10-31,28.347746253757638
2025-11-01,7.60549289734961
2025-11-02,7.60549289734961
2025-11-03,23.50788713726243
2025-11-04,23.50788713726243
2025-11-05,25.582112472903233
2025-11-06,26.273520918116834
2025-11-07,37.33605604153445
2025-11-08,8.988309787776812
2025-11-09,7.60549289734961
2025-11-10,22.12507024683523
2025-11-11,19.359436465980824
2025-11-12,25.582112472903233
2025-11-13,33.87901381546644
2025-11-14,39.41028137717525
2025-11-15,9.679718232990412
2025-11-16,8.29690134256321
2025-11-17,22.81647869204883
2025-11-18,26.273520918116834
2025-11-19,26.964929363330434
2025-11-20,33.87901381546644
2025-11-21,40.10168982238885
2025-11-22,9.679718232990412
2025-11-23,7.60549289734961
2025-11-24,17.976619575553624
2025-11-25,20.050844911194424
2025-11-26,11.062535123417614
2025-11-27,6.914084452136009
2025-11-28,6.222676006922408
2025-11-29,6.914084452136009
2025-11-30,6.222676006922408
2025-12-01,25.582112472903233
2025-12-02,23.50788713726243
2025-12-03,25.582112472903233
2025-12-04,28.347746253757638
2025-12-05,35.95323915110725
2025-12-06,9.679718232990412
2025-12-07,6.914084452136009
2025-12-08,24.199295582476033
2025-12-09,24.199295582476033
2025-12-10,27.656337808544038
2025-12-11,29.686491946043418
2025-12-12,38.01528400484966
2025-12-13,9.780262574478872
2025-12-14,7.79307231858469
2025-12-15,26.97356643231292
2025-12-16,29.876507463658175
2025-12-17,31.327977979330804
2025-12-18,38.01528400484966
2025-12-19,28.235021430370793
2025-12-20,8.864511799027802
2025-12-21,6.341601802912063
2025-12-22,9.780262574478872
2025-12-23,9.05452731664256
2025-12-24,6.341601802912063
2025-12-25,5.425851027460993
2025-12-26,6.151586285297307
2025-12-27,5.61586654507575
2025-12-28,5.425851027460993
2025-12-29,5.425851027460993
2025-12-30,5.61586654507575
2025-12-31,5.425851027460993
2026-01-01,4.890131287239436
2026-01-02,5.425851027460993
2026-01-03,5.425851027460993
2026-01-04,5.425851027460993
2026-01-05,12.303172570594613
2026-01-06,18.83478989112143
2026-01-07,21.357699887237175
2026-01-08,24.260640918582425
2026-01-09,32.77944849500343
2026-01-10,8.740713810278795
2026-01-11,6.080496563672205
2026-01-12,22.421831078541256
2026-01-13,27.742265571754434
2026-01-14,27.742265571754434
2026-01-15,26.222141430836384
2026-01-16,37.24304145249226
2026-01-17,9.120744845508307
2026-01-18,7.6006207045902565
2026-01-19,7.980651739819769
2026-01-20,21.66176900808223
2026-01-21,25.46207936037736
2026-01-22,27.742265571754434
2026-01-23,34.96285524111518
2026-01-24,9.880806915967334
2026-01-25,7.980651739819769
2026-01-26,15.581272444410025
2026-01-27,19.381582796705153
2026-01-28,22.80186211377077
2026-01-29,25.082048325147845
2026-01-30,31.16254488882005
2026-01-31,9.880806915967334
2026-02-01,7.980651739819769
2026-02-02,20.521675902393692
2026-02-03,22.421831078541256
2026-02-04,25.46207936037736
2026-02-05,25.84211039560687
2026-02-06,35.72291731157421
2026-02-07,9.50077588073782
2026-02-08,7.980651739819769
2026-02-09,19.381582796705153
2026-02-10,24.32198625468882
2026-02-11,24.702017289918334
2026-02-12,30.022451783131512
2026-02-13,25.46207936037736
2026-02-14,8.740713810278795
2026-02-15,7.980651739819769
2026-02-16,10.260837951196846
2026-02-17,17.48142762055759
2026-02-18,20.901706937623207
2026-02-19,24.32198625468882
2026-02-20,30.402482818361026
2026-02-21,9.120744845508307
2026-02-22,7.980651739819769
2026-02-23,21.281737972852717
2026-02-24,25.46207936037736
2026-02-25,25.84211039560687
2026-02-26,27.742265571754434
2026-02-27,35.34288627634469
2026-02-28,9.50077588073782
2026-03-01,7.980651739819769
2026-03-02,24.32198625468882
2026-03-03,26.222141430836384
2026-03-04,26.6021724660659
2026-03-05,31.542575924049565
2026-03-06,35.72291731157421
2026-03-07,9.880806915967334
2026-03-08,7.980651739819769
2026-03-09,21.66176900808223
2026-03-10,25.46207936037736
2026-03-11,26.6021724660659
2026-03-12,28.882358677442973
2026-03-13,30.782513853590537
2026-03-14,9.50077588073782
2026-03-15,7.980651739819769
2026-03-16,17.861458655787104
2026-03-17,20.141644867164178
2026-03-18,21.281737972852717
2026-03-19,22.80186211377077
2026-03-20,23.941955219459306
2026-03-21,8.740713810278795
2026-03-22,7.980651739819769
2026-03-23,20.141644867164178
2026-03-24,23.18189314900028
2026-03-25,25.082048325147845
2026-03-26,25.082048325147845
2026-03-27,31.922606959279076
2026-03-28,9.120744845508307
2026-03-29,8.360682775049282
2026-03-30,19.761613831934667
2026-03-31,22.80186211377077
2026-04-01,23.561924184229795
2026-04-02,25.082048325147845
2026-04-03,15.961303479639538
2026-04-04,7.980651739819769
2026-04-05,7.220589669360743
2026-04-06,15.961303479639538
2026-04-07,19.761613831934667
2026-04-08,22.041800043311742
2026-04-09,22.80186211377077
2026-04-10,26.98220350129541
2026-04-11,9.120744845508307
2026-04-12,7.980651739819769
2026-04-13,21.281737972852717
2026-04-14,21.66176900808223
2026-04-15,23.941955219459306
2026-04-16,29.642420747902
2026-04-17,31.542575924049565
2026-04-18,10.260837951196846
2026-04-19,8.740713810278795
2026-04-20,23.561924184229795
2026-04-21,27.362234536524923
2026-04-22,26.6021724660659
2026-04-23,29.262389712672487
2026-04-24,32.302637994508586
2026-04-25,9.880806915967334
2026-04-26,7.980651739819769
2026-04-27,25.082048325147845
2026-04-28,26.6021724660659
2026-04-29,25.46207936037736
2026-04-30,27.742265571754434
2026-05-01,34.20279317065615
2026-05-02,9.880806915967334
2026-05-03,8.740713810278795
2026-05-04,26.98220350129541
2026-05-05,28.502327642213462
2026-05-06,28.502327642213462
2026-05-07,34.96285524111518
2026-05-08,36.48297938203323
2026-05-09,10.260837951196846
2026-05-10,7.980651739819769
2026-05-11,28.502327642213462
2026-05-12,31.16254488882005
2026-05-13,31.922606959279076
2026-05-14,34.96285524111518
2026-05-15,38.00310352295128
2026-05-16,11.020900021655871
2026-05-17,9.880806915967334
2026-05-18,28.882358677442973
2026-05-19,28.122296606983948
2026-05-20,29.262389712672487
2026-05-21,27.742265571754434
2026-05-22,25.46207936037736
2026-05-23,9.50077588073782
2026-05-24,8.740713810278795
2026-05-25,8.360682775049282
2026-05-26,22.421831078541256
2026-05-27,20.141644867164178
2026-05-28,20.521675902393692
2026-05-29,20.141644867164178
2026-05-30,8.360682775049282
2026-05-31,7.6006207045902565
