Time,inherit
2024-09-18,61.99552793285669
2024-09-19,62.20984460717026
2024-09-20,73.04955043577895
2024-09-21,50.64387579404897
2024-09-22,60.17820762457434
2024-09-23,67.09267160045165
2024-09-24,60.58860125623863
2024-09-25,67.54866452452308
2024-09-26,65.06559454709644
2024-09-27,50.323446511959936
2024-09-28,57.315429284929394
2024-09-29,58.87615932049271
2024-09-30,59.07223627784343
2024-10-01,60.646646101128894
2024-10-02,67.76174696359762
2024-10-03,63.8228253231441
2024-10-04,58.464531453589395
2024-10-05,50.27661298431377
2024-10-06,53.24303546125613
2024-10-07,63.256159862056506
2024-10-08,64.8716090485084
2024-10-09,63.66655349372079
2024-10-10,66.71049476775528
2024-10-11,64.07694712538508
2024-10-12,51.42571515297378
2024-10-13,54.45597663928613
2024-10-14,54.629253950433274
2024-10-15,66.33990626401841
2024-10-16,69.44312661818218
2024-10-17,72.56458668930883
2024-10-18,56.77821485804874
2024-10-19,48.193582544830974
2024-10-20,58.59886086033278
2024-10-21,57.31172657921232
2024-10-22,64.86002071954893
2024-10-23,69.49661153383173
2024-10-24,74.16056192355883
2024-10-25,68.43747371474699
2024-10-26,46.262264005530774
2024-10-27,52.39118591676619
2024-10-28,61.55948917279539
2024-10-29,64.75846804101417
2024-10-30,75.52854069577312
2024-10-31,75.75653715780885
2024-11-01,63.82700824066943
2024-11-02,53.3487710573162
2024-11-03,53.5083685807412
2024-11-04,73.60178208571362
2024-11-05,70.74479791054843
2024-11-06,66.3270836998199
2024-11-07,78.89956263990004
2024-11-08,80.68372920825836
2024-11-09,56.02212382761381
2024-11-10,57.74701131584284
2024-11-11,75.13391831059364
2024-11-12,69.07339533796895
2024-11-13,81.86931081084407
2024-11-14,78.94848762630886
2024-11-15,68.09177631597633
2024-11-16,49.230777941235786
2024-11-17,55.74273390869121
2024-11-18,79.86047347445171
2024-11-19,89.69908632886593
2024-11-20,73.8911490866413
2024-11-21,70.87912731729182
2024-11-22,67.84886583097945
2024-11-23,45.36025523939298
2024-11-24,55.23534752773289
2024-11-25,58.648643070265244
2024-11-26,55.54542271610146
2024-11-27,50.785713812319365
2024-11-28,47.64145409498915
2024-11-29,51.06842942524365
2024-11-30,51.2097872317058
2024-12-01,51.35114503816794
2024-12-02,71.18662014539122
2024-12-03,84.38036896550992
2024-12-04,77.71597030099788
2024-12-05,67.7543666258805
2024-12-06,69.36551042068388
2024-12-07,46.21607245868451
2024-12-08,51.13723608610617
2024-12-09,80.78152275983126
2024-12-10,82.38083748816119
2024-12-11,75.74502573429336
2024-12-12,82.28226193421567
2024-12-13,78.9436551909532
2024-12-14,52.5975592833729
2024-12-15,55.85139105024223
2024-12-16,75.51830196021866
2024-12-17,82.03582304935188
2024-12-18,63.949497512455714
2024-12-19,72.1047777959576
2024-12-20,55.68381260853485
2024-12-21,54.01352348136415
2024-12-22,39.25890439895428
2024-12-23,42.50485012150798
2024-12-24,44.11303664969299
2024-12-25,48.98491250014189
2024-12-26,57.11456313961794
2024-12-27,52.18748497895954
2024-12-28,63.5650528520682
2024-12-29,55.38217141346156
2024-12-30,53.72075408614596
2024-12-31,48.80747650303996
2025-01-01,61.78534486001798
2025-01-02,55.24810866009565
2025-01-03,58.462510205386785
2025-01-04,60.04999586724324
2025-01-05,56.76954870080862
2025-01-06,64.84005400791736
2025-01-07,71.28068616497308
2025-01-08,74.47537259947508
2025-01-09,76.04807192823971
2025-01-10,69.53350810572486
2025-01-11,51.714322320021054
2025-01-12,54.91295177668089
2025-01-13,75.86274988682214
2025-01-14,80.65576529411462
2025-01-15,83.83073661782754
2025-01-16,70.89032697134883
2025-01-17,83.7282180417242
2025-01-18,57.930202214080985
2025-01-19,51.461968901920535
2025-01-20,61.07362936053133
2025-01-21,81.91696587241142
2025-01-22,75.4457752936326
2025-01-23,86.62914932546857
2025-01-24,84.97266077585026
2025-01-25,49.670431843396855
2025-01-26,54.44373213990022
2025-01-27,78.41472370959937
2025-01-28,79.96573641649599
2025-01-29,92.70308042184693
2025-01-30,84.6591905143035
2025-01-31,81.41423054728928
2025-02-01,60.624124834539764
2025-02-02,62.18105207467312
2025-02-03,82.85681014484582
2025-02-04,97.13728081277775
2025-02-05,90.71143498881386
2025-02-06,90.65524692306492
2025-02-07,79.47285864676839
2025-02-08,58.773442443648776
2025-02-09,57.14948382683248
2025-02-10,85.67099494111812
2025-02-11,79.27570753887736
2025-02-12,77.64189136666651
2025-02-13,77.5935893452332
2025-02-14,64.88483225052646
2025-02-15,60.09970288754961
2025-02-16,64.80400029629112
2025-02-17,72.66158240687754
2025-02-18,91.55960399607893
2025-02-19,96.23531449417625
2025-02-20,85.13868694981234
2025-02-21,94.53939572297973
2025-02-22,58.26282107421098
2025-02-23,69.24214370937975
2025-02-24,83.3530644245254
2025-02-25,89.58767367383494
2025-02-26,92.67294124345744
2025-02-27,83.19632929375202
2025-02-28,75.30030271712683
2025-03-01,51.73642818522268
2025-03-02,61.10460702558806
2025-03-03,82.9873491193875
2025-03-04,82.93510407579639
2025-03-05,79.7552039743862
2025-03-06,81.26777221524405
2025-03-07,70.28352080237804
2025-03-08,53.0695889178997
2025-03-09,51.476188722806505
2025-03-10,79.50383631182513
2025-03-11,77.89564978364011
2025-03-12,91.85870716786745
2025-03-13,79.35301571428849
2025-03-14,65.30814062028634
2025-03-15,57.496889020054304
2025-03-16,60.566384501045526
2025-03-17,74.49592619693139
2025-03-18,80.65266075862402
2025-03-19,77.50134756785802
2025-03-20,83.64822457415609
2025-03-21,72.75860569307775
2025-03-22,60.335717704813014
2025-03-23,51.02076966357821
2025-03-24,67.98431964103493
2025-03-25,77.20562090602147
2025-03-26,78.69945979162969
2025-03-27,74.02276353799292
2025-03-28,73.97544727209906
2025-03-29,53.905928858691304
2025-03-30,58.48897833607983
2025-03-31,72.29530058953382
2025-04-01,72.24897007917941
2025-04-02,73.73886594262981
2025-04-03,82.90299338632798
2025-04-04,70.57572368539036
2025-04-05,62.86403339464332
2025-04-06,58.22676736258476
2025-04-07,84.22136778591316
2025-04-08,78.04590386897091
2025-04-09,76.46630425143009
2025-04-10,73.36033581547902
2025-04-11,80.94979241933365
2025-04-12,61.05475273640945
2025-04-13,65.59147170344357
2025-04-14,71.6466734445723
2025-04-15,72.642677153865
2025-04-16,73.49710850592253
2025-04-17,63.9305101318005
2025-04-18,61.01823118130514
2025-04-19,46.943580362904584
2025-04-20,48.57146873452579
2025-04-21,71.60189879656224
2025-04-22,77.28221212710191
2025-04-23,83.40375572393852
2025-04-24,80.04143307439544
2025-04-25,56.2305224845767
2025-04-26,47.93448168560742
2025-04-27,68.02121183932839
2025-04-28,75.77828989845077
2025-04-29,67.93249384077741
2025-04-30,67.44150237543941
2025-05-01,87.01658559413049
2025-05-02,64.95461675027158
2025-05-03,53.094606731301255
2025-05-04,70.55177641287115
2025-05-05,70.50555615149156
2025-05-06,70.45933589011199
2025-05-07,78.16873451024705
2025-05-08,61.42170002529843
2025-05-09,61.381355385752705
2025-05-10,46.304032545280165
2025-05-11,49.54504889636597
2025-05-12,77.46904822083229
2025-05-13,60.02923302494384
2025-05-14,63.72673470155858
2025-05-15,59.262161054062744
2025-05-16,67.17839085309419
2025-05-17,44.16712621961757
2025-05-18,46.78621922751041
2025-05-19,55.577036485287735
2025-05-20,60.829814277150874
2025-05-21,74.8856664186964
2025-05-22,65.15138851908756
2025-05-23,59.82915387309572
2025-05-24,43.96284135453311
2025-05-25,50.96304305075869
2025-05-26,43.90447425022326
2025-05-27,58.79288953541158
2025-05-28,59.63070571844224
2025-05-29,63.09636997501223
2025-05-30,50.79377844826015
2025-05-31,47.25924100860454
2025-06-01,46.35313531353135
2025-06-02,57.73854352098798
2025-06-03,56.00418401430132
2025-06-04,56.019477341584
2025-06-05,61.288030419072925
2025-06-06,54.298499496269685
2025-06-07,48.1811664498244
2025-06-08,42.93674815445345
2025-06-09,51.713448354716334
2025-06-10,44.71364222764505
2025-06-11,49.98769134462619
2025-06-12,54.387391961100256
2025-06-13,46.505112753402955
2025-06-14,50.90624711930977
2025-06-15,46.53044232671489
2025-06-16,45.66493528104311
2025-06-17,51.826236643426085
2025-06-18,54.476284425930814
2025-06-19,48.338878887427015
2025-06-20,51.868532251692244
2025-06-21,49.244530917215826
2025-06-22,45.73949025154616
2025-06-23,59.82942871995205
2025-06-24,64.24609537138032
2025-06-25,72.18644143110403
2025-06-26,56.3559305418029
2025-06-27,59.894425360903426
2025-06-28,60.791713852334524
2025-06-29,54.63925394478684
2025-06-30,53.77255210792109
2025-07-01,60.841178207764436
2025-07-02,62.62165665453792
2025-07-03,52.9340473432328
2025-07-04,46.77107327317827
2025-07-05,49.43187417642863
2025-07-06,57.39181481173327
2025-07-07,60.05691696328188
2025-07-08,54.77259264203269
2025-07-09,47.71806507827807
2025-07-10,53.91831663358412
2025-07-11,60.12191360423326
2025-07-12,60.1381627644711
2025-07-13,57.50054081038355
2025-07-14,62.82524907398856
2025-07-15,61.07201186643735
2025-07-16,52.23509418999891
2025-07-17,57.56266995246942
2025-07-18,56.6923837420218
2025-07-19,53.163447252472956
2025-07-20,62.92704528371387
2025-07-21,56.738263723869835
2025-07-22,64.73452601147085
2025-07-23,58.542876952761304
2025-07-24,57.67139595111972
2025-07-25,57.68692823664119
2025-07-26,59.47792084592151
2025-07-27,54.166116327211256
2025-07-28,59.50994124991961
2025-07-29,61.30284552511027
2025-07-30,59.54196165391772
2025-07-31,72.00292119894415
2025-08-01,50.68234294479406
2025-08-02,50.6959635644052
2025-08-03,46.261375045067524
2025-08-04,52.502966375684565
2025-08-05,56.96766363311
2025-08-06,59.65403306791109
2025-08-07,56.10765262693043
2025-08-08,52.559360520039434
2025-08-09,51.68238347890564
2025-08-10,57.935444804984684
2025-08-11,56.16787010310597
2025-08-12,56.182924472149864
2025-08-13,56.19797884119375
2025-08-14,49.96714063132234
2025-08-15,57.12059690593678
2025-08-16,49.99390395406702
2025-08-17,45.54234939977514
2025-08-18,52.70034588092662
2025-08-19,52.714444417015336
2025-08-20,53.622247070953286
2025-08-21,61.68207225007291
2025-08-22,50.07419392230108
2025-08-23,57.242943524198196
2025-08-24,49.206297294241374
2025-08-25,59.063327996849914
2025-08-26,56.393685638764254
2025-08-27,59.990247309891195
2025-08-28,62.69310486316891
2025-08-29,56.43884874589591
2025-08-30,52.86952831399123
2025-08-31,49.298296216176226
2025-09-01,52.00115376945396
2025-09-02,54.70544507216443
2025-09-03,55.617071057923035
2025-09-04,66.39934836590132
2025-09-05,61.929394027222465
2025-09-06,64.63918136942515
2025-09-07,56.57433806729089
2025-09-08,64.67359135581117
2025-09-09,81.76197871888029
2025-09-10,65.60672358306104
2025-09-11,56.634555543466426
2025-09-12,54.85120959782744
2025-09-13,48.56971224133217
2025-09-14,43.18454754331282
2025-09-15,62.99419224404663
2025-09-16,68.41185526254166
2025-09-17,63.02764639747748
2025-09-18,61.24310566064454
2025-09-19,62.160227685895364
2025-09-20,51.363373925350785
2025-09-21,54.98239767092416
2025-09-22,64.91446126051335
2025-09-23,64.02983755573821
2025-09-24,58.63439765345081
2025-09-25,68.57530269787529
2025-09-26,63.17819008791635
2025-09-27,53.264287324475355
2025-09-28,65.0176912196714
2025-09-29,57.808796633657266
2025-09-30,65.95560261169712
2025-10-01,64.16556583537196
2025-10-02,63.278552548208914
2025-10-03,59.6784065035001
2025-10-04,56.076348792880935
2025-10-05,53.37707561318509
2025-10-06,59.72572023478088
2025-10-07,61.551839705163594
2025-10-08,67.90598036625158
2025-10-09,61.58433802563928
2025-10-10,53.447568293628684
2025-10-11,48.02488715211902
2025-10-12,61.63308550635283
2025-10-13,62.55594252933466
2025-10-14,64.38612428977683
2025-10-15,61.68183298706636
2025-10-16,78.02992742159061
2025-10-17,68.06727717743608
2025-10-18,47.20573800477286
2025-10-19,49.942288669720234
2025-10-20,64.48792049950215
2025-10-21,72.68156229234522
2025-10-22,75.42695441212788
2025-10-23,65.44781604949671
2025-10-24,67.2834938494311
2025-10-25,52.74957097334998
2025-10-26,54.58285919089646
2025-10-27,62.78677618800756
2025-10-28,82.82749350565307
2025-10-29,70.10320198147804
2025-10-30,79.2283032938994
2025-10-31,72.87272888337867
2025-11-01,61.95806871110971
2025-11-02,62.88570489886739
2025-11-03,77.48820878948176
2025-11-04,70.21360068779987
2025-11-05,85.73776681020212
2025-11-06,79.37382886132364
2025-11-07,72.09396367838833
2025-11-08,61.15899205582207
2025-11-09,66.65336066896928
2025-11-10,67.58410331383124
2025-11-11,69.42886152683971
2025-11-12,78.58478845206525
2025-11-13,73.12124545172219
2025-11-14,70.39759853166957
2025-11-15,55.78410256207077
2025-11-16,61.28707367181448
2025-11-17,81.43245469805082
2025-11-18,80.5385116219628
2025-11-19,80.55953994697649
2025-11-20,80.58056827199016
2025-11-21,64.11490638398034
2025-11-22,52.221472960852275
2025-11-23,54.067903881532295
2025-11-24,64.16508761412663
2025-11-25,66.93246389187814
2025-11-26,55.94444354030009
2025-11-27,44.03332720750142
2025-11-28,50.46799679506227
2025-11-29,57.823850697933395
2025-11-30,50.49428220132937
2025-12-01,67.03712760046896
2025-12-02,76.24012929873649
2025-12-03,82.69152596301275
2025-12-04,78.11786374869824
2025-12-05,68.94544870499607
2025-12-06,55.17069645832437
2025-12-07,61.6232879137946
2025-12-08,76.35913050165482
2025-12-09,75.45873555311942
2025-12-10,75.47833012870035
2025-12-11,76.84723580601886
2025-12-12,68.59455073360068
2025-12-13,61.3143456768163
2025-12-14,52.59261632903811
2025-12-15,75.94973511776044
2025-12-16,91.55432507850946
2025-12-17,78.92247751706367
2025-12-18,82.33823834354673
2025-12-19,62.388069826244426
2025-12-20,46.34174274887182
2025-12-21,48.77289024914794
2025-12-22,58.05866421049077
2025-12-23,53.694675569626426
2025-12-24,51.74944774033256
2025-12-25,47.84357927534276
2025-12-26,62.50117947258565
2025-12-27,59.11411217462095
2025-12-28,59.12939108200991
2025-12-29,64.51130918352929
2025-12-30,63.08427070576983
2025-12-31,56.23122631304273
2026-01-01,56.245745086034155
2026-01-02,60.187626205597745
2026-01-03,51.883305553752336
2026-01-04,58.25399609082456
2026-01-05,58.73236179748225
2026-01-06,69.55890189676205
2026-01-07,77.3857446770148
2026-01-08,67.62804452155278
2026-01-09,74.85064411561824
2026-01-10,68.63076510904804
2026-01-11,65.52805615247122
2026-01-12,84.27204955044495
2026-01-13,69.72445258973055
2026-01-14,72.86518886603236
2026-01-15,78.0899300655735
2026-01-16,68.73681312743601
2026-01-17,53.12846784326567
2026-01-18,51.058120619364146
2026-01-19,58.367134540170895
2026-01-20,68.8075118063613
2026-01-21,87.59569187866337
2026-01-22,73.0151557607224
2026-01-23,73.03390162255866
2026-01-24,63.66016423640127
2026-01-25,61.58874582039484
2026-01-26,76.22257374555602
2026-01-27,83.55301150846134
2026-01-28,90.88719844373392
2026-01-29,98.22513455137374
2026-01-30,82.57206699682261
2026-01-31,63.77451399360243
2026-02-01,76.33986928104574
2026-02-02,80.62782805429862
2026-02-03,85.97516862222741
2026-02-04,96.58534276181332
2026-02-05,90.40351805057686
2026-02-06,88.41560400383928
2026-02-07,61.12792436321847
2026-02-08,62.2622720416838
2026-02-09,66.56931303990126
2026-02-10,86.75753984577511
2026-02-11,82.63177998472115
2026-02-12,86.98107448107446
2026-02-13,76.47176353058704
2026-02-14,58.49089635854341
2026-02-15,66.01969925499337
2026-02-16,74.63378125142832
2026-02-17,83.26967150496563
2026-02-18,100.0
2026-02-19,88.83373162784928
2026-02-20,80.37367044719987
2026-02-21,77.25686078627255
2026-02-22,79.50374788610083
2026-02-23,80.680349062702
2026-02-24,91.55358530358531
2026-02-25,83.04172951231774
2026-02-26,92.86512507100744
2026-02-27,100.0
2026-02-28,67.1182902065255
2026-03-01,74.79020979020979
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
