Time,meta_stock
2024-09-20,16.966126656848306
2024-09-21,4.241531664212077
2024-09-22,3.393225331369661
2024-09-23,16.11782032400589
2024-09-24,13.572901325478645
2024-09-25,24.600883652430042
2024-09-26,21.207658321060382
2024-09-27,15.269513991163475
2024-09-28,4.241531664212077
2024-09-29,3.393225331369661
2024-09-30,13.572901325478645
2024-10-01,13.572901325478645
2024-10-02,13.572901325478645
2024-10-03,15.269513991163475
2024-10-04,20.359351988217966
2024-10-05,7.634756995581737
2024-10-06,4.241531664212077
2024-10-07,16.11782032400589
2024-10-08,16.11782032400589
2024-10-09,14.42120765832106
2024-10-10,12.724594992636229
2024-10-11,14.42120765832106
2024-10-12,4.241531664212077
2024-10-13,3.393225331369661
2024-10-14,14.42120765832106
2024-10-15,12.724594992636229
2024-10-16,12.724594992636229
2024-10-17,15.269513991163475
2024-10-18,12.724594992636229
2024-10-19,4.241531664212077
2024-10-20,3.393225331369661
2024-10-21,11.876288659793815
2024-10-22,12.724594992636229
2024-10-23,12.724594992636229
2024-10-24,13.572901325478645
2024-10-25,14.42120765832106
2024-10-26,4.241531664212077
2024-10-27,3.393225331369661
2024-10-28,14.42120765832106
2024-10-29,21.207658321060382
2024-10-30,64.47128129602356
2024-10-31,48.35346097201767
2024-11-01,23.75257731958763
2024-11-02,5.938144329896907
2024-11-03,3.393225331369661
2024-11-04,16.966126656848306
2024-11-05,13.572901325478645
2024-11-06,23.75257731958763
2024-11-07,23.75257731958763
2024-11-08,20.359351988217966
2024-11-09,5.089837997054492
2024-11-10,3.393225331369661
2024-11-11,15.269513991163475
2024-11-12,16.966126656848306
2024-11-13,16.11782032400589
2024-11-14,14.42120765832106
2024-11-15,15.269513991163475
2024-11-16,5.089837997054492
2024-11-17,3.393225331369661
2024-11-18,16.966126656848306
2024-11-19,15.269513991163475
2024-11-20,15.269513991163475
2024-11-21,15.269513991163475
2024-11-22,12.724594992636229
2024-11-23,4.241531664212077
2024-11-24,3.393225331369661
2024-11-25,14.42120765832106
2024-11-26,13.572901325478645
2024-11-27,11.876288659793815
2024-11-28,4.241531664212077
2024-11-29,11.027982326951399
2024-11-30,3.393225331369661
2024-12-01,3.393225331369661
2024-12-02,12.724594992636229
2024-12-03,18.662739322533138
2024-12-04,21.207658321060382
2024-12-05,16.11782032400589
2024-12-06,19.51104565537555
2024-12-07,6.786450662739322
2024-12-08,5.089837997054492
2024-12-09,14.42120765832106
2024-12-10,15.269513991163475
2024-12-11,17.814432989690722
2024-12-12,15.269513991163475
2024-12-13,13.572901325478645
2024-12-14,5.938144329896907
2024-12-15,3.393225331369661
2024-12-16,15.269513991163475
2024-12-17,13.572901325478645
2024-12-18,16.11782032400589
2024-12-19,16.11782032400589
2024-12-20,15.269513991163475
2024-12-21,4.241531664212077
2024-12-22,2.544918998527246
2024-12-23,13.572901325478645
2024-12-24,11.876288659793815
2024-12-25,4.241531664212077
2024-12-26,11.876288659793815
2024-12-27,11.027982326951399
2024-12-28,4.241531664212077
2024-12-29,2.544918998527246
2024-12-30,11.876288659793815
2024-12-31,10.179675994108983
2025-01-01,4.241531664212077
2025-01-02,12.724594992636229
2025-01-03,14.42120765832106
2025-01-04,5.089837997054492
2025-01-05,2.544918998527246
2025-01-06,17.814432989690722
2025-01-07,23.75257731958763
2025-01-08,18.662739322533138
2025-01-09,10.179675994108983
2025-01-10,19.51104565537555
2025-01-11,7.634756995581737
2025-01-12,5.938144329896907
2025-01-13,25.449189985272458
2025-01-14,44.96023564064801
2025-01-15,43.263622974963184
2025-01-16,38.17378497790869
2025-01-17,40.71870397643593
2025-01-18,50.898379970544916
2025-01-19,84.83063328424153
2025-01-20,28.84241531664212
2025-01-21,29.690721649484537
2025-01-22,27.994108983799705
2025-01-23,28.84241531664212
2025-01-24,29.690721649484537
2025-01-25,12.724594992636229
2025-01-26,7.634756995581737
2025-01-27,55.98821796759941
2025-01-28,37.325478645066276
2025-01-29,64.47128129602356
2025-01-30,60.22974963181149
2025-01-31,33.93225331369661
2025-02-01,10.179675994108983
2025-02-02,6.786450662739322
2025-02-03,28.84241531664212
2025-02-04,26.297496318114874
2025-02-05,26.297496318114874
2025-02-06,23.75257731958763
2025-02-07,23.75257731958763
2025-02-08,7.634756995581737
2025-02-09,5.089837997054492
2025-02-10,24.600883652430042
2025-02-11,24.600883652430042
2025-02-12,22.904270986745214
2025-02-13,23.75257731958763
2025-02-14,26.297496318114874
2025-02-15,9.331369661266569
2025-02-16,6.786450662739322
2025-02-17,8.483063328424153
2025-02-18,29.690721649484537
2025-02-19,28.84241531664212
2025-02-20,24.600883652430042
2025-02-21,24.600883652430042
2025-02-22,7.634756995581737
2025-02-23,5.089837997054492
2025-02-24,23.75257731958763
2025-02-25,26.297496318114874
2025-02-26,24.600883652430042
2025-02-27,24.600883652430042
2025-02-28,23.75257731958763
2025-03-01,7.634756995581737
2025-03-02,4.241531664212077
2025-03-03,19.51104565537555
2025-03-04,25.449189985272458
2025-03-05,18.662739322533138
2025-03-06,20.359351988217966
2025-03-07,21.207658321060382
2025-03-08,5.938144329896907
2025-03-09,4.241531664212077
2025-03-10,29.690721649484537
2025-03-11,28.84241531664212
2025-03-12,21.207658321060382
2025-03-13,22.904270986745214
2025-03-14,20.359351988217966
2025-03-15,5.089837997054492
2025-03-16,4.241531664212077
2025-03-17,16.966126656848306
2025-03-18,20.359351988217966
2025-03-19,19.51104565537555
2025-03-20,19.51104565537555
2025-03-21,16.11782032400589
2025-03-22,5.089837997054492
2025-03-23,3.393225331369661
2025-03-24,16.966126656848306
2025-03-25,17.814432989690722
2025-03-26,16.966126656848306
2025-03-27,14.42120765832106
2025-03-28,17.814432989690722
2025-03-29,5.089837997054492
2025-03-30,4.241531664212077
2025-03-31,20.359351988217966
2025-04-01,16.11782032400589
2025-04-02,20.359351988217966
2025-04-03,37.325478645066276
2025-04-04,39.87039764359352
2025-04-05,11.876288659793815
2025-04-06,8.483063328424153
2025-04-07,39.87039764359352
2025-04-08,30.53902798232695
2025-04-09,39.87039764359352
2025-04-10,27.994108983799705
2025-04-11,22.055964653902798
2025-04-12,5.938144329896907
2025-04-13,4.241531664212077
2025-04-14,22.904270986745214
2025-04-15,22.03572982394509
2025-04-16,22.03572982394509
2025-04-17,19.044088040966884
2025-04-18,10.269954466227993
2025-04-19,3.6391563416248935
2025-04-20,3.6391563416248935
2025-04-21,20.964062098877193
2025-04-22,20.964062098877193
2025-04-23,22.459882990366296
2025-04-24,22.459882990366296
2025-04-25,22.03572982394509
2025-04-26,5.134977233113997
2025-04-27,3.6391563416248935
2025-04-28,19.044088040966884
2025-04-29,22.459882990366296
2025-04-30,49.20643688100417
2025-05-01,49.630590047425386
2025-05-02,27.170707057059083
2025-05-03,7.278312683249787
2025-05-04,5.134977233113997
2025-05-05,19.46824120738809
2025-05-06,17.972420315898987
2025-05-07,18.396573482320196
2025-05-08,19.46824120738809
2025-05-09,16.90075259083109
2025-05-10,4.0633095080461015
2025-05-11,3.6391563416248935
2025-05-12,29.314042507194877
2025-05-13,28.24237478212698
2025-05-14,22.03572982394509
2025-05-15,22.015494993987378
2025-05-16,22.015494993987378
2025-05-17,6.475145586466876
2025-05-18,3.8850873518801254
2025-05-19,18.130407642107254
2025-05-20,15.540349407520502
2025-05-21,18.130407642107254
2025-05-22,15.540349407520502
2025-05-23,14.245320290227127
2025-05-24,2.5900582345867504
2025-05-25,2.5900582345867504
2025-05-26,3.8850873518801254
2025-05-27,19.42543675940063
2025-05-28,19.42543675940063
2025-05-29,22.015494993987378
2025-05-30,14.245320290227127
2025-05-31,3.8850873518801254
2025-06-01,2.5900582345867504
2025-06-02,18.130407642107254
2025-06-03,22.015494993987378
2025-06-04,19.42543675940063
2025-06-05,18.130407642107254
2025-06-06,19.42543675940063
2025-06-07,5.180116469173501
2025-06-08,3.8850873518801254
2025-06-09,19.42543675940063
2025-06-10,19.42543675940063
2025-06-11,19.42543675940063
2025-06-12,16.835378524813876
2025-06-13,15.540349407520502
2025-06-14,3.8850873518801254
2025-06-15,3.8850873518801254
2025-06-16,20.720465876694004
2025-06-17,16.835378524813876
2025-06-18,14.245320290227127
2025-06-19,6.475145586466876
2025-06-20,15.540349407520502
2025-06-21,5.180116469173501
2025-06-22,3.8850873518801254
2025-06-23,15.540349407520502
2025-06-24,18.130407642107254
2025-06-25,16.835378524813876
2025-06-26,20.720465876694004
2025-06-27,22.015494993987378
2025-06-28,6.475145586466876
2025-06-29,5.180116469173501
2025-06-30,23.310524111280753
2025-07-01,20.720465876694004
2025-07-02,20.720465876694004
2025-07-03,19.42543675940063
2025-07-04,6.475145586466876
2025-07-05,5.180116469173501
2025-07-06,3.8850873518801254
2025-07-07,16.835378524813876
2025-07-08,18.130407642107254
2025-07-09,19.42543675940063
2025-07-10,19.42543675940063
2025-07-11,16.835378524813876
2025-07-12,5.180116469173501
2025-07-13,3.8850873518801254
2025-07-14,16.835378524813876
2025-07-15,19.42543675940063
2025-07-16,18.130407642107254
2025-07-17,22.015494993987378
2025-07-18,18.130407642107254
2025-07-19,7.770174703760251
2025-07-20,6.475145586466876
2025-07-21,20.720465876694004
2025-07-22,18.130407642107254
2025-07-23,20.720465876694004
2025-07-24,20.720465876694004
2025-07-25,16.835378524813876
2025-07-26,7.770174703760251
2025-07-27,6.475145586466876
2025-07-28,22.015494993987378
2025-07-29,25.900582345867505
2025-07-30,84.1768926240694
2025-07-31,116.55262055640377
2025-08-01,50.506135574441636
2025-08-02,10.360232938347002
2025-08-03,7.770174703760251
2025-08-04,31.080698815041004
2025-08-05,28.490640580454254
2025-08-06,25.900582345867505
2025-08-07,23.310524111280753
2025-08-08,23.310524111280753
2025-08-09,7.770174703760251
2025-08-10,6.475145586466876
2025-08-11,22.015494993987378
2025-08-12,27.19561146316088
2025-08-13,24.60555322857413
2025-08-14,22.015494993987378
2025-08-15,22.015494993987378
2025-08-16,6.475145586466876
2025-08-17,5.180116469173501
2025-08-18,25.900582345867505
2025-08-19,23.310524111280753
2025-08-20,22.015494993987378
2025-08-21,22.015494993987378
2025-08-22,23.310524111280753
2025-08-23,6.475145586466876
2025-08-24,3.8850873518801254
2025-08-25,19.42543675940063
2025-08-26,18.130407642107254
2025-08-27,18.130407642107254
2025-08-28,16.835378524813876
2025-08-29,15.540349407520502
2025-08-30,5.180116469173501
2025-08-31,3.8850873518801254
2025-09-01,3.8850873518801254
2025-09-02,18.130407642107254
2025-09-03,18.130407642107254
2025-09-04,19.42543675940063
2025-09-05,18.130407642107254
2025-09-06,6.475145586466876
2025-09-07,3.8850873518801254
2025-09-08,16.835378524813876
2025-09-09,16.835378524813876
2025-09-10,16.835378524813876
2025-09-11,14.245320290227127
2025-09-12,14.245320290227127
2025-09-13,5.180116469173501
2025-09-14,2.5900582345867504
2025-09-15,18.130407642107254
2025-09-16,18.130407642107254
2025-09-17,19.42543675940063
2025-09-18,33.67075704962775
2025-09-19,23.310524111280753
2025-09-20,9.065203821053627
2025-09-21,6.475145586466876
2025-09-22,22.015494993987378
2025-09-23,19.42543675940063
2025-09-24,18.130407642107254
2025-09-25,18.130407642107254
2025-09-26,16.835378524813876
2025-09-27,5.180116469173501
2025-09-28,5.180116469173501
2025-09-29,16.835378524813876
2025-09-30,19.42543675940063
2025-10-01,24.60555322857413
2025-10-02,24.60555322857413
2025-10-03,22.015494993987378
2025-10-04,5.180116469173501
2025-10-05,3.8850873518801254
2025-10-06,23.310524111280753
2025-10-07,24.60555322857413
2025-10-08,20.720465876694004
2025-10-09,18.130407642107254
2025-10-10,20.720465876694004
2025-10-11,7.770174703760251
2025-10-12,5.180116469173501
2025-10-13,19.42543675940063
2025-10-14,16.835378524813876
2025-10-15,18.130407642107254
2025-10-16,15.540349407520502
2025-10-17,15.540349407520502
2025-10-18,5.180116469173501
2025-10-19,3.8850873518801254
2025-10-20,18.130407642107254
2025-10-21,16.835378524813876
2025-10-22,18.130407642107254
2025-10-23,18.130407642107254
2025-10-24,15.540349407520502
2025-10-25,5.180116469173501
2025-10-26,3.8850873518801254
2025-10-27,19.42543675940063
2025-10-28,20.720465876694004
2025-10-29,67.3415140992555
2025-10-30,129.5029117293375
2025-10-31,75.11168880301577
2025-11-01,20.720465876694004
2025-11-02,12.950291172933753
2025-11-03,51.80116469173501
2025-11-04,47.91607733985488
2025-11-05,44.030989987974756
2025-11-06,42.73596087068138
2025-11-07,49.21110645714826
2025-11-08,14.245320290227127
2025-11-09,7.770174703760251
2025-11-10,38.85087351880126
2025-11-11,32.37572793233438
2025-11-12,41.44093175338801
2025-11-13,41.44093175338801
2025-11-14,36.26081528421451
2025-11-15,11.655262055640376
2025-11-16,7.770174703760251
2025-11-17,33.67075704962775
2025-11-18,44.030989987974756
2025-11-19,46.621048222561505
2025-11-20,42.73596087068138
2025-11-21,33.67075704962775
2025-11-22,10.360232938347002
2025-11-23,7.770174703760251
2025-11-24,32.37572793233438
2025-11-25,46.621048222561505
2025-11-26,34.965786166921134
2025-11-27,10.360232938347002
2025-11-28,23.310524111280753
2025-11-29,9.065203821053627
2025-11-30,7.770174703760251
2025-12-01,27.19561146316088
2025-12-02,25.900582345867505
2025-12-03,24.60555322857413
2025-12-04,40.14590263609463
2025-12-05,32.37572793233438
2025-12-06,10.360232938347002
2025-12-07,7.770174703760251
2025-12-08,25.900582345867505
2025-12-09,24.60555322857413
2025-12-10,25.900582345867505
2025-12-11,24.443674588912458
2025-12-12,21.93455567415654
2025-12-13,7.932053343421924
2025-12-14,6.070448987312696
2025-12-15,20.88234451635568
2025-12-16,19.425436759400633
2025-12-17,20.477647917201498
2025-12-18,21.93455567415654
2025-12-19,20.477647917201498
2025-12-20,6.879842185621056
2025-12-21,5.018237829511829
2025-12-22,19.425436759400633
2025-12-23,19.02074016024645
2025-12-24,15.864106686843847
2025-12-25,6.475145586466876
2025-12-26,15.459410087689667
2025-12-27,6.475145586466876
2025-12-28,3.966026671710962
2025-12-29,15.459410087689667
2025-12-30,20.477647917201498
2025-12-31,15.459410087689667
2026-01-01,5.422934428666009
2026-01-02,18.373225601599763
2026-01-03,7.527356744267744
2026-01-04,5.422934428666009
2026-01-05,19.425436759400633
2026-01-06,19.425436759400633
2026-01-07,18.373225601599763
2026-01-08,17.968529002445585
2026-01-09,18.373225601599763
2026-01-10,7.284538784775237
2026-01-11,5.665752388158517
2026-01-12,19.425436759400633
2026-01-13,24.28179594925079
2026-01-14,21.044223156017352
2026-01-15,21.044223156017352
2026-01-16,19.425436759400633
2026-01-17,7.284538784775237
2026-01-18,4.856359189850158
2026-01-19,8.903325181391956
2026-01-20,21.044223156017352
2026-01-21,23.47240275094243
2026-01-22,25.90058234586751
2026-01-23,23.47240275094243
2026-01-24,7.284538784775237
2026-01-25,6.475145586466877
2026-01-26,23.47240275094243
2026-01-27,25.90058234586751
2026-01-28,60.704489873126974
2026-01-29,80.93931983083597
2026-01-30,40.469659915417985
2026-01-31,11.331504776317034
2026-02-01,8.093931983083596
2026-02-02,25.90058234586751
2026-02-03,24.28179594925079
2026-02-04,26.70997554417587
2026-02-05,37.232087122184545
2026-02-06,34.80390752725946
2026-02-07,18.616043561092273
2026-02-08,18.616043561092273
2026-02-09,28.32876194079259
2026-02-10,24.28179594925079
2026-02-11,23.47240275094243
2026-02-12,25.09118914755915
2026-02-13,24.28179594925079
2026-02-14,17.806650362783913
2026-02-15,19.425436759400633
2026-02-16,17.806650362783913
2026-02-17,25.09118914755915
2026-02-18,29.13815513910095
2026-02-19,28.32876194079259
2026-02-20,30.756941535717665
2026-02-21,16.187863966167193
2026-02-22,14.569077569550474
2026-02-23,29.94754833740931
2026-02-24,29.94754833740931
2026-02-25,25.09118914755915
2026-02-26,22.66300955263407
2026-02-27,25.09118914755915
2026-02-28,6.475145586466877
2026-03-01,4.046965991541798
2026-03-02,22.66300955263407
2026-03-03,21.85361635432571
2026-03-04,18.616043561092273
2026-03-05,20.234829957708993
2026-03-06,16.997257164475553
2026-03-07,6.475145586466877
2026-03-08,7.284538784775237
2026-03-09,19.425436759400633
2026-03-10,17.806650362783913
2026-03-11,16.187863966167193
2026-03-12,15.378470767858833
2026-03-13,21.85361635432571
2026-03-14,11.331504776317034
2026-03-15,31.566334734026025
2026-03-16,28.32876194079259
2026-03-17,36.42269392387618
2026-03-18,35.613300725567825
2026-03-19,46.1354123035765
2026-03-20,33.18512113064275
2026-03-21,12.140897974625394
2026-03-22,7.284538784775237
2026-03-23,20.234829957708993
2026-03-24,19.425436759400633
2026-03-25,29.94754833740931
2026-03-26,46.1354123035765
2026-03-27,42.89783951034306
2026-03-28,12.950291172933754
2026-03-29,9.712718379700316
2026-03-30,31.566334734026025
2026-03-31,28.32876194079259
2026-04-01,26.70997554417587
2026-04-02,21.044223156017352
2026-04-03,11.331504776317034
2026-04-04,5.665752388158517
2026-04-05,5.665752388158517
2026-04-06,18.616043561092273
2026-04-07,17.806650362783913
2026-04-08,33.18512113064275
2026-04-09,28.32876194079259
2026-04-10,21.85361635432571
2026-04-11,7.284538784775237
2026-04-12,6.475145586466877
2026-04-13,19.425436759400633
2026-04-14,24.28179594925079
2026-04-15,25.09118914755915
2026-04-16,24.28179594925079
2026-04-17,28.32876194079259
2026-04-18,9.712718379700316
2026-04-19,7.284538784775237
2026-04-20,20.234829957708993
2026-04-21,19.425436759400633
2026-04-22,21.044223156017352
2026-04-23,25.09118914755915
2026-04-24,26.70997554417587
2026-04-25,9.712718379700316
2026-04-26,7.284538784775237
2026-04-27,22.66300955263407
2026-04-28,21.85361635432571
2026-04-29,59.085703476510254
2026-04-30,65.56084906297713
2026-05-01,34.80390752725946
2026-05-02,11.331504776317034
2026-05-03,8.093931983083596
2026-05-04,21.044223156017352
2026-05-05,28.32876194079259
2026-05-06,27.51936874248423
2026-05-07,24.28179594925079
2026-05-08,25.09118914755915
2026-05-09,9.712718379700316
2026-05-10,8.093931983083596
2026-05-11,25.90058234586751
2026-05-12,24.28179594925079
2026-05-13,24.28179594925079
2026-05-14,26.70997554417587
2026-05-15,21.044223156017352
2026-05-16,8.093931983083596
2026-05-17,6.475145586466877
2026-05-18,22.66300955263407
2026-05-19,21.85361635432571
2026-05-20,28.32876194079259
2026-05-21,26.70997554417587
2026-05-22,25.09118914755915
2026-05-23,11.331504776317034
2026-05-24,7.284538784775237
2026-05-25,8.093931983083596
2026-05-26,22.66300955263407
2026-05-27,29.13815513910095
2026-05-28,31.566334734026025
2026-05-29,25.90058234586751
2026-05-30,10.522111578008676
2026-05-31,9.712718379700316
