Time,capital_one_login
2024-09-23,37.78113110238852
2024-09-24,36.618634760776565
2024-09-25,37.19988293158254
2024-09-26,36.618634760776565
2024-09-27,38.94362744400048
2024-09-28,32.54989756513473
2024-09-29,29.64365671110484
2024-09-30,40.68737195641841
2024-10-01,47.662350006090136
2024-10-02,40.68737195641841
2024-10-03,43.012364639642314
2024-10-04,40.68737195641841
2024-10-05,33.71239390674668
2024-10-06,30.224904881910817
2024-10-07,49.40609451850806
2024-10-08,44.17486098125427
2024-10-09,46.49985366447818
2024-10-10,45.337357322866225
2024-10-11,52.31233537253795
2024-10-12,40.10612378561243
2024-10-13,33.71239390674668
2024-10-14,49.40609451850806
2024-10-15,54.056079884955885
2024-10-16,49.98734268931404
2024-10-17,48.824846347702085
2024-10-18,49.98734268931404
2024-10-19,35.45613841916461
2024-10-20,33.131145735940706
2024-10-21,40.68737195641841
2024-10-22,35.45613841916461
2024-10-23,37.19988293158254
2024-10-24,34.87489024835863
2024-10-25,38.3623792731945
2024-10-26,27.899912198686906
2024-10-27,25.574919515462998
2024-10-28,36.618634760776565
2024-10-29,34.87489024835863
2024-10-30,35.45613841916461
2024-10-31,37.78113110238852
2024-11-01,48.824846347702085
2024-11-02,39.524875614806454
2024-11-03,33.131145735940706
2024-11-04,40.68737195641841
2024-11-05,37.19988293158254
2024-11-06,26.737415857074954
2024-11-07,38.3623792731945
2024-11-08,38.3623792731945
2024-11-09,32.54989756513473
2024-11-10,26.156167686268976
2024-11-11,35.45613841916461
2024-11-12,35.45613841916461
2024-11-13,38.3623792731945
2024-11-14,37.19988293158254
2024-11-15,37.78113110238852
2024-11-16,29.64365671110484
2024-11-17,26.737415857074954
2024-11-18,35.45613841916461
2024-11-19,36.03738658997059
2024-11-20,34.87489024835863
2024-11-21,33.131145735940706
2024-11-22,34.293642077552654
2024-11-23,26.156167686268976
2024-11-24,26.156167686268976
2024-11-25,31.387401223522772
2024-11-26,34.293642077552654
2024-11-27,33.131145735940706
2024-11-28,22.087430490627135
2024-11-29,33.71239390674668
2024-11-30,30.806153052716795
2024-12-01,34.87489024835863
2024-12-02,43.012364639642314
2024-12-03,45.337357322866225
2024-12-04,38.94362744400048
2024-12-05,37.19988293158254
2024-12-06,40.68737195641841
2024-12-07,30.224904881910817
2024-12-08,27.899912198686906
2024-12-09,37.19988293158254
2024-12-10,35.45613841916461
2024-12-11,37.78113110238852
2024-12-12,37.19988293158254
2024-12-13,38.94362744400048
2024-12-14,32.54989756513473
2024-12-15,29.06240854029886
2024-12-16,36.618634760776565
2024-12-17,38.3623792731945
2024-12-18,37.78113110238852
2024-12-19,34.293642077552654
2024-12-20,38.94362744400048
2024-12-21,30.224904881910817
2024-12-22,26.156167686268976
2024-12-23,31.387401223522772
2024-12-24,29.06240854029886
2024-12-25,19.18118963659725
2024-12-26,37.19988293158254
2024-12-27,39.524875614806454
2024-12-28,31.387401223522772
2024-12-29,26.737415857074954
2024-12-30,40.10612378561243
2024-12-31,41.26862012722438
2025-01-01,34.293642077552654
2025-01-02,45.337357322866225
2025-01-03,45.9186054936722
2025-01-04,34.87489024835863
2025-01-05,28.481160369492883
2025-01-06,37.19988293158254
2025-01-07,37.19988293158254
2025-01-08,35.45613841916461
2025-01-09,36.03738658997059
2025-01-10,36.03738658997059
2025-01-11,30.224904881910817
2025-01-12,27.31866402788093
2025-01-13,34.87489024835863
2025-01-14,33.71239390674668
2025-01-15,37.19988293158254
2025-01-16,37.78113110238852
2025-01-17,39.524875614806454
2025-01-18,30.806153052716795
2025-01-19,23.831175003045068
2025-01-20,29.06240854029886
2025-01-21,29.06240854029886
2025-01-22,36.618634760776565
2025-01-23,32.54989756513473
2025-01-24,33.131145735940706
2025-01-25,26.737415857074954
2025-01-26,23.831175003045068
2025-01-27,33.131145735940706
2025-01-28,33.131145735940706
2025-01-29,33.71239390674668
2025-01-30,31.968649394328747
2025-01-31,37.19988293158254
2025-02-01,38.3623792731945
2025-02-02,29.64365671110484
2025-02-03,36.03738658997059
2025-02-04,35.45613841916461
2025-02-05,35.45613841916461
2025-02-06,36.03738658997059
2025-02-07,34.293642077552654
2025-02-08,28.481160369492883
2025-02-09,24.99367134465702
2025-02-10,31.387401223522772
2025-02-11,33.131145735940706
2025-02-12,34.87489024835863
2025-02-13,35.45613841916461
2025-02-14,37.19988293158254
2025-02-15,29.64365671110484
2025-02-16,25.574919515462998
2025-02-17,30.806153052716795
2025-02-18,30.224904881910817
2025-02-19,33.131145735940706
2025-02-20,34.87489024835863
2025-02-21,30.806153052716795
2025-02-22,27.899912198686906
2025-02-23,23.831175003045068
2025-02-24,37.19988293158254
2025-02-25,40.68737195641841
2025-02-26,41.26862012722438
2025-02-27,43.012364639642314
2025-02-28,55.21857622656784
2025-03-01,54.63732805576186
2025-03-02,43.59361281044829
2025-03-03,55.79982439737381
2025-03-04,48.824846347702085
2025-03-05,44.75610915206025
2025-03-06,47.08110183528416
2025-03-07,47.662350006090136
2025-03-08,38.3623792731945
2025-03-09,32.54989756513473
2025-03-10,41.84986829803036
2025-03-11,44.17486098125427
2025-03-12,44.17486098125427
2025-03-13,44.17486098125427
2025-03-14,45.337357322866225
2025-03-15,40.68737195641841
2025-03-16,33.71239390674668
2025-03-17,40.68737195641841
2025-03-18,44.75610915206025
2025-03-19,43.012364639642314
2025-03-20,42.431116468836336
2025-03-21,41.84986829803036
2025-03-22,33.71239390674668
2025-03-23,30.806153052716795
2025-03-24,38.94362744400048
2025-03-25,37.78113110238852
2025-03-26,38.3623792731945
2025-03-27,38.94362744400048
2025-03-28,41.26862012722438
2025-03-29,33.71239390674668
2025-03-30,37.19988293158254
2025-03-31,46.49985366447818
2025-04-01,49.98734268931404
2025-04-02,47.08110183528416
2025-04-03,47.662350006090136
2025-04-04,49.40609451850806
2025-04-05,38.94362744400048
2025-04-06,36.618634760776565
2025-04-07,48.243598176896114
2025-04-08,43.59361281044829
2025-04-09,46.49985366447818
2025-04-10,41.84986829803036
2025-04-11,44.17486098125427
2025-04-12,35.45613841916461
2025-04-13,31.387401223522772
2025-04-14,41.84986829803036
2025-04-15,49.40609451850806
2025-04-16,42.721740554239325
2025-04-17,41.55924421262737
2025-04-18,33.71239390674668
2025-04-19,24.70304725925403
2025-04-20,20.92493414901518
2025-04-21,34.87489024835863
2025-04-22,32.84052165053772
2025-04-23,33.42176982134369
2025-04-24,31.968649394328747
2025-04-25,29.64365671110484
2025-04-26,27.028039942477943
2025-04-27,24.412423173851042
2025-04-28,32.84052165053772
2025-04-29,30.224904881910817
2025-04-30,36.618634760776565
2025-05-01,42.431116468836336
2025-05-02,41.84986829803036
2025-05-03,31.387401223522772
2025-05-04,29.06240854029886
2025-05-05,36.03738658997059
2025-05-06,34.293642077552654
2025-05-07,33.131145735940706
2025-05-08,33.131145735940706
2025-05-09,35.7467625045676
2025-05-10,29.06240854029886
2025-05-11,20.343685978209205
2025-05-12,35.16551433376162
2025-05-13,32.84052165053772
2025-05-14,34.87489024835863
2025-05-15,35.45613841916461
2025-05-16,36.03738658997059
2025-05-17,26.737415857074954
2025-05-18,22.668678661433113
2025-05-19,33.71239390674668
2025-05-20,35.45613841916461
2025-05-21,29.06240854029886
2025-05-22,31.387401223522772
2025-05-23,31.387401223522772
2025-05-24,24.412423173851042
2025-05-25,21.506182319821157
2025-05-26,24.412423173851042
2025-05-27,31.968649394328747
2025-05-28,37.19988293158254
2025-05-29,37.78113110238852
2025-05-30,37.78113110238852
2025-05-31,29.06240854029886
2025-06-01,31.387401223522772
2025-06-02,40.68737195641841
2025-06-03,40.68737195641841
2025-06-04,35.45613841916461
2025-06-05,36.03738658997059
2025-06-06,36.618634760776565
2025-06-07,26.737415857074954
2025-06-08,25.574919515462998
2025-06-09,34.87489024835863
2025-06-10,35.45613841916461
2025-06-11,33.71239390674668
2025-06-12,31.968649394328747
2025-06-13,36.03738658997059
2025-06-14,24.99367134465702
2025-06-15,22.668678661433113
2025-06-16,36.618634760776565
2025-06-17,30.806153052716795
2025-06-18,31.968649394328747
2025-06-19,29.06240854029886
2025-06-20,30.806153052716795
2025-06-21,26.737415857074954
2025-06-22,23.24992683223909
2025-06-23,29.64365671110484
2025-06-24,29.64365671110484
2025-06-25,29.64365671110484
2025-06-26,29.64365671110484
2025-06-27,32.54989756513473
2025-06-28,26.737415857074954
2025-06-29,24.412423173851042
2025-06-30,36.03738658997059
2025-07-01,41.84986829803036
2025-07-02,37.78113110238852
2025-07-03,41.26862012722438
2025-07-04,27.899912198686906
2025-07-05,25.574919515462998
2025-07-06,25.574919515462998
2025-07-07,38.3623792731945
2025-07-08,31.387401223522772
2025-07-09,34.87489024835863
2025-07-10,36.03738658997059
2025-07-11,34.293642077552654
2025-07-12,24.412423173851042
2025-07-13,22.087430490627135
2025-07-14,36.03738658997059
2025-07-15,31.387401223522772
2025-07-16,31.968649394328747
2025-07-17,31.387401223522772
2025-07-18,33.71239390674668
2025-07-19,24.99367134465702
2025-07-20,23.24992683223909
2025-07-21,30.806153052716795
2025-07-22,29.64365671110484
2025-07-23,29.64365671110484
2025-07-24,30.806153052716795
2025-07-25,29.64365671110484
2025-07-26,23.831175003045068
2025-07-27,21.506182319821157
2025-07-28,31.968649394328747
2025-07-29,30.224904881910817
2025-07-30,29.64365671110484
2025-07-31,35.45613841916461
2025-08-01,44.17486098125427
2025-08-02,32.54989756513473
2025-08-03,26.737415857074954
2025-08-04,37.78113110238852
2025-08-05,36.618634760776565
2025-08-06,30.224904881910817
2025-08-07,36.03738658997059
2025-08-08,33.131145735940706
2025-08-09,23.831175003045068
2025-08-10,24.99367134465702
2025-08-11,32.54989756513473
2025-08-12,31.968649394328747
2025-08-13,35.45613841916461
2025-08-14,33.131145735940706
2025-08-15,38.94362744400048
2025-08-16,28.481160369492883
2025-08-17,23.24992683223909
2025-08-18,31.387401223522772
2025-08-19,30.806153052716795
2025-08-20,30.224904881910817
2025-08-21,29.06240854029886
2025-08-22,28.481160369492883
2025-08-23,26.156167686268976
2025-08-24,25.574919515462998
2025-08-25,30.806153052716795
2025-08-26,30.224904881910817
2025-08-27,33.71239390674668
2025-08-28,36.03738658997059
2025-08-29,34.293642077552654
2025-08-30,26.156167686268976
2025-08-31,22.668678661433113
2025-09-01,33.71239390674668
2025-09-02,38.3623792731945
2025-09-03,34.87489024835863
2025-09-04,34.293642077552654
2025-09-05,33.71239390674668
2025-09-06,25.574919515462998
2025-09-07,22.668678661433113
2025-09-08,34.87489024835863
2025-09-09,31.968649394328747
2025-09-10,31.968649394328747
2025-09-11,29.06240854029886
2025-09-12,31.387401223522772
2025-09-13,27.31866402788093
2025-09-14,23.24992683223909
2025-09-15,37.19988293158254
2025-09-16,32.54989756513473
2025-09-17,32.54989756513473
2025-09-18,29.64365671110484
2025-09-19,30.224904881910817
2025-09-20,23.24992683223909
2025-09-21,19.18118963659725
2025-09-22,33.131145735940706
2025-09-23,28.481160369492883
2025-09-24,29.64365671110484
2025-09-25,27.31866402788093
2025-09-26,30.806153052716795
2025-09-27,23.24992683223909
2025-09-28,22.087430490627135
2025-09-29,29.64365671110484
2025-09-30,34.293642077552654
2025-10-01,40.10612378561243
2025-10-02,37.19988293158254
2025-10-03,38.3623792731945
2025-10-04,31.387401223522772
2025-10-05,28.481160369492883
2025-10-06,47.08110183528416
2025-10-07,41.84986829803036
2025-10-08,47.662350006090136
2025-10-09,43.59361281044829
2025-10-10,44.75610915206025
2025-10-11,31.968649394328747
2025-10-12,25.574919515462998
2025-10-13,39.524875614806454
2025-10-14,42.431116468836336
2025-10-15,48.243598176896114
2025-10-16,44.17486098125427
2025-10-17,43.012364639642314
2025-10-18,31.387401223522772
2025-10-19,26.737415857074954
2025-10-20,43.59361281044829
2025-10-21,41.26862012722438
2025-10-22,41.26862012722438
2025-10-23,42.431116468836336
2025-10-24,39.524875614806454
2025-10-25,30.806153052716795
2025-10-26,27.899912198686906
2025-10-27,37.78113110238852
2025-10-28,38.94362744400048
2025-10-29,40.10612378561243
2025-10-30,39.524875614806454
2025-10-31,45.337357322866225
2025-11-01,44.75610915206025
2025-11-02,34.87489024835863
2025-11-03,46.49985366447818
2025-11-04,43.59361281044829
2025-11-05,40.68737195641841
2025-11-06,43.59361281044829
2025-11-07,47.662350006090136
2025-11-08,31.387401223522772
2025-11-09,27.899912198686906
2025-11-10,47.662350006090136
2025-11-11,40.68737195641841
2025-11-12,40.68737195641841
2025-11-13,43.59361281044829
2025-11-14,48.824846347702085
2025-11-15,35.45613841916461
2025-11-16,29.64365671110484
2025-11-17,40.68737195641841
2025-11-18,41.84986829803036
2025-11-19,44.17486098125427
2025-11-20,42.431116468836336
2025-11-21,43.59361281044829
2025-11-22,31.968649394328747
2025-11-23,27.31866402788093
2025-11-24,37.19988293158254
2025-11-25,38.3623792731945
2025-11-26,41.84986829803036
2025-11-27,26.737415857074954
2025-11-28,36.618634760776565
2025-11-29,33.131145735940706
2025-11-30,33.131145735940706
2025-12-01,55.79982439737381
2025-12-02,53.47483171414991
2025-12-03,51.731087201731974
2025-12-04,48.243598176896114
2025-12-05,49.40609451850806
2025-12-06,33.71239390674668
2025-12-07,28.481160369492883
2025-12-08,38.94362744400048
2025-12-09,45.337357322866225
2025-12-10,44.17486098125427
2025-12-11,43.59361281044829
2025-12-12,45.337357322866225
2025-12-13,36.03738658997059
2025-12-14,31.387401223522772
2025-12-15,44.75610915206025
2025-12-16,44.17486098125427
2025-12-17,43.012364639642314
2025-12-18,41.84986829803036
2025-12-19,44.75610915206025
2025-12-20,36.03738658997059
2025-12-21,27.31866402788093
2025-12-22,37.19988293158254
2025-12-23,37.78113110238852
2025-12-24,31.387401223522772
2025-12-25,20.92493414901518
2025-12-26,40.68737195641841
2025-12-27,35.45613841916461
2025-12-28,33.131145735940706
2025-12-29,44.75610915206025
2025-12-30,47.08110183528416
2025-12-31,51.149839030925996
2026-01-01,43.012364639642314
2026-01-02,58.12481708059772
2026-01-03,43.012364639642314
2026-01-04,36.03738658997059
2026-01-05,52.89358354334393
2026-01-06,48.824846347702085
2026-01-07,49.40609451850806
2026-01-08,44.75610915206025
2026-01-09,51.731087201731974
2026-01-10,40.68737195641841
2026-01-11,29.64365671110484
2026-01-12,45.9186054936722
2026-01-13,48.243598176896114
2026-01-14,46.49985366447818
2026-01-15,48.243598176896114
2026-01-16,51.731087201731974
2026-01-17,39.524875614806454
2026-01-18,29.64365671110484
2026-01-19,42.431116468836336
2026-01-20,45.9186054936722
2026-01-21,47.08110183528416
2026-01-22,45.337357322866225
2026-01-23,40.68737195641841
2026-01-24,32.54989756513473
2026-01-25,27.31866402788093
2026-01-26,39.524875614806454
2026-01-27,42.431116468836336
2026-01-28,40.68737195641841
2026-01-29,38.94362744400048
2026-01-30,47.08110183528416
2026-01-31,43.59361281044829
2026-02-01,40.68737195641841
2026-02-02,49.40609451850806
2026-02-03,48.243598176896114
2026-02-04,45.337357322866225
2026-02-05,48.243598176896114
2026-02-06,47.08110183528416
2026-02-07,40.68737195641841
2026-02-08,30.806153052716795
2026-02-09,36.618634760776565
2026-02-10,44.17486098125427
2026-02-11,44.17486098125427
2026-02-12,45.337357322866225
2026-02-13,49.98734268931404
2026-02-14,36.618634760776565
2026-02-15,30.806153052716795
2026-02-16,44.17486098125427
2026-02-17,40.68737195641841
2026-02-18,41.84986829803036
2026-02-19,41.26862012722438
2026-02-20,41.84986829803036
2026-02-21,34.87489024835863
2026-02-22,29.06240854029886
2026-02-23,41.26862012722438
2026-02-24,43.012364639642314
2026-02-25,42.431116468836336
2026-02-26,45.9186054936722
2026-02-27,50.56859086012002
2026-02-28,45.9186054936722
2026-03-01,43.59361281044829
2026-03-02,54.056079884955885
2026-03-03,52.31233537253795
2026-03-04,47.662350006090136
2026-03-05,47.662350006090136
2026-03-06,46.49985366447818
2026-03-07,42.431116468836336
2026-03-08,34.293642077552654
2026-03-09,45.9186054936722
2026-03-10,49.98734268931404
2026-03-11,50.56859086012002
2026-03-12,48.243598176896114
2026-03-13,51.149839030925996
2026-03-14,43.012364639642314
2026-03-15,38.3623792731945
2026-03-16,46.49985366447818
2026-03-17,44.75610915206025
2026-03-18,45.9186054936722
2026-03-19,44.75610915206025
2026-03-20,46.49985366447818
2026-03-21,40.10612378561243
2026-03-22,34.293642077552654
2026-03-23,43.59361281044829
2026-03-24,44.17486098125427
2026-03-25,44.75610915206025
2026-03-26,44.75610915206025
2026-03-27,47.08110183528416
2026-03-28,39.524875614806454
2026-03-29,34.293642077552654
2026-03-30,47.08110183528416
2026-03-31,48.243598176896114
2026-04-01,55.79982439737381
2026-04-02,51.149839030925996
2026-04-03,53.47483171414991
2026-04-04,38.3623792731945
2026-04-05,32.54989756513473
2026-04-06,49.40609451850806
2026-04-07,48.824846347702085
2026-04-08,48.243598176896114
2026-04-09,43.59361281044829
2026-04-10,45.337357322866225
2026-04-11,39.524875614806454
2026-04-12,34.87489024835863
2026-04-13,46.49985366447818
2026-04-14,44.17486098125427
2026-04-15,48.243598176896114
2026-04-16,44.75610915206025
2026-04-17,41.84986829803036
2026-04-18,33.131145735940706
2026-04-19,29.06240854029886
2026-04-20,40.10612378561243
2026-04-21,40.68737195641841
2026-04-22,40.10612378561243
2026-04-23,40.10612378561243
2026-04-24,42.431116468836336
2026-04-25,30.224904881910817
2026-04-26,29.06240854029886
2026-04-27,40.10612378561243
2026-04-28,43.012364639642314
2026-04-29,44.17486098125427
2026-04-30,44.17486098125427
2026-05-01,54.056079884955885
2026-05-02,38.3623792731945
2026-05-03,33.71239390674668
2026-05-04,44.75610915206025
2026-05-05,47.662350006090136
2026-05-06,41.84986829803036
2026-05-07,45.337357322866225
2026-05-08,46.49985366447818
2026-05-09,33.131145735940706
2026-05-10,27.899912198686906
2026-05-11,43.012364639642314
2026-05-12,43.012364639642314
2026-05-13,46.49985366447818
2026-05-14,47.08110183528416
2026-05-15,48.824846347702085
2026-05-16,36.03738658997059
2026-05-17,28.481160369492883
2026-05-18,43.59361281044829
2026-05-19,44.75610915206025
2026-05-20,44.17486098125427
2026-05-21,44.75610915206025
2026-05-22,43.012364639642314
2026-05-23,33.71239390674668
2026-05-24,27.899912198686906
2026-05-25,32.54989756513473
2026-05-26,43.59361281044829
2026-05-27,47.662350006090136
2026-05-28,44.17486098125427
2026-05-29,46.49985366447818
2026-05-30,38.94362744400048
2026-05-31,34.87489024835863
