Time,la_liga
2024-09-17,10.85007528440942
2024-09-18,8.680060227527537
2024-09-19,9.765067755968479
2024-09-20,13.020090341291306
2024-09-21,55.33538395048805
2024-09-22,65.10045170645652
2024-09-23,22.785158097259785
2024-09-24,32.55022585322826
2024-09-25,32.55022585322826
2024-09-26,21.70015056881884
2024-09-27,17.360120455055075
2024-09-28,66.18545923489748
2024-09-29,71.61049687710218
2024-09-30,21.70015056881884
2024-10-01,9.765067755968479
2024-10-02,7.595052699086596
2024-10-03,7.595052699086596
2024-10-04,13.020090341291306
2024-10-05,53.165368893606164
2024-10-06,56.42039147892899
2024-10-07,15.190105398173191
2024-10-08,7.595052699086596
2024-10-09,5.42503764220471
2024-10-10,5.42503764220471
2024-10-11,5.42503764220471
2024-10-12,8.680060227527537
2024-10-13,7.595052699086596
2024-10-14,4.340030113763769
2024-10-15,4.340030113763769
2024-10-16,5.42503764220471
2024-10-17,5.42503764220471
2024-10-18,10.85007528440942
2024-10-19,42.31529360919674
2024-10-20,48.8253387798424
2024-10-21,16.27511292661413
2024-10-22,9.765067755968479
2024-10-23,9.765067755968479
2024-10-24,10.85007528440942
2024-10-25,11.935082812850364
2024-10-26,73.78051193398407
2024-10-27,35.80524843855109
2024-10-28,17.360120455055075
2024-10-29,9.765067755968479
2024-10-30,7.595052699086596
2024-10-31,6.510045170645653
2024-11-01,11.935082812850364
2024-11-02,34.72024091011015
2024-11-03,48.8253387798424
2024-11-04,14.105097869732248
2024-11-05,8.680060227527537
2024-11-06,6.510045170645653
2024-11-07,9.765067755968479
2024-11-08,13.020090341291306
2024-11-09,37.975263495432976
2024-11-10,59.67541406425182
2024-11-11,19.530135511936958
2024-11-12,7.595052699086596
2024-11-13,5.42503764220471
2024-11-14,5.42503764220471
2024-11-15,4.340030113763769
2024-11-16,6.510045170645653
2024-11-17,6.510045170645653
2024-11-18,4.340030113763769
2024-11-19,4.340030113763769
2024-11-20,4.340030113763769
2024-11-21,5.42503764220471
2024-11-22,10.85007528440942
2024-11-23,49.91034630828334
2024-11-24,45.57031619451957
2024-11-25,14.105097869732248
2024-11-26,8.680060227527537
2024-11-27,8.680060227527537
2024-11-28,11.935082812850364
2024-11-29,14.105097869732248
2024-11-30,46.65532372296051
2024-12-01,49.91034630828334
2024-12-02,19.530135511936958
2024-12-03,35.80524843855109
2024-12-04,36.89025596699204
2024-12-05,20.6151430403779
2024-12-06,16.27511292661413
2024-12-07,67.27046676333842
2024-12-08,39.060271023873916
2024-12-09,18.44512798349602
2024-12-10,8.680060227527537
2024-12-11,7.595052699086596
2024-12-12,7.595052699086596
2024-12-13,14.105097869732248
2024-12-14,57.50539900736994
2024-12-15,72.69550440554312
2024-12-16,26.040180682582612
2024-12-17,9.765067755968479
2024-12-18,10.85007528440942
2024-12-19,7.595052699086596
2024-12-20,11.935082812850364
2024-12-21,62.930436649574645
2024-12-22,62.930436649574645
2024-12-23,16.27511292661413
2024-12-24,8.680060227527537
2024-12-25,7.595052699086596
2024-12-26,10.85007528440942
2024-12-27,9.765067755968479
2024-12-28,13.020090341291306
2024-12-29,10.85007528440942
2024-12-30,6.510045170645653
2024-12-31,5.42503764220471
2025-01-01,6.510045170645653
2025-01-02,7.595052699086596
2025-01-03,33.63523338166921
2025-01-04,30.380210796346383
2025-01-05,15.190105398173191
2025-01-06,9.765067755968479
2025-01-07,7.595052699086596
2025-01-08,9.765067755968479
2025-01-09,8.680060227527537
2025-01-10,9.765067755968479
2025-01-11,19.530135511936958
2025-01-12,30.380210796346383
2025-01-13,14.105097869732248
2025-01-14,8.680060227527537
2025-01-15,10.85007528440942
2025-01-16,13.020090341291306
2025-01-17,11.935082812850364
2025-01-18,57.50539900736994
2025-01-19,45.57031619451957
2025-01-20,17.360120455055075
2025-01-21,9.765067755968479
2025-01-22,8.680060227527537
2025-01-23,7.595052699086596
2025-01-24,11.935082812850364
2025-01-25,61.845429121133705
2025-01-26,66.18545923489748
2025-01-27,21.70015056881884
2025-01-28,8.680060227527537
2025-01-29,24.95517315414167
2025-01-30,10.85007528440942
2025-01-31,11.935082812850364
2025-02-01,59.67541406425182
2025-02-02,62.930436649574645
2025-02-03,16.27511292661413
2025-02-04,10.85007528440942
2025-02-05,10.85007528440942
2025-02-06,10.85007528440942
2025-02-07,14.105097869732248
2025-02-08,73.78051193398407
2025-02-09,65.10045170645652
2025-02-10,20.6151430403779
2025-02-11,16.27511292661413
2025-02-12,11.935082812850364
2025-02-13,8.680060227527537
2025-02-14,13.020090341291306
2025-02-15,85.71559474683443
2025-02-16,46.65532372296051
2025-02-17,53.165368893606164
2025-02-18,26.040180682582612
2025-02-19,20.6151430403779
2025-02-20,14.105097869732248
2025-02-21,17.360120455055075
2025-02-22,68.35547429177936
2025-02-23,68.35547429177936
2025-02-24,20.6151430403779
2025-02-25,17.360120455055075
2025-02-26,15.190105398173191
2025-02-27,13.020090341291306
2025-02-28,15.190105398173191
2025-03-01,86.80060227527537
2025-03-02,68.35547429177936
2025-03-03,18.44512798349602
2025-03-04,17.360120455055075
2025-03-05,16.27511292661413
2025-03-06,10.85007528440942
2025-03-07,11.935082812850364
2025-03-08,48.8253387798424
2025-03-09,72.69550440554312
2025-03-10,20.6151430403779
2025-03-11,21.70015056881884
2025-03-12,23.87016562570073
2025-03-13,13.020090341291306
2025-03-14,15.190105398173191
2025-03-15,67.27046676333842
2025-03-16,97.6506775596848
2025-03-17,28.210195739464496
2025-03-18,11.935082812850364
2025-03-19,9.765067755968479
2025-03-20,8.680060227527537
2025-03-21,6.510045170645653
2025-03-22,8.680060227527537
2025-03-23,8.680060227527537
2025-03-24,6.510045170645653
2025-03-25,5.42503764220471
2025-03-26,6.510045170645653
2025-03-27,26.040180682582612
2025-03-28,17.360120455055075
2025-03-29,67.27046676333842
2025-03-30,64.01544417801558
2025-03-31,18.44512798349602
2025-04-01,13.020090341291306
2025-04-02,10.85007528440942
2025-04-03,9.765067755968479
2025-04-04,13.020090341291306
2025-04-05,94.39565497436197
2025-04-06,41.2302860807558
2025-04-07,16.27511292661413
2025-04-08,16.27511292661413
2025-04-09,15.190105398173191
2025-04-10,8.680060227527537
2025-04-11,15.190105398173191
2025-04-12,59.67541406425182
2025-04-13,65.10045170645652
2025-04-14,20.6151430403779
2025-04-15,19.530135511936958
2025-04-16,21.70015056881884
2025-04-17,14.105097869732248
2025-04-18,15.190105398173191
2025-04-19,71.61049687710218
2025-04-20,82.4605721615116
2025-04-21,26.040180682582612
2025-04-22,37.975263495432976
2025-04-23,40.14527855231486
2025-04-24,22.785158097259785
2025-04-25,11.935082812850364
2025-04-26,23.87016562570073
2025-04-27,23.87016562570073
2025-04-28,16.27511292661413
2025-04-29,14.105097869732248
2025-04-30,13.020090341291306
2025-05-01,10.85007528440942
2025-05-02,15.190105398173191
2025-05-03,66.18545923489748
2025-05-04,65.10045170645652
2025-05-05,19.530135511936958
2025-05-06,19.530135511936958
2025-05-07,17.360120455055075
2025-05-08,13.020090341291306
2025-05-09,16.27511292661413
2025-05-10,39.060271023873916
2025-05-11,108.50075284409422
2025-05-12,26.040180682582612
2025-05-13,20.6151430403779
2025-05-14,45.57031619451957
2025-05-15,68.35547429177936
2025-05-16,28.210195739464496
2025-05-17,27.125188211023556
2025-05-18,75.95052699086595
2025-05-19,24.95517315414167
2025-05-20,10.85007528440942
2025-05-21,9.765067755968479
2025-05-22,9.765067755968479
2025-05-23,16.27511292661413
2025-05-24,43.40030113763768
2025-05-25,61.845429121133705
2025-05-26,22.785158097259785
2025-05-27,7.595052699086596
2025-05-28,7.595052699086596
2025-05-29,5.42503764220471
2025-05-30,5.42503764220471
2025-05-31,8.680060227527537
2025-06-01,6.510045170645653
2025-06-02,4.340030113763769
2025-06-03,4.340030113763769
2025-06-04,3.2550225853228265
2025-06-05,4.340030113763769
2025-06-06,4.340030113763769
2025-06-07,4.340030113763769
2025-06-08,5.42503764220471
2025-06-09,4.340030113763769
2025-06-10,3.2550225853228265
2025-06-11,3.2550225853228265
2025-06-12,3.2550225853228265
2025-06-13,3.2550225853228265
2025-06-14,3.2550225853228265
2025-06-15,4.340030113763769
2025-06-16,3.2550225853228265
2025-06-17,3.2550225853228265
2025-06-18,3.2550225853228265
2025-06-19,4.340030113763769
2025-06-20,4.340030113763769
2025-06-21,4.340030113763769
2025-06-22,4.340030113763769
2025-06-23,3.2550225853228265
2025-06-24,3.2550225853228265
2025-06-25,3.2550225853228265
2025-06-26,3.2550225853228265
2025-06-27,3.2550225853228265
2025-06-28,3.2550225853228265
2025-06-29,4.340030113763769
2025-06-30,3.2550225853228265
2025-07-01,4.340030113763769
2025-07-02,3.2550225853228265
2025-07-03,2.1700150568818843
2025-07-04,3.2550225853228265
2025-07-05,3.2550225853228265
2025-07-06,3.2550225853228265
2025-07-07,3.2550225853228265
2025-07-08,3.2550225853228265
2025-07-09,3.2550225853228265
2025-07-10,3.2550225853228265
2025-07-11,3.2550225853228265
2025-07-12,6.510045170645653
2025-07-13,7.595052699086596
2025-07-14,4.340030113763769
2025-07-15,3.2550225853228265
2025-07-16,4.340030113763769
2025-07-17,6.510045170645653
2025-07-18,5.42503764220471
2025-07-19,10.85007528440942
2025-07-20,11.935082812850364
2025-07-21,7.595052699086596
2025-07-22,5.42503764220471
2025-07-23,5.42503764220471
2025-07-24,6.510045170645653
2025-07-25,5.42503764220471
2025-07-26,9.765067755968479
2025-07-27,10.85007528440942
2025-07-28,5.42503764220471
2025-07-29,6.510045170645653
2025-07-30,9.765067755968479
2025-07-31,10.85007528440942
2025-08-01,7.595052699086596
2025-08-02,4.340030113763769
2025-08-03,5.42503764220471
2025-08-04,4.340030113763769
2025-08-05,4.340030113763769
2025-08-06,5.42503764220471
2025-08-07,5.42503764220471
2025-08-08,6.510045170645653
2025-08-09,7.595052699086596
2025-08-10,10.85007528440942
2025-08-11,7.595052699086596
2025-08-12,6.510045170645653
2025-08-13,5.42503764220471
2025-08-14,6.510045170645653
2025-08-15,22.785158097259785
2025-08-16,52.080361365165224
2025-08-17,45.57031619451957
2025-08-18,20.6151430403779
2025-08-19,29.29520326790544
2025-08-20,11.935082812850364
2025-08-21,8.680060227527537
2025-08-22,13.020090341291306
2025-08-23,50.995353836724284
2025-08-24,58.59040653581088
2025-08-25,20.6151430403779
2025-08-26,9.765067755968479
2025-08-27,9.765067755968479
2025-08-28,8.680060227527537
2025-08-29,13.020090341291306
2025-08-30,49.91034630828334
2025-08-31,57.50539900736994
2025-09-01,17.360120455055075
2025-09-02,8.680060227527537
2025-09-03,5.42503764220471
2025-09-04,5.42503764220471
2025-09-05,4.340030113763769
2025-09-06,7.595052699086596
2025-09-07,6.510045170645653
2025-09-08,4.340030113763769
2025-09-09,3.2550225853228265
2025-09-10,4.340030113763769
2025-09-11,4.340030113763769
2025-09-12,9.765067755968479
2025-09-13,42.31529360919674
2025-09-14,43.40030113763768
2025-09-15,15.190105398173191
2025-09-16,16.27511292661413
2025-09-17,11.935082812850364
2025-09-18,14.105097869732248
2025-09-19,13.020090341291306
2025-09-20,45.57031619451957
2025-09-21,44.48530866607863
2025-09-22,14.105097869732248
2025-09-23,30.380210796346383
2025-09-24,27.125188211023556
2025-09-25,29.29520326790544
2025-09-26,17.360120455055075
2025-09-27,66.18545923489748
2025-09-28,57.50539900736994
2025-09-29,16.27511292661413
2025-09-30,17.360120455055075
2025-10-01,15.190105398173191
2025-10-02,8.680060227527537
2025-10-03,11.935082812850364
2025-10-04,48.8253387798424
2025-10-05,67.27046676333842
2025-10-06,16.27511292661413
2025-10-07,7.595052699086596
2025-10-08,6.510045170645653
2025-10-09,5.42503764220471
2025-10-10,5.42503764220471
2025-10-11,7.595052699086596
2025-10-12,6.510045170645653
2025-10-13,4.340030113763769
2025-10-14,4.340030113763769
2025-10-15,4.340030113763769
2025-10-16,5.42503764220471
2025-10-17,10.85007528440942
2025-10-18,47.74033125140146
2025-10-19,47.74033125140146
2025-10-20,15.190105398173191
2025-10-21,18.44512798349602
2025-10-22,17.360120455055075
2025-10-23,9.765067755968479
2025-10-24,11.935082812850364
2025-10-25,34.72024091011015
2025-10-26,68.35547429177936
2025-10-27,19.530135511936958
2025-10-28,8.680060227527537
2025-10-29,6.510045170645653
2025-10-30,6.510045170645653
2025-10-31,11.935082812850364
2025-11-01,53.165368893606164
2025-11-02,50.995353836724284
2025-11-03,16.27511292661413
2025-11-04,15.190105398173191
2025-11-05,14.105097869732248
2025-11-06,7.595052699086596
2025-11-07,10.85007528440942
2025-11-08,35.80524843855109
2025-11-09,73.78051193398407
2025-11-10,17.360120455055075
2025-11-11,7.595052699086596
2025-11-12,6.510045170645653
2025-11-13,5.42503764220471
2025-11-14,5.42503764220471
2025-11-15,7.595052699086596
2025-11-16,7.595052699086596
2025-11-17,5.42503764220471
2025-11-18,4.340030113763769
2025-11-19,5.42503764220471
2025-11-20,7.595052699086596
2025-11-21,14.105097869732248
2025-11-22,42.31529360919674
2025-11-23,60.760421592692765
2025-11-24,21.70015056881884
2025-11-25,18.44512798349602
2025-11-26,20.6151430403779
2025-11-27,15.190105398173191
2025-11-28,16.27511292661413
2025-11-29,46.65532372296051
2025-11-30,71.61049687710218
2025-12-01,24.95517315414167
2025-12-02,37.975263495432976
2025-12-03,40.14527855231486
2025-12-04,19.530135511936958
2025-12-05,13.020090341291306
2025-12-06,55.33538395048805
2025-12-07,69.4404818202203
2025-12-08,26.040180682582612
2025-12-09,21.70015056881884
2025-12-10,20.6151430403779
2025-12-11,12.905244347277975
2025-12-12,18.35856281550847
2025-12-13,52.53457727148795
2025-12-14,62.441910502540445
2025-12-15,26.267288635743974
2025-12-16,11.905940641869481
2025-12-17,10.906636936460988
2025-12-18,9.907333231052494
2025-12-19,11.905940641869481
2025-12-20,40.171836688430446
2025-12-21,46.62445886206943
2025-12-22,14.361347993874492
2025-12-23,8.451229584455977
2025-12-24,6.4526221736389875
2025-12-25,6.4526221736389875
2025-12-26,7.908725820235506
2025-12-27,14.361347993874492
2025-12-28,11.905940641869481
2025-12-29,6.4526221736389875
2025-12-30,6.4526221736389875
2025-12-31,6.4526221736389875
2026-01-01,8.451229584455977
2026-01-02,13.362044288465999
2026-01-03,41.62794033502696
2026-01-04,39.17253298302195
2026-01-05,11.363436877649011
2026-01-06,8.451229584455977
2026-01-07,10.906636936460988
2026-01-08,13.362044288465999
2026-01-09,12.905244347277975
2026-01-10,22.839997059401153
2026-01-11,23.7535969417772
2026-01-12,13.703998235640693
2026-01-13,11.8767984708886
2026-01-14,13.703998235640693
2026-01-15,11.8767984708886
2026-01-16,12.790398353264646
2026-01-17,39.28479494216999
2026-01-18,63.95199176632323
2026-01-19,21.92639717702511
2026-01-20,20.099197412273014
2026-01-21,22.839997059401153
2026-01-22,10.963198588512554
2026-01-23,13.703998235640693
2026-01-24,52.07519329543463
2026-01-25,51.16159341305858
2026-01-26,17.358397765144876
2026-01-27,12.790398353264646
2026-01-28,26.49439658890534
2026-01-29,13.703998235640693
2026-01-30,16.44479788276883
2026-01-31,54.81599294256277
2026-02-01,48.42079376593045
2026-02-02,16.44479788276883
2026-02-03,12.790398353264646
2026-02-04,12.790398353264646
2026-02-05,12.790398353264646
2026-02-06,14.617598118016739
2026-02-07,43.85279435405022
2026-02-08,56.64319270731486
2026-02-09,18.271997647520923
2026-02-10,11.8767984708886
2026-02-11,11.8767984708886
2026-02-12,13.703998235640693
2026-02-13,15.531198000392784
2026-02-14,42.93919447167417
2026-02-15,49.334393648306495
2026-02-16,49.334393648306495
2026-02-17,29.235196236033477
2026-02-18,17.358397765144876
2026-02-19,12.790398353264646
2026-02-20,16.44479788276883
2026-02-21,69.4335910605795
2026-02-22,55.72959282493882
2026-02-23,19.18559752989697
2026-02-24,19.18559752989697
2026-02-25,23.7535969417772
2026-02-26,12.790398353264646
2026-02-27,16.44479788276883
2026-02-28,52.98879317781068
2026-03-01,37.45759517741789
2026-03-02,43.85279435405022
2026-03-03,24.667196824153248
2026-03-04,14.617598118016739
2026-03-05,18.271997647520923
2026-03-06,32.88959576553766
2026-03-07,58.470392472066955
2026-03-08,41.111994706922076
2026-03-09,17.358397765144876
2026-03-10,21.01279729464906
2026-03-11,21.01279729464906
2026-03-12,10.049598706136507
2026-03-13,17.358397765144876
2026-03-14,64.86559164869928
2026-03-15,56.64319270731486
2026-03-16,19.18559752989697
2026-03-17,25.58079670652929
2026-03-18,28.32159635365743
2026-03-19,15.531198000392784
2026-03-20,19.18559752989697
2026-03-21,41.111994706922076
2026-03-22,91.35998823760461
2026-03-23,26.49439658890534
2026-03-24,10.049598706136507
2026-03-25,9.135998823760461
2026-03-26,6.395199176632323
2026-03-27,5.481599294256277
2026-03-28,9.135998823760461
2026-03-29,8.222398941384416
2026-03-30,7.308799059008369
2026-03-31,5.481599294256277
2026-04-01,6.395199176632323
2026-04-02,9.135998823760461
2026-04-03,15.531198000392784
2026-04-04,89.53278847285253
2026-04-05,39.28479494216999
2026-04-06,17.358397765144876
2026-04-07,16.44479788276883
2026-04-08,16.44479788276883
2026-04-09,10.963198588512554
2026-04-10,31.975995883161616
2026-04-11,69.4335910605795
2026-04-12,35.6303954126658
2026-04-13,16.44479788276883
2026-04-14,21.01279729464906
2026-04-15,24.667196824153248
2026-04-16,14.617598118016739
2026-04-17,14.617598118016739
2026-04-18,31.06239600078557
2026-04-19,28.32159635365743
2026-04-20,16.44479788276883
2026-04-21,34.71679553028975
2026-04-22,48.42079376593045
2026-04-23,28.32159635365743
2026-04-24,40.19839482454603
2026-04-25,55.72959282493882
2026-04-26,42.02559458929812
2026-04-27,21.01279729464906
2026-04-28,15.531198000392784
2026-04-29,10.963198588512554
2026-04-30,10.963198588512554
2026-05-01,16.44479788276883
2026-05-02,55.72959282493882
2026-05-03,63.038391883947185
2026-05-04,25.58079670652929
2026-05-05,17.358397765144876
2026-05-06,17.358397765144876
2026-05-07,13.703998235640693
2026-05-08,17.358397765144876
2026-05-09,38.37119505979394
2026-05-10,88.61918859047648
2026-05-11,32.88959576553766
2026-05-12,22.839997059401153
2026-05-13,33.80319564791371
2026-05-14,31.06239600078557
2026-05-15,15.531198000392784
2026-05-16,24.667196824153248
2026-05-17,58.470392472066955
2026-05-18,19.18559752989697
2026-05-19,10.963198588512554
2026-05-20,9.135998823760461
2026-05-21,10.049598706136507
2026-05-22,12.790398353264646
2026-05-23,64.86559164869928
2026-05-24,33.80319564791371
2026-05-25,19.18559752989697
2026-05-26,7.308799059008369
2026-05-27,6.395199176632323
2026-05-28,5.481599294256277
2026-05-29,5.481599294256277
2026-05-30,10.963198588512554
2026-05-31,8.222398941384416
