Time,fellowship
2024-09-16,71.75232532239396
2024-09-17,66.50758289491932
2024-09-18,70.91539429548156
2024-09-19,64.574903542156
2024-09-20,62.52522458850263
2024-09-21,50.750310236562534
2024-09-22,83.28062481554862
2024-09-23,67.16703519084493
2024-09-24,61.85138391434602
2024-09-25,71.73439150171174
2024-09-26,65.3194464569107
2024-09-27,58.88322875740238
2024-09-28,52.42573840318678
2024-09-29,77.6722679283985
2024-09-30,63.553402899354374
2024-10-01,72.4363891070519
2024-10-02,67.05691986643117
2024-10-03,68.26612235072093
2024-10-04,63.96467422369507
2024-10-05,55.230596598948495
2024-10-06,78.55331037752491
2024-10-07,63.16497034252042
2024-10-08,65.48587564369157
2024-10-09,62.25535774535816
2024-10-10,63.46810567209912
2024-10-11,64.6843990412913
2024-10-12,51.3829651056779
2024-10-13,80.55314652843515
2024-10-14,66.11341895755626
2024-10-15,69.58502694257214
2024-10-16,68.57082379309911
2024-10-17,63.04953685442986
2024-10-18,64.27646655097567
2024-10-19,53.083211369460635
2024-10-20,74.65938152396241
2024-10-21,64.57960188055438
2024-10-22,68.08489156885679
2024-10-23,68.19125484239318
2024-10-24,66.02103084539858
2024-10-25,63.84371596350156
2024-10-26,53.666436652685164
2024-10-27,81.19643772490416
2024-10-28,65.28691764957136
2024-10-29,63.09364827664388
2024-10-30,67.78686779452877
2024-10-31,66.7407556629948
2024-11-01,69.14852430422067
2024-11-02,56.5581581885016
2024-11-03,79.76543847898746
2024-11-04,63.67864628109402
2024-11-05,61.45701336855683
2024-11-06,40.64686539194319
2024-11-07,60.48181008604713
2024-11-08,58.24422268247948
2024-11-09,57.166201568884624
2024-11-10,78.28480303875376
2024-11-11,59.68033348364686
2024-11-12,65.63061895891286
2024-11-13,66.90363940732445
2024-11-14,67.00468451718402
2024-11-15,62.39655561812825
2024-11-16,49.520781385086536
2024-11-17,76.7545314042031
2024-11-18,67.4088649566223
2024-11-19,68.69429445361313
2024-11-20,67.61095517634143
2024-11-21,65.33614062703604
2024-11-22,55.916019887979765
2024-11-23,50.04196142541484
2024-11-24,72.78812758881688
2024-11-25,59.75103572424498
2024-11-26,56.24929147839378
2024-11-27,53.93547706212506
2024-11-28,39.611182979336725
2024-11-29,40.87179437916906
2024-11-30,45.747604183291415
2024-12-01,78.36770771950499
2024-12-02,67.47348453119547
2024-12-03,69.83839524512682
2024-12-04,95.06361299474892
2024-12-05,85.38200735373977
2024-12-06,72.10740566158366
2024-12-07,63.65388535779018
2024-12-08,85.21727539114244
2024-12-09,68.36978577472915
2024-12-10,67.12700603709403
2024-12-11,69.47954251909319
2024-12-12,65.84323665618352
2024-12-13,57.426065658690845
2024-12-14,56.193339984500646
2024-12-15,77.66392327836145
2024-12-16,63.28497856831164
2024-12-17,65.63055454484895
2024-12-18,63.20299928176086
2024-12-19,65.54548170031511
2024-12-20,55.975244146695715
2024-12-21,47.607570076931836
2024-12-22,72.55436760807956
2024-12-23,54.677553754861485
2024-12-24,76.02362133990461
2024-12-25,47.483827757609895
2024-12-26,42.70760296000146
2024-12-27,50.97860334279509
2024-12-28,53.314898645383245
2024-12-29,75.77613670126073
2024-12-30,54.428522337226084
2024-12-31,59.122767848283736
2025-01-01,50.812324601206235
2025-01-02,59.04542889870751
2025-01-03,55.46635385848423
2025-01-04,58.96808994913131
2025-01-05,84.8583654830542
2025-01-06,64.7798260995106
2025-01-07,70.62249782972039
2025-01-08,76.45743566497254
2025-01-09,71.70518594173274
2025-01-10,64.60968041044292
2025-01-11,59.87135169812685
2025-01-12,85.64175186020661
2025-01-13,69.17167631772524
2025-01-14,72.6409300495503
2025-01-15,69.08041635722532
2025-01-16,71.37494862704231
2025-01-17,70.1584641322631
2025-01-18,54.921114263971944
2025-01-19,73.56894026241024
2025-01-20,57.18239078547117
2025-01-21,64.14177976550685
2025-01-22,68.76100649547557
2025-01-23,69.88004391378874
2025-01-24,66.34195851684085
2025-01-25,54.66666911986621
2025-01-26,83.68900056546185
2025-01-27,67.37128275364563
2025-01-28,69.6480270650601
2025-01-29,68.44159663372581
2025-01-30,68.39596665347584
2025-01-31,64.87489582543472
2025-02-01,54.41222397576046
2025-02-02,80.9853452523867
2025-02-03,65.90112650425644
2025-02-04,71.63397692606802
2025-02-05,65.81296010173956
2025-02-06,68.07655679172608
2025-02-07,66.87786025534939
2025-02-08,56.46236516491663
2025-02-09,76.0003052909225
2025-02-10,59.83881215725022
2025-02-11,65.54846089418892
2025-02-12,65.50437769293048
2025-02-13,64.31186827251989
2025-02-14,56.23498865316256
2025-02-15,55.0502131277096
2025-02-16,80.22742354653981
2025-02-17,60.702631041961894
2025-02-18,70.96267484374648
2025-02-19,72.0585105771868
2025-02-20,72.00978703895377
2025-02-21,65.1076288816045
2025-02-22,55.93181997082382
2025-02-23,84.41123199039446
2025-02-24,77.5144875595155
2025-02-25,87.71420698063066
2025-02-26,80.82442305521356
2025-02-27,80.76951240101444
2025-02-28,70.48317335637395
2025-03-01,61.346807309877136
2025-03-02,84.01061623158967
2025-03-03,69.20481770193378
2025-03-04,70.29137276142497
2025-03-05,66.84454732497701
2025-03-06,66.79891734472704
2025-03-07,61.096229113250196
2025-03-08,53.13999825523177
2025-03-09,76.83081124526178
2025-03-10,63.22912297845291
2025-03-11,62.05749507442791
2025-03-12,63.142503354927555
2025-03-13,69.85982142278968
2025-03-14,59.677889960077074
2025-03-15,50.63510404256747
2025-03-16,75.3382267004955
2025-03-17,61.802276540826405
2025-03-18,66.25135758172746
2025-03-19,66.20572760147749
2025-03-20,58.31059451362426
2025-03-21,59.39096245714933
2025-03-22,54.87072958263818
2025-03-23,78.3326192819226
2025-03-24,67.09584172904508
2025-03-25,67.04943835929936
2025-03-26,63.652883240075944
2025-03-27,62.492856178487365
2025-03-28,56.87369401255284
2025-03-29,51.26226574157594
2025-03-30,76.84003473715632
2025-03-31,64.54531753613081
2025-04-01,64.50046094537662
2025-04-02,62.2329973079113
2025-04-03,61.07915736228882
2025-04-04,58.81710745129383
2025-04-05,53.231201033677074
2025-04-06,79.79111750682074
2025-04-07,65.33875797672815
2025-04-08,65.29312799647819
2025-04-09,58.612159234916874
2025-04-10,62.99163522119932
2025-04-11,64.05189503783457
2025-04-12,55.17848141989688
2025-04-13,78.29853296205445
2025-04-14,68.32541666319761
2025-04-15,77.25147807075355
2025-04-16,76.54162285502706
2025-04-17,67.60831694714504
2025-04-18,74.68042886821759
2025-04-19,71.01797582784997
2025-04-20,100.0
2025-04-21,61.41011088442038
2025-04-22,61.36680107265771
2025-04-23,60.123582522317484
2025-04-24,57.13585306845395
2025-04-25,49.35943129889048
2025-04-26,49.324521813459434
2025-04-27,74.20741068853296
2025-04-28,64.69395685642115
2025-04-29,61.06363239031895
2025-04-30,64.60225260833855
2025-05-01,64.55640048429724
2025-05-02,52.04367942359783
2025-05-03,47.88872105112662
2025-05-04,73.83950765988935
2025-05-05,59.61403403027982
2025-05-06,57.84017546365669
2025-05-07,54.234813377662384
2025-05-08,54.19612744777862
2025-05-09,48.870698502855774
2025-05-10,42.36732014450636
2025-05-11,60.5439146491668
2025-05-12,57.59280601068239
2025-05-13,59.27433503558806
2025-05-14,55.27236945099546
2025-05-15,56.51722803602357
2025-05-16,50.05887783029324
2025-05-17,47.45766093208207
2025-05-18,69.21277196188754
2025-05-19,52.51265707144
2025-05-20,56.31450125755997
2025-05-21,54.995002358642985
2025-05-22,54.95537848830691
2025-05-23,51.084422900438
2025-05-24,48.4951853118633
2025-05-25,65.03864769167987
2025-05-26,40.779075726111735
2025-05-27,56.030683767710926
2025-05-28,57.26264155774589
2025-05-29,54.678011395954435
2025-05-30,52.097067175589615
2025-05-31,46.98033151733595
2025-06-01,72.3225806451613
2025-06-02,59.643789987494266
2025-06-03,60.92238778502604
2025-06-04,57.123720725918666
2025-06-05,62.21116538367547
2025-06-06,55.871869856813696
2025-06-07,48.26056346255512
2025-06-08,72.40222261861123
2025-06-09,58.43904564905141
2025-06-10,60.98945471003651
2025-06-11,60.99903569932373
2025-06-12,59.73760384093153
2025-06-13,50.84849806491512
2025-06-14,45.770834000389016
2025-06-15,59.765747996962716
2025-06-16,58.50331811885311
2025-06-17,58.51249990025336
2025-06-18,62.33831309567449
2025-06-19,52.168813086634955
2025-06-20,53.449606527545036
2025-06-21,49.639562043659105
2025-06-22,71.28849767839688
2025-06-23,61.11400757077025
2025-06-24,63.670404750059845
2025-06-25,64.9539926461787
2025-06-26,59.868943235743714
2025-06-27,54.78229699376085
2025-06-28,45.87143438790472
2025-06-29,71.36674242424242
2025-06-30,61.18107449578072
2025-07-01,59.91585016246235
2025-07-02,59.925231547806064
2025-07-03,57.384203872164704
2025-07-04,43.36374057082511
2025-07-05,44.64613084328306
2025-07-06,82.92721725099497
2025-07-07,62.52414436705768
2025-07-08,68.9149377113382
2025-07-09,71.47852063259322
2025-07-10,65.10668966294361
2025-07-11,66.3936708261017
2025-07-12,58.742044435259444
2025-07-13,83.01803704528
2025-07-14,72.81180991063947
2025-07-15,75.37838689104673
2025-07-16,71.55676537843877
2025-07-17,70.28994421357253
2025-07-18,60.075333713305696
2025-07-19,56.24952051788457
2025-07-20,84.38745463709678
2025-07-21,69.05505967966366
2025-07-22,69.06583829261177
2025-07-23,71.63501012428432
2025-07-24,67.80799930520229
2025-07-25,62.70019504521017
2025-07-26,57.590793953670186
2025-07-27,80.6396865835777
2025-07-28,69.13050997030044
2025-07-29,74.26286551534105
2025-07-30,78.11622405496291
2025-07-31,85.81316054097591
2025-08-01,74.29759660150718
2025-08-02,53.810091249476336
2025-08-03,80.72771192265397
2025-08-04,66.64277654756917
2025-08-05,70.49853033451284
2025-08-06,70.50950855140444
2025-08-07,70.52048676829604
2025-08-08,69.24907471272965
2025-08-09,57.71654443806482
2025-08-10,88.51247414379976
2025-08-11,69.281410551574
2025-08-12,68.00900047629023
2025-08-13,64.16941460876873
2025-08-14,68.03015849429949
2025-08-15,66.75695000324177
2025-08-16,52.64347126423883
2025-08-17,82.18794930875576
2025-08-18,71.92563346599637
2025-08-19,65.51388170765007
2025-08-20,71.94798910766652
2025-08-21,66.81922643360863
2025-08-22,64.25923638333633
2025-08-23,53.98614192762883
2025-08-24,82.27737187543639
2025-08-25,70.71809467234473
2025-08-26,64.29915717203303
2025-08-27,69.45386835874379
2025-08-28,65.60549991770901
2025-08-29,63.04251580828446
2025-08-30,46.32413613172542
2025-08-31,78.5058509526428
2025-09-01,60.4974960537734
2025-09-02,68.23115966538742
2025-09-03,73.39205857434617
2025-09-04,66.96453810446467
2025-09-05,64.3989591437748
2025-09-06,66.98529691458695
2025-09-07,82.45621700879765
2025-09-08,74.73752369294493
2025-09-09,76.0378783203164
2025-09-10,63.159882927052784
2025-09-11,65.74801713335627
2025-09-12,60.60069129255441
2025-09-13,55.45176862020468
2025-09-14,87.70474204894568
2025-09-15,78.68848856093024
2025-09-16,87.73188818525945
2025-09-17,85.16471239302174
2025-09-18,89.04960835571399
2025-09-19,87.77260738973008
2025-09-20,81.33131424774822
2025-09-21,100.0
2025-09-22,83.93920924445658
2025-09-23,81.3690393930666
2025-09-24,76.21452781029934
2025-09-25,74.93433318121971
2025-09-26,77.53025194131905
2025-09-27,62.03378254234245
2025-09-28,90.47990515029325
2025-09-29,74.9806412961079
2025-09-30,72.40627976190476
2025-10-01,75.00379535355198
2025-10-02,69.84189842487581
2025-10-03,63.38483657135876
2025-10-04,53.04447558669729
2025-10-05,76.34407076962016
2025-10-06,68.59084597154478
2025-10-07,73.7788910168173
2025-10-08,69.90657010256447
2025-10-09,66.03305156465078
2025-10-10,63.45330072397361
2025-10-11,54.39692684331798
2025-10-12,80.31260078463202
2025-10-13,72.55159143276079
2025-10-14,73.85853299026722
2025-10-15,75.16587375566064
2025-10-16,90.73140611908252
2025-10-17,95.93082858913361
2025-10-18,94.6490371285061
2025-10-19,100.0
2025-10-20,100.0
2025-10-21,100.0
2025-10-22,100.0
2025-10-23,90.82921205138948
2025-10-24,90.8431843274333
2025-10-25,88.26123784337781
2025-10-26,100.0
2025-10-27,90.88510115556487
2025-10-28,85.70484066408821
2025-10-29,87.01677232018173
2025-10-30,85.73118838462806
2025-10-31,84.4452052411874
2025-11-01,80.56010967455164
2025-11-02,100.0
2025-11-03,87.08363964124872
2025-11-04,85.79705768597763
2025-11-05,81.90976647596355
2025-11-06,80.62198689703153
2025-11-07,79.33380811021256
2025-11-08,75.44372244498973
2025-11-09,94.96960106174069
2025-11-10,81.97264171816086
2025-11-11,81.98521676660033
2025-11-12,80.69623956400741
2025-11-13,80.7086150085034
2025-11-14,76.81513607624134
2025-11-15,69.0140063317299
2025-11-16,92.46689734324815
2025-11-17,82.06066705723713
2025-11-18,75.55949273221019
2025-11-19,80.78286767547927
2025-11-20,74.27949770707404
2025-11-21,74.2908751318526
2025-11-22,72.99870426616394
2025-11-23,83.4398652422846
2025-11-24,73.0210599078341
2025-11-25,71.72809062637151
2025-11-26,61.30429519333392
2025-11-27,52.18185240738524
2025-11-28,52.18983656512459
2025-11-29,57.41760279515032
2025-11-30,86.13957805299539
2025-12-01,80.93137300943103
2025-12-02,78.33265979412293
2025-12-03,100.0
2025-12-04,97.94576533417617
2025-12-05,79.67473164568247
2025-12-06,79.68690748623497
2025-12-07,100.0
2025-12-08,86.2449689351547
2025-12-09,79.72343500789245
2025-12-10,83.6570343327947
2025-12-11,78.95650148889091
2025-12-12,69.34551818430529
2025-12-13,72.55662571051163
2025-12-14,100.0
2025-12-15,77.0884124480891
2025-12-16,73.87523473472226
2025-12-17,82.88557638036065
2025-12-18,71.9805896148782
2025-12-19,71.9915678317698
2025-12-20,60.427017114522535
2025-12-21,84.22251570004785
2025-12-22,71.36973427805873
2025-12-23,68.175206135544
2025-12-24,84.26103400840483
2025-12-25,56.61163242707273
2025-12-26,61.76964339568723
2025-12-27,66.92922318126104
2025-12-28,85.6001304514111
2025-12-29,65.00620917924667
2025-12-30,70.16863069464743
2025-12-31,66.9699984149088
2026-01-01,61.17033357117767
2026-01-02,65.70166682260282
2026-01-03,67.00057984014462
2026-01-04,100.0
2026-01-05,84.41510724183273
2026-01-06,84.4279466779517
2026-01-07,84.44078611407069
2026-01-08,88.95674399968159
2026-01-09,82.35854693196605
2026-01-10,81.10381878274795
2026-01-11,100.0
2026-01-12,86.19900109697245
2026-01-13,88.74774785586277
2026-01-14,96.3693352946017
2026-01-15,93.84755257719952
2026-01-16,87.51979114783647
2026-01-17,98.95043890327779
2026-01-18,100.0
2026-01-19,87.55965940917962
2026-01-20,83.76542931529572
2026-01-21,92.66370133703595
2026-01-22,88.86908604255935
2026-01-23,86.3430661186376
2026-01-24,91.43593722930598
2026-01-25,100.0
2026-01-26,91.46367167197947
2026-01-27,82.58388927868826
2026-01-28,86.40855021939448
2026-01-29,87.69255361365684
2026-01-30,88.97694220851187
2026-01-31,87.71913245455227
2026-02-01,100.0
2026-02-02,96.43692256147685
2026-02-03,100.0
2026-02-04,92.25388705215038
2026-02-05,100.0
2026-02-06,91.87757217025063
2026-02-07,87.92135658974044
2026-02-08,100.0
2026-02-09,82.55704917710227
2026-02-10,91.12494240645113
2026-02-11,80.97110990078878
2026-02-12,78.31730868557175
2026-02-13,84.35769816006714
2026-02-14,73.04063624543078
2026-02-15,98.83195090597452
2026-02-16,92.46164153501906
2026-02-17,95.95906225951448
2026-02-18,88.39201599010073
2026-02-19,91.88170421702287
2026-02-20,83.13080854510633
2026-02-21,86.61534177364629
2026-02-22,100.0
2026-02-23,86.24933688851091
2026-02-24,83.64193065873354
2026-02-25,81.04483442572058
2026-02-26,91.73556403692108
2026-02-27,92.74414349442948
2026-02-28,67.30594622306562
2026-03-01,87.54995102840353
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
