Time,burger_king
2024-09-23,42.0412201313721
2024-09-24,42.0412201313721
2024-09-25,43.99662571887778
2024-09-26,45.95203130638346
2024-09-27,46.9297341001363
2024-09-28,70.39460115020445
2024-09-29,53.773653656406175
2024-09-30,41.06351733761926
2024-10-01,41.06351733761926
2024-10-02,44.97432851263062
2024-10-03,48.885139687641974
2024-10-04,47.907436893889134
2024-10-05,58.66216762517037
2024-10-06,56.706762037664696
2024-10-07,43.99662571887778
2024-10-08,45.95203130638346
2024-10-09,53.773653656406175
2024-10-10,60.61757321267605
2024-10-11,70.39460115020445
2024-10-12,82.12703467523852
2024-10-13,73.32770953146296
2024-10-14,58.66216762517037
2024-10-15,55.729059243911856
2024-10-16,51.818248068900495
2024-10-17,57.68446483141753
2024-10-18,58.66216762517037
2024-10-19,68.43919556269877
2024-10-20,63.55068159393457
2024-10-21,45.95203130638346
2024-10-22,46.9297341001363
2024-10-23,50.840545275147655
2024-10-24,48.885139687641974
2024-10-25,50.840545275147655
2024-10-26,59.63987041892321
2024-10-27,59.63987041892321
2024-10-28,43.01892292512494
2024-10-29,43.01892292512494
2024-10-30,55.729059243911856
2024-10-31,49.862842481394814
2024-11-01,52.795950862653335
2024-11-02,54.751356450159015
2024-11-03,54.751356450159015
2024-11-04,43.99662571887778
2024-11-05,39.10811175011358
2024-11-06,32.264192193843705
2024-11-07,43.01892292512494
2024-11-08,45.95203130638346
2024-11-09,51.818248068900495
2024-11-10,51.818248068900495
2024-11-11,45.95203130638346
2024-11-12,43.99662571887778
2024-11-13,47.907436893889134
2024-11-14,48.885139687641974
2024-11-15,51.818248068900495
2024-11-16,60.61757321267605
2024-11-17,60.61757321267605
2024-11-18,46.9297341001363
2024-11-19,43.99662571887778
2024-11-20,46.9297341001363
2024-11-21,45.95203130638346
2024-11-22,45.95203130638346
2024-11-23,57.68446483141753
2024-11-24,55.729059243911856
2024-11-25,43.99662571887778
2024-11-26,43.99662571887778
2024-11-27,49.862842481394814
2024-11-28,69.41689835645161
2024-11-29,43.01892292512494
2024-11-30,49.862842481394814
2024-12-01,51.818248068900495
2024-12-02,42.0412201313721
2024-12-03,43.01892292512494
2024-12-04,41.06351733761926
2024-12-05,42.0412201313721
2024-12-06,43.01892292512494
2024-12-07,51.818248068900495
2024-12-08,48.885139687641974
2024-12-09,39.10811175011358
2024-12-10,54.751356450159015
2024-12-11,54.751356450159015
2024-12-12,49.862842481394814
2024-12-13,46.9297341001363
2024-12-14,51.818248068900495
2024-12-15,54.751356450159015
2024-12-16,43.01892292512494
2024-12-17,51.818248068900495
2024-12-18,43.01892292512494
2024-12-19,44.97432851263062
2024-12-20,45.95203130638346
2024-12-21,56.706762037664696
2024-12-22,56.706762037664696
2024-12-23,47.907436893889134
2024-12-24,59.63987041892321
2024-12-25,97.77027937528395
2024-12-26,63.55068159393457
2024-12-27,52.795950862653335
2024-12-28,54.751356450159015
2024-12-29,55.729059243911856
2024-12-30,51.818248068900495
2024-12-31,52.795950862653335
2025-01-01,62.57297880018173
2025-01-02,45.95203130638346
2025-01-03,52.795950862653335
2025-01-04,51.818248068900495
2025-01-05,57.68446483141753
2025-01-06,42.0412201313721
2025-01-07,42.0412201313721
2025-01-08,43.99662571887778
2025-01-09,43.99662571887778
2025-01-10,43.01892292512494
2025-01-11,48.885139687641974
2025-01-12,52.795950862653335
2025-01-13,41.06351733761926
2025-01-14,43.01892292512494
2025-01-15,42.0412201313721
2025-01-16,42.0412201313721
2025-01-17,47.907436893889134
2025-01-18,49.862842481394814
2025-01-19,49.862842481394814
2025-01-20,43.99662571887778
2025-01-21,40.08581454386642
2025-01-22,42.0412201313721
2025-01-23,43.99662571887778
2025-01-24,46.9297341001363
2025-01-25,52.795950862653335
2025-01-26,51.818248068900495
2025-01-27,42.0412201313721
2025-01-28,41.06351733761926
2025-01-29,43.99662571887778
2025-01-30,42.0412201313721
2025-01-31,44.97432851263062
2025-02-01,52.795950862653335
2025-02-02,51.818248068900495
2025-02-03,39.10811175011358
2025-02-04,41.06351733761926
2025-02-05,41.06351733761926
2025-02-06,41.06351733761926
2025-02-07,42.0412201313721
2025-02-08,48.885139687641974
2025-02-09,50.840545275147655
2025-02-10,36.175003368855066
2025-02-11,37.1527061626079
2025-02-12,46.9297341001363
2025-02-13,42.0412201313721
2025-02-14,40.08581454386642
2025-02-15,47.907436893889134
2025-02-16,46.9297341001363
2025-02-17,43.01892292512494
2025-02-18,41.06351733761926
2025-02-19,41.06351733761926
2025-02-20,42.0412201313721
2025-02-21,41.06351733761926
2025-02-22,50.840545275147655
2025-02-23,54.751356450159015
2025-02-24,41.06351733761926
2025-02-25,43.01892292512494
2025-02-26,42.0412201313721
2025-02-27,43.01892292512494
2025-02-28,44.97432851263062
2025-03-01,50.840545275147655
2025-03-02,51.818248068900495
2025-03-03,39.10811175011358
2025-03-04,39.10811175011358
2025-03-05,39.10811175011358
2025-03-06,44.97432851263062
2025-03-07,45.95203130638346
2025-03-08,50.840545275147655
2025-03-09,54.751356450159015
2025-03-10,42.0412201313721
2025-03-11,42.0412201313721
2025-03-12,48.885139687641974
2025-03-13,43.99662571887778
2025-03-14,45.95203130638346
2025-03-15,52.795950862653335
2025-03-16,52.795950862653335
2025-03-17,41.06351733761926
2025-03-18,41.06351733761926
2025-03-19,45.95203130638346
2025-03-20,43.01892292512494
2025-03-21,43.01892292512494
2025-03-22,48.885139687641974
2025-03-23,57.68446483141753
2025-03-24,41.06351733761926
2025-03-25,40.08581454386642
2025-03-26,43.01892292512494
2025-03-27,42.0412201313721
2025-03-28,44.97432851263062
2025-03-29,51.818248068900495
2025-03-30,48.885139687641974
2025-03-31,39.10811175011358
2025-04-01,41.06351733761926
2025-04-02,41.06351733761926
2025-04-03,43.99662571887778
2025-04-04,43.01892292512494
2025-04-05,50.840545275147655
2025-04-06,50.840545275147655
2025-04-07,43.01892292512494
2025-04-08,40.08581454386642
2025-04-09,40.08581454386642
2025-04-10,43.01892292512494
2025-04-11,44.97432851263062
2025-04-12,49.862842481394814
2025-04-13,53.773653656406175
2025-04-14,41.06351733761926
2025-04-15,43.10246186697549
2025-04-16,44.33589948469373
2025-04-17,44.33589948469373
2025-04-18,49.502766528477736
2025-04-19,52.45849316079065
2025-04-20,57.88109502854006
2025-04-21,41.86902424925724
2025-04-22,38.91329761694432
2025-04-23,41.86902424925724
2025-04-24,44.33589948469373
2025-04-25,47.78047751388307
2025-04-26,50.73620414619599
2025-04-27,53.691930778508905
2025-04-28,43.10246186697549
2025-04-29,42.61361047009906
2025-04-30,42.61361047009906
2025-05-01,51.96964176391423
2025-05-02,47.78047751388307
2025-05-03,54.18078217538532
2025-05-04,53.691930778508905
2025-05-05,40.635586631538985
2025-05-06,40.14673523466257
2025-05-07,44.33589948469373
2025-05-08,44.33589948469373
2025-05-09,46.058188499288406
2025-05-10,53.20307938163248
2025-05-11,50.24735274931956
2025-05-12,41.86902424925724
2025-05-13,41.86902424925724
2025-05-14,44.824750881570154
2025-05-15,43.18600080882603
2025-05-16,44.67517325050969
2025-05-17,55.099380342295284
2025-05-18,53.61020790061163
2025-05-19,47.653518133877
2025-05-20,47.653518133877
2025-05-21,46.16434569219334
2025-05-22,44.67517325050969
2025-05-23,52.12103545892797
2025-05-24,53.61020790061163
2025-05-25,59.566897667346254
2025-05-26,55.099380342295284
2025-05-27,49.14269057556066
2025-05-28,67.01275987576453
2025-05-29,62.54524255071356
2025-05-30,59.566897667346254
2025-05-31,67.01275987576453
2025-06-01,67.01275987576453
2025-06-02,52.12103545892797
2025-06-03,55.099380342295284
2025-06-04,50.631863017244314
2025-06-05,53.61020790061163
2025-06-06,55.099380342295284
2025-06-07,59.566897667346254
2025-06-08,62.54524255071356
2025-06-09,46.16434569219334
2025-06-10,49.14269057556066
2025-06-11,47.653518133877
2025-06-12,46.16434569219334
2025-06-13,50.631863017244314
2025-06-14,56.58855278397894
2025-06-15,53.61020790061163
2025-06-16,41.69682836714237
2025-06-17,44.67517325050969
2025-06-18,46.16434569219334
2025-06-19,49.14269057556066
2025-06-20,52.12103545892797
2025-06-21,53.61020790061163
2025-06-22,53.61020790061163
2025-06-23,44.67517325050969
2025-06-24,47.653518133877
2025-06-25,46.16434569219334
2025-06-26,49.14269057556066
2025-06-27,53.61020790061163
2025-06-28,56.58855278397894
2025-06-29,55.099380342295284
2025-06-30,44.67517325050969
2025-07-01,46.16434569219334
2025-07-02,49.14269057556066
2025-07-03,50.631863017244314
2025-07-04,64.03441499239722
2025-07-05,58.0777252256626
2025-07-06,55.099380342295284
2025-07-07,46.16434569219334
2025-07-08,44.67517325050969
2025-07-09,47.653518133877
2025-07-10,49.14269057556066
2025-07-11,52.12103545892797
2025-07-12,56.58855278397894
2025-07-13,55.099380342295284
2025-07-14,47.653518133877
2025-07-15,52.12103545892797
2025-07-16,52.12103545892797
2025-07-17,59.566897667346254
2025-07-18,59.566897667346254
2025-07-19,68.5019323174482
2025-07-20,68.5019323174482
2025-07-21,65.52358743408088
2025-07-22,71.4802772008155
2025-07-23,67.01275987576453
2025-07-24,62.54524255071356
2025-07-25,67.01275987576453
2025-07-26,74.4586220841828
2025-07-27,67.01275987576453
2025-07-28,56.58855278397894
2025-07-29,58.0777252256626
2025-07-30,58.0777252256626
2025-07-31,61.0560701090299
2025-08-01,58.0777252256626
2025-08-02,61.0560701090299
2025-08-03,59.566897667346254
2025-08-04,47.653518133877
2025-08-05,49.14269057556066
2025-08-06,52.12103545892797
2025-08-07,55.099380342295284
2025-08-08,55.099380342295284
2025-08-09,59.566897667346254
2025-08-10,56.58855278397894
2025-08-11,49.14269057556066
2025-08-12,44.67517325050969
2025-08-13,46.16434569219334
2025-08-14,47.653518133877
2025-08-15,49.14269057556066
2025-08-16,56.58855278397894
2025-08-17,55.099380342295284
2025-08-18,43.18600080882603
2025-08-19,46.16434569219334
2025-08-20,46.16434569219334
2025-08-21,49.14269057556066
2025-08-22,46.16434569219334
2025-08-23,52.12103545892797
2025-08-24,67.01275987576453
2025-08-25,44.67517325050969
2025-08-26,44.67517325050969
2025-08-27,50.631863017244314
2025-08-28,46.16434569219334
2025-08-29,49.14269057556066
2025-08-30,56.58855278397894
2025-08-31,56.58855278397894
2025-09-01,59.566897667346254
2025-09-02,41.69682836714237
2025-09-03,43.18600080882603
2025-09-04,44.67517325050969
2025-09-05,49.14269057556066
2025-09-06,52.12103545892797
2025-09-07,47.653518133877
2025-09-08,43.18600080882603
2025-09-09,41.69682836714237
2025-09-10,44.67517325050969
2025-09-11,41.69682836714237
2025-09-12,47.653518133877
2025-09-13,53.61020790061163
2025-09-14,50.631863017244314
2025-09-15,40.20765592545872
2025-09-16,41.69682836714237
2025-09-17,47.653518133877
2025-09-18,52.12103545892797
2025-09-19,47.653518133877
2025-09-20,56.58855278397894
2025-09-21,52.12103545892797
2025-09-22,41.69682836714237
2025-09-23,43.18600080882603
2025-09-24,47.653518133877
2025-09-25,44.67517325050969
2025-09-26,47.653518133877
2025-09-27,52.12103545892797
2025-09-28,50.631863017244314
2025-09-29,41.69682836714237
2025-09-30,44.67517325050969
2025-10-01,50.631863017244314
2025-10-02,50.631863017244314
2025-10-03,56.58855278397894
2025-10-04,62.54524255071356
2025-10-05,58.0777252256626
2025-10-06,46.16434569219334
2025-10-07,44.67517325050969
2025-10-08,43.18600080882603
2025-10-09,49.14269057556066
2025-10-10,53.61020790061163
2025-10-11,55.099380342295284
2025-10-12,56.58855278397894
2025-10-13,47.653518133877
2025-10-14,44.67517325050969
2025-10-15,47.653518133877
2025-10-16,47.653518133877
2025-10-17,49.14269057556066
2025-10-18,58.0777252256626
2025-10-19,56.58855278397894
2025-10-20,46.16434569219334
2025-10-21,47.653518133877
2025-10-22,47.653518133877
2025-10-23,44.67517325050969
2025-10-24,50.631863017244314
2025-10-25,59.566897667346254
2025-10-26,53.61020790061163
2025-10-27,40.20765592545872
2025-10-28,43.18600080882603
2025-10-29,44.67517325050969
2025-10-30,46.16434569219334
2025-10-31,50.631863017244314
2025-11-01,67.01275987576453
2025-11-02,56.58855278397894
2025-11-03,41.69682836714237
2025-11-04,40.20765592545872
2025-11-05,44.67517325050969
2025-11-06,46.16434569219334
2025-11-07,47.653518133877
2025-11-08,53.61020790061163
2025-11-09,56.58855278397894
2025-11-10,43.18600080882603
2025-11-11,50.631863017244314
2025-11-12,46.16434569219334
2025-11-13,47.653518133877
2025-11-14,47.653518133877
2025-11-15,52.12103545892797
2025-11-16,53.61020790061163
2025-11-17,41.69682836714237
2025-11-18,46.16434569219334
2025-11-19,50.631863017244314
2025-11-20,49.14269057556066
2025-11-21,49.14269057556066
2025-11-22,55.099380342295284
2025-11-23,55.099380342295284
2025-11-24,52.12103545892797
2025-11-25,46.16434569219334
2025-11-26,52.12103545892797
2025-11-27,65.52358743408088
2025-11-28,44.67517325050969
2025-11-29,46.16434569219334
2025-11-30,53.61020790061163
2025-12-01,47.653518133877
2025-12-02,81.9044842926011
2025-12-03,131.04717486816176
2025-12-04,144.44972684331466
2025-12-05,142.960554401631
2025-12-06,148.9172441683656
2025-12-07,120.62296777637616
2025-12-08,81.9044842926011
2025-12-09,72.96944964249916
2025-12-10,68.5019323174482
2025-12-11,63.803937941327945
2025-12-12,63.05935172048612
2025-12-13,73.1617214887065
2025-12-14,67.12696021638445
2025-12-15,50.37854589805106
2025-12-16,49.02267639941828
2025-12-17,50.989829175842004
2025-12-18,49.02267639941828
2025-12-19,56.413307170373116
2025-12-20,61.09219894406239
2025-12-21,59.12504616763867
2025-12-22,55.05743767174034
2025-12-23,53.090284895316614
2025-12-24,65.15980743996073
2025-12-25,93.97774430293823
2025-12-26,68.48282971501723
2025-12-27,52.34569867447479
2025-12-28,57.769176669005894
2025-12-29,52.34569867447479
2025-12-30,61.09219894406239
2025-12-31,50.37854589805106
2026-01-01,59.12504616763867
2026-01-02,55.05743767174034
2026-01-03,53.090284895316614
2026-01-04,53.70156817310756
2026-01-05,43.599198404887176
2026-01-06,42.24332890625439
2026-01-07,47.6668069007855
2026-01-08,46.31093740215273
2026-01-09,46.31093740215273
2026-01-10,52.5703618900216
2026-01-11,51.3477953344397
2026-01-12,44.012396000948314
2026-01-13,44.012396000948314
2026-01-14,42.789829445366415
2026-01-15,46.45752911211211
2026-01-16,45.23496255653021
2026-01-17,50.1252287788578
2026-01-18,47.680095667694005
2026-01-19,50.1252287788578
2026-01-20,40.344696334202624
2026-01-21,46.45752911211211
2026-01-22,45.23496255653021
2026-01-23,44.012396000948314
2026-01-24,48.902662223275904
2026-01-25,46.45752911211211
2026-01-26,44.012396000948314
2026-01-27,41.56726288978452
2026-01-28,41.56726288978452
2026-01-29,44.012396000948314
2026-01-30,47.680095667694005
2026-01-31,48.902662223275904
2026-02-01,47.680095667694005
2026-02-02,40.344696334202624
2026-02-03,41.56726288978452
2026-02-04,42.789829445366415
2026-02-05,45.23496255653021
2026-02-06,51.3477953344397
2026-02-07,48.902662223275904
2026-02-08,44.012396000948314
2026-02-09,34.231863556293135
2026-02-10,36.676996667456926
2026-02-11,40.344696334202624
2026-02-12,45.23496255653021
2026-02-13,45.23496255653021
2026-02-14,47.680095667694005
2026-02-15,52.5703618900216
2026-02-16,44.012396000948314
2026-02-17,40.344696334202624
2026-02-18,45.23496255653021
2026-02-19,44.012396000948314
2026-02-20,46.45752911211211
2026-02-21,50.1252287788578
2026-02-22,45.23496255653021
2026-02-23,42.789829445366415
2026-02-24,44.012396000948314
2026-02-25,45.23496255653021
2026-02-26,55.01549500118539
2026-02-27,72.13142677933196
2026-02-28,84.35709233515094
2026-03-01,75.79912644607765
2026-03-02,61.12832777909488
2026-03-03,63.57346089025868
2026-03-04,63.57346089025868
2026-03-05,58.68319466793109
2026-03-06,58.68319466793109
2026-03-07,68.46372711258627
2026-03-08,70.90886022375007
2026-03-09,56.23806155676729
2026-03-10,59.90576122351298
2026-03-11,56.23806155676729
2026-03-12,56.23806155676729
2026-03-13,58.68319466793109
2026-03-14,63.57346089025868
2026-03-15,62.35089433467678
2026-03-16,57.46062811234919
2026-03-17,51.3477953344397
2026-03-18,53.79292844560349
2026-03-19,51.3477953344397
2026-03-20,55.01549500118539
2026-03-21,63.57346089025868
2026-03-22,62.35089433467678
2026-03-23,50.1252287788578
2026-03-24,53.79292844560349
2026-03-25,97.80532444655181
2026-03-26,68.46372711258627
2026-03-27,94.13762477980612
2026-03-28,116.14382278028027
2026-03-29,122.25665555818976
2026-03-30,107.58585689120699
2026-03-31,61.12832777909488
2026-04-01,53.79292844560349
2026-04-02,51.3477953344397
2026-04-03,55.01549500118539
2026-04-04,57.46062811234919
2026-04-05,58.68319466793109
2026-04-06,52.5703618900216
2026-04-07,55.01549500118539
2026-04-08,55.01549500118539
2026-04-09,53.79292844560349
2026-04-10,58.68319466793109
2026-04-11,57.46062811234919
2026-04-12,56.23806155676729
2026-04-13,45.23496255653021
2026-04-14,41.56726288978452
2026-04-15,53.79292844560349
2026-04-16,88.02479200189663
2026-04-17,48.902662223275904
2026-04-18,58.68319466793109
2026-04-19,59.90576122351298
2026-04-20,48.902662223275904
2026-04-21,51.3477953344397
2026-04-22,62.35089433467678
2026-04-23,59.90576122351298
2026-04-24,51.3477953344397
2026-04-25,57.46062811234919
2026-04-26,57.46062811234919
2026-04-27,46.45752911211211
2026-04-28,48.902662223275904
2026-04-29,59.90576122351298
2026-04-30,58.68319466793109
2026-05-01,59.90576122351298
2026-05-02,59.90576122351298
2026-05-03,56.23806155676729
2026-05-04,70.90886022375007
2026-05-05,58.68319466793109
2026-05-06,63.57346089025868
2026-05-07,56.23806155676729
2026-05-08,61.12832777909488
2026-05-09,67.24116055700436
2026-05-10,59.90576122351298
2026-05-11,48.902662223275904
2026-05-12,56.23806155676729
2026-05-13,53.79292844560349
2026-05-14,52.5703618900216
2026-05-15,55.01549500118539
2026-05-16,61.12832777909488
2026-05-17,58.68319466793109
2026-05-18,47.680095667694005
2026-05-19,50.1252287788578
2026-05-20,68.46372711258627
2026-05-21,53.79292844560349
2026-05-22,56.23806155676729
2026-05-23,61.12832777909488
2026-05-24,61.12832777909488
2026-05-25,59.90576122351298
2026-05-26,51.3477953344397
2026-05-27,62.35089433467678
2026-05-28,58.68319466793109
2026-05-29,56.23806155676729
2026-05-30,68.46372711258627
2026-05-31,74.57655989049576
