Time,world_baseball_classic
2025-03-04,275.8502673796791
2025-03-05,176.71657754010693
2025-03-06,112.06417112299464
2025-03-07,185.3368983957219
2025-03-08,120.68449197860961
2025-03-09,77.58288770053476
2025-03-10,56.03208556149732
2025-03-11,60.34224598930481
2025-03-12,60.34224598930481
2025-03-13,60.34224598930481
2025-03-14,77.58288770053476
2025-03-15,64.65240641711229
2025-03-16,68.96256684491978
2025-03-17,43.10160427807486
2025-03-18,68.96256684491978
2025-03-19,56.03208556149732
2025-03-20,34.48128342245989
2025-03-21,43.10160427807486
2025-03-22,38.79144385026738
2025-03-23,25.86096256684492
2025-03-24,43.10160427807486
2025-03-25,34.48128342245989
2025-03-26,34.48128342245989
2025-03-27,38.79144385026738
2025-03-28,47.41176470588235
2025-03-29,34.48128342245989
2025-03-30,34.48128342245989
2025-03-31,25.86096256684492
2025-04-01,47.41176470588235
2025-04-02,25.86096256684492
2025-04-03,0.0
2025-04-04,34.48128342245989
2025-04-05,34.48128342245989
2025-04-06,64.65240641711229
2025-04-07,38.79144385026738
2025-04-08,43.10160427807486
2025-04-09,107.75401069518715
2025-04-10,116.37433155080213
2025-04-11,124.9946524064171
2025-04-12,64.65240641711229
2025-04-13,43.10160427807486
2025-04-14,413.7754010695187
2025-04-15,266.1524064171123
2025-04-16,92.66844919786095
2025-04-17,142.23529411764704
2025-04-18,72.1951871657754
2025-04-19,70.04010695187165
2025-04-20,85.12566844919786
2025-04-21,51.72192513368984
2025-04-22,46.334224598930476
2025-04-23,59.26470588235294
2025-04-24,44.17914438502673
2025-04-25,25.86096256684492
2025-04-26,25.86096256684492
2025-04-27,49.56684491978609
2025-04-28,38.79144385026738
2025-04-29,38.79144385026738
2025-04-30,38.79144385026738
2025-05-01,57.1096256684492
2025-05-02,38.79144385026738
2025-05-03,36.63636363636363
2025-05-04,38.79144385026738
2025-05-05,44.17914438502673
2025-05-06,38.79144385026738
2025-05-07,36.63636363636363
2025-05-08,25.86096256684492
2025-05-09,33.403743315508024
2025-05-10,38.79144385026738
2025-05-11,49.56684491978609
2025-05-12,0.0
2025-05-13,149.77807486631013
2025-05-14,123.91711229946523
2025-05-15,90.5133689839572
2025-05-16,45.2566844919786
2025-05-17,45.2566844919786
2025-05-18,71.11764705882352
2025-05-19,51.72192513368984
2025-05-20,51.72192513368984
2025-05-21,45.2566844919786
2025-05-22,58.18716577540107
2025-05-23,38.79144385026738
2025-05-24,51.72192513368984
2025-05-25,51.72192513368984
2025-05-26,51.72192513368984
2025-05-27,25.86096256684492
2025-05-28,32.32620320855615
2025-05-29,38.79144385026738
2025-05-30,25.86096256684492
2025-05-31,32.32620320855615
2025-06-01,64.6524064171123
2025-06-02,25.86096256684492
2025-06-03,51.72192513368984
2025-06-04,51.72192513368984
2025-06-05,38.79144385026738
2025-06-06,45.2566844919786
2025-06-07,51.72192513368984
2025-06-08,45.2566844919786
2025-06-09,45.2566844919786
2025-06-10,45.2566844919786
2025-06-11,45.2566844919786
2025-06-12,38.79144385026738
2025-06-13,58.18716577540107
2025-06-14,84.04812834224599
2025-06-15,51.72192513368984
2025-06-16,58.18716577540107
2025-06-17,58.18716577540107
2025-06-18,45.2566844919786
2025-06-19,58.18716577540107
2025-06-20,58.18716577540107
2025-06-21,64.6524064171123
2025-06-22,71.11764705882352
2025-06-23,38.79144385026738
2025-06-24,38.79144385026738
2025-06-25,38.79144385026738
2025-06-26,129.3048128342246
2025-06-27,58.18716577540107
2025-06-28,45.2566844919786
2025-06-29,64.6524064171123
2025-06-30,38.79144385026738
2025-07-01,51.72192513368984
2025-07-02,45.2566844919786
2025-07-03,51.72192513368984
2025-07-04,71.11764705882352
2025-07-05,51.72192513368984
2025-07-06,77.58288770053476
2025-07-07,58.18716577540107
2025-07-08,64.6524064171123
2025-07-09,90.5133689839572
2025-07-10,45.2566844919786
2025-07-11,45.2566844919786
2025-07-12,32.32620320855615
2025-07-13,64.6524064171123
2025-07-14,122.83957219251336
2025-07-15,148.70053475935828
2025-07-16,84.04812834224599
2025-07-17,71.11764705882352
2025-07-18,45.2566844919786
2025-07-19,71.11764705882352
2025-07-20,77.58288770053476
2025-07-21,51.72192513368984
2025-07-22,51.72192513368984
2025-07-23,25.86096256684492
2025-07-24,64.6524064171123
2025-07-25,45.2566844919786
2025-07-26,45.2566844919786
2025-07-27,51.72192513368984
2025-07-28,64.6524064171123
2025-07-29,64.6524064171123
2025-07-30,58.18716577540107
2025-07-31,51.72192513368984
2025-08-01,38.79144385026738
2025-08-02,64.6524064171123
2025-08-03,58.18716577540107
2025-08-04,64.6524064171123
2025-08-05,77.58288770053476
2025-08-06,58.18716577540107
2025-08-07,64.6524064171123
2025-08-08,51.72192513368984
2025-08-09,51.72192513368984
2025-08-10,58.18716577540107
2025-08-11,45.2566844919786
2025-08-12,38.79144385026738
2025-08-13,38.79144385026738
2025-08-14,51.72192513368984
2025-08-15,32.32620320855615
2025-08-16,77.58288770053476
2025-08-17,90.5133689839572
2025-08-18,51.72192513368984
2025-08-19,32.32620320855615
2025-08-20,38.79144385026738
2025-08-21,0.0
2025-08-22,25.86096256684492
2025-08-23,32.32620320855615
2025-08-24,71.11764705882352
2025-08-25,38.79144385026738
2025-08-26,38.79144385026738
2025-08-27,64.6524064171123
2025-08-28,38.79144385026738
2025-08-29,25.86096256684492
2025-08-30,38.79144385026738
2025-08-31,45.2566844919786
2025-09-01,32.32620320855615
2025-09-02,32.32620320855615
2025-09-03,64.6524064171123
2025-09-04,25.86096256684492
2025-09-05,38.79144385026738
2025-09-06,25.86096256684492
2025-09-07,32.32620320855615
2025-09-08,32.32620320855615
2025-09-09,32.32620320855615
2025-09-10,58.18716577540107
2025-09-11,32.32620320855615
2025-09-12,25.86096256684492
2025-09-13,45.2566844919786
2025-09-14,38.79144385026738
2025-09-15,45.2566844919786
2025-09-16,38.79144385026738
2025-09-17,51.72192513368984
2025-09-18,58.18716577540107
2025-09-19,51.72192513368984
2025-09-20,51.72192513368984
2025-09-21,51.72192513368984
2025-09-22,38.79144385026738
2025-09-23,19.39572192513369
2025-09-24,38.79144385026738
2025-09-25,51.72192513368984
2025-09-26,38.79144385026738
2025-09-27,71.11764705882352
2025-09-28,64.6524064171123
2025-09-29,45.2566844919786
2025-09-30,51.72192513368984
2025-10-01,58.18716577540107
2025-10-02,58.18716577540107
2025-10-03,51.72192513368984
2025-10-04,64.6524064171123
2025-10-05,64.6524064171123
2025-10-06,38.79144385026738
2025-10-07,64.6524064171123
2025-10-08,71.11764705882352
2025-10-09,71.11764705882352
2025-10-10,58.18716577540107
2025-10-11,103.44385026737967
2025-10-12,58.18716577540107
2025-10-13,206.88770053475935
2025-10-14,168.09625668449198
2025-10-15,77.58288770053476
2025-10-16,77.58288770053476
2025-10-17,77.58288770053476
2025-10-18,129.3048128342246
2025-10-19,64.6524064171123
2025-10-20,77.58288770053476
2025-10-21,245.67914438502672
2025-10-22,84.04812834224599
2025-10-23,109.9090909090909
2025-10-24,122.83957219251336
2025-10-25,213.35294117647058
2025-10-26,239.21390374331548
2025-10-27,77.58288770053476
2025-10-28,368.5187165775401
2025-10-29,168.09625668449198
2025-10-30,168.09625668449198
2025-10-31,90.5133689839572
2025-11-01,148.70053475935828
2025-11-02,646.524064171123
2025-11-03,271.5401069518716
2025-11-04,168.09625668449198
2025-11-05,206.88770053475935
2025-11-06,232.74866310160428
2025-11-07,187.49197860962565
2025-11-08,135.7700534759358
2025-11-09,103.44385026737967
2025-11-10,96.97860962566844
2025-11-11,90.5133689839572
2025-11-12,109.9090909090909
2025-11-13,103.44385026737967
2025-11-14,290.93582887700535
2025-11-15,200.4224598930481
2025-11-16,232.74866310160428
2025-11-17,174.5614973262032
2025-11-18,129.3048128342246
2025-11-19,135.7700534759358
2025-11-20,116.37433155080214
2025-11-21,109.9090909090909
2025-11-22,103.44385026737967
2025-11-23,58.18716577540107
2025-11-24,116.37433155080214
2025-11-25,329.7272727272727
2025-11-26,187.49197860962565
2025-11-27,148.70053475935828
2025-11-28,142.23529411764704
2025-11-29,122.83957219251336
2025-11-30,155.1657754010695
2025-12-01,161.63101604278074
2025-12-02,103.44385026737967
2025-12-03,116.37433155080214
2025-12-04,116.37433155080214
2025-12-05,142.23529411764704
2025-12-06,161.63101604278074
2025-12-07,129.3048128342246
2025-12-08,122.83957219251336
2025-12-09,349.1229946524064
2025-12-10,394.379679144385
2025-12-11,203.55712202236265
2025-12-12,193.8592610597958
2025-12-13,77.58288770053476
2025-12-14,67.8850267379679
2025-12-15,67.8850267379679
2025-12-16,210.02236266407385
2025-12-17,226.18546426835195
2025-12-18,339.32717549829846
2025-12-19,300.53573164803106
2025-12-20,235.88332523091879
2025-12-21,203.55712202236265
2025-12-22,71.11764705882352
2025-12-23,248.81380651434125
2025-12-24,210.02236266407385
2025-12-25,216.48760330578511
2025-12-26,190.62664073894018
2025-12-27,203.55712202236265
2025-12-28,193.8592610597958
2025-12-29,77.58288770053476
2025-12-30,190.62664073894018
2025-12-31,61.41978609625668
2026-01-01,193.8592610597958
2026-01-02,203.55712202236265
2026-01-03,219.72022362664072
2026-01-04,235.88332523091879
2026-01-05,245.58118619348562
2026-01-06,222.95284394749632
2026-01-07,226.18546426835195
2026-01-08,206.78974234321825
2026-01-09,222.95284394749632
2026-01-10,213.1570247933884
2026-01-11,213.1570247933884
2026-01-12,213.1570247933884
2026-01-13,213.1570247933884
2026-01-14,213.1570247933884
2026-01-15,639.4710743801652
2026-01-16,426.3140495867768
2026-01-17,213.1570247933884
2026-01-18,213.1570247933884
2026-01-19,213.1570247933884
2026-01-20,213.1570247933884
2026-01-21,213.1570247933884
2026-01-22,213.1570247933884
2026-01-23,213.1570247933884
2026-01-24,213.1570247933884
2026-01-25,213.1570247933884
2026-01-26,213.1570247933884
2026-01-27,426.3140495867768
2026-01-28,426.3140495867768
2026-01-29,426.3140495867768
2026-01-30,426.3140495867768
2026-01-31,426.3140495867768
2026-02-01,426.3140495867768
2026-02-02,426.3140495867768
2026-02-03,426.3140495867768
2026-02-04,426.3140495867768
2026-02-05,426.3140495867768
2026-02-06,1278.9421487603304
2026-02-07,852.6280991735536
2026-02-08,639.4710743801652
2026-02-09,426.3140495867768
2026-02-10,426.3140495867768
2026-02-11,426.3140495867768
2026-02-12,426.3140495867768
2026-02-13,426.3140495867768
2026-02-14,426.3140495867768
2026-02-15,426.3140495867768
2026-02-16,426.3140495867768
2026-02-17,426.3140495867768
2026-02-18,426.3140495867768
2026-02-19,426.3140495867768
2026-02-20,639.4710743801652
2026-02-21,639.4710743801652
2026-02-22,852.6280991735536
2026-02-23,852.6280991735536
2026-02-24,639.4710743801652
2026-02-25,639.4710743801652
2026-02-26,852.6280991735536
2026-02-27,852.6280991735536
2026-02-28,1278.9421487603304
2026-03-01,1705.256198347107
2026-03-02,2557.8842975206608
2026-03-03,3836.826446280991
2026-03-04,4689.454545454544
2026-03-05,5328.925619834709
2026-03-06,9378.909090909088
2026-03-07,16626.247933884293
2026-03-08,16839.404958677682
2026-03-09,11084.165289256196
2026-03-10,14707.834710743798
2026-03-11,16626.247933884293
2026-03-12,14281.520661157021
2026-03-13,7460.495867768594
2026-03-14,18118.347107438014
2026-03-15,18118.347107438014
2026-03-16,20676.231404958675
2026-03-17,13215.73553719008
2026-03-18,21315.702479338837
2026-03-19,1492.0991735537186
2026-03-20,639.4710743801652
2026-03-21,639.4710743801652
2026-03-22,426.3140495867768
2026-03-23,426.3140495867768
2026-03-24,213.1570247933884
2026-03-25,213.1570247933884
2026-03-26,213.1570247933884
2026-03-27,213.1570247933884
2026-03-28,213.1570247933884
2026-03-29,213.1570247933884
2026-03-30,213.1570247933884
2026-03-31,213.1570247933884
2026-04-01,213.1570247933884
2026-04-02,213.1570247933884
2026-04-03,213.1570247933884
2026-04-04,213.1570247933884
2026-04-05,213.1570247933884
2026-04-06,213.1570247933884
2026-04-07,0.0
2026-04-08,213.1570247933884
2026-04-09,0.0
2026-04-10,213.1570247933884
2026-04-11,213.1570247933884
2026-04-12,0.0
2026-04-13,0.0
2026-04-14,0.0
2026-04-15,213.1570247933884
2026-04-16,0.0
2026-04-17,213.1570247933884
2026-04-18,213.1570247933884
2026-04-19,213.1570247933884
2026-04-20,0.0
2026-04-21,0.0
2026-04-22,0.0
2026-04-23,0.0
2026-04-24,0.0
2026-04-25,0.0
2026-04-26,0.0
2026-04-27,0.0
2026-04-28,0.0
2026-04-29,0.0
2026-04-30,0.0
2026-05-01,0.0
2026-05-02,0.0
2026-05-03,0.0
2026-05-04,0.0
2026-05-05,0.0
2026-05-06,0.0
2026-05-07,0.0
2026-05-08,0.0
2026-05-09,0.0
2026-05-10,0.0
2026-05-11,0.0
2026-05-12,0.0
2026-05-13,0.0
2026-05-14,0.0
2026-05-15,0.0
2026-05-16,0.0
2026-05-17,0.0
2026-05-18,0.0
2026-05-19,0.0
2026-05-20,0.0
2026-05-21,0.0
2026-05-22,0.0
2026-05-23,0.0
2026-05-24,0.0
2026-05-25,0.0
2026-05-26,0.0
2026-05-27,0.0
2026-05-28,0.0
2026-05-29,0.0
2026-05-30,0.0
2026-05-31,0.0
