Time,johnny_depp
2024-09-28,0.7415119963784518
2024-09-29,0.6973743775464011
2024-09-30,0.5119963784517881
2024-10-01,0.4766862833861476
2024-10-02,0.5119963784517881
2024-10-03,0.6002716161158895
2024-10-04,0.6355817111815301
2024-10-05,0.882752376641014
2024-10-06,0.7150294250792214
2024-10-07,0.6002716161158895
2024-10-08,0.4590312358533273
2024-10-09,0.5119963784517881
2024-10-10,0.5119963784517881
2024-10-11,0.5208239022181983
2024-10-12,0.7326844726120416
2024-10-13,0.8297872340425532
2024-10-14,0.6708918062471707
2024-10-15,0.5914440923494794
2024-10-16,0.5826165685830693
2024-10-17,0.5737890448166592
2024-10-18,0.6179266636487099
2024-10-19,0.7415119963784518
2024-10-20,0.7944771389769126
2024-10-21,0.5826165685830693
2024-10-22,0.5384789497510186
2024-10-23,0.49434133091896787
2024-10-24,0.5384789497510186
2024-10-25,0.5561339972838388
2024-10-26,0.7679945676776823
2024-10-27,0.7679945676776823
2024-10-28,0.5384789497510186
2024-10-29,0.564961521050249
2024-10-30,0.6002716161158895
2024-10-31,0.7238569488456316
2024-11-01,0.6885468537799909
2024-11-02,0.7238569488456316
2024-11-03,0.62675418741512
2024-11-04,0.4502037120869172
2024-11-05,0.3972385694884563
2024-11-06,0.3089633318243549
2024-11-07,0.37958352195563605
2024-11-08,0.4590312358533273
2024-11-09,0.5826165685830693
2024-11-10,0.5914440923494794
2024-11-11,0.46785875961973744
2024-11-12,0.4060660932548665
2024-11-13,0.3972385694884563
2024-11-14,0.4502037120869172
2024-11-15,0.4502037120869172
2024-11-16,0.4855138071525577
2024-11-17,0.5296514259846085
2024-11-18,0.4502037120869172
2024-11-19,0.37958352195563605
2024-11-20,0.4148936170212766
2024-11-21,0.3884110457220462
2024-11-22,0.4325486645540969
2024-11-23,0.5119963784517881
2024-11-24,0.5914440923494794
2024-11-25,0.4502037120869172
2024-11-26,0.4325486645540969
2024-11-27,0.46785875961973744
2024-11-28,0.5208239022181983
2024-11-29,0.5561339972838388
2024-11-30,0.5384789497510186
2024-12-01,0.6355817111815301
2024-12-02,0.4766862833861476
2024-12-03,0.441376188320507
2024-12-04,0.441376188320507
2024-12-05,0.503168854685378
2024-12-06,0.4502037120869172
2024-12-07,0.5826165685830693
2024-12-08,0.6885468537799909
2024-12-09,0.4502037120869172
2024-12-10,0.4855138071525577
2024-12-11,0.4590312358533273
2024-12-12,0.4590312358533273
2024-12-13,0.42372114078768675
2024-12-14,0.564961521050249
2024-12-15,0.564961521050249
2024-12-16,0.46785875961973744
2024-12-17,0.5296514259846085
2024-12-18,0.4766862833861476
2024-12-19,0.4502037120869172
2024-12-20,0.4766862833861476
2024-12-21,0.564961521050249
2024-12-22,0.7150294250792214
2024-12-23,0.6620642824807605
2024-12-24,0.6797193300135809
2024-12-25,0.6708918062471707
2024-12-26,0.7150294250792214
2024-12-27,0.7503395201448619
2024-12-28,0.7856496152105025
2024-12-29,0.7238569488456316
2024-12-30,0.6620642824807605
2024-12-31,0.62675418741512
2025-01-01,0.7238569488456316
2025-01-02,0.564961521050249
2025-01-03,0.5561339972838388
2025-01-04,0.6885468537799909
2025-01-05,0.6532367587143504
2025-01-06,0.6002716161158895
2025-01-07,0.4855138071525577
2025-01-08,0.49434133091896787
2025-01-09,0.49434133091896787
2025-01-10,0.49434133091896787
2025-01-11,0.564961521050249
2025-01-12,0.5384789497510186
2025-01-13,0.4325486645540969
2025-01-14,0.3884110457220462
2025-01-15,0.4325486645540969
2025-01-16,0.42372114078768675
2025-01-17,0.46785875961973744
2025-01-18,0.4855138071525577
2025-01-19,0.4855138071525577
2025-01-20,0.503168854685378
2025-01-21,0.3619284744228158
2025-01-22,0.42372114078768675
2025-01-23,0.42372114078768675
2025-01-24,0.4502037120869172
2025-01-25,0.5561339972838388
2025-01-26,0.5737890448166592
2025-01-27,0.4060660932548665
2025-01-28,0.3884110457220462
2025-01-29,0.4148936170212766
2025-01-30,0.3884110457220462
2025-01-31,0.42372114078768675
2025-02-01,0.564961521050249
2025-02-02,0.5737890448166592
2025-02-03,0.5208239022181983
2025-02-04,0.4590312358533273
2025-02-05,0.4502037120869172
2025-02-06,0.441376188320507
2025-02-07,0.441376188320507
2025-02-08,0.5208239022181983
2025-02-09,0.5826165685830693
2025-02-10,0.3707559981892259
2025-02-11,0.3266183793571752
2025-02-12,0.3707559981892259
2025-02-13,0.33544590312358535
2025-02-14,0.4148936170212766
2025-02-15,0.503168854685378
2025-02-16,0.6090991398822997
2025-02-17,0.4590312358533273
2025-02-18,0.4502037120869172
2025-02-19,0.4502037120869172
2025-02-20,0.4060660932548665
2025-02-21,0.42372114078768675
2025-02-22,0.5561339972838388
2025-02-23,0.5737890448166592
2025-02-24,0.441376188320507
2025-02-25,0.3884110457220462
2025-02-26,0.3531009506564056
2025-02-27,0.4148936170212766
2025-02-28,0.4148936170212766
2025-03-01,0.5119963784517881
2025-03-02,0.5914440923494794
2025-03-03,0.6444092349479402
2025-03-04,0.4590312358533273
2025-03-05,0.4060660932548665
2025-03-06,0.4148936170212766
2025-03-07,0.4060660932548665
2025-03-08,0.5119963784517881
2025-03-09,0.49434133091896787
2025-03-10,0.3707559981892259
2025-03-11,0.4060660932548665
2025-03-12,0.3707559981892259
2025-03-13,0.37958352195563605
2025-03-14,0.3884110457220462
2025-03-15,0.4502037120869172
2025-03-16,0.503168854685378
2025-03-17,0.3707559981892259
2025-03-18,0.4060660932548665
2025-03-19,0.3531009506564056
2025-03-20,0.34427342688999546
2025-03-21,0.3884110457220462
2025-03-22,0.4766862833861476
2025-03-23,0.5384789497510186
2025-03-24,0.3707559981892259
2025-03-25,0.3707559981892259
2025-03-26,0.3972385694884563
2025-03-27,0.4325486645540969
2025-03-28,0.4325486645540969
2025-03-29,0.4325486645540969
2025-03-30,0.5384789497510186
2025-03-31,0.441376188320507
2025-04-01,0.3707559981892259
2025-04-02,0.3707559981892259
2025-04-03,0.3266183793571752
2025-04-04,0.3884110457220462
2025-04-05,0.441376188320507
2025-04-06,0.4766862833861476
2025-04-07,0.3707559981892259
2025-04-08,0.3619284744228158
2025-04-09,0.34427342688999546
2025-04-10,0.37958352195563605
2025-04-11,0.3972385694884563
2025-04-12,0.5296514259846085
2025-04-13,0.4502037120869172
2025-04-14,0.4502037120869172
2025-04-15,0.6507942117965444
2025-04-16,0.5471765953794321
2025-04-17,0.4669307593756654
2025-04-18,0.5048467964359462
2025-04-19,0.5092605583191513
2025-04-20,0.5238048149660867
2025-04-21,0.45745175011059513
2025-04-22,0.41512195116710926
2025-04-23,0.3633131429585531
2025-04-24,0.41512195116710926
2025-04-25,0.34435512442841265
2025-04-26,0.45745175011059513
2025-04-27,0.49536778717087604
2025-04-28,0.3538341336934829
2025-04-29,0.3633131429585531
2025-04-30,0.3727921522236233
2025-05-01,0.3538341336934829
2025-05-02,0.35824789557668796
2025-05-03,0.4290147223153845
2025-05-04,0.45745175011059513
2025-05-05,0.3917501707537637
2025-05-06,0.3538341336934829
2025-05-07,0.3633131429585531
2025-05-08,0.35824789557668796
2025-05-09,0.3961639326369688
2025-05-10,0.48588877790580576
2025-05-11,0.5282185768492917
2025-05-12,0.4764097686407356
2025-05-13,0.43849373158045474
2025-05-14,0.41953571305031434
2025-05-15,0.4052197905492116
2025-05-16,0.384958801021751
2025-05-17,0.4761332538953236
2025-05-18,0.4761332538953236
2025-05-19,0.35456731673056013
2025-05-20,0.3748283062580207
2025-05-21,0.4052197905492116
2025-05-22,0.3950892957854813
2025-05-23,0.384958801021751
2025-05-24,0.43561127484040246
2025-05-25,0.5571772120051659
2025-05-26,0.5166552329502447
2025-05-27,0.45587226436786304
2025-05-28,0.5166552329502447
2025-05-29,0.42548078007667217
2025-05-30,0.5065247381865144
2025-05-31,0.5571772120051659
2025-06-01,0.6382211701150082
2025-06-02,0.45587226436786304
2025-06-03,0.42548078007667217
2025-06-04,0.4052197905492116
2025-06-05,0.46600275913159334
2025-06-06,0.44574176960413275
2025-06-07,0.5571772120051659
2025-06-08,0.526785727713975
2025-06-09,0.6078296858238174
2025-06-10,0.45587226436786304
2025-06-11,0.48626374865905386
2025-06-12,0.42548078007667217
2025-06-13,0.48626374865905386
2025-06-14,0.49639424342278415
2025-06-15,0.49639424342278415
2025-06-16,0.384958801021751
2025-06-17,0.45587226436786304
2025-06-18,0.44574176960413275
2025-06-19,0.42548078007667217
2025-06-20,0.4153502853129419
2025-06-21,0.526785727713975
2025-06-22,0.6078296858238174
2025-06-23,0.48626374865905386
2025-06-24,0.46600275913159334
2025-06-25,0.3950892957854813
2025-06-26,0.42548078007667217
2025-06-27,0.43561127484040246
2025-06-28,0.5065247381865144
2025-06-29,0.49639424342278415
2025-06-30,0.4052197905492116
2025-07-01,0.43561127484040246
2025-07-02,0.49639424342278415
2025-07-03,0.5065247381865144
2025-07-04,0.5976991910600871
2025-07-05,0.5470467172414356
2025-07-06,0.6584821596424688
2025-07-07,0.46600275913159334
2025-07-08,0.48626374865905386
2025-07-09,0.5774382015326265
2025-07-10,0.49639424342278415
2025-07-11,0.5369162224777053
2025-07-12,0.5470467172414356
2025-07-13,0.5875686962963568
2025-07-14,0.46600275913159334
2025-07-15,0.4761332538953236
2025-07-16,0.4761332538953236
2025-07-17,0.4761332538953236
2025-07-18,0.46600275913159334
2025-07-19,0.5571772120051659
2025-07-20,0.6179601805875476
2025-07-21,0.49639424342278415
2025-07-22,0.4761332538953236
2025-07-23,0.49639424342278415
2025-07-24,0.5065247381865144
2025-07-25,0.5369162224777053
2025-07-26,0.5875686962963568
2025-07-27,0.7293956229885808
2025-07-28,0.5976991910600871
2025-07-29,0.5166552329502447
2025-07-30,0.5369162224777053
2025-07-31,0.5166552329502447
2025-08-01,0.526785727713975
2025-08-02,0.5369162224777053
2025-08-03,0.8307005706258838
2025-08-04,0.49639424342278415
2025-08-05,0.42548078007667217
2025-08-06,0.4153502853129419
2025-08-07,0.43561127484040246
2025-08-08,0.42548078007667217
2025-08-09,0.5571772120051659
2025-08-10,0.5470467172414356
2025-08-11,0.4052197905492116
2025-08-12,0.45587226436786304
2025-08-13,0.4052197905492116
2025-08-14,0.4153502853129419
2025-08-15,0.4052197905492116
2025-08-16,0.45587226436786304
2025-08-17,0.5470467172414356
2025-08-18,0.3950892957854813
2025-08-19,0.3646978114942904
2025-08-20,0.384958801021751
2025-08-21,0.3748283062580207
2025-08-22,0.3748283062580207
2025-08-23,0.49639424342278415
2025-08-24,0.5065247381865144
2025-08-25,0.3748283062580207
2025-08-26,0.33430632720309955
2025-08-27,0.44574176960413275
2025-08-28,0.4052197905492116
2025-08-29,0.42548078007667217
2025-08-30,0.4761332538953236
2025-08-31,0.49639424342278415
2025-09-01,0.5571772120051659
2025-09-02,0.4052197905492116
2025-09-03,0.4052197905492116
2025-09-04,0.42548078007667217
2025-09-05,0.45587226436786304
2025-09-06,0.6382211701150082
2025-09-07,0.5976991910600871
2025-09-08,0.48626374865905386
2025-09-09,0.4153502853129419
2025-09-10,0.46600275913159334
2025-09-11,0.43561127484040246
2025-09-12,0.4052197905492116
2025-09-13,0.5875686962963568
2025-09-14,0.5673077067688962
2025-09-15,0.4153502853129419
2025-09-16,0.3950892957854813
2025-09-17,0.384958801021751
2025-09-18,0.4153502853129419
2025-09-19,0.42548078007667217
2025-09-20,0.69900413869739
2025-09-21,0.6280906753512779
2025-09-22,0.48626374865905386
2025-09-23,0.3748283062580207
2025-09-24,0.44574176960413275
2025-09-25,0.4153502853129419
2025-09-26,0.42548078007667217
2025-09-27,0.5470467172414356
2025-09-28,0.5673077067688962
2025-09-29,0.45587226436786304
2025-09-30,0.43561127484040246
2025-10-01,0.4052197905492116
2025-10-02,0.44574176960413275
2025-10-03,0.49639424342278415
2025-10-04,0.6179601805875476
2025-10-05,0.6584821596424688
2025-10-06,0.48626374865905386
2025-10-07,0.45587226436786304
2025-10-08,0.46600275913159334
2025-10-09,0.49639424342278415
2025-10-10,0.5065247381865144
2025-10-11,0.7091346334611203
2025-10-12,0.8003090863346929
2025-10-13,0.5976991910600871
2025-10-14,0.5369162224777053
2025-10-15,0.5369162224777053
2025-10-16,0.49639424342278415
2025-10-17,0.5369162224777053
2025-10-18,0.7192651282248506
2025-10-19,0.6686126544061991
2025-10-20,0.5976991910600871
2025-10-21,0.44574176960413275
2025-10-22,0.4761332538953236
2025-10-23,0.5774382015326265
2025-10-24,1.013049476373029
2025-10-25,0.8610920549170746
2025-10-26,0.9522665077906473
2025-10-27,0.6382211701150082
2025-10-28,0.5774382015326265
2025-10-29,0.5571772120051659
2025-10-30,0.6686126544061991
2025-10-31,0.8610920549170746
2025-11-01,0.8610920549170746
2025-11-02,0.6382211701150082
2025-11-03,0.46600275913159334
2025-11-04,0.3950892957854813
2025-11-05,0.45587226436786304
2025-11-06,0.48626374865905386
2025-11-07,0.43561127484040246
2025-11-08,0.5673077067688962
2025-11-09,0.5673077067688962
2025-11-10,0.4153502853129419
2025-11-11,0.44574176960413275
2025-11-12,0.42548078007667217
2025-11-13,0.42548078007667217
2025-11-14,0.4153502853129419
2025-11-15,0.49639424342278415
2025-11-16,0.48626374865905386
2025-11-17,0.4153502853129419
2025-11-18,0.43561127484040246
2025-11-19,0.42548078007667217
2025-11-20,0.46600275913159334
2025-11-21,0.44574176960413275
2025-11-22,0.5571772120051659
2025-11-23,0.5673077067688962
2025-11-24,0.46600275913159334
2025-11-25,0.48626374865905386
2025-11-26,0.49639424342278415
2025-11-27,0.7293956229885808
2025-11-28,0.6280906753512779
2025-11-29,0.6179601805875476
2025-11-30,0.69900413869739
2025-12-01,0.46600275913159334
2025-12-02,0.44574176960413275
2025-12-03,0.44574176960413275
2025-12-04,0.46600275913159334
2025-12-05,0.43561127484040246
2025-12-06,0.5470467172414356
2025-12-07,0.6483516648787385
2025-12-08,0.5166552329502447
2025-12-09,0.48626374865905386
2025-12-10,0.45587226436786304
2025-12-11,0.4752488456222995
2025-12-12,0.48433413060881947
2025-12-13,0.5246953081595545
2025-12-14,0.6276082708387194
2025-12-15,0.44799299066273945
2025-12-16,0.43488766807156454
2025-12-17,0.4792688832269544
2025-12-18,0.5065247381865144
2025-12-19,0.43488766807156454
2025-12-20,0.5065247381865144
2025-12-21,0.5418206683553842
2025-12-22,0.46616356063577946
2025-12-23,0.5287153457642093
2025-12-24,0.5468859157372494
2025-12-25,0.6276082708387194
2025-12-26,0.6185229858521992
2025-12-27,0.6901600559671492
2025-12-28,0.5650564857102894
2025-12-29,0.5156100231730345
2025-12-30,0.46616356063577946
2025-12-31,0.4974394531999944
2026-01-01,0.5963323782745044
2026-01-02,0.5156100231730345
2026-01-03,0.5781618083014644
2026-01-04,0.5378006307507294
2026-01-05,0.45707827564925946
2026-01-06,0.4126970604938696
2026-01-07,0.40763181311200447
2026-01-08,0.4036117755073496
2026-01-09,0.41671709809852453
2026-01-10,0.46632436213996564
2026-01-11,0.5226048886051339
2026-01-12,0.4341640613027266
2026-01-13,0.41004383567479735
2026-01-14,0.41004383567479735
2026-01-15,0.3778835348375584
2026-01-16,0.39396368525617786
2026-01-17,0.4743644373492754
2026-01-18,0.4904445877678949
2026-01-19,0.4341640613027266
2026-01-20,0.3778835348375584
2026-01-21,0.3618033844189389
2026-01-22,0.3698434596282486
2026-01-23,0.4422041365120364
2026-01-24,0.554765189442373
2026-01-25,0.6110457159075412
2026-01-26,0.4743644373492754
2026-01-27,0.4261239860934169
2026-01-28,0.3778835348375584
2026-01-29,0.4341640613027266
2026-01-30,0.40200376046548764
2026-01-31,0.5788854150703022
2026-02-01,0.6190857911168509
2026-02-02,0.5386850390237534
2026-02-03,0.45828428693065587
2026-02-04,0.4422041365120364
2026-02-05,0.4341640613027266
2026-02-06,0.4261239860934169
2026-02-07,0.48240451255858513
2026-02-08,0.4743644373492754
2026-02-09,0.3537633092096291
2026-02-10,0.3698434596282486
2026-02-11,0.3216030083723901
2026-02-12,0.34572323400031935
2026-02-13,0.33768315879100963
2026-02-14,0.45828428693065587
2026-02-15,0.45024421172134615
2026-02-16,0.46632436213996564
2026-02-17,0.4261239860934169
2026-02-18,0.3618033844189389
2026-02-19,0.3618033844189389
2026-02-20,0.5145648133958242
2026-02-21,0.8040075209309753
2026-02-22,0.6592861671633997
2026-02-23,0.48240451255858513
2026-02-24,0.4422041365120364
2026-02-25,0.38592361004686815
2026-02-26,0.4261239860934169
2026-02-27,0.39396368525617786
2026-02-28,0.4341640613027266
2026-03-01,0.4984846629772047
2026-03-02,0.4341640613027266
2026-03-03,0.3778835348375584
2026-03-04,0.34572323400031935
2026-03-05,0.34572323400031935
2026-03-06,0.31356293316308037
2026-03-07,0.45828428693065587
2026-03-08,0.5065247381865144
2026-03-09,0.4261239860934169
2026-03-10,0.40200376046548764
2026-03-11,0.41004383567479735
2026-03-12,0.38592361004686815
2026-03-13,0.40200376046548764
2026-03-14,0.48240451255858513
2026-03-15,0.5065247381865144
2026-03-16,0.4341640613027266
2026-03-17,0.4422041365120364
2026-03-18,0.5065247381865144
2026-03-19,0.45828428693065587
2026-03-20,0.5226048886051339
2026-03-21,0.5628052646516827
2026-03-22,0.5467251142330631
2026-03-23,0.45828428693065587
2026-03-24,0.3618033844189389
2026-03-25,0.3778835348375584
2026-03-26,0.32964308358169986
2026-03-27,0.3698434596282486
2026-03-28,0.45024421172134615
2026-03-29,0.45828428693065587
2026-03-30,0.4261239860934169
2026-03-31,0.39396368525617786
2026-04-01,0.41004383567479735
2026-04-02,0.4341640613027266
2026-04-03,0.39396368525617786
2026-04-04,0.5065247381865144
2026-04-05,0.5306449638144437
2026-04-06,0.3618033844189389
2026-04-07,0.4904445877678949
2026-04-08,0.4261239860934169
2026-04-09,0.38592361004686815
2026-04-10,0.38592361004686815
2026-04-11,0.4261239860934169
2026-04-12,0.45024421172134615
2026-04-13,0.4180839108841071
2026-04-14,0.3537633092096291
2026-04-15,0.3618033844189389
2026-04-16,0.40200376046548764
2026-04-17,0.4743644373492754
2026-04-18,0.46632436213996564
2026-04-19,0.4904445877678949
2026-04-20,0.4180839108841071
2026-04-21,0.38592361004686815
2026-04-22,0.4341640613027266
2026-04-23,0.45024421172134615
2026-04-24,0.41004383567479735
2026-04-25,0.45024421172134615
2026-04-26,0.45828428693065587
2026-04-27,0.4341640613027266
2026-04-28,0.4261239860934169
2026-04-29,0.4422041365120364
2026-04-30,0.45828428693065587
2026-05-01,0.45024421172134615
2026-05-02,0.5145648133958242
2026-05-03,0.5628052646516827
2026-05-04,0.5145648133958242
2026-05-05,0.5788854150703022
2026-05-06,0.48240451255858513
2026-05-07,0.4984846629772047
2026-05-08,0.48240451255858513
2026-05-09,0.5386850390237534
2026-05-10,0.554765189442373
2026-05-11,0.4984846629772047
2026-05-12,0.46632436213996564
2026-05-13,0.40200376046548764
2026-05-14,0.4341640613027266
2026-05-15,0.4180839108841071
2026-05-16,0.46632436213996564
2026-05-17,0.5065247381865144
2026-05-18,0.39396368525617786
2026-05-19,0.40200376046548764
2026-05-20,0.4422041365120364
2026-05-21,0.4261239860934169
2026-05-22,0.38592361004686815
2026-05-23,0.5226048886051339
2026-05-24,0.5226048886051339
2026-05-25,0.48240451255858513
2026-05-26,0.3537633092096291
2026-05-27,0.3618033844189389
2026-05-28,0.39396368525617786
2026-05-29,0.4261239860934169
2026-05-30,0.48240451255858513
2026-05-31,0.5628052646516827
