Time,melania_trump
2024-09-18,129.61424332344217
2024-09-19,148.1305637982196
2024-09-20,111.09792284866471
2024-09-21,55.548961424332354
2024-09-22,55.548961424332354
2024-09-23,37.0326409495549
2024-09-24,37.0326409495549
2024-09-25,37.0326409495549
2024-09-26,111.09792284866471
2024-09-27,55.548961424332354
2024-09-28,37.0326409495549
2024-09-29,37.0326409495549
2024-09-30,55.548961424332354
2024-10-01,18.51632047477745
2024-10-02,18.51632047477745
2024-10-03,166.64688427299706
2024-10-04,148.1305637982196
2024-10-05,92.58160237388725
2024-10-06,74.0652818991098
2024-10-07,37.0326409495549
2024-10-08,74.0652818991098
2024-10-09,74.0652818991098
2024-10-10,37.0326409495549
2024-10-11,18.51632047477745
2024-10-12,37.0326409495549
2024-10-13,37.0326409495549
2024-10-14,18.51632047477745
2024-10-15,18.51632047477745
2024-10-16,18.51632047477745
2024-10-17,18.51632047477745
2024-10-18,55.548961424332354
2024-10-19,37.0326409495549
2024-10-20,37.0326409495549
2024-10-21,18.51632047477745
2024-10-22,18.51632047477745
2024-10-23,18.51632047477745
2024-10-24,18.51632047477745
2024-10-25,18.51632047477745
2024-10-26,37.0326409495549
2024-10-27,111.09792284866471
2024-10-28,148.1305637982196
2024-10-29,92.58160237388725
2024-10-30,37.0326409495549
2024-10-31,37.0326409495549
2024-11-01,37.0326409495549
2024-11-02,37.0326409495549
2024-11-03,37.0326409495549
2024-11-04,37.0326409495549
2024-11-05,129.61424332344217
2024-11-06,388.8427299703265
2024-11-07,314.77744807121667
2024-11-08,203.67952522255197
2024-11-09,203.67952522255197
2024-11-10,166.64688427299706
2024-11-11,185.1632047477745
2024-11-12,222.19584569732942
2024-11-13,185.1632047477745
2024-11-14,129.61424332344217
2024-11-15,92.58160237388725
2024-11-16,74.0652818991098
2024-11-17,74.0652818991098
2024-11-18,55.548961424332354
2024-11-19,55.548961424332354
2024-11-20,55.548961424332354
2024-11-21,55.548961424332354
2024-11-22,37.0326409495549
2024-11-23,37.0326409495549
2024-11-24,37.0326409495549
2024-11-25,37.0326409495549
2024-11-26,18.51632047477745
2024-11-27,37.0326409495549
2024-11-28,37.0326409495549
2024-11-29,37.0326409495549
2024-11-30,37.0326409495549
2024-12-01,37.0326409495549
2024-12-02,18.51632047477745
2024-12-03,18.51632047477745
2024-12-04,18.51632047477745
2024-12-05,18.51632047477745
2024-12-06,111.09792284866471
2024-12-07,55.548961424332354
2024-12-08,37.0326409495549
2024-12-09,37.0326409495549
2024-12-10,18.51632047477745
2024-12-11,18.51632047477745
2024-12-12,37.0326409495549
2024-12-13,37.0326409495549
2024-12-14,37.0326409495549
2024-12-15,18.51632047477745
2024-12-16,18.51632047477745
2024-12-17,18.51632047477745
2024-12-18,18.51632047477745
2024-12-19,18.51632047477745
2024-12-20,18.51632047477745
2024-12-21,18.51632047477745
2024-12-22,18.51632047477745
2024-12-23,18.51632047477745
2024-12-24,18.51632047477745
2024-12-25,37.0326409495549
2024-12-26,18.51632047477745
2024-12-27,18.51632047477745
2024-12-28,37.0326409495549
2024-12-29,37.0326409495549
2024-12-30,18.51632047477745
2024-12-31,18.51632047477745
2025-01-01,55.548961424332354
2025-01-02,37.0326409495549
2025-01-03,37.0326409495549
2025-01-04,18.51632047477745
2025-01-05,18.51632047477745
2025-01-06,18.51632047477745
2025-01-07,37.0326409495549
2025-01-08,37.0326409495549
2025-01-09,74.0652818991098
2025-01-10,74.0652818991098
2025-01-11,74.0652818991098
2025-01-12,55.548961424332354
2025-01-13,74.0652818991098
2025-01-14,55.548961424332354
2025-01-15,37.0326409495549
2025-01-16,37.0326409495549
2025-01-17,37.0326409495549
2025-01-18,55.548961424332354
2025-01-19,185.1632047477745
2025-01-20,1851.6320474777451
2025-01-21,1536.8545994065285
2025-01-22,592.5222551928784
2025-01-23,314.77744807121667
2025-01-24,277.7448071216618
2025-01-25,351.81008902077156
2025-01-26,222.19584569732942
2025-01-27,148.1305637982196
2025-01-28,166.64688427299706
2025-01-29,129.61424332344217
2025-01-30,92.58160237388725
2025-01-31,74.0652818991098
2025-02-01,92.58160237388725
2025-02-02,111.09792284866471
2025-02-03,92.58160237388725
2025-02-04,74.0652818991098
2025-02-05,55.548961424332354
2025-02-06,55.548961424332354
2025-02-07,55.548961424332354
2025-02-08,55.548961424332354
2025-02-09,55.548961424332354
2025-02-10,55.548961424332354
2025-02-11,37.0326409495549
2025-02-12,37.0326409495549
2025-02-13,37.0326409495549
2025-02-14,37.0326409495549
2025-02-15,37.0326409495549
2025-02-16,37.0326409495549
2025-02-17,37.0326409495549
2025-02-18,37.0326409495549
2025-02-19,37.0326409495549
2025-02-20,37.0326409495549
2025-02-21,37.0326409495549
2025-02-22,37.0326409495549
2025-02-23,55.548961424332354
2025-02-24,37.0326409495549
2025-02-25,37.0326409495549
2025-02-26,37.0326409495549
2025-02-27,18.51632047477745
2025-02-28,37.0326409495549
2025-03-01,37.0326409495549
2025-03-02,37.0326409495549
2025-03-03,55.548961424332354
2025-03-04,74.0652818991098
2025-03-05,222.19584569732942
2025-03-06,55.548961424332354
2025-03-07,37.0326409495549
2025-03-08,37.0326409495549
2025-03-09,37.0326409495549
2025-03-10,18.51632047477745
2025-03-11,18.51632047477745
2025-03-12,18.51632047477745
2025-03-13,18.51632047477745
2025-03-14,18.51632047477745
2025-03-15,37.0326409495549
2025-03-16,37.0326409495549
2025-03-17,18.51632047477745
2025-03-18,18.51632047477745
2025-03-19,18.51632047477745
2025-03-20,18.51632047477745
2025-03-21,18.51632047477745
2025-03-22,18.51632047477745
2025-03-23,18.51632047477745
2025-03-24,18.51632047477745
2025-03-25,18.51632047477745
2025-03-26,37.0326409495549
2025-03-27,18.51632047477745
2025-03-28,18.51632047477745
2025-03-29,18.51632047477745
2025-03-30,37.0326409495549
2025-03-31,18.51632047477745
2025-04-01,37.0326409495549
2025-04-02,18.51632047477745
2025-04-03,18.51632047477745
2025-04-04,18.51632047477745
2025-04-05,18.51632047477745
2025-04-06,18.51632047477745
2025-04-07,18.51632047477745
2025-04-08,18.51632047477745
2025-04-09,18.51632047477745
2025-04-10,18.51632047477745
2025-04-11,18.51632047477745
2025-04-12,18.51632047477745
2025-04-13,18.51632047477745
2025-04-14,18.51632047477745
2025-04-15,18.69785302845174
2025-04-16,17.971722813754585
2025-04-17,20.15011345784605
2025-04-18,20.15011345784605
2025-04-19,20.876243672543204
2025-04-20,20.15011345784605
2025-04-21,33.765054983417706
2025-04-22,30.860534124629087
2025-04-23,18.69785302845174
2025-04-24,17.24559259905743
2025-04-25,30.860534124629087
2025-04-26,122.17140862279632
2025-04-27,100.56903473555596
2025-04-28,48.83225693838367
2025-04-29,36.66957584220633
2025-04-30,32.3127945540234
2025-05-01,20.15011345784605
2025-05-02,18.69785302845174
2025-05-03,19.423983243148896
2025-05-04,18.69785302845174
2025-05-05,17.971722813754585
2025-05-06,17.971722813754585
2025-05-07,17.971722813754585
2025-05-08,31.58666433932624
2025-05-09,20.15011345784605
2025-05-10,30.860534124629087
2025-05-11,20.876243672543204
2025-05-12,18.69785302845174
2025-05-13,18.69785302845174
2025-05-14,18.69785302845174
2025-05-15,20.33164601152034
2025-05-16,23.23616687030896
2025-05-17,26.14068772909758
2025-05-18,23.23616687030896
2025-05-19,26.14068772909758
2025-05-20,29.0452085878862
2025-05-21,18.87938558212603
2025-05-22,20.33164601152034
2025-05-23,17.42712515273172
2025-05-24,17.42712515273172
2025-05-25,20.33164601152034
2025-05-26,24.68842729970327
2025-05-27,18.87938558212603
2025-05-28,18.87938558212603
2025-05-29,17.42712515273172
2025-05-30,18.87938558212603
2025-05-31,18.87938558212603
2025-06-01,17.42712515273172
2025-06-02,11.61808343515448
2025-06-03,13.07034386454879
2025-06-04,13.07034386454879
2025-06-05,15.97486472333741
2025-06-06,21.78390644091465
2025-06-07,15.97486472333741
2025-06-08,20.33164601152034
2025-06-09,18.87938558212603
2025-06-10,18.87938558212603
2025-06-11,26.14068772909758
2025-06-12,37.75877116425206
2025-06-13,30.49746901728051
2025-06-14,50.82911502880085
2025-06-15,84.23110490486998
2025-06-16,42.11555245243499
2025-06-17,36.30651073485775
2025-06-18,23.23616687030896
2025-06-19,21.78390644091465
2025-06-20,23.23616687030896
2025-06-21,20.33164601152034
2025-06-22,26.14068772909758
2025-06-23,18.87938558212603
2025-06-24,17.42712515273172
2025-06-25,17.42712515273172
2025-06-26,42.11555245243499
2025-06-27,56.63815674637809
2025-06-28,49.37685459940654
2025-06-29,39.21103159364637
2025-06-30,24.68842729970327
2025-07-01,27.59294815849189
2025-07-02,27.59294815849189
2025-07-03,26.14068772909758
2025-07-04,84.23110490486998
2025-07-05,98.75370919881308
2025-07-06,47.92459417001223
2025-07-07,31.94972944667482
2025-07-08,29.0452085878862
2025-07-09,24.68842729970327
2025-07-10,29.0452085878862
2025-07-11,47.92459417001223
2025-07-12,59.54267760516671
2025-07-13,46.47233374061792
2025-07-14,47.92459417001223
2025-07-15,40.66329202304068
2025-07-16,37.75877116425206
2025-07-17,50.82911502880085
2025-07-18,56.63815674637809
2025-07-19,52.28137545819516
2025-07-20,53.73363588758947
2025-07-21,34.85425030546344
2025-07-22,45.02007331122361
2025-07-23,60.99493803456102
2025-07-24,43.5678128818293
2025-07-25,33.40198987606913
2025-07-26,37.75877116425206
2025-07-27,43.5678128818293
2025-07-28,36.30651073485775
2025-07-29,27.59294815849189
2025-07-30,29.0452085878862
2025-07-31,26.14068772909758
2025-08-01,31.94972944667482
2025-08-02,29.0452085878862
2025-08-03,24.68842729970327
2025-08-04,24.68842729970327
2025-08-05,26.14068772909758
2025-08-06,26.14068772909758
2025-08-07,20.33164601152034
2025-08-08,27.59294815849189
2025-08-09,26.14068772909758
2025-08-10,26.14068772909758
2025-08-11,24.68842729970327
2025-08-12,21.78390644091465
2025-08-13,20.33164601152034
2025-08-14,91.49240705184152
2025-08-15,65.35171932274395
2025-08-16,53.73363588758947
2025-08-17,56.63815674637809
2025-08-18,45.02007331122361
2025-08-19,34.85425030546344
2025-08-20,27.59294815849189
2025-08-21,23.23616687030896
2025-08-22,21.78390644091465
2025-08-23,27.59294815849189
2025-08-24,20.33164601152034
2025-08-25,17.42712515273172
2025-08-26,21.78390644091465
2025-08-27,27.59294815849189
2025-08-28,20.33164601152034
2025-08-29,27.59294815849189
2025-08-30,26.14068772909758
2025-08-31,24.68842729970327
2025-09-01,24.68842729970327
2025-09-02,26.14068772909758
2025-09-03,21.78390644091465
2025-09-04,29.0452085878862
2025-09-05,33.40198987606913
2025-09-06,26.14068772909758
2025-09-07,24.68842729970327
2025-09-08,20.33164601152034
2025-09-09,23.23616687030896
2025-09-10,24.68842729970327
2025-09-11,33.40198987606913
2025-09-12,27.59294815849189
2025-09-13,20.33164601152034
2025-09-14,18.87938558212603
2025-09-15,15.97486472333741
2025-09-16,17.42712515273172
2025-09-17,82.77884447547567
2025-09-18,145.226042939431
2025-09-19,82.77884447547567
2025-09-20,66.80397975213826
2025-09-21,50.82911502880085
2025-09-22,36.30651073485775
2025-09-23,40.66329202304068
2025-09-24,45.02007331122361
2025-09-25,36.30651073485775
2025-09-26,45.02007331122361
2025-09-27,37.75877116425206
2025-09-28,29.0452085878862
2025-09-29,23.23616687030896
2025-09-30,20.33164601152034
2025-10-01,17.42712515273172
2025-10-02,15.97486472333741
2025-10-03,15.97486472333741
2025-10-04,20.33164601152034
2025-10-05,23.23616687030896
2025-10-06,27.59294815849189
2025-10-07,21.78390644091465
2025-10-08,20.33164601152034
2025-10-09,20.33164601152034
2025-10-10,68.25624018153258
2025-10-11,62.44719846395533
2025-10-12,33.40198987606913
2025-10-13,29.0452085878862
2025-10-14,24.68842729970327
2025-10-15,18.87938558212603
2025-10-16,18.87938558212603
2025-10-17,15.97486472333741
2025-10-18,20.33164601152034
2025-10-19,18.87938558212603
2025-10-20,14.5226042939431
2025-10-21,20.33164601152034
2025-10-22,26.14068772909758
2025-10-23,31.94972944667482
2025-10-24,26.14068772909758
2025-10-25,26.14068772909758
2025-10-26,26.14068772909758
2025-10-27,18.87938558212603
2025-10-28,20.33164601152034
2025-10-29,17.42712515273172
2025-10-30,18.87938558212603
2025-10-31,23.23616687030896
2025-11-01,27.59294815849189
2025-11-02,24.68842729970327
2025-11-03,20.33164601152034
2025-11-04,17.42712515273172
2025-11-05,18.87938558212603
2025-11-06,23.23616687030896
2025-11-07,42.11555245243499
2025-11-08,33.40198987606913
2025-11-09,20.33164601152034
2025-11-10,17.42712515273172
2025-11-11,17.42712515273172
2025-11-12,24.68842729970327
2025-11-13,43.5678128818293
2025-11-14,39.21103159364637
2025-11-15,34.85425030546344
2025-11-16,34.85425030546344
2025-11-17,26.14068772909758
2025-11-18,31.94972944667482
2025-11-19,46.47233374061792
2025-11-20,39.21103159364637
2025-11-21,26.14068772909758
2025-11-22,24.68842729970327
2025-11-23,23.23616687030896
2025-11-24,23.23616687030896
2025-11-25,40.66329202304068
2025-11-26,30.49746901728051
2025-11-27,30.49746901728051
2025-11-28,39.21103159364637
2025-11-29,34.85425030546344
2025-11-30,30.49746901728051
2025-12-01,27.59294815849189
2025-12-02,30.49746901728051
2025-12-03,27.59294815849189
2025-12-04,29.0452085878862
2025-12-05,27.59294815849189
2025-12-06,31.94972944667482
2025-12-07,31.94972944667482
2025-12-08,36.30651073485775
2025-12-09,29.0452085878862
2025-12-10,26.14068772909758
2025-12-11,18.637342177226977
2025-12-12,27.59294815849189
2025-12-13,27.59294815849189
2025-12-14,28.319078373189043
2025-12-15,23.11514516785943
2025-12-16,18.637342177226977
2025-12-17,37.27468435445395
2025-12-18,39.57409670099494
2025-12-19,32.7968813638215
2025-12-20,40.3002269156921
2025-12-21,41.02635713038926
2025-12-22,32.7968813638215
2025-12-23,35.822423925059645
2025-12-24,41.75248734508641
2025-12-25,50.708093326351324
2025-12-26,41.02635713038926
2025-12-27,36.5485541397568
2025-12-28,28.319078373189043
2025-12-29,26.866817943794736
2025-12-30,23.11514516785943
2025-12-31,23.84127538255659
2026-01-01,62.68924186885438
2026-01-02,44.778029906324555
2026-01-03,41.02635713038926
2026-01-04,32.7968813638215
2026-01-05,26.14068772909758
2026-01-06,30.618490719730037
2026-01-07,32.07075114912435
2026-01-08,28.319078373189043
2026-01-09,27.59294815849189
2026-01-10,32.19177285157387
2026-01-11,45.98824693081981
2026-01-12,27.59294815849189
2026-01-13,27.59294815849189
2026-01-14,27.59294815849189
2026-01-15,27.59294815849189
2026-01-16,32.19177285157387
2026-01-17,36.79059754465585
2026-01-18,45.98824693081981
2026-01-19,32.19177285157387
2026-01-20,41.38942223773783
2026-01-21,41.38942223773783
2026-01-22,41.38942223773783
2026-01-23,36.79059754465585
2026-01-24,50.5870716239018
2026-01-25,59.78472101006576
2026-01-26,50.5870716239018
2026-01-27,96.57531855472162
2026-01-28,114.97061732704954
2026-01-29,183.95298772327925
2026-01-30,220.74358526793512
2026-01-31,266.73183219875494
2026-02-01,193.15063710944324
2026-02-02,133.36591609937747
2026-02-03,101.1741432478036
2026-02-04,87.37766916855765
2026-02-05,82.77884447547567
2026-02-06,78.18001978239369
2026-02-07,78.18001978239369
2026-02-08,64.38354570314775
2026-02-09,50.5870716239018
2026-02-10,36.79059754465585
2026-02-11,41.38942223773783
2026-02-12,36.79059754465585
2026-02-13,41.38942223773783
2026-02-14,41.38942223773783
2026-02-15,36.79059754465585
2026-02-16,32.19177285157387
2026-02-17,32.19177285157387
2026-02-18,27.59294815849189
2026-02-19,27.59294815849189
2026-02-20,32.19177285157387
2026-02-21,41.38942223773783
2026-02-22,41.38942223773783
2026-02-23,27.59294815849189
2026-02-24,32.19177285157387
2026-02-25,133.36591609937747
2026-02-26,36.79059754465585
2026-02-27,45.98824693081981
2026-02-28,41.38942223773783
2026-03-01,32.19177285157387
2026-03-02,50.5870716239018
2026-03-03,64.38354570314775
2026-03-04,32.19177285157387
2026-03-05,27.59294815849189
2026-03-06,27.59294815849189
2026-03-07,36.79059754465585
2026-03-08,32.19177285157387
2026-03-09,50.5870716239018
2026-03-10,91.97649386163963
2026-03-11,68.98237039622973
2026-03-12,45.98824693081981
2026-03-13,45.98824693081981
2026-03-14,64.38354570314775
2026-03-15,64.38354570314775
2026-03-16,41.38942223773783
2026-03-17,32.19177285157387
2026-03-18,32.19177285157387
2026-03-19,27.59294815849189
2026-03-20,27.59294815849189
2026-03-21,32.19177285157387
2026-03-22,32.19177285157387
2026-03-23,22.994123465409906
2026-03-24,27.59294815849189
2026-03-25,41.38942223773783
2026-03-26,55.18589631698378
2026-03-27,41.38942223773783
2026-03-28,41.38942223773783
2026-03-29,41.38942223773783
2026-03-30,27.59294815849189
2026-03-31,22.994123465409906
2026-04-01,32.19177285157387
2026-04-02,32.19177285157387
2026-04-03,22.994123465409906
2026-04-04,27.59294815849189
2026-04-05,27.59294815849189
2026-04-06,32.19177285157387
2026-04-07,27.59294815849189
2026-04-08,27.59294815849189
2026-04-09,211.54593588177116
2026-04-10,459.88246930819815
2026-04-11,206.94711118868918
2026-04-12,133.36591609937747
2026-04-13,73.5811950893117
2026-04-14,50.5870716239018
2026-04-15,41.38942223773783
2026-04-16,32.19177285157387
2026-04-17,32.19177285157387
2026-04-18,32.19177285157387
2026-04-19,27.59294815849189
2026-04-20,22.994123465409906
2026-04-21,18.395298772327926
2026-04-22,18.395298772327926
2026-04-23,18.395298772327926
2026-04-24,22.994123465409906
2026-04-25,22.994123465409906
2026-04-26,96.57531855472162
2026-04-27,174.7553383371153
2026-04-28,197.74946180252522
2026-04-29,151.7612148717054
2026-04-30,87.37766916855765
2026-05-01,64.38354570314775
2026-05-02,55.18589631698378
2026-05-03,36.79059754465585
2026-05-04,22.994123465409906
2026-05-05,18.395298772327926
2026-05-06,22.994123465409906
2026-05-07,22.994123465409906
2026-05-08,22.994123465409906
2026-05-09,22.994123465409906
2026-05-10,22.994123465409906
2026-05-11,18.395298772327926
2026-05-12,18.395298772327926
2026-05-13,64.38354570314775
2026-05-14,27.59294815849189
2026-05-15,18.395298772327926
2026-05-16,18.395298772327926
2026-05-17,13.796474079245945
2026-05-18,13.796474079245945
2026-05-19,9.197649386163963
2026-05-20,13.796474079245945
2026-05-21,18.395298772327926
2026-05-22,18.395298772327926
2026-05-23,41.38942223773783
2026-05-24,32.19177285157387
2026-05-25,22.994123465409906
2026-05-26,13.796474079245945
2026-05-27,13.796474079245945
2026-05-28,13.796474079245945
2026-05-29,13.796474079245945
2026-05-30,13.796474079245945
2026-05-31,18.395298772327926
