Time,lululemon
2024-09-23,58.02052857430357
2024-09-24,50.28445809772976
2024-09-25,54.15249333601667
2024-09-26,50.28445809772976
2024-09-27,54.15249333601667
2024-09-28,69.62463428916429
2024-09-29,69.62463428916429
2024-09-30,54.15249333601667
2024-10-01,54.15249333601667
2024-10-02,54.15249333601667
2024-10-03,58.02052857430357
2024-10-04,58.02052857430357
2024-10-05,73.49266952745118
2024-10-06,73.49266952745118
2024-10-07,58.02052857430357
2024-10-08,58.02052857430357
2024-10-09,58.02052857430357
2024-10-10,61.888563812590476
2024-10-11,58.02052857430357
2024-10-12,81.228740004025
2024-10-13,81.228740004025
2024-10-14,65.75659905087738
2024-10-15,65.75659905087738
2024-10-16,61.888563812590476
2024-10-17,65.75659905087738
2024-10-18,65.75659905087738
2024-10-19,81.228740004025
2024-10-20,77.36070476573809
2024-10-21,69.62463428916429
2024-10-22,69.62463428916429
2024-10-23,73.49266952745118
2024-10-24,61.888563812590476
2024-10-25,61.888563812590476
2024-10-26,69.62463428916429
2024-10-27,77.36070476573809
2024-10-28,61.888563812590476
2024-10-29,69.62463428916429
2024-10-30,61.888563812590476
2024-10-31,50.28445809772976
2024-11-01,61.888563812590476
2024-11-02,77.36070476573809
2024-11-03,88.96481048059881
2024-11-04,73.49266952745118
2024-11-05,65.75659905087738
2024-11-06,46.41642285944286
2024-11-07,69.62463428916429
2024-11-08,77.36070476573809
2024-11-09,104.43695143374643
2024-11-10,116.04105714860714
2024-11-11,104.43695143374643
2024-11-12,119.90909238689405
2024-11-13,119.90909238689405
2024-11-14,104.43695143374643
2024-11-15,92.83284571888572
2024-11-16,112.17302191032024
2024-11-17,131.51319810175477
2024-11-18,112.17302191032024
2024-11-19,100.56891619545952
2024-11-20,104.43695143374643
2024-11-21,112.17302191032024
2024-11-22,108.30498667203334
2024-11-23,131.51319810175477
2024-11-24,146.98533905490237
2024-11-25,139.24926857832858
2024-11-26,135.38123334004166
2024-11-27,146.98533905490237
2024-11-28,205.00586762920597
2024-11-29,386.80352382869046
2024-11-30,251.4222904886488
2024-12-01,189.53372667605834
2024-12-02,193.40176191434523
2024-12-03,158.5894447697631
2024-12-04,112.17302191032024
2024-12-05,104.43695143374643
2024-12-06,116.04105714860714
2024-12-07,119.90909238689405
2024-12-08,139.24926857832858
2024-12-09,116.04105714860714
2024-12-10,116.04105714860714
2024-12-11,112.17302191032024
2024-12-12,112.17302191032024
2024-12-13,116.04105714860714
2024-12-14,139.24926857832858
2024-12-15,146.98533905490237
2024-12-16,116.04105714860714
2024-12-17,119.90909238689405
2024-12-18,112.17302191032024
2024-12-19,112.17302191032024
2024-12-20,119.90909238689405
2024-12-21,135.38123334004166
2024-12-22,143.11730381661548
2024-12-23,131.51319810175477
2024-12-24,127.64516286346786
2024-12-25,212.74193810577975
2024-12-26,290.10264287151784
2024-12-27,205.00586762920597
2024-12-28,185.66569143777144
2024-12-29,174.0615857229107
2024-12-30,139.24926857832858
2024-12-31,127.64516286346786
2025-01-01,116.04105714860714
2025-01-02,116.04105714860714
2025-01-03,112.17302191032024
2025-01-04,127.64516286346786
2025-01-05,123.77712762518095
2025-01-06,92.83284571888572
2025-01-07,92.83284571888572
2025-01-08,85.0967752423119
2025-01-09,77.36070476573809
2025-01-10,81.228740004025
2025-01-11,104.43695143374643
2025-01-12,108.30498667203334
2025-01-13,85.0967752423119
2025-01-14,77.36070476573809
2025-01-15,81.228740004025
2025-01-16,81.228740004025
2025-01-17,73.49266952745118
2025-01-18,100.56891619545952
2025-01-19,92.83284571888572
2025-01-20,92.83284571888572
2025-01-21,73.49266952745118
2025-01-22,65.75659905087738
2025-01-23,73.49266952745118
2025-01-24,69.62463428916429
2025-01-25,85.0967752423119
2025-01-26,92.83284571888572
2025-01-27,69.62463428916429
2025-01-28,61.888563812590476
2025-01-29,65.75659905087738
2025-01-30,69.62463428916429
2025-01-31,65.75659905087738
2025-02-01,81.228740004025
2025-02-02,88.96481048059881
2025-02-03,65.75659905087738
2025-02-04,61.888563812590476
2025-02-05,65.75659905087738
2025-02-06,69.62463428916429
2025-02-07,61.888563812590476
2025-02-08,81.228740004025
2025-02-09,77.36070476573809
2025-02-10,58.02052857430357
2025-02-11,61.888563812590476
2025-02-12,61.888563812590476
2025-02-13,65.75659905087738
2025-02-14,61.888563812590476
2025-02-15,81.228740004025
2025-02-16,81.228740004025
2025-02-17,77.36070476573809
2025-02-18,65.75659905087738
2025-02-19,65.75659905087738
2025-02-20,61.888563812590476
2025-02-21,65.75659905087738
2025-02-22,77.36070476573809
2025-02-23,92.83284571888572
2025-02-24,77.36070476573809
2025-02-25,77.36070476573809
2025-02-26,69.62463428916429
2025-02-27,65.75659905087738
2025-02-28,69.62463428916429
2025-03-01,81.228740004025
2025-03-02,92.83284571888572
2025-03-03,69.62463428916429
2025-03-04,65.75659905087738
2025-03-05,65.75659905087738
2025-03-06,61.888563812590476
2025-03-07,65.75659905087738
2025-03-08,85.0967752423119
2025-03-09,92.83284571888572
2025-03-10,73.49266952745118
2025-03-11,73.49266952745118
2025-03-12,69.62463428916429
2025-03-13,77.36070476573809
2025-03-14,77.36070476573809
2025-03-15,96.70088095717261
2025-03-16,108.30498667203334
2025-03-17,85.0967752423119
2025-03-18,77.36070476573809
2025-03-19,73.49266952745118
2025-03-20,73.49266952745118
2025-03-21,69.62463428916429
2025-03-22,92.83284571888572
2025-03-23,96.70088095717261
2025-03-24,73.49266952745118
2025-03-25,73.49266952745118
2025-03-26,69.62463428916429
2025-03-27,73.49266952745118
2025-03-28,77.36070476573809
2025-03-29,85.0967752423119
2025-03-30,100.56891619545952
2025-03-31,73.49266952745118
2025-04-01,69.62463428916429
2025-04-02,69.62463428916429
2025-04-03,85.0967752423119
2025-04-04,81.228740004025
2025-04-05,96.70088095717261
2025-04-06,100.56891619545952
2025-04-07,77.36070476573809
2025-04-08,69.62463428916429
2025-04-09,73.49266952745118
2025-04-10,77.36070476573809
2025-04-11,73.49266952745118
2025-04-12,88.96481048059881
2025-04-13,96.70088095717261
2025-04-14,77.36070476573809
2025-04-15,81.13664392692294
2025-04-16,85.0967752423119
2025-04-17,83.16275762316846
2025-04-18,81.13664392692294
2025-04-19,96.97716918847883
2025-04-20,89.05690655770088
2025-04-21,73.21638129614499
2025-04-22,73.21638129614499
2025-04-23,71.28236367700154
2025-04-24,69.25624998075602
2025-04-25,63.362101046223586
2025-04-26,79.20262630777948
2025-04-27,85.0967752423119
2025-04-28,75.2424949923905
2025-04-29,71.28236367700154
2025-04-30,69.25624998075602
2025-05-01,73.21638129614499
2025-05-02,69.25624998075602
2025-05-03,77.17651261153395
2025-05-04,85.0967752423119
2025-05-05,69.25624998075602
2025-05-06,67.32223236161256
2025-05-07,73.21638129614499
2025-05-08,71.28236367700154
2025-05-09,73.21638129614499
2025-05-10,85.0967752423119
2025-05-11,85.0967752423119
2025-05-12,69.25624998075602
2025-05-13,67.32223236161256
2025-05-14,67.32223236161256
2025-05-15,68.88786567234774
2025-05-16,68.88786567234774
2025-05-17,81.04454784982087
2025-05-18,89.14900263480295
2025-05-19,72.94009306483878
2025-05-20,68.88786567234774
2025-05-21,64.8356382798567
2025-05-22,64.8356382798567
2025-05-23,76.99232045732982
2025-05-24,76.99232045732982
2025-05-25,85.0967752423119
2025-05-26,89.14900263480295
2025-05-27,68.88786567234774
2025-05-28,64.8356382798567
2025-05-29,64.8356382798567
2025-05-30,68.88786567234774
2025-05-31,76.99232045732982
2025-06-01,85.0967752423119
2025-06-02,68.88786567234774
2025-06-03,81.04454784982087
2025-06-04,81.04454784982087
2025-06-05,85.0967752423119
2025-06-06,101.30568481227608
2025-06-07,113.46236698974921
2025-06-08,117.51459438224026
2025-06-09,89.14900263480295
2025-06-10,93.201230027294
2025-06-11,93.201230027294
2025-06-12,89.14900263480295
2025-06-13,93.201230027294
2025-06-14,93.201230027294
2025-06-15,101.30568481227608
2025-06-16,89.14900263480295
2025-06-17,81.04454784982087
2025-06-18,81.04454784982087
2025-06-19,93.201230027294
2025-06-20,93.201230027294
2025-06-21,89.14900263480295
2025-06-22,81.04454784982087
2025-06-23,101.30568481227608
2025-06-24,85.0967752423119
2025-06-25,85.0967752423119
2025-06-26,89.14900263480295
2025-06-27,89.14900263480295
2025-06-28,97.25345741978504
2025-06-29,113.46236698974921
2025-06-30,97.25345741978504
2025-07-01,133.72350395220442
2025-07-02,121.56682177473131
2025-07-03,113.46236698974921
2025-07-04,105.35791220476713
2025-07-05,101.30568481227608
2025-07-06,97.25345741978504
2025-07-07,93.201230027294
2025-07-08,117.51459438224026
2025-07-09,97.25345741978504
2025-07-10,101.30568481227608
2025-07-11,101.30568481227608
2025-07-12,113.46236698974921
2025-07-13,113.46236698974921
2025-07-14,105.35791220476713
2025-07-15,105.35791220476713
2025-07-16,105.35791220476713
2025-07-17,109.41013959725818
2025-07-18,109.41013959725818
2025-07-19,113.46236698974921
2025-07-20,117.51459438224026
2025-07-21,105.35791220476713
2025-07-22,97.25345741978504
2025-07-23,93.201230027294
2025-07-24,93.201230027294
2025-07-25,93.201230027294
2025-07-26,113.46236698974921
2025-07-27,113.46236698974921
2025-07-28,101.30568481227608
2025-07-29,97.25345741978504
2025-07-30,93.201230027294
2025-07-31,105.35791220476713
2025-08-01,105.35791220476713
2025-08-02,117.51459438224026
2025-08-03,121.56682177473131
2025-08-04,97.25345741978504
2025-08-05,105.35791220476713
2025-08-06,109.41013959725818
2025-08-07,101.30568481227608
2025-08-08,105.35791220476713
2025-08-09,117.51459438224026
2025-08-10,121.56682177473131
2025-08-11,113.46236698974921
2025-08-12,97.25345741978504
2025-08-13,97.25345741978504
2025-08-14,105.35791220476713
2025-08-15,101.30568481227608
2025-08-16,113.46236698974921
2025-08-17,117.51459438224026
2025-08-18,97.25345741978504
2025-08-19,97.25345741978504
2025-08-20,85.0967752423119
2025-08-21,93.201230027294
2025-08-22,85.0967752423119
2025-08-23,105.35791220476713
2025-08-24,117.51459438224026
2025-08-25,89.14900263480295
2025-08-26,89.14900263480295
2025-08-27,89.14900263480295
2025-08-28,89.14900263480295
2025-08-29,85.0967752423119
2025-08-30,101.30568481227608
2025-08-31,113.46236698974921
2025-09-01,109.41013959725818
2025-09-02,81.04454784982087
2025-09-03,81.04454784982087
2025-09-04,85.0967752423119
2025-09-05,89.14900263480295
2025-09-06,97.25345741978504
2025-09-07,97.25345741978504
2025-09-08,85.0967752423119
2025-09-09,85.0967752423119
2025-09-10,76.99232045732982
2025-09-11,72.94009306483878
2025-09-12,76.99232045732982
2025-09-13,89.14900263480295
2025-09-14,93.201230027294
2025-09-15,76.99232045732982
2025-09-16,76.99232045732982
2025-09-17,81.04454784982087
2025-09-18,105.35791220476713
2025-09-19,113.46236698974921
2025-09-20,133.72350395220442
2025-09-21,125.61904916722234
2025-09-22,101.30568481227608
2025-09-23,101.30568481227608
2025-09-24,97.25345741978504
2025-09-25,97.25345741978504
2025-09-26,97.25345741978504
2025-09-27,121.56682177473131
2025-09-28,117.51459438224026
2025-09-29,101.30568481227608
2025-09-30,101.30568481227608
2025-10-01,93.201230027294
2025-10-02,93.201230027294
2025-10-03,89.14900263480295
2025-10-04,105.35791220476713
2025-10-05,105.35791220476713
2025-10-06,85.0967752423119
2025-10-07,81.04454784982087
2025-10-08,85.0967752423119
2025-10-09,85.0967752423119
2025-10-10,85.0967752423119
2025-10-11,101.30568481227608
2025-10-12,101.30568481227608
2025-10-13,97.25345741978504
2025-10-14,89.14900263480295
2025-10-15,89.14900263480295
2025-10-16,89.14900263480295
2025-10-17,81.04454784982087
2025-10-18,76.99232045732982
2025-10-19,81.04454784982087
2025-10-20,68.88786567234774
2025-10-21,64.8356382798567
2025-10-22,60.783410887365655
2025-10-23,64.8356382798567
2025-10-24,64.8356382798567
2025-10-25,68.88786567234774
2025-10-26,81.04454784982087
2025-10-27,76.99232045732982
2025-10-28,105.35791220476713
2025-10-29,85.0967752423119
2025-10-30,68.88786567234774
2025-10-31,56.73118349487461
2025-11-01,68.88786567234774
2025-11-02,89.14900263480295
2025-11-03,76.99232045732982
2025-11-04,72.94009306483878
2025-11-05,72.94009306483878
2025-11-06,81.04454784982087
2025-11-07,81.04454784982087
2025-11-08,97.25345741978504
2025-11-09,109.41013959725818
2025-11-10,89.14900263480295
2025-11-11,101.30568481227608
2025-11-12,93.201230027294
2025-11-13,93.201230027294
2025-11-14,93.201230027294
2025-11-15,113.46236698974921
2025-11-16,125.61904916722234
2025-11-17,109.41013959725818
2025-11-18,97.25345741978504
2025-11-19,101.30568481227608
2025-11-20,113.46236698974921
2025-11-21,133.72350395220442
2025-11-22,141.82795873718652
2025-11-23,166.14132309213278
2025-11-24,149.93241352216862
2025-11-25,133.72350395220442
2025-11-26,153.98464091465965
2025-11-27,186.402460054588
2025-11-28,405.22273924910434
2025-11-29,271.49923529689994
2025-11-30,186.402460054588
2025-12-01,186.402460054588
2025-12-02,158.03686830715068
2025-12-03,113.46236698974921
2025-12-04,117.51459438224026
2025-12-05,105.35791220476713
2025-12-06,137.7757313446955
2025-12-07,141.82795873718652
2025-12-08,121.56682177473131
2025-12-09,113.46236698974921
2025-12-10,117.51459438224026
2025-12-11,116.91426439816752
2025-12-12,125.61904916722234
2025-12-13,143.028618705332
2025-12-14,138.6762263208046
2025-12-15,125.61904916722234
2025-12-16,108.20947962911268
2025-12-17,121.26665678269492
2025-12-18,114.88815070192199
2025-12-19,116.91426439816752
2025-12-20,138.6762263208046
2025-12-21,137.51308697666366
2025-12-22,124.4559098230814
2025-12-23,121.26665678269492
2025-12-24,125.61904916722234
2025-12-25,183.06312451818334
2025-12-26,231.8024151000895
2025-12-27,199.30955471215208
2025-12-28,158.1119095551598
2025-12-29,146.21787174571847
2025-12-30,133.16069459213622
2025-12-31,118.07740374230846
2026-01-01,112.56187201364008
2026-01-02,121.26665678269492
2026-01-03,116.91426439816752
2026-01-04,116.91426439816752
2026-01-05,89.93693573889843
2026-01-06,85.58454335437102
2026-01-07,81.2321509698436
2026-01-08,89.93693573889843
2026-01-09,81.2321509698436
2026-01-10,95.3774262195577
2026-01-11,97.70370490783961
2026-01-12,83.74603277814823
2026-01-13,69.78836064845686
2026-01-14,60.483245895329276
2026-01-15,69.78836064845686
2026-01-16,76.76719671330254
2026-01-17,88.39859015471202
2026-01-18,86.07231146643012
2026-01-19,88.39859015471202
2026-01-20,69.78836064845686
2026-01-21,76.76719671330254
2026-01-22,72.11463933673876
2026-01-23,62.80952458361117
2026-01-24,81.41975408986633
2026-01-25,76.76719671330254
2026-01-26,74.44091802502065
2026-01-27,62.80952458361117
2026-01-28,65.13580327189307
2026-01-29,69.78836064845686
2026-01-30,69.78836064845686
2026-01-31,81.41975408986633
2026-02-01,93.05114753127582
2026-02-02,67.46208196017497
2026-02-03,60.483245895329276
2026-02-04,60.483245895329276
2026-02-05,58.15696720704738
2026-02-06,60.483245895329276
2026-02-07,86.07231146643012
2026-02-08,81.41975408986633
2026-02-09,55.830688518765484
2026-02-10,62.80952458361117
2026-02-11,60.483245895329276
2026-02-12,58.15696720704738
2026-02-13,69.78836064845686
2026-02-14,74.44091802502065
2026-02-15,83.74603277814823
2026-02-16,74.44091802502065
2026-02-17,55.830688518765484
2026-02-18,60.483245895329276
2026-02-19,60.483245895329276
2026-02-20,60.483245895329276
2026-02-21,76.76719671330254
2026-02-22,74.44091802502065
2026-02-23,62.80952458361117
2026-02-24,65.13580327189307
2026-02-25,60.483245895329276
2026-02-26,60.483245895329276
2026-02-27,60.483245895329276
2026-02-28,76.76719671330254
2026-03-01,88.39859015471202
2026-03-02,65.13580327189307
2026-03-03,67.46208196017497
2026-03-04,62.80952458361117
2026-03-05,65.13580327189307
2026-03-06,72.11463933673876
2026-03-07,86.07231146643012
2026-03-08,93.05114753127582
2026-03-09,69.78836064845686
2026-03-10,67.46208196017497
2026-03-11,67.46208196017497
2026-03-12,67.46208196017497
2026-03-13,65.13580327189307
2026-03-14,88.39859015471202
2026-03-15,81.41975408986633
2026-03-16,72.11463933673876
2026-03-17,67.46208196017497
2026-03-18,67.46208196017497
2026-03-19,67.46208196017497
2026-03-20,65.13580327189307
2026-03-21,86.07231146643012
2026-03-22,97.70370490783961
2026-03-23,79.09347540158444
2026-03-24,79.09347540158444
2026-03-25,74.44091802502065
2026-03-26,74.44091802502065
2026-03-27,74.44091802502065
2026-03-28,95.3774262195577
2026-03-29,111.66137703753097
2026-03-30,88.39859015471202
2026-03-31,107.00881966096719
2026-04-01,109.33509834924908
2026-04-02,109.33509834924908
2026-04-03,109.33509834924908
2026-04-04,116.31393441409476
2026-04-05,111.66137703753097
2026-04-06,109.33509834924908
2026-04-07,109.33509834924908
2026-04-08,107.00881966096719
2026-04-09,107.00881966096719
2026-04-10,113.98765572581287
2026-04-11,144.22927867347752
2026-04-12,137.25044260863183
2026-04-13,109.33509834924908
2026-04-14,118.64021310237666
2026-04-15,111.66137703753097
2026-04-16,120.96649179065855
2026-04-17,104.68254097268529
2026-04-18,113.98765572581287
2026-04-19,113.98765572581287
2026-04-20,90.72486884299391
2026-04-21,90.72486884299391
2026-04-22,90.72486884299391
2026-04-23,90.72486884299391
2026-04-24,79.09347540158444
2026-04-25,90.72486884299391
2026-04-26,107.00881966096719
2026-04-27,81.41975408986633
2026-04-28,72.11463933673876
2026-04-29,72.11463933673876
2026-04-30,67.46208196017497
2026-05-01,65.13580327189307
2026-05-02,79.09347540158444
2026-05-03,83.74603277814823
2026-05-04,69.78836064845686
2026-05-05,67.46208196017497
2026-05-06,76.76719671330254
2026-05-07,79.09347540158444
2026-05-08,76.76719671330254
2026-05-09,93.05114753127582
2026-05-10,88.39859015471202
2026-05-11,69.78836064845686
2026-05-12,67.46208196017497
2026-05-13,86.07231146643012
2026-05-14,88.39859015471202
2026-05-15,93.05114753127582
2026-05-16,107.00881966096719
2026-05-17,109.33509834924908
2026-05-18,90.72486884299391
2026-05-19,88.39859015471202
2026-05-20,76.76719671330254
2026-05-21,69.78836064845686
2026-05-22,72.11463933673876
2026-05-23,79.09347540158444
2026-05-24,81.41975408986633
2026-05-25,83.74603277814823
2026-05-26,67.46208196017497
2026-05-27,65.13580327189307
2026-05-28,65.13580327189307
2026-05-29,62.80952458361117
2026-05-30,69.78836064845686
2026-05-31,90.72486884299391
