Time,harris
2024-10-04,128.2944785637079
2024-10-05,128.2944785637079
2024-10-06,149.6768916576592
2024-10-07,171.05930475161054
2024-10-08,171.05930475161054
2024-10-09,149.6768916576592
2024-10-10,149.6768916576592
2024-10-11,149.6768916576592
2024-10-12,149.6768916576592
2024-10-13,149.6768916576592
2024-10-14,149.6768916576592
2024-10-15,171.05930475161054
2024-10-16,235.2065440334645
2024-10-17,256.5889571274158
2024-10-18,192.44171784556187
2024-10-19,171.05930475161054
2024-10-20,192.44171784556187
2024-10-21,213.82413093951317
2024-10-22,213.82413093951317
2024-10-23,213.82413093951317
2024-10-24,256.5889571274158
2024-10-25,235.2065440334645
2024-10-26,235.2065440334645
2024-10-27,213.82413093951317
2024-10-28,235.2065440334645
2024-10-29,299.3537833153184
2024-10-30,277.9713702213671
2024-10-31,235.2065440334645
2024-11-01,235.2065440334645
2024-11-02,235.2065440334645
2024-11-03,320.7361964092698
2024-11-04,363.5010225971724
2024-11-05,791.1492844761988
2024-11-06,2138.241309395132
2024-11-07,363.5010225971724
2024-11-08,213.82413093951317
2024-11-09,171.05930475161054
2024-11-10,149.6768916576592
2024-11-11,149.6768916576592
2024-11-12,128.2944785637079
2024-11-13,106.91206546975658
2024-11-14,85.52965237580527
2024-11-15,85.52965237580527
2024-11-16,64.14723928185396
2024-11-17,64.14723928185396
2024-11-18,64.14723928185396
2024-11-19,85.52965237580527
2024-11-20,64.14723928185396
2024-11-21,64.14723928185396
2024-11-22,64.14723928185396
2024-11-23,64.14723928185396
2024-11-24,64.14723928185396
2024-11-25,64.14723928185396
2024-11-26,64.14723928185396
2024-11-27,85.52965237580527
2024-11-28,85.52965237580527
2024-11-29,64.14723928185396
2024-11-30,42.764826187902635
2024-12-01,64.14723928185396
2024-12-02,64.14723928185396
2024-12-03,64.14723928185396
2024-12-04,64.14723928185396
2024-12-05,64.14723928185396
2024-12-06,42.764826187902635
2024-12-07,42.764826187902635
2024-12-08,42.764826187902635
2024-12-09,42.764826187902635
2024-12-10,42.764826187902635
2024-12-11,42.764826187902635
2024-12-12,42.764826187902635
2024-12-13,42.764826187902635
2024-12-14,42.764826187902635
2024-12-15,42.764826187902635
2024-12-16,42.764826187902635
2024-12-17,42.764826187902635
2024-12-18,42.764826187902635
2024-12-19,42.764826187902635
2024-12-20,64.14723928185396
2024-12-21,42.764826187902635
2024-12-22,42.764826187902635
2024-12-23,64.14723928185396
2024-12-24,64.14723928185396
2024-12-25,64.14723928185396
2024-12-26,42.764826187902635
2024-12-27,42.764826187902635
2024-12-28,42.764826187902635
2024-12-29,42.764826187902635
2024-12-30,42.764826187902635
2024-12-31,42.764826187902635
2025-01-01,42.764826187902635
2025-01-02,42.764826187902635
2025-01-03,42.764826187902635
2025-01-04,64.14723928185396
2025-01-05,64.14723928185396
2025-01-06,64.14723928185396
2025-01-07,64.14723928185396
2025-01-08,42.764826187902635
2025-01-09,64.14723928185396
2025-01-10,64.14723928185396
2025-01-11,64.14723928185396
2025-01-12,64.14723928185396
2025-01-13,64.14723928185396
2025-01-14,64.14723928185396
2025-01-15,64.14723928185396
2025-01-16,64.14723928185396
2025-01-17,64.14723928185396
2025-01-18,64.14723928185396
2025-01-19,42.764826187902635
2025-01-20,85.52965237580527
2025-01-21,64.14723928185396
2025-01-22,64.14723928185396
2025-01-23,64.14723928185396
2025-01-24,64.14723928185396
2025-01-25,64.14723928185396
2025-01-26,64.14723928185396
2025-01-27,64.14723928185396
2025-01-28,42.764826187902635
2025-01-29,42.764826187902635
2025-01-30,42.764826187902635
2025-01-31,64.14723928185396
2025-02-01,42.764826187902635
2025-02-02,42.764826187902635
2025-02-03,42.764826187902635
2025-02-04,42.764826187902635
2025-02-05,42.764826187902635
2025-02-06,64.14723928185396
2025-02-07,64.14723928185396
2025-02-08,42.764826187902635
2025-02-09,42.764826187902635
2025-02-10,42.764826187902635
2025-02-11,42.764826187902635
2025-02-12,42.764826187902635
2025-02-13,42.764826187902635
2025-02-14,42.764826187902635
2025-02-15,42.764826187902635
2025-02-16,42.764826187902635
2025-02-17,42.764826187902635
2025-02-18,42.764826187902635
2025-02-19,42.764826187902635
2025-02-20,42.764826187902635
2025-02-21,42.764826187902635
2025-02-22,42.764826187902635
2025-02-23,42.764826187902635
2025-02-24,64.14723928185396
2025-02-25,42.764826187902635
2025-02-26,42.764826187902635
2025-02-27,42.764826187902635
2025-02-28,42.764826187902635
2025-03-01,42.764826187902635
2025-03-02,42.764826187902635
2025-03-03,42.764826187902635
2025-03-04,42.764826187902635
2025-03-05,42.764826187902635
2025-03-06,42.764826187902635
2025-03-07,42.764826187902635
2025-03-08,42.764826187902635
2025-03-09,42.764826187902635
2025-03-10,42.764826187902635
2025-03-11,64.14723928185396
2025-03-12,42.764826187902635
2025-03-13,42.764826187902635
2025-03-14,42.764826187902635
2025-03-15,42.764826187902635
2025-03-16,42.764826187902635
2025-03-17,42.764826187902635
2025-03-18,42.764826187902635
2025-03-19,42.764826187902635
2025-03-20,42.764826187902635
2025-03-21,42.764826187902635
2025-03-22,42.764826187902635
2025-03-23,42.764826187902635
2025-03-24,42.764826187902635
2025-03-25,42.764826187902635
2025-03-26,42.764826187902635
2025-03-27,42.764826187902635
2025-03-28,42.764826187902635
2025-03-29,42.764826187902635
2025-03-30,42.764826187902635
2025-03-31,42.764826187902635
2025-04-01,42.764826187902635
2025-04-02,42.764826187902635
2025-04-03,42.764826187902635
2025-04-04,42.764826187902635
2025-04-05,42.764826187902635
2025-04-06,42.764826187902635
2025-04-07,42.764826187902635
2025-04-08,42.764826187902635
2025-04-09,42.764826187902635
2025-04-10,42.764826187902635
2025-04-11,42.764826187902635
2025-04-12,42.764826187902635
2025-04-13,42.764826187902635
2025-04-14,42.764826187902635
2025-04-15,41.69570553320507
2025-04-16,42.76482618790263
2025-04-17,41.69570553320507
2025-04-18,39.9138377753758
2025-04-19,40.27021132694165
2025-04-20,42.76482618790263
2025-04-21,44.19032039416605
2025-04-22,43.477573291034346
2025-04-23,40.98295843007335
2025-04-24,43.12119973946849
2025-04-25,44.54669394573191
2025-04-26,43.12119973946849
2025-04-27,40.98295843007335
2025-04-28,42.76482618790263
2025-04-29,44.19032039416605
2025-04-30,43.8339468426002
2025-05-01,59.514383111497835
2025-05-02,44.90306749729777
2025-05-03,38.844717120678226
2025-05-04,38.131970017546514
2025-05-05,42.76482618790263
2025-05-06,45.972188151995326
2025-05-07,43.477573291034346
2025-05-08,42.76482618790263
2025-05-09,42.052079084770924
2025-05-10,37.4192229144148
2025-05-11,38.844717120678226
2025-05-12,44.54669394573191
2025-05-13,43.477573291034346
2025-05-14,43.477573291034346
2025-05-15,45.615814600429474
2025-05-16,38.48834356911237
2025-05-17,34.92460805345382
2025-05-18,37.06284936284895
2025-05-19,43.47757329103434
2025-05-20,41.33933198163921
2025-05-21,46.328561703561185
2025-05-22,39.91383777537579
2025-05-23,40.6265848785075
2025-05-24,33.499113847190394
2025-05-25,32.78636674405868
2025-05-26,34.211860950322105
2025-05-27,47.041308806692896
2025-05-28,44.19032039416605
2025-05-29,42.052079084770924
2025-05-30,40.6265848785075
2025-05-31,32.78636674405868
2025-06-01,32.78636674405868
2025-06-02,42.052079084770924
2025-06-03,39.20109067224408
2025-06-04,42.76482618790263
2025-06-05,45.615814600429474
2025-06-06,39.91383777537579
2025-06-07,34.92460805345382
2025-06-08,34.211860950322105
2025-06-09,47.041308806692896
2025-06-10,58.445262456800265
2025-06-11,59.87075666306369
2025-06-12,71.27471031317106
2025-06-13,53.45603273487829
2025-06-14,40.6265848785075
2025-06-15,39.91383777537579
2025-06-16,44.90306749729776
2025-06-17,44.90306749729776
2025-06-18,42.76482618790263
2025-06-19,39.91383777537579
2025-06-20,40.6265848785075
2025-06-21,34.92460805345382
2025-06-22,39.20109067224408
2025-06-23,45.615814600429474
2025-06-24,44.90306749729776
2025-06-25,44.19032039416605
2025-06-26,46.328561703561185
2025-06-27,43.47757329103434
2025-06-28,35.63735515658553
2025-06-29,34.211860950322105
2025-06-30,42.052079084770924
2025-07-01,45.615814600429474
2025-07-02,43.47757329103434
2025-07-03,43.47757329103434
2025-07-04,41.33933198163921
2025-07-05,38.48834356911237
2025-07-06,39.20109067224408
2025-07-07,42.76482618790263
2025-07-08,46.328561703561185
2025-07-09,42.76482618790263
2025-07-10,49.17955011608802
2025-07-11,52.74328563174658
2025-07-12,39.20109067224408
2025-07-13,34.211860950322105
2025-07-14,45.615814600429474
2025-07-15,46.328561703561185
2025-07-16,43.47757329103434
2025-07-17,54.168779838009996
2025-07-18,38.48834356911237
2025-07-19,42.052079084770924
2025-07-20,53.45603273487829
2025-07-21,47.041308806692896
2025-07-22,42.76482618790263
2025-07-23,46.328561703561185
2025-07-24,45.615814600429474
2025-07-25,42.052079084770924
2025-07-26,38.48834356911237
2025-07-27,36.35010225971724
2025-07-28,44.90306749729776
2025-07-29,43.47757329103434
2025-07-30,54.88152694114171
2025-07-31,59.158009559931976
2025-08-01,59.87075666306369
2025-08-02,46.328561703561185
2025-08-03,41.33933198163921
2025-08-04,45.615814600429474
2025-08-05,47.75405590982461
2025-08-06,48.46680301295632
2025-08-07,45.615814600429474
2025-08-08,42.76482618790263
2025-08-09,41.33933198163921
2025-08-10,34.92460805345382
2025-08-11,42.76482618790263
2025-08-12,42.052079084770924
2025-08-13,45.615814600429474
2025-08-14,42.76482618790263
2025-08-15,42.76482618790263
2025-08-16,36.35010225971724
2025-08-17,38.48834356911237
2025-08-18,44.90306749729776
2025-08-19,42.76482618790263
2025-08-20,43.47757329103434
2025-08-21,45.615814600429474
2025-08-22,47.75405590982461
2025-08-23,40.6265848785075
2025-08-24,42.76482618790263
2025-08-25,47.75405590982461
2025-08-26,46.328561703561185
2025-08-27,48.46680301295632
2025-08-28,42.76482618790263
2025-08-29,54.168779838009996
2025-08-30,41.33933198163921
2025-08-31,37.775596465980655
2025-09-01,39.91383777537579
2025-09-02,43.47757329103434
2025-09-03,46.328561703561185
2025-09-04,46.328561703561185
2025-09-05,44.19032039416605
2025-09-06,44.19032039416605
2025-09-07,34.92460805345382
2025-09-08,39.91383777537579
2025-09-09,40.6265848785075
2025-09-10,44.19032039416605
2025-09-11,39.91383777537579
2025-09-12,40.6265848785075
2025-09-13,35.63735515658553
2025-09-14,32.78636674405868
2025-09-15,39.20109067224408
2025-09-16,47.041308806692896
2025-09-17,42.052079084770924
2025-09-18,42.052079084770924
2025-09-19,44.19032039416605
2025-09-20,37.775596465980655
2025-09-21,44.19032039416605
2025-09-22,57.01976825053684
2025-09-23,60.58350376619539
2025-09-24,53.45603273487829
2025-09-25,51.31779142548316
2025-09-26,47.75405590982461
2025-09-27,37.06284936284895
2025-09-28,37.775596465980655
2025-09-29,44.19032039416605
2025-09-30,43.47757329103434
2025-10-01,41.33933198163921
2025-10-02,42.76482618790263
2025-10-03,40.6265848785075
2025-10-04,31.360872537795263
2025-10-05,33.499113847190394
2025-10-06,42.052079084770924
2025-10-07,42.76482618790263
2025-10-08,44.19032039416605
2025-10-09,42.052079084770924
2025-10-10,37.06284936284895
2025-10-11,34.92460805345382
2025-10-12,34.211860950322105
2025-10-13,45.615814600429474
2025-10-14,42.052079084770924
2025-10-15,42.052079084770924
2025-10-16,40.6265848785075
2025-10-17,42.052079084770924
2025-10-18,33.499113847190394
2025-10-19,34.211860950322105
2025-10-20,40.6265848785075
2025-10-21,41.33933198163921
2025-10-22,43.47757329103434
2025-10-23,41.33933198163921
2025-10-24,41.33933198163921
2025-10-25,36.35010225971724
2025-10-26,35.63735515658553
2025-10-27,42.76482618790263
2025-10-28,39.20109067224408
2025-10-29,41.33933198163921
2025-10-30,44.90306749729776
2025-10-31,46.328561703561185
2025-11-01,36.35010225971724
2025-11-02,35.63735515658553
2025-11-03,46.328561703561185
2025-11-04,52.03053852861487
2025-11-05,49.892297219219735
2025-11-06,43.47757329103434
2025-11-07,39.20109067224408
2025-11-08,34.211860950322105
2025-11-09,34.92460805345382
2025-11-10,44.19032039416605
2025-11-11,42.052079084770924
2025-11-12,42.052079084770924
2025-11-13,40.6265848785075
2025-11-14,40.6265848785075
2025-11-15,35.63735515658553
2025-11-16,34.211860950322105
2025-11-17,40.6265848785075
2025-11-18,44.19032039416605
2025-11-19,42.052079084770924
2025-11-20,41.33933198163921
2025-11-21,39.91383777537579
2025-11-22,34.92460805345382
2025-11-23,32.78636674405868
2025-11-24,37.775596465980655
2025-11-25,41.33933198163921
2025-11-26,41.33933198163921
2025-11-27,40.6265848785075
2025-11-28,32.07361964092697
2025-11-29,31.360872537795263
2025-11-30,33.499113847190394
2025-12-01,41.33933198163921
2025-12-02,39.20109067224408
2025-12-03,40.6265848785075
2025-12-04,44.19032039416605
2025-12-05,42.76482618790263
2025-12-06,37.775596465980655
2025-12-07,35.63735515658553
2025-12-08,40.6265848785075
2025-12-09,39.20109067224408
2025-12-10,41.33933198163921
2025-12-11,39.380522170265145
2025-12-12,37.504247018066195
2025-12-13,37.14787346650034
2025-12-14,33.6207136350702
2025-12-15,40.02777773409781
2025-12-16,40.675033297930476
2025-12-17,41.969544425595814
2025-12-18,43.9113111170938
2025-12-19,40.02777773409781
2025-12-20,32.03532049513805
2025-12-21,33.6207136350702
2025-12-22,37.795129030333
2025-12-23,38.73326660643248
2025-12-24,47.729352960790756
2025-12-25,35.56248032656819
2025-12-26,34.915224762735534
2025-12-27,34.915224762735534
2025-12-28,34.26796919890286
2025-12-29,42.61679998942847
2025-12-30,42.90768200169528
2025-12-31,44.20219312936061
2026-01-01,34.915224762735534
2026-01-02,38.44238459416567
2026-01-03,33.977087186636055
2026-01-04,35.56248032656819
2026-01-05,45.49670425702595
2026-01-06,44.20219312936061
2026-01-07,43.55493756552795
2026-01-08,41.32228886176314
2026-01-09,43.55493756552795
2026-01-10,42.468773790954316
2026-01-11,34.905841472017244
2026-01-12,43.632301840021555
2026-01-13,44.214065864555174
2026-01-14,43.632301840021555
2026-01-15,45.37759391362242
2026-01-16,44.7958298890888
2026-01-17,44.214065864555174
2026-01-18,38.97818964375259
2026-01-19,43.050537815487935
2026-01-20,45.37759391362242
2026-01-21,46.54112196268966
2026-01-22,46.54112196268966
2026-01-23,44.7958298890888
2026-01-24,40.14171769281983
2026-01-25,43.050537815487935
2026-01-26,41.8870097664207
2026-01-27,43.632301840021555
2026-01-28,47.12288598722328
2026-01-29,50.03170610989138
2026-01-30,51.19523415895863
2026-01-31,50.03170610989138
2026-02-01,44.7958298890888
2026-02-02,46.54112196268966
2026-02-03,45.37759391362242
2026-02-04,48.86817806082414
2026-02-05,55.849346355227595
2026-02-06,52.940526232559485
2026-02-07,45.95935793815604
2026-02-08,37.81466159468535
2026-02-09,40.72348171735345
2026-02-10,44.214065864555174
2026-02-11,43.050537815487935
2026-02-12,45.37759391362242
2026-02-13,46.54112196268966
2026-02-14,41.30524574188707
2026-02-15,39.55995366828621
2026-02-16,47.704650011756904
2026-02-17,45.95935793815604
2026-02-18,47.704650011756904
2026-02-19,45.95935793815604
2026-02-20,45.95935793815604
2026-02-21,41.8870097664207
2026-02-22,36.65113354561811
2026-02-23,52.940526232559485
2026-02-24,51.776998183492246
2026-02-25,50.03170610989138
2026-02-26,51.19523415895863
2026-02-27,58.17640245336207
2026-02-28,47.704650011756904
2026-03-01,37.81466159468535
2026-03-02,48.86817806082414
2026-03-03,55.849346355227595
2026-03-04,50.61347013442501
2026-03-05,47.704650011756904
2026-03-06,45.37759391362242
2026-03-07,41.30524574188707
2026-03-08,39.55995366828621
2026-03-09,45.37759391362242
2026-03-10,48.28641403629052
2026-03-11,51.776998183492246
2026-03-12,46.54112196268966
2026-03-13,45.95935793815604
2026-03-14,36.65113354561811
2026-03-15,50.61347013442501
2026-03-16,56.431110379761215
2026-03-17,50.03170610989138
2026-03-18,46.54112196268966
2026-03-19,45.37759391362242
2026-03-20,46.54112196268966
2026-03-21,38.97818964375259
2026-03-22,37.81466159468535
2026-03-23,44.7958298890888
2026-03-24,44.214065864555174
2026-03-25,46.54112196268966
2026-03-26,52.358762208025865
2026-03-27,48.28641403629052
2026-03-28,39.55995366828621
2026-03-29,38.97818964375259
2026-03-30,43.632301840021555
2026-03-31,44.214065864555174
2026-04-01,46.54112196268966
2026-04-02,48.28641403629052
2026-04-03,46.54112196268966
2026-04-04,42.468773790954316
2026-04-05,44.7958298890888
2026-04-06,44.7958298890888
2026-04-07,46.54112196268966
2026-04-08,51.19523415895863
2026-04-09,47.12288598722328
2026-04-10,48.86817806082414
2026-04-11,45.95935793815604
2026-04-12,46.54112196268966
2026-04-13,49.44994208535776
2026-04-14,52.358762208025865
2026-04-15,52.358762208025865
2026-04-16,48.28641403629052
2026-04-17,48.28641403629052
2026-04-18,42.468773790954316
2026-04-19,43.632301840021555
2026-04-20,55.26758233069397
2026-04-21,47.704650011756904
2026-04-22,46.54112196268966
2026-04-23,47.12288598722328
2026-04-24,43.050537815487935
2026-04-25,47.12288598722328
2026-04-26,47.12288598722328
2026-04-27,47.12288598722328
2026-04-28,47.12288598722328
2026-04-29,45.95935793815604
2026-04-30,47.704650011756904
2026-05-01,47.704650011756904
2026-05-02,44.214065864555174
2026-05-03,55.26758233069397
2026-05-04,53.52229025709311
2026-05-05,48.28641403629052
2026-05-06,50.03170610989138
2026-05-07,50.03170610989138
2026-05-08,50.61347013442501
2026-05-09,48.86817806082414
2026-05-10,39.55995366828621
2026-05-11,49.44994208535776
2026-05-12,47.704650011756904
2026-05-13,48.86817806082414
2026-05-14,50.61347013442501
2026-05-15,48.86817806082414
2026-05-16,55.849346355227595
2026-05-17,51.776998183492246
2026-05-18,54.10405428162673
2026-05-19,47.12288598722328
2026-05-20,47.12288598722328
2026-05-21,44.7958298890888
2026-05-22,48.86817806082414
2026-05-23,43.632301840021555
2026-05-24,39.55995366828621
2026-05-25,38.39642561921897
2026-05-26,47.704650011756904
2026-05-27,49.44994208535776
2026-05-28,46.54112196268966
2026-05-29,46.54112196268966
2026-05-30,41.8870097664207
2026-05-31,41.8870097664207
