Time,rich
2024-09-16,65.06399690059337
2024-09-17,100.0
2024-09-18,100.0
2024-09-19,72.14234681938714
2024-09-20,62.48453481174126
2024-09-21,53.0123549152964
2024-09-22,52.469306773094885
2024-09-23,51.929028269173685
2024-09-24,51.39151940353278
2024-09-25,50.856780176172194
2024-09-26,41.93734215590993
2024-09-27,41.49634219690996
2024-09-28,41.05765026981024
2024-09-29,40.621266374610784
2024-09-30,40.18719051131158
2024-10-01,39.75542267991264
2024-10-02,47.19115545649673
2024-10-03,46.678573335378616
2024-10-04,46.16876085254081
2024-10-05,38.05143167331943
2024-10-06,37.63120400142178
2024-10-07,37.21328436142437
2024-10-08,36.797672753327234
2024-10-09,43.66124301255641
2024-10-10,35.97337363283372
2024-10-11,35.56468612043735
2024-10-12,42.18996796792949
2024-10-13,34.75423519134539
2024-10-14,34.3524717746498
2024-10-15,40.74361966782534
2024-10-16,33.55586903695938
2024-10-17,33.16102971596455
2024-10-18,32.76849842686998
2024-10-19,32.378275169675675
2024-10-20,31.990359944381627
2024-10-21,31.60475275098784
2024-10-22,31.221453589494295
2024-10-23,30.840462459901023
2024-10-24,30.461779362208
2024-10-25,30.085404296415234
2024-10-26,29.711337262522733
2024-10-27,29.339578260530484
2024-10-28,28.970127290438494
2024-10-29,28.602984352246757
2024-10-30,28.238149445955283
2024-10-31,27.87562257156407
2024-11-01,27.515403729073107
2024-11-02,27.157492918482404
2024-11-03,37.522646195708745
2024-11-04,31.738314471602123
2024-11-05,26.097608678111843
2024-11-06,20.599143996097734
2024-11-07,25.402559344032756
2024-11-08,25.0584967248436
2024-11-09,24.7167421375547
2024-11-10,24.377295582166056
2024-11-11,24.04015705867768
2024-11-12,23.705326567089546
2024-11-13,23.37280410740168
2024-11-14,27.65110761553688
2024-11-15,22.714683283726714
2024-11-16,17.91126793579169
2024-11-17,22.065794587652775
2024-11-18,21.744812287466196
2024-11-19,21.426138019179877
2024-11-20,21.10977178279381
2024-11-21,20.795713578308
2024-11-22,20.483963405722452
2024-11-23,20.174521265037157
2024-11-24,19.867387156252125
2024-11-25,19.562561079367345
2024-11-26,19.26004303438282
2024-11-27,18.95983302129856
2024-11-28,18.661931040114556
2024-11-29,14.693069672664645
2024-11-30,18.07305117344732
2024-12-01,17.782073287964085
2024-12-02,17.79807302129941
2024-12-03,17.814078605716556
2024-12-04,17.83009004121552
2024-12-05,21.415328793355563
2024-12-06,21.43455655855069
2024-12-07,17.878159454203335
2024-12-08,21.47303315283549
2024-12-09,21.49228198192517
2024-12-10,21.511537832313024
2024-12-11,21.53080070399907
2024-12-12,28.7334274626444
2024-12-13,21.569347511265704
2024-12-14,17.990526205705255
2024-12-15,18.00660200310423
2024-12-16,18.022683651585034
2024-12-17,18.038771151147653
2024-12-18,18.054864501792096
2024-12-19,18.070963703518352
2024-12-20,18.08706875632643
2024-12-21,18.10317966021633
2024-12-22,18.11929641518805
2024-12-23,18.135419021241585
2024-12-24,18.15154747837694
2024-12-25,18.16768178659412
2024-12-26,18.18382194589312
2024-12-27,18.199967956273937
2024-12-28,18.21611981773657
2024-12-29,18.232277530281028
2024-12-30,18.248441093907303
2024-12-31,18.264610508615394
2025-01-01,21.936942929286374
2025-01-02,18.296966891277048
2025-01-03,18.313153859230603
2025-01-04,18.329346678265974
2025-01-05,18.34554534838317
2025-01-06,18.36174986958218
2025-01-07,18.37796024186301
2025-01-08,18.394176465225666
2025-01-09,18.410398539670133
2025-01-10,18.426626465196428
2025-01-11,18.442860241804535
2025-01-12,18.45909986949447
2025-01-13,18.47534534826622
2025-01-14,18.49159667811979
2025-01-15,18.507853859055178
2025-01-16,18.524116891072385
2025-01-17,22.2484629290057
2025-01-18,22.267992610022716
2025-01-19,18.572941093614933
2025-01-20,18.58922752995942
2025-01-21,22.32662378086287
2025-01-22,22.346181547072625
2025-01-23,22.36574633458056
2025-01-24,22.385318143386677
2025-01-25,22.404896973490985
2025-01-26,18.68706902074456
2025-01-27,22.444075697594133
2025-01-28,22.46367559159299
2025-01-29,26.230496258038368
2025-01-30,22.502896443485255
2025-01-31,22.52251740137865
2025-02-01,18.785121150475206
2025-02-02,18.801483650883345
2025-02-03,26.344992803322633
2025-02-04,22.601071445934107
2025-02-05,22.620727510318424
2025-02-06,22.640390596000934
2025-02-07,18.883383919151356
2025-02-08,18.899781526050415
2025-02-09,18.916184984031297
2025-02-10,18.932594293093995
2025-02-11,18.949009453238514
2025-02-12,22.758516557357826
2025-02-13,22.778228792127614
2025-02-14,22.797948048195583
2025-02-15,19.01472860463479
2025-02-16,22.83740762422609
2025-02-17,19.047623286823846
2025-02-18,22.87689528544932
2025-02-19,22.896649648008214
2025-02-20,22.916411031865284
2025-02-21,30.581572582694065
2025-02-22,26.781947340719654
2025-02-23,26.805026863096547
2025-02-24,26.828114576987993
2025-02-25,23.015323270623412
2025-02-26,23.035126782269597
2025-02-27,23.054937315213948
2025-02-28,23.074754869456495
2025-03-01,19.245482870831022
2025-03-02,19.262009201530116
2025-03-03,23.134249659973232
2025-03-04,23.154095299408503
2025-03-05,19.31162330011831
2025-03-06,19.32817303514468
2025-03-07,23.213674345503442
2025-03-08,19.361290058442883
2025-03-09,19.377857346714713
2025-03-10,23.27331658328203
2025-03-11,23.293211371804595
2025-03-12,23.31311318162534
2025-03-13,19.444185010620224
2025-03-14,19.460781554301157
2025-03-15,19.477383949063903
2025-03-16,23.39279063389016
2025-03-17,27.314848808568797
2025-03-18,19.527226239843067
2025-03-19,19.54385203893309
2025-03-20,19.560483689104935
2025-03-21,19.577121190358604
2025-03-22,19.593764542694085
2025-03-23,19.61041374611139
2025-03-24,23.55248256073261
2025-03-25,23.572475647429748
2025-03-26,19.66039646285422
2025-03-27,19.677069070598808
2025-03-28,19.69374752942521
2025-03-29,19.71043183933343
2025-03-30,19.72712200032347
2025-03-31,19.743818012395334
2025-04-01,19.760519875549015
2025-04-02,19.777227589784516
2025-04-03,19.79394115510184
2025-04-04,19.810660571500975
2025-04-05,19.82738583898194
2025-04-06,23.812940349053658
2025-04-07,19.860853927189318
2025-04-08,19.87759674791574
2025-04-09,23.873214503668763
2025-04-10,23.893319931136833
2025-04-11,19.927860316585907
2025-04-12,19.944626541639607
2025-04-13,19.96139861777512
2025-04-14,19.978176544992458
2025-04-15,22.373280720356036
2025-04-16,22.38938082142276
2025-04-17,20.355348778397563
2025-04-18,19.85578777163314
2025-04-19,19.012507923497232
2025-04-20,19.369399842373625
2025-04-21,18.86806142823479
2025-04-22,19.569038477741547
2025-04-23,19.92701114693764
2025-04-24,20.285463404292784
2025-04-25,19.26664686905842
2025-04-26,19.45276720155711
2025-04-27,19.29421484503002
2025-04-28,20.516036975101134
2025-04-29,20.35796750841497
2025-04-30,19.508403115962132
2025-05-01,20.386990067681346
2025-05-02,19.882345357254135
2025-05-03,19.896506030617395
2025-05-04,22.679757948243637
2025-05-05,19.924836153966655
2025-05-06,20.633129811870532
2025-05-07,22.38095912473546
2025-05-08,19.967353280547368
2025-05-09,19.98153150715609
2025-05-10,19.82170371180159
2025-05-11,19.83576826336917
2025-05-12,20.372579781521306
2025-05-13,23.174090459984104
2025-05-14,22.477919773555975
2025-05-15,18.608489179199935
2025-05-16,19.73602549913377
2025-05-17,18.639789898359613
2025-05-18,19.21232772285169
2025-05-19,20.064479661998295
2025-05-20,17.571154144910416
2025-05-21,18.42331736828624
2025-05-22,18.997514921310312
2025-05-23,19.852263864355482
2025-05-24,19.86889308377625
2025-05-25,19.325372512855427
2025-05-26,19.34154483854999
2025-05-27,18.23553609511691
2025-05-28,20.49703182386879
2025-05-29,19.952128200910646
2025-05-30,18.281289392145577
2025-05-31,18.859522168448404
2025-06-01,19.720420198663376
2025-06-02,19.72268123003705
2025-06-03,19.443156980706846
2025-06-04,19.44538492912201
2025-06-05,18.883913573636168
2025-06-06,19.449839652186885
2025-06-07,18.60632440827847
2025-06-08,19.172346537619095
2025-06-09,18.610583202267467
2025-06-10,19.45874440325478
2025-06-11,18.614840499280223
2025-06-12,18.33489330480808
2025-06-13,17.20855870088365
2025-06-14,18.33908388587847
2025-06-15,18.905522581200906
2025-06-16,18.62547719254106
2025-06-17,18.345366993181333
2025-06-18,18.347460625134897
2025-06-19,18.631854717568835
2025-06-20,19.198645865628052
2025-06-21,18.636104529700383
2025-06-22,19.203023688775826
2025-06-23,17.793064079180436
2025-06-24,18.642476441067256
2025-06-25,19.209587531611568
2025-06-26,19.49430080670176
2025-06-27,20.06163627092225
2025-06-28,19.78132872489551
2025-06-29,21.19669182780019
2025-06-30,20.351138355503316
2025-07-01,20.63613898344181
2025-07-02,20.073046566607957
2025-07-03,20.923580689138753
2025-07-04,22.05709033244314
2025-07-05,20.645518558301713
2025-07-06,22.062099569036466
2025-07-07,19.235808200323497
2025-07-08,20.086725635766673
2025-07-09,20.654891510175823
2025-07-10,20.65723371330282
2025-07-11,21.508599153280592
2025-07-12,21.79407670666462
2025-07-13,21.230401889449453
2025-07-14,21.515910648901315
2025-07-15,18.40384936702411
2025-07-16,20.954446434456163
2025-07-17,23.222419708044733
2025-07-18,19.543027316787015
2025-07-19,22.94440942545421
2025-07-20,26.91315250569337
2025-07-21,24.932896099366268
2025-07-22,28.336038169549354
2025-07-23,27.205669723689297
2025-07-24,22.390527485002508
2025-07-25,22.109599080130362
2025-07-26,21.54511784609067
2025-07-27,21.831069359319557
2025-07-28,20.982874950625728
2025-07-29,25.239006387720423
2025-07-30,25.80908448319223
2025-07-31,25.24469682199313
2025-08-01,22.127058651759484
2025-08-02,19.85985355767556
2025-08-03,20.713322407367105
2025-08-04,19.580549918951192
2025-08-05,20.434177679527114
2025-08-06,24.410236147308794
2025-08-07,19.5871598169726
2025-08-08,21.29278514543779
2025-08-09,21.295178760193235
2025-08-10,21.29757194967134
2025-08-11,19.87996706628063
2025-08-12,19.314137061201276
2025-08-13,19.600369049126275
2025-08-14,19.602569218425515
2025-08-15,19.88889608337496
2025-08-16,27.563419321392427
2025-08-17,21.88269403140591
2025-08-18,18.474475201443635
2025-08-19,25.01440071385953
2025-08-20,17.910043581526832
2025-08-21,19.9022777012509
2025-08-22,20.473206769704934
2025-08-23,20.47549892414269
2025-08-24,19.62454939238445
2025-08-25,20.480082008219473
2025-08-26,19.62894073211439
2025-08-27,19.915645029808175
2025-08-28,19.064248463147667
2025-08-29,19.920097630589787
2025-08-30,19.353114097432535
2025-08-31,19.92454864366933
2025-09-01,19.072768973899922
2025-09-02,20.213698041461743
2025-09-03,22.209076150501208
2025-09-04,22.781081036253912
2025-09-05,23.638007801489174
2025-09-06,22.786162464794845
2025-09-07,20.50983224875941
2025-09-08,21.081898922907687
2025-09-09,20.22948081978142
2025-09-10,20.231733892014983
2025-09-11,19.094043656770825
2025-09-12,18.241116690654167
2025-09-13,17.958097375603433
2025-09-14,20.52582303041281
2025-09-15,19.957880633762244
2025-09-16,19.960099591030964
2025-09-17,20.247494124965215
2025-09-18,19.964536314791836
2025-09-19,18.540557361192278
2025-09-20,18.827887367944882
2025-09-21,18.82997765643508
2025-09-22,19.688070642075825
2025-09-23,21.117085245311582
2025-09-24,20.834029972427523
2025-09-25,19.98005234480106
2025-09-26,21.12411118040399
2025-09-27,17.700541132599444
2025-09-28,19.130123427290872
2025-09-29,21.98780090683227
2025-09-30,21.419060695300193
2025-10-01,21.135812680085138
2025-10-02,21.709453119070716
2025-10-03,20.854808040780263
2025-10-04,20.285686846855643
2025-10-05,19.430693381479788
2025-10-06,19.718618305159985
2025-10-07,21.721457947068828
2025-10-08,20.580496692466113
2025-10-09,20.011026056768287
2025-10-10,18.583718667265657
2025-10-11,18.299834991501996
2025-10-12,17.157988422137606
2025-10-13,20.305859419432263
2025-10-14,20.880157924628506
2025-10-15,20.596398880343795
2025-10-16,20.59866898840419
2025-10-17,20.887062836645534
2025-10-18,20.603207979726236
2025-10-19,19.746915327030056
2025-10-20,21.180182708482825
2025-10-21,23.47251526647806
2025-10-22,22.043689470340304
2025-10-23,20.614548313372012
2025-10-24,21.762193775041446
2025-10-25,19.47357705624622
2025-10-26,20.90775522011957
2025-10-27,22.628686740113857
2025-10-28,23.49058377930071
2025-10-29,20.91464523041856
2025-10-30,24.355342344860617
2025-10-31,20.346106733785927
2025-11-01,22.641109448051445
2025-11-02,22.356964890752916
2025-11-03,24.652689671066838
2025-11-04,24.082010716125392
2025-11-05,25.518259747490358
2025-11-06,24.087288106197466
2025-11-07,24.08992608676757
2025-11-08,21.22440125876194
2025-11-09,22.374114860477643
2025-11-10,23.524079142742394
2025-11-11,22.092100475446625
2025-11-12,23.816167072994972
2025-11-13,24.392717110137347
2025-11-14,22.099347062889148
2025-11-15,20.666582386410873
2025-11-16,22.10417593809381
2025-11-17,22.68078685637343
2025-11-18,20.386223607073504
2025-11-19,24.695867194270313
2025-11-20,23.5497913353906
2025-11-21,21.541792680476533
2025-11-22,22.693162528637078
2025-11-23,22.408349783527164
2025-11-24,21.836156130369012
2025-11-25,22.700582556489678
2025-11-26,22.128294117032908
2025-11-27,19.256586191510884
2025-11-28,18.683796277548733
2025-11-29,20.985623858913584
2025-11-30,21.8504235897532
2025-12-01,23.57802104328098
2025-12-02,24.155720800067996
2025-12-03,25.59634320588109
2025-12-04,24.736232743334405
2025-12-05,24.451258019672895
2025-12-06,23.015447931599976
2025-12-07,23.305671018737442
2025-12-08,26.761267295197833
2025-12-09,26.76417104153841
2025-12-10,27.05489226333653
2025-12-11,25.462318463773123
2025-12-12,23.97258959457164
2025-12-13,24.4646645376261
2025-12-14,21.182036636100694
2025-12-15,23.873831921145438
2025-12-16,22.38306324877586
2025-12-17,23.092453682690568
2025-12-18,23.28585555097061
2025-12-19,22.39224983900843
2025-12-20,21.797369207089677
2025-12-21,20.495612949186192
2025-12-22,20.19936135914449
2025-12-23,21.099404042626933
2025-12-24,19.905746819482278
2025-12-25,18.412585638854992
2025-12-26,19.911184608920998
2025-12-27,22.307966828551898
2025-12-28,22.12049844508008
2025-12-29,22.123517193501936
2025-12-30,19.323296152172816
2025-12-31,20.632445249190912
2026-01-01,21.724269317679717
2026-01-02,21.42772870208121
2026-01-03,23.146109158185368
2026-01-04,24.538309031302326
2026-01-05,22.03574651923448
2026-01-06,26.152244386463803
2026-01-07,24.548342164557432
2026-01-08,23.761375711289492
2026-01-09,25.036112575172783
2026-01-10,21.94754256180485
2026-01-11,21.949850196178467
2026-01-12,22.570528013088868
2026-01-13,23.19133533913658
2026-01-14,24.430772711439072
2026-01-15,23.196207310653087
2026-01-16,22.580012117641004
2026-01-17,22.2730342938105
2026-01-18,21.03785062518903
2026-01-19,21.65888253697945
2026-01-20,23.208378958515855
2026-01-21,23.210811868500667
2026-01-22,25.37981377378325
2026-01-23,23.525218619134304
2026-01-24,23.52768252940333
2026-01-25,21.6725028580487
2026-01-26,21.98441095672673
2026-01-27,24.464087358831055
2026-01-28,22.29871582935236
2026-01-29,24.159468437859246
2026-01-30,24.47176339199032
2026-01-31,23.854718007708723
2026-02-01,26.64571556902231
2026-02-02,24.995910943963626
2026-02-03,27.04691681070048
2026-02-04,28.46854664103262
2026-02-05,26.219484365414765
2026-02-06,26.11340882864626
2026-02-07,24.193047625610344
2026-02-08,23.49236331187683
2026-02-09,24.89646733880992
2026-02-10,25.691035738105796
2026-02-11,24.69339247159462
2026-02-12,25.48100662675569
2026-02-13,23.60584319028899
2026-02-14,23.214746301203498
2026-02-15,24.58212115324392
2026-02-16,24.771829978036465
2026-02-17,23.50818704049352
2026-02-18,24.855549028385852
2026-02-19,23.31291258690683
2026-02-20,23.788771300251412
2026-02-21,22.5475410696067
2026-02-22,21.031863026526416
2026-02-23,22.641524900971994
2026-02-24,21.700602030027103
2026-02-25,21.608909060721082
2026-02-26,24.311854888393135
2026-02-27,23.65212348612514
2026-02-28,18.56410458200618
2026-03-01,18.209026596018184
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
