Time,dall_e
2024-09-13,0.8409299142456478
2024-09-14,0.6550142231020273
2024-09-15,0.6293636034630068
2024-09-16,0.5930423260541537
2024-09-17,0.8216406482771044
2024-09-18,0.6615807817296165
2024-09-19,0.7362753861184441
2024-09-20,0.5868861773407889
2024-09-21,0.4054849952536359
2024-09-22,0.3521317064044733
2024-09-23,0.6935927550391141
2024-09-24,0.7469460438882767
2024-09-25,0.6615807817296165
2024-09-26,0.629568808420119
2024-09-27,0.7682873594279418
2024-09-28,0.4908502574122961
2024-09-29,0.43749696856313347
2024-09-30,0.5015209151821286
2024-10-01,0.5442035462614587
2024-10-02,0.46950894187263104
2024-10-03,0.650910123959784
2024-10-04,0.6188981506502864
2024-10-05,0.46950894187263104
2024-10-06,0.5655448618011237
2024-10-07,0.5975568351106213
2024-10-08,0.6829220972692815
2024-10-09,0.3948143374838034
2024-10-10,0.5228622307217937
2024-10-11,0.7042634128089466
2024-10-12,0.5121915729519612
2024-10-13,0.6082274928804539
2024-10-14,0.5975568351106213
2024-10-15,0.3948143374838034
2024-10-16,0.6402394661899514
2024-10-17,0.5655448618011237
2024-10-18,0.7042634128089466
2024-10-19,0.5762155195709563
2024-10-20,0.43749696856313347
2024-10-21,0.650910123959784
2024-10-22,0.6082274928804539
2024-10-23,0.8429819638167694
2024-10-24,0.5335328884916262
2024-10-25,0.5121915729519612
2024-10-26,0.4801795996424636
2024-10-27,0.6082274928804539
2024-10-28,0.7042634128089466
2024-10-29,0.44816762633296603
2024-10-30,0.6082274928804539
2024-10-31,0.6402394661899514
2024-11-01,0.36280236417430584
2024-11-02,0.6935927550391141
2024-11-03,0.5868861773407889
2024-11-04,0.4908502574122961
2024-11-05,0.6188981506502864
2024-11-06,0.5975568351106213
2024-11-07,0.5442035462614587
2024-11-08,0.5868861773407889
2024-11-09,0.5121915729519612
2024-11-10,0.0
2024-11-11,0.5975568351106213
2024-11-12,0.650910123959784
2024-11-13,0.8002993327374394
2024-11-14,0.5228622307217937
2024-11-15,0.6402394661899514
2024-11-16,0.5228622307217937
2024-11-17,0.33079039086480827
2024-11-18,0.3841436797139709
2024-11-19,0.8109699905072718
2024-11-20,0.6935927550391141
2024-11-21,0.42682631079330097
2024-11-22,0.5548742040312913
2024-11-23,0.650910123959784
2024-11-24,0.5015209151821286
2024-11-25,0.5655448618011237
2024-11-26,0.3414610486346408
2024-11-27,0.5762155195709563
2024-11-28,0.43749696856313347
2024-11-29,0.3094490753251432
2024-11-30,0.7362753861184441
2024-12-01,0.4801795996424636
2024-12-02,0.3841436797139709
2024-12-03,0.5121915729519612
2024-12-04,0.7789580171977742
2024-12-05,0.5121915729519612
2024-12-06,0.7682873594279418
2024-12-07,0.0
2024-12-08,0.6082274928804539
2024-12-09,0.7576167016581092
2024-12-10,0.7896286749676068
2024-12-11,0.7469460438882767
2024-12-12,0.5762155195709563
2024-12-13,0.5121915729519612
2024-12-14,0.7789580171977742
2024-12-15,0.0
2024-12-16,0.5975568351106213
2024-12-17,0.5868861773407889
2024-12-18,0.5762155195709563
2024-12-19,0.5015209151821286
2024-12-20,0.44816762633296603
2024-12-21,0.6188981506502864
2024-12-22,0.650910123959784
2024-12-23,0.5548742040312913
2024-12-24,0.0
2024-12-25,0.42682631079330097
2024-12-26,0.41615565302346846
2024-12-27,0.44816762633296603
2024-12-28,0.8856645948960995
2024-12-29,0.6188981506502864
2024-12-30,0.4801795996424636
2024-12-31,0.4801795996424636
2025-01-01,0.43749696856313347
2025-01-02,0.6188981506502864
2025-01-03,0.5975568351106213
2025-01-04,0.629568808420119
2025-01-05,0.5228622307217937
2025-01-06,0.45883828410279853
2025-01-07,0.5548742040312913
2025-01-08,0.42682631079330097
2025-01-09,0.4801795996424636
2025-01-10,0.45883828410279853
2025-01-11,0.5228622307217937
2025-01-12,0.5868861773407889
2025-01-13,0.43749696856313347
2025-01-14,0.4801795996424636
2025-01-15,0.5868861773407889
2025-01-16,0.6082274928804539
2025-01-17,0.36280236417430584
2025-01-18,0.46950894187263104
2025-01-19,0.5015209151821286
2025-01-20,0.4801795996424636
2025-01-21,0.43749696856313347
2025-01-22,0.4054849952536359
2025-01-23,0.3201197330949757
2025-01-24,0.6188981506502864
2025-01-25,0.5228622307217937
2025-01-26,0.41615565302346846
2025-01-27,0.3414610486346408
2025-01-28,0.9176765682055971
2025-01-29,0.6188981506502864
2025-01-30,0.7042634128089466
2025-01-31,0.5335328884916262
2025-02-01,0.8749939371262669
2025-02-02,0.8963352526659321
2025-02-03,0.5015209151821286
2025-02-04,0.5655448618011237
2025-02-05,0.5868861773407889
2025-02-06,0.7042634128089466
2025-02-07,0.6082274928804539
2025-02-08,0.5975568351106213
2025-02-09,0.0
2025-02-10,0.672251439499449
2025-02-11,0.44816762633296603
2025-02-12,0.5442035462614587
2025-02-13,0.44816762633296603
2025-02-14,0.5655448618011237
2025-02-15,0.6082274928804539
2025-02-16,0.41615565302346846
2025-02-17,0.5015209151821286
2025-02-18,0.7362753861184441
2025-02-19,0.8216406482771044
2025-02-20,0.5762155195709563
2025-02-21,0.7042634128089466
2025-02-22,0.6402394661899514
2025-02-23,0.3201197330949757
2025-02-24,0.672251439499449
2025-02-25,0.5442035462614587
2025-02-26,0.6188981506502864
2025-02-27,0.29877841755531065
2025-02-28,0.650910123959784
2025-03-01,0.6188981506502864
2025-03-02,0.6402394661899514
2025-03-03,0.5762155195709563
2025-03-04,0.5975568351106213
2025-03-05,0.6402394661899514
2025-03-06,0.45883828410279853
2025-03-07,0.6829220972692815
2025-03-08,0.4801795996424636
2025-03-09,0.5655448618011237
2025-03-10,0.5975568351106213
2025-03-11,0.5548742040312913
2025-03-12,0.629568808420119
2025-03-13,0.5335328884916262
2025-03-14,0.3201197330949757
2025-03-15,0.5548742040312913
2025-03-16,0.41615565302346846
2025-03-17,0.5228622307217937
2025-03-18,0.5335328884916262
2025-03-19,0.41615565302346846
2025-03-20,0.5442035462614587
2025-03-21,0.5975568351106213
2025-03-22,0.8963352526659321
2025-03-23,0.4054849952536359
2025-03-24,0.5228622307217937
2025-03-25,0.6402394661899514
2025-03-26,0.7576167016581092
2025-03-27,1.0137124881340898
2025-03-28,1.0670657769832523
2025-03-29,1.0243831459039223
2025-03-30,0.672251439499449
2025-03-31,0.5975568351106213
2025-04-01,0.5655448618011237
2025-04-02,0.629568808420119
2025-04-03,0.6188981506502864
2025-04-04,0.4054849952536359
2025-04-05,0.5868861773407889
2025-04-06,0.5762155195709563
2025-04-07,0.5868861773407889
2025-04-08,0.5975568351106213
2025-04-09,0.3841436797139709
2025-04-10,0.5868861773407889
2025-04-11,0.33079039086480827
2025-04-12,0.6082274928804539
2025-04-13,0.5655448618011237
2025-04-14,0.5335328884916262
2025-04-15,0.42682631079330097
2025-04-16,0.27743710201564564
2025-04-17,0.4908502574122961
2025-04-18,0.42682631079330097
2025-04-19,0.7469460438882767
2025-04-20,0.46950894187263104
2025-04-21,0.2667664442458131
2025-04-22,0.43749696856313347
2025-04-23,0.5335328884916262
2025-04-24,0.5548742040312913
2025-04-25,0.3201197330949757
2025-04-26,0.43749696856313347
2025-04-27,0.6562454528447003
2025-04-28,0.6615807817296165
2025-04-29,0.6402394661899514
2025-04-30,0.5228622307217937
2025-05-01,0.5015209151821286
2025-05-02,0.3841436797139709
2025-05-03,0.7469460438882767
2025-05-04,0.5121915729519612
2025-05-05,0.5335328884916262
2025-05-06,0.3948143374838034
2025-05-07,0.43749696856313347
2025-05-08,0.41615565302346846
2025-05-09,0.5335328884916262
2025-05-10,0.7469460438882767
2025-05-11,0.5975568351106213
2025-05-12,0.5121915729519612
2025-05-13,0.46950894187263104
2025-05-14,0.42682631079330097
2025-05-15,0.0
2025-05-16,0.3201197330949757
2025-05-17,0.44816762633296603
2025-05-18,0.0
2025-05-19,0.36280236417430584
2025-05-20,0.43749696856313347
2025-05-21,0.5015209151821286
2025-05-22,0.3201197330949757
2025-05-23,0.0
2025-05-24,0.36280236417430584
2025-05-25,0.33079039086480827
2025-05-26,0.0
2025-05-27,0.3521317064044733
2025-05-28,0.0
2025-05-29,0.4054849952536359
2025-05-30,0.0
2025-05-31,0.33079039086480827
2025-06-01,0.4054849952536359
2025-06-02,0.0
2025-06-03,0.3841436797139709
2025-06-04,0.0
2025-06-05,0.3948143374838034
2025-06-06,0.4801795996424636
2025-06-07,0.42682631079330097
2025-06-08,0.5015209151821286
2025-06-09,0.4801795996424636
2025-06-10,0.3948143374838034
2025-06-11,0.41615565302346846
2025-06-12,0.3948143374838034
2025-06-13,0.33079039086480827
2025-06-14,0.42682631079330097
2025-06-15,0.3521317064044733
2025-06-16,0.5335328884916262
2025-06-17,0.4801795996424636
2025-06-18,0.37347302194413834
2025-06-19,0.3414610486346408
2025-06-20,0.2667664442458131
2025-06-21,0.6935927550391141
2025-06-22,0.0
2025-06-23,0.2667664442458131
2025-06-24,0.3201197330949757
2025-06-25,0.7789580171977742
2025-06-26,0.5762155195709563
2025-06-27,0.0
2025-06-28,0.5762155195709563
2025-06-29,0.3414610486346408
2025-06-30,0.3948143374838034
2025-07-01,0.5121915729519612
2025-07-02,0.36280236417430584
2025-07-03,0.4054849952536359
2025-07-04,0.42682631079330097
2025-07-05,0.0
2025-07-06,0.3841436797139709
2025-07-07,0.41615565302346846
2025-07-08,0.9710298570547597
2025-07-09,0.9817005148245922
2025-07-10,0.672251439499449
2025-07-11,0.9603591992849272
2025-07-12,0.6829220972692815
2025-07-13,1.0670657769832523
2025-07-14,1.0030418303642572
2025-07-15,0.0
2025-07-16,0.5015209151821286
2025-07-17,0.46950894187263104
2025-07-18,0.0
2025-07-19,0.5655448618011237
2025-07-20,0.7789580171977742
2025-07-21,0.9817005148245922
2025-07-22,0.650910123959784
2025-07-23,0.5335328884916262
2025-07-24,0.8643232793564345
2025-07-25,0.7149340705787791
2025-07-26,0.7896286749676068
2025-07-27,0.43749696856313347
2025-07-28,0.6402394661899514
2025-07-29,0.629568808420119
2025-07-30,0.7896286749676068
2025-07-31,0.650910123959784
2025-08-01,0.28810775978547815
2025-08-02,0.4801795996424636
2025-08-03,0.0
2025-08-04,0.28810775978547815
2025-08-05,0.3414610486346408
2025-08-06,0.5548742040312913
2025-08-07,0.3948143374838034
2025-08-08,0.28810775978547815
2025-08-09,0.5868861773407889
2025-08-10,0.0
2025-08-11,0.5121915729519612
2025-08-12,0.43749696856313347
2025-08-13,0.4054849952536359
2025-08-14,0.2667664442458131
2025-08-15,0.0
2025-08-16,0.29877841755531065
2025-08-17,0.650910123959784
2025-08-18,0.0
2025-08-19,0.2560957864759806
2025-08-20,0.2560957864759806
2025-08-21,0.0
2025-08-22,0.0
2025-08-23,0.41615565302346846
2025-08-24,0.0
2025-08-25,0.0
2025-08-26,0.2667664442458131
2025-08-27,0.0
2025-08-28,0.28810775978547815
2025-08-29,0.0
2025-08-30,0.28810775978547815
2025-08-31,0.4054849952536359
2025-09-01,0.0
2025-09-02,0.2667664442458131
2025-09-03,0.3414610486346408
2025-09-04,0.0
2025-09-05,0.44816762633296603
2025-09-06,0.3414610486346408
2025-09-07,0.0
2025-09-08,0.3094490753251432
2025-09-09,0.0
2025-09-10,0.24542512870614805
2025-09-11,0.0
2025-09-12,0.0
2025-09-13,0.5121915729519612
2025-09-14,0.0
2025-09-15,0.3201197330949757
2025-09-16,0.3414610486346408
2025-09-17,0.41615565302346846
2025-09-18,0.5015209151821286
2025-09-19,0.2667664442458131
2025-09-20,0.42682631079330097
2025-09-21,0.3414610486346408
2025-09-22,0.37347302194413834
2025-09-23,0.2560957864759806
2025-09-24,0.36280236417430584
2025-09-25,0.0
2025-09-26,0.3521317064044733
2025-09-27,0.0
2025-09-28,0.3094490753251432
2025-09-29,0.2667664442458131
2025-09-30,0.3521317064044733
2025-10-01,0.27743710201564564
2025-10-02,0.33079039086480827
2025-10-03,0.0
2025-10-04,0.0
2025-10-05,0.28810775978547815
2025-10-06,0.4801795996424636
2025-10-07,0.3948143374838034
2025-10-08,0.5442035462614587
2025-10-09,0.5228622307217937
2025-10-10,0.36280236417430584
2025-10-11,0.3521317064044733
2025-10-12,0.0
2025-10-13,0.42682631079330097
2025-10-14,0.0
2025-10-15,0.24542512870614805
2025-10-16,0.43749696856313347
2025-10-17,0.2560957864759806
2025-10-18,0.0
2025-10-19,0.0
2025-10-20,0.0
2025-10-21,0.3841436797139709
2025-10-22,0.3521317064044733
2025-10-23,0.28810775978547815
2025-10-24,0.0
2025-10-25,0.29877841755531065
2025-10-26,0.3094490753251432
2025-10-27,0.0
2025-10-28,0.41615565302346846
2025-10-29,0.3521317064044733
2025-10-30,0.42682631079330097
2025-10-31,0.36280236417430584
2025-11-01,0.0
2025-11-02,0.0
2025-11-03,0.29877841755531065
2025-11-04,0.0
2025-11-05,0.2560957864759806
2025-11-06,0.29877841755531065
2025-11-07,0.28810775978547815
2025-11-08,0.3201197330949757
2025-11-09,0.28810775978547815
2025-11-10,0.29877841755531065
2025-11-11,0.36280236417430584
2025-11-12,0.33079039086480827
2025-11-13,0.41615565302346846
2025-11-14,0.2560957864759806
2025-11-15,0.28810775978547815
2025-11-16,0.4801795996424636
2025-11-17,0.41615565302346846
2025-11-18,0.29877841755531065
2025-11-19,0.36280236417430584
2025-11-20,0.0
2025-11-21,0.3414610486346408
2025-11-22,0.0
2025-11-23,0.0
2025-11-24,0.0
2025-11-25,0.28810775978547815
2025-11-26,0.3948143374838034
2025-11-27,0.45883828410279853
2025-11-28,0.0
2025-11-29,0.41615565302346846
2025-11-30,0.4908502574122961
2025-12-01,0.3948143374838034
2025-12-02,0.5228622307217937
2025-12-03,0.3201197330949757
2025-12-04,0.33079039086480827
2025-12-05,0.43749696856313347
2025-12-06,0.33079039086480827
2025-12-07,0.3521317064044733
2025-12-08,0.44816762633296603
2025-12-09,0.43749696856313347
2025-12-10,0.3521317064044733
2025-12-11,0.31963470319634696
2025-12-12,0.32302991248674817
2025-12-13,0.0
2025-12-14,0.35601194559350324
2025-12-15,0.2449400988075193
2025-12-16,0.0
2025-12-17,0.35601194559350324
2025-12-18,0.2604610555636393
2025-12-19,0.0
2025-12-20,0.3075089557306282
2025-12-21,0.0
2025-12-22,0.0
2025-12-23,0.0
2025-12-24,0.0
2025-12-25,0.0
2025-12-26,0.0
2025-12-27,0.0
2025-12-28,0.29877841755531065
2025-12-29,0.0
2025-12-30,0.0
2025-12-31,0.4064550550508934
2026-01-01,0.0
2026-01-02,0.31963470319634696
2026-01-03,0.3647424837688208
2026-01-04,0.3943293075851746
2026-01-05,0.0
2026-01-06,0.31963470319634696
2026-01-07,0.24833530809792054
2026-01-08,0.35601194559350324
2026-01-09,0.29877841755531065
2026-01-10,0.0
2026-01-11,0.0
2026-01-12,0.0
2026-01-13,0.0
2026-01-14,0.3055688361361132
2026-01-15,0.0
2026-01-16,0.4142155334289534
2026-01-17,0.42100595200975593
2026-01-18,0.29198799897450817
2026-01-19,0.3191496732977182
2026-01-20,0.0
2026-01-21,0.0
2026-01-22,0.29198799897450817
2026-01-23,0.0
2026-01-24,0.0
2026-01-25,0.4277963705905584
2026-01-26,0.0
2026-01-27,0.29198799897450817
2026-01-28,0.0
2026-01-29,0.2716167432321006
2026-01-30,0.3191496732977182
2026-01-31,0.0
2026-02-01,0.0
2026-02-02,0.0
2026-02-03,0.0
2026-02-04,0.24445506890889054
2026-02-05,0.3666826033633358
2026-02-06,0.0
2026-02-07,0.0
2026-02-08,0.35989218478253326
2026-02-09,0.2716167432321006
2026-02-10,0.2580359060704956
2026-02-11,0.3666826033633358
2026-02-12,0.3191496732977182
2026-02-13,0.23766465032808803
2026-02-14,0.2784071618129031
2026-02-15,0.0
2026-02-16,0.0
2026-02-17,0.2784071618129031
2026-02-18,0.0
2026-02-19,0.0
2026-02-20,0.0
2026-02-21,0.0
2026-02-22,0.0
2026-02-23,0.5092813935601886
2026-02-24,0.2784071618129031
2026-02-25,0.23766465032808803
2026-02-26,0.0
2026-02-27,0.29198799897450817
2026-02-28,0.0
2026-03-01,0.0
2026-03-02,0.0
2026-03-03,0.0
2026-03-04,0.0
2026-03-05,0.31235925471691567
2026-03-06,0.28519758039370563
2026-03-07,0.0
2026-03-08,0.0
2026-03-09,0.43458678917136095
2026-03-10,0.43458678917136095
2026-03-11,0.3191496732977182
2026-03-12,0.2784071618129031
2026-03-13,0.3055688361361132
2026-03-14,0.0
2026-03-15,0.29877841755531065
2026-03-16,0.24445506890889054
2026-03-17,0.34631134762092824
2026-03-18,0.3802634405249408
2026-03-19,0.0
2026-03-20,0.35989218478253326
2026-03-21,0.4549580449137685
2026-03-22,0.31235925471691567
2026-03-23,0.4549580449137685
2026-03-24,0.0
2026-03-25,0.25124548748969305
2026-03-26,0.5092813935601886
2026-03-27,0.2716167432321006
2026-03-28,0.0
2026-03-29,0.0
2026-03-30,0.4142155334289534
2026-03-31,0.2580359060704956
2026-04-01,0.43458678917136095
2026-04-02,0.0
2026-04-03,0.29877841755531065
2026-04-04,0.0
2026-04-05,0.5092813935601886
2026-04-06,0.3666826033633358
2026-04-07,0.28519758039370563
2026-04-08,0.3802634405249408
2026-04-09,0.38705385910574336
2026-04-10,0.0
2026-04-11,0.0
2026-04-12,0.0
2026-04-13,0.3666826033633358
2026-04-14,0.3531017662017308
2026-04-15,0.3666826033633358
2026-04-16,0.0
2026-04-17,0.29877841755531065
2026-04-18,0.3191496732977182
2026-04-19,0.33952092904012576
2026-04-20,0.2784071618129031
2026-04-21,0.39384427768654584
2026-04-22,0.6790418580802515
2026-04-23,0.4413772077521635
2026-04-24,0.0
2026-04-25,0.2716167432321006
2026-04-26,0.5975568351106213
2026-04-27,0.31235925471691567
2026-04-28,0.33952092904012576
2026-04-29,0.3259400918785207
2026-04-30,0.3666826033633358
2026-05-01,0.43458678917136095
2026-05-02,0.3802634405249408
2026-05-03,0.4006346962673484
2026-05-04,0.3666826033633358
2026-05-05,0.24445506890889054
2026-05-06,0.2716167432321006
2026-05-07,0.24445506890889054
2026-05-08,0.0
2026-05-09,0.0
2026-05-10,0.0
2026-05-11,0.0
2026-05-12,0.0
2026-05-13,0.0
2026-05-14,0.2716167432321006
2026-05-15,0.0
2026-05-16,0.0
2026-05-17,0.0
2026-05-18,0.3531017662017308
2026-05-19,0.0
2026-05-20,0.0
2026-05-21,0.31235925471691567
2026-05-22,0.0
2026-05-23,0.0
2026-05-24,0.35989218478253326
2026-05-25,0.38705385910574336
2026-05-26,0.0
2026-05-27,0.0
2026-05-28,0.0
2026-05-29,0.0
2026-05-30,0.0
2026-05-31,0.2580359060704956
