Time,disney_world
2024-09-24,48.710108299212635
2024-09-25,52.189401749156396
2024-09-26,57.40834192407203
2024-09-27,57.40834192407203
2024-09-28,52.189401749156396
2024-09-29,53.92904847412828
2024-09-30,46.97046157424076
2024-10-01,52.189401749156396
2024-10-02,48.710108299212635
2024-10-03,48.710108299212635
2024-10-04,48.710108299212635
2024-10-05,59.14798864904392
2024-10-06,67.84622227390332
2024-10-07,78.2841026237346
2024-10-08,120.03562402305971
2024-10-09,111.33739039820031
2024-10-10,173.964672497188
2024-10-11,81.76339607367835
2024-10-12,67.84622227390332
2024-10-13,64.36692882395955
2024-10-14,53.92904847412828
2024-10-15,48.710108299212635
2024-10-16,50.44975502418452
2024-10-17,48.710108299212635
2024-10-18,45.230814849268874
2024-10-19,52.189401749156396
2024-10-20,53.92904847412828
2024-10-21,46.97046157424076
2024-10-22,46.97046157424076
2024-10-23,48.710108299212635
2024-10-24,45.230814849268874
2024-10-25,45.230814849268874
2024-10-26,46.97046157424076
2024-10-27,52.189401749156396
2024-10-28,43.491168124297
2024-10-29,43.491168124297
2024-10-30,45.230814849268874
2024-10-31,38.27222794938136
2024-11-01,41.751521399325114
2024-11-02,50.44975502418452
2024-11-03,53.92904847412828
2024-11-04,50.44975502418452
2024-11-05,40.01187467435324
2024-11-06,29.57399432452196
2024-11-07,41.751521399325114
2024-11-08,43.491168124297
2024-11-09,52.189401749156396
2024-11-10,53.92904847412828
2024-11-11,52.189401749156396
2024-11-12,45.230814849268874
2024-11-13,45.230814849268874
2024-11-14,41.751521399325114
2024-11-15,41.751521399325114
2024-11-16,45.230814849268874
2024-11-17,62.62728209898768
2024-11-18,46.97046157424076
2024-11-19,43.491168124297
2024-11-20,43.491168124297
2024-11-21,41.751521399325114
2024-11-22,43.491168124297
2024-11-23,50.44975502418452
2024-11-24,53.92904847412828
2024-11-25,45.230814849268874
2024-11-26,43.491168124297
2024-11-27,43.491168124297
2024-11-28,48.710108299212635
2024-11-29,50.44975502418452
2024-11-30,48.710108299212635
2024-12-01,50.44975502418452
2024-12-02,45.230814849268874
2024-12-03,43.491168124297
2024-12-04,50.44975502418452
2024-12-05,48.710108299212635
2024-12-06,41.751521399325114
2024-12-07,46.97046157424076
2024-12-08,52.189401749156396
2024-12-09,46.97046157424076
2024-12-10,45.230814849268874
2024-12-11,41.751521399325114
2024-12-12,43.491168124297
2024-12-13,41.751521399325114
2024-12-14,50.44975502418452
2024-12-15,52.189401749156396
2024-12-16,45.230814849268874
2024-12-17,43.491168124297
2024-12-18,45.230814849268874
2024-12-19,45.230814849268874
2024-12-20,45.230814849268874
2024-12-21,48.710108299212635
2024-12-22,52.189401749156396
2024-12-23,50.44975502418452
2024-12-24,50.44975502418452
2024-12-25,76.54445589876272
2024-12-26,66.10657554893143
2024-12-27,64.36692882395955
2024-12-28,71.32551572384708
2024-12-29,73.06516244881895
2024-12-30,71.32551572384708
2024-12-31,67.84622227390332
2025-01-01,67.84622227390332
2025-01-02,71.32551572384708
2025-01-03,69.5858689988752
2025-01-04,69.5858689988752
2025-01-05,69.5858689988752
2025-01-06,60.887635374015794
2025-01-07,59.14798864904392
2025-01-08,53.92904847412828
2025-01-09,53.92904847412828
2025-01-10,52.189401749156396
2025-01-11,66.10657554893143
2025-01-12,66.10657554893143
2025-01-13,57.40834192407203
2025-01-14,52.189401749156396
2025-01-15,50.44975502418452
2025-01-16,50.44975502418452
2025-01-17,52.189401749156396
2025-01-18,64.36692882395955
2025-01-19,55.668695199100156
2025-01-20,53.92904847412828
2025-01-21,48.710108299212635
2025-01-22,53.92904847412828
2025-01-23,48.710108299212635
2025-01-24,50.44975502418452
2025-01-25,59.14798864904392
2025-01-26,64.36692882395955
2025-01-27,53.92904847412828
2025-01-28,50.44975502418452
2025-01-29,50.44975502418452
2025-01-30,50.44975502418452
2025-01-31,45.230814849268874
2025-02-01,60.887635374015794
2025-02-02,66.10657554893143
2025-02-03,48.710108299212635
2025-02-04,48.710108299212635
2025-02-05,45.230814849268874
2025-02-06,48.710108299212635
2025-02-07,48.710108299212635
2025-02-08,55.668695199100156
2025-02-09,60.887635374015794
2025-02-10,55.668695199100156
2025-02-11,57.40834192407203
2025-02-12,50.44975502418452
2025-02-13,50.44975502418452
2025-02-14,50.44975502418452
2025-02-15,62.62728209898768
2025-02-16,76.54445589876272
2025-02-17,66.10657554893143
2025-02-18,55.668695199100156
2025-02-19,55.668695199100156
2025-02-20,53.92904847412828
2025-02-21,52.189401749156396
2025-02-22,59.14798864904392
2025-02-23,71.32551572384708
2025-02-24,53.92904847412828
2025-02-25,53.92904847412828
2025-02-26,48.710108299212635
2025-02-27,48.710108299212635
2025-02-28,52.189401749156396
2025-03-01,60.887635374015794
2025-03-02,71.32551572384708
2025-03-03,57.40834192407203
2025-03-04,53.92904847412828
2025-03-05,50.44975502418452
2025-03-06,50.44975502418452
2025-03-07,57.40834192407203
2025-03-08,67.84622227390332
2025-03-09,69.5858689988752
2025-03-10,53.92904847412828
2025-03-11,57.40834192407203
2025-03-12,52.189401749156396
2025-03-13,52.189401749156396
2025-03-14,52.189401749156396
2025-03-15,57.40834192407203
2025-03-16,69.5858689988752
2025-03-17,57.40834192407203
2025-03-18,53.92904847412828
2025-03-19,55.668695199100156
2025-03-20,53.92904847412828
2025-03-21,52.189401749156396
2025-03-22,62.62728209898768
2025-03-23,140.91138472272226
2025-03-24,60.887635374015794
2025-03-25,53.92904847412828
2025-03-26,55.668695199100156
2025-03-27,59.14798864904392
2025-03-28,55.668695199100156
2025-03-29,62.62728209898768
2025-03-30,67.84622227390332
2025-03-31,52.189401749156396
2025-04-01,48.710108299212635
2025-04-02,50.44975502418452
2025-04-03,50.44975502418452
2025-04-04,50.44975502418452
2025-04-05,62.62728209898768
2025-04-06,67.84622227390332
2025-04-07,55.668695199100156
2025-04-08,53.92904847412828
2025-04-09,55.668695199100156
2025-04-10,50.44975502418452
2025-04-11,57.40834192407203
2025-04-12,64.36692882395955
2025-04-13,60.887635374015794
2025-04-14,52.189401749156396
2025-04-15,53.493802502584586
2025-04-16,52.20945916719989
2025-04-17,52.20945916719989
2025-04-18,61.11829568151592
2025-04-19,56.021705756665554
2025-04-20,66.21488560636627
2025-04-21,55.607185783766795
2025-04-22,59.41943237323246
2025-04-23,51.79493919430113
2025-04-24,50.51059585891643
2025-04-25,48.39721257773422
2025-04-26,57.306049092050245
2025-04-27,59.41943237323246
2025-04-28,53.908322475483345
2025-04-29,50.51059585891643
2025-04-30,48.39721257773422
2025-05-01,48.39721257773422
2025-05-02,50.51059585891643
2025-05-03,59.00491240033371
2025-05-04,67.49922894175097
2025-05-05,52.20945916719989
2025-05-06,53.493802502584586
2025-05-07,55.607185783766795
2025-05-08,55.607185783766795
2025-05-09,52.20945916719989
2025-05-10,59.41943237323246
2025-05-11,67.91374891464973
2025-05-12,59.00491240033371
2025-05-13,55.607185783766795
2025-05-14,56.021705756665554
2025-05-15,53.05855653104089
2025-05-16,50.57143669364835
2025-05-17,58.86183615162349
2025-05-18,67.15223560959863
2025-05-19,56.37471631423095
2025-05-20,57.20375626002846
2025-05-21,57.20375626002846
2025-05-22,51.40047663944586
2025-05-23,51.40047663944586
2025-05-24,60.519916043218515
2025-05-25,63.007035880611056
2025-05-26,65.4941557180036
2025-05-27,58.032796205825974
2025-05-28,57.20375626002846
2025-05-29,55.54567636843343
2025-05-30,53.887596476838404
2025-05-31,57.20375626002846
2025-06-01,62.177995934813545
2025-06-02,53.887596476838404
2025-06-03,57.20375626002846
2025-06-04,54.71663642263592
2025-06-05,57.20375626002846
2025-06-06,51.40047663944586
2025-06-07,58.032796205825974
2025-06-08,65.4941557180036
2025-06-09,55.54567636843343
2025-06-10,52.22951658524338
2025-06-11,49.74239674785083
2025-06-12,49.74239674785083
2025-06-13,51.40047663944586
2025-06-14,58.86183615162349
2025-06-15,58.032796205825974
2025-06-16,52.22951658524338
2025-06-17,51.40047663944586
2025-06-18,53.05855653104089
2025-06-19,50.57143669364835
2025-06-20,51.40047663944586
2025-06-21,55.54567636843343
2025-06-22,53.887596476838404
2025-06-23,50.57143669364835
2025-06-24,53.05855653104089
2025-06-25,50.57143669364835
2025-06-26,53.05855653104089
2025-06-27,51.40047663944586
2025-06-28,54.71663642263592
2025-06-29,61.348955989016034
2025-06-30,50.57143669364835
2025-07-01,48.08431685625581
2025-07-02,49.74239674785083
2025-07-03,51.40047663944586
2025-07-04,54.71663642263592
2025-07-05,58.86183615162349
2025-07-06,66.32319566380112
2025-07-07,58.86183615162349
2025-07-08,58.86183615162349
2025-07-09,54.71663642263592
2025-07-10,60.519916043218515
2025-07-11,55.54567636843343
2025-07-12,58.86183615162349
2025-07-13,66.32319566380112
2025-07-14,58.86183615162349
2025-07-15,53.887596476838404
2025-07-16,58.86183615162349
2025-07-17,63.007035880611056
2025-07-18,54.71663642263592
2025-07-19,64.6651157722061
2025-07-20,74.61359512177626
2025-07-21,61.348955989016034
2025-07-22,59.690876097421004
2025-07-23,58.86183615162349
2025-07-24,51.40047663944586
2025-07-25,56.37471631423095
2025-07-26,57.20375626002846
2025-07-27,63.836075826408575
2025-07-28,56.37471631423095
2025-07-29,53.887596476838404
2025-07-30,53.05855653104089
2025-07-31,56.37471631423095
2025-08-01,49.74239674785083
2025-08-02,54.71663642263592
2025-08-03,63.836075826408575
2025-08-04,53.05855653104089
2025-08-05,54.71663642263592
2025-08-06,50.57143669364835
2025-08-07,54.71663642263592
2025-08-08,49.74239674785083
2025-08-09,56.37471631423095
2025-08-10,59.690876097421004
2025-08-11,49.74239674785083
2025-08-12,48.91335680205332
2025-08-13,43.93911712726824
2025-08-14,52.22951658524338
2025-08-15,52.22951658524338
2025-08-16,54.71663642263592
2025-08-17,60.519916043218515
2025-08-18,50.57143669364835
2025-08-19,52.22951658524338
2025-08-20,50.57143669364835
2025-08-21,48.08431685625581
2025-08-22,45.59719701886327
2025-08-23,56.37471631423095
2025-08-24,61.348955989016034
2025-08-25,54.71663642263592
2025-08-26,43.93911712726824
2025-08-27,43.93911712726824
2025-08-28,44.76815707306575
2025-08-29,48.91335680205332
2025-08-30,57.20375626002846
2025-08-31,63.007035880611056
2025-09-01,67.15223560959863
2025-09-02,51.40047663944586
2025-09-03,46.42623696466078
2025-09-04,45.59719701886327
2025-09-05,44.76815707306575
2025-09-06,52.22951658524338
2025-09-07,53.887596476838404
2025-09-08,46.42623696466078
2025-09-09,44.76815707306575
2025-09-10,42.28103723567321
2025-09-11,38.13583750668564
2025-09-12,40.62295734407818
2025-09-13,48.08431685625581
2025-09-14,49.74239674785083
2025-09-15,46.42623696466078
2025-09-16,48.08431685625581
2025-09-17,45.59719701886327
2025-09-18,48.08431685625581
2025-09-19,51.40047663944586
2025-09-20,53.05855653104089
2025-09-21,56.37471631423095
2025-09-22,54.71663642263592
2025-09-23,47.25527691045829
2025-09-24,44.76815707306575
2025-09-25,44.76815707306575
2025-09-26,44.76815707306575
2025-09-27,53.05855653104089
2025-09-28,53.887596476838404
2025-09-29,47.25527691045829
2025-09-30,49.74239674785083
2025-10-01,48.91335680205332
2025-10-02,48.91335680205332
2025-10-03,45.59719701886327
2025-10-04,51.40047663944586
2025-10-05,58.86183615162349
2025-10-06,48.08431685625581
2025-10-07,49.74239674785083
2025-10-08,58.86183615162349
2025-10-09,58.032796205825974
2025-10-10,53.05855653104089
2025-10-11,57.20375626002846
2025-10-12,58.86183615162349
2025-10-13,56.37471631423095
2025-10-14,51.40047663944586
2025-10-15,56.37471631423095
2025-10-16,50.57143669364835
2025-10-17,51.40047663944586
2025-10-18,58.86183615162349
2025-10-19,57.20375626002846
2025-10-20,53.887596476838404
2025-10-21,49.74239674785083
2025-10-22,47.25527691045829
2025-10-23,49.74239674785083
2025-10-24,48.91335680205332
2025-10-25,54.71663642263592
2025-10-26,60.519916043218515
2025-10-27,48.91335680205332
2025-10-28,47.25527691045829
2025-10-29,45.59719701886327
2025-10-30,44.76815707306575
2025-10-31,43.11007718147073
2025-11-01,52.22951658524338
2025-11-02,61.348955989016034
2025-11-03,52.22951658524338
2025-11-04,49.74239674785083
2025-11-05,53.05855653104089
2025-11-06,52.22951658524338
2025-11-07,52.22951658524338
2025-11-08,54.71663642263592
2025-11-09,58.86183615162349
2025-11-10,50.57143669364835
2025-11-11,54.71663642263592
2025-11-12,50.57143669364835
2025-11-13,45.59719701886327
2025-11-14,47.25527691045829
2025-11-15,55.54567636843343
2025-11-16,66.32319566380112
2025-11-17,53.887596476838404
2025-11-18,49.74239674785083
2025-11-19,50.57143669364835
2025-11-20,55.54567636843343
2025-11-21,48.08431685625581
2025-11-22,53.887596476838404
2025-11-23,57.20375626002846
2025-11-24,53.05855653104089
2025-11-25,47.25527691045829
2025-11-26,48.08431685625581
2025-11-27,53.05855653104089
2025-11-28,51.40047663944586
2025-11-29,58.86183615162349
2025-11-30,57.20375626002846
2025-12-01,49.74239674785083
2025-12-02,57.20375626002846
2025-12-03,51.40047663944586
2025-12-04,50.57143669364835
2025-12-05,49.74239674785083
2025-12-06,56.37471631423095
2025-12-07,58.86183615162349
2025-12-08,49.74239674785083
2025-12-09,50.57143669364835
2025-12-10,49.74239674785083
2025-12-11,48.08431685625581
2025-12-12,56.37471631423095
2025-12-13,60.519916043218515
2025-12-14,56.37471631423095
2025-12-15,49.74239674785083
2025-12-16,48.91335680205332
2025-12-17,48.08431685625581
2025-12-18,48.08431685625581
2025-12-19,50.57143669364835
2025-12-20,54.71663642263592
2025-12-21,61.348955989016034
2025-12-22,56.37471631423095
2025-12-23,54.71663642263592
2025-12-24,54.71663642263592
2025-12-25,75.44263506757378
2025-12-26,70.46839539278868
2025-12-27,72.12647528438372
2025-12-28,82.9039945797514
2025-12-29,73.78455517597874
2025-12-30,77.92975490496632
2025-12-31,67.15223560959863
2026-01-01,80.41687474235886
2026-01-02,76.27167501337128
2026-01-03,82.9039945797514
2026-01-04,74.61359512177626
2026-01-05,69.63935544699117
2026-01-06,82.07495463395388
2026-01-07,71.2974353385862
2026-01-08,67.15223560959863
2026-01-09,66.32319566380112
2026-01-10,77.1007149591688
2026-01-11,81.24591468815636
2026-01-12,69.63935544699117
2026-01-13,63.836075826408575
2026-01-14,60.519916043218515
2026-01-15,59.690876097421004
2026-01-16,59.690876097421004
2026-01-17,74.61359512177626
2026-01-18,72.95551523018122
2026-01-19,69.63935544699117
2026-01-20,59.690876097421004
2026-01-21,55.54567636843343
2026-01-22,53.887596476838404
2026-01-23,50.57143669364835
2026-01-24,64.6651157722061
2026-01-25,64.6651157722061
2026-01-26,63.007035880611056
2026-01-27,56.37471631423095
2026-01-28,58.032796205825974
2026-01-29,58.86183615162349
2026-01-30,56.37471631423095
2026-01-31,72.12647528438372
2026-02-01,74.61359512177626
2026-02-02,58.032796205825974
2026-02-03,60.519916043218515
2026-02-04,61.348955989016034
2026-02-05,54.71663642263592
2026-02-06,56.37471631423095
2026-02-07,63.836075826408575
2026-02-08,67.15223560959863
2026-02-09,56.37471631423095
2026-02-10,55.54567636843343
2026-02-11,56.37471631423095
2026-02-12,55.54567636843343
2026-02-13,54.71663642263592
2026-02-14,65.4941557180036
2026-02-15,73.78455517597874
2026-02-16,70.46839539278868
2026-02-17,53.887596476838404
2026-02-18,54.71663642263592
2026-02-19,59.690876097421004
2026-02-20,57.20375626002846
2026-02-21,71.2974353385862
2026-02-22,67.15223560959863
2026-02-23,59.690876097421004
2026-02-24,61.348955989016034
2026-02-25,56.37471631423095
2026-02-26,62.177995934813545
2026-02-27,55.54567636843343
2026-02-28,64.6651157722061
2026-03-01,74.61359512177626
2026-03-02,60.519916043218515
2026-03-03,59.690876097421004
2026-03-04,60.519916043218515
2026-03-05,57.20375626002846
2026-03-06,61.348955989016034
2026-03-07,67.15223560959863
2026-03-08,75.44263506757378
2026-03-09,60.519916043218515
2026-03-10,62.177995934813545
2026-03-11,58.86183615162349
2026-03-12,64.6651157722061
2026-03-13,58.86183615162349
2026-03-14,74.61359512177626
2026-03-15,78.75879485076382
2026-03-16,68.81031550119366
2026-03-17,67.15223560959863
2026-03-18,62.177995934813545
2026-03-19,62.177995934813545
2026-03-20,58.86183615162349
2026-03-21,74.61359512177626
2026-03-22,71.2974353385862
2026-03-23,59.690876097421004
2026-03-24,61.348955989016034
2026-03-25,55.54567636843343
2026-03-26,53.05855653104089
2026-03-27,57.20375626002846
2026-03-28,65.4941557180036
2026-03-29,72.95551523018122
2026-03-30,61.348955989016034
2026-03-31,66.32319566380112
2026-04-01,58.86183615162349
2026-04-02,59.690876097421004
2026-04-03,55.54567636843343
2026-04-04,63.007035880611056
2026-04-05,68.81031550119366
2026-04-06,63.007035880611056
2026-04-07,59.690876097421004
2026-04-08,57.20375626002846
2026-04-09,58.032796205825974
2026-04-10,57.20375626002846
2026-04-11,62.177995934813545
2026-04-12,67.15223560959863
2026-04-13,53.887596476838404
2026-04-14,56.37471631423095
2026-04-15,53.887596476838404
2026-04-16,60.519916043218515
2026-04-17,63.007035880611056
2026-04-18,61.348955989016034
2026-04-19,67.15223560959863
2026-04-20,59.690876097421004
2026-04-21,62.177995934813545
2026-04-22,57.20375626002846
2026-04-23,53.887596476838404
2026-04-24,51.40047663944586
2026-04-25,58.032796205825974
2026-04-26,66.32319566380112
2026-04-27,54.71663642263592
2026-04-28,53.887596476838404
2026-04-29,56.37471631423095
2026-04-30,53.887596476838404
2026-05-01,52.22951658524338
2026-05-02,61.348955989016034
2026-05-03,74.61359512177626
2026-05-04,58.86183615162349
2026-05-05,63.836075826408575
2026-05-06,53.887596476838404
2026-05-07,52.22951658524338
2026-05-08,50.57143669364835
2026-05-09,57.20375626002846
2026-05-10,67.15223560959863
2026-05-11,55.54567636843343
2026-05-12,53.887596476838404
2026-05-13,53.887596476838404
2026-05-14,58.86183615162349
2026-05-15,59.690876097421004
2026-05-16,63.836075826408575
2026-05-17,65.4941557180036
2026-05-18,57.20375626002846
2026-05-19,55.54567636843343
2026-05-20,58.032796205825974
2026-05-21,52.22951658524338
2026-05-22,53.887596476838404
2026-05-23,63.836075826408575
2026-05-24,67.98127555539614
2026-05-25,65.4941557180036
2026-05-26,64.6651157722061
2026-05-27,55.54567636843343
2026-05-28,63.836075826408575
2026-05-29,58.86183615162349
2026-05-30,63.007035880611056
2026-05-31,71.2974353385862
