Time,weather
2024-09-23,46.319969665801004
2024-09-24,51.373057265706564
2024-09-25,60.637051198866764
2024-09-26,67.37450133207419
2024-09-27,66.53232006542325
2024-09-28,48.84651346575378
2024-09-29,41.26688206589544
2024-09-30,37.89815699929173
2024-10-01,35.371613199338945
2024-10-02,33.687250666037095
2024-10-03,33.687250666037095
2024-10-04,37.89815699929173
2024-10-05,39.58251953259358
2024-10-06,42.951244599197295
2024-10-07,48.84651346575378
2024-10-08,46.319969665801004
2024-10-09,53.89960106565935
2024-10-10,44.635607132499146
2024-10-11,34.52943193268802
2024-10-12,39.58251953259358
2024-10-13,40.42470079924451
2024-10-14,41.26688206589544
2024-10-15,39.58251953259358
2024-10-16,40.42470079924451
2024-10-17,37.89815699929173
2024-10-18,38.740338265942654
2024-10-19,37.89815699929173
2024-10-20,35.371613199338945
2024-10-21,35.371613199338945
2024-10-22,31.16070686608431
2024-10-23,30.318525599433382
2024-10-24,32.00288813273524
2024-10-25,33.687250666037095
2024-10-26,33.687250666037095
2024-10-27,37.0559757326408
2024-10-28,36.21379446598987
2024-10-29,39.58251953259358
2024-10-30,43.79342586584822
2024-10-31,48.004332199102855
2024-11-01,43.79342586584822
2024-11-02,44.635607132499146
2024-11-03,46.319969665801004
2024-11-04,49.68869473240471
2024-11-05,40.42470079924451
2024-11-06,30.318525599433382
2024-11-07,39.58251953259358
2024-11-08,40.42470079924451
2024-11-09,40.42470079924451
2024-11-10,42.951244599197295
2024-11-11,38.740338265942654
2024-11-12,33.687250666037095
2024-11-13,39.58251953259358
2024-11-14,38.740338265942654
2024-11-15,37.0559757326408
2024-11-16,33.687250666037095
2024-11-17,39.58251953259358
2024-11-18,46.319969665801004
2024-11-19,47.16215093245193
2024-11-20,49.68869473240471
2024-11-21,53.05741979900842
2024-11-22,47.16215093245193
2024-11-23,42.10906333254636
2024-11-24,41.26688206589544
2024-11-25,45.47778839915007
2024-11-26,43.79342586584822
2024-11-27,39.58251953259358
2024-11-28,42.10906333254636
2024-11-29,41.26688206589544
2024-11-30,43.79342586584822
2024-12-01,42.10906333254636
2024-12-02,38.740338265942654
2024-12-03,38.740338265942654
2024-12-04,43.79342586584822
2024-12-05,45.47778839915007
2024-12-06,37.0559757326408
2024-12-07,38.740338265942654
2024-12-08,39.58251953259358
2024-12-09,43.79342586584822
2024-12-10,42.10906333254636
2024-12-11,48.004332199102855
2024-12-12,45.47778839915007
2024-12-13,41.26688206589544
2024-12-14,47.16215093245193
2024-12-15,48.004332199102855
2024-12-16,47.16215093245193
2024-12-17,39.58251953259358
2024-12-18,43.79342586584822
2024-12-19,39.58251953259358
2024-12-20,44.635607132499146
2024-12-21,41.26688206589544
2024-12-22,41.26688206589544
2024-12-23,42.951244599197295
2024-12-24,47.16215093245193
2024-12-25,38.740338265942654
2024-12-26,45.47778839915007
2024-12-27,48.004332199102855
2024-12-28,52.21523853235749
2024-12-29,53.89960106565935
2024-12-30,43.79342586584822
2024-12-31,43.79342586584822
2025-01-01,44.635607132499146
2025-01-02,49.68869473240471
2025-01-03,55.583963598961205
2025-01-04,59.79486993221584
2025-01-05,82.53376413179087
2025-01-06,83.3759453984418
2025-01-07,64.00577626547047
2025-01-08,63.16359499881955
2025-01-09,73.26977019863068
2025-01-10,76.63849526523438
2025-01-11,55.583963598961205
2025-01-12,45.47778839915007
2025-01-13,42.951244599197295
2025-01-14,44.635607132499146
2025-01-15,44.635607132499146
2025-01-16,47.16215093245193
2025-01-17,53.89960106565935
2025-01-18,57.268326132263056
2025-01-19,71.58540766532882
2025-01-20,72.42758893197974
2025-01-21,84.21812666509273
2025-01-22,65.69013879877232
2025-01-23,49.68869473240471
2025-01-24,40.42470079924451
2025-01-25,42.951244599197295
2025-01-26,45.47778839915007
2025-01-27,43.79342586584822
2025-01-28,37.0559757326408
2025-01-29,39.58251953259358
2025-01-30,42.10906333254636
2025-01-31,46.319969665801004
2025-02-01,40.42470079924451
2025-02-02,42.951244599197295
2025-02-03,44.635607132499146
2025-02-04,44.635607132499146
2025-02-05,58.952688665564914
2025-02-06,58.952688665564914
2025-02-07,48.004332199102855
2025-02-08,53.89960106565935
2025-02-09,44.635607132499146
2025-02-10,48.84651346575378
2025-02-11,60.637051198866764
2025-02-12,70.74322639867789
2025-02-13,63.16359499881955
2025-02-14,57.268326132263056
2025-02-15,68.21668259872511
2025-02-16,71.58540766532882
2025-02-17,58.11050739891398
2025-02-18,67.37450133207419
2025-02-19,69.05886386537604
2025-02-20,49.68869473240471
2025-02-21,42.951244599197295
2025-02-22,39.58251953259358
2025-02-23,38.740338265942654
2025-02-24,40.42470079924451
2025-02-25,37.0559757326408
2025-02-26,36.21379446598987
2025-02-27,40.42470079924451
2025-02-28,35.371613199338945
2025-03-01,37.89815699929173
2025-03-02,43.79342586584822
2025-03-03,47.16215093245193
2025-03-04,57.268326132263056
2025-03-05,60.637051198866764
2025-03-06,48.004332199102855
2025-03-07,42.10906333254636
2025-03-08,40.42470079924451
2025-03-09,42.10906333254636
2025-03-10,49.68869473240471
2025-03-11,43.79342586584822
2025-03-12,46.319969665801004
2025-03-13,51.373057265706564
2025-03-14,61.47923246551769
2025-03-15,76.63849526523438
2025-03-16,69.90104513202697
2025-03-17,47.16215093245193
2025-03-18,42.951244599197295
2025-03-19,50.53087599905564
2025-03-20,45.47778839915007
2025-03-21,40.42470079924451
2025-03-22,39.58251953259358
2025-03-23,43.79342586584822
2025-03-24,46.319969665801004
2025-03-25,41.26688206589544
2025-03-26,47.16215093245193
2025-03-27,44.635607132499146
2025-03-28,51.373057265706564
2025-03-29,54.74178233231027
2025-03-30,69.05886386537604
2025-03-31,62.32141373216862
2025-04-01,48.84651346575378
2025-04-02,61.47923246551769
2025-04-03,63.16359499881955
2025-04-04,51.373057265706564
2025-04-05,56.42614486561213
2025-04-06,50.53087599905564
2025-04-07,47.16215093245193
2025-04-08,39.58251953259358
2025-04-09,33.687250666037095
2025-04-10,42.10906333254636
2025-04-11,42.10906333254636
2025-04-12,41.26688206589544
2025-04-13,40.42470079924451
2025-04-14,38.740338265942654
2025-04-15,40.97630680234394
2025-04-16,38.67865189714401
2025-04-17,44.72943534609287
2025-04-18,46.26120528289282
2025-04-19,48.90365452316726
2025-04-20,46.26120528289282
2025-04-21,42.431780440892936
2025-04-22,40.55521616901848
2025-04-23,43.197665409292924
2025-04-24,45.495320314492844
2025-04-25,49.24844885824177
2025-04-26,52.31198873184167
2025-04-27,43.61875604261839
2025-04-28,50.014333826641746
2025-04-29,49.669539491567235
2025-04-30,47.0270902512928
2025-05-01,49.669539491567235
2025-05-02,53.84375866864163
2025-05-03,58.01797784571602
2025-05-04,54.95443797211611
2025-05-05,49.669539491567235
2025-05-06,52.31198873184167
2025-05-07,46.26120528289282
2025-05-08,46.26120528289282
2025-05-09,48.13776955476729
2025-05-10,49.669539491567235
2025-05-11,47.37188458636731
2025-05-12,53.07787370024165
2025-05-13,49.669539491567235
2025-05-14,48.13776955476729
2025-05-15,53.78791627162391
2025-05-16,59.304625632816105
2025-05-17,61.373391643263176
2025-05-18,51.719150261176836
2025-05-19,54.477504941772935
2025-05-20,52.40873893132586
2025-05-21,51.719150261176836
2025-05-22,48.960795580580736
2025-05-23,46.892029570133666
2025-05-24,48.960795580580736
2025-05-25,53.78791627162391
2025-05-26,54.477504941772935
2025-05-27,51.719150261176836
2025-05-28,53.098327601474885
2025-05-29,51.029561591027814
2025-05-30,59.304625632816105
2025-05-31,55.167093611921956
2025-06-01,48.960795580580736
2025-06-02,44.82326355968659
2025-06-03,51.719150261176836
2025-06-04,51.029561591027814
2025-06-05,49.650384250729765
2025-06-06,53.098327601474885
2025-06-07,54.477504941772935
2025-06-08,56.546270952220006
2025-06-09,53.098327601474885
2025-06-10,50.339972920878786
2025-06-11,44.82326355968659
2025-06-12,48.271206910431715
2025-06-13,53.78791627162391
2025-06-14,59.304625632816105
2025-06-15,53.78791627162391
2025-06-16,49.650384250729765
2025-06-17,51.029561591027814
2025-06-18,55.856682282070985
2025-06-19,54.477504941772935
2025-06-20,45.512852229835616
2025-06-21,45.512852229835616
2025-06-22,46.892029570133666
2025-06-23,46.892029570133666
2025-06-24,50.339972920878786
2025-06-25,54.477504941772935
2025-06-26,55.856682282070985
2025-06-27,49.650384250729765
2025-06-28,50.339972920878786
2025-06-29,51.029561591027814
2025-06-30,49.650384250729765
2025-07-01,51.029561591027814
2025-07-02,45.512852229835616
2025-07-03,46.20244089998464
2025-07-04,47.58161824028269
2025-07-05,49.650384250729765
2025-07-06,54.477504941772935
2025-07-07,54.477504941772935
2025-07-08,50.339972920878786
2025-07-09,53.098327601474885
2025-07-10,50.339972920878786
2025-07-11,48.960795580580736
2025-07-12,52.40873893132586
2025-07-13,51.029561591027814
2025-07-14,53.098327601474885
2025-07-15,49.650384250729765
2025-07-16,53.78791627162391
2025-07-17,51.719150261176836
2025-07-18,42.75449754923952
2025-07-19,54.477504941772935
2025-07-20,49.650384250729765
2025-07-21,44.133674889537566
2025-07-22,41.37532020894147
2025-07-23,42.75449754923952
2025-07-24,42.75449754923952
2025-07-25,48.271206910431715
2025-07-26,47.58161824028269
2025-07-27,48.960795580580736
2025-07-28,44.133674889537566
2025-07-29,45.512852229835616
2025-07-30,51.029561591027814
2025-07-31,57.925448292518055
2025-08-01,45.512852229835616
2025-08-02,42.064908879090495
2025-08-03,39.99614286864342
2025-08-04,39.99614286864342
2025-08-05,39.306554198494396
2025-08-06,41.37532020894147
2025-08-07,40.685731538792446
2025-08-08,37.23778818804732
2025-08-09,42.75449754923952
2025-08-10,44.82326355968659
2025-08-11,41.37532020894147
2025-08-12,44.82326355968659
2025-08-13,49.650384250729765
2025-08-14,42.75449754923952
2025-08-15,41.37532020894147
2025-08-16,48.960795580580736
2025-08-17,47.58161824028269
2025-08-18,44.133674889537566
2025-08-19,45.512852229835616
2025-08-20,47.58161824028269
2025-08-21,45.512852229835616
2025-08-22,43.444086219388545
2025-08-23,45.512852229835616
2025-08-24,45.512852229835616
2025-08-25,42.064908879090495
2025-08-26,37.92737685819635
2025-08-27,38.61696552834537
2025-08-28,40.685731538792446
2025-08-29,41.37532020894147
2025-08-30,39.99614286864342
2025-08-31,40.685731538792446
2025-09-01,37.92737685819635
2025-09-02,37.92737685819635
2025-09-03,41.37532020894147
2025-09-04,42.064908879090495
2025-09-05,42.75449754923952
2025-09-06,56.546270952220006
2025-09-07,42.75449754923952
2025-09-08,39.99614286864342
2025-09-09,36.5481995178983
2025-09-10,34.479433507451226
2025-09-11,31.031490156706102
2025-09-12,31.031490156706102
2025-09-13,35.858610847749276
2025-09-14,31.721078826855127
2025-09-15,33.7898448373022
2025-09-16,34.479433507451226
2025-09-17,38.61696552834537
2025-09-18,39.306554198494396
2025-09-19,39.99614286864342
2025-09-20,38.61696552834537
2025-09-21,42.75449754923952
2025-09-22,46.892029570133666
2025-09-23,46.20244089998464
2025-09-24,48.960795580580736
2025-09-25,48.271206910431715
2025-09-26,44.133674889537566
2025-09-27,44.133674889537566
2025-09-28,37.92737685819635
2025-09-29,39.306554198494396
2025-09-30,35.16902217760025
2025-10-01,32.41066749700415
2025-10-02,33.10025616715318
2025-10-03,34.479433507451226
2025-10-04,36.5481995178983
2025-10-05,37.23778818804732
2025-10-06,42.75449754923952
2025-10-07,43.444086219388545
2025-10-08,43.444086219388545
2025-10-09,43.444086219388545
2025-10-10,46.892029570133666
2025-10-11,50.339972920878786
2025-10-12,50.339972920878786
2025-10-13,50.339972920878786
2025-10-14,46.892029570133666
2025-10-15,39.99614286864342
2025-10-16,36.5481995178983
2025-10-17,38.61696552834537
2025-10-18,48.271206910431715
2025-10-19,47.58161824028269
2025-10-20,39.99614286864342
2025-10-21,36.5481995178983
2025-10-22,40.685731538792446
2025-10-23,37.92737685819635
2025-10-24,42.064908879090495
2025-10-25,49.650384250729765
2025-10-26,46.20244089998464
2025-10-27,44.82326355968659
2025-10-28,44.82326355968659
2025-10-29,42.75449754923952
2025-10-30,43.444086219388545
2025-10-31,37.92737685819635
2025-11-01,37.92737685819635
2025-11-02,37.92737685819635
2025-11-03,37.92737685819635
2025-11-04,31.031490156706102
2025-11-05,34.479433507451226
2025-11-06,36.5481995178983
2025-11-07,40.685731538792446
2025-11-08,43.444086219388545
2025-11-09,53.098327601474885
2025-11-10,54.477504941772935
2025-11-11,52.40873893132586
2025-11-12,46.20244089998464
2025-11-13,43.444086219388545
2025-11-14,41.37532020894147
2025-11-15,45.512852229835616
2025-11-16,46.20244089998464
2025-11-17,42.75449754923952
2025-11-18,46.892029570133666
2025-11-19,44.133674889537566
2025-11-20,50.339972920878786
2025-11-21,46.892029570133666
2025-11-22,45.512852229835616
2025-11-23,41.37532020894147
2025-11-24,44.133674889537566
2025-11-25,48.960795580580736
2025-11-26,48.271206910431715
2025-11-27,44.82326355968659
2025-11-28,48.960795580580736
2025-11-29,59.994214302965126
2025-11-30,65.51092366415733
2025-12-01,63.442157653710254
2025-12-02,68.95886701490245
2025-12-03,47.58161824028269
2025-12-04,55.856682282070985
2025-12-05,53.78791627162391
2025-12-06,46.892029570133666
2025-12-07,49.650384250729765
2025-12-08,53.098327601474885
2025-12-09,49.650384250729765
2025-12-10,53.098327601474885
2025-12-11,47.63605945108392
2025-12-12,45.27694031636358
2025-12-13,57.09975659536593
2025-12-14,64.86670266967599
2025-12-15,56.092594195543015
2025-12-16,46.284102716186496
2025-12-17,44.93214598128907
2025-12-18,54.74063746064559
2025-12-19,55.40300552539399
2025-12-20,45.27694031636358
2025-12-21,42.57302684656872
2025-12-22,47.980853786158434
2025-12-23,50.684767255953304
2025-12-24,51.3471353207017
2025-12-25,47.980853786158434
2025-12-26,64.86670266967599
2025-12-27,55.747799860468504
2025-12-28,57.09975659536593
2025-12-29,63.85954026985308
2025-12-30,56.75496226029142
2025-12-31,54.05104879049656
2026-01-01,50.339972920878786
2026-01-02,48.98801618598135
2026-01-03,47.63605945108392
2026-01-04,49.995178585804275
2026-01-05,44.93214598128907
2026-01-06,42.22823251149421
2026-01-07,41.565864446745806
2026-01-08,50.339972920878786
2026-01-09,50.339972920878786
2026-01-10,50.339972920878786
2026-01-11,45.04102840289154
2026-01-12,41.06682001440111
2026-01-13,39.742083884904304
2026-01-14,46.365764532388354
2026-01-15,47.69050066188516
2026-01-16,51.66470905037559
2026-01-17,56.96365356836284
2026-01-18,64.9120703453437
2026-01-19,56.96365356836284
2026-01-20,66.2368064748405
2026-01-21,88.75732067628627
2026-01-22,91.4067929352799
2026-01-23,103.32941810075118
2026-01-24,123.20046004320334
2026-01-25,132.473612949681
2026-01-26,90.08205680578308
2026-01-27,70.21101486333093
2026-01-28,58.28838969785964
2026-01-29,60.93786195685326
2026-01-30,64.9120703453437
2026-01-31,76.83469551081498
2026-02-01,70.21101486333093
2026-02-02,52.989445179872405
2026-02-03,50.339972920878786
2026-02-04,46.365764532388354
2026-02-05,46.365764532388354
2026-02-06,50.339972920878786
2026-02-07,49.01523679138197
2026-02-08,49.01523679138197
2026-02-09,39.742083884904304
2026-02-10,46.365764532388354
2026-02-11,49.01523679138197
2026-02-12,41.06682001440111
2026-02-13,42.39155614389792
2026-02-14,47.69050066188516
2026-02-15,51.66470905037559
2026-02-16,52.989445179872405
2026-02-17,52.989445179872405
2026-02-18,56.96365356836284
2026-02-19,58.28838969785964
2026-02-20,56.96365356836284
2026-02-21,62.262598086350074
2026-02-22,70.21101486333093
2026-02-23,64.9120703453437
2026-02-24,54.31418130936921
2026-02-25,50.339972920878786
2026-02-26,46.365764532388354
2026-02-27,46.365764532388354
2026-02-28,47.69050066188516
2026-03-01,49.01523679138197
2026-03-02,51.66470905037559
2026-03-03,51.66470905037559
2026-03-04,49.01523679138197
2026-03-05,51.66470905037559
2026-03-06,56.96365356836284
2026-03-07,64.9120703453437
2026-03-08,52.989445179872405
2026-03-09,50.339972920878786
2026-03-10,62.262598086350074
2026-03-11,75.50995938131817
2026-03-12,71.53575099282774
2026-03-13,66.2368064748405
2026-03-14,67.56154260433732
2026-03-15,84.78311228779584
2026-03-16,103.32941810075118
2026-03-17,64.9120703453437
2026-03-18,59.613125827356455
2026-03-19,54.31418130936921
2026-03-20,54.31418130936921
2026-03-21,54.31418130936921
2026-03-22,55.638917438866024
2026-03-23,51.66470905037559
2026-03-24,50.339972920878786
2026-03-25,59.613125827356455
2026-03-26,60.93786195685326
2026-03-27,63.58733421584688
2026-03-28,68.88627873383412
2026-03-29,67.56154260433732
2026-03-30,70.21101486333093
2026-03-31,68.88627873383412
2026-04-01,60.93786195685326
2026-04-02,64.9120703453437
2026-04-03,60.93786195685326
2026-04-04,64.9120703453437
2026-04-05,59.613125827356455
2026-04-06,55.638917438866024
2026-04-07,55.638917438866024
2026-04-08,51.66470905037559
2026-04-09,55.638917438866024
2026-04-10,56.96365356836284
2026-04-11,59.613125827356455
2026-04-12,60.93786195685326
2026-04-13,59.613125827356455
2026-04-14,60.93786195685326
2026-04-15,60.93786195685326
2026-04-16,54.31418130936921
2026-04-17,60.93786195685326
2026-04-18,63.58733421584688
2026-04-19,60.93786195685326
2026-04-20,55.638917438866024
2026-04-21,58.28838969785964
2026-04-22,56.96365356836284
2026-04-23,52.989445179872405
2026-04-24,59.613125827356455
2026-04-25,67.56154260433732
2026-04-26,63.58733421584688
2026-04-27,62.262598086350074
2026-04-28,68.88627873383412
2026-04-29,59.613125827356455
2026-04-30,55.638917438866024
2026-05-01,55.638917438866024
2026-05-02,55.638917438866024
2026-05-03,52.989445179872405
2026-05-04,54.31418130936921
2026-05-05,52.989445179872405
2026-05-06,60.93786195685326
2026-05-07,54.31418130936921
2026-05-08,55.638917438866024
2026-05-09,60.93786195685326
2026-05-10,54.31418130936921
2026-05-11,50.339972920878786
2026-05-12,51.66470905037559
2026-05-13,52.989445179872405
2026-05-14,46.365764532388354
2026-05-15,51.66470905037559
2026-05-16,59.613125827356455
2026-05-17,62.262598086350074
2026-05-18,68.88627873383412
2026-05-19,67.56154260433732
2026-05-20,67.56154260433732
2026-05-21,70.21101486333093
2026-05-22,66.2368064748405
2026-05-23,72.86048712232456
2026-05-24,68.88627873383412
2026-05-25,60.93786195685326
2026-05-26,60.93786195685326
2026-05-27,58.28838969785964
2026-05-28,56.96365356836284
2026-05-29,54.31418130936921
2026-05-30,59.613125827356455
2026-05-31,50.339972920878786
