Time,wbc
2024-09-23,78.85387755102043
2024-09-24,84.62367346938777
2024-09-25,84.62367346938777
2024-09-26,86.54693877551023
2024-09-27,82.70040816326532
2024-09-28,67.31428571428573
2024-09-29,55.77469387755103
2024-09-30,75.00734693877553
2024-10-01,90.39346938775512
2024-10-02,88.47020408163267
2024-10-03,92.31673469387758
2024-10-04,92.31673469387758
2024-10-05,78.85387755102043
2024-10-06,59.62122448979593
2024-10-07,82.70040816326532
2024-10-08,88.47020408163267
2024-10-09,90.39346938775512
2024-10-10,90.39346938775512
2024-10-11,94.24000000000002
2024-10-12,71.16081632653062
2024-10-13,65.39102040816329
2024-10-14,78.85387755102043
2024-10-15,96.16326530612247
2024-10-16,96.16326530612247
2024-10-17,86.54693877551023
2024-10-18,86.54693877551023
2024-10-19,73.08408163265308
2024-10-20,59.62122448979593
2024-10-21,80.77714285714288
2024-10-22,103.85632653061226
2024-10-23,98.08653061224491
2024-10-24,101.93306122448982
2024-10-25,88.47020408163267
2024-10-26,73.08408163265308
2024-10-27,57.69795918367348
2024-10-28,86.54693877551023
2024-10-29,92.31673469387758
2024-10-30,92.31673469387758
2024-10-31,96.16326530612247
2024-11-01,94.24000000000002
2024-11-02,69.23755102040818
2024-11-03,59.62122448979593
2024-11-04,78.85387755102043
2024-11-05,90.39346938775512
2024-11-06,69.23755102040818
2024-11-07,88.47020408163267
2024-11-08,98.08653061224491
2024-11-09,71.16081632653062
2024-11-10,67.31428571428573
2024-11-11,80.77714285714288
2024-11-12,94.24000000000002
2024-11-13,98.08653061224491
2024-11-14,96.16326530612247
2024-11-15,103.85632653061226
2024-11-16,192.32653061224494
2024-11-17,69.23755102040818
2024-11-18,90.39346938775512
2024-11-19,96.16326530612247
2024-11-20,98.08653061224491
2024-11-21,96.16326530612247
2024-11-22,90.39346938775512
2024-11-23,71.16081632653062
2024-11-24,63.46775510204083
2024-11-25,82.70040816326532
2024-11-26,86.54693877551023
2024-11-27,92.31673469387758
2024-11-28,65.39102040816329
2024-11-29,55.77469387755103
2024-11-30,50.00489795918369
2024-12-01,57.69795918367348
2024-12-02,80.77714285714288
2024-12-03,86.54693877551023
2024-12-04,90.39346938775512
2024-12-05,86.54693877551023
2024-12-06,88.47020408163267
2024-12-07,75.00734693877553
2024-12-08,55.77469387755103
2024-12-09,80.77714285714288
2024-12-10,96.16326530612247
2024-12-11,90.39346938775512
2024-12-12,88.47020408163267
2024-12-13,84.62367346938777
2024-12-14,65.39102040816329
2024-12-15,55.77469387755103
2024-12-16,71.16081632653062
2024-12-17,96.16326530612247
2024-12-18,92.31673469387758
2024-12-19,92.31673469387758
2024-12-20,82.70040816326532
2024-12-21,55.77469387755103
2024-12-22,51.92816326530613
2024-12-23,69.23755102040818
2024-12-24,65.39102040816329
2024-12-25,44.23510204081634
2024-12-26,59.62122448979593
2024-12-27,75.00734693877553
2024-12-28,57.69795918367348
2024-12-29,53.851428571428585
2024-12-30,65.39102040816329
2024-12-31,73.08408163265308
2025-01-01,51.92816326530613
2025-01-02,67.31428571428573
2025-01-03,84.62367346938777
2025-01-04,71.16081632653062
2025-01-05,55.77469387755103
2025-01-06,69.23755102040818
2025-01-07,82.70040816326532
2025-01-08,82.70040816326532
2025-01-09,90.39346938775512
2025-01-10,92.31673469387758
2025-01-11,63.46775510204083
2025-01-12,53.851428571428585
2025-01-13,76.93061224489797
2025-01-14,100.00979591836737
2025-01-15,98.08653061224491
2025-01-16,100.00979591836737
2025-01-17,94.24000000000002
2025-01-18,76.93061224489797
2025-01-19,55.77469387755103
2025-01-20,73.08408163265308
2025-01-21,86.54693877551023
2025-01-22,86.54693877551023
2025-01-23,100.00979591836737
2025-01-24,88.47020408163267
2025-01-25,75.00734693877553
2025-01-26,61.54448979591838
2025-01-27,82.70040816326532
2025-01-28,103.85632653061226
2025-01-29,107.70285714285717
2025-01-30,96.16326530612247
2025-01-31,96.16326530612247
2025-02-01,86.54693877551023
2025-02-02,75.00734693877553
2025-02-03,86.54693877551023
2025-02-04,100.00979591836737
2025-02-05,105.77959183673471
2025-02-06,105.77959183673471
2025-02-07,100.00979591836737
2025-02-08,84.62367346938777
2025-02-09,63.46775510204083
2025-02-10,86.54693877551023
2025-02-11,94.24000000000002
2025-02-12,105.77959183673471
2025-02-13,100.00979591836737
2025-02-14,98.08653061224491
2025-02-15,76.93061224489797
2025-02-16,71.16081632653062
2025-02-17,88.47020408163267
2025-02-18,107.70285714285717
2025-02-19,103.85632653061226
2025-02-20,103.85632653061226
2025-02-21,134.62857142857146
2025-02-22,101.93306122448982
2025-02-23,96.16326530612247
2025-02-24,96.16326530612247
2025-02-25,130.78204081632657
2025-02-26,115.39591836734697
2025-02-27,113.47265306122452
2025-02-28,109.62612244897961
2025-03-01,94.24000000000002
2025-03-02,84.62367346938777
2025-03-03,107.70285714285717
2025-03-04,128.8587755102041
2025-03-05,109.62612244897961
2025-03-06,115.39591836734697
2025-03-07,113.47265306122452
2025-03-08,92.31673469387758
2025-03-09,75.00734693877553
2025-03-10,84.62367346938777
2025-03-11,100.00979591836737
2025-03-12,100.00979591836737
2025-03-13,107.70285714285717
2025-03-14,103.85632653061226
2025-03-15,80.77714285714288
2025-03-16,63.46775510204083
2025-03-17,84.62367346938777
2025-03-18,103.85632653061226
2025-03-19,107.70285714285717
2025-03-20,105.77959183673471
2025-03-21,103.85632653061226
2025-03-22,84.62367346938777
2025-03-23,71.16081632653062
2025-03-24,86.54693877551023
2025-03-25,100.00979591836737
2025-03-26,111.54938775510206
2025-03-27,109.62612244897961
2025-03-28,98.08653061224491
2025-03-29,75.00734693877553
2025-03-30,65.39102040816329
2025-03-31,82.70040816326532
2025-04-01,100.00979591836737
2025-04-02,92.31673469387758
2025-04-03,100.00979591836737
2025-04-04,90.39346938775512
2025-04-05,78.85387755102043
2025-04-06,69.23755102040818
2025-04-07,80.77714285714288
2025-04-08,100.00979591836737
2025-04-09,101.93306122448982
2025-04-10,107.70285714285717
2025-04-11,100.00979591836737
2025-04-12,80.77714285714288
2025-04-13,63.46775510204083
2025-04-14,111.54938775510206
2025-04-15,126.98276839849868
2025-04-16,107.5367374291489
2025-04-17,111.7283960672877
2025-04-18,99.1534201528713
2025-04-19,77.02799276672697
2025-04-20,68.64467549044937
2025-04-21,94.00012886167127
2025-04-22,99.90955126354342
2025-04-23,104.10120990168222
2025-04-24,99.90955126354342
2025-04-25,88.84683757047125
2025-04-26,77.02799276672697
2025-04-27,63.49138419924934
2025-04-28,88.09070645979914
2025-04-29,101.62731502727677
2025-04-30,95.71789262540463
2025-05-01,97.43565638913796
2025-05-02,84.65517893233245
2025-05-03,77.02799276672697
2025-05-04,63.49138419924934
2025-05-05,80.46352029419364
2025-05-06,95.71789262540463
2025-05-07,92.28236509793794
2025-05-08,90.5646013342046
2025-05-09,89.80847022353248
2025-05-10,75.31022900299362
2025-05-11,63.49138419924934
2025-05-12,81.21965140486577
2025-05-13,110.01063230355436
2025-05-14,105.06284255474344
2025-05-15,98.29704438737524
2025-05-16,86.19894661662137
2025-05-17,72.58858662452326
2025-05-18,58.97822663242515
2025-05-19,83.1744221739329
2025-05-20,84.68668439527713
2025-05-21,99.80930660871948
2025-05-22,93.76025772334253
2025-05-23,83.1744221739329
2025-05-24,69.56406218183479
2025-05-25,51.41691552570397
2025-05-26,55.953702189736674
2025-05-27,89.22347105930983
2025-05-28,92.2479955019983
2025-05-29,98.29704438737524
2025-05-30,92.2479955019983
2025-05-31,74.10084884586749
2025-06-01,60.49048885376938
2025-06-02,74.10084884586749
2025-06-03,101.32156883006371
2025-06-04,95.27251994468678
2025-06-05,96.78478216603101
2025-06-06,90.73573328065407
2025-06-07,71.07632440317902
2025-06-08,66.53953773914631
2025-06-09,81.66215995258867
2025-06-10,95.27251994468678
2025-06-11,87.7112088379656
2025-06-12,92.2479955019983
2025-06-13,98.29704438737524
2025-06-14,77.12537328855596
2025-06-15,62.002751075113615
2025-06-16,80.14989773124442
2025-06-17,87.7112088379656
2025-06-18,98.29704438737524
2025-06-19,90.73573328065407
2025-06-20,89.22347105930983
2025-06-21,77.12537328855596
2025-06-22,55.953702189736674
2025-06-23,77.12537328855596
2025-06-24,92.2479955019983
2025-06-25,101.32156883006371
2025-06-26,101.32156883006371
2025-06-27,102.83383105140794
2025-06-28,74.10084884586749
2025-06-29,63.51501329645785
2025-06-30,83.1744221739329
2025-07-01,96.78478216603101
2025-07-02,104.34609327275219
2025-07-03,98.29704438737524
2025-07-04,80.14989773124442
2025-07-05,58.97822663242515
2025-07-06,68.05179996049056
2025-07-07,84.68668439527713
2025-07-08,101.32156883006371
2025-07-09,96.78478216603101
2025-07-10,102.83383105140794
2025-07-11,102.83383105140794
2025-07-12,75.61311106721172
2025-07-13,72.58858662452326
2025-07-14,93.76025772334253
2025-07-15,117.9564532648503
2025-07-16,102.83383105140794
2025-07-17,108.88287993678489
2025-07-18,98.29704438737524
2025-07-19,92.2479955019983
2025-07-20,87.7112088379656
2025-07-21,95.27251994468678
2025-07-22,99.80930660871948
2025-07-23,104.34609327275219
2025-07-24,99.80930660871948
2025-07-25,92.2479955019983
2025-07-26,72.58858662452326
2025-07-27,63.51501329645785
2025-07-28,87.7112088379656
2025-07-29,96.78478216603101
2025-07-30,107.37061771544064
2025-07-31,105.85835549409641
2025-08-01,90.73573328065407
2025-08-02,72.58858662452326
2025-08-03,57.46596441108091
2025-08-04,80.14989773124442
2025-08-05,98.29704438737524
2025-08-06,101.32156883006371
2025-08-07,99.80930660871948
2025-08-08,99.80930660871948
2025-08-09,80.14989773124442
2025-08-10,62.002751075113615
2025-08-11,84.68668439527713
2025-08-12,86.19894661662137
2025-08-13,92.2479955019983
2025-08-14,104.34609327275219
2025-08-15,90.73573328065407
2025-08-16,71.07632440317902
2025-08-17,60.49048885376938
2025-08-18,83.1744221739329
2025-08-19,93.76025772334253
2025-08-20,99.80930660871948
2025-08-21,95.27251994468678
2025-08-22,89.22347105930983
2025-08-23,71.07632440317902
2025-08-24,62.002751075113615
2025-08-25,86.19894661662137
2025-08-26,93.76025772334253
2025-08-27,96.78478216603101
2025-08-28,95.27251994468678
2025-08-29,90.73573328065407
2025-08-30,65.02727551780208
2025-08-31,52.92917774704821
2025-09-01,60.49048885376938
2025-09-02,78.63763550990019
2025-09-03,95.27251994468678
2025-09-04,95.27251994468678
2025-09-05,93.76025772334253
2025-09-06,74.10084884586749
2025-09-07,51.41691552570397
2025-09-08,81.66215995258867
2025-09-09,101.32156883006371
2025-09-10,99.80930660871948
2025-09-11,93.76025772334253
2025-09-12,93.76025772334253
2025-09-13,71.07632440317902
2025-09-14,92.2479955019983
2025-09-15,89.22347105930983
2025-09-16,102.83383105140794
2025-09-17,104.34609327275219
2025-09-18,107.37061771544064
2025-09-19,95.27251994468678
2025-09-20,84.68668439527713
2025-09-21,55.953702189736674
2025-09-22,87.7112088379656
2025-09-23,108.88287993678489
2025-09-24,99.80930660871948
2025-09-25,101.32156883006371
2025-09-26,102.83383105140794
2025-09-27,77.12537328855596
2025-09-28,63.51501329645785
2025-09-29,80.14989773124442
2025-09-30,101.32156883006371
2025-10-01,104.34609327275219
2025-10-02,95.27251994468678
2025-10-03,89.22347105930983
2025-10-04,75.61311106721172
2025-10-05,54.441439968392444
2025-10-06,89.22347105930983
2025-10-07,98.29704438737524
2025-10-08,107.37061771544064
2025-10-09,101.32156883006371
2025-10-10,93.76025772334253
2025-10-11,77.12537328855596
2025-10-12,62.002751075113615
2025-10-13,96.78478216603101
2025-10-14,99.80930660871948
2025-10-15,99.80930660871948
2025-10-16,102.83383105140794
2025-10-17,98.29704438737524
2025-10-18,78.63763550990019
2025-10-19,63.51501329645785
2025-10-20,86.19894661662137
2025-10-21,99.80930660871948
2025-10-22,96.78478216603101
2025-10-23,99.80930660871948
2025-10-24,99.80930660871948
2025-10-25,74.10084884586749
2025-10-26,63.51501329645785
2025-10-27,83.1744221739329
2025-10-28,105.85835549409641
2025-10-29,102.83383105140794
2025-10-30,98.29704438737524
2025-10-31,90.73573328065407
2025-11-01,90.73573328065407
2025-11-02,75.61311106721172
2025-11-03,99.80930660871948
2025-11-04,99.80930660871948
2025-11-05,117.9564532648503
2025-11-06,110.39514215812912
2025-11-07,110.39514215812912
2025-11-08,95.27251994468678
2025-11-09,74.10084884586749
2025-11-10,90.73573328065407
2025-11-11,95.27251994468678
2025-11-12,107.37061771544064
2025-11-13,104.34609327275219
2025-11-14,110.39514215812912
2025-11-15,93.76025772334253
2025-11-16,80.14989773124442
2025-11-17,101.32156883006371
2025-11-18,110.39514215812912
2025-11-19,117.9564532648503
2025-11-20,124.00550215022723
2025-11-21,102.83383105140794
2025-11-22,80.14989773124442
2025-11-23,75.61311106721172
2025-11-24,93.76025772334253
2025-11-25,151.22622213442344
2025-11-26,105.85835549409641
2025-11-27,69.56406218183479
2025-11-28,68.05179996049056
2025-11-29,60.49048885376938
2025-11-30,57.46596441108091
2025-12-01,89.22347105930983
2025-12-02,95.27251994468678
2025-12-03,120.98097770753876
2025-12-04,134.59133769963688
2025-12-05,108.88287993678489
2025-12-06,89.22347105930983
2025-12-07,78.63763550990019
2025-12-08,98.29704438737524
2025-12-09,136.1035999209811
2025-12-10,117.9564532648503
2025-12-11,108.88287993678489
2025-12-12,105.85835549409641
2025-12-13,96.78478216603101
2025-12-14,65.78340662847421
2025-12-15,102.83383105140794
2025-12-16,103.58996216208007
2025-12-17,108.88287993678489
2025-12-18,154.25074657711193
2025-12-19,152.7384843557677
2025-12-20,110.39514215812912
2025-12-21,65.02727551780208
2025-12-22,98.29704438737525
2025-12-23,108.88287993678489
2025-12-24,103.58996216208007
2025-12-25,60.49048885376938
2025-12-26,65.78340662847421
2025-12-27,65.02727551780208
2025-12-28,59.73435774309726
2025-12-29,65.78340662847421
2025-12-30,105.85835549409641
2025-12-31,102.83383105140794
2026-01-01,62.002751075113615
2026-01-02,67.29566884981844
2026-01-03,96.78478216603101
2026-01-04,62.75888218578573
2026-01-05,100.5654377193916
2026-01-06,108.88287993678489
2026-01-07,110.39514215812912
2026-01-08,111.90740437947335
2026-01-09,108.88287993678489
2026-01-10,108.88287993678489
2026-01-11,108.88287993678489
2026-01-12,108.88287993678489
2026-01-13,108.88287993678489
2026-01-14,108.88287993678489
2026-01-15,217.76575987356978
2026-01-16,163.32431990517733
2026-01-17,108.88287993678489
2026-01-18,108.88287993678489
2026-01-19,108.88287993678489
2026-01-20,108.88287993678489
2026-01-21,163.32431990517733
2026-01-22,108.88287993678489
2026-01-23,108.88287993678489
2026-01-24,108.88287993678489
2026-01-25,108.88287993678489
2026-01-26,108.88287993678489
2026-01-27,163.32431990517733
2026-01-28,163.32431990517733
2026-01-29,163.32431990517733
2026-01-30,163.32431990517733
2026-01-31,163.32431990517733
2026-02-01,163.32431990517733
2026-02-02,163.32431990517733
2026-02-03,163.32431990517733
2026-02-04,217.76575987356978
2026-02-05,217.76575987356978
2026-02-06,435.53151974713955
2026-02-07,217.76575987356978
2026-02-08,163.32431990517733
2026-02-09,163.32431990517733
2026-02-10,217.76575987356978
2026-02-11,217.76575987356978
2026-02-12,163.32431990517733
2026-02-13,163.32431990517733
2026-02-14,163.32431990517733
2026-02-15,108.88287993678489
2026-02-16,163.32431990517733
2026-02-17,163.32431990517733
2026-02-18,163.32431990517733
2026-02-19,163.32431990517733
2026-02-20,217.76575987356978
2026-02-21,163.32431990517733
2026-02-22,217.76575987356978
2026-02-23,217.76575987356978
2026-02-24,217.76575987356978
2026-02-25,217.76575987356978
2026-02-26,217.76575987356978
2026-02-27,272.2071998419622
2026-02-28,272.2071998419622
2026-03-01,381.0900797787471
2026-03-02,489.972959715532
2026-03-03,925.5044794626715
2026-03-04,1034.3873593994565
2026-03-05,1252.1531192730263
2026-03-06,2232.09903870409
2026-03-07,3919.783677724256
2026-03-08,3865.3422377558636
2026-03-09,2994.2791982615845
2026-03-10,3647.5764778822936
2026-03-11,5008.612477092105
2026-03-12,4736.405277250143
2026-03-13,2232.09903870409
2026-03-14,5226.378236965675
2026-03-15,5226.378236965675
2026-03-16,5444.143996839244
2026-03-17,4191.990877566218
2026-03-18,5008.612477092105
2026-03-19,435.53151974713955
2026-03-20,272.2071998419622
2026-03-21,217.76575987356978
2026-03-22,163.32431990517733
2026-03-23,163.32431990517733
2026-03-24,163.32431990517733
2026-03-25,163.32431990517733
2026-03-26,163.32431990517733
2026-03-27,163.32431990517733
2026-03-28,108.88287993678489
2026-03-29,108.88287993678489
2026-03-30,108.88287993678489
2026-03-31,108.88287993678489
2026-04-01,163.32431990517733
2026-04-02,108.88287993678489
2026-04-03,108.88287993678489
2026-04-04,108.88287993678489
2026-04-05,108.88287993678489
2026-04-06,108.88287993678489
2026-04-07,108.88287993678489
2026-04-08,108.88287993678489
2026-04-09,108.88287993678489
2026-04-10,108.88287993678489
2026-04-11,108.88287993678489
2026-04-12,108.88287993678489
2026-04-13,108.88287993678489
2026-04-14,108.88287993678489
2026-04-15,108.88287993678489
2026-04-16,108.88287993678489
2026-04-17,108.88287993678489
2026-04-18,108.88287993678489
2026-04-19,54.441439968392444
2026-04-20,108.88287993678489
2026-04-21,108.88287993678489
2026-04-22,108.88287993678489
2026-04-23,108.88287993678489
2026-04-24,108.88287993678489
2026-04-25,108.88287993678489
2026-04-26,54.441439968392444
2026-04-27,108.88287993678489
2026-04-28,108.88287993678489
2026-04-29,108.88287993678489
2026-04-30,108.88287993678489
2026-05-01,108.88287993678489
2026-05-02,108.88287993678489
2026-05-03,54.441439968392444
2026-05-04,108.88287993678489
2026-05-05,108.88287993678489
2026-05-06,108.88287993678489
2026-05-07,108.88287993678489
2026-05-08,108.88287993678489
2026-05-09,54.441439968392444
2026-05-10,54.441439968392444
2026-05-11,108.88287993678489
2026-05-12,108.88287993678489
2026-05-13,108.88287993678489
2026-05-14,108.88287993678489
2026-05-15,108.88287993678489
2026-05-16,108.88287993678489
2026-05-17,108.88287993678489
2026-05-18,108.88287993678489
2026-05-19,108.88287993678489
2026-05-20,108.88287993678489
2026-05-21,108.88287993678489
2026-05-22,108.88287993678489
2026-05-23,108.88287993678489
2026-05-24,54.441439968392444
2026-05-25,54.441439968392444
2026-05-26,108.88287993678489
2026-05-27,108.88287993678489
2026-05-28,108.88287993678489
2026-05-29,108.88287993678489
2026-05-30,108.88287993678489
2026-05-31,54.441439968392444
