Time,you_people
2024-11-13,115.32764060314479
2024-11-14,105.94050706567951
2024-11-15,100.5764307585565
2024-11-16,64.36891568547615
2024-11-17,80.4611446068452
2024-11-18,111.30458337280253
2024-11-19,108.62254521924102
2024-11-20,109.96356429602177
2024-11-21,108.62254521924102
2024-11-22,95.21235445143348
2024-11-23,72.41503014616067
2024-11-24,75.09706829972218
2024-11-25,92.53031629787198
2024-11-26,85.82522091396821
2024-11-27,72.41503014616067
2024-11-28,69.73299199259917
2024-11-29,63.02789660869541
2024-11-30,67.05095383903766
2024-12-01,72.41503014616067
2024-12-02,101.91744983533725
2024-12-03,105.94050706567951
2024-12-04,105.94050706567951
2024-12-05,101.91744983533725
2024-12-06,103.258468912118
2024-12-07,76.43808737650293
2024-12-08,79.12012553006444
2024-12-09,111.30458337280253
2024-12-10,109.96356429602177
2024-12-11,111.30458337280253
2024-12-12,115.32764060314479
2024-12-13,96.55337352821424
2024-12-14,72.41503014616067
2024-12-15,73.75604922294143
2024-12-16,103.258468912118
2024-12-17,99.23541168177574
2024-12-18,99.23541168177574
2024-12-19,92.53031629787198
2024-12-20,76.43808737650293
2024-12-21,68.39197291581841
2024-12-22,67.05095383903766
2024-12-23,69.73299199259917
2024-12-24,71.07401106937992
2024-12-25,67.05095383903766
2024-12-26,69.73299199259917
2024-12-27,71.07401106937992
2024-12-28,72.41503014616067
2024-12-29,72.41503014616067
2024-12-30,76.43808737650293
2024-12-31,77.77910645328369
2025-01-01,71.07401106937992
2025-01-02,72.41503014616067
2025-01-03,76.43808737650293
2025-01-04,72.41503014616067
2025-01-05,75.09706829972218
2025-01-06,84.48420183718746
2025-01-07,87.16623999074896
2025-01-08,99.23541168177574
2025-01-09,97.89439260499499
2025-01-10,92.53031629787198
2025-01-11,75.09706829972218
2025-01-12,79.12012553006444
2025-01-13,105.94050706567951
2025-01-14,105.94050706567951
2025-01-15,107.28152614246027
2025-01-16,108.62254521924102
2025-01-17,103.258468912118
2025-01-18,75.09706829972218
2025-01-19,73.75604922294143
2025-01-20,84.48420183718746
2025-01-21,103.258468912118
2025-01-22,109.96356429602177
2025-01-23,112.64560244958328
2025-01-24,112.64560244958328
2025-01-25,81.80216368362595
2025-01-26,85.82522091396821
2025-01-27,115.32764060314479
2025-01-28,113.98662152636403
2025-01-29,109.96356429602177
2025-01-30,120.6917169102678
2025-01-31,112.64560244958328
2025-02-01,83.1431827604067
2025-02-02,89.84827814431047
2025-02-03,118.0096787567063
2025-02-04,113.98662152636403
2025-02-05,118.0096787567063
2025-02-06,116.66865967992554
2025-02-07,112.64560244958328
2025-02-08,80.4611446068452
2025-02-09,79.12012553006444
2025-02-10,104.59948798889876
2025-02-11,111.30458337280253
2025-02-12,115.32764060314479
2025-02-13,111.30458337280253
2025-02-14,100.5764307585565
2025-02-15,85.82522091396821
2025-02-16,87.16623999074896
2025-02-17,91.18929722109122
2025-02-18,112.64560244958328
2025-02-19,115.32764060314479
2025-02-20,112.64560244958328
2025-02-21,109.96356429602177
2025-02-22,84.48420183718746
2025-02-23,92.53031629787198
2025-02-24,134.10190767807532
2025-02-25,130.07885044773306
2025-02-26,122.03273598704855
2025-02-27,118.0096787567063
2025-02-28,123.37375506382931
2025-03-01,81.80216368362595
2025-03-02,83.1431827604067
2025-03-03,115.32764060314479
2025-03-04,119.35069783348705
2025-03-05,109.96356429602177
2025-03-06,116.66865967992554
2025-03-07,107.28152614246027
2025-03-08,83.1431827604067
2025-03-09,81.80216368362595
2025-03-10,107.28152614246027
2025-03-11,109.96356429602177
2025-03-12,112.64560244958328
2025-03-13,115.32764060314479
2025-03-14,101.91744983533725
2025-03-15,85.82522091396821
2025-03-16,89.84827814431047
2025-03-17,109.96356429602177
2025-03-18,111.30458337280253
2025-03-19,112.64560244958328
2025-03-20,107.28152614246027
2025-03-21,89.84827814431047
2025-03-22,75.09706829972218
2025-03-23,77.77910645328369
2025-03-24,107.28152614246027
2025-03-25,107.28152614246027
2025-03-26,112.64560244958328
2025-03-27,116.66865967992554
2025-03-28,100.5764307585565
2025-03-29,79.12012553006444
2025-03-30,87.16623999074896
2025-03-31,111.30458337280253
2025-04-01,107.28152614246027
2025-04-02,105.94050706567951
2025-04-03,111.30458337280253
2025-04-04,103.258468912118
2025-04-05,76.43808737650293
2025-04-06,83.1431827604067
2025-04-07,116.66865967992554
2025-04-08,108.62254521924102
2025-04-09,111.30458337280253
2025-04-10,115.32764060314479
2025-04-11,112.64560244958328
2025-04-12,76.43808737650293
2025-04-13,87.16623999074896
2025-04-14,116.66865967992554
2025-04-15,111.7556534259015
2025-04-16,109.64659615060086
2025-04-17,107.58630320536497
2025-04-18,93.6884691369099
2025-04-19,80.50990893690995
2025-04-20,79.12012553006444
2025-04-21,106.19651979851947
2025-04-22,111.03637955744637
2025-04-23,108.97608661221048
2025-04-24,110.36587001905599
2025-04-25,105.47724593006434
2025-04-26,78.44961599167407
2025-04-27,86.06904256429198
2025-04-28,116.5955131848284
2025-04-29,111.03637955744637
2025-04-30,118.70457046012905
2025-05-01,113.81594637113739
2025-05-02,106.86702933690985
2025-05-03,80.50990893690995
2025-05-04,83.95998528899133
2025-05-05,115.92500364643803
2025-05-06,108.97608661221048
2025-05-07,106.19651979851947
2025-05-08,108.97608661221048
2025-05-09,113.81594637113739
2025-05-10,74.28026577113755
2025-05-11,85.34976869583684
2025-05-12,115.2057297779829
2025-05-13,113.81594637113739
2025-05-14,116.5955131848284
2025-05-15,106.45253253135944
2025-05-16,97.82124610989786
2025-05-17,84.87431647770549
2025-05-18,77.68157779315418
2025-05-19,105.01398479444917
2025-05-20,100.69834158371839
2025-05-21,103.5754370575389
2025-05-22,93.50560289916707
2025-05-23,83.43576874079523
2025-05-24,67.61174363478234
2025-05-25,83.43576874079523
2025-05-26,80.55867326697471
2025-05-27,96.38269837298759
2025-05-28,90.62850742534654
2025-05-29,89.18995968843628
2025-05-30,93.50560289916707
2025-05-31,76.24303005624392
2025-06-01,83.43576874079523
2025-06-02,92.0670551622568
2025-06-03,96.38269837298759
2025-06-04,86.31286421461576
2025-06-05,87.75141195152602
2025-06-06,84.87431647770549
2025-06-07,76.24303005624392
2025-06-08,83.43576874079523
2025-06-09,87.75141195152602
2025-06-10,87.75141195152602
2025-06-11,93.50560289916707
2025-06-12,86.31286421461576
2025-06-13,83.43576874079523
2025-06-14,76.24303005624392
2025-06-15,81.99722100388497
2025-06-16,84.87431647770549
2025-06-17,84.87431647770549
2025-06-18,80.55867326697471
2025-06-19,80.55867326697471
2025-06-20,79.12012553006444
2025-06-21,70.48883910860287
2025-06-22,92.0670551622568
2025-06-23,79.12012553006444
2025-06-24,84.87431647770549
2025-06-25,97.82124610989786
2025-06-26,93.50560289916707
2025-06-27,81.99722100388497
2025-06-28,76.24303005624392
2025-06-29,83.43576874079523
2025-06-30,80.55867326697471
2025-07-01,81.99722100388497
2025-07-02,79.12012553006444
2025-07-03,79.12012553006444
2025-07-04,81.99722100388497
2025-07-05,83.43576874079523
2025-07-06,87.75141195152602
2025-07-07,84.87431647770549
2025-07-08,115.083818952821
2025-07-09,109.32962800517996
2025-07-10,105.01398479444917
2025-07-11,103.5754370575389
2025-07-12,93.50560289916707
2025-07-13,102.13688932062864
2025-07-14,97.82124610989786
2025-07-15,92.0670551622568
2025-07-16,93.50560289916707
2025-07-17,87.75141195152602
2025-07-18,81.99722100388497
2025-07-19,87.75141195152602
2025-07-20,97.82124610989786
2025-07-21,94.94415063607734
2025-07-22,90.62850742534654
2025-07-23,86.31286421461576
2025-07-24,87.75141195152602
2025-07-25,84.87431647770549
2025-07-26,86.31286421461576
2025-07-27,89.18995968843628
2025-07-28,90.62850742534654
2025-07-29,87.75141195152602
2025-07-30,87.75141195152602
2025-07-31,89.18995968843628
2025-08-01,80.55867326697471
2025-08-02,77.68157779315418
2025-08-03,81.99722100388497
2025-08-04,81.99722100388497
2025-08-05,84.87431647770549
2025-08-06,79.12012553006444
2025-08-07,83.43576874079523
2025-08-08,81.99722100388497
2025-08-09,83.43576874079523
2025-08-10,80.55867326697471
2025-08-11,84.87431647770549
2025-08-12,92.0670551622568
2025-08-13,86.31286421461576
2025-08-14,89.18995968843628
2025-08-15,87.75141195152602
2025-08-16,79.12012553006444
2025-08-17,86.31286421461576
2025-08-18,92.0670551622568
2025-08-19,100.69834158371839
2025-08-20,96.38269837298759
2025-08-21,99.25979384680812
2025-08-22,84.87431647770549
2025-08-23,86.31286421461576
2025-08-24,86.31286421461576
2025-08-25,109.32962800517996
2025-08-26,105.01398479444917
2025-08-27,113.64527121591074
2025-08-28,110.76817574209022
2025-08-29,100.69834158371839
2025-08-30,80.55867326697471
2025-08-31,84.87431647770549
2025-09-01,87.75141195152602
2025-09-02,100.69834158371839
2025-09-03,119.3994621635518
2025-09-04,120.83800990046205
2025-09-05,112.20672347900049
2025-09-06,87.75141195152602
2025-09-07,100.69834158371839
2025-09-08,122.27655763737232
2025-09-09,117.96091442664154
2025-09-10,117.96091442664154
2025-09-11,123.71510537428259
2025-09-12,116.52236668973127
2025-09-13,86.31286421461576
2025-09-14,90.62850742534654
2025-09-15,119.3994621635518
2025-09-16,126.5922008481031
2025-09-17,128.03074858501338
2025-09-18,125.15365311119285
2025-09-19,119.3994621635518
2025-09-20,89.18995968843628
2025-09-21,93.50560289916707
2025-09-22,126.5922008481031
2025-09-23,125.15365311119285
2025-09-24,126.5922008481031
2025-09-25,120.83800990046205
2025-09-26,119.3994621635518
2025-09-27,90.62850742534654
2025-09-28,102.13688932062864
2025-09-29,129.46929632192362
2025-09-30,122.27655763737232
2025-10-01,120.83800990046205
2025-10-02,123.71510537428259
2025-10-03,117.96091442664154
2025-10-04,81.99722100388497
2025-10-05,83.43576874079523
2025-10-06,123.71510537428259
2025-10-07,122.27655763737232
2025-10-08,130.9078440588339
2025-10-09,122.27655763737232
2025-10-10,113.64527121591074
2025-10-11,84.87431647770549
2025-10-12,83.43576874079523
2025-10-13,116.52236668973127
2025-10-14,122.27655763737232
2025-10-15,122.27655763737232
2025-10-16,119.3994621635518
2025-10-17,113.64527121591074
2025-10-18,79.12012553006444
2025-10-19,90.62850742534654
2025-10-20,119.3994621635518
2025-10-21,125.15365311119285
2025-10-22,126.5922008481031
2025-10-23,125.15365311119285
2025-10-24,123.71510537428259
2025-10-25,83.43576874079523
2025-10-26,96.38269837298759
2025-10-27,126.5922008481031
2025-10-28,128.03074858501338
2025-10-29,125.15365311119285
2025-10-30,129.46929632192362
2025-10-31,116.52236668973127
2025-11-01,93.50560289916707
2025-11-02,93.50560289916707
2025-11-03,130.9078440588339
2025-11-04,119.3994621635518
2025-11-05,133.78493953265442
2025-11-06,130.9078440588339
2025-11-07,128.03074858501338
2025-11-08,93.50560289916707
2025-11-09,92.0670551622568
2025-11-10,129.46929632192362
2025-11-11,113.64527121591074
2025-11-12,132.34639179574415
2025-11-13,130.9078440588339
2025-11-14,130.9078440588339
2025-11-15,87.75141195152602
2025-11-16,99.25979384680812
2025-11-17,135.22348726956469
2025-11-18,136.66203500647495
2025-11-19,136.66203500647495
2025-11-20,135.22348726956469
2025-11-21,123.71510537428259
2025-11-22,90.62850742534654
2025-11-23,89.18995968843628
2025-11-24,107.89108026826969
2025-11-25,115.083818952821
2025-11-26,96.38269837298759
2025-11-27,86.31286421461576
2025-11-28,80.55867326697471
2025-11-29,87.75141195152602
2025-11-30,93.50560289916707
2025-12-01,126.5922008481031
2025-12-02,135.22348726956469
2025-12-03,140.97767821720575
2025-12-04,143.85477369102625
2025-12-05,132.34639179574415
2025-12-06,107.89108026826969
2025-12-07,105.01398479444917
2025-12-08,143.85477369102625
2025-12-09,138.10058274338522
2025-12-10,138.10058274338522
2025-12-11,133.71158020702023
2025-12-12,124.89127786545623
2025-12-13,91.1116215428112
2025-12-14,93.300945801527
2025-12-15,124.1720039970011
2025-12-16,123.42122747519556
2025-12-17,121.23190321647975
2025-12-18,118.2918024359584
2025-12-19,100.65119775283036
2025-12-20,91.1116215428112
2025-12-21,91.1116215428112
2025-12-22,97.71109697230901
2025-12-23,91.1116215428112
2025-12-24,88.17152076228986
2025-12-25,76.41111764020448
2025-12-26,88.17152076228986
2025-12-27,91.1116215428112
2025-12-28,96.24104658204834
2025-12-29,94.77099619178767
2025-12-30,99.18114736256969
2025-12-31,102.12124814309102
2026-01-01,96.24104658204834
2026-01-02,96.24104658204834
2026-01-03,105.06134892361237
2026-01-04,103.5912985333517
2026-01-05,113.8816512651764
2026-01-06,116.0709755238922
2026-01-07,129.30142903623823
2026-01-08,127.83137864597757
2026-01-09,133.71158020702023
2026-01-10,114.11803131444205
2026-01-11,112.61647827083097
2026-01-12,136.64132696860824
2026-01-13,136.64132696860824
2026-01-14,135.13977392499717
2026-01-15,132.136667837775
2026-01-16,139.6444330558304
2026-01-17,111.11492522721989
2026-01-18,112.61647827083097
2026-01-19,114.11803131444205
2026-01-20,132.136667837775
2026-01-21,138.1428800122193
2026-01-22,133.63822088138608
2026-01-23,132.136667837775
2026-01-24,108.11181913999772
2026-01-25,120.12424348888636
2026-01-26,127.63200870694176
2026-01-27,132.136667837775
2026-01-28,133.63822088138608
2026-01-29,138.1428800122193
2026-01-30,145.6506452302747
2026-01-31,108.11181913999772
2026-02-01,120.12424348888636
2026-02-02,142.64753914305257
2026-02-03,136.64132696860824
2026-02-04,129.13356175055284
2026-02-05,136.64132696860824
2026-02-06,129.13356175055284
2026-02-07,112.61647827083097
2026-02-08,108.11181913999772
2026-02-09,132.136667837775
2026-02-10,132.136667837775
2026-02-11,132.136667837775
2026-02-12,130.6351147941639
2026-02-13,120.12424348888636
2026-02-14,99.10250087833126
2026-02-15,102.1056069655534
2026-02-16,111.11492522721989
2026-02-17,133.63822088138608
2026-02-18,129.13356175055284
2026-02-19,133.63822088138608
2026-02-20,130.6351147941639
2026-02-21,105.10871305277557
2026-02-22,106.61026609638665
2026-02-23,142.64753914305257
2026-02-24,133.63822088138608
2026-02-25,135.13977392499717
2026-02-26,142.64753914305257
2026-02-27,139.6444330558304
2026-02-28,102.1056069655534
2026-03-01,102.1056069655534
2026-03-02,139.6444330558304
2026-03-03,139.6444330558304
2026-03-04,144.14909218666364
2026-03-05,139.6444330558304
2026-03-06,132.136667837775
2026-03-07,108.11181913999772
2026-03-08,103.60716000916449
2026-03-09,139.6444330558304
2026-03-10,138.1428800122193
2026-03-11,136.64132696860824
2026-03-12,133.63822088138608
2026-03-13,120.12424348888636
2026-03-14,99.10250087833126
2026-03-15,106.61026609638665
2026-03-16,121.62579653249745
2026-03-17,132.136667837775
2026-03-18,132.136667837775
2026-03-19,127.63200870694176
2026-03-20,123.12734957610853
2026-03-21,99.10250087833126
2026-03-22,109.6133721836088
2026-03-23,139.6444330558304
2026-03-24,142.64753914305257
2026-03-25,141.14598609944147
2026-03-26,141.14598609944147
2026-03-27,132.136667837775
2026-03-28,105.10871305277557
2026-03-29,117.1211374016642
2026-03-30,132.136667837775
2026-03-31,132.136667837775
2026-04-01,136.64132696860824
2026-04-02,130.6351147941639
2026-04-03,117.1211374016642
2026-04-04,102.1056069655534
2026-04-05,103.60716000916449
2026-04-06,120.12424348888636
2026-04-07,129.13356175055284
2026-04-08,129.13356175055284
2026-04-09,130.6351147941639
2026-04-10,124.6289026197196
2026-04-11,106.61026609638665
2026-04-12,115.61958435805313
2026-04-13,141.14598609944147
2026-04-14,139.6444330558304
2026-04-15,133.63822088138608
2026-04-16,150.15530436110797
2026-04-17,136.64132696860824
2026-04-18,103.60716000916449
2026-04-19,117.1211374016642
2026-04-20,142.64753914305257
2026-04-21,142.64753914305257
2026-04-22,135.13977392499717
2026-04-23,141.14598609944147
2026-04-24,130.6351147941639
2026-04-25,103.60716000916449
2026-04-26,114.11803131444205
2026-04-27,144.14909218666364
2026-04-28,136.64132696860824
2026-04-29,142.64753914305257
2026-04-30,136.64132696860824
2026-05-01,133.63822088138608
2026-05-02,105.10871305277557
2026-05-03,111.11492522721989
2026-05-04,138.1428800122193
2026-05-05,139.6444330558304
2026-05-06,142.64753914305257
2026-05-07,138.1428800122193
2026-05-08,129.13356175055284
2026-05-09,115.61958435805313
2026-05-10,117.1211374016642
2026-05-11,142.64753914305257
2026-05-12,138.1428800122193
2026-05-13,142.64753914305257
2026-05-14,142.64753914305257
2026-05-15,136.64132696860824
2026-05-16,114.11803131444205
2026-05-17,112.61647827083097
2026-05-18,126.13045566333068
2026-05-19,132.136667837775
2026-05-20,129.13356175055284
2026-05-21,127.63200870694176
2026-05-22,120.12424348888636
2026-05-23,109.6133721836088
2026-05-24,115.61958435805313
2026-05-25,115.61958435805313
2026-05-26,124.6289026197196
2026-05-27,123.12734957610853
2026-05-28,127.63200870694176
2026-05-29,127.63200870694176
2026-05-30,115.61958435805313
2026-05-31,126.13045566333068
