Time,dairy_queen
2024-09-23,25.76159207193904
2024-09-24,22.899192952834703
2024-09-25,22.899192952834703
2024-09-26,25.76159207193904
2024-09-27,25.76159207193904
2024-09-28,37.21118854835639
2024-09-29,40.07358766746073
2024-09-30,22.899192952834703
2024-10-01,22.899192952834703
2024-10-02,22.899192952834703
2024-10-03,25.76159207193904
2024-10-04,25.76159207193904
2024-10-05,37.21118854835639
2024-10-06,42.93598678656507
2024-10-07,25.76159207193904
2024-10-08,22.899192952834703
2024-10-09,22.899192952834703
2024-10-10,22.899192952834703
2024-10-11,25.76159207193904
2024-10-12,37.21118854835639
2024-10-13,37.21118854835639
2024-10-14,25.76159207193904
2024-10-15,22.899192952834703
2024-10-16,20.036793833730364
2024-10-17,20.036793833730364
2024-10-18,22.899192952834703
2024-10-19,31.486390310147716
2024-10-20,37.21118854835639
2024-10-21,22.899192952834703
2024-10-22,20.036793833730364
2024-10-23,20.036793833730364
2024-10-24,22.899192952834703
2024-10-25,22.899192952834703
2024-10-26,28.62399119104338
2024-10-27,34.34878942925205
2024-10-28,20.036793833730364
2024-10-29,20.036793833730364
2024-10-30,20.036793833730364
2024-10-31,17.174394714626025
2024-11-01,20.036793833730364
2024-11-02,28.62399119104338
2024-11-03,28.62399119104338
2024-11-04,20.036793833730364
2024-11-05,17.174394714626025
2024-11-06,14.31199559552169
2024-11-07,20.036793833730364
2024-11-08,20.036793833730364
2024-11-09,28.62399119104338
2024-11-10,31.486390310147716
2024-11-11,28.62399119104338
2024-11-12,17.174394714626025
2024-11-13,17.174394714626025
2024-11-14,17.174394714626025
2024-11-15,20.036793833730364
2024-11-16,25.76159207193904
2024-11-17,31.486390310147716
2024-11-18,20.036793833730364
2024-11-19,17.174394714626025
2024-11-20,17.174394714626025
2024-11-21,17.174394714626025
2024-11-22,17.174394714626025
2024-11-23,25.76159207193904
2024-11-24,28.62399119104338
2024-11-25,20.036793833730364
2024-11-26,20.036793833730364
2024-11-27,22.899192952834703
2024-11-28,22.899192952834703
2024-11-29,20.036793833730364
2024-11-30,22.899192952834703
2024-12-01,25.76159207193904
2024-12-02,17.174394714626025
2024-12-03,14.31199559552169
2024-12-04,14.31199559552169
2024-12-05,14.31199559552169
2024-12-06,17.174394714626025
2024-12-07,22.899192952834703
2024-12-08,28.62399119104338
2024-12-09,17.174394714626025
2024-12-10,14.31199559552169
2024-12-11,17.174394714626025
2024-12-12,17.174394714626025
2024-12-13,17.174394714626025
2024-12-14,22.899192952834703
2024-12-15,28.62399119104338
2024-12-16,17.174394714626025
2024-12-17,17.174394714626025
2024-12-18,17.174394714626025
2024-12-19,17.174394714626025
2024-12-20,20.036793833730364
2024-12-21,22.899192952834703
2024-12-22,22.899192952834703
2024-12-23,20.036793833730364
2024-12-24,22.899192952834703
2024-12-25,22.899192952834703
2024-12-26,20.036793833730364
2024-12-27,22.899192952834703
2024-12-28,22.899192952834703
2024-12-29,28.62399119104338
2024-12-30,25.76159207193904
2024-12-31,25.76159207193904
2025-01-01,37.21118854835639
2025-01-02,25.76159207193904
2025-01-03,22.899192952834703
2025-01-04,28.62399119104338
2025-01-05,28.62399119104338
2025-01-06,17.174394714626025
2025-01-07,14.31199559552169
2025-01-08,17.174394714626025
2025-01-09,17.174394714626025
2025-01-10,17.174394714626025
2025-01-11,22.899192952834703
2025-01-12,28.62399119104338
2025-01-13,17.174394714626025
2025-01-14,17.174394714626025
2025-01-15,17.174394714626025
2025-01-16,20.036793833730364
2025-01-17,20.036793833730364
2025-01-18,28.62399119104338
2025-01-19,25.76159207193904
2025-01-20,22.899192952834703
2025-01-21,17.174394714626025
2025-01-22,17.174394714626025
2025-01-23,17.174394714626025
2025-01-24,17.174394714626025
2025-01-25,28.62399119104338
2025-01-26,31.486390310147716
2025-01-27,20.036793833730364
2025-01-28,20.036793833730364
2025-01-29,22.899192952834703
2025-01-30,20.036793833730364
2025-01-31,22.899192952834703
2025-02-01,31.486390310147716
2025-02-02,37.21118854835639
2025-02-03,22.899192952834703
2025-02-04,20.036793833730364
2025-02-05,22.899192952834703
2025-02-06,22.899192952834703
2025-02-07,25.76159207193904
2025-02-08,34.34878942925205
2025-02-09,31.486390310147716
2025-02-10,20.036793833730364
2025-02-11,17.174394714626025
2025-02-12,17.174394714626025
2025-02-13,20.036793833730364
2025-02-14,22.899192952834703
2025-02-15,28.62399119104338
2025-02-16,31.486390310147716
2025-02-17,25.76159207193904
2025-02-18,20.036793833730364
2025-02-19,20.036793833730364
2025-02-20,20.036793833730364
2025-02-21,22.899192952834703
2025-02-22,34.34878942925205
2025-02-23,37.21118854835639
2025-02-24,25.76159207193904
2025-02-25,22.899192952834703
2025-02-26,28.62399119104338
2025-02-27,34.34878942925205
2025-02-28,37.21118854835639
2025-03-01,57.24798238208676
2025-03-02,62.97278062029543
2025-03-03,42.93598678656507
2025-03-04,37.21118854835639
2025-03-05,40.07358766746073
2025-03-06,37.21118854835639
2025-03-07,40.07358766746073
2025-03-08,51.52318414387808
2025-03-09,62.97278062029543
2025-03-10,40.07358766746073
2025-03-11,40.07358766746073
2025-03-12,40.07358766746073
2025-03-13,37.21118854835639
2025-03-14,40.07358766746073
2025-03-15,51.52318414387808
2025-03-16,51.52318414387808
2025-03-17,37.21118854835639
2025-03-18,37.21118854835639
2025-03-19,54.38558326298242
2025-03-20,286.23991191043376
2025-03-21,123.08316212148652
2025-03-22,51.52318414387808
2025-03-23,60.11038150119109
2025-03-24,51.52318414387808
2025-03-25,48.660785024773745
2025-03-26,42.93598678656507
2025-03-27,37.21118854835639
2025-03-28,40.07358766746073
2025-03-29,54.38558326298242
2025-03-30,54.38558326298242
2025-03-31,37.21118854835639
2025-04-01,34.34878942925205
2025-04-02,34.34878942925205
2025-04-03,31.486390310147716
2025-04-04,34.34878942925205
2025-04-05,45.798385905669406
2025-04-06,54.38558326298242
2025-04-07,31.486390310147716
2025-04-08,28.62399119104338
2025-04-09,28.62399119104338
2025-04-10,28.62399119104338
2025-04-11,34.34878942925205
2025-04-12,48.660785024773745
2025-04-13,48.660785024773745
2025-04-14,34.34878942925205
2025-04-15,28.86829268058287
2025-04-16,30.88174412353748
2025-04-17,31.172870065238705
2025-04-18,37.2376545430565
2025-04-19,48.2027197318872
2025-04-20,57.73658536116574
2025-04-21,31.46399600693993
2025-04-22,25.98146341252458
2025-04-23,28.86829268058287
2025-04-24,28.577166738881644
2025-04-25,28.86829268058287
2025-04-26,39.83335786941356
2025-04-27,48.78497161528965
2025-04-28,34.05969933329699
2025-04-29,31.172870065238705
2025-04-30,28.86829268058287
2025-05-01,30.88174412353748
2025-05-02,32.04624789034237
2025-05-03,42.720187137471854
2025-05-04,48.78497161528965
2025-05-05,31.46399600693993
2025-05-06,30.88174412353748
2025-05-07,31.172870065238705
2025-05-08,31.46399600693993
2025-05-09,31.755121948641154
2025-05-10,46.18926828893258
2025-05-11,55.14088203480867
2025-05-12,37.81990642645894
2025-05-13,28.577166738881644
2025-05-14,29.15941862228409
2025-05-15,30.277097936927248
2025-05-16,37.26412053775661
2025-05-17,45.41564690539087
2025-05-18,50.073661972610445
2025-05-19,35.51736488754927
2025-05-20,28.530342286719904
2025-05-21,29.6948460535248
2025-05-22,29.112594170122353
2025-05-23,33.77060923734193
2025-05-24,41.33988372157374
2025-05-25,48.909158205805554
2025-05-26,54.149425156427576
2025-05-27,34.35286112074438
2025-05-28,32.02385358713459
2025-05-29,32.02385358713459
2025-05-30,37.26412053775661
2025-05-31,42.50438748837863
2025-06-01,56.478432690037366
2025-06-02,34.93511300414682
2025-06-03,32.60610547053703
2025-06-04,34.93511300414682
2025-06-05,33.18835735393948
2025-06-06,37.26412053775661
2025-06-07,43.08663937178108
2025-06-08,50.655913856012894
2025-06-09,35.51736488754927
2025-06-10,31.44160170373214
2025-06-11,34.35286112074438
2025-06-12,34.93511300414682
2025-06-13,34.93511300414682
2025-06-14,39.5931280713664
2025-06-15,50.073661972610445
2025-06-16,36.09961677095172
2025-06-17,32.02385358713459
2025-06-18,33.18835735393948
2025-06-19,34.35286112074438
2025-06-20,37.26412053775661
2025-06-21,44.83339502198842
2025-06-22,50.073661972610445
2025-06-23,35.51736488754927
2025-06-24,32.60610547053703
2025-06-25,33.18835735393948
2025-06-26,33.77060923734193
2025-06-27,34.35286112074438
2025-06-28,41.33988372157374
2025-06-29,47.744654439000655
2025-06-30,36.68186865435416
2025-07-01,32.60610547053703
2025-07-02,35.51736488754927
2025-07-03,40.75763183817129
2025-07-04,55.31392892323247
2025-07-05,52.984921389622684
2025-07-06,52.402669506220235
2025-07-07,38.4286243045615
2025-07-08,32.02385358713459
2025-07-09,32.02385358713459
2025-07-10,33.18835735393948
2025-07-11,33.77060923734193
2025-07-12,41.92213560497619
2025-07-13,49.491410089207996
2025-07-14,37.84637242115906
2025-07-15,33.18835735393948
2025-07-16,33.18835735393948
2025-07-17,33.18835735393948
2025-07-18,34.93511300414682
2025-07-19,41.33988372157374
2025-07-20,52.402669506220235
2025-07-21,37.84637242115906
2025-07-22,31.44160170373214
2025-07-23,32.02385358713459
2025-07-24,32.02385358713459
2025-07-25,33.77060923734193
2025-07-26,37.84637242115906
2025-07-27,41.92213560497619
2025-07-28,35.51736488754927
2025-07-29,31.44160170373214
2025-07-30,30.277097936927248
2025-07-31,36.68186865435416
2025-08-01,36.68186865435416
2025-08-02,45.997898788793314
2025-08-03,45.41564690539087
2025-08-04,33.18835735393948
2025-08-05,29.6948460535248
2025-08-06,29.6948460535248
2025-08-07,31.44160170373214
2025-08-08,33.77060923734193
2025-08-09,41.33988372157374
2025-08-10,44.83339502198842
2025-08-11,33.18835735393948
2025-08-12,28.530342286719904
2025-08-13,28.530342286719904
2025-08-14,28.530342286719904
2025-08-15,30.859349820329694
2025-08-16,37.84637242115906
2025-08-17,44.251143138585974
2025-08-18,29.6948460535248
2025-08-19,25.61908286970767
2025-08-20,25.61908286970767
2025-08-21,25.036830986305223
2025-08-22,26.783586636512563
2025-08-23,36.68186865435416
2025-08-24,43.08663937178108
2025-08-25,27.365838519915012
2025-08-26,23.872327219500328
2025-08-27,24.454579102902777
2025-08-28,25.61908286970767
2025-08-29,30.277097936927248
2025-08-30,40.75763183817129
2025-08-31,46.580150672195764
2025-09-01,49.491410089207996
2025-09-02,26.783586636512563
2025-09-03,23.872327219500328
2025-09-04,22.707823452695436
2025-09-05,25.61908286970767
2025-09-06,35.51736488754927
2025-09-07,37.84637242115906
2025-09-08,29.112594170122353
2025-09-09,26.783586636512563
2025-09-10,24.454579102902777
2025-09-11,24.454579102902777
2025-09-12,26.783586636512563
2025-09-13,37.26412053775661
2025-09-14,41.92213560497619
2025-09-15,25.036830986305223
2025-09-16,22.125571569292987
2025-09-17,23.290075336097882
2025-09-18,25.036830986305223
2025-09-19,29.6948460535248
2025-09-20,39.01087618796395
2025-09-21,37.26412053775661
2025-09-22,23.872327219500328
2025-09-23,22.125571569292987
2025-09-24,23.290075336097882
2025-09-25,22.707823452695436
2025-09-26,26.783586636512563
2025-09-27,36.09961677095172
2025-09-28,39.01087618796395
2025-09-29,25.036830986305223
2025-09-30,22.707823452695436
2025-10-01,25.61908286970767
2025-10-02,22.707823452695436
2025-10-03,25.036830986305223
2025-10-04,34.93511300414682
2025-10-05,37.84637242115906
2025-10-06,24.454579102902777
2025-10-07,21.54331968589054
2025-10-08,21.54331968589054
2025-10-09,21.54331968589054
2025-10-10,23.872327219500328
2025-10-11,33.18835735393948
2025-10-12,34.93511300414682
2025-10-13,24.454579102902777
2025-10-14,19.7965640356832
2025-10-15,22.125571569292987
2025-10-16,20.378815919085646
2025-10-17,23.290075336097882
2025-10-18,30.277097936927248
2025-10-19,33.77060923734193
2025-10-20,20.378815919085646
2025-10-21,19.21431215228075
2025-10-22,18.632060268878305
2025-10-23,19.21431215228075
2025-10-24,21.54331968589054
2025-10-25,27.948090403317458
2025-10-26,30.277097936927248
2025-10-27,20.378815919085646
2025-10-28,22.125571569292987
2025-10-29,22.125571569292987
2025-10-30,19.7965640356832
2025-10-31,19.21431215228075
2025-11-01,24.454579102902777
2025-11-02,28.530342286719904
2025-11-03,20.378815919085646
2025-11-04,18.04980838547586
2025-11-05,20.378815919085646
2025-11-06,19.21431215228075
2025-11-07,19.7965640356832
2025-11-08,27.948090403317458
2025-11-09,30.859349820329694
2025-11-10,19.21431215228075
2025-11-11,25.61908286970767
2025-11-12,21.54331968589054
2025-11-13,18.632060268878305
2025-11-14,21.54331968589054
2025-11-15,28.530342286719904
2025-11-16,57.06068457343981
2025-11-17,26.783586636512563
2025-11-18,18.04980838547586
2025-11-19,19.7965640356832
2025-11-20,19.7965640356832
2025-11-21,20.961067802488095
2025-11-22,29.6948460535248
2025-11-23,32.60610547053703
2025-11-24,23.290075336097882
2025-11-25,19.21431215228075
2025-11-26,22.125571569292987
2025-11-27,23.290075336097882
2025-11-28,20.961067802488095
2025-11-29,20.961067802488095
2025-11-30,25.036830986305223
2025-12-01,16.303052735268516
2025-12-02,15.72080085186607
2025-12-03,17.46755650207341
2025-12-04,19.21431215228075
2025-12-05,18.632060268878305
2025-12-06,26.201334753110118
2025-12-07,25.61908286970767
2025-12-08,18.632060268878305
2025-12-09,17.46755650207341
2025-12-10,18.632060268878305
2025-12-11,19.076643051866725
2025-12-12,24.719181639937077
2025-12-13,27.686013904822865
2025-12-14,26.52151013801797
2025-12-15,17.856566437188278
2025-12-16,17.565440495487053
2025-12-17,19.076643051866725
2025-12-18,19.36776899356795
2025-12-19,19.658894935269174
2025-12-20,26.81263607971919
2025-12-21,28.906090519501312
2025-12-22,22.625727200154962
2025-12-23,22.334601258453738
2025-12-24,29.197216461202537
2025-12-25,24.719181639937077
2025-12-26,21.461223433350067
2025-12-27,26.81263607971919
2025-12-28,28.906090519501312
2025-12-29,25.0103075816383
2025-12-30,24.136929756534627
2025-12-31,27.686013904822865
2026-01-01,36.933209489055
2026-01-02,31.8729227843871
2026-01-03,31.581796842685876
2026-01-04,33.966377224169214
2026-01-05,24.136929756534627
2026-01-06,19.950020876970395
2026-01-07,21.461223433350067
2026-01-08,20.24114681867162
2026-01-09,24.428055698235852
2026-01-10,31.72199198163961
2026-01-11,31.72199198163961
2026-01-12,19.521225834855144
2026-01-13,19.521225834855144
2026-01-14,19.521225834855144
2026-01-15,19.521225834855144
2026-01-16,21.96137906421204
2026-01-17,29.281838752282717
2026-01-18,31.72199198163961
2026-01-19,26.84168552292582
2026-01-20,17.08107260549825
2026-01-21,21.96137906421204
2026-01-22,19.521225834855144
2026-01-23,24.40153229356893
2026-01-24,31.72199198163961
2026-01-25,24.40153229356893
2026-01-26,21.96137906421204
2026-01-27,21.96137906421204
2026-01-28,21.96137906421204
2026-01-29,24.40153229356893
2026-01-30,24.40153229356893
2026-01-31,31.72199198163961
2026-02-01,34.1621452109965
2026-02-02,24.40153229356893
2026-02-03,24.40153229356893
2026-02-04,24.40153229356893
2026-02-05,24.40153229356893
2026-02-06,26.84168552292582
2026-02-07,34.1621452109965
2026-02-08,34.1621452109965
2026-02-09,21.96137906421204
2026-02-10,21.96137906421204
2026-02-11,24.40153229356893
2026-02-12,26.84168552292582
2026-02-13,29.281838752282717
2026-02-14,36.602298440353394
2026-02-15,39.04245166971029
2026-02-16,29.281838752282717
2026-02-17,21.96137906421204
2026-02-18,21.96137906421204
2026-02-19,21.96137906421204
2026-02-20,24.40153229356893
2026-02-21,34.1621452109965
2026-02-22,34.1621452109965
2026-02-23,24.40153229356893
2026-02-24,24.40153229356893
2026-02-25,26.84168552292582
2026-02-26,26.84168552292582
2026-02-27,31.72199198163961
2026-02-28,41.482604899067184
2026-03-01,43.92275812842408
2026-03-02,31.72199198163961
2026-03-03,26.84168552292582
2026-03-04,26.84168552292582
2026-03-05,26.84168552292582
2026-03-06,31.72199198163961
2026-03-07,41.482604899067184
2026-03-08,48.80306458713786
2026-03-09,39.04245166971029
2026-03-10,31.72199198163961
2026-03-11,31.72199198163961
2026-03-12,31.72199198163961
2026-03-13,31.72199198163961
2026-03-14,41.482604899067184
2026-03-15,43.92275812842408
2026-03-16,34.1621452109965
2026-03-17,31.72199198163961
2026-03-18,41.482604899067184
2026-03-19,244.0153229356893
2026-03-20,107.36674209170329
2026-03-21,48.80306458713786
2026-03-22,48.80306458713786
2026-03-23,31.72199198163961
2026-03-24,26.84168552292582
2026-03-25,29.281838752282717
2026-03-26,29.281838752282717
2026-03-27,31.72199198163961
2026-03-28,41.482604899067184
2026-03-29,51.243217816494756
2026-03-30,31.72199198163961
2026-03-31,31.72199198163961
2026-04-01,31.72199198163961
2026-04-02,31.72199198163961
2026-04-03,36.602298440353394
2026-04-04,41.482604899067184
2026-04-05,51.243217816494756
2026-04-06,34.1621452109965
2026-04-07,26.84168552292582
2026-04-08,31.72199198163961
2026-04-09,29.281838752282717
2026-04-10,31.72199198163961
2026-04-11,41.482604899067184
2026-04-12,51.243217816494756
2026-04-13,34.1621452109965
2026-04-14,26.84168552292582
2026-04-15,29.281838752282717
2026-04-16,31.72199198163961
2026-04-17,31.72199198163961
2026-04-18,43.92275812842408
2026-04-19,46.362911357780966
2026-04-20,31.72199198163961
2026-04-21,31.72199198163961
2026-04-22,29.281838752282717
2026-04-23,31.72199198163961
2026-04-24,31.72199198163961
2026-04-25,41.482604899067184
2026-04-26,46.362911357780966
2026-04-27,36.602298440353394
2026-04-28,31.72199198163961
2026-04-29,34.1621452109965
2026-04-30,34.1621452109965
2026-05-01,31.72199198163961
2026-05-02,43.92275812842408
2026-05-03,48.80306458713786
2026-05-04,34.1621452109965
2026-05-05,29.281838752282717
2026-05-06,29.281838752282717
2026-05-07,29.281838752282717
2026-05-08,31.72199198163961
2026-05-09,43.92275812842408
2026-05-10,53.68337104585164
2026-05-11,31.72199198163961
2026-05-12,34.1621452109965
2026-05-13,29.281838752282717
2026-05-14,36.602298440353394
2026-05-15,34.1621452109965
2026-05-16,46.362911357780966
2026-05-17,48.80306458713786
2026-05-18,31.72199198163961
2026-05-19,29.281838752282717
2026-05-20,34.1621452109965
2026-05-21,29.281838752282717
2026-05-22,31.72199198163961
2026-05-23,41.482604899067184
2026-05-24,46.362911357780966
2026-05-25,51.243217816494756
2026-05-26,36.602298440353394
2026-05-27,31.72199198163961
2026-05-28,36.602298440353394
2026-05-29,36.602298440353394
2026-05-30,43.92275812842408
2026-05-31,41.482604899067184
