Time,donald_trump
2024-11-25,27.81749369217831
2024-11-26,27.81749369217831
2024-11-27,55.63498738435662
2024-11-28,55.63498738435662
2024-11-29,27.81749369217831
2024-11-30,27.81749369217831
2024-12-01,27.81749369217831
2024-12-02,27.81749369217831
2024-12-03,27.81749369217831
2024-12-04,27.81749369217831
2024-12-05,27.81749369217831
2024-12-06,27.81749369217831
2024-12-07,27.81749369217831
2024-12-08,27.81749369217831
2024-12-09,27.81749369217831
2024-12-10,27.81749369217831
2024-12-11,55.63498738435662
2024-12-12,55.63498738435662
2024-12-13,27.81749369217831
2024-12-14,27.81749369217831
2024-12-15,27.81749369217831
2024-12-16,27.81749369217831
2024-12-17,27.81749369217831
2024-12-18,27.81749369217831
2024-12-19,27.81749369217831
2024-12-20,27.81749369217831
2024-12-21,27.81749369217831
2024-12-22,27.81749369217831
2024-12-23,27.81749369217831
2024-12-24,27.81749369217831
2024-12-25,27.81749369217831
2024-12-26,27.81749369217831
2024-12-27,27.81749369217831
2024-12-28,27.81749369217831
2024-12-29,27.81749369217831
2024-12-30,27.81749369217831
2024-12-31,27.81749369217831
2025-01-01,27.81749369217831
2025-01-02,27.81749369217831
2025-01-03,27.81749369217831
2025-01-04,27.81749369217831
2025-01-05,27.81749369217831
2025-01-06,27.81749369217831
2025-01-07,55.63498738435662
2025-01-08,55.63498738435662
2025-01-09,55.63498738435662
2025-01-10,83.45248107653492
2025-01-11,27.81749369217831
2025-01-12,27.81749369217831
2025-01-13,27.81749369217831
2025-01-14,27.81749369217831
2025-01-15,27.81749369217831
2025-01-16,55.63498738435662
2025-01-17,55.63498738435662
2025-01-18,55.63498738435662
2025-01-19,139.08746846089156
2025-01-20,500.7148864592096
2025-01-21,361.62741799831804
2025-01-22,222.53994953742648
2025-01-23,139.08746846089156
2025-01-24,139.08746846089156
2025-01-25,111.26997476871324
2025-01-26,111.26997476871324
2025-01-27,83.45248107653492
2025-01-28,111.26997476871324
2025-01-29,111.26997476871324
2025-01-30,83.45248107653492
2025-01-31,83.45248107653492
2025-02-01,83.45248107653492
2025-02-02,83.45248107653492
2025-02-03,83.45248107653492
2025-02-04,83.45248107653492
2025-02-05,83.45248107653492
2025-02-06,83.45248107653492
2025-02-07,55.63498738435662
2025-02-08,55.63498738435662
2025-02-09,83.45248107653492
2025-02-10,111.26997476871324
2025-02-11,55.63498738435662
2025-02-12,55.63498738435662
2025-02-13,55.63498738435662
2025-02-14,55.63498738435662
2025-02-15,55.63498738435662
2025-02-16,55.63498738435662
2025-02-17,55.63498738435662
2025-02-18,55.63498738435662
2025-02-19,55.63498738435662
2025-02-20,55.63498738435662
2025-02-21,55.63498738435662
2025-02-22,55.63498738435662
2025-02-23,55.63498738435662
2025-02-24,55.63498738435662
2025-02-25,55.63498738435662
2025-02-26,55.63498738435662
2025-02-27,55.63498738435662
2025-02-28,55.63498738435662
2025-03-01,55.63498738435662
2025-03-02,55.63498738435662
2025-03-03,55.63498738435662
2025-03-04,55.63498738435662
2025-03-05,111.26997476871324
2025-03-06,55.63498738435662
2025-03-07,55.63498738435662
2025-03-08,55.63498738435662
2025-03-09,55.63498738435662
2025-03-10,55.63498738435662
2025-03-11,55.63498738435662
2025-03-12,55.63498738435662
2025-03-13,55.63498738435662
2025-03-14,55.63498738435662
2025-03-15,55.63498738435662
2025-03-16,55.63498738435662
2025-03-17,27.81749369217831
2025-03-18,27.81749369217831
2025-03-19,55.63498738435662
2025-03-20,55.63498738435662
2025-03-21,27.81749369217831
2025-03-22,27.81749369217831
2025-03-23,27.81749369217831
2025-03-24,55.63498738435662
2025-03-25,27.81749369217831
2025-03-26,27.81749369217831
2025-03-27,27.81749369217831
2025-03-28,27.81749369217831
2025-03-29,27.81749369217831
2025-03-30,27.81749369217831
2025-03-31,27.81749369217831
2025-04-01,27.81749369217831
2025-04-02,55.63498738435662
2025-04-03,55.63498738435662
2025-04-04,55.63498738435662
2025-04-05,55.63498738435662
2025-04-06,55.63498738435662
2025-04-07,55.63498738435662
2025-04-08,55.63498738435662
2025-04-09,55.63498738435662
2025-04-10,55.63498738435662
2025-04-11,55.63498738435662
2025-04-12,27.81749369217831
2025-04-13,55.63498738435662
2025-04-14,55.63498738435662
2025-04-15,29.804457527333902
2025-04-16,44.70668629100086
2025-04-17,28.810975609756106
2025-04-18,28.810975609756106
2025-04-19,27.81749369217831
2025-04-20,45.70016820857865
2025-04-21,44.70668629100086
2025-04-22,28.810975609756106
2025-04-23,27.81749369217831
2025-04-24,43.71320437342306
2025-04-25,27.81749369217831
2025-04-26,44.70668629100086
2025-04-27,45.70016820857865
2025-04-28,28.810975609756106
2025-04-29,44.70668629100086
2025-04-30,29.804457527333902
2025-05-01,47.687132043734245
2025-05-02,28.810975609756106
2025-05-03,47.687132043734245
2025-05-04,46.69365012615645
2025-05-05,44.70668629100086
2025-05-06,28.810975609756106
2025-05-07,27.81749369217831
2025-05-08,47.687132043734245
2025-05-09,26.824011774600514
2025-05-10,28.810975609756106
2025-05-11,27.81749369217831
2025-05-12,27.81749369217831
2025-05-13,27.81749369217831
2025-05-14,28.810975609756106
2025-05-15,29.804457527333906
2025-05-16,29.804457527333906
2025-05-17,27.81749369217831
2025-05-18,29.804457527333906
2025-05-19,33.77838519764509
2025-05-20,27.81749369217831
2025-05-21,25.830529857022718
2025-05-22,25.830529857022718
2025-05-23,23.843566021867122
2025-05-24,23.843566021867122
2025-05-25,27.81749369217831
2025-05-26,31.791421362489498
2025-05-27,25.830529857022718
2025-05-28,29.804457527333906
2025-05-29,31.791421362489498
2025-05-30,27.81749369217831
2025-05-31,25.830529857022718
2025-06-01,27.81749369217831
2025-06-02,25.830529857022718
2025-06-03,25.830529857022718
2025-06-04,23.843566021867122
2025-06-05,57.62195121951221
2025-06-06,75.50462573591255
2025-06-07,41.72624053826747
2025-06-08,39.73927670311187
2025-06-09,39.73927670311187
2025-06-10,37.75231286795628
2025-06-11,47.687132043734245
2025-06-12,43.71320437342306
2025-06-13,53.64802354920103
2025-06-14,97.36122792262408
2025-06-15,79.47855340622374
2025-06-16,41.72624053826747
2025-06-17,45.70016820857865
2025-06-18,37.75231286795628
2025-06-19,35.765349032800685
2025-06-20,33.77838519764509
2025-06-21,31.791421362489498
2025-06-22,105.30908326324646
2025-06-23,47.687132043734245
2025-06-24,53.64802354920103
2025-06-25,37.75231286795628
2025-06-26,31.791421362489498
2025-06-27,35.765349032800685
2025-06-28,35.765349032800685
2025-06-29,27.81749369217831
2025-06-30,25.830529857022718
2025-07-01,29.804457527333906
2025-07-02,29.804457527333906
2025-07-03,31.791421362489498
2025-07-04,43.71320437342306
2025-07-05,39.73927670311187
2025-07-06,33.77838519764509
2025-07-07,29.804457527333906
2025-07-08,29.804457527333906
2025-07-09,27.81749369217831
2025-07-10,27.81749369217831
2025-07-11,29.804457527333906
2025-07-12,35.765349032800685
2025-07-13,39.73927670311187
2025-07-14,33.77838519764509
2025-07-15,31.791421362489498
2025-07-16,33.77838519764509
2025-07-17,57.62195121951221
2025-07-18,65.5698065601346
2025-07-19,55.63498738435662
2025-07-20,51.661059714045436
2025-07-21,49.67409587888984
2025-07-22,41.72624053826747
2025-07-23,39.73927670311187
2025-07-24,53.64802354920103
2025-07-25,53.64802354920103
2025-07-26,39.73927670311187
2025-07-27,37.75231286795628
2025-07-28,33.77838519764509
2025-07-29,35.765349032800685
2025-07-30,45.70016820857865
2025-07-31,41.72624053826747
2025-08-01,35.765349032800685
2025-08-02,29.804457527333906
2025-08-03,27.81749369217831
2025-08-04,27.81749369217831
2025-08-05,29.804457527333906
2025-08-06,31.791421362489498
2025-08-07,41.72624053826747
2025-08-08,35.765349032800685
2025-08-09,31.791421362489498
2025-08-10,31.791421362489498
2025-08-11,29.804457527333906
2025-08-12,27.81749369217831
2025-08-13,27.81749369217831
2025-08-14,27.81749369217831
2025-08-15,33.77838519764509
2025-08-16,27.81749369217831
2025-08-17,25.830529857022718
2025-08-18,25.830529857022718
2025-08-19,27.81749369217831
2025-08-20,25.830529857022718
2025-08-21,25.830529857022718
2025-08-22,25.830529857022718
2025-08-23,27.81749369217831
2025-08-24,29.804457527333906
2025-08-25,27.81749369217831
2025-08-26,29.804457527333906
2025-08-27,27.81749369217831
2025-08-28,23.843566021867122
2025-08-29,27.81749369217831
2025-08-30,198.69638351555935
2025-08-31,109.28301093355765
2025-09-01,87.42640874684612
2025-09-02,121.20479394449121
2025-09-03,41.72624053826747
2025-09-04,27.81749369217831
2025-09-05,27.81749369217831
2025-09-06,33.77838519764509
2025-09-07,31.791421362489498
2025-09-08,31.791421362489498
2025-09-09,35.765349032800685
2025-09-10,61.5958788898234
2025-09-11,57.62195121951221
2025-09-12,47.687132043734245
2025-09-13,33.77838519764509
2025-09-14,29.804457527333906
2025-09-15,25.830529857022718
2025-09-16,25.830529857022718
2025-09-17,29.804457527333906
2025-09-18,37.75231286795628
2025-09-19,31.791421362489498
2025-09-20,31.791421362489498
2025-09-21,45.70016820857865
2025-09-22,43.71320437342306
2025-09-23,41.72624053826747
2025-09-24,39.73927670311187
2025-09-25,31.791421362489498
2025-09-26,31.791421362489498
2025-09-27,33.77838519764509
2025-09-28,29.804457527333906
2025-09-29,27.81749369217831
2025-09-30,31.791421362489498
2025-10-01,37.75231286795628
2025-10-02,33.77838519764509
2025-10-03,33.77838519764509
2025-10-04,31.791421362489498
2025-10-05,29.804457527333906
2025-10-06,25.830529857022718
2025-10-07,27.81749369217831
2025-10-08,25.830529857022718
2025-10-09,29.804457527333906
2025-10-10,33.77838519764509
2025-10-11,31.791421362489498
2025-10-12,27.81749369217831
2025-10-13,31.791421362489498
2025-10-14,29.804457527333906
2025-10-15,27.81749369217831
2025-10-16,27.81749369217831
2025-10-17,27.81749369217831
2025-10-18,33.77838519764509
2025-10-19,39.73927670311187
2025-10-20,29.804457527333906
2025-10-21,31.791421362489498
2025-10-22,31.791421362489498
2025-10-23,29.804457527333906
2025-10-24,33.77838519764509
2025-10-25,31.791421362489498
2025-10-26,27.81749369217831
2025-10-27,29.804457527333906
2025-10-28,27.81749369217831
2025-10-29,27.81749369217831
2025-10-30,31.791421362489498
2025-10-31,31.791421362489498
2025-11-01,27.81749369217831
2025-11-02,27.81749369217831
2025-11-03,31.791421362489498
2025-11-04,29.804457527333906
2025-11-05,47.687132043734245
2025-11-06,31.791421362489498
2025-11-07,33.77838519764509
2025-11-08,29.804457527333906
2025-11-09,37.75231286795628
2025-11-10,47.687132043734245
2025-11-11,33.77838519764509
2025-11-12,37.75231286795628
2025-11-13,45.70016820857865
2025-11-14,57.62195121951221
2025-11-15,87.42640874684612
2025-11-16,75.50462573591255
2025-11-17,55.63498738435662
2025-11-18,41.72624053826747
2025-11-19,41.72624053826747
2025-11-20,41.72624053826747
2025-11-21,39.73927670311187
2025-11-22,33.77838519764509
2025-11-23,29.804457527333906
2025-11-24,27.81749369217831
2025-11-25,27.81749369217831
2025-11-26,31.791421362489498
2025-11-27,25.830529857022718
2025-11-28,27.81749369217831
2025-11-29,27.81749369217831
2025-11-30,25.830529857022718
2025-12-01,23.843566021867122
2025-12-02,29.804457527333906
2025-12-03,29.804457527333906
2025-12-04,27.81749369217831
2025-12-05,25.830529857022718
2025-12-06,31.791421362489498
2025-12-07,29.804457527333906
2025-12-08,25.830529857022718
2025-12-09,27.81749369217831
2025-12-10,25.830529857022718
2025-12-11,26.26309853883889
2025-12-12,27.256580456416685
2025-12-13,27.99812676810155
2025-12-14,27.256580456416685
2025-12-15,47.57304799578273
2025-12-16,54.26122530694043
2025-12-17,41.62641699630989
2025-12-18,63.6779127649386
2025-12-19,51.784650765992915
2025-12-20,35.67978599683705
2025-12-21,32.20972953831173
2025-12-22,29.73315499736421
2025-12-23,32.20972953831173
2025-12-24,36.42133230852191
2025-12-25,33.94475776757439
2025-12-26,32.20972953831173
2025-12-27,29.73315499736421
2025-12-28,27.99812676810155
2025-12-29,25.521552227154025
2025-12-30,27.99812676810155
2025-12-31,27.99812676810155
2026-01-01,27.99812676810155
2026-01-02,25.521552227154025
2026-01-03,66.15448730588612
2026-01-04,44.10299153725741
2026-01-05,33.20321145588953
2026-01-06,35.67978599683705
2026-01-07,35.67978599683705
2026-01-08,37.41481422609971
2026-01-09,37.41481422609971
2026-01-10,37.07731558424314
2026-01-11,34.11113033750369
2026-01-12,59.32370493478902
2026-01-13,41.526593454352316
2026-01-14,41.526593454352316
2026-01-15,44.492778701091765
2026-01-16,37.07731558424314
2026-01-17,38.56040820761286
2026-01-18,32.62803771413396
2026-01-19,37.07731558424314
2026-01-20,48.94205657120094
2026-01-21,47.458963947831215
2026-01-22,40.04350083098259
2026-01-23,34.11113033750369
2026-01-24,34.11113033750369
2026-01-25,41.526593454352316
2026-01-26,35.59422296087341
2026-01-27,35.59422296087341
2026-01-28,32.62803771413396
2026-01-29,34.11113033750369
2026-01-30,43.00968607772204
2026-01-31,53.391334441310114
2026-02-01,47.458963947831215
2026-02-02,48.94205657120094
2026-02-03,45.97587132446149
2026-02-04,44.492778701091765
2026-02-05,41.526593454352316
2026-02-06,83.05318690870463
2026-02-07,74.15463116848628
2026-02-08,50.425149194570665
2026-02-09,62.28989018152847
2026-02-10,41.526593454352316
2026-02-11,38.56040820761286
2026-02-12,34.11113033750369
2026-02-13,32.62803771413396
2026-02-14,29.66185246739451
2026-02-15,31.144945090764235
2026-02-16,31.144945090764235
2026-02-17,31.144945090764235
2026-02-18,28.178759844024786
2026-02-19,35.59422296087341
2026-02-20,37.07731558424314
2026-02-21,37.07731558424314
2026-02-22,34.11113033750369
2026-02-23,35.59422296087341
2026-02-24,34.11113033750369
2026-02-25,63.7729828048982
2026-02-26,32.62803771413396
2026-02-27,34.11113033750369
2026-02-28,41.526593454352316
2026-03-01,40.04350083098259
2026-03-02,41.526593454352316
2026-03-03,41.526593454352316
2026-03-04,34.11113033750369
2026-03-05,37.07731558424314
2026-03-06,35.59422296087341
2026-03-07,35.59422296087341
2026-03-08,35.59422296087341
2026-03-09,32.62803771413396
2026-03-10,35.59422296087341
2026-03-11,34.11113033750369
2026-03-12,32.62803771413396
2026-03-13,29.66185246739451
2026-03-14,31.144945090764235
2026-03-15,31.144945090764235
2026-03-16,29.66185246739451
2026-03-17,29.66185246739451
2026-03-18,28.178759844024786
2026-03-19,31.144945090764235
2026-03-20,31.144945090764235
2026-03-21,35.59422296087341
2026-03-22,38.56040820761286
2026-03-23,31.144945090764235
2026-03-24,29.66185246739451
2026-03-25,28.178759844024786
2026-03-26,31.144945090764235
2026-03-27,31.144945090764235
2026-03-28,32.62803771413396
2026-03-29,32.62803771413396
2026-03-30,31.144945090764235
2026-03-31,29.66185246739451
2026-04-01,41.526593454352316
2026-04-02,48.94205657120094
2026-04-03,31.144945090764235
2026-04-04,47.458963947831215
2026-04-05,148.30926233697255
2026-04-06,77.12081641522572
2026-04-07,77.12081641522572
2026-04-08,50.425149194570665
2026-04-09,31.144945090764235
2026-04-10,35.59422296087341
2026-04-11,32.62803771413396
2026-04-12,35.59422296087341
2026-04-13,68.22226067500738
2026-04-14,53.391334441310114
2026-04-15,34.11113033750369
2026-04-16,29.66185246739451
2026-04-17,34.11113033750369
2026-04-18,28.178759844024786
2026-04-19,29.66185246739451
2026-04-20,28.178759844024786
2026-04-21,29.66185246739451
2026-04-22,26.695667220655057
2026-04-23,28.178759844024786
2026-04-24,28.178759844024786
2026-04-25,25.212574597285332
2026-04-26,91.95174264892297
2026-04-27,34.11113033750369
2026-04-28,35.59422296087341
2026-04-29,34.11113033750369
2026-04-30,29.66185246739451
2026-05-01,38.56040820761286
2026-05-02,34.11113033750369
2026-05-03,29.66185246739451
2026-05-04,26.695667220655057
2026-05-05,26.695667220655057
2026-05-06,26.695667220655057
2026-05-07,25.212574597285332
2026-05-08,23.729481973915608
2026-05-09,25.212574597285332
2026-05-10,26.695667220655057
2026-05-11,25.212574597285332
2026-05-12,26.695667220655057
2026-05-13,29.66185246739451
2026-05-14,28.178759844024786
2026-05-15,28.178759844024786
2026-05-16,25.212574597285332
2026-05-17,28.178759844024786
2026-05-18,26.695667220655057
2026-05-19,28.178759844024786
2026-05-20,26.695667220655057
2026-05-21,32.62803771413396
2026-05-22,43.00968607772204
2026-05-23,53.391334441310114
2026-05-24,40.04350083098259
2026-05-25,35.59422296087341
2026-05-26,32.62803771413396
2026-05-27,35.59422296087341
2026-05-28,32.62803771413396
2026-05-29,32.62803771413396
2026-05-30,35.59422296087341
2026-05-31,32.62803771413396
