Time,jalen_ramsey
2024-09-04,2.435342843994478
2024-09-05,2.832213529682467
2024-09-06,17.985457892314777
2024-09-07,9.669213069489189
2024-09-08,10.931983433041879
2024-09-09,7.143672342383803
2024-09-10,4.6181316152784175
2024-09-11,4.004786010124253
2024-09-12,6.313851817763462
2024-09-13,10.318637827887716
2024-09-14,5.267556373676945
2024-09-15,5.357754256787852
2024-09-16,4.004786010124253
2024-09-17,2.5255407271053847
2024-09-18,1.7678785089737694
2024-09-19,1.7678785089737694
2024-09-20,3.030648872526462
2024-09-21,2.5255407271053847
2024-09-22,5.051081454210769
2024-09-23,2.5255407271053847
2024-09-24,1.7678785089737694
2024-09-25,1.515324436263231
2024-09-26,1.7678785089737694
2024-09-27,2.020432581684308
2024-09-28,2.2729866543948463
2024-09-29,2.5255407271053847
2024-09-30,3.535757017947539
2024-10-01,3.030648872526462
2024-10-02,1.010216290842154
2024-10-03,1.515324436263231
2024-10-04,1.515324436263231
2024-10-05,1.2627703635526923
2024-10-06,2.778094799815923
2024-10-07,1.515324436263231
2024-10-08,1.515324436263231
2024-10-09,1.010216290842154
2024-10-10,1.010216290842154
2024-10-11,1.010216290842154
2024-10-12,1.2627703635526923
2024-10-13,1.7678785089737694
2024-10-14,1.515324436263231
2024-10-15,1.7678785089737694
2024-10-16,1.2627703635526923
2024-10-17,1.515324436263231
2024-10-18,1.7678785089737694
2024-10-19,1.7678785089737694
2024-10-20,1.7678785089737694
2024-10-21,1.7678785089737694
2024-10-22,1.7678785089737694
2024-10-23,2.020432581684308
2024-10-24,2.5255407271053847
2024-10-25,3.030648872526462
2024-10-26,1.515324436263231
2024-10-27,3.2832029452370004
2024-10-28,2.2729866543948463
2024-10-29,1.515324436263231
2024-10-30,1.515324436263231
2024-10-31,0.7576622181316155
2024-11-01,1.010216290842154
2024-11-02,2.020432581684308
2024-11-03,4.040865163368616
2024-11-04,3.2832029452370004
2024-11-05,3.7883110906580773
2024-11-06,1.7678785089737694
2024-11-07,2.020432581684308
2024-11-08,1.515324436263231
2024-11-09,1.515324436263231
2024-11-10,1.7678785089737694
2024-11-11,3.535757017947539
2024-11-12,7.324068108605616
2024-11-13,1.7678785089737694
2024-11-14,1.515324436263231
2024-11-15,1.7678785089737694
2024-11-16,2.2729866543948463
2024-11-17,2.2729866543948463
2024-11-18,1.515324436263231
2024-11-19,1.2627703635526923
2024-11-20,1.7678785089737694
2024-11-21,1.515324436263231
2024-11-22,1.515324436263231
2024-11-23,1.7678785089737694
2024-11-24,2.5255407271053847
2024-11-25,2.5255407271053847
2024-11-26,1.515324436263231
2024-11-27,2.020432581684308
2024-11-28,2.2729866543948463
2024-11-29,8.081730326737231
2024-11-30,1.515324436263231
2024-12-01,2.020432581684308
2024-12-02,1.7678785089737694
2024-12-03,1.010216290842154
2024-12-04,1.2627703635526923
2024-12-05,1.010216290842154
2024-12-06,1.2627703635526923
2024-12-07,0.7576622181316155
2024-12-08,3.2832029452370004
2024-12-09,1.515324436263231
2024-12-10,1.2627703635526923
2024-12-11,1.010216290842154
2024-12-12,1.515324436263231
2024-12-13,1.515324436263231
2024-12-14,1.515324436263231
2024-12-15,2.020432581684308
2024-12-16,1.2627703635526923
2024-12-17,1.2627703635526923
2024-12-18,1.2627703635526923
2024-12-19,1.2627703635526923
2024-12-20,1.515324436263231
2024-12-21,1.2627703635526923
2024-12-22,2.2729866543948463
2024-12-23,1.515324436263231
2024-12-24,1.2627703635526923
2024-12-25,1.515324436263231
2024-12-26,1.010216290842154
2024-12-27,1.2627703635526923
2024-12-28,2.2729866543948463
2024-12-29,3.535757017947539
2024-12-30,2.020432581684308
2024-12-31,2.020432581684308
2025-01-01,2.778094799815923
2025-01-02,2.778094799815923
2025-01-03,2.5255407271053847
2025-01-04,4.5459733087896925
2025-01-05,4.2934192360791545
2025-01-06,3.7883110906580773
2025-01-07,3.7883110906580773
2025-01-08,2.778094799815923
2025-01-09,3.7883110906580773
2025-01-10,1.7678785089737694
2025-01-11,2.020432581684308
2025-01-12,2.5255407271053847
2025-01-13,2.020432581684308
2025-01-14,2.020432581684308
2025-01-15,1.2627703635526923
2025-01-16,1.515324436263231
2025-01-17,1.2627703635526923
2025-01-18,1.515324436263231
2025-01-19,2.2729866543948463
2025-01-20,1.515324436263231
2025-01-21,1.010216290842154
2025-01-22,1.010216290842154
2025-01-23,1.010216290842154
2025-01-24,1.2627703635526923
2025-01-25,1.515324436263231
2025-01-26,1.515324436263231
2025-01-27,1.2627703635526923
2025-01-28,1.2627703635526923
2025-01-29,1.515324436263231
2025-01-30,0.7576622181316155
2025-01-31,1.2627703635526923
2025-02-01,1.515324436263231
2025-02-02,1.515324436263231
2025-02-03,0.7576622181316155
2025-02-04,1.515324436263231
2025-02-05,1.2627703635526923
2025-02-06,1.010216290842154
2025-02-07,1.010216290842154
2025-02-08,0.7576622181316155
2025-02-09,1.010216290842154
2025-02-10,1.515324436263231
2025-02-11,1.2627703635526923
2025-02-12,0.7576622181316155
2025-02-13,1.010216290842154
2025-02-14,1.2627703635526923
2025-02-15,1.010216290842154
2025-02-16,1.2627703635526923
2025-02-17,1.010216290842154
2025-02-18,1.010216290842154
2025-02-19,0.505108145421077
2025-02-20,0.7576622181316155
2025-02-21,0.505108145421077
2025-02-22,1.010216290842154
2025-02-23,0.7576622181316155
2025-02-24,0.7576622181316155
2025-02-25,1.2627703635526923
2025-02-26,1.010216290842154
2025-02-27,1.010216290842154
2025-02-28,1.2627703635526923
2025-03-01,1.2627703635526923
2025-03-02,1.010216290842154
2025-03-03,0.7576622181316155
2025-03-04,1.2627703635526923
2025-03-05,1.010216290842154
2025-03-06,0.7576622181316155
2025-03-07,1.2627703635526923
2025-03-08,1.010216290842154
2025-03-09,1.010216290842154
2025-03-10,1.2627703635526923
2025-03-11,1.515324436263231
2025-03-12,2.2729866543948463
2025-03-13,1.515324436263231
2025-03-14,1.515324436263231
2025-03-15,1.010216290842154
2025-03-16,1.010216290842154
2025-03-17,1.2627703635526923
2025-03-18,1.010216290842154
2025-03-19,1.010216290842154
2025-03-20,1.515324436263231
2025-03-21,1.2627703635526923
2025-03-22,0.7576622181316155
2025-03-23,0.0
2025-03-24,0.505108145421077
2025-03-25,1.010216290842154
2025-03-26,0.505108145421077
2025-03-27,1.010216290842154
2025-03-28,0.7576622181316155
2025-03-29,0.0
2025-03-30,0.7576622181316155
2025-03-31,0.505108145421077
2025-04-01,0.0
2025-04-02,0.7576622181316155
2025-04-03,1.010216290842154
2025-04-04,0.7576622181316155
2025-04-05,0.505108145421077
2025-04-06,0.0
2025-04-07,0.7576622181316155
2025-04-08,0.505108145421077
2025-04-09,0.505108145421077
2025-04-10,0.7576622181316155
2025-04-11,1.010216290842154
2025-04-12,0.7576622181316155
2025-04-13,0.7576622181316155
2025-04-14,1.010216290842154
2025-04-15,26.07354018265137
2025-04-16,16.17235340251357
2025-04-17,9.027918824497842
2025-04-18,8.649087715432033
2025-04-19,4.64023644860419
2025-04-20,4.135128303183113
2025-04-21,3.261860347543152
2025-04-22,3.135583311187883
2025-04-23,3.135583311187883
2025-04-24,5.892335513309958
2025-04-25,8.901641788142573
2025-04-26,6.144889586020497
2025-04-27,4.513959412248921
2025-04-28,4.135128303183113
2025-04-29,3.135583311187883
2025-04-30,2.630475165766806
2025-05-01,3.009306274832614
2025-05-02,3.009306274832614
2025-05-03,2.883029238477344
2025-05-04,5.51350440424415
2025-05-05,4.261405339538382
2025-05-06,2.756752202122075
2025-05-07,4.135128303183113
2025-05-08,4.387682375893652
2025-05-09,3.261860347543152
2025-05-10,3.009306274832614
2025-05-11,2.630475165766806
2025-05-12,1.7572072101268454
2025-05-13,2.756752202122075
2025-05-14,1.7572072101268454
2025-05-15,2.9879636771387657
2025-05-16,2.9879636771387657
2025-05-17,2.9879636771387657
2025-05-18,2.9879636771387657
2025-05-19,4.481945515708149
2025-05-20,2.9879636771387657
2025-05-21,4.481945515708149
2025-05-22,2.9879636771387657
2025-05-23,2.9879636771387657
2025-05-24,2.9879636771387657
2025-05-25,5.975927354277531
2025-05-26,5.975927354277531
2025-05-27,8.963891031416297
2025-05-28,7.469909192846914
2025-05-29,8.963891031416297
2025-05-30,5.975927354277531
2025-05-31,4.481945515708149
2025-06-01,5.975927354277531
2025-06-02,7.469909192846914
2025-06-03,4.481945515708149
2025-06-04,5.975927354277531
2025-06-05,2.9879636771387657
2025-06-06,2.9879636771387657
2025-06-07,2.9879636771387657
2025-06-08,4.481945515708149
2025-06-09,7.469909192846914
2025-06-10,5.975927354277531
2025-06-11,4.481945515708149
2025-06-12,4.481945515708149
2025-06-13,2.9879636771387657
2025-06-14,2.9879636771387657
2025-06-15,2.9879636771387657
2025-06-16,2.9879636771387657
2025-06-17,2.9879636771387657
2025-06-18,4.481945515708149
2025-06-19,7.469909192846914
2025-06-20,17.927782062832595
2025-06-21,8.963891031416297
2025-06-22,8.963891031416297
2025-06-23,7.469909192846914
2025-06-24,5.975927354277531
2025-06-25,2.9879636771387657
2025-06-26,2.9879636771387657
2025-06-27,2.9879636771387657
2025-06-28,1.4939818385693828
2025-06-29,1.4939818385693828
2025-06-30,149.3981838569383
2025-07-01,32.867600448526424
2025-07-02,10.45787286998568
2025-07-03,5.975927354277531
2025-07-04,4.481945515708149
2025-07-05,4.481945515708149
2025-07-06,4.481945515708149
2025-07-07,2.9879636771387657
2025-07-08,2.9879636771387657
2025-07-09,1.4939818385693828
2025-07-10,1.4939818385693828
2025-07-11,1.4939818385693828
2025-07-12,1.4939818385693828
2025-07-13,1.4939818385693828
2025-07-14,1.4939818385693828
2025-07-15,1.4939818385693828
2025-07-16,1.4939818385693828
2025-07-17,2.9879636771387657
2025-07-18,1.4939818385693828
2025-07-19,1.4939818385693828
2025-07-20,1.4939818385693828
2025-07-21,1.4939818385693828
2025-07-22,1.4939818385693828
2025-07-23,2.9879636771387657
2025-07-24,4.481945515708149
2025-07-25,2.9879636771387657
2025-07-26,2.9879636771387657
2025-07-27,2.9879636771387657
2025-07-28,2.9879636771387657
2025-07-29,1.4939818385693828
2025-07-30,2.9879636771387657
2025-07-31,2.9879636771387657
2025-08-01,2.9879636771387657
2025-08-02,2.9879636771387657
2025-08-03,2.9879636771387657
2025-08-04,1.4939818385693828
2025-08-05,2.9879636771387657
2025-08-06,1.4939818385693828
2025-08-07,2.9879636771387657
2025-08-08,2.9879636771387657
2025-08-09,2.9879636771387657
2025-08-10,2.9879636771387657
2025-08-11,1.4939818385693828
2025-08-12,2.9879636771387657
2025-08-13,7.469909192846914
2025-08-14,4.481945515708149
2025-08-15,4.481945515708149
2025-08-16,2.9879636771387657
2025-08-17,2.9879636771387657
2025-08-18,2.9879636771387657
2025-08-19,2.9879636771387657
2025-08-20,1.4939818385693828
2025-08-21,2.9879636771387657
2025-08-22,4.481945515708149
2025-08-23,2.9879636771387657
2025-08-24,2.9879636771387657
2025-08-25,1.4939818385693828
2025-08-26,1.4939818385693828
2025-08-27,1.4939818385693828
2025-08-28,2.9879636771387657
2025-08-29,2.9879636771387657
2025-08-30,1.4939818385693828
2025-08-31,1.4939818385693828
2025-09-01,2.9879636771387657
2025-09-02,1.4939818385693828
2025-09-03,1.4939818385693828
2025-09-04,1.4939818385693828
2025-09-05,2.9879636771387657
2025-09-06,1.4939818385693828
2025-09-07,31.373618609957038
2025-09-08,17.927782062832595
2025-09-09,8.963891031416297
2025-09-10,4.481945515708149
2025-09-11,4.481945515708149
2025-09-12,2.9879636771387657
2025-09-13,2.9879636771387657
2025-09-14,10.45787286998568
2025-09-15,2.9879636771387657
2025-09-16,2.9879636771387657
2025-09-17,1.4939818385693828
2025-09-18,2.9879636771387657
2025-09-19,2.9879636771387657
2025-09-20,1.4939818385693828
2025-09-21,4.481945515708149
2025-09-22,1.4939818385693828
2025-09-23,1.4939818385693828
2025-09-24,1.4939818385693828
2025-09-25,0.0
2025-09-26,1.4939818385693828
2025-09-27,1.4939818385693828
2025-09-28,10.45787286998568
2025-09-29,7.469909192846914
2025-09-30,4.481945515708149
2025-10-01,4.481945515708149
2025-10-02,2.9879636771387657
2025-10-03,2.9879636771387657
2025-10-04,2.9879636771387657
2025-10-05,2.9879636771387657
2025-10-06,1.4939818385693828
2025-10-07,2.9879636771387657
2025-10-08,1.4939818385693828
2025-10-09,1.4939818385693828
2025-10-10,1.4939818385693828
2025-10-11,2.9879636771387657
2025-10-12,5.975927354277531
2025-10-13,5.975927354277531
2025-10-14,2.9879636771387657
2025-10-15,2.9879636771387657
2025-10-16,5.975927354277531
2025-10-17,19.421763901401977
2025-10-18,4.481945515708149
2025-10-19,2.9879636771387657
2025-10-20,1.4939818385693828
2025-10-21,1.4939818385693828
2025-10-22,1.4939818385693828
2025-10-23,1.4939818385693828
2025-10-24,1.4939818385693828
2025-10-25,1.4939818385693828
2025-10-26,2.9879636771387657
2025-10-27,7.469909192846914
2025-10-28,1.4939818385693828
2025-10-29,1.4939818385693828
2025-10-30,1.4939818385693828
2025-10-31,1.4939818385693828
2025-11-01,1.4939818385693828
2025-11-02,2.9879636771387657
2025-11-03,2.9879636771387657
2025-11-04,2.9879636771387657
2025-11-05,2.9879636771387657
2025-11-06,1.4939818385693828
2025-11-07,1.4939818385693828
2025-11-08,1.4939818385693828
2025-11-09,1.4939818385693828
2025-11-10,8.963891031416297
2025-11-11,1.4939818385693828
2025-11-12,1.4939818385693828
2025-11-13,1.4939818385693828
2025-11-14,1.4939818385693828
2025-11-15,1.4939818385693828
2025-11-16,16.433800224263212
2025-11-17,25.397691255679508
2025-11-18,16.433800224263212
2025-11-19,8.963891031416297
2025-11-20,4.481945515708149
2025-11-21,2.9879636771387657
2025-11-22,2.9879636771387657
2025-11-23,5.975927354277531
2025-11-24,2.9879636771387657
2025-11-25,2.9879636771387657
2025-11-26,1.4939818385693828
2025-11-27,1.4939818385693828
2025-11-28,4.481945515708149
2025-11-29,1.4939818385693828
2025-11-30,2.9879636771387657
2025-12-01,1.4939818385693828
2025-12-02,2.9879636771387657
2025-12-03,1.4939818385693828
2025-12-04,1.4939818385693828
2025-12-05,1.4939818385693828
2025-12-06,1.4939818385693828
2025-12-07,1.4939818385693828
2025-12-08,1.4939818385693828
2025-12-09,1.4939818385693828
2025-12-10,1.4939818385693828
2025-12-11,1.2534254408336347
2025-12-12,1.5066427016081065
2025-12-13,1.4559992494532121
2025-12-14,1.5572861537630007
2025-12-15,1.7598599623825781
2025-12-16,10.293281650482273
2025-12-17,2.557494333822164
2025-12-18,2.608137785977058
2025-12-19,2.9626419510613182
2025-12-20,1.3547123451434233
2025-12-21,2.760068142441741
2025-12-22,3.21585921183579
2025-12-23,2.760068142441741
2025-12-24,2.6587812381319527
2025-12-25,1.5572861537630007
2025-12-26,1.4559992494532121
2025-12-27,1.6585730580727893
2025-12-28,3.013285403216213
2025-12-29,1.6585730580727893
2025-12-30,2.6587812381319527
2025-12-31,2.608137785977058
2026-01-01,1.5066427016081065
2026-01-02,1.2027819886787405
2026-01-03,1.5066427016081065
2026-01-04,1.6585730580727893
2026-01-05,9.88813403324312
2026-01-06,2.7094246902868466
2026-01-07,1.7092165102276837
2026-01-08,1.5572861537630007
2026-01-09,1.5572861537630007
2026-01-10,2.5321726077447164
2026-01-11,2.2283118948153504
2026-01-12,2.8360333206740824
2026-01-13,6.583648780136263
2026-01-14,1.823164277576196
2026-01-15,1.3167297560272526
2026-01-16,1.3167297560272526
2026-01-17,0.8102952344783093
2026-01-18,1.7218773732664072
2026-01-19,2.127024990505562
2026-01-20,1.6205904689566186
2026-01-21,1.51930356464683
2026-01-22,1.4180166603370412
2026-01-23,1.3167297560272526
2026-01-24,1.51930356464683
2026-01-25,1.51930356464683
2026-01-26,2.6334595120545052
2026-01-27,1.823164277576196
2026-01-28,1.215442851717464
2026-01-29,1.6205904689566186
2026-01-30,1.4180166603370412
2026-01-31,1.4180166603370412
2026-02-01,1.4180166603370412
2026-02-02,1.1141559474076752
2026-02-03,1.0128690430978866
2026-02-04,1.3167297560272526
2026-02-05,0.7090083301685206
2026-02-06,0.911582138788098
2026-02-07,0.8102952344783093
2026-02-08,1.215442851717464
2026-02-09,1.215442851717464
2026-02-10,1.3167297560272526
2026-02-11,1.1141559474076752
2026-02-12,0.607721425858732
2026-02-13,0.8102952344783093
2026-02-14,1.1141559474076752
2026-02-15,1.1141559474076752
2026-02-16,1.0128690430978866
2026-02-17,0.0
2026-02-18,1.0128690430978866
2026-02-19,0.7090083301685206
2026-02-20,0.8102952344783093
2026-02-21,0.7090083301685206
2026-02-22,1.0128690430978866
2026-02-23,0.40514761723915466
2026-02-24,0.5064345215489433
2026-02-25,1.1141559474076752
2026-02-26,1.0128690430978866
2026-02-27,1.0128690430978866
2026-02-28,0.607721425858732
2026-03-01,0.7090083301685206
2026-03-02,0.7090083301685206
2026-03-03,0.8102952344783093
2026-03-04,1.7218773732664072
2026-03-05,2.127024990505562
2026-03-06,1.1141559474076752
2026-03-07,1.3167297560272526
2026-03-08,0.0
2026-03-09,2.734746416364294
2026-03-10,2.2283118948153504
2026-03-11,1.51930356464683
2026-03-12,1.4180166603370412
2026-03-13,2.2283118948153504
2026-03-14,1.3167297560272526
2026-03-15,1.51930356464683
2026-03-16,0.7090083301685206
2026-03-17,1.7218773732664072
2026-03-18,1.823164277576196
2026-03-19,0.8102952344783093
2026-03-20,0.7090083301685206
2026-03-21,1.215442851717464
2026-03-22,1.1141559474076752
2026-03-23,0.911582138788098
2026-03-24,0.8102952344783093
2026-03-25,0.911582138788098
2026-03-26,1.9244511818859846
2026-03-27,0.607721425858732
2026-03-28,0.7090083301685206
2026-03-29,0.911582138788098
2026-03-30,0.911582138788098
2026-03-31,0.0
2026-04-01,0.7090083301685206
2026-04-02,0.607721425858732
2026-04-03,0.8102952344783093
2026-04-04,0.911582138788098
2026-04-05,0.8102952344783093
2026-04-06,1.215442851717464
2026-04-07,0.7090083301685206
2026-04-08,0.7090083301685206
2026-04-09,0.5064345215489433
2026-04-10,0.5064345215489433
2026-04-11,0.5064345215489433
2026-04-12,0.607721425858732
2026-04-13,0.911582138788098
2026-04-14,1.4180166603370412
2026-04-15,1.0128690430978866
2026-04-16,0.8102952344783093
2026-04-17,0.7090083301685206
2026-04-18,0.0
2026-04-19,0.911582138788098
2026-04-20,0.5064345215489433
2026-04-21,0.5064345215489433
2026-04-22,0.607721425858732
2026-04-23,0.0
2026-04-24,0.911582138788098
2026-04-25,1.6205904689566186
2026-04-26,0.8102952344783093
2026-04-27,0.7090083301685206
2026-04-28,0.7090083301685206
2026-04-29,0.8102952344783093
2026-04-30,0.0
2026-05-01,0.8102952344783093
2026-05-02,0.8102952344783093
2026-05-03,0.8102952344783093
2026-05-04,0.7090083301685206
2026-05-05,0.607721425858732
2026-05-06,0.0
2026-05-07,0.607721425858732
2026-05-08,0.5064345215489433
2026-05-09,0.0
2026-05-10,0.8102952344783093
2026-05-11,0.607721425858732
2026-05-12,0.0
2026-05-13,0.8102952344783093
2026-05-14,0.5064345215489433
2026-05-15,0.0
2026-05-16,0.607721425858732
2026-05-17,0.7090083301685206
2026-05-18,0.7090083301685206
2026-05-19,0.0
2026-05-20,0.7090083301685206
2026-05-21,0.5064345215489433
2026-05-22,0.5064345215489433
2026-05-23,0.0
2026-05-24,0.5064345215489433
2026-05-25,0.7090083301685206
2026-05-26,0.5064345215489433
2026-05-27,0.7090083301685206
2026-05-28,0.607721425858732
2026-05-29,0.607721425858732
2026-05-30,0.0
2026-05-31,0.7090083301685206
