Time,disney_plus
2024-09-24,38.8328161910664
2024-09-25,48.92934840074366
2024-09-26,46.59937942927968
2024-09-27,50.48266104838632
2024-09-28,48.92934840074366
2024-09-29,50.48266104838632
2024-09-30,36.502847219602415
2024-10-01,47.37603575310101
2024-10-02,48.92934840074366
2024-10-03,42.71609781017304
2024-10-04,47.37603575310101
2024-10-05,51.25931737220765
2024-10-06,50.48266104838632
2024-10-07,34.94953457195976
2024-10-08,38.8328161910664
2024-10-09,37.27950354342374
2024-10-10,38.05615986724507
2024-10-11,38.05615986724507
2024-10-12,41.16278516253038
2024-10-13,45.04606678163702
2024-10-14,36.502847219602415
2024-10-15,32.619565600495775
2024-10-16,40.386128838709055
2024-10-17,38.05615986724507
2024-10-18,45.04606678163702
2024-10-19,45.04606678163702
2024-10-20,44.269410457815695
2024-10-21,35.72619089578109
2024-10-22,35.72619089578109
2024-10-23,36.502847219602415
2024-10-24,35.72619089578109
2024-10-25,38.8328161910664
2024-10-26,42.71609781017304
2024-10-27,43.49275413399437
2024-10-28,35.72619089578109
2024-10-29,34.94953457195976
2024-10-30,40.386128838709055
2024-10-31,58.2492242865996
2024-11-01,52.035973696028975
2024-11-02,41.93944148635171
2024-11-03,40.386128838709055
2024-11-04,34.94953457195976
2024-11-05,35.72619089578109
2024-11-06,25.629658686103824
2024-11-07,32.619565600495775
2024-11-08,38.8328161910664
2024-11-09,41.93944148635171
2024-11-10,42.71609781017304
2024-11-11,36.502847219602415
2024-11-12,39.60947251488773
2024-11-13,45.04606678163702
2024-11-14,39.60947251488773
2024-11-15,41.93944148635171
2024-11-16,41.93944148635171
2024-11-17,43.49275413399437
2024-11-18,36.502847219602415
2024-11-19,35.72619089578109
2024-11-20,40.386128838709055
2024-11-21,37.27950354342374
2024-11-22,45.04606678163702
2024-11-23,42.71609781017304
2024-11-24,44.269410457815695
2024-11-25,38.8328161910664
2024-11-26,49.70600472456499
2024-11-27,67.56910017245553
2024-11-28,73.00569443920483
2024-11-29,77.6656323821328
2024-11-30,73.00569443920483
2024-12-01,69.89906914391952
2024-12-02,55.919255315135615
2024-12-03,48.92934840074366
2024-12-04,38.05615986724507
2024-12-05,35.72619089578109
2024-12-06,38.8328161910664
2024-12-07,43.49275413399437
2024-12-08,44.269410457815695
2024-12-09,33.3962219243171
2024-12-10,38.05615986724507
2024-12-11,33.3962219243171
2024-12-12,35.72619089578109
2024-12-13,39.60947251488773
2024-12-14,44.269410457815695
2024-12-15,45.82272310545835
2024-12-16,38.05615986724507
2024-12-17,40.386128838709055
2024-12-18,42.71609781017304
2024-12-19,55.919255315135615
2024-12-20,67.56910017245553
2024-12-21,41.93944148635171
2024-12-22,44.269410457815695
2024-12-23,39.60947251488773
2024-12-24,48.152692076922335
2024-12-25,58.2492242865996
2024-12-26,49.70600472456499
2024-12-27,42.71609781017304
2024-12-28,44.269410457815695
2024-12-29,46.59937942927968
2024-12-30,39.60947251488773
2024-12-31,42.71609781017304
2025-01-01,55.14259899131429
2025-01-02,43.49275413399437
2025-01-03,39.60947251488773
2025-01-04,47.37603575310101
2025-01-05,48.92934840074366
2025-01-06,35.72619089578109
2025-01-07,34.17287824813843
2025-01-08,35.72619089578109
2025-01-09,34.94953457195976
2025-01-10,40.386128838709055
2025-01-11,45.04606678163702
2025-01-12,47.37603575310101
2025-01-13,36.502847219602415
2025-01-14,35.72619089578109
2025-01-15,37.27950354342374
2025-01-16,32.619565600495775
2025-01-17,37.27950354342374
2025-01-18,39.60947251488773
2025-01-19,46.59937942927968
2025-01-20,39.60947251488773
2025-01-21,41.16278516253038
2025-01-22,32.619565600495775
2025-01-23,35.72619089578109
2025-01-24,34.94953457195976
2025-01-25,41.93944148635171
2025-01-26,45.04606678163702
2025-01-27,32.619565600495775
2025-01-28,36.502847219602415
2025-01-29,38.8328161910664
2025-01-30,34.94953457195976
2025-01-31,48.92934840074366
2025-02-01,51.25931737220765
2025-02-02,50.48266104838632
2025-02-03,34.17287824813843
2025-02-04,34.17287824813843
2025-02-05,37.27950354342374
2025-02-06,37.27950354342374
2025-02-07,43.49275413399437
2025-02-08,48.92934840074366
2025-02-09,51.25931737220765
2025-02-10,34.17287824813843
2025-02-11,36.502847219602415
2025-02-12,32.619565600495775
2025-02-13,35.72619089578109
2025-02-14,44.269410457815695
2025-02-15,50.48266104838632
2025-02-16,54.36594266749296
2025-02-17,40.386128838709055
2025-02-18,38.05615986724507
2025-02-19,38.05615986724507
2025-02-20,38.05615986724507
2025-02-21,43.49275413399437
2025-02-22,52.035973696028975
2025-02-23,49.70600472456499
2025-02-24,35.72619089578109
2025-02-25,34.94953457195976
2025-02-26,32.619565600495775
2025-02-27,34.94953457195976
2025-02-28,39.60947251488773
2025-03-01,45.04606678163702
2025-03-02,48.92934840074366
2025-03-03,41.16278516253038
2025-03-04,37.27950354342374
2025-03-05,43.49275413399437
2025-03-06,37.27950354342374
2025-03-07,39.60947251488773
2025-03-08,52.8126300198503
2025-03-09,57.47256796277827
2025-03-10,38.8328161910664
2025-03-11,38.05615986724507
2025-03-12,43.49275413399437
2025-03-13,41.93944148635171
2025-03-14,41.93944148635171
2025-03-15,50.48266104838632
2025-03-16,48.92934840074366
2025-03-17,39.60947251488773
2025-03-18,33.3962219243171
2025-03-19,34.17287824813843
2025-03-20,39.60947251488773
2025-03-21,39.60947251488773
2025-03-22,41.16278516253038
2025-03-23,43.49275413399437
2025-03-24,36.502847219602415
2025-03-25,33.3962219243171
2025-03-26,38.05615986724507
2025-03-27,36.502847219602415
2025-03-28,41.16278516253038
2025-03-29,45.04606678163702
2025-03-30,46.59937942927968
2025-03-31,34.17287824813843
2025-04-01,33.3962219243171
2025-04-02,31.842909276674447
2025-04-03,34.94953457195976
2025-04-04,33.3962219243171
2025-04-05,38.05615986724507
2025-04-06,42.71609781017304
2025-04-07,31.842909276674447
2025-04-08,31.842909276674447
2025-04-09,33.3962219243171
2025-04-10,31.842909276674447
2025-04-11,37.27950354342374
2025-04-12,38.8328161910664
2025-04-13,38.8328161910664
2025-04-14,33.3962219243171
2025-04-15,35.11285015407172
2025-04-16,33.16032163904427
2025-04-17,35.11285015407172
2025-04-18,33.94060719802364
2025-04-19,35.501178315982386
2025-04-20,41.35513462590669
2025-04-21,32.771993477133606
2025-04-22,32.3800360800649
2025-04-23,35.11285015407172
2025-04-24,35.893135713051095
2025-04-25,35.11285015407172
2025-04-26,41.74346278781736
2025-04-27,39.40260611087925
2025-04-28,33.94060719802364
2025-04-29,31.991707918154233
2025-04-30,33.94060719802364
2025-05-01,34.720892757003014
2025-05-02,40.57484906692732
2025-05-03,40.963177228837985
2025-05-04,48.7660328186317
2025-05-05,35.893135713051095
2025-05-06,37.45370683100984
2025-05-07,33.94060719802364
2025-05-08,35.893135713051095
2025-05-09,41.74346278781736
2025-05-10,39.40260611087925
2025-05-11,40.57484906692732
2025-05-12,43.3040339057761
2025-05-13,37.45370683100984
2025-05-14,39.40260611087925
2025-05-15,39.97965450100817
2025-05-16,43.89922847169525
2025-05-17,41.547484089283
2025-05-18,43.115313677557836
2025-05-19,40.76356929514559
2025-05-20,38.411824912733344
2025-05-21,40.76356929514559
2025-05-22,43.89922847169525
2025-05-23,43.115313677557836
2025-05-24,42.33139888342042
2025-05-25,45.46705805997008
2025-05-26,43.115313677557836
2025-05-27,41.547484089283
2025-05-28,44.68314326583266
2025-05-29,45.46705805997008
2025-05-30,44.68314326583266
2025-05-31,44.68314326583266
2025-06-01,44.68314326583266
2025-06-02,39.97965450100817
2025-06-03,39.19573970687076
2025-06-04,38.411824912733344
2025-06-05,36.060080530321095
2025-06-06,39.19573970687076
2025-06-07,39.97965450100817
2025-06-08,38.411824912733344
2025-06-09,36.84399532445851
2025-06-10,35.276165736183685
2025-06-11,36.84399532445851
2025-06-12,39.19573970687076
2025-06-13,36.060080530321095
2025-06-14,37.62791011859593
2025-06-15,39.19573970687076
2025-06-16,32.924421353771436
2025-06-17,36.84399532445851
2025-06-18,34.49225094204627
2025-06-19,32.14050655963402
2025-06-20,33.70833614790885
2025-06-21,36.060080530321095
2025-06-22,36.84399532445851
2025-06-23,32.924421353771436
2025-06-24,36.84399532445851
2025-06-25,32.924421353771436
2025-06-26,36.060080530321095
2025-06-27,36.060080530321095
2025-06-28,39.19573970687076
2025-06-29,38.411824912733344
2025-06-30,33.70833614790885
2025-07-01,33.70833614790885
2025-07-02,41.547484089283
2025-07-03,37.62791011859593
2025-07-04,42.33139888342042
2025-07-05,39.19573970687076
2025-07-06,45.46705805997008
2025-07-07,33.70833614790885
2025-07-08,33.70833614790885
2025-07-09,35.276165736183685
2025-07-10,33.70833614790885
2025-07-11,42.33139888342042
2025-07-12,38.411824912733344
2025-07-13,39.19573970687076
2025-07-14,32.924421353771436
2025-07-15,34.49225094204627
2025-07-16,31.356591765496606
2025-07-17,34.49225094204627
2025-07-18,33.70833614790885
2025-07-19,40.76356929514559
2025-07-20,42.33139888342042
2025-07-21,36.060080530321095
2025-07-22,36.84399532445851
2025-07-23,34.49225094204627
2025-07-24,33.70833614790885
2025-07-25,39.19573970687076
2025-07-26,39.97965450100817
2025-07-27,42.33139888342042
2025-07-28,37.62791011859593
2025-07-29,36.84399532445851
2025-07-30,37.62791011859593
2025-07-31,36.84399532445851
2025-08-01,39.97965450100817
2025-08-02,44.68314326583266
2025-08-03,44.68314326583266
2025-08-04,34.49225094204627
2025-08-05,36.84399532445851
2025-08-06,36.84399532445851
2025-08-07,38.411824912733344
2025-08-08,39.97965450100817
2025-08-09,43.115313677557836
2025-08-10,44.68314326583266
2025-08-11,43.115313677557836
2025-08-12,35.276165736183685
2025-08-13,36.84399532445851
2025-08-14,36.060080530321095
2025-08-15,36.84399532445851
2025-08-16,40.76356929514559
2025-08-17,46.250972854107495
2025-08-18,38.411824912733344
2025-08-19,33.70833614790885
2025-08-20,35.276165736183685
2025-08-21,36.060080530321095
2025-08-22,38.411824912733344
2025-08-23,45.46705805997008
2025-08-24,42.33139888342042
2025-08-25,39.19573970687076
2025-08-26,32.14050655963402
2025-08-27,34.49225094204627
2025-08-28,32.924421353771436
2025-08-29,39.19573970687076
2025-08-30,43.89922847169525
2025-08-31,44.68314326583266
2025-09-01,42.33139888342042
2025-09-02,32.14050655963402
2025-09-03,35.276165736183685
2025-09-04,32.14050655963402
2025-09-05,35.276165736183685
2025-09-06,43.89922847169525
2025-09-07,43.89922847169525
2025-09-08,32.14050655963402
2025-09-09,30.57267697135919
2025-09-10,28.220932588946944
2025-09-11,29.00484738308436
2025-09-12,32.14050655963402
2025-09-13,36.84399532445851
2025-09-14,36.060080530321095
2025-09-15,30.57267697135919
2025-09-16,35.276165736183685
2025-09-17,41.547484089283
2025-09-18,56.44186517789389
2025-09-19,68.98450188409254
2025-09-20,78.39147941374152
2025-09-21,54.87403558961906
2025-09-22,39.19573970687076
2025-09-23,39.19573970687076
2025-09-24,57.225779972031305
2025-09-25,40.76356929514559
2025-09-26,39.19573970687076
2025-09-27,47.03488764824491
2025-09-28,40.76356929514559
2025-09-29,32.924421353771436
2025-09-30,36.84399532445851
2025-10-01,39.97965450100817
2025-10-02,36.84399532445851
2025-10-03,37.62791011859593
2025-10-04,43.89922847169525
2025-10-05,39.19573970687076
2025-10-06,33.70833614790885
2025-10-07,32.924421353771436
2025-10-08,39.97965450100817
2025-10-09,36.060080530321095
2025-10-10,39.19573970687076
2025-10-11,43.89922847169525
2025-10-12,38.411824912733344
2025-10-13,40.76356929514559
2025-10-14,35.276165736183685
2025-10-15,38.411824912733344
2025-10-16,32.924421353771436
2025-10-17,33.70833614790885
2025-10-18,39.19573970687076
2025-10-19,41.547484089283
2025-10-20,34.49225094204627
2025-10-21,33.70833614790885
2025-10-22,37.62791011859593
2025-10-23,34.49225094204627
2025-10-24,37.62791011859593
2025-10-25,39.19573970687076
2025-10-26,39.97965450100817
2025-10-27,32.14050655963402
2025-10-28,33.70833614790885
2025-10-29,36.060080530321095
2025-10-30,36.84399532445851
2025-10-31,65.84884270754287
2025-11-01,73.68799064891702
2025-11-02,47.03488764824491
2025-11-03,38.411824912733344
2025-11-04,47.03488764824491
2025-11-05,61.929268736855796
2025-11-06,39.97965450100817
2025-11-07,43.115313677557836
2025-11-08,52.52229120720681
2025-11-09,45.46705805997008
2025-11-10,33.70833614790885
2025-11-11,42.33139888342042
2025-11-12,41.547484089283
2025-11-13,35.276165736183685
2025-11-14,39.19573970687076
2025-11-15,41.547484089283
2025-11-16,42.33139888342042
2025-11-17,32.14050655963402
2025-11-18,30.57267697135919
2025-11-19,37.62791011859593
2025-11-20,32.924421353771436
2025-11-21,36.84399532445851
2025-11-22,42.33139888342042
2025-11-23,39.97965450100817
2025-11-24,38.411824912733344
2025-11-25,49.386632030657154
2025-11-26,64.28101311926804
2025-11-27,51.7383764130694
2025-11-28,66.63275750168029
2025-11-29,64.28101311926804
2025-11-30,58.79360956030614
2025-12-01,52.52229120720681
2025-12-02,45.46705805997008
2025-12-03,35.276165736183685
2025-12-04,34.49225094204627
2025-12-05,34.49225094204627
2025-12-06,40.76356929514559
2025-12-07,39.97965450100817
2025-12-08,33.70833614790885
2025-12-09,32.924421353771436
2025-12-10,39.19573970687076
2025-12-11,35.37695478114421
2025-12-12,46.90050225496421
2025-12-13,53.92213905388077
2025-12-14,44.64954691751249
2025-12-15,36.96718193496582
2025-12-16,35.10818399458281
2025-12-17,37.62791011859593
2025-12-18,43.98881873388238
2025-12-19,51.01045553279894
2025-12-20,40.80836442623915
2025-12-21,40.539593639677754
2025-12-22,42.39859158006077
2025-12-23,41.73786339643066
2025-12-24,42.12982079349937
2025-12-25,49.42022837897733
2025-12-26,39.87886545604765
2025-12-27,43.05931976369088
2025-12-28,42.39859158006077
2025-12-29,36.03768296477431
2025-12-30,37.62791011859593
2025-12-31,37.62791011859593
2026-01-01,45.310275101142594
2026-01-02,40.147636242609046
2026-01-03,39.87886545604765
2026-01-04,40.80836442623915
2026-01-05,32.85722865713109
2026-01-06,30.875044106240765
2026-01-07,34.447455810952704
2026-01-08,32.196500473500976
2026-01-09,33.78672762732259
2026-01-10,41.92824270357832
2026-01-11,40.31561798420992
2026-01-12,29.027244948631143
2026-01-13,32.25249438736794
2026-01-14,29.56478652175394
2026-01-15,30.639869667999537
2026-01-16,33.86511910673633
2026-01-17,40.31561798420992
2026-01-18,40.85315955733272
2026-01-19,35.47774382610473
2026-01-20,34.94020225298193
2026-01-21,32.25249438736794
2026-01-22,29.56478652175394
2026-01-23,33.86511910673633
2026-01-24,42.465784276701115
2026-01-25,43.54086742294671
2026-01-26,36.552826972350324
2026-01-27,37.090368545473126
2026-01-28,36.01528539922753
2026-01-29,34.40266067985913
2026-01-30,36.01528539922753
2026-01-31,49.9913663004203
2026-02-01,40.31561798420992
2026-02-02,32.25249438736794
2026-02-03,29.027244948631143
2026-02-04,29.027244948631143
2026-02-05,30.10232809487674
2026-02-06,29.56478652175394
2026-02-07,36.552826972350324
2026-02-08,37.090368545473126
2026-02-09,25.26445393677155
2026-02-10,26.33953708301715
2026-02-11,27.414620229262745
2026-02-12,33.327577533613535
2026-02-13,33.86511910673633
2026-02-14,34.40266067985913
2026-02-15,36.01528539922753
2026-02-16,34.40266067985913
2026-02-17,31.714952814245137
2026-02-18,30.639869667999537
2026-02-19,30.639869667999537
2026-02-20,31.714952814245137
2026-02-21,36.01528539922753
2026-02-22,36.552826972350324
2026-02-23,31.714952814245137
2026-02-24,30.639869667999537
2026-02-25,29.56478652175394
2026-02-26,31.714952814245137
2026-02-27,32.790035960490734
2026-02-28,41.39070113045552
2026-03-01,39.24053483796432
2026-03-02,33.86511910673633
2026-03-03,30.10232809487674
2026-03-04,30.10232809487674
2026-03-05,32.25249438736794
2026-03-06,34.94020225298193
2026-03-07,41.39070113045552
2026-03-08,39.24053483796432
2026-03-09,30.639869667999537
2026-03-10,32.25249438736794
2026-03-11,32.25249438736794
2026-03-12,32.790035960490734
2026-03-13,39.24053483796432
2026-03-14,41.39070113045552
2026-03-15,44.615950569192314
2026-03-16,34.40266067985913
2026-03-17,32.790035960490734
2026-03-18,32.790035960490734
2026-03-19,34.40266067985913
2026-03-20,34.94020225298193
2026-03-21,36.552826972350324
2026-03-22,37.090368545473126
2026-03-23,37.62791011859593
2026-03-24,43.54086742294671
2026-03-25,40.85315955733272
2026-03-26,33.327577533613535
2026-03-27,35.47774382610473
2026-03-28,38.702993264841524
2026-03-29,40.31561798420992
2026-03-30,31.17741124112234
2026-03-31,32.790035960490734
2026-04-01,34.40266067985913
2026-04-02,37.090368545473126
2026-04-03,36.552826972350324
2026-04-04,37.62791011859593
2026-04-05,43.003325849823916
2026-04-06,38.702993264841524
2026-04-07,32.790035960490734
2026-04-08,31.17741124112234
2026-04-09,32.790035960490734
2026-04-10,35.47774382610473
2026-04-11,37.090368545473126
2026-04-12,39.24053483796432
2026-04-13,31.714952814245137
2026-04-14,31.714952814245137
2026-04-15,32.25249438736794
2026-04-16,33.327577533613535
2026-04-17,33.327577533613535
2026-04-18,41.92824270357832
2026-04-19,41.39070113045552
2026-04-20,31.714952814245137
2026-04-21,33.327577533613535
2026-04-22,31.17741124112234
2026-04-23,32.790035960490734
2026-04-24,32.790035960490734
2026-04-25,34.94020225298193
2026-04-26,36.01528539922753
2026-04-27,31.714952814245137
2026-04-28,32.790035960490734
2026-04-29,30.639869667999537
2026-04-30,33.327577533613535
2026-05-01,36.01528539922753
2026-05-02,34.94020225298193
2026-05-03,37.62791011859593
2026-05-04,39.77807641108712
2026-05-05,30.639869667999537
2026-05-06,30.639869667999537
2026-05-07,31.714952814245137
2026-05-08,32.790035960490734
2026-05-09,35.47774382610473
2026-05-10,36.01528539922753
2026-05-11,29.56478652175394
2026-05-12,30.639869667999537
2026-05-13,35.47774382610473
2026-05-14,36.01528539922753
2026-05-15,39.77807641108712
2026-05-16,37.090368545473126
2026-05-17,36.01528539922753
2026-05-18,33.327577533613535
2026-05-19,37.090368545473126
2026-05-20,35.47774382610473
2026-05-21,36.552826972350324
2026-05-22,36.552826972350324
2026-05-23,36.552826972350324
2026-05-24,39.24053483796432
2026-05-25,37.090368545473126
2026-05-26,34.94020225298193
2026-05-27,30.639869667999537
2026-05-28,32.790035960490734
2026-05-29,34.94020225298193
2026-05-30,35.47774382610473
2026-05-31,35.47774382610473
