Time,davante_adams
2025-01-19,2.376237623762376
2025-01-20,0.0
2025-01-21,1.188118811881188
2025-01-22,1.188118811881188
2025-01-23,1.188118811881188
2025-01-24,1.188118811881188
2025-01-25,1.188118811881188
2025-01-26,1.188118811881188
2025-01-27,1.188118811881188
2025-01-28,0.0
2025-01-29,0.0
2025-01-30,0.0
2025-01-31,0.0
2025-02-01,1.188118811881188
2025-02-02,1.188118811881188
2025-02-03,1.188118811881188
2025-02-04,1.188118811881188
2025-02-05,1.188118811881188
2025-02-06,1.188118811881188
2025-02-07,1.188118811881188
2025-02-08,1.188118811881188
2025-02-09,2.376237623762376
2025-02-10,2.376237623762376
2025-02-11,1.188118811881188
2025-02-12,1.188118811881188
2025-02-13,1.188118811881188
2025-02-14,1.188118811881188
2025-02-15,1.188118811881188
2025-02-16,1.188118811881188
2025-02-17,1.188118811881188
2025-02-18,1.188118811881188
2025-02-19,1.188118811881188
2025-02-20,1.188118811881188
2025-02-21,0.0
2025-02-22,1.188118811881188
2025-02-23,0.0
2025-02-24,0.0
2025-02-25,0.0
2025-02-26,1.188118811881188
2025-02-27,0.0
2025-02-28,1.188118811881188
2025-03-01,1.188118811881188
2025-03-02,2.376237623762376
2025-03-03,2.376237623762376
2025-03-04,9.504950495049505
2025-03-05,7.128712871287128
2025-03-06,3.564356435643564
2025-03-07,2.376237623762376
2025-03-08,2.376237623762376
2025-03-09,13.069306930693068
2025-03-10,19.00990099009901
2025-03-11,5.9405940594059405
2025-03-12,3.564356435643564
2025-03-13,2.376237623762376
2025-03-14,2.376237623762376
2025-03-15,2.376237623762376
2025-03-16,1.188118811881188
2025-03-17,1.188118811881188
2025-03-18,1.188118811881188
2025-03-19,1.188118811881188
2025-03-20,0.0
2025-03-21,1.188118811881188
2025-03-22,1.188118811881188
2025-03-23,1.188118811881188
2025-03-24,0.0
2025-03-25,1.188118811881188
2025-03-26,1.188118811881188
2025-03-27,0.0
2025-03-28,0.0
2025-03-29,0.0
2025-03-30,0.0
2025-03-31,0.0
2025-04-01,0.0
2025-04-02,0.0
2025-04-03,0.0
2025-04-04,0.0
2025-04-05,0.0
2025-04-06,0.0
2025-04-07,0.0
2025-04-08,0.0
2025-04-09,0.0
2025-04-10,0.0
2025-04-11,0.0
2025-04-12,0.0
2025-04-13,0.0
2025-04-14,0.0
2025-04-15,0.396039603960396
2025-04-16,0.396039603960396
2025-04-17,0.396039603960396
2025-04-18,0.396039603960396
2025-04-19,1.122112211221122
2025-04-20,0.264026402640264
2025-04-21,0.264026402640264
2025-04-22,1.2541254125412542
2025-04-23,1.122112211221122
2025-04-24,1.122112211221122
2025-04-25,2.772277227722772
2025-04-26,2.904290429042904
2025-04-27,1.122112211221122
2025-04-28,0.9900990099009901
2025-04-29,0.264026402640264
2025-04-30,0.396039603960396
2025-05-01,0.264026402640264
2025-05-02,0.396039603960396
2025-05-03,0.264026402640264
2025-05-04,0.396039603960396
2025-05-05,0.264026402640264
2025-05-06,0.264026402640264
2025-05-07,1.386138613861386
2025-05-08,1.122112211221122
2025-05-09,1.6501650165016502
2025-05-10,1.2541254125412542
2025-05-11,1.2541254125412542
2025-05-12,1.122112211221122
2025-05-13,0.396039603960396
2025-05-14,0.264026402640264
2025-05-15,1.056105610561056
2025-05-16,0.792079207920792
2025-05-17,0.528052805280528
2025-05-18,0.792079207920792
2025-05-19,0.792079207920792
2025-05-20,0.528052805280528
2025-05-21,0.792079207920792
2025-05-22,0.528052805280528
2025-05-23,0.792079207920792
2025-05-24,0.792079207920792
2025-05-25,0.792079207920792
2025-05-26,0.528052805280528
2025-05-27,0.792079207920792
2025-05-28,0.528052805280528
2025-05-29,0.792079207920792
2025-05-30,0.528052805280528
2025-05-31,0.528052805280528
2025-06-01,0.528052805280528
2025-06-02,0.792079207920792
2025-06-03,0.792079207920792
2025-06-04,1.056105610561056
2025-06-05,1.3201320132013201
2025-06-06,1.3201320132013201
2025-06-07,0.792079207920792
2025-06-08,0.792079207920792
2025-06-09,0.792079207920792
2025-06-10,0.792079207920792
2025-06-11,1.056105610561056
2025-06-12,0.528052805280528
2025-06-13,0.792079207920792
2025-06-14,0.528052805280528
2025-06-15,0.528052805280528
2025-06-16,0.792079207920792
2025-06-17,0.528052805280528
2025-06-18,0.528052805280528
2025-06-19,0.792079207920792
2025-06-20,0.528052805280528
2025-06-21,0.792079207920792
2025-06-22,0.528052805280528
2025-06-23,0.264026402640264
2025-06-24,0.792079207920792
2025-06-25,0.528052805280528
2025-06-26,0.528052805280528
2025-06-27,0.528052805280528
2025-06-28,0.792079207920792
2025-06-29,0.528052805280528
2025-06-30,0.528052805280528
2025-07-01,0.528052805280528
2025-07-02,0.264026402640264
2025-07-03,0.528052805280528
2025-07-04,0.528052805280528
2025-07-05,0.528052805280528
2025-07-06,0.528052805280528
2025-07-07,0.528052805280528
2025-07-08,0.528052805280528
2025-07-09,0.792079207920792
2025-07-10,0.792079207920792
2025-07-11,0.792079207920792
2025-07-12,0.792079207920792
2025-07-13,0.792079207920792
2025-07-14,0.792079207920792
2025-07-15,0.792079207920792
2025-07-16,1.056105610561056
2025-07-17,0.792079207920792
2025-07-18,0.792079207920792
2025-07-19,0.792079207920792
2025-07-20,0.792079207920792
2025-07-21,0.792079207920792
2025-07-22,1.056105610561056
2025-07-23,1.3201320132013201
2025-07-24,0.792079207920792
2025-07-25,1.056105610561056
2025-07-26,1.056105610561056
2025-07-27,1.056105610561056
2025-07-28,1.056105610561056
2025-07-29,0.792079207920792
2025-07-30,1.3201320132013201
2025-07-31,1.3201320132013201
2025-08-01,1.3201320132013201
2025-08-02,1.3201320132013201
2025-08-03,1.3201320132013201
2025-08-04,1.056105610561056
2025-08-05,1.584158415841584
2025-08-06,2.376237623762376
2025-08-07,1.848184818481848
2025-08-08,2.376237623762376
2025-08-09,2.376237623762376
2025-08-10,2.904290429042904
2025-08-11,1.848184818481848
2025-08-12,1.056105610561056
2025-08-13,1.3201320132013201
2025-08-14,1.056105610561056
2025-08-15,1.3201320132013201
2025-08-16,1.848184818481848
2025-08-17,1.848184818481848
2025-08-18,1.584158415841584
2025-08-19,1.3201320132013201
2025-08-20,1.3201320132013201
2025-08-21,1.584158415841584
2025-08-22,1.848184818481848
2025-08-23,2.904290429042904
2025-08-24,2.904290429042904
2025-08-25,2.6402640264026402
2025-08-26,2.376237623762376
2025-08-27,2.112211221122112
2025-08-28,2.376237623762376
2025-08-29,1.848184818481848
2025-08-30,2.6402640264026402
2025-08-31,3.96039603960396
2025-09-01,3.696369636963696
2025-09-02,2.6402640264026402
2025-09-03,2.904290429042904
2025-09-04,4.224422442244224
2025-09-05,4.488448844884488
2025-09-06,2.904290429042904
2025-09-07,10.033003300330032
2025-09-08,3.432343234323432
2025-09-09,4.752475247524752
2025-09-10,2.112211221122112
2025-09-11,1.848184818481848
2025-09-12,2.376237623762376
2025-09-13,1.3201320132013201
2025-09-14,7.128712871287128
2025-09-15,2.6402640264026402
2025-09-16,3.696369636963696
2025-09-17,1.584158415841584
2025-09-18,1.848184818481848
2025-09-19,1.584158415841584
2025-09-20,1.3201320132013201
2025-09-21,10.297029702970296
2025-09-22,1.848184818481848
2025-09-23,1.584158415841584
2025-09-24,2.112211221122112
2025-09-25,4.752475247524752
2025-09-26,4.752475247524752
2025-09-27,4.752475247524752
2025-09-28,26.4026402640264
2025-09-29,2.904290429042904
2025-09-30,3.168316831683168
2025-10-01,3.696369636963696
2025-10-02,12.673267326732672
2025-10-03,18.217821782178216
2025-10-04,1.848184818481848
2025-10-05,1.584158415841584
2025-10-06,1.3201320132013201
2025-10-07,0.792079207920792
2025-10-08,1.056105610561056
2025-10-09,1.056105610561056
2025-10-10,1.3201320132013201
2025-10-11,1.848184818481848
2025-10-12,5.016501650165016
2025-10-13,1.3201320132013201
2025-10-14,1.056105610561056
2025-10-15,1.056105610561056
2025-10-16,1.056105610561056
2025-10-17,1.848184818481848
2025-10-18,2.376237623762376
2025-10-19,15.577557755775576
2025-10-20,2.112211221122112
2025-10-21,1.584158415841584
2025-10-22,1.056105610561056
2025-10-23,1.056105610561056
2025-10-24,1.056105610561056
2025-10-25,1.056105610561056
2025-10-26,1.3201320132013201
2025-10-27,1.3201320132013201
2025-10-28,2.112211221122112
2025-10-29,1.056105610561056
2025-10-30,0.792079207920792
2025-10-31,1.056105610561056
2025-11-01,1.056105610561056
2025-11-02,3.96039603960396
2025-11-03,2.376237623762376
2025-11-04,1.056105610561056
2025-11-05,1.056105610561056
2025-11-06,1.056105610561056
2025-11-07,1.848184818481848
2025-11-08,1.056105610561056
2025-11-09,6.336633663366336
2025-11-10,7.656765676567656
2025-11-11,3.96039603960396
2025-11-12,3.432343234323432
2025-11-13,2.6402640264026402
2025-11-14,2.904290429042904
2025-11-15,2.904290429042904
2025-11-16,20.59405940594059
2025-11-17,3.96039603960396
2025-11-18,2.376237623762376
2025-11-19,1.584158415841584
2025-11-20,1.584158415841584
2025-11-21,1.584158415841584
2025-11-22,1.056105610561056
2025-11-23,3.168316831683168
2025-11-24,21.91419141914191
2025-11-25,2.6402640264026402
2025-11-26,1.848184818481848
2025-11-27,2.6402640264026402
2025-11-28,1.848184818481848
2025-11-29,1.584158415841584
2025-11-30,10.825082508250825
2025-12-01,2.904290429042904
2025-12-02,1.848184818481848
2025-12-03,1.584158415841584
2025-12-04,1.848184818481848
2025-12-05,1.848184818481848
2025-12-06,1.056105610561056
2025-12-07,5.808580858085808
2025-12-08,2.6402640264026402
2025-12-09,1.3201320132013201
2025-12-10,1.056105610561056
2025-12-11,2.112211221122112
2025-12-12,1.848184818481848
2025-12-13,2.112211221122112
2025-12-14,11.353135313531352
2025-12-15,24.950495049504948
2025-12-16,7.92079207920792
2025-12-17,5.808580858085808
2025-12-18,13.333333333333332
2025-12-19,12.013201320132012
2025-12-20,1.584158415841584
2025-12-21,1.584158415841584
2025-12-22,1.584158415841584
2025-12-23,1.848184818481848
2025-12-24,2.376237623762376
2025-12-25,2.112211221122112
2025-12-26,1.848184818481848
2025-12-27,2.112211221122112
2025-12-28,2.6402640264026402
2025-12-29,4.488448844884488
2025-12-30,6.6006600660066
2025-12-31,1.3201320132013201
2026-01-01,1.3201320132013201
2026-01-02,1.3201320132013201
2026-01-03,1.584158415841584
2026-01-04,3.168316831683168
2026-01-05,3.0363036303630357
2026-01-06,2.6402640264026402
2026-01-07,2.376237623762376
2026-01-08,2.244224422442244
2026-01-09,2.376237623762376
2026-01-10,22.44224422442244
2026-01-11,10.561056105610561
2026-01-12,1.848184818481848
2026-01-13,1.848184818481848
2026-01-14,1.584158415841584
2026-01-15,1.584158415841584
2026-01-16,1.3201320132013201
2026-01-17,2.112211221122112
2026-01-18,8.712871287128712
2026-01-19,21.386138613861384
2026-01-20,2.112211221122112
2026-01-21,2.112211221122112
2026-01-22,2.376237623762376
2026-01-23,1.848184818481848
2026-01-24,1.584158415841584
2026-01-25,8.712871287128712
2026-01-26,26.4026402640264
2026-01-27,3.96039603960396
2026-01-28,1.584158415841584
2026-01-29,1.3201320132013201
2026-01-30,1.056105610561056
2026-01-31,0.792079207920792
2026-02-01,1.056105610561056
2026-02-02,0.792079207920792
2026-02-03,0.792079207920792
2026-02-04,0.792079207920792
2026-02-05,0.264026402640264
2026-02-06,1.056105610561056
2026-02-07,0.528052805280528
2026-02-08,1.056105610561056
2026-02-09,0.528052805280528
2026-02-10,0.528052805280528
2026-02-11,0.264026402640264
2026-02-12,0.528052805280528
2026-02-13,0.528052805280528
2026-02-14,0.528052805280528
2026-02-15,0.264026402640264
2026-02-16,0.528052805280528
2026-02-17,0.528052805280528
2026-02-18,0.528052805280528
2026-02-19,0.792079207920792
2026-02-20,0.528052805280528
2026-02-21,0.528052805280528
2026-02-22,0.264026402640264
2026-02-23,0.528052805280528
2026-02-24,0.528052805280528
2026-02-25,0.264026402640264
2026-02-26,0.528052805280528
2026-02-27,0.528052805280528
2026-02-28,0.528052805280528
2026-03-01,0.528052805280528
2026-03-02,0.528052805280528
2026-03-03,0.264026402640264
2026-03-04,0.528052805280528
2026-03-05,0.792079207920792
2026-03-06,0.528052805280528
2026-03-07,0.792079207920792
2026-03-08,0.792079207920792
2026-03-09,1.056105610561056
2026-03-10,1.056105610561056
2026-03-11,0.528052805280528
2026-03-12,0.528052805280528
2026-03-13,1.056105610561056
2026-03-14,0.792079207920792
2026-03-15,1.584158415841584
2026-03-16,1.584158415841584
2026-03-17,1.056105610561056
2026-03-18,0.792079207920792
2026-03-19,0.528052805280528
2026-03-20,0.528052805280528
2026-03-21,0.792079207920792
2026-03-22,0.792079207920792
2026-03-23,0.528052805280528
2026-03-24,0.264026402640264
2026-03-25,0.264026402640264
2026-03-26,0.264026402640264
2026-03-27,0.264026402640264
2026-03-28,0.264026402640264
2026-03-29,0.528052805280528
2026-03-30,0.792079207920792
2026-03-31,0.792079207920792
2026-04-01,0.792079207920792
2026-04-02,0.528052805280528
2026-04-03,0.528052805280528
2026-04-04,0.528052805280528
2026-04-05,0.528052805280528
2026-04-06,0.528052805280528
2026-04-07,0.528052805280528
2026-04-08,0.528052805280528
2026-04-09,0.264026402640264
2026-04-10,0.528052805280528
2026-04-11,0.528052805280528
2026-04-12,0.528052805280528
2026-04-13,0.264026402640264
2026-04-14,0.264026402640264
2026-04-15,0.264026402640264
2026-04-16,0.528052805280528
2026-04-17,0.264026402640264
2026-04-18,0.528052805280528
2026-04-19,0.528052805280528
2026-04-20,0.528052805280528
2026-04-21,0.264026402640264
2026-04-22,0.528052805280528
2026-04-23,0.792079207920792
2026-04-24,1.3201320132013201
2026-04-25,0.792079207920792
2026-04-26,0.528052805280528
2026-04-27,0.264026402640264
2026-04-28,0.528052805280528
2026-04-29,0.528052805280528
2026-04-30,0.528052805280528
2026-05-01,0.528052805280528
2026-05-02,0.264026402640264
2026-05-03,0.528052805280528
2026-05-04,0.264026402640264
2026-05-05,0.264026402640264
2026-05-06,0.264026402640264
2026-05-07,0.528052805280528
2026-05-08,0.264026402640264
2026-05-09,0.528052805280528
2026-05-10,0.528052805280528
2026-05-11,0.0
2026-05-12,0.264026402640264
2026-05-13,0.528052805280528
2026-05-14,0.264026402640264
2026-05-15,0.528052805280528
2026-05-16,0.264026402640264
2026-05-17,0.528052805280528
2026-05-18,0.792079207920792
2026-05-19,0.792079207920792
2026-05-20,0.792079207920792
2026-05-21,0.528052805280528
2026-05-22,0.528052805280528
2026-05-23,0.792079207920792
2026-05-24,0.264026402640264
2026-05-25,0.264026402640264
2026-05-26,0.264026402640264
2026-05-27,0.264026402640264
2026-05-28,0.528052805280528
2026-05-29,0.264026402640264
2026-05-30,0.264026402640264
2026-05-31,0.264026402640264
