Time,benevolent
2024-09-16,71.04298887808405
2024-09-17,65.04271860608318
2024-09-18,70.78217977532508
2024-09-19,70.18985779926442
2024-09-20,62.26415554961618
2024-09-21,41.388394402805766
2024-09-22,41.57256822130671
2024-09-23,65.88285966280763
2024-09-24,76.42566889736234
2024-09-25,69.27236969075346
2024-09-26,52.651527905275266
2024-09-27,60.43511084630959
2024-09-28,33.19369754735407
2024-09-29,41.90930084079524
2024-09-30,72.6998414770641
2024-10-01,54.75816794456593
2024-10-02,62.709553698012215
2024-10-03,60.06901719863689
2024-10-04,67.133402866421
2024-10-05,41.035706004364386
2024-10-06,40.226468197624826
2024-10-07,66.0101501871333
2024-10-08,62.32708904425055
2024-10-09,60.59810913967085
2024-10-10,62.842775736053184
2024-10-11,52.083050670819595
2024-10-12,30.170696394217064
2024-10-13,34.332609465202275
2024-10-14,62.860273736806754
2024-10-15,70.23980127180359
2024-10-16,71.54426201273458
2024-10-17,67.7261400696178
2024-10-18,66.96601528114515
2024-10-19,32.06451335435108
2024-10-20,39.460411895436884
2024-10-21,74.01924968902712
2024-10-22,74.30983504710639
2024-10-23,80.90468128449713
2024-10-24,71.72659706904246
2024-10-25,66.71042592457302
2024-10-26,35.07861723691513
2024-10-27,46.95157071619887
2024-10-28,83.55156452472389
2024-10-29,70.9675992752344
2024-10-30,77.71387731894815
2024-10-31,71.50784247617051
2024-11-01,73.95305389714277
2024-11-02,39.29895582387634
2024-11-03,51.49932942493954
2024-11-04,79.1872678669557
2024-11-05,62.923207231441125
2024-11-06,56.50844206102909
2024-11-07,65.61398374374797
2024-11-08,80.36598030536175
2024-11-09,45.931763819631854
2024-11-10,42.72642761018697
2024-11-11,66.57987310299737
2024-11-12,74.74930168178713
2024-11-13,76.1560812107742
2024-11-14,70.7265421625582
2024-11-15,68.69060589381026
2024-11-16,31.02127694331519
2024-11-17,49.5802441881436
2024-11-18,83.31276140137685
2024-11-19,99.86444163811305
2024-11-20,73.41435291800738
2024-11-21,94.72139519645407
2024-11-22,80.97099576312527
2024-11-23,43.570661418433644
2024-11-24,46.08544961528403
2024-11-25,58.10277639251088
2024-11-26,58.303321217100795
2024-11-27,51.340127342708186
2024-11-28,47.92196805410664
2024-11-29,45.68139420924655
2024-11-30,36.187041131914576
2024-12-01,41.15113350125945
2024-12-02,90.64819196743821
2024-12-03,92.93574006734636
2024-12-04,94.01127581498153
2024-12-05,78.23321158283701
2024-12-06,75.71988737155283
2024-12-07,56.41024965650975
2024-12-08,47.941327257781076
2024-12-09,92.15731795200502
2024-12-10,77.68562026793239
2024-12-11,94.28480089832563
2024-12-12,92.95990049036466
2024-12-13,73.78673937995934
2024-12-14,47.536952132928434
2024-12-15,52.216511906664955
2024-12-16,62.80786256265359
2024-12-17,80.46909976985359
2024-12-18,64.99263198499501
2024-12-19,76.69995590110408
2024-12-20,54.20246355928715
2024-12-21,37.65214492314694
2024-12-22,52.87250846226552
2024-12-23,31.678012875813394
2024-12-24,38.66196971299357
2024-12-25,33.926808359589806
2024-12-26,40.88717664782025
2024-12-27,37.328644823264824
2024-12-28,38.439563394324615
2024-12-29,41.87341288871714
2024-12-30,42.97422208165561
2024-12-31,44.07166148188698
2025-01-01,38.21715707565566
2025-01-02,53.19489553986265
2025-01-03,60.04574556511218
2025-01-04,54.19292605523441
2025-01-05,40.297462924076804
2025-01-06,54.034545798000465
2025-01-07,79.2110540678183
2025-01-08,72.21698785251681
2025-01-09,68.67698988785045
2025-01-10,72.00469091196918
2025-01-11,45.64986821694943
2025-01-12,44.44291055373714
2025-01-13,78.51350697744749
2025-01-14,69.30771299814772
2025-01-15,87.35704824073342
2025-01-16,65.70368897204638
2025-01-17,66.73710231084276
2025-01-18,41.789739945108074
2025-01-19,53.005074125979775
2025-01-20,46.169388167912224
2025-01-21,85.45422838350389
2025-01-22,89.8170276427725
2025-01-23,71.74578874759062
2025-01-24,83.95072896206631
2025-01-25,46.94164257190791
2025-01-26,59.14658278638361
2025-01-27,83.57162728251694
2025-01-28,85.6704669908272
2025-01-29,91.09532282690257
2025-01-30,100.0
2025-01-31,85.28125593315652
2025-02-01,53.081466335958204
2025-02-02,51.89641232534211
2025-02-03,88.19952714336192
2025-02-04,79.25826189156994
2025-02-05,70.34395498143479
2025-02-06,63.65148521341922
2025-02-07,75.60706076756911
2025-02-08,41.57464508592191
2025-02-09,42.60300373565761
2025-02-10,79.62108648165234
2025-02-11,75.14202937398858
2025-02-12,57.628491171832636
2025-02-13,69.48128804841582
2025-02-14,66.1215739935796
2025-02-15,45.45556398807445
2025-02-16,45.38479834122524
2025-02-17,49.62965485574518
2025-02-18,72.17378314724517
2025-02-19,66.68321635338124
2025-02-20,73.02185788715074
2025-02-21,69.69078707032492
2025-02-22,43.88972340155544
2025-02-23,45.958234975501725
2025-02-24,76.83201114245408
2025-02-25,74.57984586597054
2025-02-26,75.52564459438219
2025-02-27,78.59218668370022
2025-02-28,68.92415922945845
2025-03-01,39.17141101168721
2025-03-02,40.16607173435186
2025-03-03,64.37433647494548
2025-03-04,81.1296713180027
2025-03-05,68.37656791455383
2025-03-06,78.76967267489181
2025-03-07,65.01179917065697
2025-03-08,45.01637791386578
2025-03-09,49.12475782374795
2025-03-10,64.69840844889617
2025-03-11,57.30108013102701
2025-03-12,69.69024592210852
2025-03-13,72.69276194999155
2025-03-14,52.87593970667694
2025-03-15,47.61451881689617
2025-03-16,40.3031202130582
2025-03-17,66.03062031633993
2025-03-18,66.9528304958018
2025-03-19,65.81495358308518
2025-03-20,68.78714147660428
2025-03-21,58.42436485063023
2025-03-22,42.97876634835201
2025-03-23,46.99447695878878
2025-03-24,66.29572091791627
2025-03-25,66.18620265493534
2025-03-26,67.09324876721526
2025-03-27,69.01180456569534
2025-03-28,54.71250745790153
2025-03-29,43.49491650660771
2025-03-30,43.42246596340494
2025-03-31,70.56979254451517
2025-04-01,66.4260298112084
2025-04-02,51.24327514008439
2025-04-03,51.157345426053205
2025-04-04,48.06721478778543
2025-04-05,37.9891856455618
2025-04-06,45.90940370710086
2025-04-07,71.73688456931076
2025-04-08,61.668964805208454
2025-04-09,63.55045288391038
2025-04-10,54.52100114766509
2025-04-11,57.39714994903167
2025-04-12,41.49268776451855
2025-04-13,48.32557580394756
2025-04-14,76.79500487438023
2025-04-15,53.074788202248314
2025-04-16,64.12021441249769
2025-04-17,53.823341218773166
2025-04-18,44.930450331983316
2025-04-19,41.14374726599039
2025-04-20,41.99844875278907
2025-04-21,53.45300100026229
2025-04-22,61.17754694403964
2025-04-23,50.50507715052697
2025-04-24,53.175245836379126
2025-04-25,48.05936986154928
2025-04-26,30.135393384397005
2025-04-27,39.22789344684642
2025-04-28,57.36947889693785
2025-04-29,59.52319364784487
2025-04-30,52.619735508612806
2025-05-01,54.34337585639768
2025-05-02,50.62154130001653
2025-05-03,36.10120209399916
2025-05-04,38.27185005325938
2025-05-05,56.665360710788185
2025-05-06,52.964334624373414
2025-05-07,57.78830230595026
2025-05-08,52.77596321204623
2025-05-09,45.09522457346124
2025-05-10,32.079371741867966
2025-05-11,32.02191677621182
2025-05-12,50.61820931876851
2025-05-13,46.97160538457349
2025-05-14,43.71140844424018
2025-05-15,41.95438009124415
2025-05-16,45.22884453576101
2025-05-17,26.75375322843162
2025-05-18,40.05784232017395
2025-05-19,44.15016467246094
2025-05-20,38.2492561387592
2025-05-21,35.689533945175036
2025-05-22,37.28127396588754
2025-05-23,33.90521027125144
2025-05-24,37.97023730261088
2025-05-25,37.07655905893089
2025-05-26,28.7842494773649
2025-05-27,36.11919173308661
2025-05-28,42.60746435339246
2025-05-29,40.07503748073583
2025-05-30,43.26609955575184
2025-05-31,30.148528490347797
2025-06-01,34.15896487985213
2025-06-02,37.42003153260301
2025-06-03,42.30975866552985
2025-06-04,34.18041748177356
2025-06-05,33.37357862648354
2025-06-06,43.964638992498664
2025-06-07,67.589409927302
2025-06-08,66.7890409043375
2025-06-09,60.28563606083063
2025-06-10,61.113076224315044
2025-06-11,58.68081180501183
2025-06-12,48.095710495086
2025-06-13,51.36716293130679
2025-06-14,53.824455386185
2025-06-15,59.545538633740634
2025-06-16,38.34554073344253
2025-06-17,37.537510066934665
2025-06-18,35.912935796648505
2025-06-19,40.81866725164372
2025-06-20,35.92791856624443
2025-06-21,43.285834713755605
2025-06-22,44.928626669800444
2025-06-23,33.499229580594786
2025-06-24,33.506210189156526
2025-06-25,45.77411426029811
2025-06-26,31.067475937527806
2025-06-27,40.06903533481085
2025-06-28,36.80575531836966
2025-06-29,40.90379662434781
2025-06-30,32.72984764929458
2025-07-01,36.010323799022
2025-07-02,27.831948096588146
2025-07-03,45.850390178240986
2025-07-04,37.67065240584387
2025-07-05,31.944801913416807
2025-07-06,49.97533236599362
2025-07-07,36.87471011025998
2025-07-08,33.603938709020824
2025-07-09,40.16914747711087
2025-07-10,37.71764381957653
2025-07-11,36.90535668443346
2025-07-12,33.63186114326777
2025-07-13,36.92067997152019
2025-07-14,41.03149068340396
2025-07-15,32.83200289653949
2025-07-16,41.04851655794477
2025-07-17,33.66676418607645
2025-07-18,40.24423158383588
2025-07-19,35.32368761799017
2025-07-20,30.401100547199544
2025-07-21,40.26925961941089
2025-07-22,39.45561041430454
2025-07-23,40.28594497646089
2025-07-24,38.649622852741565
2025-07-25,28.787593095364922
2025-07-26,34.552262581745055
2025-07-27,35.38225662641058
2025-07-28,41.15067180518969
2025-07-29,39.51281735276169
2025-07-30,42.814405586919726
2025-07-31,43.64678325402097
2025-08-01,37.88994566992962
2025-08-02,32.13072446340255
2025-08-03,30.489294577320987
2025-08-04,37.0892361294743
2025-08-05,46.16502833975532
2025-08-06,42.87637977024831
2025-08-07,38.761653107220155
2025-08-08,34.64522385673792
2025-08-09,34.65237472404507
2025-08-10,47.03792758826371
2025-08-11,45.396838219672965
2025-08-12,47.05733708524025
2025-08-13,48.718516985789165
2025-08-14,51.20628575609545
2025-08-15,43.782138956620486
2025-08-16,32.223685738395424
2025-08-17,28.098232774406558
2025-08-18,51.24850992495668
2025-08-19,39.68443816813315
2025-08-20,53.75041017113184
2025-08-21,51.280178051602604
2025-08-22,54.599813712773916
2025-08-23,34.75248686634508
2025-08-24,38.07007942257149
2025-08-25,63.739112435092174
2025-08-26,57.956565780444194
2025-08-27,58.79660509108881
2025-08-28,58.80869346201279
2025-08-29,51.36462638932506
2025-08-30,28.17348713987698
2025-08-31,39.782507205488265
2025-09-01,42.2775971018471
2025-09-02,63.843991822263625
2025-09-03,64.68641475534395
2025-09-04,64.69969493748579
2025-09-05,54.75713279353108
2025-09-06,40.66136551008595
2025-09-07,43.989684367273064
2025-09-08,63.922651362642206
2025-09-09,78.88178340485288
2025-09-10,61.45735674672981
2025-09-11,68.94603161071448
2025-09-12,61.48255504105022
2025-09-13,38.22671746834702
2025-09-14,41.559292794169345
2025-09-15,77.31611866047795
2025-09-16,67.35363624331048
2025-09-17,64.04064067321008
2025-09-18,54.9032147970913
2025-09-19,63.234823370392526
2025-09-20,34.95271115094512
2025-09-21,42.45126102216346
2025-09-22,61.60854651265229
2025-09-23,64.11930021358866
2025-09-24,49.14041815691066
2025-09-25,59.98022654996714
2025-09-26,59.15925621880826
2025-09-27,45.83695707655314
2025-09-28,41.67847391595508
2025-09-29,68.36665843928981
2025-09-30,69.21452965222319
2025-10-01,66.7264203644261
2025-10-02,67.57429157735949
2025-10-03,64.25039944755298
2025-10-04,35.88741432403668
2025-10-05,35.894735450089236
2025-10-06,66.79452386258937
2025-10-07,65.13794094816647
2025-10-08,70.9981255907206
2025-10-09,61.82273201437579
2025-10-10,66.01339407785599
2025-10-11,35.10287936439514
2025-10-12,44.30551434000526
2025-10-13,63.545375322017065
2025-10-14,73.59383840561567
2025-10-15,65.24418240530119
2025-10-16,65.25746258744303
2025-10-17,56.9026988247663
2025-10-18,41.011758008136006
2025-10-19,34.32294139087962
2025-10-20,60.28669229170188
2025-10-21,66.16134892761572
2025-10-22,66.17479936850296
2025-10-23,65.3504238624359
2025-10-24,67.03969645597716
2025-10-25,38.55565736447565
2025-10-26,36.88681582038336
2025-10-27,68.75757251874701
2025-10-28,68.77153373587048
2025-10-29,72.97973245012773
2025-10-30,78.86766926818339
2025-10-31,57.06478515039489
2025-11-01,44.485988610137944
2025-11-02,47.01359792686974
2025-11-03,66.33620465914993
2025-11-04,65.50978604813797
2025-11-05,70.56330209414749
2025-11-06,84.02095693900212
2025-11-07,64.70924676642805
2025-11-08,52.95465547349276
2025-11-09,42.87673762693853
2025-11-10,73.15748258033388
2025-11-11,58.87426041819434
2025-11-12,68.13972087086009
2025-11-13,76.56752563531694
2025-11-14,63.959444590849785
2025-11-15,37.87838541444127
2025-11-16,37.04413490114053
2025-11-17,72.41908774069798
2025-11-18,67.38021394679355
2025-11-19,58.969605315622935
2025-11-20,65.72226896240738
2025-11-21,56.46515118826664
2025-11-22,39.61788433787795
2025-11-23,32.88105475441645
2025-11-24,49.753179381634745
2025-11-25,53.13700258982493
2025-11-26,38.806278237716505
2025-11-27,38.814110140005276
2025-11-28,33.758210471560055
2025-11-29,21.103138013360237
2025-11-30,28.7060564955138
2025-12-01,68.4017490800433
2025-12-02,65.88163114810945
2025-12-03,66.73971788576735
2025-12-04,73.51298284074618
2025-12-05,51.55397145341838
2025-12-06,47.337770578126936
2025-12-07,49.03828024886515
2025-12-08,65.96131224096048
2025-12-09,68.51207674706781
2025-12-10,66.83387097197807
2025-12-11,69.04735983911151
2025-12-12,69.87938054082072
2025-12-13,49.097530292267194
2025-12-14,58.6748825388864
2025-12-15,62.01762346775621
2025-12-16,65.36170376542324
2025-12-17,53.71185728214139
2025-12-18,54.14633190494885
2025-12-19,52.06663572335542
2025-12-20,38.73993360639075
2025-12-21,30.834249777010942
2025-12-22,62.10490377594397
2025-12-23,48.77217449939185
2025-12-24,35.8582787422357
2025-12-25,39.20311385367404
2025-12-26,42.54928833390959
2025-12-27,42.13337758964314
2025-12-28,45.906007505777424
2025-12-29,52.595847987399516
2025-12-30,39.66714539468436
2025-12-31,32.56699568151975
2026-01-01,42.60050216452837
2026-01-02,36.348002327928114
2026-01-03,40.94574044070803
2026-01-04,44.29827692273034
2026-01-05,50.57194559667634
2026-01-06,59.37155562962248
2026-01-07,63.97757399272074
2026-01-08,60.64336302699588
2026-01-09,59.236986585091714
2026-01-10,37.85342337935441
2026-01-11,46.09164513524085
2026-01-12,75.73713011422542
2026-01-13,100.0
2026-01-14,100.0
2026-01-15,100.0
2026-01-16,90.62768098672228
2026-01-17,59.331786654535
2026-01-18,67.58580842199531
2026-01-19,57.70672315323205
2026-01-20,82.45463427857808
2026-01-21,97.31588929628171
2026-01-22,89.08655504690557
2026-01-23,69.30336782438702
2026-01-24,51.16268994928428
2026-01-25,54.47437116364675
2026-01-26,69.34484285476846
2026-01-27,74.31285842667387
2026-01-28,66.06904083335502
2026-01-29,77.64659382385823
2026-01-30,61.13822112202978
2026-01-31,59.49768677606074
2026-02-01,56.20345140781109
2026-02-02,71.3690486585325
2026-02-03,78.32305350033086
2026-02-04,76.96492649557725
2026-02-05,78.95310064280523
2026-02-06,65.7756775393118
2026-02-07,49.10449544198103
2026-02-08,61.198599336906476
2026-02-09,63.14655770908291
2026-02-10,63.3945549885675
2026-02-11,94.60379391196932
2026-02-12,56.98346310996515
2026-02-13,65.87202106558942
2026-02-14,52.20530603230205
2026-02-15,59.393902895234476
2026-02-16,49.10029953062976
2026-02-17,80.97309874238225
2026-02-18,74.21347014666641
2026-02-19,88.6845006809849
2026-02-20,80.11766892577307
2026-02-21,64.33542979092779
2026-02-22,52.020139133218784
2026-02-23,82.8230243947538
2026-02-24,75.90253269883175
2026-02-25,74.37013733552138
2026-02-26,72.8243367138605
2026-02-27,85.88361921002326
2026-02-28,44.016328228728746
2026-03-01,51.54005655042412
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
