Time,falcons
2024-11-17,59.23554666162979
2024-11-18,25.754585505056433
2024-11-19,7.726375651516929
2024-11-20,5.150917101011286
2024-11-21,5.150917101011286
2024-11-22,5.150917101011286
2024-11-23,5.150917101011286
2024-11-24,18.0282098535395
2024-11-25,7.726375651516929
2024-11-26,5.150917101011286
2024-11-27,5.150917101011286
2024-11-28,7.726375651516929
2024-11-29,7.726375651516929
2024-11-30,7.726375651516929
2024-12-01,59.23554666162979
2024-12-02,15.452751303033859
2024-12-03,7.726375651516929
2024-12-04,5.150917101011286
2024-12-05,5.150917101011286
2024-12-06,7.726375651516929
2024-12-07,7.726375651516929
2024-12-08,69.53738086365236
2024-12-09,15.452751303033859
2024-12-10,7.726375651516929
2024-12-11,5.150917101011286
2024-12-12,5.150917101011286
2024-12-13,5.150917101011286
2024-12-14,5.150917101011286
2024-12-15,18.0282098535395
2024-12-16,20.603668404045145
2024-12-17,95.2919663687088
2024-12-18,20.603668404045145
2024-12-19,10.301834202022572
2024-12-20,10.301834202022572
2024-12-21,10.301834202022572
2024-12-22,77.26375651516929
2024-12-23,30.905502606067717
2024-12-24,10.301834202022572
2024-12-25,10.301834202022572
2024-12-26,7.726375651516929
2024-12-27,10.301834202022572
2024-12-28,7.726375651516929
2024-12-29,38.631878257584646
2024-12-30,164.82934723236116
2024-12-31,12.877292752528216
2025-01-01,7.726375651516929
2025-01-02,7.726375651516929
2025-01-03,7.726375651516929
2025-01-04,7.726375651516929
2025-01-05,103.01834202022573
2025-01-06,18.0282098535395
2025-01-07,7.726375651516929
2025-01-08,5.150917101011286
2025-01-09,5.150917101011286
2025-01-10,5.150917101011286
2025-01-11,5.150917101011286
2025-01-12,7.726375651516929
2025-01-13,5.150917101011286
2025-01-14,5.150917101011286
2025-01-15,5.150917101011286
2025-01-16,5.150917101011286
2025-01-17,2.575458550505643
2025-01-18,5.150917101011286
2025-01-19,7.726375651516929
2025-01-20,5.150917101011286
2025-01-21,5.150917101011286
2025-01-22,2.575458550505643
2025-01-23,2.575458550505643
2025-01-24,2.575458550505643
2025-01-25,2.575458550505643
2025-01-26,5.150917101011286
2025-01-27,5.150917101011286
2025-01-28,2.575458550505643
2025-01-29,2.575458550505643
2025-01-30,2.575458550505643
2025-01-31,2.575458550505643
2025-02-01,2.575458550505643
2025-02-02,2.575458550505643
2025-02-03,2.575458550505643
2025-02-04,2.575458550505643
2025-02-05,2.575458550505643
2025-02-06,2.575458550505643
2025-02-07,2.575458550505643
2025-02-08,2.575458550505643
2025-02-09,5.150917101011286
2025-02-10,20.603668404045145
2025-02-11,5.150917101011286
2025-02-12,2.575458550505643
2025-02-13,2.575458550505643
2025-02-14,2.575458550505643
2025-02-15,2.575458550505643
2025-02-16,2.575458550505643
2025-02-17,2.575458550505643
2025-02-18,2.575458550505643
2025-02-19,2.575458550505643
2025-02-20,2.575458550505643
2025-02-21,2.575458550505643
2025-02-22,2.575458550505643
2025-02-23,2.575458550505643
2025-02-24,2.575458550505643
2025-02-25,2.575458550505643
2025-02-26,2.575458550505643
2025-02-27,2.575458550505643
2025-02-28,2.575458550505643
2025-03-01,2.575458550505643
2025-03-02,2.575458550505643
2025-03-03,2.575458550505643
2025-03-04,2.575458550505643
2025-03-05,2.575458550505643
2025-03-06,2.575458550505643
2025-03-07,2.575458550505643
2025-03-08,2.575458550505643
2025-03-09,2.575458550505643
2025-03-10,7.726375651516929
2025-03-11,7.726375651516929
2025-03-12,5.150917101011286
2025-03-13,5.150917101011286
2025-03-14,5.150917101011286
2025-03-15,5.150917101011286
2025-03-16,2.575458550505643
2025-03-17,2.575458550505643
2025-03-18,2.575458550505643
2025-03-19,2.575458550505643
2025-03-20,2.575458550505643
2025-03-21,2.575458550505643
2025-03-22,2.575458550505643
2025-03-23,2.575458550505643
2025-03-24,2.575458550505643
2025-03-25,2.575458550505643
2025-03-26,2.575458550505643
2025-03-27,2.575458550505643
2025-03-28,2.575458550505643
2025-03-29,2.575458550505643
2025-03-30,2.575458550505643
2025-03-31,2.575458550505643
2025-04-01,2.575458550505643
2025-04-02,2.575458550505643
2025-04-03,2.575458550505643
2025-04-04,2.575458550505643
2025-04-05,2.575458550505643
2025-04-06,2.575458550505643
2025-04-07,2.575458550505643
2025-04-08,2.575458550505643
2025-04-09,2.575458550505643
2025-04-10,2.575458550505643
2025-04-11,2.575458550505643
2025-04-12,2.575458550505643
2025-04-13,2.575458550505643
2025-04-14,2.575458550505643
2025-04-15,2.575458550505643
2025-04-16,2.575458550505643
2025-04-17,2.575458550505643
2025-04-18,2.575458550505643
2025-04-19,2.575458550505643
2025-04-20,2.575458550505643
2025-04-21,2.575458550505643
2025-04-22,2.575458550505643
2025-04-23,2.575458550505643
2025-04-24,5.150917101011286
2025-04-25,20.603668404045145
2025-04-26,15.452751303033859
2025-04-27,12.877292752528216
2025-04-28,10.301834202022572
2025-04-29,6.438646376264108
2025-04-30,10.301834202022572
2025-05-01,7.726375651516929
2025-05-02,5.150917101011286
2025-05-03,2.575458550505643
2025-05-04,5.150917101011286
2025-05-05,2.575458550505643
2025-05-06,2.575458550505643
2025-05-07,2.575458550505643
2025-05-08,2.575458550505643
2025-05-09,2.575458550505643
2025-05-10,5.150917101011286
2025-05-11,2.575458550505643
2025-05-12,2.575458550505643
2025-05-13,3.8631878257584646
2025-05-14,5.150917101011286
2025-05-15,7.726375651516929
2025-05-16,5.150917101011286
2025-05-17,2.575458550505643
2025-05-18,2.575458550505643
2025-05-19,2.575458550505643
2025-05-20,2.575458550505643
2025-05-21,2.575458550505643
2025-05-22,2.575458550505643
2025-05-23,2.575458550505643
2025-05-24,2.575458550505643
2025-05-25,2.575458550505643
2025-05-26,2.575458550505643
2025-05-27,2.575458550505643
2025-05-28,2.575458550505643
2025-05-29,2.575458550505643
2025-05-30,2.575458550505643
2025-05-31,2.575458550505643
2025-06-01,2.575458550505643
2025-06-02,2.575458550505643
2025-06-03,2.575458550505643
2025-06-04,2.575458550505643
2025-06-05,2.575458550505643
2025-06-06,2.575458550505643
2025-06-07,2.575458550505643
2025-06-08,2.575458550505643
2025-06-09,2.575458550505643
2025-06-10,2.575458550505643
2025-06-11,2.575458550505643
2025-06-12,2.575458550505643
2025-06-13,2.575458550505643
2025-06-14,2.575458550505643
2025-06-15,2.575458550505643
2025-06-16,2.575458550505643
2025-06-17,2.575458550505643
2025-06-18,2.575458550505643
2025-06-19,2.575458550505643
2025-06-20,2.575458550505643
2025-06-21,2.575458550505643
2025-06-22,2.575458550505643
2025-06-23,2.575458550505643
2025-06-24,2.575458550505643
2025-06-25,2.575458550505643
2025-06-26,2.575458550505643
2025-06-27,2.575458550505643
2025-06-28,2.575458550505643
2025-06-29,2.575458550505643
2025-06-30,2.575458550505643
2025-07-01,2.575458550505643
2025-07-02,2.575458550505643
2025-07-03,2.575458550505643
2025-07-04,2.575458550505643
2025-07-05,2.575458550505643
2025-07-06,2.575458550505643
2025-07-07,2.575458550505643
2025-07-08,2.575458550505643
2025-07-09,2.575458550505643
2025-07-10,2.575458550505643
2025-07-11,5.150917101011286
2025-07-12,5.150917101011286
2025-07-13,5.150917101011286
2025-07-14,5.150917101011286
2025-07-15,2.575458550505643
2025-07-16,5.150917101011286
2025-07-17,5.150917101011286
2025-07-18,5.150917101011286
2025-07-19,5.150917101011286
2025-07-20,5.150917101011286
2025-07-21,5.150917101011286
2025-07-22,5.150917101011286
2025-07-23,5.150917101011286
2025-07-24,5.150917101011286
2025-07-25,5.150917101011286
2025-07-26,5.150917101011286
2025-07-27,5.150917101011286
2025-07-28,5.150917101011286
2025-07-29,5.150917101011286
2025-07-30,5.150917101011286
2025-07-31,5.150917101011286
2025-08-01,7.726375651516929
2025-08-02,5.150917101011286
2025-08-03,5.150917101011286
2025-08-04,5.150917101011286
2025-08-05,5.150917101011286
2025-08-06,5.150917101011286
2025-08-07,7.726375651516929
2025-08-08,18.0282098535395
2025-08-09,54.0846295606185
2025-08-10,12.877292752528216
2025-08-11,7.726375651516929
2025-08-12,5.150917101011286
2025-08-13,7.726375651516929
2025-08-14,7.726375651516929
2025-08-15,15.452751303033859
2025-08-16,23.17912695455079
2025-08-17,7.726375651516929
2025-08-18,7.726375651516929
2025-08-19,5.150917101011286
2025-08-20,5.150917101011286
2025-08-21,5.150917101011286
2025-08-22,10.301834202022572
2025-08-23,20.603668404045145
2025-08-24,10.301834202022572
2025-08-25,7.726375651516929
2025-08-26,10.301834202022572
2025-08-27,7.726375651516929
2025-08-28,7.726375651516929
2025-08-29,7.726375651516929
2025-08-30,7.726375651516929
2025-08-31,10.301834202022572
2025-09-01,7.726375651516929
2025-09-02,7.726375651516929
2025-09-03,7.726375651516929
2025-09-04,10.301834202022572
2025-09-05,10.301834202022572
2025-09-06,10.301834202022572
2025-09-07,105.59380057073136
2025-09-08,18.0282098535395
2025-09-09,12.877292752528216
2025-09-10,7.726375651516929
2025-09-11,7.726375651516929
2025-09-12,7.726375651516929
2025-09-13,10.301834202022572
2025-09-14,51.509171010112865
2025-09-15,136.4993031767991
2025-09-16,12.877292752528216
2025-09-17,10.301834202022572
2025-09-18,10.301834202022572
2025-09-19,10.301834202022572
2025-09-20,12.877292752528216
2025-09-21,92.71650781820316
2025-09-22,18.0282098535395
2025-09-23,12.877292752528216
2025-09-24,10.301834202022572
2025-09-25,7.726375651516929
2025-09-26,10.301834202022572
2025-09-27,10.301834202022572
2025-09-28,90.14104926769751
2025-09-29,15.452751303033859
2025-09-30,7.726375651516929
2025-10-01,5.150917101011286
2025-10-02,5.150917101011286
2025-10-03,5.150917101011286
2025-10-04,7.726375651516929
2025-10-05,20.603668404045145
2025-10-06,10.301834202022572
2025-10-07,7.726375651516929
2025-10-08,7.726375651516929
2025-10-09,7.726375651516929
2025-10-10,7.726375651516929
2025-10-11,7.726375651516929
2025-10-12,18.0282098535395
2025-10-13,92.71650781820316
2025-10-14,169.98026433337245
2025-10-15,12.877292752528216
2025-10-16,10.301834202022572
2025-10-17,10.301834202022572
2025-10-18,10.301834202022572
2025-10-19,51.509171010112865
2025-10-20,157.10297158084424
2025-10-21,12.877292752528216
2025-10-22,10.301834202022572
2025-10-23,7.726375651516929
2025-10-24,7.726375651516929
2025-10-25,10.301834202022572
2025-10-26,103.01834202022573
2025-10-27,15.452751303033859
2025-10-28,7.726375651516929
2025-10-29,7.726375651516929
2025-10-30,7.726375651516929
2025-10-31,7.726375651516929
2025-11-01,7.726375651516929
2025-11-02,100.44288346972009
2025-11-03,18.0282098535395
2025-11-04,10.301834202022572
2025-11-05,7.726375651516929
2025-11-06,7.726375651516929
2025-11-07,7.726375651516929
2025-11-08,10.301834202022572
2025-11-09,167.4048057828668
2025-11-10,15.452751303033859
2025-11-11,7.726375651516929
2025-11-12,7.726375651516929
2025-11-13,7.726375651516929
2025-11-14,7.726375651516929
2025-11-15,7.726375651516929
2025-11-16,95.2919663687088
2025-11-17,20.603668404045145
2025-11-18,10.301834202022572
2025-11-19,10.301834202022572
2025-11-20,7.726375651516929
2025-11-21,7.726375651516929
2025-11-22,7.726375651516929
2025-11-23,61.811005212135434
2025-11-24,36.056419707079
2025-11-25,7.726375651516929
2025-11-26,7.726375651516929
2025-11-27,7.726375651516929
2025-11-28,7.726375651516929
2025-11-29,7.726375651516929
2025-11-30,69.53738086365236
2025-12-01,12.877292752528216
2025-12-02,7.726375651516929
2025-12-03,5.150917101011286
2025-12-04,5.150917101011286
2025-12-05,5.150917101011286
2025-12-06,7.726375651516929
2025-12-07,72.112839414158
2025-12-08,15.452751303033859
2025-12-09,7.726375651516929
2025-12-10,10.301834202022572
2025-12-11,30.905502606067717
2025-12-12,177.70663998488936
2025-12-13,12.877292752528216
2025-12-14,10.301834202022572
2025-12-15,7.726375651516929
2025-12-16,5.150917101011286
2025-12-17,5.150917101011286
2025-12-18,5.150917101011286
2025-12-19,5.150917101011286
2025-12-20,5.150917101011286
2025-12-21,46.35825390910158
2025-12-22,25.754585505056433
2025-12-23,7.726375651516929
2025-12-24,5.150917101011286
2025-12-25,7.726375651516929
2025-12-26,5.150917101011286
2025-12-27,5.150917101011286
2025-12-28,15.452751303033859
2025-12-29,46.35825390910158
2025-12-30,257.5458550505643
2025-12-31,15.452751303033859
2026-01-01,10.301834202022572
2026-01-02,10.301834202022572
2026-01-03,20.603668404045145
2026-01-04,193.15939128792323
2026-01-05,48.93371245960722
2026-01-06,15.452751303033859
2026-01-07,10.301834202022572
2026-01-08,7.726375651516929
2026-01-09,7.726375651516929
2026-01-10,10.301834202022572
2026-01-11,12.877292752528216
2026-01-12,10.301834202022572
2026-01-13,7.726375651516929
2026-01-14,7.726375651516929
2026-01-15,7.726375651516929
2026-01-16,7.726375651516929
2026-01-17,7.726375651516929
2026-01-18,18.0282098535395
2026-01-19,10.301834202022572
2026-01-20,7.726375651516929
2026-01-21,5.150917101011286
2026-01-22,7.726375651516929
2026-01-23,5.150917101011286
2026-01-24,5.150917101011286
2026-01-25,5.150917101011286
2026-01-26,5.150917101011286
2026-01-27,5.150917101011286
2026-01-28,5.150917101011286
2026-01-29,5.150917101011286
2026-01-30,5.150917101011286
2026-01-31,5.150917101011286
2026-02-01,5.150917101011286
2026-02-02,5.150917101011286
2026-02-03,5.150917101011286
2026-02-04,5.150917101011286
2026-02-05,5.150917101011286
2026-02-06,5.150917101011286
2026-02-07,5.150917101011286
2026-02-08,10.301834202022572
2026-02-09,10.301834202022572
2026-02-10,5.150917101011286
2026-02-11,5.150917101011286
2026-02-12,2.575458550505643
2026-02-13,5.150917101011286
2026-02-14,5.150917101011286
2026-02-15,5.150917101011286
2026-02-16,5.150917101011286
2026-02-17,5.150917101011286
2026-02-18,2.575458550505643
2026-02-19,2.575458550505643
2026-02-20,2.575458550505643
2026-02-21,5.150917101011286
2026-02-22,5.150917101011286
2026-02-23,2.575458550505643
2026-02-24,2.575458550505643
2026-02-25,2.575458550505643
2026-02-26,2.575458550505643
2026-02-27,5.150917101011286
2026-02-28,2.575458550505643
2026-03-01,2.575458550505643
2026-03-02,5.150917101011286
2026-03-03,5.150917101011286
2026-03-04,2.575458550505643
2026-03-05,5.150917101011286
2026-03-06,2.575458550505643
2026-03-07,5.150917101011286
2026-03-08,5.150917101011286
2026-03-09,12.877292752528216
2026-03-10,12.877292752528216
2026-03-11,7.726375651516929
2026-03-12,7.726375651516929
2026-03-13,5.150917101011286
2026-03-14,5.150917101011286
2026-03-15,5.150917101011286
2026-03-16,5.150917101011286
2026-03-17,5.150917101011286
2026-03-18,2.575458550505643
2026-03-19,2.575458550505643
2026-03-20,5.150917101011286
2026-03-21,5.150917101011286
2026-03-22,2.575458550505643
2026-03-23,2.575458550505643
2026-03-24,2.575458550505643
2026-03-25,5.150917101011286
2026-03-26,2.575458550505643
2026-03-27,2.575458550505643
2026-03-28,2.575458550505643
2026-03-29,2.575458550505643
2026-03-30,2.575458550505643
2026-03-31,2.575458550505643
2026-04-01,5.150917101011286
2026-04-02,10.301834202022572
2026-04-03,5.150917101011286
2026-04-04,5.150917101011286
2026-04-05,2.575458550505643
2026-04-06,2.575458550505643
2026-04-07,2.575458550505643
2026-04-08,5.150917101011286
2026-04-09,2.575458550505643
2026-04-10,2.575458550505643
2026-04-11,2.575458550505643
2026-04-12,2.575458550505643
2026-04-13,2.575458550505643
2026-04-14,2.575458550505643
2026-04-15,2.575458550505643
2026-04-16,2.575458550505643
2026-04-17,5.150917101011286
2026-04-18,5.150917101011286
2026-04-19,2.575458550505643
2026-04-20,2.575458550505643
2026-04-21,2.575458550505643
2026-04-22,2.575458550505643
2026-04-23,5.150917101011286
2026-04-24,10.301834202022572
2026-04-25,18.0282098535395
2026-04-26,7.726375651516929
2026-04-27,5.150917101011286
2026-04-28,5.150917101011286
2026-04-29,2.575458550505643
2026-04-30,2.575458550505643
2026-05-01,2.575458550505643
2026-05-02,2.575458550505643
2026-05-03,2.575458550505643
2026-05-04,2.575458550505643
2026-05-05,2.575458550505643
2026-05-06,2.575458550505643
2026-05-07,2.575458550505643
2026-05-08,2.575458550505643
2026-05-09,5.150917101011286
2026-05-10,5.150917101011286
2026-05-11,5.150917101011286
2026-05-12,2.575458550505643
2026-05-13,5.150917101011286
2026-05-14,5.150917101011286
2026-05-15,10.301834202022572
2026-05-16,5.150917101011286
2026-05-17,5.150917101011286
2026-05-18,2.575458550505643
2026-05-19,2.575458550505643
2026-05-20,5.150917101011286
2026-05-21,2.575458550505643
2026-05-22,2.575458550505643
2026-05-23,2.575458550505643
2026-05-24,2.575458550505643
2026-05-25,2.575458550505643
2026-05-26,2.575458550505643
2026-05-27,2.575458550505643
2026-05-28,2.575458550505643
2026-05-29,2.575458550505643
2026-05-30,2.575458550505643
2026-05-31,2.575458550505643
