Time,indian_wells
2024-11-11,1.406980183377699
2024-11-12,1.406980183377699
2024-11-13,1.406980183377699
2024-11-14,1.406980183377699
2024-11-15,1.406980183377699
2024-11-16,1.406980183377699
2024-11-17,1.406980183377699
2024-11-18,1.406980183377699
2024-11-19,1.406980183377699
2024-11-20,1.406980183377699
2024-11-21,1.406980183377699
2024-11-22,1.406980183377699
2024-11-23,1.406980183377699
2024-11-24,1.406980183377699
2024-11-25,1.406980183377699
2024-11-26,1.406980183377699
2024-11-27,1.406980183377699
2024-11-28,1.406980183377699
2024-11-29,1.406980183377699
2024-11-30,1.406980183377699
2024-12-01,1.406980183377699
2024-12-02,1.406980183377699
2024-12-03,1.406980183377699
2024-12-04,1.406980183377699
2024-12-05,1.406980183377699
2024-12-06,1.406980183377699
2024-12-07,2.813960366755398
2024-12-08,2.813960366755398
2024-12-09,2.813960366755398
2024-12-10,1.406980183377699
2024-12-11,1.406980183377699
2024-12-12,1.406980183377699
2024-12-13,1.406980183377699
2024-12-14,1.406980183377699
2024-12-15,1.406980183377699
2024-12-16,1.406980183377699
2024-12-17,1.406980183377699
2024-12-18,1.406980183377699
2024-12-19,1.406980183377699
2024-12-20,1.406980183377699
2024-12-21,1.406980183377699
2024-12-22,1.406980183377699
2024-12-23,1.406980183377699
2024-12-24,1.406980183377699
2024-12-25,1.406980183377699
2024-12-26,2.813960366755398
2024-12-27,1.406980183377699
2024-12-28,1.406980183377699
2024-12-29,1.406980183377699
2024-12-30,1.406980183377699
2024-12-31,2.813960366755398
2025-01-01,1.406980183377699
2025-01-02,2.813960366755398
2025-01-03,2.813960366755398
2025-01-04,2.813960366755398
2025-01-05,1.406980183377699
2025-01-06,2.813960366755398
2025-01-07,2.813960366755398
2025-01-08,2.813960366755398
2025-01-09,2.813960366755398
2025-01-10,1.406980183377699
2025-01-11,2.813960366755398
2025-01-12,2.813960366755398
2025-01-13,2.813960366755398
2025-01-14,2.813960366755398
2025-01-15,2.813960366755398
2025-01-16,2.813960366755398
2025-01-17,2.813960366755398
2025-01-18,2.813960366755398
2025-01-19,2.813960366755398
2025-01-20,2.813960366755398
2025-01-21,2.813960366755398
2025-01-22,2.813960366755398
2025-01-23,2.813960366755398
2025-01-24,2.813960366755398
2025-01-25,2.813960366755398
2025-01-26,2.813960366755398
2025-01-27,2.813960366755398
2025-01-28,2.813960366755398
2025-01-29,2.813960366755398
2025-01-30,2.813960366755398
2025-01-31,2.813960366755398
2025-02-01,2.813960366755398
2025-02-02,2.813960366755398
2025-02-03,2.813960366755398
2025-02-04,2.813960366755398
2025-02-05,2.813960366755398
2025-02-06,2.813960366755398
2025-02-07,2.813960366755398
2025-02-08,2.813960366755398
2025-02-09,2.813960366755398
2025-02-10,2.813960366755398
2025-02-11,2.813960366755398
2025-02-12,2.813960366755398
2025-02-13,2.813960366755398
2025-02-14,2.813960366755398
2025-02-15,4.220940550133097
2025-02-16,2.813960366755398
2025-02-17,2.813960366755398
2025-02-18,2.813960366755398
2025-02-19,4.220940550133097
2025-02-20,4.220940550133097
2025-02-21,4.220940550133097
2025-02-22,4.220940550133097
2025-02-23,4.220940550133097
2025-02-24,5.627920733510796
2025-02-25,4.220940550133097
2025-02-26,4.220940550133097
2025-02-27,5.627920733510796
2025-02-28,5.627920733510796
2025-03-01,7.034900916888494
2025-03-02,12.662821650399291
2025-03-03,21.104702750665485
2025-03-04,30.953564034309377
2025-03-05,36.58148476782017
2025-03-06,52.05826678497486
2025-03-07,75.97692990239574
2025-03-08,106.93049393670512
2025-03-09,118.18633540372672
2025-03-10,98.48861283643892
2025-03-11,108.33747412008282
2025-03-12,123.8142561372375
2025-03-13,111.15143448683821
2025-03-14,98.48861283643892
2025-03-15,132.2561372375037
2025-03-16,140.6980183377699
2025-03-17,23.91866311742088
2025-03-18,8.441881100266194
2025-03-19,5.627920733510796
2025-03-20,4.220940550133097
2025-03-21,5.627920733510796
2025-03-22,5.627920733510796
2025-03-23,4.220940550133097
2025-03-24,4.220940550133097
2025-03-25,2.813960366755398
2025-03-26,4.220940550133097
2025-03-27,2.813960366755398
2025-03-28,2.813960366755398
2025-03-29,4.220940550133097
2025-03-30,2.813960366755398
2025-03-31,2.813960366755398
2025-04-01,1.406980183377699
2025-04-02,1.406980183377699
2025-04-03,1.406980183377699
2025-04-04,1.406980183377699
2025-04-05,1.406980183377699
2025-04-06,1.406980183377699
2025-04-07,1.406980183377699
2025-04-08,1.406980183377699
2025-04-09,1.406980183377699
2025-04-10,1.406980183377699
2025-04-11,1.406980183377699
2025-04-12,1.406980183377699
2025-04-13,1.406980183377699
2025-04-14,1.406980183377699
2025-04-15,1.4686898405433875
2025-04-16,1.5180575662759384
2025-04-17,1.493373703409663
2025-04-18,1.5180575662759384
2025-04-19,1.3452705262120104
2025-04-20,1.5057156348428005
2025-04-21,1.5057156348428005
2025-04-22,1.444005977677112
2025-04-23,2.3573089037293027
2025-04-24,1.4316640462439745
2025-04-25,1.3329285947788727
2025-04-26,1.3452705262120104
2025-04-27,1.4563479091102498
2025-04-28,1.4686898405433875
2025-04-29,1.3329285947788727
2025-04-30,1.2712189376131842
2025-05-01,1.369954389078286
2025-05-02,1.3329285947788727
2025-05-03,2.5300959437932304
2025-05-04,1.5921091548747646
2025-05-05,1.357612457645148
2025-05-06,1.4193221148108366
2025-05-07,1.357612457645148
2025-05-08,1.3946382519445613
2025-05-09,1.4316640462439745
2025-05-10,1.4563479091102498
2025-05-11,1.493373703409663
2025-05-12,1.369954389078286
2025-05-13,1.3329285947788727
2025-05-14,1.2959028004794595
2025-05-15,1.1848254175812203
2025-05-16,1.234193143313771
2025-05-17,1.6044510863079022
2025-05-18,1.2095092804474956
2025-05-19,1.2835608690463218
2025-05-20,1.2835608690463218
2025-05-21,1.2835608690463218
2025-05-22,1.406980183377699
2025-05-23,1.357612457645148
2025-05-24,1.8019219892381058
2025-05-25,1.530399497709076
2025-05-26,1.5550833605753516
2025-05-27,1.4563479091102498
2025-05-28,1.1848254175812203
2025-05-29,1.357612457645148
2025-05-30,1.406980183377699
2025-05-31,1.6044510863079022
2025-06-01,1.6785026749067287
2025-06-02,1.579767223441627
2025-06-03,1.5550833605753516
2025-06-04,1.4316640462439745
2025-06-05,1.5057156348428007
2025-06-06,1.3329285947788727
2025-06-07,1.8512897149706564
2025-06-08,2.0240767550345846
2025-06-09,1.1848254175812203
2025-06-10,1.530399497709076
2025-06-11,1.4316640462439745
2025-06-12,1.357612457645148
2025-06-13,1.6291349491741778
2025-06-14,1.579767223441627
2025-06-15,1.1848254175812203
2025-06-16,1.4563479091102498
2025-06-17,1.530399497709076
2025-06-18,1.6538188120404531
2025-06-19,1.6538188120404531
2025-06-20,1.4316640462439745
2025-06-21,1.4316640462439745
2025-06-22,1.5057156348428007
2025-06-23,1.7772381263718302
2025-06-24,1.406980183377699
2025-06-25,1.5057156348428007
2025-06-26,1.5057156348428007
2025-06-27,1.1354576918486694
2025-06-28,1.357612457645148
2025-06-29,1.234193143313771
2025-06-30,1.7525542635055549
2025-07-01,1.406980183377699
2025-07-02,1.7525542635055549
2025-07-03,1.6044510863079022
2025-07-04,1.7278704006392793
2025-07-05,1.7525542635055549
2025-07-06,1.875973577836932
2025-07-07,1.7772381263718302
2025-07-08,1.9253413035694829
2025-07-09,1.6291349491741778
2025-07-10,1.6291349491741778
2025-07-11,2.0240767550345846
2025-07-12,1.6291349491741778
2025-07-13,2.172179932232237
2025-07-14,2.0734444807671353
2025-07-15,1.8019219892381058
2025-07-16,2.04876061790086
2025-07-17,1.7525542635055549
2025-07-18,1.4563479091102498
2025-07-19,1.7525542635055549
2025-07-20,1.8019219892381058
2025-07-21,1.9500251664357582
2025-07-22,1.6291349491741778
2025-07-23,1.826605852104381
2025-07-24,1.6291349491741778
2025-07-25,1.9006574407032073
2025-07-26,1.6044510863079022
2025-07-27,1.703186537773004
2025-07-28,1.5550833605753516
2025-07-29,1.5057156348428007
2025-07-30,1.7772381263718302
2025-07-31,1.7772381263718302
2025-08-01,1.5057156348428007
2025-08-02,1.5550833605753516
2025-08-03,1.4563479091102498
2025-08-04,1.4316640462439745
2025-08-05,1.5057156348428007
2025-08-06,1.3822963205114236
2025-08-07,1.6785026749067287
2025-08-08,1.579767223441627
2025-08-09,1.5550833605753516
2025-08-10,2.0981283436334106
2025-08-11,1.7278704006392793
2025-08-12,1.5550833605753516
2025-08-13,1.5057156348428007
2025-08-14,1.234193143313771
2025-08-15,1.530399497709076
2025-08-16,1.6291349491741778
2025-08-17,1.875973577836932
2025-08-18,1.5057156348428007
2025-08-19,1.4563479091102498
2025-08-20,1.357612457645148
2025-08-21,1.2095092804474956
2025-08-22,1.6785026749067287
2025-08-23,1.4563479091102498
2025-08-24,1.4316640462439745
2025-08-25,1.5057156348428007
2025-08-26,1.703186537773004
2025-08-27,1.8019219892381058
2025-08-28,1.6538188120404531
2025-08-29,1.9747090293020335
2025-08-30,1.9500251664357582
2025-08-31,2.122812206499686
2025-09-01,2.394334698028716
2025-09-02,1.9747090293020335
2025-09-03,2.0734444807671353
2025-09-04,2.04876061790086
2025-09-05,2.0981283436334106
2025-09-06,1.9747090293020335
2025-09-07,2.394334698028716
2025-09-08,2.04876061790086
2025-09-09,1.7772381263718302
2025-09-10,1.357612457645148
2025-09-11,1.1354576918486694
2025-09-12,1.357612457645148
2025-09-13,1.4563479091102498
2025-09-14,1.2835608690463218
2025-09-15,1.4810317719765251
2025-09-16,1.8512897149706564
2025-09-17,1.3822963205114236
2025-09-18,1.530399497709076
2025-09-19,1.8019219892381058
2025-09-20,1.6044510863079022
2025-09-21,1.4316640462439745
2025-09-22,1.3822963205114236
2025-09-23,1.4316640462439745
2025-09-24,1.5550833605753516
2025-09-25,1.3329285947788727
2025-09-26,1.1354576918486694
2025-09-27,1.4316640462439745
2025-09-28,1.2835608690463218
2025-09-29,1.406980183377699
2025-09-30,1.406980183377699
2025-10-01,1.406980183377699
2025-10-02,1.7772381263718302
2025-10-03,1.1848254175812203
2025-10-04,1.2095092804474956
2025-10-05,1.4316640462439745
2025-10-06,1.1848254175812203
2025-10-07,1.406980183377699
2025-10-08,1.3329285947788727
2025-10-09,1.3329285947788727
2025-10-10,1.3082447319125974
2025-10-11,1.1354576918486694
2025-10-12,1.234193143313771
2025-10-13,1.4316640462439745
2025-10-14,1.3329285947788727
2025-10-15,1.4563479091102498
2025-10-16,1.1848254175812203
2025-10-17,1.2095092804474956
2025-10-18,1.4316640462439745
2025-10-19,1.2588770061800465
2025-10-20,1.2588770061800465
2025-10-21,1.3329285947788727
2025-10-22,1.8019219892381058
2025-10-23,1.1354576918486694
2025-10-24,1.2588770061800465
2025-10-25,1.234193143313771
2025-10-26,1.1107738289823939
2025-10-27,1.2835608690463218
2025-10-28,1.5057156348428007
2025-10-29,1.6291349491741778
2025-10-30,1.579767223441627
2025-10-31,1.3329285947788727
2025-11-01,1.3082447319125974
2025-11-02,1.5057156348428007
2025-11-03,1.530399497709076
2025-11-04,1.357612457645148
2025-11-05,1.6291349491741778
2025-11-06,1.4316640462439745
2025-11-07,1.5550833605753516
2025-11-08,1.5550833605753516
2025-11-09,1.6785026749067287
2025-11-10,1.6538188120404531
2025-11-11,1.9253413035694829
2025-11-12,1.6538188120404531
2025-11-13,1.8019219892381058
2025-11-14,1.4316640462439745
2025-11-15,1.6291349491741778
2025-11-16,1.8019219892381058
2025-11-17,1.4810317719765251
2025-11-18,1.1601415547149447
2025-11-19,1.3329285947788727
2025-11-20,1.3822963205114236
2025-11-21,1.2588770061800465
2025-11-22,1.5550833605753516
2025-11-23,1.703186537773004
2025-11-24,2.0240767550345846
2025-11-25,1.530399497709076
2025-11-26,1.7525542635055549
2025-11-27,1.2835608690463218
2025-11-28,1.3329285947788727
2025-11-29,1.703186537773004
2025-11-30,1.6291349491741778
2025-12-01,1.530399497709076
2025-12-02,1.5550833605753516
2025-12-03,1.6291349491741778
2025-12-04,1.4563479091102498
2025-12-05,1.6044510863079022
2025-12-06,1.579767223441627
2025-12-07,1.7772381263718302
2025-12-08,1.703186537773004
2025-12-09,1.4563479091102498
2025-12-10,1.4316640462439745
2025-12-11,1.758682075615714
2025-12-12,1.4995015155198221
2025-12-13,1.6599466241506124
2025-12-14,1.6846304870168878
2025-12-15,1.6229208298511992
2025-12-16,1.6229208298511992
2025-12-17,1.5735531041186483
2025-12-18,1.6105788984180616
2025-12-19,1.5735531041186483
2025-12-20,1.5365273098192354
2025-12-21,1.6105788984180616
2025-12-22,1.7339982127494387
2025-12-23,1.7710240070488519
2025-12-24,1.8574175270808158
2025-12-25,1.5858950355517862
2025-12-26,1.721656281316301
2025-12-27,1.845075595647678
2025-12-28,1.9191271842465043
2025-12-29,2.1165980871767074
2025-12-30,1.894443321380229
2025-12-31,1.7093143498831633
2026-01-01,1.9438110471127796
2026-01-02,1.9438110471127796
2026-01-03,1.8080498013482649
2026-01-04,1.894443321380229
2026-01-05,1.7710240070488519
2026-01-06,2.030204567144744
2026-01-07,2.0795722928772946
2026-01-08,1.9684949099790552
2026-01-09,1.9191271842465043
2026-01-10,1.7648098877258733
2026-01-11,1.7648098877258733
2026-01-12,1.7648098877258733
2026-01-13,1.7648098877258733
2026-01-14,1.7648098877258733
2026-01-15,1.7648098877258733
2026-01-16,1.7648098877258733
2026-01-17,1.7648098877258733
2026-01-18,1.7648098877258733
2026-01-19,3.5296197754517467
2026-01-20,1.7648098877258733
2026-01-21,1.7648098877258733
2026-01-22,1.7648098877258733
2026-01-23,3.5296197754517467
2026-01-24,3.5296197754517467
2026-01-25,1.7648098877258733
2026-01-26,1.7648098877258733
2026-01-27,3.5296197754517467
2026-01-28,3.5296197754517467
2026-01-29,1.7648098877258733
2026-01-30,1.7648098877258733
2026-01-31,3.5296197754517467
2026-02-01,3.5296197754517467
2026-02-02,3.5296197754517467
2026-02-03,3.5296197754517467
2026-02-04,3.5296197754517467
2026-02-05,3.5296197754517467
2026-02-06,1.7648098877258733
2026-02-07,1.7648098877258733
2026-02-08,1.7648098877258733
2026-02-09,1.7648098877258733
2026-02-10,1.7648098877258733
2026-02-11,1.7648098877258733
2026-02-12,3.5296197754517467
2026-02-13,3.5296197754517467
2026-02-14,3.5296197754517467
2026-02-15,3.5296197754517467
2026-02-16,3.5296197754517467
2026-02-17,3.5296197754517467
2026-02-18,3.5296197754517467
2026-02-19,3.5296197754517467
2026-02-20,3.5296197754517467
2026-02-21,3.5296197754517467
2026-02-22,3.5296197754517467
2026-02-23,5.29442966317762
2026-02-24,5.29442966317762
2026-02-25,5.29442966317762
2026-02-26,5.29442966317762
2026-02-27,5.29442966317762
2026-02-28,8.824049438629366
2026-03-01,12.353669214081114
2026-03-02,21.17771865271048
2026-03-03,30.001768091339848
2026-03-04,37.06100764224334
2026-03-05,52.9442966317762
2026-03-06,74.12201528448668
2026-03-07,111.18302292673002
2026-03-08,121.77188225308527
2026-03-09,118.24226247763352
2026-03-10,121.77188225308527
2026-03-11,130.59593169171464
2026-03-12,134.12555146716636
2026-03-13,112.9478328144559
2026-03-14,148.24403056897336
2026-03-15,176.48098877258732
2026-03-16,30.001768091339848
2026-03-17,8.824049438629366
2026-03-18,7.059239550903493
2026-03-19,5.29442966317762
2026-03-20,5.29442966317762
2026-03-21,7.059239550903493
2026-03-22,7.059239550903493
2026-03-23,5.29442966317762
2026-03-24,3.5296197754517467
2026-03-25,3.5296197754517467
2026-03-26,3.5296197754517467
2026-03-27,3.5296197754517467
2026-03-28,3.5296197754517467
2026-03-29,3.5296197754517467
2026-03-30,3.5296197754517467
2026-03-31,1.7648098877258733
2026-04-01,1.7648098877258733
2026-04-02,1.7648098877258733
2026-04-03,1.7648098877258733
2026-04-04,1.7648098877258733
2026-04-05,1.7648098877258733
2026-04-06,1.7648098877258733
2026-04-07,1.7648098877258733
2026-04-08,1.7648098877258733
2026-04-09,1.7648098877258733
2026-04-10,1.7648098877258733
2026-04-11,1.7648098877258733
2026-04-12,1.7648098877258733
2026-04-13,1.7648098877258733
2026-04-14,1.7648098877258733
2026-04-15,1.7648098877258733
2026-04-16,1.7648098877258733
2026-04-17,1.7648098877258733
2026-04-18,1.7648098877258733
2026-04-19,1.7648098877258733
2026-04-20,1.7648098877258733
2026-04-21,1.7648098877258733
2026-04-22,1.7648098877258733
2026-04-23,1.7648098877258733
2026-04-24,1.7648098877258733
2026-04-25,1.7648098877258733
2026-04-26,1.7648098877258733
2026-04-27,1.7648098877258733
2026-04-28,1.7648098877258733
2026-04-29,1.7648098877258733
2026-04-30,1.7648098877258733
2026-05-01,1.7648098877258733
2026-05-02,1.7648098877258733
2026-05-03,1.7648098877258733
2026-05-04,1.7648098877258733
2026-05-05,1.7648098877258733
2026-05-06,1.7648098877258733
2026-05-07,1.7648098877258733
2026-05-08,1.7648098877258733
2026-05-09,1.7648098877258733
2026-05-10,1.7648098877258733
2026-05-11,1.7648098877258733
2026-05-12,1.7648098877258733
2026-05-13,1.7648098877258733
2026-05-14,1.7648098877258733
2026-05-15,1.7648098877258733
2026-05-16,1.7648098877258733
2026-05-17,1.7648098877258733
2026-05-18,1.7648098877258733
2026-05-19,1.7648098877258733
2026-05-20,1.7648098877258733
2026-05-21,1.7648098877258733
2026-05-22,1.7648098877258733
2026-05-23,1.7648098877258733
2026-05-24,1.7648098877258733
2026-05-25,1.7648098877258733
2026-05-26,1.7648098877258733
2026-05-27,1.7648098877258733
2026-05-28,1.7648098877258733
2026-05-29,1.7648098877258733
2026-05-30,1.7648098877258733
2026-05-31,1.7648098877258733
