Time,iu_basketball
2024-11-17,20.421135587711657
2024-11-18,10.61899050561006
2024-11-19,11.435835929118527
2024-11-20,13.06952677613546
2024-11-21,18.787444740694724
2024-11-22,23.688517281745522
2024-11-23,20.421135587711657
2024-11-24,13.06952677613546
2024-11-25,12.252681352626993
2024-11-26,11.435835929118527
2024-11-27,42.47596202244024
2024-11-28,41.659116598931774
2024-11-29,29.406435246304785
2024-11-30,13.06952677613546
2024-12-01,17.15375389367779
2024-12-02,9.802145082101594
2024-12-03,13.886372199643926
2024-12-04,22.871671858237054
2024-12-05,12.252681352626993
2024-12-06,15.520063046660859
2024-12-07,29.406435246304785
2024-12-08,10.61899050561006
2024-12-09,16.336908470169323
2024-12-10,21.23798101122012
2024-12-11,9.802145082101594
2024-12-12,8.985299658593128
2024-12-13,14.703217623152392
2024-12-14,41.659116598931774
2024-12-15,11.435835929118527
2024-12-16,8.168454235084662
2024-12-17,8.168454235084662
2024-12-18,8.985299658593128
2024-12-19,7.351608811576196
2024-12-20,8.985299658593128
2024-12-21,31.040126093321717
2024-12-22,13.06952677613546
2024-12-23,7.351608811576196
2024-12-24,5.7179179645592635
2024-12-25,5.7179179645592635
2024-12-26,8.168454235084662
2024-12-27,8.985299658593128
2024-12-28,14.703217623152392
2024-12-29,31.856971516830182
2024-12-30,13.886372199643926
2024-12-31,7.351608811576196
2025-01-01,8.985299658593128
2025-01-02,13.886372199643926
2025-01-03,39.20858032840638
2025-01-04,21.23798101122012
2025-01-05,31.856971516830182
2025-01-06,9.802145082101594
2025-01-07,11.435835929118527
2025-01-08,16.336908470169323
2025-01-09,26.955898975779384
2025-01-10,10.61899050561006
2025-01-11,19.60429016420319
2025-01-12,36.75804405788098
2025-01-13,8.985299658593128
2025-01-14,16.336908470169323
2025-01-15,46.560189139982576
2025-01-16,13.886372199643926
2025-01-17,17.970599317186256
2025-01-18,47.377034563491044
2025-01-19,19.60429016420319
2025-01-20,8.168454235084662
2025-01-21,12.252681352626993
2025-01-22,16.336908470169323
2025-01-23,27.772744399287852
2025-01-24,11.435835929118527
2025-01-25,21.23798101122012
2025-01-26,39.20858032840638
2025-01-27,11.435835929118527
2025-01-28,12.252681352626993
2025-01-29,13.886372199643926
2025-01-30,12.252681352626993
2025-01-31,22.871671858237054
2025-02-01,71.06555184523656
2025-02-02,17.15375389367779
2025-02-03,9.802145082101594
2025-02-04,13.886372199643926
2025-02-05,39.20858032840638
2025-02-06,14.703217623152392
2025-02-07,17.970599317186256
2025-02-08,48.193879986999505
2025-02-09,16.336908470169323
2025-02-10,8.985299658593128
2025-02-11,13.886372199643926
2025-02-12,40.84227117542331
2025-02-13,14.703217623152392
2025-02-14,17.970599317186256
2025-02-15,52.27810710454184
2025-02-16,16.336908470169323
2025-02-17,9.802145082101594
2025-02-18,10.61899050561006
2025-02-19,12.252681352626993
2025-02-20,12.252681352626993
2025-02-21,13.886372199643926
2025-02-22,21.23798101122012
2025-02-23,81.68454235084663
2025-02-24,20.421135587711657
2025-02-25,13.06952677613546
2025-02-26,18.787444740694724
2025-02-27,46.560189139982576
2025-02-28,18.787444740694724
2025-03-01,39.20858032840638
2025-03-02,43.29280744594871
2025-03-03,12.252681352626993
2025-03-04,18.787444740694724
2025-03-05,39.20858032840638
2025-03-06,17.15375389367779
2025-03-07,22.05482643472859
2025-03-08,65.3476338806773
2025-03-09,23.688517281745522
2025-03-10,8.985299658593128
2025-03-11,8.985299658593128
2025-03-12,12.252681352626993
2025-03-13,59.62971591611804
2025-03-14,16.336908470169323
2025-03-15,10.61899050561006
2025-03-16,24.505362705253987
2025-03-17,19.60429016420319
2025-03-18,16.336908470169323
2025-03-19,24.505362705253987
2025-03-20,13.06952677613546
2025-03-21,15.520063046660859
2025-03-22,14.703217623152392
2025-03-23,24.505362705253987
2025-03-24,8.985299658593128
2025-03-25,9.802145082101594
2025-03-26,8.985299658593128
2025-03-27,7.351608811576196
2025-03-28,6.53476338806773
2025-03-29,10.61899050561006
2025-03-30,10.61899050561006
2025-03-31,9.802145082101594
2025-04-01,9.802145082101594
2025-04-02,9.802145082101594
2025-04-03,8.985299658593128
2025-04-04,7.351608811576196
2025-04-05,8.985299658593128
2025-04-06,10.61899050561006
2025-04-07,7.351608811576196
2025-04-08,8.985299658593128
2025-04-09,7.351608811576196
2025-04-10,7.351608811576196
2025-04-11,7.351608811576196
2025-04-12,7.351608811576196
2025-04-13,8.168454235084662
2025-04-14,8.168454235084662
2025-04-15,9.393722370347362
2025-04-16,7.351608811576196
2025-04-17,11.84425864087276
2025-04-18,8.985299658593128
2025-04-19,6.53476338806773
2025-04-20,8.985299658593128
2025-04-21,5.7179179645592635
2025-04-22,6.53476338806773
2025-04-23,6.53476338806773
2025-04-24,6.53476338806773
2025-04-25,7.351608811576196
2025-04-26,5.30949525280503
2025-04-27,6.943186099821963
2025-04-28,5.7179179645592635
2025-04-29,5.7179179645592635
2025-04-30,5.7179179645592635
2025-05-01,6.53476338806773
2025-05-02,6.53476338806773
2025-05-03,4.901072541050797
2025-05-04,5.7179179645592635
2025-05-05,4.084227117542331
2025-05-06,4.901072541050797
2025-05-07,4.084227117542331
2025-05-08,4.492649829296564
2025-05-09,4.084227117542331
2025-05-10,4.084227117542331
2025-05-11,4.084227117542331
2025-05-12,2.4505362705253986
2025-05-13,4.901072541050797
2025-05-14,3.267381694033865
2025-05-15,3.267381694033865
2025-05-16,3.267381694033865
2025-05-17,4.084227117542331
2025-05-18,3.267381694033865
2025-05-19,2.4505362705253986
2025-05-20,4.084227117542331
2025-05-21,3.267381694033865
2025-05-22,3.267381694033865
2025-05-23,4.084227117542331
2025-05-24,3.267381694033865
2025-05-25,2.4505362705253986
2025-05-26,2.4505362705253986
2025-05-27,3.267381694033865
2025-05-28,3.267381694033865
2025-05-29,3.267381694033865
2025-05-30,1.6336908470169325
2025-05-31,2.4505362705253986
2025-06-01,2.4505362705253986
2025-06-02,2.4505362705253986
2025-06-03,3.267381694033865
2025-06-04,4.084227117542331
2025-06-05,2.4505362705253986
2025-06-06,1.6336908470169325
2025-06-07,2.4505362705253986
2025-06-08,2.4505362705253986
2025-06-09,1.6336908470169325
2025-06-10,2.4505362705253986
2025-06-11,2.4505362705253986
2025-06-12,3.267381694033865
2025-06-13,2.4505362705253986
2025-06-14,2.4505362705253986
2025-06-15,1.6336908470169325
2025-06-16,2.4505362705253986
2025-06-17,3.267381694033865
2025-06-18,3.267381694033865
2025-06-19,2.4505362705253986
2025-06-20,2.4505362705253986
2025-06-21,2.4505362705253986
2025-06-22,2.4505362705253986
2025-06-23,2.4505362705253986
2025-06-24,3.267381694033865
2025-06-25,2.4505362705253986
2025-06-26,3.267381694033865
2025-06-27,3.267381694033865
2025-06-28,2.4505362705253986
2025-06-29,1.6336908470169325
2025-06-30,2.4505362705253986
2025-07-01,1.6336908470169325
2025-07-02,2.4505362705253986
2025-07-03,2.4505362705253986
2025-07-04,2.4505362705253986
2025-07-05,2.4505362705253986
2025-07-06,2.4505362705253986
2025-07-07,2.4505362705253986
2025-07-08,2.4505362705253986
2025-07-09,2.4505362705253986
2025-07-10,2.4505362705253986
2025-07-11,1.6336908470169325
2025-07-12,2.4505362705253986
2025-07-13,2.4505362705253986
2025-07-14,2.4505362705253986
2025-07-15,2.4505362705253986
2025-07-16,3.267381694033865
2025-07-17,2.4505362705253986
2025-07-18,2.4505362705253986
2025-07-19,1.6336908470169325
2025-07-20,2.4505362705253986
2025-07-21,2.4505362705253986
2025-07-22,1.6336908470169325
2025-07-23,2.4505362705253986
2025-07-24,2.4505362705253986
2025-07-25,2.4505362705253986
2025-07-26,2.4505362705253986
2025-07-27,2.4505362705253986
2025-07-28,2.4505362705253986
2025-07-29,1.6336908470169325
2025-07-30,1.6336908470169325
2025-07-31,3.267381694033865
2025-08-01,2.4505362705253986
2025-08-02,2.4505362705253986
2025-08-03,3.267381694033865
2025-08-04,2.4505362705253986
2025-08-05,3.267381694033865
2025-08-06,4.901072541050797
2025-08-07,5.7179179645592635
2025-08-08,3.267381694033865
2025-08-09,4.084227117542331
2025-08-10,7.351608811576196
2025-08-11,4.901072541050797
2025-08-12,3.267381694033865
2025-08-13,2.4505362705253986
2025-08-14,3.267381694033865
2025-08-15,2.4505362705253986
2025-08-16,3.267381694033865
2025-08-17,2.4505362705253986
2025-08-18,2.4505362705253986
2025-08-19,1.6336908470169325
2025-08-20,2.4505362705253986
2025-08-21,2.4505362705253986
2025-08-22,2.4505362705253986
2025-08-23,2.4505362705253986
2025-08-24,1.6336908470169325
2025-08-25,2.4505362705253986
2025-08-26,1.6336908470169325
2025-08-27,1.6336908470169325
2025-08-28,2.4505362705253986
2025-08-29,2.4505362705253986
2025-08-30,3.267381694033865
2025-08-31,2.4505362705253986
2025-09-01,2.4505362705253986
2025-09-02,1.6336908470169325
2025-09-03,2.4505362705253986
2025-09-04,1.6336908470169325
2025-09-05,1.6336908470169325
2025-09-06,1.6336908470169325
2025-09-07,2.4505362705253986
2025-09-08,2.4505362705253986
2025-09-09,1.6336908470169325
2025-09-10,1.6336908470169325
2025-09-11,1.6336908470169325
2025-09-12,2.4505362705253986
2025-09-13,2.4505362705253986
2025-09-14,2.4505362705253986
2025-09-15,2.4505362705253986
2025-09-16,1.6336908470169325
2025-09-17,2.4505362705253986
2025-09-18,2.4505362705253986
2025-09-19,2.4505362705253986
2025-09-20,3.267381694033865
2025-09-21,3.267381694033865
2025-09-22,2.4505362705253986
2025-09-23,3.267381694033865
2025-09-24,3.267381694033865
2025-09-25,3.267381694033865
2025-09-26,2.4505362705253986
2025-09-27,3.267381694033865
2025-09-28,2.4505362705253986
2025-09-29,2.4505362705253986
2025-09-30,2.4505362705253986
2025-10-01,2.4505362705253986
2025-10-02,2.4505362705253986
2025-10-03,4.084227117542331
2025-10-04,4.084227117542331
2025-10-05,2.4505362705253986
2025-10-06,2.4505362705253986
2025-10-07,2.4505362705253986
2025-10-08,3.267381694033865
2025-10-09,3.267381694033865
2025-10-10,2.4505362705253986
2025-10-11,4.901072541050797
2025-10-12,4.084227117542331
2025-10-13,4.901072541050797
2025-10-14,4.084227117542331
2025-10-15,3.267381694033865
2025-10-16,4.901072541050797
2025-10-17,9.802145082101594
2025-10-18,17.15375389367779
2025-10-19,4.901072541050797
2025-10-20,5.7179179645592635
2025-10-21,4.901072541050797
2025-10-22,4.084227117542331
2025-10-23,4.084227117542331
2025-10-24,4.901072541050797
2025-10-25,8.985299658593128
2025-10-26,22.871671858237054
2025-10-27,8.985299658593128
2025-10-28,5.7179179645592635
2025-10-29,4.901072541050797
2025-10-30,5.7179179645592635
2025-10-31,4.901072541050797
2025-11-01,9.802145082101594
2025-11-02,6.53476338806773
2025-11-03,8.985299658593128
2025-11-04,15.520063046660859
2025-11-05,17.970599317186256
2025-11-06,38.391734904897916
2025-11-07,13.06952677613546
2025-11-08,22.05482643472859
2025-11-09,44.10965286945718
2025-11-10,16.336908470169323
2025-11-11,15.520063046660859
2025-11-12,21.23798101122012
2025-11-13,32.67381694033865
2025-11-14,16.336908470169323
2025-11-15,20.421135587711657
2025-11-16,31.856971516830182
2025-11-17,20.421135587711657
2025-11-18,13.06952677613546
2025-11-19,16.336908470169323
2025-11-20,24.505362705253987
2025-11-21,26.13905355227092
2025-11-22,17.15375389367779
2025-11-23,12.252681352626993
2025-11-24,10.61899050561006
2025-11-25,22.05482643472859
2025-11-26,44.10965286945718
2025-11-27,13.06952677613546
2025-11-28,18.787444740694724
2025-11-29,35.94119863437251
2025-11-30,16.336908470169323
2025-12-01,12.252681352626993
2025-12-02,12.252681352626993
2025-12-03,22.05482643472859
2025-12-04,38.391734904897916
2025-12-05,11.435835929118527
2025-12-06,81.68454235084663
2025-12-07,23.688517281745522
2025-12-08,9.802145082101594
2025-12-09,13.886372199643926
2025-12-10,38.391734904897916
2025-12-11,14.703217623152392
2025-12-12,14.29479491139816
2025-12-13,30.631703381567483
2025-12-14,60.03813862787227
2025-12-15,8.168454235084662
2025-12-16,11.435835929118527
2025-12-17,9.802145082101594
2025-12-18,8.168454235084662
2025-12-19,8.168454235084662
2025-12-20,33.08223965209288
2025-12-21,13.06952677613546
2025-12-22,14.703217623152392
2025-12-23,13.886372199643926
2025-12-24,5.7179179645592635
2025-12-25,5.7179179645592635
2025-12-26,6.53476338806773
2025-12-27,7.351608811576196
2025-12-28,7.351608811576196
2025-12-29,7.760031523330429
2025-12-30,8.985299658593128
2025-12-31,5.7179179645592635
2026-01-01,12.252681352626993
2026-01-02,10.61899050561006
2026-01-03,14.703217623152392
2026-01-04,16.745331181923557
2026-01-05,24.096939993499753
2026-01-06,9.802145082101594
2026-01-07,13.886372199643926
2026-01-08,20.829558299465887
2026-01-09,11.84425864087276
2026-01-10,47.377034563491044
2026-01-11,13.06952677613546
2026-01-12,8.985299658593128
2026-01-13,14.703217623152392
2026-01-14,26.955898975779384
2026-01-15,11.435835929118527
2026-01-16,8.985299658593128
2026-01-17,35.12435321086405
2026-01-18,9.802145082101594
2026-01-19,8.985299658593128
2026-01-20,23.688517281745522
2026-01-21,26.13905355227092
2026-01-22,8.168454235084662
2026-01-23,11.435835929118527
2026-01-24,19.60429016420319
2026-01-25,9.802145082101594
2026-01-26,8.168454235084662
2026-01-27,22.871671858237054
2026-01-28,81.68454235084663
2026-01-29,12.252681352626993
2026-01-30,12.252681352626993
2026-01-31,35.94119863437251
2026-02-01,48.193879986999505
2026-02-02,11.435835929118527
2026-02-03,13.886372199643926
2026-02-04,28.589589822796317
2026-02-05,8.985299658593128
2026-02-06,8.985299658593128
2026-02-07,46.560189139982576
2026-02-08,16.336908470169323
2026-02-09,12.252681352626993
2026-02-10,34.30750778735558
2026-02-11,13.06952677613546
2026-02-12,10.61899050561006
2026-02-13,13.06952677613546
2026-02-14,17.15375389367779
2026-02-15,39.20858032840638
2026-02-16,8.168454235084662
2026-02-17,8.985299658593128
2026-02-18,9.802145082101594
2026-02-19,9.802145082101594
2026-02-20,17.970599317186256
2026-02-21,51.46126168103337
2026-02-22,11.435835929118527
2026-02-23,8.985299658593128
2026-02-24,14.703217623152392
2026-02-25,26.13905355227092
2026-02-26,8.168454235084662
2026-02-27,7.351608811576196
2026-02-28,16.336908470169323
2026-03-01,42.47596202244024
2026-03-02,14.703217623152392
2026-03-03,11.435835929118527
2026-03-04,17.15375389367779
2026-03-05,24.505362705253987
2026-03-06,10.61899050561006
2026-03-07,31.040126093321717
2026-03-08,22.871671858237054
2026-03-09,6.53476338806773
2026-03-10,6.53476338806773
2026-03-11,24.505362705253987
2026-03-12,24.505362705253987
2026-03-13,7.351608811576196
2026-03-14,7.351608811576196
2026-03-15,8.168454235084662
2026-03-16,8.168454235084662
2026-03-17,4.901072541050797
2026-03-18,4.901072541050797
2026-03-19,5.7179179645592635
2026-03-20,6.53476338806773
2026-03-21,4.901072541050797
2026-03-22,5.7179179645592635
2026-03-23,4.084227117542331
2026-03-24,4.084227117542331
2026-03-25,2.4505362705253986
2026-03-26,3.267381694033865
2026-03-27,4.901072541050797
2026-03-28,4.901072541050797
2026-03-29,4.901072541050797
2026-03-30,3.267381694033865
2026-03-31,4.084227117542331
2026-04-01,3.267381694033865
2026-04-02,3.267381694033865
2026-04-03,3.267381694033865
2026-04-04,4.901072541050797
2026-04-05,5.7179179645592635
2026-04-06,4.084227117542331
2026-04-07,7.351608811576196
2026-04-08,6.53476338806773
2026-04-09,4.901072541050797
2026-04-10,6.53476338806773
2026-04-11,4.901072541050797
2026-04-12,5.7179179645592635
2026-04-13,8.985299658593128
2026-04-14,9.802145082101594
2026-04-15,11.435835929118527
2026-04-16,10.61899050561006
2026-04-17,7.351608811576196
2026-04-18,6.53476338806773
2026-04-19,4.901072541050797
2026-04-20,4.901072541050797
2026-04-21,4.901072541050797
2026-04-22,4.084227117542331
2026-04-23,4.084227117542331
2026-04-24,4.084227117542331
2026-04-25,3.267381694033865
2026-04-26,4.084227117542331
2026-04-27,3.267381694033865
2026-04-28,3.267381694033865
2026-04-29,3.267381694033865
2026-04-30,3.267381694033865
2026-05-01,3.267381694033865
2026-05-02,3.267381694033865
2026-05-03,2.4505362705253986
2026-05-04,3.267381694033865
2026-05-05,3.267381694033865
2026-05-06,2.4505362705253986
2026-05-07,3.267381694033865
2026-05-08,3.267381694033865
2026-05-09,3.267381694033865
2026-05-10,2.4505362705253986
2026-05-11,1.6336908470169325
2026-05-12,2.4505362705253986
2026-05-13,2.4505362705253986
2026-05-14,1.6336908470169325
2026-05-15,2.4505362705253986
2026-05-16,2.4505362705253986
2026-05-17,3.267381694033865
2026-05-18,1.6336908470169325
2026-05-19,2.4505362705253986
2026-05-20,2.4505362705253986
2026-05-21,2.4505362705253986
2026-05-22,2.4505362705253986
2026-05-23,2.4505362705253986
2026-05-24,1.6336908470169325
2026-05-25,1.6336908470169325
2026-05-26,2.4505362705253986
2026-05-27,2.4505362705253986
2026-05-28,2.4505362705253986
2026-05-29,2.4505362705253986
2026-05-30,0.8168454235084662
2026-05-31,1.6336908470169325
