Time,amazon.com
2024-09-23,44.300871898661214
2024-09-24,44.300871898661214
2024-09-25,44.300871898661214
2024-09-26,42.048285191949624
2024-09-27,45.80259636980227
2024-09-28,47.304320840943326
2024-09-29,45.05173413423174
2024-09-30,42.048285191949624
2024-10-01,45.05173413423174
2024-10-02,42.048285191949624
2024-10-03,47.304320840943326
2024-10-04,46.553458605372796
2024-10-05,46.553458605372796
2024-10-06,44.300871898661214
2024-10-07,44.300871898661214
2024-10-08,53.31121872550756
2024-10-09,54.81294319664862
2024-10-10,48.055183076513856
2024-10-11,45.05173413423174
2024-10-12,48.055183076513856
2024-10-13,45.80259636980227
2024-10-14,48.806045312084386
2024-10-15,47.304320840943326
2024-10-16,45.80259636980227
2024-10-17,45.05173413423174
2024-10-18,47.304320840943326
2024-10-19,49.556907547654916
2024-10-20,48.055183076513856
2024-10-21,45.80259636980227
2024-10-22,45.05173413423174
2024-10-23,48.806045312084386
2024-10-24,45.05173413423174
2024-10-25,44.300871898661214
2024-10-26,44.300871898661214
2024-10-27,49.556907547654916
2024-10-28,47.304320840943326
2024-10-29,44.300871898661214
2024-10-30,41.297422956379094
2024-10-31,39.795698485238034
2024-11-01,43.550009663090684
2024-11-02,44.300871898661214
2024-11-03,49.556907547654916
2024-11-04,45.80259636980227
2024-11-05,43.550009663090684
2024-11-06,31.53621389396222
2024-11-07,47.304320840943326
2024-11-08,48.055183076513856
2024-11-09,51.8094942543665
2024-11-10,51.8094942543665
2024-11-11,48.806045312084386
2024-11-12,46.553458605372796
2024-11-13,45.80259636980227
2024-11-14,48.806045312084386
2024-11-15,46.553458605372796
2024-11-16,49.556907547654916
2024-11-17,51.8094942543665
2024-11-18,48.055183076513856
2024-11-19,50.307769783225446
2024-11-20,47.304320840943326
2024-11-21,50.307769783225446
2024-11-22,49.556907547654916
2024-11-23,57.0655299033602
2024-11-24,57.0655299033602
2024-11-25,55.56380543221915
2024-11-26,51.8094942543665
2024-11-27,51.8094942543665
2024-11-28,48.806045312084386
2024-11-29,75.0862235570529
2024-11-30,67.5776012013476
2024-12-01,62.32156555235391
2024-12-02,67.5776012013476
2024-12-03,60.06897884564232
2024-12-04,54.81294319664862
2024-12-05,54.06208096107809
2024-12-06,57.81639213893073
2024-12-07,57.81639213893073
2024-12-08,60.81984108121285
2024-12-09,56.31466766778968
2024-12-10,58.56725437450126
2024-12-11,57.81639213893073
2024-12-12,61.57070331678338
2024-12-13,59.31811661007179
2024-12-14,63.82329002349496
2024-12-15,60.81984108121285
2024-12-16,57.0655299033602
2024-12-17,57.81639213893073
2024-12-18,57.81639213893073
2024-12-19,57.81639213893073
2024-12-20,57.81639213893073
2024-12-21,56.31466766778968
2024-12-22,48.806045312084386
2024-12-23,48.806045312084386
2024-12-24,44.300871898661214
2024-12-25,47.304320840943326
2024-12-26,54.81294319664862
2024-12-27,54.06208096107809
2024-12-28,54.81294319664862
2024-12-29,47.304320840943326
2024-12-30,50.307769783225446
2024-12-31,49.556907547654916
2025-01-01,42.799147427520154
2025-01-02,48.806045312084386
2025-01-03,47.304320840943326
2025-01-04,48.806045312084386
2025-01-05,50.307769783225446
2025-01-06,45.05173413423174
2025-01-07,45.05173413423174
2025-01-08,45.05173413423174
2025-01-09,39.04483624966751
2025-01-10,42.799147427520154
2025-01-11,48.055183076513856
2025-01-12,51.8094942543665
2025-01-13,43.550009663090684
2025-01-14,43.550009663090684
2025-01-15,42.799147427520154
2025-01-16,42.048285191949624
2025-01-17,43.550009663090684
2025-01-18,45.05173413423174
2025-01-19,39.04483624966751
2025-01-20,42.048285191949624
2025-01-21,36.04138730738539
2025-01-22,37.54311177852645
2025-01-23,51.058632018795976
2025-01-24,48.055183076513856
2025-01-25,45.05173413423174
2025-01-26,41.297422956379094
2025-01-27,39.04483624966751
2025-01-28,39.795698485238034
2025-01-29,42.048285191949624
2025-01-30,39.795698485238034
2025-01-31,42.048285191949624
2025-02-01,44.300871898661214
2025-02-02,45.05173413423174
2025-02-03,39.795698485238034
2025-02-04,41.297422956379094
2025-02-05,40.546560720808564
2025-02-06,40.546560720808564
2025-02-07,42.799147427520154
2025-02-08,48.806045312084386
2025-02-09,42.799147427520154
2025-02-10,36.79224954295592
2025-02-11,41.297422956379094
2025-02-12,42.048285191949624
2025-02-13,39.04483624966751
2025-02-14,45.05173413423174
2025-02-15,57.81639213893073
2025-02-16,50.307769783225446
2025-02-17,42.048285191949624
2025-02-18,38.29397401409698
2025-02-19,39.795698485238034
2025-02-20,43.550009663090684
2025-02-21,48.055183076513856
2025-02-22,56.31466766778968
2025-02-23,56.31466766778968
2025-02-24,48.055183076513856
2025-02-25,45.05173413423174
2025-02-26,42.048285191949624
2025-02-27,42.048285191949624
2025-02-28,42.799147427520154
2025-03-01,57.0655299033602
2025-03-02,56.31466766778968
2025-03-03,45.05173413423174
2025-03-04,45.80259636980227
2025-03-05,41.297422956379094
2025-03-06,41.297422956379094
2025-03-07,39.04483624966751
2025-03-08,43.550009663090684
2025-03-09,44.300871898661214
2025-03-10,41.297422956379094
2025-03-11,39.795698485238034
2025-03-12,39.795698485238034
2025-03-13,39.04483624966751
2025-03-14,36.04138730738539
2025-03-15,42.799147427520154
2025-03-16,42.048285191949624
2025-03-17,41.297422956379094
2025-03-18,42.799147427520154
2025-03-19,41.297422956379094
2025-03-20,41.297422956379094
2025-03-21,36.04138730738539
2025-03-22,47.304320840943326
2025-03-23,51.8094942543665
2025-03-24,45.80259636980227
2025-03-25,45.80259636980227
2025-03-26,41.297422956379094
2025-03-27,37.54311177852645
2025-03-28,42.799147427520154
2025-03-29,44.300871898661214
2025-03-30,43.550009663090684
2025-03-31,42.799147427520154
2025-04-01,42.048285191949624
2025-04-02,42.048285191949624
2025-04-03,45.80259636980227
2025-04-04,41.297422956379094
2025-04-05,48.055183076513856
2025-04-06,45.05173413423174
2025-04-07,42.799147427520154
2025-04-08,37.54311177852645
2025-04-09,40.546560720808564
2025-04-10,45.05173413423174
2025-04-11,45.05173413423174
2025-04-12,48.055183076513856
2025-04-13,40.546560720808564
2025-04-14,42.799147427520154
2025-04-15,41.23205745819526
2025-04-16,42.64689859634662
2025-04-17,35.94812402337509
2025-04-18,40.52463688911958
2025-04-19,37.362965161526446
2025-04-20,36.2801134746655
2025-04-21,38.40237518189254
2025-04-22,37.69495461281686
2025-04-23,41.93947802727094
2025-04-24,39.10979575096822
2025-04-25,36.2801134746655
2025-04-26,41.93947802727094
2025-04-27,44.39372918578839
2025-04-28,40.52463688911958
2025-04-29,45.10114975486407
2025-04-30,44.061739734497976
2025-05-01,46.51599089301543
2025-05-02,45.10114975486407
2025-05-03,47.93083203116678
2025-05-04,51.09250375875992
2025-05-05,42.64689859634662
2025-05-06,42.97888804763703
2025-05-07,42.27146747856135
2025-05-08,43.68630861671271
2025-05-09,39.8172163200439
2025-05-10,47.2234114620911
2025-05-11,44.39372918578839
2025-05-12,41.56404690948567
2025-05-13,42.64689859634662
2025-05-14,40.52463688911958
2025-05-15,37.84679744710727
2025-05-16,40.50271305743058
2025-05-17,43.82260757033473
2025-05-18,45.81454427807722
2025-05-19,42.49464976517307
2025-05-20,44.48658647291556
2025-05-21,39.17475525226892
2025-05-22,39.17475525226892
2025-05-23,37.84679744710727
2025-05-24,42.49464976517307
2025-05-25,42.49464976517307
2025-05-26,43.1586286677539
2025-05-27,41.83067086259224
2025-05-28,39.17475525226892
2025-05-29,41.16669196001141
2025-05-30,43.1586286677539
2025-05-31,41.83067086259224
2025-06-01,44.48658647291556
2025-06-02,41.16669196001141
2025-06-03,45.15056537549639
2025-06-04,44.48658647291556
2025-06-05,47.142502083238874
2025-06-06,45.15056537549639
2025-06-07,45.15056537549639
2025-06-08,44.48658647291556
2025-06-09,49.13443879098136
2025-06-10,47.806480985819704
2025-06-11,45.15056537549639
2025-06-12,48.47045988840053
2025-06-13,45.81454427807722
2025-06-14,49.13443879098136
2025-06-15,45.81454427807722
2025-06-16,47.142502083238874
2025-06-17,45.15056537549639
2025-06-18,45.15056537549639
2025-06-19,43.82260757033473
2025-06-20,42.49464976517307
2025-06-21,44.48658647291556
2025-06-22,48.47045988840053
2025-06-23,49.79841769356219
2025-06-24,47.142502083238874
2025-06-25,45.81454427807722
2025-06-26,51.12637549872385
2025-06-27,47.806480985819704
2025-06-28,45.81454427807722
2025-06-29,50.46239659614302
2025-06-30,48.47045988840053
2025-07-01,47.806480985819704
2025-07-02,49.13443879098136
2025-07-03,50.46239659614302
2025-07-04,50.46239659614302
2025-07-05,55.774227816789654
2025-07-06,55.774227816789654
2025-07-07,53.78229110904717
2025-07-08,66.39789025808292
2025-07-09,61.08605903743629
2025-07-10,56.438206719370484
2025-07-11,61.08605903743629
2025-07-12,53.78229110904717
2025-07-13,47.806480985819704
2025-07-14,47.806480985819704
2025-07-15,50.46239659614302
2025-07-16,49.13443879098136
2025-07-17,49.13443879098136
2025-07-18,48.47045988840053
2025-07-19,52.45433330388551
2025-07-20,48.47045988840053
2025-07-21,50.46239659614302
2025-07-22,49.13443879098136
2025-07-23,43.82260757033473
2025-07-24,43.82260757033473
2025-07-25,41.16669196001141
2025-07-26,43.82260757033473
2025-07-27,46.47852318065805
2025-07-28,45.81454427807722
2025-07-29,42.49464976517307
2025-07-30,43.1586286677539
2025-07-31,43.1586286677539
2025-08-01,41.83067086259224
2025-08-02,44.48658647291556
2025-08-03,43.82260757033473
2025-08-04,45.15056537549639
2025-08-05,43.82260757033473
2025-08-06,41.83067086259224
2025-08-07,43.82260757033473
2025-08-08,42.49464976517307
2025-08-09,43.82260757033473
2025-08-10,41.83067086259224
2025-08-11,43.1586286677539
2025-08-12,45.15056537549639
2025-08-13,44.48658647291556
2025-08-14,41.83067086259224
2025-08-15,41.16669196001141
2025-08-16,43.1586286677539
2025-08-17,44.48658647291556
2025-08-18,41.16669196001141
2025-08-19,39.17475525226892
2025-08-20,43.1586286677539
2025-08-21,41.83067086259224
2025-08-22,41.16669196001141
2025-08-23,42.49464976517307
2025-08-24,44.48658647291556
2025-08-25,43.1586286677539
2025-08-26,38.51077634968809
2025-08-27,39.17475525226892
2025-08-28,39.83873415484975
2025-08-29,36.51883964194561
2025-08-30,38.51077634968809
2025-08-31,42.49464976517307
2025-09-01,41.83067086259224
2025-09-02,36.51883964194561
2025-09-03,39.17475525226892
2025-09-04,38.51077634968809
2025-09-05,37.18281854452644
2025-09-06,39.83873415484975
2025-09-07,37.84679744710727
2025-09-08,41.83067086259224
2025-09-09,39.17475525226892
2025-09-10,37.18281854452644
2025-09-11,37.18281854452644
2025-09-12,38.51077634968809
2025-09-13,37.18281854452644
2025-09-14,39.17475525226892
2025-09-15,36.51883964194561
2025-09-16,37.18281854452644
2025-09-17,34.52690293420312
2025-09-18,37.18281854452644
2025-09-19,35.85486073936478
2025-09-20,39.83873415484975
2025-09-21,39.17475525226892
2025-09-22,36.51883964194561
2025-09-23,38.51077634968809
2025-09-24,35.85486073936478
2025-09-25,39.17475525226892
2025-09-26,38.51077634968809
2025-09-27,40.50271305743058
2025-09-28,39.83873415484975
2025-09-29,40.50271305743058
2025-09-30,37.84679744710727
2025-10-01,37.18281854452644
2025-10-02,38.51077634968809
2025-10-03,39.17475525226892
2025-10-04,40.50271305743058
2025-10-05,40.50271305743058
2025-10-06,38.51077634968809
2025-10-07,47.142502083238874
2025-10-08,49.13443879098136
2025-10-09,47.142502083238874
2025-10-10,38.51077634968809
2025-10-11,40.50271305743058
2025-10-12,40.50271305743058
2025-10-13,42.49464976517307
2025-10-14,41.16669196001141
2025-10-15,35.19088183678395
2025-10-16,38.51077634968809
2025-10-17,39.83873415484975
2025-10-18,42.49464976517307
2025-10-19,39.83873415484975
2025-10-20,53.11831220646634
2025-10-21,38.51077634968809
2025-10-22,39.17475525226892
2025-10-23,38.51077634968809
2025-10-24,37.18281854452644
2025-10-25,43.1586286677539
2025-10-26,39.17475525226892
2025-10-27,39.83873415484975
2025-10-28,39.83873415484975
2025-10-29,39.17475525226892
2025-10-30,39.17475525226892
2025-10-31,39.17475525226892
2025-11-01,41.16669196001141
2025-11-02,41.83067086259224
2025-11-03,39.83873415484975
2025-11-04,43.1586286677539
2025-11-05,37.18281854452644
2025-11-06,41.83067086259224
2025-11-07,41.16669196001141
2025-11-08,41.83067086259224
2025-11-09,41.83067086259224
2025-11-10,44.48658647291556
2025-11-11,44.48658647291556
2025-11-12,39.83873415484975
2025-11-13,43.1586286677539
2025-11-14,43.82260757033473
2025-11-15,43.82260757033473
2025-11-16,51.12637549872385
2025-11-17,46.47852318065805
2025-11-18,49.13443879098136
2025-11-19,48.47045988840053
2025-11-20,51.79035440130468
2025-11-21,51.12637549872385
2025-11-22,55.774227816789654
2025-11-23,57.102185621951314
2025-11-24,55.11024891420883
2025-11-25,50.46239659614302
2025-11-26,52.45433330388551
2025-11-27,45.81454427807722
2025-11-28,65.7339113555021
2025-11-29,65.7339113555021
2025-11-30,60.42208013485546
2025-12-01,63.741974647759605
2025-12-02,59.75810123227463
2025-12-03,51.79035440130468
2025-12-04,48.47045988840053
2025-12-05,55.11024891420883
2025-12-06,57.766164524532144
2025-12-07,57.766164524532144
2025-12-08,53.78229110904717
2025-12-09,56.438206719370484
2025-12-10,57.102185621951314
2025-12-11,53.14057199258869
2025-12-12,53.14057199258869
2025-12-13,56.53408985052046
2025-12-14,57.77592562026119
2025-12-15,56.86607930181088
2025-12-16,51.89873622284795
2025-12-17,56.24516141694051
2025-12-18,51.277818337977585
2025-12-19,51.89873622284795
2025-12-20,51.89873622284795
2025-12-21,54.38240776232942
2025-12-22,51.609807789268004
2025-12-23,46.35353627672512
2025-12-24,43.86986473724366
2025-12-25,41.71818264905261
2025-12-26,52.519654107718324
2025-12-27,52.519654107718324
2025-12-28,50.65690045310722
2025-12-29,49.12613624978654
2025-12-30,48.505218364916175
2025-12-31,47.595372046465855
2026-01-01,39.566500560861556
2026-01-02,45.73261839185476
2026-01-03,49.747054134656906
2026-01-04,47.595372046465855
2026-01-05,41.71818264905261
2026-01-06,45.11170050698439
2026-01-07,43.248946852373294
2026-01-08,41.09726476418224
2026-01-09,39.85542899444151
2026-01-10,50.273547442911514
2026-01-11,47.384263107112005
2026-01-12,40.44998070119318
2026-01-13,42.18355130267288
2026-01-14,38.716410099713464
2026-01-15,40.44998070119318
2026-01-16,39.87212383403327
2026-01-17,43.91712190415259
2026-01-18,41.60569443551298
2026-01-19,42.18355130267288
2026-01-20,43.339265036992686
2026-01-21,43.339265036992686
2026-01-22,40.44998070119318
2026-01-23,39.87212383403327
2026-01-24,40.44998070119318
2026-01-25,38.13855323255356
2026-01-26,41.02783756835308
2026-01-27,36.98283949823376
2026-01-28,35.827125763913955
2026-01-29,39.294266966873366
2026-01-30,41.02783756835308
2026-01-31,42.761408169832784
2026-02-01,45.65069250563229
2026-02-02,39.87212383403327
2026-02-03,39.87212383403327
2026-02-04,39.87212383403327
2026-02-05,42.18355130267288
2026-02-06,43.339265036992686
2026-02-07,42.18355130267288
2026-02-08,38.13855323255356
2026-02-09,36.98283949823376
2026-02-10,38.716410099713464
2026-02-11,38.716410099713464
2026-02-12,35.24926889675405
2026-02-13,38.13855323255356
2026-02-14,41.02783756835308
2026-02-15,36.98283949823376
2026-02-16,43.91712190415259
2026-02-17,38.716410099713464
2026-02-18,34.67141202959415
2026-02-19,38.13855323255356
2026-02-20,37.56069636539366
2026-02-21,41.60569443551298
2026-02-22,38.716410099713464
2026-02-23,37.56069636539366
2026-02-24,41.60569443551298
2026-02-25,39.294266966873366
2026-02-26,39.87212383403327
2026-02-27,42.761408169832784
2026-02-28,42.761408169832784
2026-03-01,41.60569443551298
2026-03-02,41.60569443551298
2026-03-03,41.60569443551298
2026-03-04,40.44998070119318
2026-03-05,53.16283177871103
2026-03-06,39.87212383403327
2026-03-07,42.761408169832784
2026-03-08,42.18355130267288
2026-03-09,39.87212383403327
2026-03-10,37.56069636539366
2026-03-11,42.761408169832784
2026-03-12,39.294266966873366
2026-03-13,37.56069636539366
2026-03-14,41.02783756835308
2026-03-15,40.44998070119318
2026-03-16,40.44998070119318
2026-03-17,41.60569443551298
2026-03-18,43.339265036992686
2026-03-19,40.44998070119318
2026-03-20,41.02783756835308
2026-03-21,43.339265036992686
2026-03-22,43.339265036992686
2026-03-23,42.18355130267288
2026-03-24,43.91712190415259
2026-03-25,42.18355130267288
2026-03-26,41.02783756835308
2026-03-27,41.60569443551298
2026-03-28,39.87212383403327
2026-03-29,45.07283563847239
2026-03-30,42.18355130267288
2026-03-31,39.294266966873366
2026-04-01,38.716410099713464
2026-04-02,37.56069636539366
2026-04-03,38.716410099713464
2026-04-04,38.13855323255356
2026-04-05,35.24926889675405
2026-04-06,39.294266966873366
2026-04-07,36.98283949823376
2026-04-08,39.294266966873366
2026-04-09,38.716410099713464
2026-04-10,38.716410099713464
2026-04-11,42.18355130267288
2026-04-12,39.87212383403327
2026-04-13,36.98283949823376
2026-04-14,39.294266966873366
2026-04-15,40.44998070119318
2026-04-16,41.60569443551298
2026-04-17,39.87212383403327
2026-04-18,43.339265036992686
2026-04-19,39.87212383403327
2026-04-20,36.98283949823376
2026-04-21,39.87212383403327
2026-04-22,38.13855323255356
2026-04-23,38.716410099713464
2026-04-24,35.827125763913955
2026-04-25,39.87212383403327
2026-04-26,41.60569443551298
2026-04-27,38.716410099713464
2026-04-28,36.98283949823376
2026-04-29,36.98283949823376
2026-04-30,36.98283949823376
2026-05-01,36.98283949823376
2026-05-02,38.13855323255356
2026-05-03,41.60569443551298
2026-05-04,40.44998070119318
2026-05-05,40.44998070119318
2026-05-06,39.87212383403327
2026-05-07,39.87212383403327
2026-05-08,38.13855323255356
2026-05-09,41.60569443551298
2026-05-10,38.13855323255356
2026-05-11,41.02783756835308
2026-05-12,37.56069636539366
2026-05-13,38.13855323255356
2026-05-14,41.02783756835308
2026-05-15,38.716410099713464
2026-05-16,39.294266966873366
2026-05-17,42.18355130267288
2026-05-18,41.60569443551298
2026-05-19,38.13855323255356
2026-05-20,39.87212383403327
2026-05-21,38.13855323255356
2026-05-22,39.294266966873366
2026-05-23,45.07283563847239
2026-05-24,41.02783756835308
2026-05-25,45.07283563847239
2026-05-26,39.294266966873366
2026-05-27,37.56069636539366
2026-05-28,40.44998070119318
2026-05-29,39.294266966873366
2026-05-30,40.44998070119318
2026-05-31,43.91712190415259
