Time,twitter
2024-10-02,24.869035910940642
2024-10-03,23.117695353832143
2024-10-04,23.117695353832143
2024-10-05,23.818231576675544
2024-10-06,26.27010835662744
2024-10-07,26.27010835662744
2024-10-08,23.117695353832143
2024-10-09,23.117695353832143
2024-10-10,23.117695353832143
2024-10-11,23.117695353832143
2024-10-12,24.168499688097242
2024-10-13,25.919840245205737
2024-10-14,23.818231576675544
2024-10-15,22.767427242410445
2024-10-16,23.467963465253845
2024-10-17,24.869035910940642
2024-10-18,23.117695353832143
2024-10-19,23.818231576675544
2024-10-20,26.970644579470836
2024-10-21,24.168499688097242
2024-10-22,22.767427242410445
2024-10-23,22.767427242410445
2024-10-24,22.417159130988747
2024-10-25,23.117695353832143
2024-10-26,24.51876779951894
2024-10-27,24.168499688097242
2024-10-28,23.467963465253845
2024-10-29,22.767427242410445
2024-10-30,22.417159130988747
2024-10-31,24.869035910940642
2024-11-01,24.168499688097242
2024-11-02,24.869035910940642
2024-11-03,28.021448913735934
2024-11-04,24.51876779951894
2024-11-05,26.27010835662744
2024-11-06,31.524130027952925
2024-11-07,25.919840245205737
2024-11-08,24.168499688097242
2024-11-09,24.51876779951894
2024-11-10,27.320912690892534
2024-11-11,24.51876779951894
2024-11-12,22.417159130988747
2024-11-13,25.21930402236234
2024-11-14,23.467963465253845
2024-11-15,22.06689101956705
2024-11-16,25.56957213378404
2024-11-17,25.21930402236234
2024-11-18,22.767427242410445
2024-11-19,22.06689101956705
2024-11-20,21.71662290814535
2024-11-21,21.01608668530195
2024-11-22,21.01608668530195
2024-11-23,21.71662290814535
2024-11-24,23.117695353832143
2024-11-25,20.66581857388025
2024-11-26,19.96528235103685
2024-11-27,22.417159130988747
2024-11-28,21.71662290814535
2024-11-29,20.66581857388025
2024-11-30,21.36635479672365
2024-12-01,23.818231576675544
2024-12-02,19.96528235103685
2024-12-03,20.66581857388025
2024-12-04,21.01608668530195
2024-12-05,21.36635479672365
2024-12-06,22.767427242410445
2024-12-07,21.36635479672365
2024-12-08,23.818231576675544
2024-12-09,20.315550462458553
2024-12-10,22.06689101956705
2024-12-11,21.36635479672365
2024-12-12,19.96528235103685
2024-12-13,19.96528235103685
2024-12-14,20.66581857388025
2024-12-15,22.767427242410445
2024-12-16,19.96528235103685
2024-12-17,20.315550462458553
2024-12-18,20.66581857388025
2024-12-19,20.66581857388025
2024-12-20,22.06689101956705
2024-12-21,21.01608668530195
2024-12-22,21.71662290814535
2024-12-23,20.66581857388025
2024-12-24,22.06689101956705
2024-12-25,21.36635479672365
2024-12-26,21.36635479672365
2024-12-27,21.36635479672365
2024-12-28,21.01608668530195
2024-12-29,22.417159130988747
2024-12-30,22.06689101956705
2024-12-31,21.71662290814535
2025-01-01,22.417159130988747
2025-01-02,22.06689101956705
2025-01-03,21.71662290814535
2025-01-04,22.06689101956705
2025-01-05,23.467963465253845
2025-01-06,23.467963465253845
2025-01-07,21.36635479672365
2025-01-08,22.06689101956705
2025-01-09,21.71662290814535
2025-01-10,21.71662290814535
2025-01-11,21.71662290814535
2025-01-12,23.818231576675544
2025-01-13,20.315550462458553
2025-01-14,20.66581857388025
2025-01-15,20.315550462458553
2025-01-16,21.36635479672365
2025-01-17,20.315550462458553
2025-01-18,21.01608668530195
2025-01-19,24.869035910940642
2025-01-20,23.818231576675544
2025-01-21,23.818231576675544
2025-01-22,22.06689101956705
2025-01-23,20.66581857388025
2025-01-24,19.96528235103685
2025-01-25,21.36635479672365
2025-01-26,21.36635479672365
2025-01-27,21.01608668530195
2025-01-28,20.66581857388025
2025-01-29,21.01608668530195
2025-01-30,20.66581857388025
2025-01-31,20.315550462458553
2025-02-01,21.01608668530195
2025-02-02,23.818231576675544
2025-02-03,22.06689101956705
2025-02-04,20.66581857388025
2025-02-05,20.66581857388025
2025-02-06,21.71662290814535
2025-02-07,21.36635479672365
2025-02-08,25.919840245205737
2025-02-09,25.56957213378404
2025-02-10,28.371717025157633
2025-02-11,21.36635479672365
2025-02-12,21.01608668530195
2025-02-13,20.315550462458553
2025-02-14,21.01608668530195
2025-02-15,21.71662290814535
2025-02-16,21.36635479672365
2025-02-17,21.01608668530195
2025-02-18,21.71662290814535
2025-02-19,21.36635479672365
2025-02-20,21.36635479672365
2025-02-21,21.36635479672365
2025-02-22,20.66581857388025
2025-02-23,23.117695353832143
2025-02-24,19.264746128193455
2025-02-25,18.564209905350054
2025-02-26,20.315550462458553
2025-02-27,19.615014239615153
2025-02-28,19.615014239615153
2025-03-01,21.36635479672365
2025-03-02,21.36635479672365
2025-03-03,19.264746128193455
2025-03-04,19.615014239615153
2025-03-05,19.96528235103685
2025-03-06,18.564209905350054
2025-03-07,18.914478016771756
2025-03-08,19.264746128193455
2025-03-09,20.315550462458553
2025-03-10,35.02681114216992
2025-03-11,23.818231576675544
2025-03-12,19.264746128193455
2025-03-13,19.264746128193455
2025-03-14,20.315550462458553
2025-03-15,21.01608668530195
2025-03-16,21.71662290814535
2025-03-17,18.914478016771756
2025-03-18,20.315550462458553
2025-03-19,20.66581857388025
2025-03-20,19.615014239615153
2025-03-21,18.914478016771756
2025-03-22,19.615014239615153
2025-03-23,19.615014239615153
2025-03-24,18.564209905350054
2025-03-25,19.264746128193455
2025-03-26,18.914478016771756
2025-03-27,18.914478016771756
2025-03-28,19.96528235103685
2025-03-29,21.36635479672365
2025-03-30,21.36635479672365
2025-03-31,18.914478016771756
2025-04-01,17.863673682506658
2025-04-02,18.914478016771756
2025-04-03,19.264746128193455
2025-04-04,18.914478016771756
2025-04-05,19.264746128193455
2025-04-06,19.96528235103685
2025-04-07,18.564209905350054
2025-04-08,18.213941793928356
2025-04-09,19.264746128193455
2025-04-10,18.213941793928356
2025-04-11,19.264746128193455
2025-04-12,20.315550462458553
2025-04-13,19.264746128193455
2025-04-14,18.213941793928356
2025-04-15,18.416251823801232
2025-04-16,19.264746128193455
2025-04-17,18.923536674825765
2025-04-18,18.416251823801232
2025-04-19,18.757461277168925
2025-04-20,20.288374488296526
2025-04-21,20.970793395031905
2025-04-22,19.605955581561144
2025-04-23,17.899908314722694
2025-04-24,19.264746128193455
2025-04-25,19.098670730536615
2025-04-26,22.33563120850266
2025-04-27,19.098670730536615
2025-04-28,17.733832917065854
2025-04-29,17.217489407987316
2025-04-30,17.899908314722694
2025-05-01,17.733832917065854
2025-05-02,17.733832917065854
2025-05-03,18.757461277168925
2025-05-04,19.264746128193455
2025-05-05,17.392623463698165
2025-05-06,16.876279954619626
2025-05-07,17.899908314722694
2025-05-08,18.923536674825765
2025-05-09,18.241117768090383
2025-05-10,18.241117768090383
2025-05-11,18.416251823801232
2025-05-12,18.923536674825765
2025-05-13,18.582327221458073
2025-05-14,17.899908314722694
2025-05-15,17.603992151625054
2025-05-16,17.936142946938734
2025-05-17,19.596896923507135
2025-05-18,18.600444537566094
2025-05-19,17.603992151625054
2025-05-20,17.271841356311374
2025-05-21,17.603992151625054
2025-05-22,18.932595332879774
2025-05-23,21.589801695389216
2025-05-24,22.586254081330257
2025-05-25,18.932595332879774
2025-05-26,18.932595332879774
2025-05-27,17.271841356311374
2025-05-28,17.271841356311374
2025-05-29,17.271841356311374
2025-05-30,18.932595332879774
2025-05-31,16.939690560997693
2025-06-01,17.936142946938734
2025-06-02,17.936142946938734
2025-06-03,18.268293742252414
2025-06-04,17.603992151625054
2025-06-05,22.254103286016576
2025-06-06,23.250555671957617
2025-06-07,18.268293742252414
2025-06-08,20.261198514134495
2025-06-09,18.932595332879774
2025-06-10,18.600444537566094
2025-06-11,18.268293742252414
2025-06-12,18.932595332879774
2025-06-13,19.264746128193455
2025-06-14,19.929047718820815
2025-06-15,18.932595332879774
2025-06-16,19.264746128193455
2025-06-17,20.261198514134495
2025-06-18,20.261198514134495
2025-06-19,18.268293742252414
2025-06-20,17.936142946938734
2025-06-21,16.939690560997693
2025-06-22,23.582706467271297
2025-06-23,19.929047718820815
2025-06-24,19.596896923507135
2025-06-25,18.600444537566094
2025-06-26,18.600444537566094
2025-06-27,18.600444537566094
2025-06-28,17.603992151625054
2025-06-29,17.271841356311374
2025-06-30,17.271841356311374
2025-07-01,18.600444537566094
2025-07-02,19.596896923507135
2025-07-03,19.264746128193455
2025-07-04,18.932595332879774
2025-07-05,18.932595332879774
2025-07-06,18.600444537566094
2025-07-07,19.596896923507135
2025-07-08,19.596896923507135
2025-07-09,19.264746128193455
2025-07-10,17.936142946938734
2025-07-11,18.268293742252414
2025-07-12,18.268293742252414
2025-07-13,19.264746128193455
2025-07-14,20.593349309448175
2025-07-15,20.261198514134495
2025-07-16,19.264746128193455
2025-07-17,19.596896923507135
2025-07-18,18.268293742252414
2025-07-19,19.929047718820815
2025-07-20,20.261198514134495
2025-07-21,19.264746128193455
2025-07-22,18.932595332879774
2025-07-23,17.603992151625054
2025-07-24,19.264746128193455
2025-07-25,18.600444537566094
2025-07-26,19.596896923507135
2025-07-27,19.264746128193455
2025-07-28,19.596896923507135
2025-07-29,19.264746128193455
2025-07-30,21.589801695389216
2025-07-31,21.257650900075536
2025-08-01,18.600444537566094
2025-08-02,17.936142946938734
2025-08-03,17.936142946938734
2025-08-04,16.939690560997693
2025-08-05,23.914857262584977
2025-08-06,26.9042144204081
2025-08-07,19.596896923507135
2025-08-08,17.271841356311374
2025-08-09,17.936142946938734
2025-08-10,18.268293742252414
2025-08-11,17.603992151625054
2025-08-12,17.271841356311374
2025-08-13,18.268293742252414
2025-08-14,17.271841356311374
2025-08-15,16.939690560997693
2025-08-16,15.943238175056653
2025-08-17,17.271841356311374
2025-08-18,17.271841356311374
2025-08-19,16.275388970370333
2025-08-20,16.275388970370333
2025-08-21,16.607539765684013
2025-08-22,16.275388970370333
2025-08-23,15.943238175056653
2025-08-24,16.607539765684013
2025-08-25,15.943238175056653
2025-08-26,16.275388970370333
2025-08-27,15.943238175056653
2025-08-28,15.61108737974297
2025-08-29,15.61108737974297
2025-08-30,16.607539765684013
2025-08-31,16.607539765684013
2025-09-01,16.607539765684013
2025-09-02,15.27893658442929
2025-09-03,15.61108737974297
2025-09-04,15.27893658442929
2025-09-05,16.939690560997693
2025-09-06,16.607539765684013
2025-09-07,17.936142946938734
2025-09-08,16.939690560997693
2025-09-09,17.271841356311374
2025-09-10,33.215079531368026
2025-09-11,31.22217475948594
2025-09-12,19.929047718820815
2025-09-13,19.264746128193455
2025-09-14,19.929047718820815
2025-09-15,15.943238175056653
2025-09-16,16.607539765684013
2025-09-17,15.27893658442929
2025-09-18,15.943238175056653
2025-09-19,16.275388970370333
2025-09-20,18.268293742252414
2025-09-21,17.603992151625054
2025-09-22,16.607539765684013
2025-09-23,17.271841356311374
2025-09-24,15.943238175056653
2025-09-25,15.61108737974297
2025-09-26,15.943238175056653
2025-09-27,17.603992151625054
2025-09-28,18.268293742252414
2025-09-29,16.939690560997693
2025-09-30,16.607539765684013
2025-10-01,16.275388970370333
2025-10-02,16.607539765684013
2025-10-03,15.943238175056653
2025-10-04,16.607539765684013
2025-10-05,16.939690560997693
2025-10-06,15.27893658442929
2025-10-07,16.607539765684013
2025-10-08,15.943238175056653
2025-10-09,15.61108737974297
2025-10-10,15.943238175056653
2025-10-11,16.275388970370333
2025-10-12,16.607539765684013
2025-10-13,16.939690560997693
2025-10-14,15.943238175056653
2025-10-15,14.94678578911561
2025-10-16,14.94678578911561
2025-10-17,15.61108737974297
2025-10-18,16.275388970370333
2025-10-19,17.936142946938734
2025-10-20,16.607539765684013
2025-10-21,15.27893658442929
2025-10-22,15.27893658442929
2025-10-23,15.27893658442929
2025-10-24,14.94678578911561
2025-10-25,16.275388970370333
2025-10-26,17.603992151625054
2025-10-27,15.27893658442929
2025-10-28,15.27893658442929
2025-10-29,14.61463499380193
2025-10-30,15.27893658442929
2025-10-31,15.27893658442929
2025-11-01,17.936142946938734
2025-11-02,17.936142946938734
2025-11-03,16.939690560997693
2025-11-04,17.603992151625054
2025-11-05,16.939690560997693
2025-11-06,16.607539765684013
2025-11-07,16.607539765684013
2025-11-08,17.603992151625054
2025-11-09,16.939690560997693
2025-11-10,16.275388970370333
2025-11-11,16.607539765684013
2025-11-12,15.61108737974297
2025-11-13,15.61108737974297
2025-11-14,15.61108737974297
2025-11-15,16.607539765684013
2025-11-16,17.603992151625054
2025-11-17,15.61108737974297
2025-11-18,24.247008057898658
2025-11-19,15.943238175056653
2025-11-20,15.61108737974297
2025-11-21,15.61108737974297
2025-11-22,16.275388970370333
2025-11-23,18.932595332879774
2025-11-24,17.271841356311374
2025-11-25,16.275388970370333
2025-11-26,16.939690560997693
2025-11-27,16.939690560997693
2025-11-28,16.275388970370333
2025-11-29,16.939690560997693
2025-11-30,17.936142946938734
2025-12-01,15.61108737974297
2025-12-02,16.607539765684013
2025-12-03,15.27893658442929
2025-12-04,14.28248419848825
2025-12-05,15.61108737974297
2025-12-06,16.275388970370333
2025-12-07,17.603992151625054
2025-12-08,16.607539765684013
2025-12-09,14.94678578911561
2025-12-10,15.27893658442929
2025-12-11,16.041249885149213
2025-12-12,15.592029547224973
2025-12-13,15.284381679434432
2025-12-14,17.721061694235615
2025-12-15,16.207325282806053
2025-12-16,14.976733811643893
2025-12-17,15.425954149568133
2025-12-18,15.733602017358674
2025-12-19,15.733602017358674
2025-12-20,16.65654562073029
2025-12-21,16.82262101838713
2025-12-22,16.041249885149213
2025-12-23,15.284381679434432
2025-12-24,15.592029547224973
2025-12-25,15.592029547224973
2025-12-26,17.271841356311374
2025-12-27,15.899677415015514
2025-12-28,17.579489224101913
2025-12-29,16.207325282806053
2025-12-30,16.348897752939756
2025-12-31,15.733602017358674
2026-01-01,16.207325282806053
2026-01-02,16.207325282806053
2026-01-03,16.964193488520834
2026-01-04,17.271841356311374
2026-01-05,17.271841356311374
2026-01-06,15.592029547224973
2026-01-07,16.207325282806053
2026-01-08,16.514973150596596
2026-01-09,16.041249885149213
2026-01-10,16.139261595241774
2026-01-11,18.12127617711357
2026-01-12,15.856116654974375
2026-01-13,16.98869641604397
2026-01-14,15.572971714706975
2026-01-15,15.289826774439575
2026-01-16,18.40442111738097
2026-01-17,16.705551475776574
2026-01-18,17.55498629657877
2026-01-19,16.422406535509175
2026-01-20,15.856116654974375
2026-01-21,16.705551475776574
2026-01-22,16.705551475776574
2026-01-23,15.856116654974375
2026-01-24,18.12127617711357
2026-01-25,18.12127617711357
2026-01-26,16.98869641604397
2026-01-27,16.705551475776574
2026-01-28,15.289826774439575
2026-01-29,15.572971714706975
2026-01-30,15.856116654974375
2026-01-31,16.422406535509175
2026-02-01,16.98869641604397
2026-02-02,15.006681834172177
2026-02-03,16.422406535509175
2026-02-04,15.572971714706975
2026-02-05,16.422406535509175
2026-02-06,15.572971714706975
2026-02-07,15.006681834172177
2026-02-08,15.572971714706975
2026-02-09,18.12127617711357
2026-02-10,14.723536893904777
2026-02-11,14.157247013369979
2026-02-12,14.157247013369979
2026-02-13,14.723536893904777
2026-02-14,15.006681834172177
2026-02-15,15.572971714706975
2026-02-16,19.820145818717968
2026-02-17,14.723536893904777
2026-02-18,14.723536893904777
2026-02-19,14.723536893904777
2026-02-20,14.440391953637377
2026-02-21,15.856116654974375
2026-02-22,15.856116654974375
2026-02-23,16.139261595241774
2026-02-24,15.572971714706975
2026-02-25,15.572971714706975
2026-02-26,15.006681834172177
2026-02-27,15.006681834172177
2026-02-28,16.705551475776574
2026-03-01,17.55498629657877
2026-03-02,18.97071099791577
2026-03-03,18.68756605764837
2026-03-04,17.838131236846174
2026-03-05,18.68756605764837
2026-03-06,19.25385593818317
2026-03-07,18.68756605764837
2026-03-08,17.838131236846174
2026-03-09,17.838131236846174
2026-03-10,17.838131236846174
2026-03-11,19.53700087845057
2026-03-12,17.271841356311374
2026-03-13,16.98869641604397
2026-03-14,17.271841356311374
2026-03-15,17.271841356311374
2026-03-16,17.55498629657877
2026-03-17,16.98869641604397
2026-03-18,19.53700087845057
2026-03-19,17.838131236846174
2026-03-20,16.705551475776574
2026-03-21,16.98869641604397
2026-03-22,16.98869641604397
2026-03-23,16.705551475776574
2026-03-24,15.856116654974375
2026-03-25,19.820145818717968
2026-03-26,18.97071099791577
2026-03-27,20.952725579787568
2026-03-28,21.235870520054966
2026-03-29,24.067319922728963
2026-03-30,21.235870520054966
2026-03-31,18.40442111738097
2026-04-01,16.705551475776574
2026-04-02,17.271841356311374
2026-04-03,16.705551475776574
2026-04-04,17.271841356311374
2026-04-05,18.68756605764837
2026-04-06,18.97071099791577
2026-04-07,19.820145818717968
2026-04-08,17.271841356311374
2026-04-09,16.98869641604397
2026-04-10,17.55498629657877
2026-04-11,17.271841356311374
2026-04-12,17.55498629657877
2026-04-13,18.68756605764837
2026-04-14,20.669580639520166
2026-04-15,17.55498629657877
2026-04-16,18.40442111738097
2026-04-17,28.314494026739958
2026-04-18,20.10329075898537
2026-04-19,17.271841356311374
2026-04-20,15.856116654974375
2026-04-21,16.422406535509175
2026-04-22,16.705551475776574
2026-04-23,16.139261595241774
2026-04-24,16.705551475776574
2026-04-25,17.55498629657877
2026-04-26,17.838131236846174
2026-04-27,15.289826774439575
2026-04-28,15.856116654974375
2026-04-29,15.572971714706975
2026-04-30,15.572971714706975
2026-05-01,15.289826774439575
2026-05-02,16.139261595241774
2026-05-03,16.422406535509175
2026-05-04,15.006681834172177
2026-05-05,15.856116654974375
2026-05-06,15.006681834172177
2026-05-07,15.572971714706975
2026-05-08,15.572971714706975
2026-05-09,16.705551475776574
2026-05-10,16.705551475776574
2026-05-11,15.572971714706975
2026-05-12,15.856116654974375
2026-05-13,14.723536893904777
2026-05-14,15.572971714706975
2026-05-15,15.289826774439575
2026-05-16,16.422406535509175
2026-05-17,15.572971714706975
2026-05-18,15.289826774439575
2026-05-19,15.856116654974375
2026-05-20,16.422406535509175
2026-05-21,15.572971714706975
2026-05-22,18.68756605764837
2026-05-23,22.085305340857165
2026-05-24,16.705551475776574
2026-05-25,16.705551475776574
2026-05-26,16.139261595241774
2026-05-27,16.139261595241774
2026-05-28,16.422406535509175
2026-05-29,17.55498629657877
2026-05-30,16.422406535509175
2026-05-31,20.386435699252768
