Time,pinterest
2024-09-28,62.267085530944705
2024-09-29,64.12580450201769
2024-09-30,74.34875884291905
2024-10-01,81.78363472721097
2024-10-02,78.9955562706015
2024-10-03,76.20747781399203
2024-10-04,73.41939935738256
2024-10-05,65.05516398755417
2024-10-06,64.12580450201769
2024-10-07,77.13683729952852
2024-10-08,73.41939935738256
2024-10-09,74.34875884291905
2024-10-10,75.27811832845555
2024-10-11,70.6313209007731
2024-10-12,57.62028810326227
2024-10-13,63.19644501648119
2024-10-14,77.13683729952852
2024-10-15,80.85427524167447
2024-10-16,78.9955562706015
2024-10-17,78.066196785065
2024-10-18,70.6313209007731
2024-10-19,64.12580450201769
2024-10-20,65.98452347309066
2024-10-21,82.71299421274745
2024-10-22,85.50107266935692
2024-10-23,84.57171318382042
2024-10-24,84.57171318382042
2024-10-25,73.41939935738256
2024-10-26,62.267085530944705
2024-10-27,65.05516398755417
2024-10-28,78.9955562706015
2024-10-29,84.57171318382042
2024-10-30,79.92491575613798
2024-10-31,75.27811832845555
2024-11-01,65.98452347309066
2024-11-02,64.12580450201769
2024-11-03,65.05516398755417
2024-11-04,79.92491575613798
2024-11-05,70.6313209007731
2024-11-06,52.973490675579825
2024-11-07,76.20747781399203
2024-11-08,76.20747781399203
2024-11-09,68.77260192970013
2024-11-10,66.91388295862714
2024-11-11,78.066196785065
2024-11-12,82.71299421274745
2024-11-13,82.71299421274745
2024-11-14,81.78363472721097
2024-11-15,80.85427524167447
2024-11-16,60.40836655987173
2024-11-17,60.40836655987173
2024-11-18,87.35979164042989
2024-11-19,88.28915112596637
2024-11-20,81.78363472721097
2024-11-21,86.4304321548934
2024-11-22,76.20747781399203
2024-11-23,65.05516398755417
2024-11-24,63.19644501648119
2024-11-25,80.85427524167447
2024-11-26,78.066196785065
2024-11-27,71.56068038630958
2024-11-28,62.267085530944705
2024-11-29,57.62028810326227
2024-11-30,55.761569132189294
2024-12-01,61.33772604540822
2024-12-02,77.13683729952852
2024-12-03,78.9955562706015
2024-12-04,79.92491575613798
2024-12-05,77.13683729952852
2024-12-06,72.49003987184608
2024-12-07,63.19644501648119
2024-12-08,65.98452347309066
2024-12-09,73.41939935738256
2024-12-10,80.85427524167447
2024-12-11,78.9955562706015
2024-12-12,80.85427524167447
2024-12-13,74.34875884291905
2024-12-14,65.05516398755417
2024-12-15,65.05516398755417
2024-12-16,74.34875884291905
2024-12-17,80.85427524167447
2024-12-18,78.066196785065
2024-12-19,78.9955562706015
2024-12-20,76.20747781399203
2024-12-21,65.05516398755417
2024-12-22,65.98452347309066
2024-12-23,66.91388295862714
2024-12-24,66.91388295862714
2024-12-25,65.98452347309066
2024-12-26,69.70196141523661
2024-12-27,73.41939935738256
2024-12-28,69.70196141523661
2024-12-29,67.84324244416364
2024-12-30,92.93594855364881
2024-12-31,82.71299421274745
2025-01-01,71.56068038630958
2025-01-02,83.64235369828394
2025-01-03,78.9955562706015
2025-01-04,73.41939935738256
2025-01-05,74.34875884291905
2025-01-06,80.85427524167447
2025-01-07,85.50107266935692
2025-01-08,78.066196785065
2025-01-09,79.92491575613798
2025-01-10,80.85427524167447
2025-01-11,76.20747781399203
2025-01-12,72.49003987184608
2025-01-13,90.14787009703936
2025-01-14,91.07722958257584
2025-01-15,88.28915112596637
2025-01-16,89.21851061150286
2025-01-17,87.35979164042989
2025-01-18,70.6313209007731
2025-01-19,78.066196785065
2025-01-20,74.34875884291905
2025-01-21,82.71299421274745
2025-01-22,84.57171318382042
2025-01-23,82.71299421274745
2025-01-24,79.92491575613798
2025-01-25,66.91388295862714
2025-01-26,71.56068038630958
2025-01-27,83.64235369828394
2025-01-28,86.4304321548934
2025-01-29,86.4304321548934
2025-01-30,90.14787009703936
2025-01-31,77.13683729952852
2025-02-01,70.6313209007731
2025-02-02,68.77260192970013
2025-02-03,83.64235369828394
2025-02-04,84.57171318382042
2025-02-05,85.50107266935692
2025-02-06,92.00658906811233
2025-02-07,87.35979164042989
2025-02-08,73.41939935738256
2025-02-09,67.84324244416364
2025-02-10,77.13683729952852
2025-02-11,85.50107266935692
2025-02-12,86.4304321548934
2025-02-13,85.50107266935692
2025-02-14,80.85427524167447
2025-02-15,68.77260192970013
2025-02-16,68.77260192970013
2025-02-17,74.34875884291905
2025-02-18,82.71299421274745
2025-02-19,82.71299421274745
2025-02-20,78.066196785065
2025-02-21,79.92491575613798
2025-02-22,66.91388295862714
2025-02-23,65.05516398755417
2025-02-24,89.21851061150286
2025-02-25,86.4304321548934
2025-02-26,83.64235369828394
2025-02-27,77.13683729952852
2025-02-28,78.9955562706015
2025-03-01,69.70196141523661
2025-03-02,65.98452347309066
2025-03-03,82.71299421274745
2025-03-04,89.21851061150286
2025-03-05,80.85427524167447
2025-03-06,88.28915112596637
2025-03-07,84.57171318382042
2025-03-08,68.77260192970013
2025-03-09,65.05516398755417
2025-03-10,78.9955562706015
2025-03-11,75.27811832845555
2025-03-12,78.9955562706015
2025-03-13,80.85427524167447
2025-03-14,72.49003987184608
2025-03-15,65.05516398755417
2025-03-16,68.77260192970013
2025-03-17,78.9955562706015
2025-03-18,78.066196785065
2025-03-19,78.9955562706015
2025-03-20,76.20747781399203
2025-03-21,68.77260192970013
2025-03-22,61.33772604540822
2025-03-23,72.49003987184608
2025-03-24,74.34875884291905
2025-03-25,76.20747781399203
2025-03-26,78.066196785065
2025-03-27,75.27811832845555
2025-03-28,67.84324244416364
2025-03-29,66.91388295862714
2025-03-30,66.91388295862714
2025-03-31,75.27811832845555
2025-04-01,76.20747781399203
2025-04-02,72.49003987184608
2025-04-03,78.9955562706015
2025-04-04,77.13683729952852
2025-04-05,65.05516398755417
2025-04-06,66.91388295862714
2025-04-07,83.64235369828394
2025-04-08,82.71299421274745
2025-04-09,78.9955562706015
2025-04-10,75.27811832845555
2025-04-11,78.066196785065
2025-04-12,66.91388295862714
2025-04-13,65.05516398755417
2025-04-14,75.27811832845555
2025-04-15,84.22618209304405
2025-04-16,83.7615023502758
2025-04-17,81.78363472721097
2025-04-18,71.42961686911855
2025-04-19,65.0313342571558
2025-04-20,67.99813569175305
2025-04-21,73.93173856094757
2025-04-22,81.78363472721097
2025-04-23,73.40748449218339
2025-04-24,77.36321973831306
2025-04-25,72.41855068065098
2025-04-26,67.00920188022064
2025-04-27,65.0313342571558
2025-04-28,83.7615023502758
2025-04-29,81.78363472721097
2025-04-30,81.78363472721097
2025-05-01,81.78363472721097
2025-05-02,75.85003185801646
2025-05-03,70.9649371263503
2025-05-04,66.02026806868822
2025-05-05,79.80576710414613
2025-05-06,86.20404971610887
2025-05-07,83.23724828151163
2025-05-08,79.80576710414613
2025-05-09,81.31895498444273
2025-05-10,69.97600331481789
2025-05-11,68.98706950328548
2025-05-12,81.78363472721097
2025-05-13,86.72830378487305
2025-05-14,81.78363472721097
2025-05-15,77.58960217709759
2025-05-16,72.34706148945587
2025-05-17,65.00750452675744
2025-05-18,66.05601266428579
2025-05-19,80.73512658968262
2025-05-20,83.88065100226767
2025-05-21,81.78363472721098
2025-05-22,80.73512658968262
2025-05-23,73.39556962698421
2025-05-24,69.20153707687082
2025-05-25,65.00750452675744
2025-05-26,70.25004521439917
2025-05-27,77.58960217709759
2025-05-28,82.83214286473932
2025-05-29,80.73512658968262
2025-05-30,73.39556962698421
2025-05-31,63.95899638922909
2025-06-01,67.10452080181413
2025-06-02,71.29855335192751
2025-06-03,77.58960217709759
2025-06-04,70.25004521439917
2025-06-05,75.4925859020409
2025-06-06,67.10452080181413
2025-06-07,58.716455701587364
2025-06-08,66.05601266428579
2025-06-09,75.4925859020409
2025-06-10,76.54109403956924
2025-06-11,72.34706148945587
2025-06-12,71.29855335192751
2025-06-13,69.20153707687082
2025-06-14,62.91048825170075
2025-06-15,66.05601266428579
2025-06-16,71.29855335192751
2025-06-17,79.68661845215428
2025-06-18,70.25004521439917
2025-06-19,65.00750452675744
2025-06-20,66.05601266428579
2025-06-21,63.95899638922909
2025-06-22,60.81347197664406
2025-06-23,70.25004521439917
2025-06-24,77.58960217709759
2025-06-25,80.73512658968262
2025-06-26,74.44407776451256
2025-06-27,73.39556962698421
2025-06-28,67.10452080181413
2025-06-29,66.05601266428579
2025-06-30,69.20153707687082
2025-07-01,72.34706148945587
2025-07-02,71.29855335192751
2025-07-03,70.25004521439917
2025-07-04,66.05601266428579
2025-07-05,61.861980114172404
2025-07-06,61.861980114172404
2025-07-07,69.20153707687082
2025-07-08,74.44407776451256
2025-07-09,72.34706148945587
2025-07-10,72.34706148945587
2025-07-11,73.39556962698421
2025-07-12,63.95899638922909
2025-07-13,67.10452080181413
2025-07-14,79.68661845215428
2025-07-15,74.44407776451256
2025-07-16,71.29855335192751
2025-07-17,82.83214286473932
2025-07-18,78.63811031462593
2025-07-19,72.34706148945587
2025-07-20,74.44407776451256
2025-07-21,81.78363472721098
2025-07-22,77.58960217709759
2025-07-23,77.58960217709759
2025-07-24,74.44407776451256
2025-07-25,73.39556962698421
2025-07-26,69.20153707687082
2025-07-27,73.39556962698421
2025-07-28,81.78363472721098
2025-07-29,90.17169982743773
2025-07-30,94.36573237755113
2025-07-31,103.80230561530624
2025-08-01,81.78363472721098
2025-08-02,67.10452080181413
2025-08-03,65.00750452675744
2025-08-04,80.73512658968262
2025-08-05,83.88065100226767
2025-08-06,80.73512658968262
2025-08-07,84.92915913979601
2025-08-08,78.63811031462593
2025-08-09,67.10452080181413
2025-08-10,73.39556962698421
2025-08-11,81.78363472721098
2025-08-12,82.83214286473932
2025-08-13,80.73512658968262
2025-08-14,80.73512658968262
2025-08-15,84.92915913979601
2025-08-16,68.15302893934248
2025-08-17,68.15302893934248
2025-08-18,85.97766727732436
2025-08-19,85.97766727732436
2025-08-20,83.88065100226767
2025-08-21,91.2202079649661
2025-08-22,83.88065100226767
2025-08-23,65.00750452675744
2025-08-24,72.34706148945587
2025-08-25,93.31722424002278
2025-08-26,92.26871610249444
2025-08-27,93.31722424002278
2025-08-28,88.07468355238105
2025-08-29,75.4925859020409
2025-08-30,65.00750452675744
2025-08-31,76.54109403956924
2025-09-01,75.4925859020409
2025-09-02,91.2202079649661
2025-09-03,98.5597649276645
2025-09-04,93.31722424002278
2025-09-05,90.17169982743773
2025-09-06,66.05601266428579
2025-09-07,69.20153707687082
2025-09-08,90.17169982743773
2025-09-09,91.2202079649661
2025-09-10,85.97766727732436
2025-09-11,87.0261754148527
2025-09-12,81.78363472721098
2025-09-13,62.91048825170075
2025-09-14,73.39556962698421
2025-09-15,88.07468355238105
2025-09-16,94.36573237755113
2025-09-17,90.17169982743773
2025-09-18,90.17169982743773
2025-09-19,88.07468355238105
2025-09-20,69.20153707687082
2025-09-21,73.39556962698421
2025-09-22,92.26871610249444
2025-09-23,91.2202079649661
2025-09-24,92.26871610249444
2025-09-25,92.26871610249444
2025-09-26,84.92915913979601
2025-09-27,72.34706148945587
2025-09-28,74.44407776451256
2025-09-29,88.07468355238105
2025-09-30,87.0261754148527
2025-10-01,95.41424051507947
2025-10-02,87.0261754148527
2025-10-03,88.07468355238105
2025-10-04,70.25004521439917
2025-10-05,70.25004521439917
2025-10-06,88.07468355238105
2025-10-07,92.26871610249444
2025-10-08,101.70528934024955
2025-10-09,95.41424051507947
2025-10-10,78.63811031462593
2025-10-11,69.20153707687082
2025-10-12,72.34706148945587
2025-10-13,91.2202079649661
2025-10-14,100.65678120272119
2025-10-15,93.31722424002278
2025-10-16,94.36573237755113
2025-10-17,88.07468355238105
2025-10-18,73.39556962698421
2025-10-19,71.29855335192751
2025-10-20,104.85081375283458
2025-10-21,94.36573237755113
2025-10-22,92.26871610249444
2025-10-23,95.41424051507947
2025-10-24,84.92915913979601
2025-10-25,77.58960217709759
2025-10-26,73.39556962698421
2025-10-27,92.26871610249444
2025-10-28,90.17169982743773
2025-10-29,94.36573237755113
2025-10-30,91.2202079649661
2025-10-31,88.07468355238105
2025-11-01,61.861980114172404
2025-11-02,70.25004521439917
2025-11-03,96.46274865260781
2025-11-04,92.26871610249444
2025-11-05,94.36573237755113
2025-11-06,94.36573237755113
2025-11-07,87.0261754148527
2025-11-08,75.4925859020409
2025-11-09,78.63811031462593
2025-11-10,93.31722424002278
2025-11-11,93.31722424002278
2025-11-12,99.60827306519285
2025-11-13,96.46274865260781
2025-11-14,87.0261754148527
2025-11-15,67.10452080181413
2025-11-16,80.73512658968262
2025-11-17,94.36573237755113
2025-11-18,89.12319168990939
2025-11-19,84.92915913979601
2025-11-20,88.07468355238105
2025-11-21,82.83214286473932
2025-11-22,71.29855335192751
2025-11-23,79.68661845215428
2025-11-24,85.97766727732436
2025-11-25,88.07468355238105
2025-11-26,82.83214286473932
2025-11-27,71.29855335192751
2025-11-28,73.39556962698421
2025-11-29,75.4925859020409
2025-11-30,71.29855335192751
2025-12-01,80.73512658968262
2025-12-02,90.17169982743773
2025-12-03,90.17169982743773
2025-12-04,88.07468355238105
2025-12-05,87.0261754148527
2025-12-06,75.4925859020409
2025-12-07,77.58960217709759
2025-12-08,94.36573237755113
2025-12-09,93.31722424002278
2025-12-10,88.07468355238105
2025-12-11,90.83893227859215
2025-12-12,90.31467820982797
2025-12-13,74.39641830371582
2025-12-14,75.54024536283765
2025-12-15,87.50277002282013
2025-12-16,86.88319703246248
2025-12-17,86.3589429636983
2025-12-18,88.02702409158431
2025-12-19,81.78363472721098
2025-12-20,71.58451011670797
2025-12-21,70.44068305758614
2025-12-22,75.54024536283765
2025-12-23,77.8278994810813
2025-12-24,68.15302893934248
2025-12-25,68.15302893934248
2025-12-26,72.10876418547215
2025-12-27,74.39641830371582
2025-12-28,71.58451011670797
2025-12-29,80.63980766808913
2025-12-30,88.02702409158431
2025-12-31,86.88319703246248
2026-01-01,76.68407242195947
2026-01-02,88.02702409158431
2026-01-03,88.02702409158431
2026-01-04,81.78363472721098
2026-01-05,91.98275933771399
2026-01-06,93.74615938719347
2026-01-07,91.4585052689498
2026-01-08,90.83893227859215
2026-01-09,94.27041345595764
2026-01-10,75.58790482363439
2026-01-11,80.54448874649566
2026-01-12,90.4576565922182
2026-01-13,92.93594855364883
2026-01-14,97.8925324765101
2026-01-15,89.21851061150288
2026-01-16,87.97936463078756
2026-01-17,79.30534276578034
2026-01-18,78.06619678506502
2026-01-19,87.97936463078756
2026-01-20,90.4576565922182
2026-01-21,91.69680257293352
2026-01-22,87.97936463078756
2026-01-23,83.02278070792629
2026-01-24,78.06619678506502
2026-01-25,81.78363472721098
2026-01-26,87.97936463078756
2026-01-27,94.17509453436415
2026-01-28,91.69680257293352
2026-01-29,87.97936463078756
2026-01-30,89.21851061150288
2026-01-31,76.8270508043497
2026-02-01,76.8270508043497
2026-02-02,85.50107266935693
2026-02-03,87.97936463078756
2026-02-04,85.50107266935693
2026-02-05,91.69680257293352
2026-02-06,83.02278070792629
2026-02-07,79.30534276578034
2026-02-08,70.63132090077312
2026-02-09,75.58790482363439
2026-02-10,94.17509453436415
2026-02-11,89.21851061150288
2026-02-12,89.21851061150288
2026-02-13,83.02278070792629
2026-02-14,71.87046688148843
2026-02-15,69.3921749200578
2026-02-16,79.30534276578034
2026-02-17,89.21851061150288
2026-02-18,81.78363472721098
2026-02-19,81.78363472721098
2026-02-20,85.50107266935693
2026-02-21,79.30534276578034
2026-02-22,70.63132090077312
2026-02-23,87.97936463078756
2026-02-24,85.50107266935693
2026-02-25,86.74021865007225
2026-02-26,85.50107266935693
2026-02-27,86.74021865007225
2026-02-28,75.58790482363439
2026-03-01,74.34875884291907
2026-03-02,87.97936463078756
2026-03-03,91.69680257293352
2026-03-04,90.4576565922182
2026-03-05,84.26192668864161
2026-03-06,84.26192668864161
2026-03-07,74.34875884291907
2026-03-08,79.30534276578034
2026-03-09,89.21851061150288
2026-03-10,84.26192668864161
2026-03-11,86.74021865007225
2026-03-12,90.4576565922182
2026-03-13,87.97936463078756
2026-03-14,75.58790482363439
2026-03-15,75.58790482363439
2026-03-16,83.02278070792629
2026-03-17,94.17509453436415
2026-03-18,85.50107266935693
2026-03-19,83.02278070792629
2026-03-20,80.54448874649566
2026-03-21,83.02278070792629
2026-03-22,71.87046688148843
2026-03-23,84.26192668864161
2026-03-24,89.21851061150288
2026-03-25,90.4576565922182
2026-03-26,87.97936463078756
2026-03-27,79.30534276578034
2026-03-28,70.63132090077312
2026-03-29,76.8270508043497
2026-03-30,84.26192668864161
2026-03-31,89.21851061150288
2026-04-01,87.97936463078756
2026-04-02,86.74021865007225
2026-04-03,78.06619678506502
2026-04-04,71.87046688148843
2026-04-05,69.3921749200578
2026-04-06,80.54448874649566
2026-04-07,83.02278070792629
2026-04-08,79.30534276578034
2026-04-09,79.30534276578034
2026-04-10,76.8270508043497
2026-04-11,68.15302893934248
2026-04-12,68.15302893934248
2026-04-13,80.54448874649566
2026-04-14,86.74021865007225
2026-04-15,78.06619678506502
2026-04-16,79.30534276578034
2026-04-17,81.78363472721098
2026-04-18,70.63132090077312
2026-04-19,70.63132090077312
2026-04-20,81.78363472721098
2026-04-21,83.02278070792629
2026-04-22,87.97936463078756
2026-04-23,86.74021865007225
2026-04-24,79.30534276578034
2026-04-25,69.3921749200578
2026-04-26,73.10961286220375
2026-04-27,86.74021865007225
2026-04-28,86.74021865007225
2026-04-29,87.97936463078756
2026-04-30,85.50107266935693
2026-05-01,75.58790482363439
2026-05-02,68.15302893934248
2026-05-03,65.67473697791185
2026-05-04,86.74021865007225
2026-05-05,85.50107266935693
2026-05-06,83.02278070792629
2026-05-07,83.02278070792629
2026-05-08,83.02278070792629
2026-05-09,74.34875884291907
2026-05-10,74.34875884291907
2026-05-11,85.50107266935693
2026-05-12,87.97936463078756
2026-05-13,83.02278070792629
2026-05-14,84.26192668864161
2026-05-15,123.91459807153178
2026-05-16,73.10961286220375
2026-05-17,74.34875884291907
2026-05-18,79.30534276578034
2026-05-19,79.30534276578034
2026-05-20,84.26192668864161
2026-05-21,85.50107266935693
2026-05-22,79.30534276578034
2026-05-23,73.10961286220375
2026-05-24,79.30534276578034
2026-05-25,71.87046688148843
2026-05-26,79.30534276578034
2026-05-27,83.02278070792629
2026-05-28,86.74021865007225
2026-05-29,83.02278070792629
2026-05-30,78.06619678506502
2026-05-31,78.06619678506502
