,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20,pos_21,pos_22,pos_23,pos_24,pos_25,pos_26,pos_27,pos_28,pos_29,pos_30,pos_31,pos_32,pos_33,pos_34,pos_35,pos_36
connections,1.3149038461538463,1.1538461538461537,1.2532051282051282,1.357371794871795,1.1474358974358974,1.2572115384615385,1.3116987179487178,1.1314102564102564,1.3125,1.3461538461538463,1.1762820512820513,1.3349358974358974,1.3798076923076923,1.2099358974358974,1.4102564102564104,1.422275641025641,1.2708333333333333,1.4911858974358974,1.451121794871795,1.3862179487179487,1.5272435897435896,1.5376602564102564,1.482371794871795,1.5889423076923077,1.6049679487179487,1.5528846153846154,1.5536858974358974,1.6225961538461537,1.5897435897435896,1.5496794871794872,1.6394230769230769,1.5913461538461537,1.5520833333333333,1.6322115384615385,1.6314102564102564,1.5536858974358974
cool_math_games,1.3197115384615385,1.1987179487179487,1.6169871794871795,1.3076923076923077,1.1826923076923077,1.6017628205128205,1.3044871794871795,1.185897435897436,1.6017628205128205,1.3004807692307692,1.1826923076923077,1.625,1.3245192307692308,1.1778846153846154,1.5873397435897436,1.2900641025641026,1.1514423076923077,1.638621794871795,1.3293269230769231,1.1866987179487178,1.6610576923076923,1.3774038461538463,1.2139423076923077,1.6442307692307692,1.3998397435897436,1.1979166666666667,1.623397435897436,1.373397435897436,1.203525641025641,1.623397435897436,1.3942307692307692,1.140224358974359,1.6201923076923077,1.3509615384615385,1.1482371794871795,1.6354166666666667
copa_del_rey,1.3237179487179487,1.5809294871794872,1.5737179487179487,1.279647435897436,1.5520833333333333,1.5520833333333333,1.2572115384615385,1.5232371794871795,1.5568910256410255,1.2548076923076923,1.5112179487179487,1.532852564102564,1.2331730769230769,1.484775641025641,1.5352564102564104,1.233974358974359,1.4807692307692308,1.5224358974358974,1.2331730769230769,1.4967948717948718,1.5520833333333333,1.2475961538461537,1.5424679487179487,1.5833333333333333,1.2628205128205128,1.5841346153846154,1.6065705128205128,1.296474358974359,1.6258012820512822,1.6322115384615385,1.296474358974359,1.6241987179487178,1.6290064102564104,1.3165064102564104,1.6474358974358974,1.6370192307692308
costco,1.3205128205128205,1.7716346153846154,1.3894230769230769,1.3181089743589745,1.782852564102564,1.4110576923076923,1.3205128205128205,1.796474358974359,1.4142628205128205,1.3461538461538463,1.8173076923076923,1.3958333333333333,1.3341346153846154,1.814102564102564,1.4014423076923077,1.3317307692307692,1.8173076923076923,1.3934294871794872,1.361378205128205,1.845352564102564,1.3661858974358974,1.3774038461538463,1.8245192307692308,1.4310897435897436,1.4495192307692308,1.8197115384615385,1.421474358974359,1.4407051282051282,1.8116987179487178,1.4495192307692308,1.4543269230769231,1.8693910256410255,1.4278846153846154,1.4318910256410255,1.8213141025641026,1.483974358974359
covid_vaccine_near_me,1.1875,1.2211538461538463,1.375,1.1810897435897436,1.2307692307692308,1.4278846153846154,1.1610576923076923,1.2716346153846154,1.4567307692307692,1.1458333333333333,1.3197115384615385,1.4286858974358974,1.1971153846153846,1.40625,1.4775641025641026,1.263621794871795,1.4383012820512822,1.4575320512820513,1.2916666666666667,1.4254807692307692,1.5184294871794872,1.2524038461538463,1.3838141025641026,1.5929487179487178,1.234775641025641,1.3381410256410255,1.6049679487179487,1.2155448717948718,1.3149038461538463,1.5913461538461537,1.1466346153846154,1.248397435897436,1.5889423076923077,1.0657051282051282,1.220352564102564,1.5817307692307692
cowboys,1.3028846153846154,1.564102564102564,1.5793269230769231,1.2780448717948718,1.5496794871794872,1.5841346153846154,1.2732371794871795,1.5512820512820513,1.5865384615384615,1.2892628205128205,1.5657051282051282,1.609775641025641,1.3149038461538463,1.578525641025641,1.6378205128205128,1.326121794871795,1.6201923076923077,1.6658653846153846,1.3629807692307692,1.6490384615384615,1.703525641025641,1.3982371794871795,1.6866987179487178,1.6899038461538463,1.4022435897435896,1.6346153846153846,1.6586538461538463,1.3918269230769231,1.5985576923076923,1.6346153846153846,1.3685897435897436,1.578525641025641,1.6145833333333333,1.3741987179487178,1.5480769230769231,1.6177884615384615
craigslist,2.737980769230769,2.6770833333333335,2.4911858974358974,2.7163461538461537,2.621794871794872,2.2996794871794872,2.579326923076923,2.4318910256410255,2.0224358974358974,2.3365384615384617,2.2684294871794872,1.8509615384615385,2.16025641025641,2.096955128205128,1.6258012820512822,1.8838141025641026,1.796474358974359,1.2908653846153846,1.5576923076923077,1.5336538461538463,1.0408653846153846,1.2532051282051282,1.2139423076923077,0.7964743589743589,0.9527243589743589,0.9615384615384616,0.6201923076923077,0.6634615384615384,0.7171474358974359,0.4855769230769231,0.5016025641025641,0.5280448717948718,0.40224358974358976,0.3661858974358974,0.3814102564102564,0.31330128205128205
credit_karma,2.2435897435897436,2.1314102564102564,1.8982371794871795,2.1650641025641026,1.9751602564102564,1.7916666666666667,2.0641025641025643,1.8525641025641026,1.6506410256410255,1.9495192307692308,1.7043269230769231,1.5504807692307692,1.798878205128205,1.5400641025641026,1.4166666666666667,1.6674679487179487,1.4174679487179487,1.2451923076923077,1.4559294871794872,1.2596153846153846,1.0961538461538463,1.2748397435897436,1.1241987179487178,1.0080128205128205,1.1314102564102564,1.0200320512820513,0.9935897435897436,1.0256410256410255,0.9663461538461539,0.9399038461538461,0.9607371794871795,0.8918269230769231,0.8533653846153846,0.90625,0.8373397435897436,0.7988782051282052
crumbl_cookies,1.7083333333333333,1.7628205128205128,1.607371794871795,1.7131410256410255,1.7900641025641026,1.6217948717948718,1.7508012820512822,1.845352564102564,1.5825320512820513,1.751602564102564,1.8084935897435896,1.532852564102564,1.6682692307692308,1.7612179487179487,1.4567307692307692,1.6538461538461537,1.6610576923076923,1.4262820512820513,1.6306089743589745,1.5793269230769231,1.3685897435897436,1.5865384615384615,1.517628205128205,1.2788461538461537,1.4967948717948718,1.4318910256410255,1.25,1.391025641025641,1.3557692307692308,1.1666666666666667,1.3060897435897436,1.2532051282051282,1.1370192307692308,1.263621794871795,1.1834935897435896,1.1209935897435896
cvs,1.6169871794871795,1.592147435897436,1.4695512820512822,1.5320512820512822,1.5649038461538463,1.5304487179487178,1.5320512820512822,1.607371794871795,1.5480769230769231,1.5384615384615385,1.5961538461538463,1.515224358974359,1.5024038461538463,1.5873397435897436,1.4415064102564104,1.4383012820512822,1.5384615384615385,1.3517628205128205,1.3974358974358974,1.5256410256410255,1.3149038461538463,1.3092948717948718,1.5264423076923077,1.342147435897436,1.2788461538461537,1.4455128205128205,1.2524038461538463,1.2235576923076923,1.40625,1.2059294871794872,1.1482371794871795,1.3197115384615385,1.1947115384615385,1.1129807692307692,1.2692307692307692,1.1770833333333333
dahmer,1.5616987179487178,1.6490384615384615,1.5817307692307692,1.486378205128205,1.5432692307692308,1.501602564102564,1.3790064102564104,1.4831730769230769,1.4623397435897436,1.3349358974358974,1.4519230769230769,1.4134615384615385,1.326121794871795,1.4615384615384615,1.4350961538461537,1.3581730769230769,1.4599358974358974,1.3830128205128205,1.3309294871794872,1.40625,1.3349358974358974,1.2732371794871795,1.3950320512820513,1.3389423076923077,1.2612179487179487,1.3653846153846154,1.2900641025641026,1.1802884615384615,1.3004807692307692,1.2059294871794872,1.1394230769230769,1.2307692307692308,1.1899038461538463,1.0456730769230769,1.2019230769230769,1.1554487179487178
dahmer_netflix,0.9487179487179487,1.0945512820512822,1.3942307692307692,0.9511217948717948,1.0865384615384615,1.419871794871795,0.938301282051282,1.1057692307692308,1.455128205128205,0.9599358974358975,1.1442307692307692,1.517628205128205,0.9871794871794872,1.2115384615384615,1.609775641025641,1.1033653846153846,1.2764423076923077,1.6209935897435896,1.1298076923076923,1.3549679487179487,1.6586538461538463,1.142628205128205,1.4022435897435896,1.7291666666666667,1.1955128205128205,1.4503205128205128,1.7083333333333333,1.2227564102564104,1.4230769230769231,1.6971153846153846,1.1810897435897436,1.4206730769230769,1.7123397435897436,1.1963141025641026,1.4310897435897436,1.7604166666666667
dall_e_mini,1.3165064102564104,1.1330128205128205,1.483974358974359,1.2940705128205128,1.123397435897436,1.4479166666666667,1.2708333333333333,1.1041666666666667,1.453525641025641,1.2459935897435896,1.1025641025641026,1.4447115384615385,1.2572115384615385,1.1041666666666667,1.4711538461538463,1.267628205128205,1.0705128205128205,1.4519230769230769,1.2275641025641026,1.03125,1.4294871794871795,1.2179487179487178,1.0072115384615385,1.439102564102564,1.2131410256410255,1.0064102564102564,1.4407051282051282,1.2387820512820513,1.0064102564102564,1.5,1.2684294871794872,1.0080128205128205,1.5224358974358974,1.279647435897436,1.0072115384615385,1.5336538461538463
davante_adams,1.3477564102564104,1.6153846153846154,1.6850961538461537,1.3389423076923077,1.6121794871794872,1.6610576923076923,1.3501602564102564,1.5769230769230769,1.6057692307692308,1.3245192307692308,1.5336538461538463,1.6474358974358974,1.3581730769230769,1.5817307692307692,1.6418269230769231,1.3477564102564104,1.576121794871795,1.6458333333333333,1.3661858974358974,1.5969551282051282,1.7059294871794872,1.3894230769230769,1.6121794871794872,1.685897435897436,1.3918269230769231,1.6121794871794872,1.6618589743589745,1.3918269230769231,1.5961538461538463,1.6322115384615385,1.3709935897435896,1.5520833333333333,1.6169871794871795,1.3709935897435896,1.5392628205128205,1.5833333333333333
daylight_savings_2023,1.3621794871794872,1.4375,1.6538461538461537,1.3645833333333333,1.4302884615384615,1.6618589743589745,1.359775641025641,1.4094551282051282,1.6057692307692308,1.3349358974358974,1.390224358974359,1.5825320512820513,1.345352564102564,1.3966346153846154,1.5665064102564104,1.3758012820512822,1.3838141025641026,1.5649038461538463,1.3741987179487178,1.376602564102564,1.5216346153846154,1.345352564102564,1.3477564102564104,1.5024038461538463,1.3221153846153846,1.2924679487179487,1.4679487179487178,1.3028846153846154,1.267628205128205,1.5240384615384615,1.3092948717948718,1.2732371794871795,1.532852564102564,1.326121794871795,1.2764423076923077,1.5544871794871795
deadpool,1.6137820512820513,1.8044871794871795,1.6842948717948718,1.546474358974359,1.766025641025641,1.592147435897436,1.4695512820512822,1.6866987179487178,1.4967948717948718,1.3725961538461537,1.5665064102564104,1.4599358974358974,1.3068910256410255,1.5128205128205128,1.4503205128205128,1.2748397435897436,1.5128205128205128,1.3870192307692308,1.2604166666666667,1.5064102564102564,1.3653846153846154,1.2219551282051282,1.5120192307692308,1.3806089743589745,1.2275641025641026,1.544871794871795,1.391025641025641,1.2419871794871795,1.5280448717948718,1.4190705128205128,1.2532051282051282,1.529647435897436,1.5168269230769231,1.3373397435897436,1.6081730769230769,1.5697115384615385
delta,1.5008012820512822,1.2403846153846154,1.4366987179487178,1.4935897435897436,1.2371794871794872,1.4951923076923077,1.4903846153846154,1.2235576923076923,1.5336538461538463,1.4879807692307692,1.2403846153846154,1.544871794871795,1.4679487179487178,1.2788461538461537,1.580128205128205,1.4727564102564104,1.3229166666666667,1.576121794871795,1.4679487179487178,1.330128205128205,1.5360576923076923,1.4719551282051282,1.3165064102564104,1.5769230769230769,1.4879807692307692,1.328525641025641,1.5568910256410255,1.4631410256410255,1.3229166666666667,1.6225961538461537,1.5088141025641026,1.3557692307692308,1.6634615384615385,1.577724358974359,1.388621794871795,1.65625
deshaun_watson,1.5480769230769231,1.6931089743589745,1.8181089743589745,1.5032051282051282,1.6650641025641026,1.827724358974359,1.501602564102564,1.6466346153846154,1.8052884615384615,1.4911858974358974,1.6177884615384615,1.7732371794871795,1.4631410256410255,1.6057692307692308,1.8020833333333333,1.4759615384615385,1.560897435897436,1.7259615384615385,1.4206730769230769,1.5673076923076923,1.736378205128205,1.388621794871795,1.548878205128205,1.6850961538461537,1.3998397435897436,1.5184294871794872,1.6314102564102564,1.375,1.5064102564102564,1.6161858974358974,1.327724358974359,1.4807692307692308,1.6049679487179487,1.2980769230769231,1.4631410256410255,1.5576923076923077
desmos,1.6049679487179487,1.0969551282051282,1.2980769230769231,1.595352564102564,1.0865384615384615,1.267628205128205,1.5512820512820513,1.1057692307692308,1.2852564102564104,1.564102564102564,1.1009615384615385,1.296474358974359,1.5825320512820513,1.123397435897436,1.2884615384615385,1.5913461538461537,1.141025641025641,1.2980769230769231,1.641025641025641,1.1915064102564104,1.3004807692307692,1.672275641025641,1.2371794871794872,1.3052884615384615,1.6875,1.2403846153846154,1.2708333333333333,1.6682692307692308,1.2508012820512822,1.279647435897436,1.6450320512820513,1.201121794871795,1.327724358974359,1.6458333333333333,1.1995192307692308,1.3365384615384615
diary_of_a_wimpy_kid,1.2163461538461537,1.4415064102564104,1.4743589743589745,1.2059294871794872,1.4318910256410255,1.498397435897436,1.217147435897436,1.4030448717948718,1.5064102564102564,1.189102564102564,1.4262820512820513,1.5280448717948718,1.1923076923076923,1.4126602564102564,1.5528846153846154,1.2227564102564104,1.470352564102564,1.5376602564102564,1.234775641025641,1.4887820512820513,1.544871794871795,1.263621794871795,1.4503205128205128,1.5552884615384615,1.2684294871794872,1.4775641025641026,1.5817307692307692,1.2684294871794872,1.4431089743589745,1.6145833333333333,1.2860576923076923,1.4807692307692308,1.5721153846153846,1.296474358974359,1.4310897435897436,1.564102564102564
dicks_sporting_goods,1.2419871794871795,1.46875,1.439102564102564,1.3133012820512822,1.5504807692307692,1.5040064102564104,1.3790064102564104,1.578525641025641,1.5673076923076923,1.4366987179487178,1.6153846153846154,1.547275641025641,1.439102564102564,1.5969551282051282,1.5240384615384615,1.4463141025641026,1.5633012820512822,1.5384615384615385,1.4519230769230769,1.5681089743589745,1.5224358974358974,1.4543269230769231,1.5496794871794872,1.4431089743589745,1.3693910256410255,1.4767628205128205,1.3958333333333333,1.3004807692307692,1.4302884615384615,1.3878205128205128,1.2924679487179487,1.4254807692307692,1.3565705128205128,1.2716346153846154,1.3958333333333333,1.3349358974358974
did_the_groundhog_see_his_shadow_2023,1.205128205128205,1.0552884615384615,1.3317307692307692,1.2043269230769231,1.0544871794871795,1.3317307692307692,1.2099358974358974,1.0560897435897436,1.342147435897436,1.2043269230769231,1.0544871794871795,1.3317307692307692,1.1955128205128205,1.0560897435897436,1.342147435897436,1.1634615384615385,1.0528846153846154,1.2996794871794872,1.154647435897436,1.0536858974358974,1.3060897435897436,1.1594551282051282,1.0568910256410255,1.3116987179487178,1.1762820512820513,1.0512820512820513,1.328525641025641,1.1842948717948718,1.0536858974358974,1.342147435897436,1.1794871794871795,1.0520833333333333,1.3317307692307692,1.1866987179487178,1.0536858974358974,1.3469551282051282
dire_wolf,1.7900641025641026,1.6746794871794872,1.6201923076923077,1.689102564102564,1.638621794871795,1.6137820512820513,1.6129807692307692,1.6282051282051282,1.547275641025641,1.5200320512820513,1.5304487179487178,1.5112179487179487,1.4318910256410255,1.4575320512820513,1.5248397435897436,1.3918269230769231,1.4118589743589745,1.4647435897435896,1.3846153846153846,1.3621794871794872,1.3709935897435896,1.298878205128205,1.3405448717948718,1.328525641025641,1.2315705128205128,1.3181089743589745,1.2540064102564104,1.1818910256410255,1.3349358974358974,1.1610576923076923,1.1129807692307692,1.2395833333333333,1.142628205128205,1.0721153846153846,1.2379807692307692,1.0737179487179487
disney_plus,1.6306089743589745,1.8541666666666667,1.5400641025641026,1.5721153846153846,1.8253205128205128,1.498397435897436,1.548878205128205,1.7740384615384615,1.5072115384615385,1.5128205128205128,1.7700320512820513,1.4326923076923077,1.46875,1.7267628205128205,1.4158653846153846,1.4503205128205128,1.6666666666666667,1.3621794871794872,1.4334935897435896,1.5897435897435896,1.3998397435897436,1.4190705128205128,1.5713141025641026,1.3637820512820513,1.40625,1.5256410256410255,1.3028846153846154,1.3253205128205128,1.452724358974359,1.298878205128205,1.28125,1.4326923076923077,1.248397435897436,1.2644230769230769,1.3725961538461537,1.1538461538461537
djia,1.3157051282051282,1.1650641025641026,1.9735576923076923,1.3341346153846154,1.189102564102564,1.9711538461538463,1.3485576923076923,1.1834935897435896,1.951121794871795,1.3237179487179487,1.1931089743589745,1.9286858974358974,1.2980769230769231,1.1682692307692308,1.888621794871795,1.2844551282051282,1.1514423076923077,1.8221153846153846,1.2764423076923077,1.0849358974358974,1.7684294871794872,1.2283653846153846,1.0560897435897436,1.7580128205128205,1.2163461538461537,1.046474358974359,1.717147435897436,1.1474358974358974,1.0384615384615385,1.7019230769230769,1.1201923076923077,1.0232371794871795,1.657852564102564,1.1290064102564104,0.9975961538461539,1.6330128205128205
docs,1.5352564102564104,1.2291666666666667,1.3685897435897436,1.5280448717948718,1.201121794871795,1.3157051282051282,1.5032051282051282,1.1907051282051282,1.294871794871795,1.4775641025641026,1.172275641025641,1.3060897435897436,1.486378205128205,1.126602564102564,1.3325320512820513,1.4342948717948718,1.1362179487179487,1.3790064102564104,1.4695512820512822,1.1754807692307692,1.3782051282051282,1.5056089743589745,1.2307692307692308,1.3661858974358974,1.4967948717948718,1.2083333333333333,1.3509615384615385,1.4479166666666667,1.2572115384615385,1.3862179487179487,1.4647435897435896,1.2459935897435896,1.4366987179487178,1.4623397435897436,1.2572115384615385,1.4735576923076923
dodgers,1.2604166666666667,1.4479166666666667,1.3533653846153846,1.2836538461538463,1.486378205128205,1.4038461538461537,1.3445512820512822,1.5504807692307692,1.419871794871795,1.3717948717948718,1.5080128205128205,1.3854166666666667,1.3293269230769231,1.516025641025641,1.4054487179487178,1.3685897435897436,1.5248397435897436,1.4342948717948718,1.3653846153846154,1.5096153846153846,1.4294871794871795,1.3565705128205128,1.5032051282051282,1.4206730769230769,1.2956730769230769,1.486378205128205,1.4286858974358974,1.2836538461538463,1.516025641025641,1.4695512820512822,1.3036858974358974,1.576121794871795,1.5368589743589745,1.3717948717948718,1.6618589743589745,1.5833333333333333
dodgers_vs_phillies,1.1842948717948718,1.3373397435897436,1.6017628205128205,1.1706730769230769,1.3381410256410255,1.5985576923076923,1.1618589743589745,1.3605769230769231,1.5849358974358974,1.1586538461538463,1.3629807692307692,1.6161858974358974,1.1618589743589745,1.3966346153846154,1.6314102564102564,1.1802884615384615,1.357371794871795,1.6081730769230769,1.1794871794871795,1.3445512820512822,1.608974358974359,1.171474358974359,1.3653846153846154,1.580128205128205,1.1786858974358974,1.3557692307692308,1.560897435897436,1.1915064102564104,1.3645833333333333,1.5568910256410255,1.1947115384615385,1.3381410256410255,1.5592948717948718,1.2019230769230769,1.3725961538461537,1.5584935897435896
dollar_general,1.4431089743589745,1.7387820512820513,1.826121794871795,1.4735576923076923,1.7524038461538463,1.8205128205128205,1.484775641025641,1.766025641025641,1.8373397435897436,1.4959935897435896,1.7900641025641026,1.794871794871795,1.4623397435897436,1.7532051282051282,1.7564102564102564,1.4471153846153846,1.6899038461538463,1.7475961538461537,1.4006410256410255,1.6907051282051282,1.736378205128205,1.3790064102564104,1.6907051282051282,1.7403846153846154,1.3517628205128205,1.6378205128205128,1.7411858974358974,1.3052884615384615,1.6338141025641026,1.7267628205128205,1.3092948717948718,1.6241987179487178,1.7524038461538463,1.3028846153846154,1.6370192307692308,1.7459935897435896
dominos,1.6033653846153846,1.6514423076923077,1.6538461538461537,1.5657051282051282,1.5993589743589745,1.6594551282051282,1.5793269230769231,1.580128205128205,1.6217948717948718,1.5721153846153846,1.5809294871794872,1.5841346153846154,1.5592948717948718,1.5536858974358974,1.5552884615384615,1.5280448717948718,1.517628205128205,1.5264423076923077,1.4583333333333333,1.5024038461538463,1.4887820512820513,1.4286858974358974,1.4887820512820513,1.4399038461538463,1.361378205128205,1.4679487179487178,1.4519230769230769,1.3758012820512822,1.4118589743589745,1.455128205128205,1.3621794871794872,1.4174679487179487,1.4310897435897436,1.3533653846153846,1.388621794871795,1.4230769230769231
don_t_worry_darling,1.5929487179487178,1.8661858974358974,1.6193910256410255,1.5625,1.765224358974359,1.6057692307692308,1.486378205128205,1.7275641025641026,1.576121794871795,1.4302884615384615,1.6594551282051282,1.4975961538461537,1.3701923076923077,1.5721153846153846,1.4695512820512822,1.3173076923076923,1.5665064102564104,1.435897435897436,1.3125,1.5737179487179487,1.451121794871795,1.327724358974359,1.5504807692307692,1.4383012820512822,1.3012820512820513,1.5496794871794872,1.3669871794871795,1.2355769230769231,1.4366987179487178,1.3357371794871795,1.220352564102564,1.3798076923076923,1.2548076923076923,1.1306089743589745,1.3245192307692308,1.2508012820512822
donald_trump,1.423878205128205,1.6370192307692308,1.5817307692307692,1.3846153846153846,1.654647435897436,1.592147435897436,1.3934294871794872,1.6490384615384615,1.6121794871794872,1.3677884615384615,1.6514423076923077,1.607371794871795,1.3549679487179487,1.6145833333333333,1.6225961538461537,1.359775641025641,1.6169871794871795,1.6338141025641026,1.3621794871794872,1.6450320512820513,1.6450320512820513,1.3349358974358974,1.6826923076923077,1.640224358974359,1.3253205128205128,1.6907051282051282,1.6915064102564104,1.3525641025641026,1.717147435897436,1.7099358974358974,1.3653846153846154,1.6915064102564104,1.7019230769230769,1.3693910256410255,1.7059294871794872,1.689102564102564
dow,1.391025641025641,1.2099358974358974,1.8581730769230769,1.3685897435897436,1.2403846153846154,1.8741987179487178,1.3814102564102564,1.2596153846153846,1.8389423076923077,1.3830128205128205,1.2427884615384615,1.8189102564102564,1.3381410256410255,1.2251602564102564,1.7604166666666667,1.326121794871795,1.1850961538461537,1.7067307692307692,1.314102564102564,1.1129807692307692,1.6666666666666667,1.2612179487179487,1.064102564102564,1.6290064102564104,1.2195512820512822,1.047275641025641,1.595352564102564,1.1850961538461537,1.0424679487179487,1.5769230769230769,1.1490384615384615,1.0480769230769231,1.5320512820512822,1.125,1.0929487179487178,1.5272435897435896
dow_futures,1.5689102564102564,1.2620192307692308,1.6762820512820513,1.5721153846153846,1.2788461538461537,1.638621794871795,1.6161858974358974,1.2508012820512822,1.625,1.564102564102564,1.2075320512820513,1.611378205128205,1.5336538461538463,1.1963141025641026,1.5713141025641026,1.5184294871794872,1.1778846153846154,1.5552884615384615,1.5,1.1306089743589745,1.517628205128205,1.3798076923076923,1.123397435897436,1.5128205128205128,1.404647435897436,1.0713141025641026,1.4631410256410255,1.373397435897436,1.0496794871794872,1.486378205128205,1.3918269230769231,1.0649038461538463,1.4807692307692308,1.3581730769230769,1.0905448717948718,1.4655448717948718
dow_jones,1.1883012820512822,1.2860576923076923,1.9927884615384615,1.1762820512820513,1.3173076923076923,2.0048076923076925,1.1538461538461537,1.3501602564102564,2.0,1.1786858974358974,1.3549679487179487,1.9487179487179487,1.138621794871795,1.3245192307692308,1.8990384615384615,1.1482371794871795,1.2868589743589745,1.8044871794871795,1.1209935897435896,1.25,1.75,1.0857371794871795,1.1883012820512822,1.7179487179487178,1.0633012820512822,1.1650641025641026,1.7195512820512822,1.0424679487179487,1.1274038461538463,1.7107371794871795,1.0408653846153846,1.0737179487179487,1.640224358974359,1.0480769230769231,1.0665064102564104,1.6274038461538463
dow_jones_today,1.1594551282051282,1.2059294871794872,2.0705128205128207,1.1786858974358974,1.1931089743589745,2.0953525641025643,1.1682692307692308,1.205128205128205,2.081730769230769,1.217147435897436,1.1586538461538463,2.0673076923076925,1.2075320512820513,1.1394230769230769,2.0256410256410255,1.2043269230769231,1.09375,1.983974358974359,1.1618589743589745,1.0833333333333333,1.9070512820512822,1.1298076923076923,1.0400641025641026,1.8717948717948718,1.1217948717948718,1.0232371794871795,1.8461538461538463,1.0881410256410255,0.9975961538461539,1.8245192307692308,1.1033653846153846,0.9439102564102564,1.7940705128205128,1.0833333333333333,0.9527243589743589,1.751602564102564
duke_basketball,1.3661858974358974,1.6137820512820513,1.5841346153846154,1.3317307692307692,1.576121794871795,1.560897435897436,1.3349358974358974,1.5512820512820513,1.5144230769230769,1.2868589743589745,1.4935897435897436,1.4815705128205128,1.2844551282051282,1.4903846153846154,1.4871794871794872,1.2820512820512822,1.5056089743589745,1.5024038461538463,1.2940705128205128,1.5376602564102564,1.5224358974358974,1.3173076923076923,1.560897435897436,1.5392628205128205,1.3245192307692308,1.5689102564102564,1.5673076923076923,1.3397435897435896,1.6041666666666667,1.6017628205128205,1.3790064102564104,1.6258012820512822,1.5673076923076923,1.3549679487179487,1.592147435897436,1.5424679487179487
easter,1.3084935897435896,1.3774038461538463,1.3221153846153846,1.310897435897436,1.3701923076923077,1.2860576923076923,1.282852564102564,1.3381410256410255,1.2588141025641026,1.2524038461538463,1.2908653846153846,1.2451923076923077,1.2139423076923077,1.2684294871794872,1.2139423076923077,1.2123397435897436,1.2644230769230769,1.2243589743589745,1.220352564102564,1.2668269230769231,1.2227564102564104,1.2227564102564104,1.2748397435897436,1.21875,1.2227564102564104,1.2732371794871795,1.236378205128205,1.236378205128205,1.3012820512820513,1.266025641025641,1.2724358974358974,1.3469551282051282,1.296474358974359,1.3052884615384615,1.3653846153846154,1.2700320512820513
ebay,1.9126602564102564,1.9334935897435896,1.6995192307692308,1.8221153846153846,1.8653846153846154,1.6642628205128205,1.7692307692307692,1.8052884615384615,1.5833333333333333,1.6923076923076923,1.6899038461538463,1.5304487179487178,1.5424679487179487,1.6033653846153846,1.4911858974358974,1.452724358974359,1.5264423076923077,1.4759615384615385,1.4375,1.4743589743589745,1.4310897435897436,1.373397435897436,1.3958333333333333,1.40625,1.3076923076923077,1.3060897435897436,1.3501602564102564,1.2820512820512822,1.2820512820512822,1.3533653846153846,1.2788461538461537,1.2700320512820513,1.2844551282051282,1.2315705128205128,1.2019230769230769,1.233974358974359
election,1.486378205128205,1.6746794871794872,1.7956730769230769,1.4543269230769231,1.6482371794871795,1.8052884615384615,1.4094551282051282,1.5849358974358974,1.767628205128205,1.3605769230769231,1.5376602564102564,1.7179487179487178,1.3429487179487178,1.501602564102564,1.7019230769230769,1.3205128205128205,1.5088141025641026,1.7267628205128205,1.3205128205128205,1.4751602564102564,1.7155448717948718,1.3333333333333333,1.455128205128205,1.7115384615384615,1.328525641025641,1.4326923076923077,1.703525641025641,1.3806089743589745,1.470352564102564,1.732371794871795,1.3830128205128205,1.4607371794871795,1.7059294871794872,1.390224358974359,1.4799679487179487,1.7291666666666667
election_2024,1.0040064102564104,1.0857371794871795,1.1217948717948718,1.0032051282051282,1.0897435897435896,1.2403846153846154,1.001602564102564,1.1642628205128205,1.3669871794871795,1.060897435897436,1.2668269230769231,1.3862179487179487,1.1746794871794872,1.3854166666666667,1.5264423076923077,1.2331730769230769,1.515224358974359,1.6370192307692308,1.3501602564102564,1.5793269230769231,1.7940705128205128,1.4102564102564104,1.685897435897436,1.875,1.532852564102564,1.8341346153846154,1.9423076923076923,1.6065705128205128,1.9102564102564104,1.9935897435897436,1.6995192307692308,1.9375,1.9967948717948718,1.7756410256410255,1.96875,2.048076923076923
election_map,1.3133012820512822,1.419871794871795,1.4366987179487178,1.3068910256410255,1.4230769230769231,1.4927884615384615,1.3253205128205128,1.4463141025641026,1.5128205128205128,1.3020833333333333,1.4479166666666667,1.4991987179487178,1.3197115384615385,1.4967948717948718,1.5753205128205128,1.3725961538461537,1.5264423076923077,1.6049679487179487,1.3870192307692308,1.529647435897436,1.5817307692307692,1.4334935897435896,1.529647435897436,1.5552884615384615,1.4326923076923077,1.5216346153846154,1.5024038461538463,1.4318910256410255,1.5256410256410255,1.5048076923076923,1.4158653846153846,1.4711538461538463,1.4447115384615385,1.3822115384615385,1.4463141025641026,1.404647435897436
election_polls,1.1145833333333333,1.1955128205128205,1.3149038461538463,1.1666666666666667,1.2459935897435896,1.328525641025641,1.141025641025641,1.2524038461538463,1.3237179487179487,1.1506410256410255,1.3012820512820513,1.2884615384615385,1.1802884615384615,1.3477564102564104,1.34375,1.2291666666666667,1.3838141025641026,1.3846153846153846,1.2596153846153846,1.392628205128205,1.3990384615384615,1.2900641025641026,1.4727564102564104,1.482371794871795,1.294871794871795,1.4767628205128205,1.5072115384615385,1.3517628205128205,1.609775641025641,1.5849358974358974,1.4423076923076923,1.640224358974359,1.6338141025641026,1.5200320512820513,1.6955128205128205,1.6907051282051282
