Time,voo
2024-09-24,60.50590326699386
2024-09-25,60.50590326699386
2024-09-26,60.50590326699386
2024-09-27,57.14446419660531
2024-09-28,26.891512563108382
2024-09-29,23.530073492719833
2024-09-30,60.50590326699386
2024-10-01,67.22878140777095
2024-10-02,60.50590326699386
2024-10-03,60.50590326699386
2024-10-04,63.867342337382404
2024-10-05,26.891512563108382
2024-10-06,20.168634422331287
2024-10-07,53.783025126216764
2024-10-08,53.783025126216764
2024-10-09,57.14446419660531
2024-10-10,53.783025126216764
2024-10-11,60.50590326699386
2024-10-12,26.891512563108382
2024-10-13,23.530073492719833
2024-10-14,57.14446419660531
2024-10-15,63.867342337382404
2024-10-16,60.50590326699386
2024-10-17,60.50590326699386
2024-10-18,57.14446419660531
2024-10-19,26.891512563108382
2024-10-20,23.530073492719833
2024-10-21,60.50590326699386
2024-10-22,57.14446419660531
2024-10-23,60.50590326699386
2024-10-24,53.783025126216764
2024-10-25,57.14446419660531
2024-10-26,26.891512563108382
2024-10-27,20.168634422331287
2024-10-28,50.421586055828215
2024-10-29,53.783025126216764
2024-10-30,53.783025126216764
2024-10-31,67.22878140777095
2024-11-01,63.867342337382404
2024-11-02,23.530073492719833
2024-11-03,23.530073492719833
2024-11-04,57.14446419660531
2024-11-05,57.14446419660531
2024-11-06,87.39741583010225
2024-11-07,87.39741583010225
2024-11-08,84.03597675971369
2024-11-09,33.614390703885476
2024-11-10,26.891512563108382
2024-11-11,70.59022047815951
2024-11-12,80.67453768932515
2024-11-13,70.59022047815951
2024-11-14,63.867342337382404
2024-11-15,70.59022047815951
2024-11-16,30.25295163349693
2024-11-17,26.891512563108382
2024-11-18,67.22878140777095
2024-11-19,70.59022047815951
2024-11-20,63.867342337382404
2024-11-21,63.867342337382404
2024-11-22,60.50590326699386
2024-11-23,26.891512563108382
2024-11-24,26.891512563108382
2024-11-25,67.22878140777095
2024-11-26,63.867342337382404
2024-11-27,60.50590326699386
2024-11-28,30.25295163349693
2024-11-29,47.060146985439665
2024-11-30,26.891512563108382
2024-12-01,26.891512563108382
2024-12-02,60.50590326699386
2024-12-03,60.50590326699386
2024-12-04,67.22878140777095
2024-12-05,70.59022047815951
2024-12-06,63.867342337382404
2024-12-07,30.25295163349693
2024-12-08,26.891512563108382
2024-12-09,60.50590326699386
2024-12-10,60.50590326699386
2024-12-11,63.867342337382404
2024-12-12,60.50590326699386
2024-12-13,63.867342337382404
2024-12-14,26.891512563108382
2024-12-15,26.891512563108382
2024-12-16,57.14446419660531
2024-12-17,63.867342337382404
2024-12-18,87.39741583010225
2024-12-19,104.20461118204499
2024-12-20,94.12029397087933
2024-12-21,36.975829774274025
2024-12-22,30.25295163349693
2024-12-23,67.22878140777095
2024-12-24,63.867342337382404
2024-12-25,36.975829774274025
2024-12-26,70.59022047815951
2024-12-27,84.03597675971369
2024-12-28,40.337268844662574
2024-12-29,26.891512563108382
2024-12-30,73.95165954854805
2024-12-31,80.67453768932515
2025-01-01,40.337268844662574
2025-01-02,87.39741583010225
2025-01-03,80.67453768932515
2025-01-04,36.975829774274025
2025-01-05,30.25295163349693
2025-01-06,84.03597675971369
2025-01-07,77.31309861893659
2025-01-08,73.95165954854805
2025-01-09,47.060146985439665
2025-01-10,80.67453768932515
2025-01-11,33.614390703885476
2025-01-12,30.25295163349693
2025-01-13,80.67453768932515
2025-01-14,73.95165954854805
2025-01-15,77.31309861893659
2025-01-16,77.31309861893659
2025-01-17,73.95165954854805
2025-01-18,30.25295163349693
2025-01-19,30.25295163349693
2025-01-20,36.975829774274025
2025-01-21,84.03597675971369
2025-01-22,84.03597675971369
2025-01-23,80.67453768932515
2025-01-24,80.67453768932515
2025-01-25,36.975829774274025
2025-01-26,30.25295163349693
2025-01-27,107.56605025243353
2025-01-28,90.75885490049079
2025-01-29,80.67453768932515
2025-01-30,77.31309861893659
2025-01-31,77.31309861893659
2025-02-01,36.975829774274025
2025-02-02,33.614390703885476
2025-02-03,124.37324560437627
2025-02-04,90.75885490049079
2025-02-05,77.31309861893659
2025-02-06,73.95165954854805
2025-02-07,73.95165954854805
2025-02-08,30.25295163349693
2025-02-09,20.168634422331287
2025-02-10,63.867342337382404
2025-02-11,70.59022047815951
2025-02-12,73.95165954854805
2025-02-13,73.95165954854805
2025-02-14,77.31309861893659
2025-02-15,33.614390703885476
2025-02-16,26.891512563108382
2025-02-17,40.337268844662574
2025-02-18,84.03597675971369
2025-02-19,77.31309861893659
2025-02-20,70.59022047815951
2025-02-21,84.03597675971369
2025-02-22,36.975829774274025
2025-02-23,30.25295163349693
2025-02-24,84.03597675971369
2025-02-25,94.12029397087933
2025-02-26,84.03597675971369
2025-02-27,84.03597675971369
2025-02-28,100.84317211165643
2025-03-01,36.975829774274025
2025-03-02,26.891512563108382
2025-03-03,97.48173304126789
2025-03-04,147.9033190970961
2025-03-05,114.28892839321063
2025-03-06,117.65036746359917
2025-03-07,114.28892839321063
2025-03-08,36.975829774274025
2025-03-09,30.25295163349693
2025-03-10,144.54188002670756
2025-03-11,164.71051444903884
2025-03-12,141.18044095631902
2025-03-13,134.4575628155419
2025-03-14,121.01180653398772
2025-03-15,40.337268844662574
2025-03-16,30.25295163349693
2025-03-17,100.84317211165643
2025-03-18,97.48173304126789
2025-03-19,100.84317211165643
2025-03-20,80.67453768932515
2025-03-21,77.31309861893659
2025-03-22,30.25295163349693
2025-03-23,23.530073492719833
2025-03-24,87.39741583010225
2025-03-25,84.03597675971369
2025-03-26,80.67453768932515
2025-03-27,73.95165954854805
2025-03-28,97.48173304126789
2025-03-29,30.25295163349693
2025-03-30,26.891512563108382
2025-03-31,107.56605025243353
2025-04-01,90.75885490049079
2025-04-02,131.09612374515336
2025-04-03,231.9392958568098
2025-04-04,275.6380037718609
2025-04-05,77.31309861893659
2025-04-06,57.14446419660531
2025-04-07,309.25239447574637
2025-04-08,242.02361306797545
2025-04-09,336.14390703885476
2025-04-10,235.30073492719833
2025-04-11,168.07195351942738
2025-04-12,50.421586055828215
2025-04-13,33.614390703885476
2025-04-14,137.81900188593045
2025-04-15,123.93462077632991
2025-04-16,138.37599866387473
2025-04-17,119.93835131710532
2025-04-18,64.35137010511563
2025-04-19,26.56720585105932
2025-04-20,24.114636341188273
2025-04-21,154.49809608661383
2025-04-22,127.9308902355545
2025-04-23,131.9271596947791
2025-04-24,114.26136232268645
2025-04-25,103.81625389436623
2025-04-26,33.01604482015495
2025-04-27,29.791625335607137
2025-04-28,99.81998443514163
2025-04-29,101.36368438449517
2025-04-30,103.04440391968946
2025-05-01,107.81252335359082
2025-05-02,98.13926489994736
2025-05-03,33.78789479483173
2025-05-04,29.791625335607137
2025-05-05,94.14299544072277
2025-05-06,90.14672598149818
2025-05-07,90.14672598149818
2025-05-08,93.37114546604599
2025-05-09,88.46600644630391
2025-05-10,27.33905582573609
2025-05-11,27.33905582573609
2025-05-12,144.82483763297037
2025-05-13,114.26136232268645
2025-05-14,98.13926489994736
2025-05-15,89.53459706250557
2025-05-16,87.99089711315203
2025-05-17,33.961398885777974
2025-05-18,29.330299037717342
2025-05-19,97.2530968092733
2025-05-20,80.27239736638431
2025-05-21,87.99089711315203
2025-05-22,84.90349721444494
2025-05-23,80.27239736638431
2025-05-24,27.7865990883638
2025-05-25,24.69919918965671
2025-05-26,27.7865990883638
2025-05-27,87.99089711315203
2025-05-28,87.99089711315203
2025-05-29,103.42789660668747
2025-05-30,80.27239736638431
2025-05-31,27.7865990883638
2025-06-01,26.242899139010255
2025-06-02,80.27239736638431
2025-06-03,78.72869741703076
2025-06-04,83.3597972650914
2025-06-05,80.27239736638431
2025-06-06,84.90349721444494
2025-06-07,30.873998987070888
2025-06-08,26.242899139010255
2025-06-09,80.27239736638431
2025-06-10,80.27239736638431
2025-06-11,86.44719716379848
2025-06-12,80.27239736638431
2025-06-13,92.62199696121266
2025-06-14,30.873998987070888
2025-06-15,26.242899139010255
2025-06-16,81.81609731573785
2025-06-17,78.72869741703076
2025-06-18,72.55389761961659
2025-06-19,47.854698429959875
2025-06-20,72.55389761961659
2025-06-21,27.7865990883638
2025-06-22,29.330299037717342
2025-06-23,89.53459706250557
2025-06-24,97.2530968092733
2025-06-25,81.81609731573785
2025-06-26,86.44719716379848
2025-06-27,98.79679675862684
2025-06-28,37.048798784485065
2025-06-29,29.330299037717342
2025-06-30,89.53459706250557
2025-07-01,87.99089711315203
2025-07-02,84.90349721444494
2025-07-03,92.62199696121266
2025-07-04,38.59249873383861
2025-07-05,29.330299037717342
2025-07-06,30.873998987070888
2025-07-07,95.70939685991975
2025-07-08,89.53459706250557
2025-07-09,86.44719716379848
2025-07-10,81.81609731573785
2025-07-11,83.3597972650914
2025-07-12,32.41769893642443
2025-07-13,27.7865990883638
2025-07-14,84.90349721444494
2025-07-15,86.44719716379848
2025-07-16,81.81609731573785
2025-07-17,91.07829701185912
2025-07-18,81.81609731573785
2025-07-19,43.22359858189924
2025-07-20,41.6798986325457
2025-07-21,97.2530968092733
2025-07-22,87.99089711315203
2025-07-23,95.70939685991975
2025-07-24,89.53459706250557
2025-07-25,83.3597972650914
2025-07-26,38.59249873383861
2025-07-27,38.59249873383861
2025-07-28,98.79679675862684
2025-07-29,98.79679675862684
2025-07-30,111.1463963534552
2025-07-31,120.40859604957646
2025-08-01,132.75819564440482
2025-08-02,40.136198683192156
2025-08-03,29.330299037717342
2025-08-04,97.2530968092733
2025-08-05,89.53459706250557
2025-08-06,92.62199696121266
2025-08-07,97.2530968092733
2025-08-08,89.53459706250557
2025-08-09,44.767298531252784
2025-08-10,38.59249873383861
2025-08-11,89.53459706250557
2025-08-12,87.99089711315203
2025-08-13,89.53459706250557
2025-08-14,86.44719716379848
2025-08-15,86.44719716379848
2025-08-16,32.41769893642443
2025-08-17,26.242899139010255
2025-08-18,78.72869741703076
2025-08-19,81.81609731573785
2025-08-20,83.3597972650914
2025-08-21,75.64129751832367
2025-08-22,86.44719716379848
2025-08-23,32.41769893642443
2025-08-24,30.873998987070888
2025-08-25,78.72869741703076
2025-08-26,74.09759756897013
2025-08-27,77.18499746767722
2025-08-28,77.18499746767722
2025-08-29,74.09759756897013
2025-08-30,29.330299037717342
2025-08-31,24.69919918965671
2025-09-01,27.7865990883638
2025-09-02,86.44719716379848
2025-09-03,78.72869741703076
2025-09-04,74.09759756897013
2025-09-05,75.64129751832367
2025-09-06,27.7865990883638
2025-09-07,24.69919918965671
2025-09-08,74.09759756897013
2025-09-09,71.01019767026304
2025-09-10,72.55389761961659
2025-09-11,78.72869741703076
2025-09-12,74.09759756897013
2025-09-13,30.873998987070888
2025-09-14,23.155499240303165
2025-09-15,78.72869741703076
2025-09-16,81.81609731573785
2025-09-17,95.70939685991975
2025-09-18,91.07829701185912
2025-09-19,81.81609731573785
2025-09-20,32.41769893642443
2025-09-21,26.242899139010255
2025-09-22,86.44719716379848
2025-09-23,84.90349721444494
2025-09-24,78.72869741703076
2025-09-25,78.72869741703076
2025-09-26,80.27239736638431
2025-09-27,32.41769893642443
2025-09-28,29.330299037717342
2025-09-29,78.72869741703076
2025-09-30,81.81609731573785
2025-10-01,86.44719716379848
2025-10-02,87.99089711315203
2025-10-03,84.90349721444494
2025-10-04,30.873998987070888
2025-10-05,26.242899139010255
2025-10-06,83.3597972650914
2025-10-07,80.27239736638431
2025-10-08,80.27239736638431
2025-10-09,75.64129751832367
2025-10-10,111.1463963534552
2025-10-11,49.39839837931342
2025-10-12,37.048798784485065
2025-10-13,114.23379625216228
2025-10-14,103.42789660668747
2025-10-15,92.62199696121266
2025-10-16,81.81609731573785
2025-10-17,84.90349721444494
2025-10-18,32.41769893642443
2025-10-19,27.7865990883638
2025-10-20,83.3597972650914
2025-10-21,83.3597972650914
2025-10-22,86.44719716379848
2025-10-23,77.18499746767722
2025-10-24,84.90349721444494
2025-10-25,32.41769893642443
2025-10-26,29.330299037717342
2025-10-27,95.70939685991975
2025-10-28,92.62199696121266
2025-10-29,103.42789660668747
2025-10-30,101.88419665733393
2025-10-31,92.62199696121266
2025-11-01,38.59249873383861
2025-11-02,32.41769893642443
2025-11-03,95.70939685991975
2025-11-04,98.79679675862684
2025-11-05,94.16569691056621
2025-11-06,97.2530968092733
2025-11-07,103.42789660668747
2025-11-08,38.59249873383861
2025-11-09,29.330299037717342
2025-11-10,94.16569691056621
2025-11-11,86.44719716379848
2025-11-12,91.07829701185912
2025-11-13,101.88419665733393
2025-11-14,101.88419665733393
2025-11-15,38.59249873383861
2025-11-16,33.961398885777974
2025-11-17,98.79679675862684
2025-11-18,101.88419665733393
2025-11-19,95.70939685991975
2025-11-20,115.77749620151583
2025-11-21,109.60269640410165
2025-11-22,40.136198683192156
2025-11-23,33.961398885777974
2025-11-24,92.62199696121266
2025-11-25,91.07829701185912
2025-11-26,87.99089711315203
2025-11-27,37.048798784485065
2025-11-28,64.83539787284886
2025-11-29,38.59249873383861
2025-11-30,33.961398885777974
2025-12-01,84.90349721444494
2025-12-02,91.07829701185912
2025-12-03,83.3597972650914
2025-12-04,87.99089711315203
2025-12-05,78.72869741703076
2025-12-06,41.6798986325457
2025-12-07,37.048798784485065
2025-12-08,86.44719716379848
2025-12-09,81.81609731573785
2025-12-10,91.07829701185912
2025-12-11,84.13164723976817
2025-12-12,85.67534718912171
2025-12-13,38.59249873383861
2025-12-14,29.330299037717342
2025-12-15,77.95684744235399
2025-12-16,81.81609731573785
2025-12-17,89.53459706250557
2025-12-18,89.53459706250557
2025-12-19,81.81609731573785
2025-12-20,37.048798784485065
2025-12-21,31.64584896174766
2025-12-22,84.90349721444494
2025-12-23,84.90349721444494
2025-12-24,74.09759756897013
2025-12-25,37.048798784485065
2025-12-26,77.18499746767722
2025-12-27,42.45174860722247
2025-12-28,40.136198683192156
2025-12-29,87.99089711315203
2025-12-30,83.3597972650914
2025-12-31,81.81609731573785
2026-01-01,44.767298531252784
2026-01-02,95.70939685991975
2026-01-03,55.5731981767276
2026-01-04,41.6798986325457
2026-01-05,98.79679675862684
2026-01-06,101.88419665733393
2026-01-07,99.56864673330361
2026-01-08,94.16569691056621
2026-01-09,93.39384693588943
2026-01-10,46.31099848060633
2026-01-11,38.59249873383861
2026-01-12,97.2530968092733
2026-01-13,94.16569691056621
2026-01-14,94.16569691056621
2026-01-15,92.62199696121266
2026-01-16,89.53459706250557
2026-01-17,41.6798986325457
2026-01-18,35.50509883513152
2026-01-19,49.39839837931342
2026-01-20,126.58339584699064
2026-01-21,132.75819564440482
2026-01-22,100.34049670798038
2026-01-23,91.07829701185912
2026-01-24,44.767298531252784
2026-01-25,37.048798784485065
2026-01-26,92.62199696121266
2026-01-27,92.62199696121266
2026-01-28,95.70939685991975
2026-01-29,104.97159655604102
2026-01-30,101.88419665733393
2026-01-31,47.854698429959875
2026-02-01,41.6798986325457
2026-02-02,94.16569691056621
2026-02-03,108.05899645474811
2026-02-04,108.05899645474811
2026-02-05,120.40859604957646
2026-02-06,118.86489610022292
2026-02-07,43.22359858189924
2026-02-08,38.59249873383861
2026-02-09,87.99089711315203
2026-02-10,94.16569691056621
2026-02-11,92.62199696121266
2026-02-12,97.2530968092733
2026-02-13,95.70939685991975
2026-02-14,38.59249873383861
2026-02-15,40.136198683192156
2026-02-16,52.48579827802051
2026-02-17,92.62199696121266
2026-02-18,87.99089711315203
2026-02-19,86.44719716379848
2026-02-20,94.16569691056621
2026-02-21,41.6798986325457
2026-02-22,38.59249873383861
2026-02-23,100.34049670798038
2026-02-24,92.62199696121266
2026-02-25,91.07829701185912
2026-02-26,94.16569691056621
2026-02-27,94.16569691056621
2026-02-28,41.6798986325457
2026-03-01,35.50509883513152
2026-03-02,121.95229599893001
2026-03-03,132.75819564440482
2026-03-04,111.1463963534552
2026-03-05,112.69009630280874
2026-03-06,117.32119615086937
2026-03-07,46.31099848060633
2026-03-08,37.048798784485065
2026-03-09,148.19519513794026
2026-03-10,111.1463963534552
2026-03-11,101.88419665733393
2026-03-12,117.32119615086937
2026-03-13,120.40859604957646
2026-03-14,49.39839837931342
2026-03-15,40.136198683192156
2026-03-16,106.51529650539456
2026-03-17,103.42789660668747
2026-03-18,109.60269640410165
2026-03-19,120.40859604957646
2026-03-20,131.21449569505128
2026-03-21,60.20429802478823
2026-03-22,41.6798986325457
2026-03-23,142.02039534052608
2026-03-24,118.86489610022292
2026-03-25,109.60269640410165
2026-03-26,126.58339584699064
2026-03-27,154.36999493535444
2026-03-28,54.029498227374056
2026-03-29,43.22359858189924
2026-03-30,145.10779523923318
2026-03-31,143.56409528987962
2026-04-01,138.932995441819
2026-04-02,129.67079574569772
2026-04-03,72.55389761961659
2026-04-04,38.59249873383861
2026-04-05,38.59249873383861
2026-04-06,115.77749620151583
2026-04-07,121.95229599893001
2026-04-08,149.7388950872938
2026-04-09,118.86489610022292
2026-04-10,104.97159655604102
2026-04-11,41.6798986325457
2026-04-12,40.136198683192156
2026-04-13,132.75819564440482
2026-04-14,121.95229599893001
2026-04-15,123.49599594828355
2026-04-16,120.40859604957646
2026-04-17,142.02039534052608
2026-04-18,55.5731981767276
2026-04-19,43.22359858189924
2026-04-20,117.32119615086937
2026-04-21,125.03969589763709
2026-04-22,117.32119615086937
2026-04-23,108.05899645474811
2026-04-24,100.34049670798038
2026-04-25,41.6798986325457
2026-04-26,38.59249873383861
2026-04-27,101.88419665733393
2026-04-28,103.42789660668747
2026-04-29,101.88419665733393
2026-04-30,103.42789660668747
2026-05-01,100.34049670798038
2026-05-02,43.22359858189924
2026-05-03,37.048798784485065
2026-05-04,100.34049670798038
2026-05-05,109.60269640410165
2026-05-06,120.40859604957646
2026-05-07,104.97159655604102
2026-05-08,106.51529650539456
2026-05-09,43.22359858189924
2026-05-10,41.6798986325457
2026-05-11,106.51529650539456
2026-05-12,106.51529650539456
2026-05-13,104.97159655604102
2026-05-14,112.69009630280874
2026-05-15,108.05899645474811
2026-05-16,43.22359858189924
2026-05-17,37.048798784485065
2026-05-18,104.97159655604102
2026-05-19,101.88419665733393
2026-05-20,98.79679675862684
2026-05-21,104.97159655604102
2026-05-22,97.2530968092733
2026-05-23,46.31099848060633
2026-05-24,41.6798986325457
2026-05-25,44.767298531252784
2026-05-26,109.60269640410165
2026-05-27,108.05899645474811
2026-05-28,117.32119615086937
2026-05-29,117.32119615086937
2026-05-30,54.029498227374056
2026-05-31,52.48579827802051
