Time,giants
2024-11-21,6.4429962185212
2024-11-22,11.59739319333816
2024-11-23,7.73159546222544
2024-11-24,34.792179580014476
2024-11-25,14.174591680746639
2024-11-26,7.73159546222544
2024-11-27,9.02019470592968
2024-11-28,73.45015689114167
2024-11-29,48.96677126076112
2024-11-30,6.4429962185212
2024-12-01,7.73159546222544
2024-12-02,6.4429962185212
2024-12-03,5.15439697481696
2024-12-04,5.15439697481696
2024-12-05,5.15439697481696
2024-12-06,6.4429962185212
2024-12-07,6.4429962185212
2024-12-08,29.63778260519752
2024-12-09,10.30879394963392
2024-12-10,6.4429962185212
2024-12-11,6.4429962185212
2024-12-12,6.4429962185212
2024-12-13,6.4429962185212
2024-12-14,6.4429962185212
2024-12-15,25.7719848740848
2024-12-16,9.02019470592968
2024-12-17,6.4429962185212
2024-12-18,6.4429962185212
2024-12-19,6.4429962185212
2024-12-20,5.15439697481696
2024-12-21,6.4429962185212
2024-12-22,23.19478638667632
2024-12-23,10.30879394963392
2024-12-24,7.73159546222544
2024-12-25,7.73159546222544
2024-12-26,5.15439697481696
2024-12-27,6.4429962185212
2024-12-28,7.73159546222544
2024-12-29,42.52377504223992
2024-12-30,12.8859924370424
2024-12-31,7.73159546222544
2025-01-01,6.4429962185212
2025-01-02,7.73159546222544
2025-01-03,5.15439697481696
2025-01-04,6.4429962185212
2025-01-05,33.503580336310236
2025-01-06,11.59739319333816
2025-01-07,6.4429962185212
2025-01-08,6.4429962185212
2025-01-09,5.15439697481696
2025-01-10,5.15439697481696
2025-01-11,5.15439697481696
2025-01-12,6.4429962185212
2025-01-13,5.15439697481696
2025-01-14,5.15439697481696
2025-01-15,5.15439697481696
2025-01-16,5.15439697481696
2025-01-17,5.15439697481696
2025-01-18,5.15439697481696
2025-01-19,6.4429962185212
2025-01-20,5.15439697481696
2025-01-21,5.15439697481696
2025-01-22,5.15439697481696
2025-01-23,5.15439697481696
2025-01-24,5.15439697481696
2025-01-25,5.15439697481696
2025-01-26,7.73159546222544
2025-01-27,6.4429962185212
2025-01-28,5.15439697481696
2025-01-29,3.86579773111272
2025-01-30,5.15439697481696
2025-01-31,3.86579773111272
2025-02-01,3.86579773111272
2025-02-02,5.15439697481696
2025-02-03,3.86579773111272
2025-02-04,3.86579773111272
2025-02-05,3.86579773111272
2025-02-06,3.86579773111272
2025-02-07,5.15439697481696
2025-02-08,5.15439697481696
2025-02-09,6.4429962185212
2025-02-10,7.73159546222544
2025-02-11,5.15439697481696
2025-02-12,5.15439697481696
2025-02-13,5.15439697481696
2025-02-14,5.15439697481696
2025-02-15,5.15439697481696
2025-02-16,5.15439697481696
2025-02-17,3.86579773111272
2025-02-18,5.15439697481696
2025-02-19,5.15439697481696
2025-02-20,3.86579773111272
2025-02-21,3.86579773111272
2025-02-22,5.15439697481696
2025-02-23,5.15439697481696
2025-02-24,5.15439697481696
2025-02-25,5.15439697481696
2025-02-26,5.15439697481696
2025-02-27,5.15439697481696
2025-02-28,5.15439697481696
2025-03-01,6.4429962185212
2025-03-02,6.4429962185212
2025-03-03,5.15439697481696
2025-03-04,5.15439697481696
2025-03-05,5.15439697481696
2025-03-06,6.4429962185212
2025-03-07,5.15439697481696
2025-03-08,7.73159546222544
2025-03-09,6.4429962185212
2025-03-10,9.02019470592968
2025-03-11,10.30879394963392
2025-03-12,9.02019470592968
2025-03-13,7.73159546222544
2025-03-14,6.4429962185212
2025-03-15,7.73159546222544
2025-03-16,7.73159546222544
2025-03-17,6.4429962185212
2025-03-18,6.4429962185212
2025-03-19,7.73159546222544
2025-03-20,6.4429962185212
2025-03-21,6.4429962185212
2025-03-22,9.02019470592968
2025-03-23,7.73159546222544
2025-03-24,7.73159546222544
2025-03-25,9.02019470592968
2025-03-26,11.59739319333816
2025-03-27,14.174591680746639
2025-03-28,9.02019470592968
2025-03-29,11.59739319333816
2025-03-30,11.59739319333816
2025-03-31,7.73159546222544
2025-04-01,11.59739319333816
2025-04-02,12.8859924370424
2025-04-03,9.02019470592968
2025-04-04,12.8859924370424
2025-04-05,16.751790168155118
2025-04-06,21.90618714297208
2025-04-07,10.30879394963392
2025-04-08,14.174591680746639
2025-04-09,16.751790168155118
2025-04-10,9.02019470592968
2025-04-11,9.02019470592968
2025-04-12,21.90618714297208
2025-04-13,16.751790168155118
2025-04-14,11.59739319333816
2025-04-15,13.785460225964666
2025-04-16,13.141160604112546
2025-04-17,15.386640474329834
2025-04-18,9.294500485530087
2025-04-19,13.141160604112546
2025-04-20,18.589000971060173
2025-04-21,7.693320237164917
2025-04-22,13.785460225964666
2025-04-23,13.141160604112546
2025-04-24,19.233300592912293
2025-04-25,32.374461197024836
2025-04-26,33.018760818876956
2025-04-27,22.435661089642633
2025-04-28,13.141160604112546
2025-04-29,9.294500485530087
2025-04-30,14.742340852477714
2025-05-01,7.693320237164917
2025-05-02,11.539980355747376
2025-05-03,16.987820722695005
2025-05-04,13.785460225964666
2025-05-05,9.294500485530087
2025-05-06,11.539980355747376
2025-05-07,16.987820722695005
2025-05-08,7.693320237164917
2025-05-09,9.294500485530087
2025-05-10,13.785460225964666
2025-05-11,14.742340852477714
2025-05-12,7.693320237164917
2025-05-13,11.539980355747376
2025-05-14,17.632120344547126
2025-05-15,11.482567518156593
2025-05-16,7.655045012104395
2025-05-17,15.31009002420879
2025-05-18,19.137612530260988
2025-05-19,9.568806265130494
2025-05-20,11.482567518156593
2025-05-21,15.31009002420879
2025-05-22,7.655045012104395
2025-05-23,7.655045012104395
2025-05-24,11.482567518156593
2025-05-25,9.568806265130494
2025-05-26,11.482567518156593
2025-05-27,9.568806265130494
2025-05-28,11.482567518156593
2025-05-29,7.655045012104395
2025-05-30,7.655045012104395
2025-05-31,11.482567518156593
2025-06-01,11.482567518156593
2025-06-02,7.655045012104395
2025-06-03,11.482567518156593
2025-06-04,13.396328771182691
2025-06-05,15.31009002420879
2025-06-06,7.655045012104395
2025-06-07,17.22385127723489
2025-06-08,15.31009002420879
2025-06-09,7.655045012104395
2025-06-10,7.655045012104395
2025-06-11,11.482567518156593
2025-06-12,17.22385127723489
2025-06-13,7.655045012104395
2025-06-14,17.22385127723489
2025-06-15,24.878896289339284
2025-06-16,19.137612530260988
2025-06-17,11.482567518156593
2025-06-18,17.22385127723489
2025-06-19,15.31009002420879
2025-06-20,9.568806265130494
2025-06-21,22.965135036313185
2025-06-22,15.31009002420879
2025-06-23,7.655045012104395
2025-06-24,7.655045012104395
2025-06-25,11.482567518156593
2025-06-26,15.31009002420879
2025-06-27,7.655045012104395
2025-06-28,13.396328771182691
2025-06-29,9.568806265130494
2025-06-30,7.655045012104395
2025-07-01,9.568806265130494
2025-07-02,9.568806265130494
2025-07-03,11.482567518156593
2025-07-04,11.482567518156593
2025-07-05,13.396328771182691
2025-07-06,13.396328771182691
2025-07-07,11.482567518156593
2025-07-08,13.396328771182691
2025-07-09,21.051373783287087
2025-07-10,9.568806265130494
2025-07-11,9.568806265130494
2025-07-12,26.792657542365383
2025-07-13,22.965135036313185
2025-07-14,9.568806265130494
2025-07-15,5.741283759078296
2025-07-16,5.741283759078296
2025-07-17,5.741283759078296
2025-07-18,7.655045012104395
2025-07-19,11.482567518156593
2025-07-20,13.396328771182691
2025-07-21,7.655045012104395
2025-07-22,9.568806265130494
2025-07-23,15.31009002420879
2025-07-24,7.655045012104395
2025-07-25,7.655045012104395
2025-07-26,15.31009002420879
2025-07-27,19.137612530260988
2025-07-28,15.31009002420879
2025-07-29,13.396328771182691
2025-07-30,17.22385127723489
2025-07-31,13.396328771182691
2025-08-01,11.482567518156593
2025-08-02,17.22385127723489
2025-08-03,13.396328771182691
2025-08-04,9.568806265130494
2025-08-05,11.482567518156593
2025-08-06,13.396328771182691
2025-08-07,7.655045012104395
2025-08-08,9.568806265130494
2025-08-09,34.44770255446978
2025-08-10,19.137612530260988
2025-08-11,9.568806265130494
2025-08-12,13.396328771182691
2025-08-13,15.31009002420879
2025-08-14,9.568806265130494
2025-08-15,9.568806265130494
2025-08-16,21.051373783287087
2025-08-17,28.706418795391482
2025-08-18,9.568806265130494
2025-08-19,13.396328771182691
2025-08-20,11.482567518156593
2025-08-21,17.22385127723489
2025-08-22,26.792657542365383
2025-08-23,17.22385127723489
2025-08-24,19.137612530260988
2025-08-25,9.568806265130494
2025-08-26,11.482567518156593
2025-08-27,15.31009002420879
2025-08-28,19.137612530260988
2025-08-29,11.482567518156593
2025-08-30,21.051373783287087
2025-08-31,19.137612530260988
2025-09-01,15.31009002420879
2025-09-02,11.482567518156593
2025-09-03,17.22385127723489
2025-09-04,17.22385127723489
2025-09-05,11.482567518156593
2025-09-06,19.137612530260988
2025-09-07,80.37797262709614
2025-09-08,21.051373783287087
2025-09-09,17.22385127723489
2025-09-10,19.137612530260988
2025-09-11,11.482567518156593
2025-09-12,11.482567518156593
2025-09-13,26.792657542365383
2025-09-14,151.1871389890618
2025-09-15,22.965135036313185
2025-09-16,15.31009002420879
2025-09-17,19.137612530260988
2025-09-18,11.482567518156593
2025-09-19,19.137612530260988
2025-09-20,22.965135036313185
2025-09-21,49.75779257867857
2025-09-22,120.56695894064423
2025-09-23,21.051373783287087
2025-09-24,17.22385127723489
2025-09-25,13.396328771182691
2025-09-26,9.568806265130494
2025-09-27,19.137612530260988
2025-09-28,95.68806265130493
2025-09-29,24.878896289339284
2025-09-30,13.396328771182691
2025-10-01,9.568806265130494
2025-10-02,7.655045012104395
2025-10-03,7.655045012104395
2025-10-04,7.655045012104395
2025-10-05,66.98164385591346
2025-10-06,13.396328771182691
2025-10-07,9.568806265130494
2025-10-08,11.482567518156593
2025-10-09,40.18898631354807
2025-10-10,191.37612530260986
2025-10-11,17.22385127723489
2025-10-12,19.137612530260988
2025-10-13,11.482567518156593
2025-10-14,9.568806265130494
2025-10-15,9.568806265130494
2025-10-16,7.655045012104395
2025-10-17,9.568806265130494
2025-10-18,9.568806265130494
2025-10-19,110.99815267551372
2025-10-20,40.18898631354807
2025-10-21,13.396328771182691
2025-10-22,11.482567518156593
2025-10-23,9.568806265130494
2025-10-24,9.568806265130494
2025-10-25,9.568806265130494
2025-10-26,105.25686891643544
2025-10-27,17.22385127723489
2025-10-28,7.655045012104395
2025-10-29,7.655045012104395
2025-10-30,7.655045012104395
2025-10-31,5.741283759078296
2025-11-01,7.655045012104395
2025-11-02,61.24036009683516
2025-11-03,15.31009002420879
2025-11-04,7.655045012104395
2025-11-05,7.655045012104395
2025-11-06,7.655045012104395
2025-11-07,7.655045012104395
2025-11-08,7.655045012104395
2025-11-09,65.06788260288735
2025-11-10,26.792657542365383
2025-11-11,13.396328771182691
2025-11-12,9.568806265130494
2025-11-13,7.655045012104395
2025-11-14,9.568806265130494
2025-11-15,7.655045012104395
2025-11-16,72.72292761499176
2025-11-17,15.31009002420879
2025-11-18,7.655045012104395
2025-11-19,5.741283759078296
2025-11-20,5.741283759078296
2025-11-21,7.655045012104395
2025-11-22,5.741283759078296
2025-11-23,82.29173388012225
2025-11-24,21.051373783287087
2025-11-25,9.568806265130494
2025-11-26,7.655045012104395
2025-11-27,9.568806265130494
2025-11-28,7.655045012104395
2025-11-29,7.655045012104395
2025-11-30,11.482567518156593
2025-12-01,19.137612530260988
2025-12-02,99.51558515735714
2025-12-03,9.568806265130494
2025-12-04,5.741283759078296
2025-12-05,5.741283759078296
2025-12-06,5.741283759078296
2025-12-07,11.482567518156593
2025-12-08,7.655045012104395
2025-12-09,7.655045012104395
2025-12-10,7.655045012104395
2025-12-11,7.258568577214525
2025-12-12,5.920460609461218
2025-12-13,6.301687950701476
2025-12-14,40.29954224250775
2025-12-15,9.74035856868861
2025-12-16,7.258568577214525
2025-12-17,5.920460609461218
2025-12-18,5.920460609461218
2025-12-19,5.920460609461218
2025-12-20,6.301687950701476
2025-12-21,36.47964428328036
2025-12-22,9.74035856868861
2025-12-23,7.258568577214525
2025-12-24,7.258568577214525
2025-12-25,7.639795918454785
2025-12-26,5.920460609461218
2025-12-27,7.258568577214525
2025-12-28,47.939338160962535
2025-12-29,22.538160414124093
2025-12-30,7.258568577214525
2025-12-31,5.920460609461218
2026-01-01,5.920460609461218
2026-01-02,5.920460609461218
2026-01-03,7.639795918454785
2026-01-04,76.39795918454784
2026-01-05,15.27959183690957
2026-01-06,7.639795918454785
2026-01-07,7.639795918454785
2026-01-08,7.258568577214525
2026-01-09,7.258568577214525
2026-01-10,6.862092142324657
2026-01-11,7.624546824805174
2026-01-12,7.624546824805174
2026-01-13,7.624546824805174
2026-01-14,6.862092142324657
2026-01-15,18.298912379532418
2026-01-16,11.436820237207762
2026-01-17,11.436820237207762
2026-01-18,9.911910872246725
2026-01-19,7.624546824805174
2026-01-20,7.624546824805174
2026-01-21,6.099637459844139
2026-01-22,6.862092142324657
2026-01-23,6.099637459844139
2026-01-24,6.099637459844139
2026-01-25,6.862092142324657
2026-01-26,6.862092142324657
2026-01-27,6.099637459844139
2026-01-28,6.099637459844139
2026-01-29,6.099637459844139
2026-01-30,6.099637459844139
2026-01-31,7.624546824805174
2026-02-01,7.624546824805174
2026-02-02,6.099637459844139
2026-02-03,6.862092142324657
2026-02-04,5.337182777363622
2026-02-05,5.337182777363622
2026-02-06,6.099637459844139
2026-02-07,6.099637459844139
2026-02-08,6.862092142324657
2026-02-09,7.624546824805174
2026-02-10,5.337182777363622
2026-02-11,5.337182777363622
2026-02-12,5.337182777363622
2026-02-13,5.337182777363622
2026-02-14,5.337182777363622
2026-02-15,5.337182777363622
2026-02-16,6.099637459844139
2026-02-17,5.337182777363622
2026-02-18,5.337182777363622
2026-02-19,5.337182777363622
2026-02-20,5.337182777363622
2026-02-21,6.099637459844139
2026-02-22,6.099637459844139
2026-02-23,5.337182777363622
2026-02-24,5.337182777363622
2026-02-25,5.337182777363622
2026-02-26,6.099637459844139
2026-02-27,6.099637459844139
2026-02-28,6.099637459844139
2026-03-01,6.099637459844139
2026-03-02,6.099637459844139
2026-03-03,9.149456189766209
2026-03-04,6.862092142324657
2026-03-05,6.862092142324657
2026-03-06,6.099637459844139
2026-03-07,6.862092142324657
2026-03-08,6.862092142324657
2026-03-09,10.674365554727244
2026-03-10,9.911910872246725
2026-03-11,8.387001507285692
2026-03-12,7.624546824805174
2026-03-13,7.624546824805174
2026-03-14,8.387001507285692
2026-03-15,7.624546824805174
2026-03-16,6.862092142324657
2026-03-17,6.099637459844139
2026-03-18,6.862092142324657
2026-03-19,6.099637459844139
2026-03-20,6.099637459844139
2026-03-21,7.624546824805174
2026-03-22,6.862092142324657
2026-03-23,6.862092142324657
2026-03-24,8.387001507285692
2026-03-25,19.82382174449345
2026-03-26,36.597824759064835
2026-03-27,25.92345920433759
2026-03-28,20.58627642697397
2026-03-29,22.873640474415524
2026-03-30,7.624546824805174
2026-03-31,14.486638967129831
2026-04-01,18.298912379532418
2026-04-02,9.911910872246725
2026-04-03,17.5364576970519
2026-04-04,17.5364576970519
2026-04-05,23.63609515689604
2026-04-06,9.911910872246725
2026-04-07,16.774003014571385
2026-04-08,21.348731109454487
2026-04-09,7.624546824805174
2026-04-10,8.387001507285692
2026-04-11,13.724184284649313
2026-04-12,16.011548332090864
2026-04-13,6.862092142324657
2026-04-14,8.387001507285692
2026-04-15,11.436820237207762
2026-04-16,15.249093649610348
2026-04-17,9.149456189766209
2026-04-18,15.249093649610348
2026-04-19,19.82382174449345
2026-04-20,8.387001507285692
2026-04-21,9.149456189766209
2026-04-22,22.873640474415524
2026-04-23,33.54800602914277
2026-04-24,26.68591388681811
2026-04-25,28.210823251779143
2026-04-26,18.298912379532418
2026-04-27,9.911910872246725
2026-04-28,11.436820237207762
2026-04-29,16.011548332090864
2026-04-30,20.58627642697397
2026-05-01,12.199274919688278
2026-05-02,12.199274919688278
2026-05-03,13.724184284649313
2026-05-04,8.387001507285692
2026-05-05,13.724184284649313
2026-05-06,16.011548332090864
2026-05-07,7.624546824805174
2026-05-08,7.624546824805174
2026-05-09,15.249093649610348
2026-05-10,21.348731109454487
2026-05-11,10.674365554727244
2026-05-12,19.82382174449345
2026-05-13,19.061367062012934
2026-05-14,19.061367062012934
2026-05-15,27.448368569298626
2026-05-16,12.961729602168795
2026-05-17,16.774003014571385
2026-05-18,7.624546824805174
2026-05-19,11.436820237207762
2026-05-20,14.486638967129831
2026-05-21,7.624546824805174
2026-05-22,8.387001507285692
2026-05-23,21.348731109454487
2026-05-24,16.011548332090864
2026-05-25,12.961729602168795
2026-05-26,8.387001507285692
2026-05-27,16.011548332090864
2026-05-28,7.624546824805174
2026-05-29,7.624546824805174
2026-05-30,12.961729602168795
2026-05-31,16.011548332090864
