Time,microsoft
2024-09-27,53.745495814674484
2024-09-28,36.124021777076294
2024-09-29,32.599726969556656
2024-09-30,59.91301172783385
2024-10-01,59.91301172783385
2024-10-02,63.437306535353486
2024-10-03,65.19945393911331
2024-10-04,57.26979062219412
2024-10-05,34.36187437331647
2024-10-06,30.837579565796833
2024-10-07,56.38871692031421
2024-10-08,59.031938025953934
2024-10-09,59.91301172783385
2024-10-10,62.55623283347357
2024-10-11,54.62656951655439
2024-10-12,35.24294807519638
2024-10-13,32.599726969556656
2024-10-14,55.507643218434296
2024-10-15,62.55623283347357
2024-10-16,63.437306535353486
2024-10-17,60.79408542971376
2024-10-18,55.507643218434296
2024-10-19,33.48080067143656
2024-10-20,31.718653267676743
2024-10-21,62.55623283347357
2024-10-22,65.19945393911331
2024-10-23,61.67515913159367
2024-10-24,61.67515913159367
2024-10-25,56.38871692031421
2024-10-26,35.24294807519638
2024-10-27,32.599726969556656
2024-10-28,61.67515913159367
2024-10-29,61.67515913159367
2024-10-30,64.3183802372334
2024-10-31,60.79408542971376
2024-11-01,56.38871692031421
2024-11-02,34.36187437331647
2024-11-03,35.24294807519638
2024-11-04,59.031938025953934
2024-11-05,51.98334841091466
2024-11-06,42.29153769023566
2024-11-07,54.62656951655439
2024-11-08,54.62656951655439
2024-11-09,36.124021777076294
2024-11-10,31.718653267676743
2024-11-11,54.62656951655439
2024-11-12,63.437306535353486
2024-11-13,65.19945393911331
2024-11-14,58.15086432407403
2024-11-15,54.62656951655439
2024-11-16,36.124021777076294
2024-11-17,32.599726969556656
2024-11-18,60.79408542971376
2024-11-19,66.96160134287312
2024-11-20,70.48589615039276
2024-11-21,63.437306535353486
2024-11-22,59.031938025953934
2024-11-23,37.886169180836106
2024-11-24,35.24294807519638
2024-11-25,88.10737018799095
2024-11-26,61.67515913159367
2024-11-27,52.86442211279457
2024-11-28,32.599726969556656
2024-11-29,38.76724288271602
2024-11-30,38.76724288271602
2024-12-01,36.124021777076294
2024-12-02,63.437306535353486
2024-12-03,65.19945393911331
2024-12-04,64.3183802372334
2024-12-05,60.79408542971376
2024-12-06,59.031938025953934
2024-12-07,39.64831658459593
2024-12-08,34.36187437331647
2024-12-09,59.91301172783385
2024-12-10,66.08052764099321
2024-12-11,63.437306535353486
2024-12-12,62.55623283347357
2024-12-13,54.62656951655439
2024-12-14,38.76724288271602
2024-12-15,31.718653267676743
2024-12-16,56.38871692031421
2024-12-17,55.507643218434296
2024-12-18,56.38871692031421
2024-12-19,56.38871692031421
2024-12-20,49.34012730527493
2024-12-21,35.24294807519638
2024-12-22,29.956505863916924
2024-12-23,47.577979901515114
2024-12-24,37.0050954789562
2024-12-25,37.886169180836106
2024-12-26,50.221201007154846
2024-12-27,44.93475879587538
2024-12-28,36.124021777076294
2024-12-29,31.718653267676743
2024-12-30,46.69690619963521
2024-12-31,41.410463988355744
2025-01-01,29.075432162037014
2025-01-02,52.86442211279457
2025-01-03,50.221201007154846
2025-01-04,40.52939028647584
2025-01-05,32.599726969556656
2025-01-06,57.26979062219412
2025-01-07,61.67515913159367
2025-01-08,61.67515913159367
2025-01-09,59.91301172783385
2025-01-10,58.15086432407403
2025-01-11,38.76724288271602
2025-01-12,34.36187437331647
2025-01-13,62.55623283347357
2025-01-14,66.08052764099321
2025-01-15,67.84267504475304
2025-01-16,67.84267504475304
2025-01-17,60.79408542971376
2025-01-18,44.93475879587538
2025-01-19,37.886169180836106
2025-01-20,48.45905360339502
2025-01-21,67.84267504475304
2025-01-22,73.12911725603249
2025-01-23,77.53448576543204
2025-01-24,62.55623283347357
2025-01-25,44.053685093995476
2025-01-26,39.64831658459593
2025-01-27,66.96160134287312
2025-01-28,72.24804355415259
2025-01-29,74.89126465979231
2025-01-30,72.24804355415259
2025-01-31,61.67515913159367
2025-02-01,41.410463988355744
2025-02-02,41.410463988355744
2025-02-03,69.60482244851285
2025-02-04,70.48589615039276
2025-02-05,67.84267504475304
2025-02-06,66.96160134287312
2025-02-07,61.67515913159367
2025-02-08,42.29153769023566
2025-02-09,35.24294807519638
2025-02-10,57.26979062219412
2025-02-11,67.84267504475304
2025-02-12,66.08052764099321
2025-02-13,66.96160134287312
2025-02-14,59.91301172783385
2025-02-15,42.29153769023566
2025-02-16,37.0050954789562
2025-02-17,51.98334841091466
2025-02-18,68.72374874663294
2025-02-19,68.72374874663294
2025-02-20,75.77233836167221
2025-02-21,71.36696985227267
2025-02-22,48.45905360339502
2025-02-23,42.29153769023566
2025-02-24,69.60482244851285
2025-02-25,69.60482244851285
2025-02-26,68.72374874663294
2025-02-27,64.3183802372334
2025-02-28,66.96160134287312
2025-03-01,56.38871692031421
2025-03-02,50.221201007154846
2025-03-03,73.12911725603249
2025-03-04,67.84267504475304
2025-03-05,66.96160134287312
2025-03-06,65.19945393911331
2025-03-07,64.3183802372334
2025-03-08,44.053685093995476
2025-03-09,37.886169180836106
2025-03-10,66.96160134287312
2025-03-11,63.437306535353486
2025-03-12,66.08052764099321
2025-03-13,65.19945393911331
2025-03-14,57.26979062219412
2025-03-15,40.52939028647584
2025-03-16,37.0050954789562
2025-03-17,64.3183802372334
2025-03-18,64.3183802372334
2025-03-19,69.60482244851285
2025-03-20,64.3183802372334
2025-03-21,56.38871692031421
2025-03-22,38.76724288271602
2025-03-23,35.24294807519638
2025-03-24,63.437306535353486
2025-03-25,65.19945393911331
2025-03-26,66.96160134287312
2025-03-27,58.15086432407403
2025-03-28,54.62656951655439
2025-03-29,40.52939028647584
2025-03-30,40.52939028647584
2025-03-31,72.24804355415259
2025-04-01,62.55623283347357
2025-04-02,61.67515913159367
2025-04-03,64.3183802372334
2025-04-04,63.437306535353486
2025-04-05,44.053685093995476
2025-04-06,44.053685093995476
2025-04-07,66.96160134287312
2025-04-08,67.84267504475304
2025-04-09,69.60482244851285
2025-04-10,66.96160134287312
2025-04-11,59.031938025953934
2025-04-12,42.29153769023566
2025-04-13,36.124021777076294
2025-04-14,60.79408542971376
2025-04-15,62.53619560322582
2025-04-16,62.53619560322582
2025-04-17,56.44685310948373
2025-04-18,49.31585685736921
2025-04-19,36.09551811151259
2025-04-20,32.530019985455326
2025-04-21,55.40519935111129
2025-04-22,63.57784936159826
2025-04-23,62.53619560322582
2025-04-24,62.976732454165784
2025-04-25,54.36354559273886
2025-04-26,37.13717186988502
2025-04-27,35.053864353140156
2025-04-28,62.53619560322582
2025-04-29,62.53619560322582
2025-04-30,64.01838621253822
2025-05-01,68.62553809696792
2025-05-02,57.488506867856174
2025-05-03,39.661016237569854
2025-05-04,39.661016237569854
2025-05-05,64.01838621253822
2025-05-06,63.57784936159826
2025-05-07,61.05400499391344
2025-05-08,60.012351235541
2025-05-09,57.488506867856174
2025-05-10,37.13717186988502
2025-05-11,33.57167374382776
2025-05-12,61.05400499391344
2025-05-13,73.23268998139761
2025-05-14,66.10169372928308
2025-05-15,58.909456928383186
2025-05-16,52.89828785405837
2025-05-17,36.067014445948885
2025-05-18,33.66254681621896
2025-05-19,61.31392455811311
2025-05-20,66.12285981757296
2025-05-21,62.516158372978076
2025-05-22,72.13402889189777
2025-05-23,51.696054039193406
2025-05-24,33.66254681621896
2025-05-25,30.055845371624073
2025-05-26,34.864780631083924
2025-05-27,63.71839218784304
2025-05-28,66.12285981757296
2025-05-29,60.11169074324815
2025-05-30,54.100521668923335
2025-05-31,34.864780631083924
2025-06-01,33.66254681621896
2025-06-02,62.516158372978076
2025-06-03,64.920626002708
2025-06-04,61.31392455811311
2025-06-05,62.516158372978076
2025-06-06,57.707223113518225
2025-06-07,37.26924826081385
2025-06-08,34.864780631083924
2025-06-09,62.516158372978076
2025-06-10,64.920626002708
2025-06-11,70.93179507703282
2025-06-12,63.71839218784304
2025-06-13,55.302755483788296
2025-06-14,37.26924826081385
2025-06-15,31.258079186489038
2025-06-16,63.71839218784304
2025-06-17,61.31392455811311
2025-06-18,64.920626002708
2025-06-19,51.696054039193406
2025-06-20,51.696054039193406
2025-06-21,37.26924826081385
2025-06-22,32.460313001354
2025-06-23,58.909456928383186
2025-06-24,64.920626002708
2025-06-25,63.71839218784304
2025-06-26,62.516158372978076
2025-06-27,57.707223113518225
2025-06-28,37.26924826081385
2025-06-29,33.66254681621896
2025-06-30,60.11169074324815
2025-07-01,62.516158372978076
2025-07-02,74.5384965216277
2025-07-03,61.31392455811311
2025-07-04,34.864780631083924
2025-07-05,34.864780631083924
2025-07-06,33.66254681621896
2025-07-07,60.11169074324815
2025-07-08,62.516158372978076
2025-07-09,66.12285981757296
2025-07-10,69.72956126216785
2025-07-11,58.909456928383186
2025-07-12,38.471482075678814
2025-07-13,34.864780631083924
2025-07-14,66.12285981757296
2025-07-15,69.72956126216785
2025-07-16,64.920626002708
2025-07-17,69.72956126216785
2025-07-18,57.707223113518225
2025-07-19,45.684884964868594
2025-07-20,43.280417335138665
2025-07-21,79.34743178108755
2025-07-22,70.93179507703282
2025-07-23,68.5273274473029
2025-07-24,64.920626002708
2025-07-25,61.31392455811311
2025-07-26,43.280417335138665
2025-07-27,39.673715890543775
2025-07-28,64.920626002708
2025-07-29,74.5384965216277
2025-07-30,91.36976992973719
2025-07-31,92.57200374460214
2025-08-01,69.72956126216785
2025-08-02,39.673715890543775
2025-08-03,37.26924826081385
2025-08-04,64.920626002708
2025-08-05,68.5273274473029
2025-08-06,72.13402889189777
2025-08-07,67.32509363243793
2025-08-08,63.71839218784304
2025-08-09,46.887118779733555
2025-08-10,43.280417335138665
2025-08-11,70.93179507703282
2025-08-12,66.12285981757296
2025-08-13,67.32509363243793
2025-08-14,66.12285981757296
2025-08-15,60.11169074324815
2025-08-16,38.471482075678814
2025-08-17,37.26924826081385
2025-08-18,67.32509363243793
2025-08-19,69.72956126216785
2025-08-20,74.5384965216277
2025-08-21,67.32509363243793
2025-08-22,60.11169074324815
2025-08-23,40.87594970540874
2025-08-24,38.471482075678814
2025-08-25,74.5384965216277
2025-08-26,72.13402889189777
2025-08-27,73.33626270676274
2025-08-28,70.93179507703282
2025-08-29,57.707223113518225
2025-08-30,39.673715890543775
2025-08-31,33.66254681621896
2025-09-01,40.87594970540874
2025-09-02,69.72956126216785
2025-09-03,73.33626270676274
2025-09-04,73.33626270676274
2025-09-05,63.71839218784304
2025-09-06,39.673715890543775
2025-09-07,37.26924826081385
2025-09-08,68.5273274473029
2025-09-09,70.93179507703282
2025-09-10,67.32509363243793
2025-09-11,61.31392455811311
2025-09-12,58.909456928383186
2025-09-13,34.864780631083924
2025-09-14,33.66254681621896
2025-09-15,66.12285981757296
2025-09-16,68.5273274473029
2025-09-17,72.13402889189777
2025-09-18,67.32509363243793
2025-09-19,63.71839218784304
2025-09-20,40.87594970540874
2025-09-21,40.87594970540874
2025-09-22,68.5273274473029
2025-09-23,68.5273274473029
2025-09-24,68.5273274473029
2025-09-25,67.32509363243793
2025-09-26,63.71839218784304
2025-09-27,38.471482075678814
2025-09-28,37.26924826081385
2025-09-29,69.72956126216785
2025-09-30,70.93179507703282
2025-10-01,69.72956126216785
2025-10-02,75.74073033649266
2025-10-03,61.31392455811311
2025-10-04,36.067014445948885
2025-10-05,34.864780631083924
2025-10-06,63.71839218784304
2025-10-07,70.93179507703282
2025-10-08,67.32509363243793
2025-10-09,72.13402889189777
2025-10-10,57.707223113518225
2025-10-11,37.26924826081385
2025-10-12,34.864780631083924
2025-10-13,63.71839218784304
2025-10-14,67.32509363243793
2025-10-15,63.71839218784304
2025-10-16,64.920626002708
2025-10-17,58.909456928383186
2025-10-18,33.66254681621896
2025-10-19,33.66254681621896
2025-10-20,64.920626002708
2025-10-21,66.12285981757296
2025-10-22,67.32509363243793
2025-10-23,66.12285981757296
2025-10-24,60.11169074324815
2025-10-25,33.66254681621896
2025-10-26,34.864780631083924
2025-10-27,64.920626002708
2025-10-28,69.72956126216785
2025-10-29,120.2233814864963
2025-10-30,85.35860085541236
2025-10-31,68.5273274473029
2025-11-01,40.87594970540874
2025-11-02,43.280417335138665
2025-11-03,78.1451979662226
2025-11-04,76.94296415135763
2025-11-05,78.1451979662226
2025-11-06,73.33626270676274
2025-11-07,70.93179507703282
2025-11-08,45.684884964868594
2025-11-09,43.280417335138665
2025-11-10,69.72956126216785
2025-11-11,73.33626270676274
2025-11-12,76.94296415135763
2025-11-13,74.5384965216277
2025-11-14,69.72956126216785
2025-11-15,44.482651150003626
2025-11-16,43.280417335138665
2025-11-17,74.5384965216277
2025-11-18,78.1451979662226
2025-11-19,79.34743178108755
2025-11-20,76.94296415135763
2025-11-21,70.93179507703282
2025-11-22,45.684884964868594
2025-11-23,49.291586409463484
2025-11-24,69.72956126216785
2025-11-25,64.920626002708
2025-11-26,60.11169074324815
2025-11-27,40.87594970540874
2025-11-28,49.291586409463484
2025-11-29,43.280417335138665
2025-11-30,45.684884964868594
2025-12-01,72.13402889189777
2025-12-02,76.94296415135763
2025-12-03,76.94296415135763
2025-12-04,74.5384965216277
2025-12-05,68.5273274473029
2025-12-06,44.482651150003626
2025-12-07,44.482651150003626
2025-12-08,68.5273274473029
2025-12-09,72.13402889189777
2025-12-10,75.74073033649266
2025-12-11,71.944202500077
2025-12-12,66.66070126106519
2025-12-13,46.79220558382316
2025-12-14,42.10982125224383
2025-12-15,67.26181816849767
2025-12-16,64.920626002708
2025-12-17,67.26181816849767
2025-12-18,64.920626002708
2025-12-19,56.72645342244418
2025-12-20,40.36974599388665
2025-12-21,36.85795774520216
2025-12-22,57.89704950533901
2025-12-23,52.044069090864845
2025-12-24,42.10982125224383
2025-12-25,43.280417335138665
2025-12-26,49.13339774961283
2025-12-27,40.36974599388665
2025-12-28,37.427436920664505
2025-12-29,52.044069090864845
2025-12-30,52.64518599829732
2025-12-31,44.4510134180335
2026-01-01,34.51676557941249
2026-01-02,49.13339774961283
2026-01-03,40.36974599388665
2026-01-04,38.02855382809699
2026-01-05,65.49010517817035
2026-01-06,70.17248950974968
2026-01-07,69.00189342685485
2026-01-08,69.00189342685485
2026-01-09,62.57943383691834
2026-01-10,43.28041733513867
2026-01-11,41.002500633289266
2026-01-12,67.19854270455741
2026-01-13,71.75437610825622
2026-01-14,75.17125116103033
2026-01-15,69.47645940640682
2026-01-16,67.19854270455741
2026-01-17,43.28041733513867
2026-01-18,43.28041733513867
2026-01-19,58.08687589715979
2026-01-20,72.89333445918092
2026-01-21,79.72708456472913
2026-01-22,113.8958350924702
2026-01-23,93.39458477582555
2026-01-24,51.25312579161159
2026-01-25,47.83625073883748
2026-01-26,77.44916786287973
2026-01-27,79.72708456472913
2026-01-28,83.14395961750324
2026-01-29,99.08937653044906
2026-01-30,84.28291796842794
2026-01-31,52.392084142536284
2026-02-01,55.80895919531039
2026-02-02,80.86604291565384
2026-02-03,76.31020951195502
2026-02-04,87.69979302120204
2026-02-05,91.11666807397614
2026-02-06,82.00500126657853
2026-02-07,53.53104249346099
2026-02-08,58.08687589715979
2026-02-09,78.58812621380443
2026-02-10,80.86604291565384
2026-02-11,75.17125116103033
2026-02-12,74.03229281010562
2026-02-13,69.47645940640682
2026-02-14,48.97520908976218
2026-02-15,51.25312579161159
2026-02-16,70.61541775733151
2026-02-17,78.58812621380443
2026-02-18,77.44916786287973
2026-02-19,76.31020951195502
2026-02-20,71.75437610825622
2026-02-21,54.67000084438569
2026-02-22,48.97520908976218
2026-02-23,82.00500126657853
2026-02-24,82.00500126657853
2026-02-25,75.17125116103033
2026-02-26,84.28291796842794
2026-02-27,79.72708456472913
2026-02-28,44.419375686063375
2026-03-01,43.28041733513867
2026-03-02,83.14395961750324
2026-03-03,91.11666807397614
2026-03-04,82.00500126657853
2026-03-05,83.14395961750324
2026-03-06,76.31020951195502
2026-03-07,48.97520908976218
2026-03-08,48.97520908976218
2026-03-09,77.44916786287973
2026-03-10,85.42187631935263
2026-03-11,80.86604291565384
2026-03-12,78.58812621380443
2026-03-13,74.03229281010562
2026-03-14,52.392084142536284
2026-03-15,53.53104249346099
2026-03-16,79.72708456472913
2026-03-17,89.97770972305145
2026-03-18,87.69979302120204
2026-03-19,91.11666807397614
2026-03-20,84.28291796842794
2026-03-21,55.80895919531039
2026-03-22,55.80895919531039
2026-03-23,84.28291796842794
2026-03-24,83.14395961750324
2026-03-25,96.81145982859967
2026-03-26,85.42187631935263
2026-03-27,93.39458477582555
2026-03-28,74.03229281010562
2026-03-29,80.86604291565384
2026-03-30,95.67250147767496
2026-03-31,91.11666807397614
2026-04-01,100.22833488137377
2026-04-02,86.56083467027734
2026-04-03,76.31020951195502
2026-04-04,55.80895919531039
2026-04-05,53.53104249346099
2026-04-06,86.56083467027734
2026-04-07,91.11666807397614
2026-04-08,101.36729323229846
2026-04-09,97.95041817952436
2026-04-10,87.69979302120204
2026-04-11,55.80895919531039
2026-04-12,53.53104249346099
2026-04-13,83.14395961750324
2026-04-14,93.39458477582555
2026-04-15,87.69979302120204
2026-04-16,91.11666807397614
2026-04-17,93.39458477582555
2026-04-18,60.3647925990092
2026-04-19,58.08687589715979
2026-04-20,82.00500126657853
2026-04-21,87.69979302120204
2026-04-22,94.53354312675026
2026-04-23,89.97770972305145
2026-04-24,79.72708456472913
2026-04-25,60.3647925990092
2026-04-26,64.920626002708
2026-04-27,92.25562642490085
2026-04-28,83.14395961750324
2026-04-29,88.83875137212675
2026-04-30,86.56083467027734
2026-05-01,75.17125116103033
2026-05-02,58.08687589715979
2026-05-03,55.80895919531039
2026-05-04,72.89333445918092
2026-05-05,83.14395961750324
2026-05-06,83.14395961750324
2026-05-07,83.14395961750324
2026-05-08,77.44916786287973
2026-05-09,51.25312579161159
2026-05-10,51.25312579161159
2026-05-11,78.58812621380443
2026-05-12,85.42187631935263
2026-05-13,88.83875137212675
2026-05-14,94.53354312675026
2026-05-15,80.86604291565384
2026-05-16,75.17125116103033
2026-05-17,75.17125116103033
2026-05-18,95.67250147767496
2026-05-19,97.95041817952436
2026-05-20,97.95041817952436
2026-05-21,88.83875137212675
2026-05-22,85.42187631935263
2026-05-23,70.61541775733151
2026-05-24,64.920626002708
2026-05-25,68.33750105548211
2026-05-26,93.39458477582555
2026-05-27,100.22833488137377
2026-05-28,102.50625158322318
2026-05-29,89.97770972305145
2026-05-30,71.75437610825622
2026-05-31,85.42187631935263
