Time,minecraft_movie
2024-09-29,44.32819916690885
2024-09-30,44.32819916690885
2024-10-01,44.32819916690885
2024-10-02,44.32819916690885
2024-10-03,44.32819916690885
2024-10-04,44.32819916690885
2024-10-05,44.32819916690885
2024-10-06,44.32819916690885
2024-10-07,44.32819916690885
2024-10-08,44.32819916690885
2024-10-09,0.0
2024-10-10,0.0
2024-10-11,0.0
2024-10-12,44.32819916690885
2024-10-13,44.32819916690885
2024-10-14,0.0
2024-10-15,0.0
2024-10-16,0.0
2024-10-17,0.0
2024-10-18,0.0
2024-10-19,0.0
2024-10-20,0.0
2024-10-21,0.0
2024-10-22,0.0
2024-10-23,0.0
2024-10-24,0.0
2024-10-25,0.0
2024-10-26,0.0
2024-10-27,0.0
2024-10-28,0.0
2024-10-29,0.0
2024-10-30,0.0
2024-10-31,0.0
2024-11-01,0.0
2024-11-02,0.0
2024-11-03,0.0
2024-11-04,0.0
2024-11-05,0.0
2024-11-06,0.0
2024-11-07,0.0
2024-11-08,0.0
2024-11-09,0.0
2024-11-10,0.0
2024-11-11,0.0
2024-11-12,0.0
2024-11-13,0.0
2024-11-14,0.0
2024-11-15,0.0
2024-11-16,0.0
2024-11-17,0.0
2024-11-18,44.32819916690885
2024-11-19,44.32819916690885
2024-11-20,132.98459750072655
2024-11-21,88.6563983338177
2024-11-22,88.6563983338177
2024-11-23,88.6563983338177
2024-11-24,44.32819916690885
2024-11-25,44.32819916690885
2024-11-26,44.32819916690885
2024-11-27,44.32819916690885
2024-11-28,88.6563983338177
2024-11-29,44.32819916690885
2024-11-30,44.32819916690885
2024-12-01,44.32819916690885
2024-12-02,44.32819916690885
2024-12-03,44.32819916690885
2024-12-04,44.32819916690885
2024-12-05,44.32819916690885
2024-12-06,44.32819916690885
2024-12-07,44.32819916690885
2024-12-08,44.32819916690885
2024-12-09,44.32819916690885
2024-12-10,44.32819916690885
2024-12-11,0.0
2024-12-12,0.0
2024-12-13,0.0
2024-12-14,44.32819916690885
2024-12-15,44.32819916690885
2024-12-16,44.32819916690885
2024-12-17,44.32819916690885
2024-12-18,0.0
2024-12-19,0.0
2024-12-20,44.32819916690885
2024-12-21,44.32819916690885
2024-12-22,44.32819916690885
2024-12-23,44.32819916690885
2024-12-24,44.32819916690885
2024-12-25,44.32819916690885
2024-12-26,44.32819916690885
2024-12-27,44.32819916690885
2024-12-28,44.32819916690885
2024-12-29,44.32819916690885
2024-12-30,44.32819916690885
2024-12-31,44.32819916690885
2025-01-01,44.32819916690885
2025-01-02,44.32819916690885
2025-01-03,44.32819916690885
2025-01-04,44.32819916690885
2025-01-05,44.32819916690885
2025-01-06,44.32819916690885
2025-01-07,44.32819916690885
2025-01-08,44.32819916690885
2025-01-09,44.32819916690885
2025-01-10,0.0
2025-01-11,44.32819916690885
2025-01-12,44.32819916690885
2025-01-13,44.32819916690885
2025-01-14,44.32819916690885
2025-01-15,44.32819916690885
2025-01-16,44.32819916690885
2025-01-17,44.32819916690885
2025-01-18,44.32819916690885
2025-01-19,44.32819916690885
2025-01-20,44.32819916690885
2025-01-21,44.32819916690885
2025-01-22,44.32819916690885
2025-01-23,44.32819916690885
2025-01-24,44.32819916690885
2025-01-25,44.32819916690885
2025-01-26,44.32819916690885
2025-01-27,44.32819916690885
2025-01-28,44.32819916690885
2025-01-29,44.32819916690885
2025-01-30,44.32819916690885
2025-01-31,44.32819916690885
2025-02-01,44.32819916690885
2025-02-02,44.32819916690885
2025-02-03,44.32819916690885
2025-02-04,44.32819916690885
2025-02-05,44.32819916690885
2025-02-06,44.32819916690885
2025-02-07,44.32819916690885
2025-02-08,44.32819916690885
2025-02-09,44.32819916690885
2025-02-10,44.32819916690885
2025-02-11,44.32819916690885
2025-02-12,44.32819916690885
2025-02-13,44.32819916690885
2025-02-14,44.32819916690885
2025-02-15,44.32819916690885
2025-02-16,44.32819916690885
2025-02-17,44.32819916690885
2025-02-18,44.32819916690885
2025-02-19,44.32819916690885
2025-02-20,44.32819916690885
2025-02-21,44.32819916690885
2025-02-22,44.32819916690885
2025-02-23,44.32819916690885
2025-02-24,44.32819916690885
2025-02-25,44.32819916690885
2025-02-26,44.32819916690885
2025-02-27,88.6563983338177
2025-02-28,177.3127966676354
2025-03-01,177.3127966676354
2025-03-02,132.98459750072655
2025-03-03,132.98459750072655
2025-03-04,88.6563983338177
2025-03-05,88.6563983338177
2025-03-06,88.6563983338177
2025-03-07,88.6563983338177
2025-03-08,132.98459750072655
2025-03-09,132.98459750072655
2025-03-10,88.6563983338177
2025-03-11,88.6563983338177
2025-03-12,88.6563983338177
2025-03-13,88.6563983338177
2025-03-14,132.98459750072655
2025-03-15,132.98459750072655
2025-03-16,177.3127966676354
2025-03-17,132.98459750072655
2025-03-18,132.98459750072655
2025-03-19,132.98459750072655
2025-03-20,177.3127966676354
2025-03-21,221.64099583454427
2025-03-22,265.9691950014531
2025-03-23,310.29739416836196
2025-03-24,265.9691950014531
2025-03-25,265.9691950014531
2025-03-26,310.29739416836196
2025-03-27,310.29739416836196
2025-03-28,398.9537925021797
2025-03-29,487.6101908359974
2025-03-30,531.9383900029062
2025-03-31,709.2511866705416
2025-04-01,797.9075850043594
2025-04-02,975.2203816719948
2025-04-03,1640.1433691756276
2025-04-04,3368.9431366850727
2025-04-05,4432.819916690885
2025-04-06,3989.5379250217966
2025-04-07,2349.394555846169
2025-04-08,1551.4869708418098
2025-04-09,1418.5023733410833
2025-04-10,1152.5331783396302
2025-04-11,1418.5023733410833
2025-04-12,2039.0971616778072
2025-04-13,1773.1279666763542
2025-04-14,1063.8767800058124
2025-04-15,875.1670173818677
2025-04-16,793.0488784650906
2025-04-17,705.5321767269038
2025-04-18,968.0822819414641
2025-04-19,1071.79467214388
2025-04-20,978.8794075842836
2025-04-21,579.6556869410334
2025-04-22,442.9820715123435
2025-04-23,399.2237206432502
2025-04-24,360.86393259556655
2025-04-25,399.2237206432502
2025-04-26,667.1723886792201
2025-04-27,585.0542497624432
2025-04-28,317.10558172647313
2025-04-29,273.3472308573797
2025-04-30,273.3472308573797
2025-05-01,273.3472308573797
2025-05-02,317.10558172647313
2025-05-03,448.3806343337533
2025-05-04,437.58350869093385
2025-05-05,262.5501052145603
2025-05-06,229.58887998828638
2025-05-07,218.79175434546693
2025-05-08,218.79175434546693
2025-05-09,257.1515423931505
2025-05-10,350.066806952747
2025-05-11,350.066806952747
2025-05-12,218.79175434546693
2025-05-13,262.5501052145603
2025-05-14,273.3472308573797
2025-05-15,259.1310154276674
2025-05-16,313.1166436417648
2025-05-17,453.479276998418
2025-05-18,453.479276998418
2025-05-19,269.9281410704869
2025-05-20,215.94251285638956
2025-05-21,215.94251285638956
2025-05-22,205.14538721357007
2025-05-23,248.33388978484797
2025-05-24,323.9137692845843
2025-05-25,367.1022718558622
2025-05-26,323.9137692845843
2025-05-27,205.14538721357007
2025-05-28,172.75401028511163
2025-05-29,161.95688464229215
2025-05-30,194.3482615707506
2025-05-31,237.5367641420285
2025-06-01,237.5367641420285
2025-06-02,151.15975899947267
2025-06-03,140.3626333566532
2025-06-04,129.5655077138337
2025-06-05,129.5655077138337
2025-06-06,151.15975899947267
2025-06-07,183.5511359279311
2025-06-08,183.5511359279311
2025-06-09,118.76838207101424
2025-06-10,107.97125642819478
2025-06-11,107.97125642819478
2025-06-12,118.76838207101424
2025-06-13,118.76838207101424
2025-06-14,151.15975899947267
2025-06-15,161.95688464229215
2025-06-16,107.97125642819478
2025-06-17,107.97125642819478
2025-06-18,97.1741307853753
2025-06-19,118.76838207101424
2025-06-20,194.3482615707506
2025-06-21,356.30514621304275
2025-06-22,345.50802057022327
2025-06-23,226.739638499209
2025-06-24,194.3482615707506
2025-06-25,172.75401028511163
2025-06-26,172.75401028511163
2025-06-27,172.75401028511163
2025-06-28,215.94251285638956
2025-06-29,215.94251285638956
2025-06-30,140.3626333566532
2025-07-01,107.97125642819478
2025-07-02,107.97125642819478
2025-07-03,107.97125642819478
2025-07-04,140.3626333566532
2025-07-05,140.3626333566532
2025-07-06,172.75401028511163
2025-07-07,107.97125642819478
2025-07-08,97.1741307853753
2025-07-09,107.97125642819478
2025-07-10,97.1741307853753
2025-07-11,97.1741307853753
2025-07-12,129.5655077138337
2025-07-13,129.5655077138337
2025-07-14,86.37700514255582
2025-07-15,75.57987949973634
2025-07-16,75.57987949973634
2025-07-17,86.37700514255582
2025-07-18,75.57987949973634
2025-07-19,129.5655077138337
2025-07-20,140.3626333566532
2025-07-21,97.1741307853753
2025-07-22,75.57987949973634
2025-07-23,64.78275385691686
2025-07-24,75.57987949973634
2025-07-25,75.57987949973634
2025-07-26,86.37700514255582
2025-07-27,97.1741307853753
2025-07-28,75.57987949973634
2025-07-29,64.78275385691686
2025-07-30,86.37700514255582
2025-07-31,86.37700514255582
2025-08-01,64.78275385691686
2025-08-02,86.37700514255582
2025-08-03,75.57987949973634
2025-08-04,53.98562821409739
2025-08-05,53.98562821409739
2025-08-06,53.98562821409739
2025-08-07,53.98562821409739
2025-08-08,53.98562821409739
2025-08-09,75.57987949973634
2025-08-10,75.57987949973634
2025-08-11,53.98562821409739
2025-08-12,43.18850257127791
2025-08-13,43.18850257127791
2025-08-14,43.18850257127791
2025-08-15,53.98562821409739
2025-08-16,64.78275385691686
2025-08-17,64.78275385691686
2025-08-18,43.18850257127791
2025-08-19,43.18850257127791
2025-08-20,43.18850257127791
2025-08-21,32.39137692845843
2025-08-22,43.18850257127791
2025-08-23,53.98562821409739
2025-08-24,64.78275385691686
2025-08-25,43.18850257127791
2025-08-26,32.39137692845843
2025-08-27,32.39137692845843
2025-08-28,32.39137692845843
2025-08-29,32.39137692845843
2025-08-30,53.98562821409739
2025-08-31,53.98562821409739
2025-09-01,53.98562821409739
2025-09-02,32.39137692845843
2025-09-03,32.39137692845843
2025-09-04,32.39137692845843
2025-09-05,32.39137692845843
2025-09-06,43.18850257127791
2025-09-07,43.18850257127791
2025-09-08,32.39137692845843
2025-09-09,32.39137692845843
2025-09-10,32.39137692845843
2025-09-11,32.39137692845843
2025-09-12,32.39137692845843
2025-09-13,43.18850257127791
2025-09-14,43.18850257127791
2025-09-15,32.39137692845843
2025-09-16,32.39137692845843
2025-09-17,32.39137692845843
2025-09-18,32.39137692845843
2025-09-19,32.39137692845843
2025-09-20,43.18850257127791
2025-09-21,43.18850257127791
2025-09-22,32.39137692845843
2025-09-23,32.39137692845843
2025-09-24,32.39137692845843
2025-09-25,32.39137692845843
2025-09-26,32.39137692845843
2025-09-27,43.18850257127791
2025-09-28,43.18850257127791
2025-09-29,32.39137692845843
2025-09-30,32.39137692845843
2025-10-01,32.39137692845843
2025-10-02,32.39137692845843
2025-10-03,32.39137692845843
2025-10-04,43.18850257127791
2025-10-05,32.39137692845843
2025-10-06,21.594251285638954
2025-10-07,21.594251285638954
2025-10-08,32.39137692845843
2025-10-09,53.98562821409739
2025-10-10,75.57987949973634
2025-10-11,64.78275385691686
2025-10-12,53.98562821409739
2025-10-13,43.18850257127791
2025-10-14,32.39137692845843
2025-10-15,32.39137692845843
2025-10-16,32.39137692845843
2025-10-17,32.39137692845843
2025-10-18,43.18850257127791
2025-10-19,43.18850257127791
2025-10-20,32.39137692845843
2025-10-21,32.39137692845843
2025-10-22,21.594251285638954
2025-10-23,32.39137692845843
2025-10-24,32.39137692845843
2025-10-25,32.39137692845843
2025-10-26,43.18850257127791
2025-10-27,32.39137692845843
2025-10-28,32.39137692845843
2025-10-29,21.594251285638954
2025-10-30,32.39137692845843
2025-10-31,43.18850257127791
2025-11-01,43.18850257127791
2025-11-02,32.39137692845843
2025-11-03,21.594251285638954
2025-11-04,21.594251285638954
2025-11-05,21.594251285638954
2025-11-06,21.594251285638954
2025-11-07,32.39137692845843
2025-11-08,43.18850257127791
2025-11-09,43.18850257127791
2025-11-10,32.39137692845843
2025-11-11,32.39137692845843
2025-11-12,21.594251285638954
2025-11-13,32.39137692845843
2025-11-14,32.39137692845843
2025-11-15,43.18850257127791
2025-11-16,32.39137692845843
2025-11-17,21.594251285638954
2025-11-18,32.39137692845843
2025-11-19,32.39137692845843
2025-11-20,21.594251285638954
2025-11-21,32.39137692845843
2025-11-22,43.18850257127791
2025-11-23,43.18850257127791
2025-11-24,32.39137692845843
2025-11-25,32.39137692845843
2025-11-26,32.39137692845843
2025-11-27,32.39137692845843
2025-11-28,43.18850257127791
2025-11-29,43.18850257127791
2025-11-30,43.18850257127791
2025-12-01,32.39137692845843
2025-12-02,32.39137692845843
2025-12-03,32.39137692845843
2025-12-04,32.39137692845843
2025-12-05,32.39137692845843
2025-12-06,43.18850257127791
2025-12-07,53.98562821409739
2025-12-08,32.39137692845843
2025-12-09,32.39137692845843
2025-12-10,32.39137692845843
2025-12-11,32.39137692845843
2025-12-12,32.91381849182066
2025-12-13,41.447030693403796
2025-12-14,40.92458913004157
2025-12-15,31.346493801733963
2025-12-16,24.380606290237527
2025-12-17,31.346493801733963
2025-12-18,31.346493801733963
2025-12-19,32.39137692845843
2025-12-20,35.52602630863183
2025-12-21,33.43626005518289
2025-12-22,41.447030693403796
2025-12-23,46.14900476366389
2025-12-24,46.14900476366389
2025-12-25,54.159775401884794
2025-12-26,52.592450711798094
2025-12-27,55.727100091971494
2025-12-28,54.68221696524702
2025-12-29,52.070009148435865
2025-12-30,51.54756758507363
2025-12-31,53.637333838522565
2026-01-01,64.78275385691686
2026-01-02,54.159775401884794
2026-01-03,63.215429166830155
2026-01-04,54.159775401884794
2026-01-05,41.447030693403796
2026-01-06,41.447030693403796
2026-01-07,33.43626005518289
2026-01-08,33.43626005518289
2026-01-09,41.447030693403796
2026-01-10,54.3339225896722
2026-01-11,48.064623829325406
2026-01-12,36.570909435356285
2026-01-13,31.34649380173396
2026-01-14,33.43626005518289
2026-01-15,35.52602630863182
2026-01-16,37.615792562080756
2026-01-17,61.648104476743455
2026-01-18,55.37880571639666
2026-01-19,47.01974070260094
2026-01-20,34.481143181907356
2026-01-21,34.481143181907356
2026-01-22,31.34649380173396
2026-01-23,36.570909435356285
2026-01-24,56.42368884312113
2026-01-25,53.289039462947734
2026-01-26,42.84020819570308
2026-01-27,35.52602630863182
2026-01-28,34.481143181907356
2026-01-29,30.301610675009496
2026-01-30,34.481143181907356
2026-01-31,51.199273209498806
2026-02-01,51.199273209498806
2026-02-02,35.52602630863182
2026-02-03,33.43626005518289
2026-02-04,31.34649380173396
2026-02-05,28.211844421560563
2026-02-06,31.34649380173396
2026-02-07,36.570909435356285
2026-02-08,44.92997444915201
2026-02-09,25.07719504138717
2026-02-10,26.122078168111635
2026-02-11,22.98742878793824
2026-02-12,27.1669612948361
2026-02-13,25.07719504138717
2026-02-14,37.615792562080756
2026-02-15,36.570909435356285
2026-02-16,37.615792562080756
2026-02-17,28.211844421560563
2026-02-18,29.25672754828503
2026-02-19,28.211844421560563
2026-02-20,29.25672754828503
2026-02-21,34.481143181907356
2026-02-22,37.615792562080756
2026-02-23,29.25672754828503
2026-02-24,26.122078168111635
2026-02-25,22.98742878793824
2026-02-26,24.032311914662703
2026-02-27,24.032311914662703
2026-02-28,32.39137692845843
2026-03-01,33.43626005518289
2026-03-02,26.122078168111635
2026-03-03,30.301610675009496
2026-03-04,24.032311914662703
2026-03-05,24.032311914662703
2026-03-06,29.25672754828503
2026-03-07,37.615792562080756
2026-03-08,42.84020819570308
2026-03-09,26.122078168111635
2026-03-10,28.211844421560563
2026-03-11,25.07719504138717
2026-03-12,24.032311914662703
2026-03-13,26.122078168111635
2026-03-14,29.25672754828503
2026-03-15,41.79532506897861
2026-03-16,28.211844421560563
2026-03-17,26.122078168111635
2026-03-18,24.032311914662703
2026-03-19,29.25672754828503
2026-03-20,31.34649380173396
2026-03-21,38.66067568880522
2026-03-22,38.66067568880522
2026-03-23,28.211844421560563
2026-03-24,26.122078168111635
2026-03-25,26.122078168111635
2026-03-26,27.1669612948361
2026-03-27,32.39137692845843
2026-03-28,35.52602630863182
2026-03-29,36.570909435356285
2026-03-30,31.34649380173396
2026-03-31,33.43626005518289
2026-04-01,44.92997444915201
2026-04-02,43.88509132242755
2026-04-03,41.79532506897861
2026-04-04,56.42368884312113
2026-04-05,54.3339225896722
2026-04-06,38.66067568880522
2026-04-07,28.211844421560563
2026-04-08,28.211844421560563
2026-04-09,27.1669612948361
2026-04-10,29.25672754828503
2026-04-11,34.481143181907356
2026-04-12,34.481143181907356
2026-04-13,25.07719504138717
2026-04-14,26.122078168111635
2026-04-15,26.122078168111635
2026-04-16,26.122078168111635
2026-04-17,33.43626005518289
2026-04-18,33.43626005518289
2026-04-19,35.52602630863182
2026-04-20,22.98742878793824
2026-04-21,24.032311914662703
2026-04-22,25.07719504138717
2026-04-23,24.032311914662703
2026-04-24,26.122078168111635
2026-04-25,30.301610675009496
2026-04-26,31.34649380173396
2026-04-27,25.07719504138717
2026-04-28,21.942545661213774
2026-04-29,21.942545661213774
2026-04-30,19.852779407764842
2026-05-01,25.07719504138717
2026-05-02,34.481143181907356
2026-05-03,32.39137692845843
2026-05-04,27.1669612948361
2026-05-05,22.98742878793824
2026-05-06,24.032311914662703
2026-05-07,21.942545661213774
2026-05-08,22.98742878793824
2026-05-09,30.301610675009496
2026-05-10,27.1669612948361
2026-05-11,26.122078168111635
2026-05-12,26.122078168111635
2026-05-13,22.98742878793824
2026-05-14,29.25672754828503
2026-05-15,24.032311914662703
2026-05-16,30.301610675009496
2026-05-17,31.34649380173396
2026-05-18,26.122078168111635
2026-05-19,22.98742878793824
2026-05-20,25.07719504138717
2026-05-21,28.211844421560563
2026-05-22,30.301610675009496
2026-05-23,39.705558815529685
2026-05-24,38.66067568880522
2026-05-25,34.481143181907356
2026-05-26,29.25672754828503
2026-05-27,26.122078168111635
2026-05-28,28.211844421560563
2026-05-29,31.34649380173396
2026-05-30,73.14181887071257
2026-05-31,104.48831267244654
