Time,mcdonalds
2024-09-24,26.238456165765587
2024-09-25,27.113071371291106
2024-09-26,27.987686576816625
2024-09-27,29.736916987867662
2024-09-28,34.98460822102078
2024-09-29,35.8592234265463
2024-09-30,24.489225754714546
2024-10-01,22.73999534366351
2024-10-02,32.360762604444226
2024-10-03,34.10999301549526
2024-10-04,29.736916987867662
2024-10-05,32.360762604444226
2024-10-06,31.486147398918703
2024-10-07,22.73999534366351
2024-10-08,24.489225754714546
2024-10-09,24.489225754714546
2024-10-10,28.862301782342143
2024-10-11,34.10999301549526
2024-10-12,34.10999301549526
2024-10-13,34.98460822102078
2024-10-14,27.987686576816625
2024-10-15,27.987686576816625
2024-10-16,30.611532193393185
2024-10-17,29.736916987867662
2024-10-18,33.23537780996974
2024-10-19,37.60845383759734
2024-10-20,59.473833975735324
2024-10-21,70.84383164756709
2024-10-22,58.59921877020981
2024-10-23,68.21998603099053
2024-10-24,45.47999068732702
2024-10-25,43.73076027627597
2024-10-26,41.981529865224935
2024-10-27,42.85614507075046
2024-10-28,34.10999301549526
2024-10-29,30.611532193393185
2024-10-30,27.113071371291106
2024-10-31,27.987686576816625
2024-11-01,33.23537780996974
2024-11-02,34.10999301549526
2024-11-03,34.10999301549526
2024-11-04,25.363840960240065
2024-11-05,26.238456165765587
2024-11-06,27.987686576816625
2024-11-07,26.238456165765587
2024-11-08,27.987686576816625
2024-11-09,30.611532193393185
2024-11-10,30.611532193393185
2024-11-11,25.363840960240065
2024-11-12,24.489225754714546
2024-11-13,29.736916987867662
2024-11-14,28.862301782342143
2024-11-15,27.987686576816625
2024-11-16,27.987686576816625
2024-11-17,35.8592234265463
2024-11-18,28.862301782342143
2024-11-19,34.10999301549526
2024-11-20,30.611532193393185
2024-11-21,28.862301782342143
2024-11-22,27.987686576816625
2024-11-23,32.360762604444226
2024-11-24,29.736916987867662
2024-11-25,23.614610549189027
2024-11-26,25.363840960240065
2024-11-27,27.987686576816625
2024-11-28,54.22614274258221
2024-11-29,35.8592234265463
2024-11-30,26.238456165765587
2024-12-01,27.987686576816625
2024-12-02,20.990764932612468
2024-12-03,20.990764932612468
2024-12-04,23.614610549189027
2024-12-05,28.862301782342143
2024-12-06,34.98460822102078
2024-12-07,32.360762604444226
2024-12-08,31.486147398918703
2024-12-09,32.360762604444226
2024-12-10,48.97845150942909
2024-12-11,44.605375481801495
2024-12-12,34.10999301549526
2024-12-13,27.113071371291106
2024-12-14,32.360762604444226
2024-12-15,30.611532193393185
2024-12-16,21.865380138137986
2024-12-17,22.73999534366351
2024-12-18,24.489225754714546
2024-12-19,22.73999534366351
2024-12-20,24.489225754714546
2024-12-21,27.987686576816625
2024-12-22,28.862301782342143
2024-12-23,26.238456165765587
2024-12-24,37.60845383759734
2024-12-25,87.46152055255195
2024-12-26,45.47999068732702
2024-12-27,27.987686576816625
2024-12-28,28.862301782342143
2024-12-29,27.987686576816625
2024-12-30,26.238456165765587
2024-12-31,26.238456165765587
2025-01-01,46.35460589285253
2025-01-02,24.489225754714546
2025-01-03,24.489225754714546
2025-01-04,27.987686576816625
2025-01-05,27.113071371291106
2025-01-06,22.73999534366351
2025-01-07,25.363840960240065
2025-01-08,22.73999534366351
2025-01-09,24.489225754714546
2025-01-10,26.238456165765587
2025-01-11,26.238456165765587
2025-01-12,27.113071371291106
2025-01-13,20.11614972708695
2025-01-14,20.990764932612468
2025-01-15,22.73999534366351
2025-01-16,21.865380138137986
2025-01-17,23.614610549189027
2025-01-18,27.987686576816625
2025-01-19,24.489225754714546
2025-01-20,25.363840960240065
2025-01-21,31.486147398918703
2025-01-22,35.8592234265463
2025-01-23,31.486147398918703
2025-01-24,27.113071371291106
2025-01-25,33.23537780996974
2025-01-26,30.611532193393185
2025-01-27,22.73999534366351
2025-01-28,23.614610549189027
2025-01-29,24.489225754714546
2025-01-30,24.489225754714546
2025-01-31,26.238456165765587
2025-02-01,29.736916987867662
2025-02-02,31.486147398918703
2025-02-03,20.11614972708695
2025-02-04,22.73999534366351
2025-02-05,22.73999534366351
2025-02-06,24.489225754714546
2025-02-07,24.489225754714546
2025-02-08,28.862301782342143
2025-02-09,28.862301782342143
2025-02-10,20.990764932612468
2025-02-11,21.865380138137986
2025-02-12,23.614610549189027
2025-02-13,24.489225754714546
2025-02-14,25.363840960240065
2025-02-15,29.736916987867662
2025-02-16,33.23537780996974
2025-02-17,25.363840960240065
2025-02-18,22.73999534366351
2025-02-19,22.73999534366351
2025-02-20,24.489225754714546
2025-02-21,25.363840960240065
2025-02-22,29.736916987867662
2025-02-23,33.23537780996974
2025-02-24,22.73999534366351
2025-02-25,22.73999534366351
2025-02-26,22.73999534366351
2025-02-27,22.73999534366351
2025-02-28,26.238456165765587
2025-03-01,30.611532193393185
2025-03-02,31.486147398918703
2025-03-03,24.489225754714546
2025-03-04,21.865380138137986
2025-03-05,22.73999534366351
2025-03-06,22.73999534366351
2025-03-07,26.238456165765587
2025-03-08,30.611532193393185
2025-03-09,27.113071371291106
2025-03-10,21.865380138137986
2025-03-11,21.865380138137986
2025-03-12,24.489225754714546
2025-03-13,22.73999534366351
2025-03-14,24.489225754714546
2025-03-15,28.862301782342143
2025-03-16,31.486147398918703
2025-03-17,22.73999534366351
2025-03-18,21.865380138137986
2025-03-19,22.73999534366351
2025-03-20,26.238456165765587
2025-03-21,27.113071371291106
2025-03-22,30.611532193393185
2025-03-23,31.486147398918703
2025-03-24,23.614610549189027
2025-03-25,22.73999534366351
2025-03-26,23.614610549189027
2025-03-27,25.363840960240065
2025-03-28,31.486147398918703
2025-03-29,34.10999301549526
2025-03-30,34.10999301549526
2025-03-31,26.238456165765587
2025-04-01,40.2322994541739
2025-04-02,46.35460589285253
2025-04-03,49.853066714954615
2025-04-04,51.60229712600565
2025-04-05,62.097679592311884
2025-04-06,55.10075794810773
2025-04-07,40.2322994541739
2025-04-08,35.8592234265463
2025-04-09,34.98460822102078
2025-04-10,34.10999301549526
2025-04-11,36.73383863207182
2025-04-12,41.10691465969942
2025-04-13,38.48306904312286
2025-04-14,27.113071371291106
2025-04-15,25.5514184851127
2025-04-16,27.415995075637653
2025-04-17,26.921014383137937
2025-04-18,29.71787926892537
2025-04-19,30.15518687168813
2025-04-20,36.681204938525475
2025-04-21,25.5514184851127
2025-04-22,20.889977008800308
2025-04-23,24.61913018985022
2025-04-24,25.98872608787546
2025-04-25,26.48370678037518
2025-04-26,30.15518687168813
2025-04-27,30.650167564187846
2025-04-28,25.056437792612982
2025-04-29,24.61913018985022
2025-04-30,24.1241494973505
2025-05-01,26.921014383137937
2025-05-02,27.853302678400414
2025-05-03,29.71787926892537
2025-05-04,31.582455859450327
2025-05-05,23.686841894587744
2025-05-06,22.754553599325266
2025-05-07,22.259572906825547
2025-05-08,22.754553599325266
2025-05-09,24.61913018985022
2025-05-10,28.78559097366289
2025-05-11,28.348283370900134
2025-05-12,22.754553599325266
2025-05-13,24.1241494973505
2025-05-14,25.5514184851127
2025-05-15,22.769111854987024
2025-05-16,24.749034624985896
2025-05-17,26.728957394984768
2025-05-18,29.698841549983076
2025-05-19,23.75907323998646
2025-05-20,21.779150469987588
2025-05-21,23.75907323998646
2025-05-22,22.769111854987024
2025-05-23,24.749034624985896
2025-05-24,26.728957394984768
2025-05-25,29.698841549983076
2025-05-26,27.718918779984204
2025-05-27,23.75907323998646
2025-05-28,22.769111854987024
2025-05-29,24.749034624985896
2025-05-30,24.749034624985896
2025-05-31,25.738996009985332
2025-06-01,28.70888016498364
2025-06-02,23.75907323998646
2025-06-03,25.738996009985332
2025-06-04,25.738996009985332
2025-06-05,23.75907323998646
2025-06-06,27.718918779984204
2025-06-07,29.698841549983076
2025-06-08,29.698841549983076
2025-06-09,23.75907323998646
2025-06-10,23.75907323998646
2025-06-11,25.738996009985332
2025-06-12,25.738996009985332
2025-06-13,24.749034624985896
2025-06-14,28.70888016498364
2025-06-15,26.728957394984768
2025-06-16,21.779150469987588
2025-06-17,22.769111854987024
2025-06-18,22.769111854987024
2025-06-19,24.749034624985896
2025-06-20,25.738996009985332
2025-06-21,26.728957394984768
2025-06-22,30.68880293498251
2025-06-23,23.75907323998646
2025-06-24,24.749034624985896
2025-06-25,23.75907323998646
2025-06-26,26.728957394984768
2025-06-27,28.70888016498364
2025-06-28,29.698841549983076
2025-06-29,32.668725704981384
2025-06-30,24.749034624985896
2025-07-01,27.718918779984204
2025-07-02,29.698841549983076
2025-07-03,31.678764319981948
2025-07-04,37.61853262997856
2025-07-05,36.62857124497913
2025-07-06,36.62857124497913
2025-07-07,26.728957394984768
2025-07-08,28.70888016498364
2025-07-09,33.658687089980816
2025-07-10,49.49806924997179
2025-07-11,52.4679534049701
2025-07-12,44.548262324974615
2025-07-13,42.56833955497574
2025-07-14,31.678764319981948
2025-07-15,30.68880293498251
2025-07-16,30.68880293498251
2025-07-17,32.668725704981384
2025-07-18,31.678764319981948
2025-07-19,36.62857124497913
2025-07-20,37.61853262997856
2025-07-21,29.698841549983076
2025-07-22,28.70888016498364
2025-07-23,29.698841549983076
2025-07-24,28.70888016498364
2025-07-25,29.698841549983076
2025-07-26,31.678764319981948
2025-07-27,35.63860985997969
2025-07-28,26.728957394984768
2025-07-29,25.738996009985332
2025-07-30,26.728957394984768
2025-07-31,25.738996009985332
2025-08-01,29.698841549983076
2025-08-02,33.658687089980816
2025-08-03,31.678764319981948
2025-08-04,26.728957394984768
2025-08-05,26.728957394984768
2025-08-06,28.70888016498364
2025-08-07,27.718918779984204
2025-08-08,27.718918779984204
2025-08-09,33.658687089980816
2025-08-10,35.63860985997969
2025-08-11,25.738996009985332
2025-08-12,33.658687089980816
2025-08-13,37.61853262997856
2025-08-14,34.648648474980256
2025-08-15,34.648648474980256
2025-08-16,37.61853262997856
2025-08-17,37.61853262997856
2025-08-18,26.728957394984768
2025-08-19,25.738996009985332
2025-08-20,26.728957394984768
2025-08-21,27.718918779984204
2025-08-22,30.68880293498251
2025-08-23,33.658687089980816
2025-08-24,35.63860985997969
2025-08-25,24.749034624985896
2025-08-26,23.75907323998646
2025-08-27,24.749034624985896
2025-08-28,24.749034624985896
2025-08-29,26.728957394984768
2025-08-30,30.68880293498251
2025-08-31,30.68880293498251
2025-09-01,32.668725704981384
2025-09-02,24.749034624985896
2025-09-03,29.698841549983076
2025-09-04,28.70888016498364
2025-09-05,27.718918779984204
2025-09-06,33.658687089980816
2025-09-07,31.678764319981948
2025-09-08,25.738996009985332
2025-09-09,24.749034624985896
2025-09-10,23.75907323998646
2025-09-11,23.75907323998646
2025-09-12,25.738996009985332
2025-09-13,29.698841549983076
2025-09-14,31.678764319981948
2025-09-15,22.769111854987024
2025-09-16,22.769111854987024
2025-09-17,23.75907323998646
2025-09-18,35.63860985997969
2025-09-19,26.728957394984768
2025-09-20,30.68880293498251
2025-09-21,28.70888016498364
2025-09-22,20.789189084988152
2025-09-23,21.779150469987588
2025-09-24,23.75907323998646
2025-09-25,23.75907323998646
2025-09-26,24.749034624985896
2025-09-27,32.668725704981384
2025-09-28,29.698841549983076
2025-09-29,23.75907323998646
2025-09-30,25.738996009985332
2025-10-01,22.769111854987024
2025-10-02,23.75907323998646
2025-10-03,24.749034624985896
2025-10-04,31.678764319981948
2025-10-05,30.68880293498251
2025-10-06,27.718918779984204
2025-10-07,30.68880293498251
2025-10-08,32.668725704981384
2025-10-09,35.63860985997969
2025-10-10,40.58841678497687
2025-10-11,44.548262324974615
2025-10-12,43.558300939975176
2025-10-13,34.648648474980256
2025-10-14,34.648648474980256
2025-10-15,36.62857124497913
2025-10-16,34.648648474980256
2025-10-17,35.63860985997969
2025-10-18,40.58841678497687
2025-10-19,41.578378169976304
2025-10-20,32.668725704981384
2025-10-21,33.658687089980816
2025-10-22,35.63860985997969
2025-10-23,35.63860985997969
2025-10-24,36.62857124497913
2025-10-25,38.608494014978
2025-10-26,40.58841678497687
2025-10-27,26.728957394984768
2025-10-28,26.728957394984768
2025-10-29,28.70888016498364
2025-10-30,28.70888016498364
2025-10-31,28.70888016498364
2025-11-01,37.61853262997856
2025-11-02,34.648648474980256
2025-11-03,23.75907323998646
2025-11-04,21.779150469987588
2025-11-05,21.779150469987588
2025-11-06,21.779150469987588
2025-11-07,25.738996009985332
2025-11-08,30.68880293498251
2025-11-09,28.70888016498364
2025-11-10,22.769111854987024
2025-11-11,25.738996009985332
2025-11-12,23.75907323998646
2025-11-13,22.769111854987024
2025-11-14,24.749034624985896
2025-11-15,28.70888016498364
2025-11-16,26.728957394984768
2025-11-17,21.779150469987588
2025-11-18,24.749034624985896
2025-11-19,21.779150469987588
2025-11-20,26.728957394984768
2025-11-21,27.718918779984204
2025-11-22,29.698841549983076
2025-11-23,30.68880293498251
2025-11-24,22.769111854987024
2025-11-25,23.75907323998646
2025-11-26,27.718918779984204
2025-11-27,54.447876174968975
2025-11-28,35.63860985997969
2025-11-29,25.738996009985332
2025-11-30,26.728957394984768
2025-12-01,24.749034624985896
2025-12-02,50.48803063497123
2025-12-03,75.23706525995712
2025-12-04,69.29729694996051
2025-12-05,61.37760586996502
2025-12-06,62.36756725496446
2025-12-07,53.457914789969536
2025-12-08,36.62857124497913
2025-12-09,35.63860985997969
2025-12-10,35.63860985997969
2025-12-11,33.658687089980816
2025-12-12,35.63860985997969
2025-12-13,39.59845539997743
2025-12-14,34.648648474980256
2025-12-15,27.718918779984204
2025-12-16,23.75907323998646
2025-12-17,28.70888016498364
2025-12-18,29.698841549983076
2025-12-19,29.698841549983076
2025-12-20,32.668725704981384
2025-12-21,31.678764319981948
2025-12-22,25.738996009985332
2025-12-23,28.70888016498364
2025-12-24,38.608494014978
2025-12-25,98.99613849994358
2025-12-26,53.457914789969536
2025-12-27,29.698841549983076
2025-12-28,30.68880293498251
2025-12-29,25.738996009985332
2025-12-30,25.738996009985332
2025-12-31,28.70888016498364
2026-01-01,48.50810786497236
2026-01-02,29.698841549983076
2026-01-03,28.70888016498364
2026-01-04,26.728957394984768
2026-01-05,22.769111854987024
2026-01-06,23.75907323998646
2026-01-07,25.738996009985332
2026-01-08,24.749034624985896
2026-01-09,24.749034624985896
2026-01-10,30.68880293498251
2026-01-11,29.698841549983076
2026-01-12,21.779150469987588
2026-01-13,23.75907323998646
2026-01-14,21.779150469987588
2026-01-15,23.75907323998646
2026-01-16,25.738996009985332
2026-01-17,27.718918779984204
2026-01-18,27.718918779984204
2026-01-19,24.749034624985896
2026-01-20,22.769111854987024
2026-01-21,22.769111854987024
2026-01-22,21.779150469987588
2026-01-23,23.75907323998646
2026-01-24,25.738996009985332
2026-01-25,27.718918779984204
2026-01-26,24.749034624985896
2026-01-27,24.749034624985896
2026-01-28,23.75907323998646
2026-01-29,24.749034624985896
2026-01-30,27.718918779984204
2026-01-31,30.68880293498251
2026-02-01,32.668725704981384
2026-02-02,23.75907323998646
2026-02-03,25.738996009985332
2026-02-04,28.70888016498364
2026-02-05,27.718918779984204
2026-02-06,28.70888016498364
2026-02-07,36.62857124497913
2026-02-08,32.668725704981384
2026-02-09,24.749034624985896
2026-02-10,41.578378169976304
2026-02-11,31.678764319981948
2026-02-12,27.718918779984204
2026-02-13,29.698841549983076
2026-02-14,33.658687089980816
2026-02-15,30.68880293498251
2026-02-16,28.70888016498364
2026-02-17,24.749034624985896
2026-02-18,28.70888016498364
2026-02-19,28.70888016498364
2026-02-20,30.68880293498251
2026-02-21,31.678764319981948
2026-02-22,33.658687089980816
2026-02-23,29.698841549983076
2026-02-24,28.70888016498364
2026-02-25,31.678764319981948
2026-02-26,35.63860985997969
2026-02-27,36.62857124497913
2026-02-28,45.53822370997405
2026-03-01,43.558300939975176
2026-03-02,36.62857124497913
2026-03-03,41.578378169976304
2026-03-04,45.53822370997405
2026-03-05,42.56833955497574
2026-03-06,43.558300939975176
2026-03-07,48.50810786497236
2026-03-08,45.53822370997405
2026-03-09,33.658687089980816
2026-03-10,32.668725704981384
2026-03-11,33.658687089980816
2026-03-12,34.648648474980256
2026-03-13,36.62857124497913
2026-03-14,42.56833955497574
2026-03-15,40.58841678497687
2026-03-16,29.698841549983076
2026-03-17,32.668725704981384
2026-03-18,32.668725704981384
2026-03-19,31.678764319981948
2026-03-20,33.658687089980816
2026-03-21,37.61853262997856
2026-03-22,39.59845539997743
2026-03-23,30.68880293498251
2026-03-24,34.648648474980256
2026-03-25,50.48803063497123
2026-03-26,43.558300939975176
2026-03-27,52.4679534049701
2026-03-28,58.40772171496672
2026-03-29,63.357528639963896
2026-03-30,54.447876174968975
2026-03-31,56.42779894496785
2026-04-01,53.457914789969536
2026-04-02,43.558300939975176
2026-04-03,45.53822370997405
2026-04-04,45.53822370997405
2026-04-05,54.447876174968975
2026-04-06,38.608494014978
2026-04-07,36.62857124497913
2026-04-08,33.658687089980816
2026-04-09,36.62857124497913
2026-04-10,36.62857124497913
2026-04-11,40.58841678497687
2026-04-12,41.578378169976304
2026-04-13,28.70888016498364
2026-04-14,31.678764319981948
2026-04-15,30.68880293498251
2026-04-16,31.678764319981948
2026-04-17,32.668725704981384
2026-04-18,39.59845539997743
2026-04-19,39.59845539997743
2026-04-20,28.70888016498364
2026-04-21,32.668725704981384
2026-04-22,33.658687089980816
2026-04-23,32.668725704981384
2026-04-24,32.668725704981384
2026-04-25,37.61853262997856
2026-04-26,41.578378169976304
2026-04-27,33.658687089980816
2026-04-28,33.658687089980816
2026-04-29,36.62857124497913
2026-04-30,40.58841678497687
2026-05-01,44.548262324974615
2026-05-02,46.52818509497349
2026-05-03,50.48803063497123
2026-05-04,35.63860985997969
2026-05-05,34.648648474980256
2026-05-06,33.658687089980816
2026-05-07,32.668725704981384
2026-05-08,34.648648474980256
2026-05-09,41.578378169976304
2026-05-10,40.58841678497687
2026-05-11,28.70888016498364
2026-05-12,30.68880293498251
2026-05-13,31.678764319981948
2026-05-14,34.648648474980256
2026-05-15,34.648648474980256
2026-05-16,42.56833955497574
2026-05-17,41.578378169976304
2026-05-18,28.70888016498364
2026-05-19,29.698841549983076
2026-05-20,28.70888016498364
2026-05-21,31.678764319981948
2026-05-22,33.658687089980816
2026-05-23,38.608494014978
2026-05-24,40.58841678497687
2026-05-25,36.62857124497913
2026-05-26,28.70888016498364
2026-05-27,31.678764319981948
2026-05-28,32.668725704981384
2026-05-29,34.648648474980256
2026-05-30,38.608494014978
2026-05-31,36.62857124497913
