Time,president
2024-09-28,36.6130393926994
2024-09-29,36.6130393926994
2024-09-30,43.935647271239276
2024-10-01,73.2260787853988
2024-10-02,102.51651029955832
2024-10-03,51.25825514977916
2024-10-04,51.25825514977916
2024-10-05,36.6130393926994
2024-10-06,36.6130393926994
2024-10-07,43.935647271239276
2024-10-08,43.935647271239276
2024-10-09,43.935647271239276
2024-10-10,43.935647271239276
2024-10-11,43.935647271239276
2024-10-12,29.29043151415952
2024-10-13,29.29043151415952
2024-10-14,36.6130393926994
2024-10-15,43.935647271239276
2024-10-16,43.935647271239276
2024-10-17,51.25825514977916
2024-10-18,43.935647271239276
2024-10-19,36.6130393926994
2024-10-20,36.6130393926994
2024-10-21,51.25825514977916
2024-10-22,51.25825514977916
2024-10-23,58.58086302831904
2024-10-24,58.58086302831904
2024-10-25,58.58086302831904
2024-10-26,43.935647271239276
2024-10-27,51.25825514977916
2024-10-28,73.2260787853988
2024-10-29,73.2260787853988
2024-10-30,73.2260787853988
2024-10-31,65.90347090685891
2024-11-01,73.2260787853988
2024-11-02,58.58086302831904
2024-11-03,80.54868666393868
2024-11-04,139.1295496922577
2024-11-05,314.87213877721484
2024-11-06,732.260787853988
2024-11-07,197.71041272057676
2024-11-08,131.80694181371783
2024-11-09,80.54868666393868
2024-11-10,73.2260787853988
2024-11-11,73.2260787853988
2024-11-12,73.2260787853988
2024-11-13,73.2260787853988
2024-11-14,65.90347090685891
2024-11-15,51.25825514977916
2024-11-16,36.6130393926994
2024-11-17,36.6130393926994
2024-11-18,51.25825514977916
2024-11-19,51.25825514977916
2024-11-20,51.25825514977916
2024-11-21,43.935647271239276
2024-11-22,43.935647271239276
2024-11-23,29.29043151415952
2024-11-24,29.29043151415952
2024-11-25,36.6130393926994
2024-11-26,36.6130393926994
2024-11-27,36.6130393926994
2024-11-28,29.29043151415952
2024-11-29,29.29043151415952
2024-11-30,21.967823635619638
2024-12-01,29.29043151415952
2024-12-02,51.25825514977916
2024-12-03,51.25825514977916
2024-12-04,51.25825514977916
2024-12-05,43.935647271239276
2024-12-06,43.935647271239276
2024-12-07,29.29043151415952
2024-12-08,36.6130393926994
2024-12-09,43.935647271239276
2024-12-10,43.935647271239276
2024-12-11,43.935647271239276
2024-12-12,43.935647271239276
2024-12-13,36.6130393926994
2024-12-14,29.29043151415952
2024-12-15,29.29043151415952
2024-12-16,36.6130393926994
2024-12-17,36.6130393926994
2024-12-18,36.6130393926994
2024-12-19,36.6130393926994
2024-12-20,36.6130393926994
2024-12-21,29.29043151415952
2024-12-22,29.29043151415952
2024-12-23,29.29043151415952
2024-12-24,21.967823635619638
2024-12-25,21.967823635619638
2024-12-26,21.967823635619638
2024-12-27,29.29043151415952
2024-12-28,21.967823635619638
2024-12-29,58.58086302831904
2024-12-30,124.48433393517796
2024-12-31,43.935647271239276
2025-01-01,36.6130393926994
2025-01-02,36.6130393926994
2025-01-03,36.6130393926994
2025-01-04,43.935647271239276
2025-01-05,36.6130393926994
2025-01-06,51.25825514977916
2025-01-07,65.90347090685891
2025-01-08,51.25825514977916
2025-01-09,109.83911817809819
2025-01-10,65.90347090685891
2025-01-11,36.6130393926994
2025-01-12,36.6130393926994
2025-01-13,43.935647271239276
2025-01-14,43.935647271239276
2025-01-15,51.25825514977916
2025-01-16,51.25825514977916
2025-01-17,51.25825514977916
2025-01-18,43.935647271239276
2025-01-19,65.90347090685891
2025-01-20,234.32345211327615
2025-01-21,146.4521575707976
2025-01-22,87.87129454247855
2025-01-23,87.87129454247855
2025-01-24,80.54868666393868
2025-01-25,58.58086302831904
2025-01-26,58.58086302831904
2025-01-27,65.90347090685891
2025-01-28,65.90347090685891
2025-01-29,65.90347090685891
2025-01-30,65.90347090685891
2025-01-31,58.58086302831904
2025-02-01,43.935647271239276
2025-02-02,43.935647271239276
2025-02-03,58.58086302831904
2025-02-04,58.58086302831904
2025-02-05,58.58086302831904
2025-02-06,58.58086302831904
2025-02-07,51.25825514977916
2025-02-08,43.935647271239276
2025-02-09,43.935647271239276
2025-02-10,58.58086302831904
2025-02-11,58.58086302831904
2025-02-12,58.58086302831904
2025-02-13,58.58086302831904
2025-02-14,51.25825514977916
2025-02-15,43.935647271239276
2025-02-16,51.25825514977916
2025-02-17,65.90347090685891
2025-02-18,58.58086302831904
2025-02-19,58.58086302831904
2025-02-20,58.58086302831904
2025-02-21,58.58086302831904
2025-02-22,43.935647271239276
2025-02-23,43.935647271239276
2025-02-24,51.25825514977916
2025-02-25,58.58086302831904
2025-02-26,51.25825514977916
2025-02-27,51.25825514977916
2025-02-28,65.90347090685891
2025-03-01,58.58086302831904
2025-03-02,43.935647271239276
2025-03-03,51.25825514977916
2025-03-04,65.90347090685891
2025-03-05,80.54868666393868
2025-03-06,58.58086302831904
2025-03-07,51.25825514977916
2025-03-08,29.29043151415952
2025-03-09,36.6130393926994
2025-03-10,43.935647271239276
2025-03-11,51.25825514977916
2025-03-12,51.25825514977916
2025-03-13,43.935647271239276
2025-03-14,43.935647271239276
2025-03-15,29.29043151415952
2025-03-16,29.29043151415952
2025-03-17,43.935647271239276
2025-03-18,43.935647271239276
2025-03-19,43.935647271239276
2025-03-20,43.935647271239276
2025-03-21,43.935647271239276
2025-03-22,29.29043151415952
2025-03-23,29.29043151415952
2025-03-24,36.6130393926994
2025-03-25,43.935647271239276
2025-03-26,43.935647271239276
2025-03-27,43.935647271239276
2025-03-28,43.935647271239276
2025-03-29,29.29043151415952
2025-03-30,36.6130393926994
2025-03-31,43.935647271239276
2025-04-01,43.935647271239276
2025-04-02,43.935647271239276
2025-04-03,51.25825514977916
2025-04-04,51.25825514977916
2025-04-05,36.6130393926994
2025-04-06,36.6130393926994
2025-04-07,51.25825514977916
2025-04-08,43.935647271239276
2025-04-09,43.935647271239276
2025-04-10,43.935647271239276
2025-04-11,43.935647271239276
2025-04-12,29.29043151415952
2025-04-13,29.29043151415952
2025-04-14,51.25825514977916
2025-04-15,51.99051593763315
2025-04-16,45.69307316208885
2025-04-17,45.69307316208885
2025-04-18,35.88077860484541
2025-04-19,30.4620487747259
2025-04-20,31.34076172015068
2025-04-21,38.516917441119766
2025-04-22,43.935647271239276
2025-04-23,43.05693432581449
2025-04-24,43.935647271239276
2025-04-25,42.1782213803897
2025-04-26,29.583335829301113
2025-04-27,30.4620487747259
2025-04-28,44.814360216664056
2025-04-29,45.69307316208885
2025-04-30,45.69307316208885
2025-05-01,50.23309004678357
2025-05-02,43.05693432581449
2025-05-03,29.583335829301113
2025-05-04,35.88077860484541
2025-05-05,51.11180299220836
2025-05-06,45.69307316208885
2025-05-07,43.935647271239276
2025-05-08,44.814360216664056
2025-05-09,43.05693432581449
2025-05-10,28.704622883876326
2025-05-11,28.704622883876326
2025-05-12,43.05693432581449
2025-05-13,43.935647271239276
2025-05-14,43.935647271239276
2025-05-15,45.693073162088844
2025-05-16,42.1782213803897
2025-05-17,29.876240144442708
2025-05-18,35.14851781699142
2025-05-19,42.1782213803897
2025-05-20,40.42079548954013
2025-05-21,45.693073162088844
2025-05-22,43.935647271239276
2025-05-23,36.90594370784099
2025-05-24,28.118814253593136
2025-05-25,26.361388362743565
2025-05-26,35.14851781699142
2025-05-27,42.1782213803897
2025-05-28,38.663369598690565
2025-05-29,40.42079548954013
2025-05-30,36.90594370784099
2025-05-31,28.118814253593136
2025-06-01,28.118814253593136
2025-06-02,31.63366603529228
2025-06-03,33.39109192614185
2025-06-04,35.14851781699142
2025-06-05,35.14851781699142
2025-06-06,33.39109192614185
2025-06-07,28.118814253593136
2025-06-08,35.14851781699142
2025-06-09,40.42079548954013
2025-06-10,40.42079548954013
2025-06-11,38.663369598690565
2025-06-12,35.14851781699142
2025-06-13,40.42079548954013
2025-06-14,40.42079548954013
2025-06-15,38.663369598690565
2025-06-16,36.90594370784099
2025-06-17,36.90594370784099
2025-06-18,35.14851781699142
2025-06-19,33.39109192614185
2025-06-20,33.39109192614185
2025-06-21,28.118814253593136
2025-06-22,82.59901686992984
2025-06-23,43.935647271239276
2025-06-24,38.663369598690565
2025-06-25,35.14851781699142
2025-06-26,31.63366603529228
2025-06-27,35.14851781699142
2025-06-28,29.876240144442708
2025-06-29,26.361388362743565
2025-06-30,28.118814253593136
2025-07-01,28.118814253593136
2025-07-02,28.118814253593136
2025-07-03,29.876240144442708
2025-07-04,38.663369598690565
2025-07-05,31.63366603529228
2025-07-06,31.63366603529228
2025-07-07,29.876240144442708
2025-07-08,33.39109192614185
2025-07-09,29.876240144442708
2025-07-10,31.63366603529228
2025-07-11,31.63366603529228
2025-07-12,28.118814253593136
2025-07-13,35.14851781699142
2025-07-14,29.876240144442708
2025-07-15,31.63366603529228
2025-07-16,29.876240144442708
2025-07-17,35.14851781699142
2025-07-18,29.876240144442708
2025-07-19,36.90594370784099
2025-07-20,36.90594370784099
2025-07-21,35.14851781699142
2025-07-22,33.39109192614185
2025-07-23,33.39109192614185
2025-07-24,33.39109192614185
2025-07-25,33.39109192614185
2025-07-26,31.63366603529228
2025-07-27,33.39109192614185
2025-07-28,31.63366603529228
2025-07-29,35.14851781699142
2025-07-30,42.1782213803897
2025-07-31,40.42079548954013
2025-08-01,36.90594370784099
2025-08-02,29.876240144442708
2025-08-03,24.603962471893993
2025-08-04,26.361388362743565
2025-08-05,29.876240144442708
2025-08-06,31.63366603529228
2025-08-07,31.63366603529228
2025-08-08,35.14851781699142
2025-08-09,29.876240144442708
2025-08-10,31.63366603529228
2025-08-11,31.63366603529228
2025-08-12,29.876240144442708
2025-08-13,28.118814253593136
2025-08-14,29.876240144442708
2025-08-15,35.14851781699142
2025-08-16,28.118814253593136
2025-08-17,28.118814253593136
2025-08-18,35.14851781699142
2025-08-19,33.39109192614185
2025-08-20,33.39109192614185
2025-08-21,31.63366603529228
2025-08-22,31.63366603529228
2025-08-23,24.603962471893993
2025-08-24,26.361388362743565
2025-08-25,31.63366603529228
2025-08-26,35.14851781699142
2025-08-27,33.39109192614185
2025-08-28,33.39109192614185
2025-08-29,33.39109192614185
2025-08-30,33.39109192614185
2025-08-31,33.39109192614185
2025-09-01,31.63366603529228
2025-09-02,47.45049905293842
2025-09-03,36.90594370784099
2025-09-04,35.14851781699142
2025-09-05,33.39109192614185
2025-09-06,29.876240144442708
2025-09-07,28.118814253593136
2025-09-08,35.14851781699142
2025-09-09,36.90594370784099
2025-09-10,42.1782213803897
2025-09-11,54.480202616336705
2025-09-12,47.45049905293842
2025-09-13,31.63366603529228
2025-09-14,29.876240144442708
2025-09-15,40.42079548954013
2025-09-16,40.42079548954013
2025-09-17,45.693073162088844
2025-09-18,47.45049905293842
2025-09-19,50.96535083463756
2025-09-20,38.663369598690565
2025-09-21,36.90594370784099
2025-09-22,45.693073162088844
2025-09-23,43.935647271239276
2025-09-24,43.935647271239276
2025-09-25,42.1782213803897
2025-09-26,43.935647271239276
2025-09-27,33.39109192614185
2025-09-28,54.480202616336705
2025-09-29,43.935647271239276
2025-09-30,45.693073162088844
2025-10-01,50.96535083463756
2025-10-02,43.935647271239276
2025-10-03,38.663369598690565
2025-10-04,35.14851781699142
2025-10-05,43.935647271239276
2025-10-06,47.45049905293842
2025-10-07,50.96535083463756
2025-10-08,43.935647271239276
2025-10-09,45.693073162088844
2025-10-10,40.42079548954013
2025-10-11,33.39109192614185
2025-10-12,31.63366603529228
2025-10-13,45.693073162088844
2025-10-14,47.45049905293842
2025-10-15,45.693073162088844
2025-10-16,43.935647271239276
2025-10-17,42.1782213803897
2025-10-18,35.14851781699142
2025-10-19,35.14851781699142
2025-10-20,42.1782213803897
2025-10-21,49.20792494378799
2025-10-22,47.45049905293842
2025-10-23,49.20792494378799
2025-10-24,47.45049905293842
2025-10-25,33.39109192614185
2025-10-26,35.14851781699142
2025-10-27,49.20792494378799
2025-10-28,45.693073162088844
2025-10-29,47.45049905293842
2025-10-30,50.96535083463756
2025-10-31,42.1782213803897
2025-11-01,29.876240144442708
2025-11-02,31.63366603529228
2025-11-03,49.20792494378799
2025-11-04,56.23762850718627
2025-11-05,63.26733207058456
2025-11-06,57.99505439803584
2025-11-07,57.99505439803584
2025-11-08,43.935647271239276
2025-11-09,45.693073162088844
2025-11-10,57.99505439803584
2025-11-11,54.480202616336705
2025-11-12,54.480202616336705
2025-11-13,57.99505439803584
2025-11-14,52.72277672548713
2025-11-15,38.663369598690565
2025-11-16,42.1782213803897
2025-11-17,50.96535083463756
2025-11-18,50.96535083463756
2025-11-19,50.96535083463756
2025-11-20,54.480202616336705
2025-11-21,50.96535083463756
2025-11-22,36.90594370784099
2025-11-23,35.14851781699142
2025-11-24,40.42079548954013
2025-11-25,40.42079548954013
2025-11-26,31.63366603529228
2025-11-27,35.14851781699142
2025-11-28,28.118814253593136
2025-11-29,33.39109192614185
2025-11-30,36.90594370784099
2025-12-01,43.935647271239276
2025-12-02,47.45049905293842
2025-12-03,47.45049905293842
2025-12-04,47.45049905293842
2025-12-05,42.1782213803897
2025-12-06,33.39109192614185
2025-12-07,33.39109192614185
2025-12-08,49.20792494378799
2025-12-09,45.693073162088844
2025-12-10,47.45049905293842
2025-12-11,47.45049905293842
2025-12-12,43.935647271239276
2025-12-13,33.39109192614185
2025-12-14,31.63366603529228
2025-12-15,45.693073162088844
2025-12-16,45.693073162088844
2025-12-17,49.20792494378799
2025-12-18,63.26733207058456
2025-12-19,43.935647271239276
2025-12-20,33.39109192614185
2025-12-21,31.63366603529228
2025-12-22,33.39109192614185
2025-12-23,29.876240144442708
2025-12-24,31.63366603529228
2025-12-25,29.876240144442708
2025-12-26,28.118814253593136
2025-12-27,31.63366603529228
2025-12-28,29.876240144442708
2025-12-29,29.876240144442708
2025-12-30,29.876240144442708
2025-12-31,29.876240144442708
2026-01-01,29.876240144442708
2026-01-02,29.876240144442708
2026-01-03,175.7425890849571
2026-01-04,128.29209003201868
2026-01-05,87.87129454247855
2026-01-06,73.81188741568198
2026-01-07,66.7821838522837
2026-01-08,61.50990617973498
2026-01-09,59.752480288885415
2026-01-10,49.20792494378799
2026-01-11,45.693073162088844
2026-01-12,59.752480288885415
2026-01-13,61.50990617973498
2026-01-14,61.50990617973498
2026-01-15,59.752480288885415
2026-01-16,57.99505439803584
2026-01-17,43.935647271239276
2026-01-18,42.1782213803897
2026-01-19,43.935647271239276
2026-01-20,59.752480288885415
2026-01-21,59.752480288885415
2026-01-22,54.480202616336705
2026-01-23,50.96535083463756
2026-01-24,42.1782213803897
2026-01-25,49.20792494378799
2026-01-26,54.480202616336705
2026-01-27,49.20792494378799
2026-01-28,50.96535083463756
2026-01-29,52.72277672548713
2026-01-30,50.96535083463756
2026-01-31,45.693073162088844
2026-02-01,47.45049905293842
2026-02-02,56.23762850718627
2026-02-03,59.752480288885415
2026-02-04,61.50990617973498
2026-02-05,61.50990617973498
2026-02-06,68.53960974313327
2026-02-07,61.50990617973498
2026-02-08,50.96535083463756
2026-02-09,59.752480288885415
2026-02-10,65.02475796143413
2026-02-11,57.99505439803584
2026-02-12,57.99505439803584
2026-02-13,59.752480288885415
2026-02-14,43.935647271239276
2026-02-15,52.72277672548713
2026-02-16,77.32673919738113
2026-02-17,66.7821838522837
2026-02-18,59.752480288885415
2026-02-19,59.752480288885415
2026-02-20,57.99505439803584
2026-02-21,43.935647271239276
2026-02-22,45.693073162088844
2026-02-23,57.99505439803584
2026-02-24,59.752480288885415
2026-02-25,77.32673919738113
2026-02-26,63.26733207058456
2026-02-27,61.50990617973498
2026-02-28,65.02475796143413
2026-03-01,68.53960974313327
2026-03-02,72.0544615248324
2026-03-03,68.53960974313327
2026-03-04,61.50990617973498
2026-03-05,59.752480288885415
2026-03-06,57.99505439803584
2026-03-07,49.20792494378799
2026-03-08,47.45049905293842
2026-03-09,61.50990617973498
2026-03-10,54.480202616336705
2026-03-11,52.72277672548713
2026-03-12,49.20792494378799
2026-03-13,45.693073162088844
2026-03-14,36.90594370784099
2026-03-15,35.14851781699142
2026-03-16,47.45049905293842
2026-03-17,54.480202616336705
2026-03-18,63.26733207058456
2026-03-19,56.23762850718627
2026-03-20,50.96535083463756
2026-03-21,38.663369598690565
2026-03-22,36.90594370784099
2026-03-23,47.45049905293842
2026-03-24,45.693073162088844
2026-03-25,49.20792494378799
2026-03-26,45.693073162088844
2026-03-27,47.45049905293842
2026-03-28,35.14851781699142
2026-03-29,38.663369598690565
2026-03-30,43.935647271239276
2026-03-31,45.693073162088844
2026-04-01,61.50990617973498
2026-04-02,59.752480288885415
2026-04-03,40.42079548954013
2026-04-04,38.663369598690565
2026-04-05,47.45049905293842
2026-04-06,49.20792494378799
2026-04-07,56.23762850718627
2026-04-08,52.72277672548713
2026-04-09,49.20792494378799
2026-04-10,43.935647271239276
2026-04-11,36.90594370784099
2026-04-12,38.663369598690565
2026-04-13,54.480202616336705
2026-04-14,52.72277672548713
2026-04-15,52.72277672548713
2026-04-16,47.45049905293842
2026-04-17,49.20792494378799
2026-04-18,35.14851781699142
2026-04-19,35.14851781699142
2026-04-20,45.693073162088844
2026-04-21,49.20792494378799
2026-04-22,47.45049905293842
2026-04-23,45.693073162088844
2026-04-24,42.1782213803897
2026-04-25,35.14851781699142
2026-04-26,68.53960974313327
2026-04-27,56.23762850718627
2026-04-28,52.72277672548713
2026-04-29,50.96535083463756
2026-04-30,54.480202616336705
2026-05-01,47.45049905293842
2026-05-02,36.90594370784099
2026-05-03,36.90594370784099
2026-05-04,45.693073162088844
2026-05-05,50.96535083463756
2026-05-06,52.72277672548713
2026-05-07,54.480202616336705
2026-05-08,50.96535083463756
2026-05-09,42.1782213803897
2026-05-10,40.42079548954013
2026-05-11,45.693073162088844
2026-05-12,47.45049905293842
2026-05-13,50.96535083463756
2026-05-14,56.23762850718627
2026-05-15,50.96535083463756
2026-05-16,35.14851781699142
2026-05-17,35.14851781699142
2026-05-18,43.935647271239276
2026-05-19,43.935647271239276
2026-05-20,47.45049905293842
2026-05-21,42.1782213803897
2026-05-22,42.1782213803897
2026-05-23,40.42079548954013
2026-05-24,40.42079548954013
2026-05-25,38.663369598690565
2026-05-26,40.42079548954013
2026-05-27,40.42079548954013
2026-05-28,42.1782213803897
2026-05-29,42.1782213803897
2026-05-30,36.90594370784099
2026-05-31,38.663369598690565
