Time,prime
2024-09-23,24.02755911001264
2024-09-24,25.400562487727647
2024-09-25,26.08706417658515
2024-09-26,25.400562487727647
2024-09-27,30.892575998587677
2024-09-28,27.46006755430016
2024-09-29,26.773565865442656
2024-09-30,24.714060798870143
2024-10-01,24.714060798870143
2024-10-02,24.02755911001264
2024-10-03,26.773565865442656
2024-10-04,30.892575998587677
2024-10-05,27.46006755430016
2024-10-06,28.833070932015165
2024-10-07,29.51957262087267
2024-10-08,41.87660302030774
2024-10-09,41.87660302030774
2024-10-10,32.26557937630269
2024-10-11,30.206074309730173
2024-10-12,26.773565865442656
2024-10-13,27.46006755430016
2024-10-14,24.714060798870143
2024-10-15,24.02755911001264
2024-10-16,26.08706417658515
2024-10-17,24.714060798870143
2024-10-18,29.51957262087267
2024-10-19,26.773565865442656
2024-10-20,26.08706417658515
2024-10-21,23.341057421155135
2024-10-22,24.714060798870143
2024-10-23,24.02755911001264
2024-10-24,24.714060798870143
2024-10-25,28.14656924315766
2024-10-26,24.714060798870143
2024-10-27,26.08706417658515
2024-10-28,25.400562487727647
2024-10-29,23.341057421155135
2024-10-30,23.341057421155135
2024-10-31,24.02755911001264
2024-11-01,26.773565865442656
2024-11-02,26.08706417658515
2024-11-03,26.773565865442656
2024-11-04,23.341057421155135
2024-11-05,21.968054043440127
2024-11-06,17.8490439102951
2024-11-07,24.02755911001264
2024-11-08,29.51957262087267
2024-11-09,26.08706417658515
2024-11-10,28.833070932015165
2024-11-11,27.46006755430016
2024-11-12,25.400562487727647
2024-11-13,25.400562487727647
2024-11-14,26.08706417658515
2024-11-15,30.892575998587677
2024-11-16,31.57907768744518
2024-11-17,30.206074309730173
2024-11-18,26.773565865442656
2024-11-19,25.400562487727647
2024-11-20,27.46006755430016
2024-11-21,26.773565865442656
2024-11-22,32.26557937630269
2024-11-23,30.206074309730173
2024-11-24,28.833070932015165
2024-11-25,29.51957262087267
2024-11-26,26.08706417658515
2024-11-27,28.14656924315766
2024-11-28,32.26557937630269
2024-11-29,39.81709795373523
2024-11-30,34.325084442875195
2024-12-01,32.26557937630269
2024-12-02,32.26557937630269
2024-12-03,30.206074309730173
2024-12-04,29.51957262087267
2024-12-05,30.206074309730173
2024-12-06,33.63858275401769
2024-12-07,30.206074309730173
2024-12-08,30.206074309730173
2024-12-09,27.46006755430016
2024-12-10,30.206074309730173
2024-12-11,30.206074309730173
2024-12-12,31.57907768744518
2024-12-13,33.63858275401769
2024-12-14,34.325084442875195
2024-12-15,35.6980878205902
2024-12-16,30.892575998587677
2024-12-17,33.63858275401769
2024-12-18,33.63858275401769
2024-12-19,36.38458950944771
2024-12-20,39.81709795373523
2024-12-21,37.07109119830521
2024-12-22,38.44409457602022
2024-12-23,37.07109119830521
2024-12-24,50.11462328659779
2024-12-25,68.65016888575039
2024-12-26,37.07109119830521
2024-12-27,37.07109119830521
2024-12-28,32.26557937630269
2024-12-29,31.57907768744518
2024-12-30,28.833070932015165
2024-12-31,33.63858275401769
2025-01-01,30.206074309730173
2025-01-02,27.46006755430016
2025-01-03,26.773565865442656
2025-01-04,29.51957262087267
2025-01-05,28.833070932015165
2025-01-06,28.14656924315766
2025-01-07,26.773565865442656
2025-01-08,24.714060798870143
2025-01-09,23.341057421155135
2025-01-10,24.714060798870143
2025-01-11,28.14656924315766
2025-01-12,35.6980878205902
2025-01-13,25.400562487727647
2025-01-14,25.400562487727647
2025-01-15,24.02755911001264
2025-01-16,24.714060798870143
2025-01-17,24.714060798870143
2025-01-18,25.400562487727647
2025-01-19,25.400562487727647
2025-01-20,26.08706417658515
2025-01-21,23.341057421155135
2025-01-22,24.714060798870143
2025-01-23,25.400562487727647
2025-01-24,25.400562487727647
2025-01-25,26.773565865442656
2025-01-26,28.14656924315766
2025-01-27,24.02755911001264
2025-01-28,23.341057421155135
2025-01-29,23.341057421155135
2025-01-30,23.341057421155135
2025-01-31,23.341057421155135
2025-02-01,26.08706417658515
2025-02-02,28.833070932015165
2025-02-03,24.714060798870143
2025-02-04,23.341057421155135
2025-02-05,22.65455573229763
2025-02-06,24.02755911001264
2025-02-07,26.08706417658515
2025-02-08,27.46006755430016
2025-02-09,26.773565865442656
2025-02-10,20.595050665725118
2025-02-11,23.341057421155135
2025-02-12,23.341057421155135
2025-02-13,24.714060798870143
2025-02-14,25.400562487727647
2025-02-15,28.14656924315766
2025-02-16,26.773565865442656
2025-02-17,25.400562487727647
2025-02-18,24.02755911001264
2025-02-19,23.341057421155135
2025-02-20,24.714060798870143
2025-02-21,25.400562487727647
2025-02-22,27.46006755430016
2025-02-23,27.46006755430016
2025-02-24,23.341057421155135
2025-02-25,22.65455573229763
2025-02-26,23.341057421155135
2025-02-27,24.02755911001264
2025-02-28,24.714060798870143
2025-03-01,27.46006755430016
2025-03-02,26.773565865442656
2025-03-03,23.341057421155135
2025-03-04,24.02755911001264
2025-03-05,23.341057421155135
2025-03-06,26.773565865442656
2025-03-07,24.714060798870143
2025-03-08,26.773565865442656
2025-03-09,26.08706417658515
2025-03-10,26.773565865442656
2025-03-11,23.341057421155135
2025-03-12,24.02755911001264
2025-03-13,24.714060798870143
2025-03-14,24.02755911001264
2025-03-15,26.773565865442656
2025-03-16,27.46006755430016
2025-03-17,23.341057421155135
2025-03-18,21.968054043440127
2025-03-19,22.65455573229763
2025-03-20,22.65455573229763
2025-03-21,23.341057421155135
2025-03-22,25.400562487727647
2025-03-23,27.46006755430016
2025-03-24,21.968054043440127
2025-03-25,23.341057421155135
2025-03-26,23.341057421155135
2025-03-27,23.341057421155135
2025-03-28,25.400562487727647
2025-03-29,26.773565865442656
2025-03-30,27.46006755430016
2025-03-31,24.02755911001264
2025-04-01,22.65455573229763
2025-04-02,21.968054043440127
2025-04-03,23.341057421155135
2025-04-04,21.968054043440127
2025-04-05,25.400562487727647
2025-04-06,25.400562487727647
2025-04-07,23.341057421155135
2025-04-08,22.65455573229763
2025-04-09,21.968054043440127
2025-04-10,21.968054043440127
2025-04-11,24.714060798870143
2025-04-12,24.714060798870143
2025-04-13,24.02755911001264
2025-04-14,23.341057421155135
2025-04-15,23.321443087187777
2025-04-16,22.65455573229763
2025-04-17,23.321443087187777
2025-04-18,24.311966952539322
2025-04-19,25.988992506748367
2025-04-20,28.980178436770345
2025-04-21,22.31130488786888
2025-04-22,22.65455573229763
2025-04-23,22.65455573229763
2025-04-24,21.987668377407484
2025-04-25,22.31130488786888
2025-04-26,24.655217796968074
2025-04-27,26.31262901720976
2025-04-28,23.645079597649172
2025-04-29,24.655217796968074
2025-04-30,22.978192242759025
2025-05-01,22.65455573229763
2025-05-02,23.321443087187777
2025-05-03,25.322105151858217
2025-05-04,25.988992506748367
2025-05-05,22.65455573229763
2025-05-06,22.978192242759025
2025-05-07,23.988330442077924
2025-05-08,22.65455573229763
2025-05-09,23.988330442077924
2025-05-10,24.655217796968074
2025-05-11,24.655217796968074
2025-05-12,23.645079597649172
2025-05-13,22.65455573229763
2025-05-14,22.65455573229763
2025-05-15,22.00728271137484
2025-05-16,22.65455573229763
2025-05-17,24.596374795066
2025-05-18,24.596374795066
2025-05-19,24.596374795066
2025-05-20,22.00728271137484
2025-05-21,23.30182875322042
2025-05-22,25.24364781598879
2025-05-23,23.949101774143212
2025-05-24,25.24364781598879
2025-05-25,27.832739899679947
2025-05-26,27.832739899679947
2025-05-27,24.596374795066
2025-05-28,22.65455573229763
2025-05-29,23.949101774143212
2025-05-30,22.65455573229763
2025-05-31,25.89092083691158
2025-06-01,27.185466878757158
2025-06-02,24.596374795066
2025-06-03,25.24364781598879
2025-06-04,23.949101774143212
2025-06-05,23.949101774143212
2025-06-06,24.596374795066
2025-06-07,25.24364781598879
2025-06-08,28.48001292060274
2025-06-09,23.949101774143212
2025-06-10,23.949101774143212
2025-06-11,23.30182875322042
2025-06-12,25.24364781598879
2025-06-13,24.596374795066
2025-06-14,24.596374795066
2025-06-15,27.832739899679947
2025-06-16,23.949101774143212
2025-06-17,25.24364781598879
2025-06-18,23.949101774143212
2025-06-19,25.24364781598879
2025-06-20,25.89092083691158
2025-06-21,25.89092083691158
2025-06-22,26.53819385783437
2025-06-23,24.596374795066
2025-06-24,25.24364781598879
2025-06-25,24.596374795066
2025-06-26,25.89092083691158
2025-06-27,23.30182875322042
2025-06-28,26.53819385783437
2025-06-29,27.832739899679947
2025-06-30,25.24364781598879
2025-07-01,26.53819385783437
2025-07-02,27.185466878757158
2025-07-03,27.185466878757158
2025-07-04,27.832739899679947
2025-07-05,28.48001292060274
2025-07-06,33.65819708798505
2025-07-07,36.894562192599004
2025-07-08,62.78548302951058
2025-07-09,54.370933757514315
2025-07-10,47.898203548286425
2025-07-11,45.95638448551805
2025-07-12,38.18910823444458
2025-07-13,29.12728594152553
2025-07-14,25.89092083691158
2025-07-15,25.24364781598879
2025-07-16,26.53819385783437
2025-07-17,29.12728594152553
2025-07-18,25.24364781598879
2025-07-19,31.069105004293895
2025-07-20,34.30547010890784
2025-07-21,27.832739899679947
2025-07-22,26.53819385783437
2025-07-23,25.89092083691158
2025-07-24,27.185466878757158
2025-07-25,25.24364781598879
2025-07-26,29.12728594152553
2025-07-27,29.12728594152553
2025-07-28,27.832739899679947
2025-07-29,26.53819385783437
2025-07-30,31.069105004293895
2025-07-31,30.421831983371106
2025-08-01,27.185466878757158
2025-08-02,25.24364781598879
2025-08-03,26.53819385783437
2025-08-04,23.30182875322042
2025-08-05,24.596374795066
2025-08-06,25.89092083691158
2025-08-07,25.24364781598879
2025-08-08,24.596374795066
2025-08-09,26.53819385783437
2025-08-10,26.53819385783437
2025-08-11,24.596374795066
2025-08-12,23.949101774143212
2025-08-13,25.24364781598879
2025-08-14,25.89092083691158
2025-08-15,25.24364781598879
2025-08-16,26.53819385783437
2025-08-17,27.185466878757158
2025-08-18,25.24364781598879
2025-08-19,25.24364781598879
2025-08-20,25.24364781598879
2025-08-21,24.596374795066
2025-08-22,24.596374795066
2025-08-23,25.89092083691158
2025-08-24,26.53819385783437
2025-08-25,25.24364781598879
2025-08-26,22.65455573229763
2025-08-27,26.53819385783437
2025-08-28,23.30182875322042
2025-08-29,23.949101774143212
2025-08-30,25.24364781598879
2025-08-31,25.24364781598879
2025-09-01,26.53819385783437
2025-09-02,25.24364781598879
2025-09-03,30.421831983371106
2025-09-04,25.89092083691158
2025-09-05,24.596374795066
2025-09-06,24.596374795066
2025-09-07,25.89092083691158
2025-09-08,25.89092083691158
2025-09-09,26.53819385783437
2025-09-10,25.24364781598879
2025-09-11,27.832739899679947
2025-09-12,31.069105004293895
2025-09-13,25.24364781598879
2025-09-14,25.24364781598879
2025-09-15,23.30182875322042
2025-09-16,23.949101774143212
2025-09-17,27.832739899679947
2025-09-18,28.48001292060274
2025-09-19,29.774558962448317
2025-09-20,27.185466878757158
2025-09-21,27.832739899679947
2025-09-22,24.596374795066
2025-09-23,25.24364781598879
2025-09-24,23.949101774143212
2025-09-25,25.89092083691158
2025-09-26,31.716378025216684
2025-09-27,28.48001292060274
2025-09-28,27.185466878757158
2025-09-29,26.53819385783437
2025-09-30,25.89092083691158
2025-10-01,25.24364781598879
2025-10-02,27.832739899679947
2025-10-03,31.716378025216684
2025-10-04,28.48001292060274
2025-10-05,30.421831983371106
2025-10-06,31.716378025216684
2025-10-07,43.367292401826894
2025-10-08,46.60365750644084
2025-10-09,35.60001615075342
2025-10-10,30.421831983371106
2025-10-11,25.24364781598879
2025-10-12,26.53819385783437
2025-10-13,26.53819385783437
2025-10-14,24.596374795066
2025-10-15,25.24364781598879
2025-10-16,25.89092083691158
2025-10-17,28.48001292060274
2025-10-18,25.24364781598879
2025-10-19,26.53819385783437
2025-10-20,27.832739899679947
2025-10-21,25.89092083691158
2025-10-22,25.89092083691158
2025-10-23,26.53819385783437
2025-10-24,29.774558962448317
2025-10-25,26.53819385783437
2025-10-26,27.185466878757158
2025-10-27,24.596374795066
2025-10-28,24.596374795066
2025-10-29,25.89092083691158
2025-10-30,26.53819385783437
2025-10-31,28.48001292060274
2025-11-01,29.12728594152553
2025-11-02,28.48001292060274
2025-11-03,24.596374795066
2025-11-04,25.24364781598879
2025-11-05,23.949101774143212
2025-11-06,24.596374795066
2025-11-07,29.12728594152553
2025-11-08,27.832739899679947
2025-11-09,27.832739899679947
2025-11-10,24.596374795066
2025-11-11,26.53819385783437
2025-11-12,25.24364781598879
2025-11-13,25.24364781598879
2025-11-14,29.774558962448317
2025-11-15,28.48001292060274
2025-11-16,30.421831983371106
2025-11-17,27.832739899679947
2025-11-18,26.53819385783437
2025-11-19,27.832739899679947
2025-11-20,29.12728594152553
2025-11-21,33.65819708798505
2025-11-22,32.36365104613947
2025-11-23,31.069105004293895
2025-11-24,27.832739899679947
2025-11-25,27.832739899679947
2025-11-26,29.12728594152553
2025-11-27,31.069105004293895
2025-11-28,36.894562192599004
2025-11-29,34.30547010890784
2025-11-30,33.01092406706226
2025-12-01,31.069105004293895
2025-12-02,31.069105004293895
2025-12-03,30.421831983371106
2025-12-04,30.421831983371106
2025-12-05,34.30547010890784
2025-12-06,33.01092406706226
2025-12-07,34.95274312983063
2025-12-08,29.774558962448317
2025-12-09,31.069105004293895
2025-12-10,29.774558962448317
2025-12-11,31.069105004293895
2025-12-12,33.65819708798505
2025-12-13,34.95274312983063
2025-12-14,35.60001615075342
2025-12-15,31.069105004293895
2025-12-16,30.421831983371106
2025-12-17,34.95274312983063
2025-12-18,33.01092406706226
2025-12-19,38.18910823444458
2025-12-20,38.18910823444458
2025-12-21,35.60001615075342
2025-12-22,36.247289171676215
2025-12-23,38.83638125536737
2025-12-24,48.545476569209214
2025-12-25,64.72730209227895
2025-12-26,40.13092729721295
2025-12-27,34.95274312983063
2025-12-28,29.774558962448317
2025-12-29,28.48001292060274
2025-12-30,28.48001292060274
2025-12-31,30.421831983371106
2026-01-01,30.421831983371106
2026-01-02,28.48001292060274
2026-01-03,30.421831983371106
2026-01-04,28.48001292060274
2026-01-05,25.24364781598879
2026-01-06,25.24364781598879
2026-01-07,25.24364781598879
2026-01-08,25.24364781598879
2026-01-09,26.53819385783437
2026-01-10,30.421831983371106
2026-01-11,38.83638125536737
2026-01-12,23.949101774143212
2026-01-13,24.596374795066
2026-01-14,25.89092083691158
2026-01-15,25.24364781598879
2026-01-16,25.89092083691158
2026-01-17,27.185466878757158
2026-01-18,27.832739899679947
2026-01-19,27.185466878757158
2026-01-20,25.89092083691158
2026-01-21,25.89092083691158
2026-01-22,25.89092083691158
2026-01-23,26.53819385783437
2026-01-24,29.12728594152553
2026-01-25,30.421831983371106
2026-01-26,25.24364781598879
2026-01-27,25.89092083691158
2026-01-28,25.89092083691158
2026-01-29,24.596374795066
2026-01-30,25.89092083691158
2026-01-31,29.774558962448317
2026-02-01,30.421831983371106
2026-02-02,26.53819385783437
2026-02-03,24.596374795066
2026-02-04,26.53819385783437
2026-02-05,27.832739899679947
2026-02-06,26.53819385783437
2026-02-07,28.48001292060274
2026-02-08,29.774558962448317
2026-02-09,23.30182875322042
2026-02-10,25.24364781598879
2026-02-11,25.24364781598879
2026-02-12,23.30182875322042
2026-02-13,25.89092083691158
2026-02-14,28.48001292060274
2026-02-15,29.774558962448317
2026-02-16,27.185466878757158
2026-02-17,25.89092083691158
2026-02-18,23.949101774143212
2026-02-19,23.949101774143212
2026-02-20,23.30182875322042
2026-02-21,27.832739899679947
2026-02-22,26.53819385783437
2026-02-23,24.596374795066
2026-02-24,23.949101774143212
2026-02-25,23.30182875322042
2026-02-26,25.24364781598879
2026-02-27,26.53819385783437
2026-02-28,25.89092083691158
2026-03-01,25.89092083691158
2026-03-02,25.89092083691158
2026-03-03,24.596374795066
2026-03-04,23.30182875322042
2026-03-05,26.53819385783437
2026-03-06,24.596374795066
2026-03-07,27.185466878757158
2026-03-08,25.89092083691158
2026-03-09,25.24364781598879
2026-03-10,23.949101774143212
2026-03-11,23.949101774143212
2026-03-12,23.949101774143212
2026-03-13,25.24364781598879
2026-03-14,29.12728594152553
2026-03-15,27.832739899679947
2026-03-16,23.949101774143212
2026-03-17,25.24364781598879
2026-03-18,36.247289171676215
2026-03-19,29.774558962448317
2026-03-20,28.48001292060274
2026-03-21,28.48001292060274
2026-03-22,28.48001292060274
2026-03-23,27.185466878757158
2026-03-24,24.596374795066
2026-03-25,25.24364781598879
2026-03-26,25.89092083691158
2026-03-27,23.949101774143212
2026-03-28,28.48001292060274
2026-03-29,29.774558962448317
2026-03-30,25.24364781598879
2026-03-31,26.53819385783437
2026-04-01,27.185466878757158
2026-04-02,27.185466878757158
2026-04-03,29.12728594152553
2026-04-04,29.12728594152553
2026-04-05,29.12728594152553
2026-04-06,25.89092083691158
2026-04-07,25.89092083691158
2026-04-08,27.832739899679947
2026-04-09,29.12728594152553
2026-04-10,30.421831983371106
2026-04-11,30.421831983371106
2026-04-12,30.421831983371106
2026-04-13,26.53819385783437
2026-04-14,26.53819385783437
2026-04-15,30.421831983371106
2026-04-16,29.12728594152553
2026-04-17,29.774558962448317
2026-04-18,34.30547010890784
2026-04-19,31.069105004293895
2026-04-20,25.89092083691158
2026-04-21,25.89092083691158
2026-04-22,28.48001292060274
2026-04-23,27.185466878757158
2026-04-24,28.48001292060274
2026-04-25,29.774558962448317
2026-04-26,28.48001292060274
2026-04-27,25.24364781598879
2026-04-28,25.89092083691158
2026-04-29,26.53819385783437
2026-04-30,25.24364781598879
2026-05-01,26.53819385783437
2026-05-02,30.421831983371106
2026-05-03,31.069105004293895
2026-05-04,27.185466878757158
2026-05-05,25.89092083691158
2026-05-06,27.832739899679947
2026-05-07,27.185466878757158
2026-05-08,27.832739899679947
2026-05-09,31.069105004293895
2026-05-10,30.421831983371106
2026-05-11,25.89092083691158
2026-05-12,27.832739899679947
2026-05-13,27.832739899679947
2026-05-14,29.12728594152553
2026-05-15,29.774558962448317
2026-05-16,31.716378025216684
2026-05-17,31.716378025216684
2026-05-18,31.069105004293895
2026-05-19,27.832739899679947
2026-05-20,29.774558962448317
2026-05-21,29.12728594152553
2026-05-22,29.12728594152553
2026-05-23,31.716378025216684
2026-05-24,33.01092406706226
2026-05-25,33.01092406706226
2026-05-26,29.774558962448317
2026-05-27,25.89092083691158
2026-05-28,29.12728594152553
2026-05-29,28.48001292060274
2026-05-30,31.069105004293895
2026-05-31,32.36365104613947
