Time,papa_johns
2024-09-26,35.83415137112551
2024-09-27,47.07623807579234
2024-09-28,59.723585618542515
2024-09-29,51.99465100908407
2024-09-30,29.51047759975042
2024-10-01,29.51047759975042
2024-10-02,29.51047759975042
2024-10-03,33.02362969495881
2024-10-04,46.37360765675066
2024-10-05,56.21043352333413
2024-10-06,51.2920205900424
2024-10-07,28.807847180708745
2024-10-08,25.997325504542037
2024-10-09,29.51047759975042
2024-10-10,35.13152095208383
2024-10-11,44.96834681866731
2024-10-12,59.02095519950084
2024-10-13,52.69728142812575
2024-10-14,32.320999275917124
2024-10-15,29.51047759975042
2024-10-16,28.105216761667066
2024-10-17,30.213108018792095
2024-10-18,42.860455561542274
2024-10-19,50.58939017100072
2024-10-20,47.778868494834015
2024-10-21,25.997325504542037
2024-10-22,25.997325504542037
2024-10-23,28.105216761667066
2024-10-24,30.213108018792095
2024-10-25,46.37360765675066
2024-10-26,53.399911847167424
2024-10-27,54.80517268525078
2024-10-28,28.807847180708745
2024-10-29,28.105216761667066
2024-10-30,33.72626011400048
2024-10-31,59.723585618542515
2024-11-01,51.99465100908407
2024-11-02,55.50780310429246
2024-11-03,48.48149891387569
2024-11-04,27.40258634262539
2024-11-05,26.699955923583712
2024-11-06,22.484173409333653
2024-11-07,27.40258634262539
2024-11-08,38.644673047292216
2024-11-09,52.69728142812575
2024-11-10,48.48149891387569
2024-11-11,28.807847180708745
2024-11-12,24.592064666458683
2024-11-13,25.29469508550036
2024-11-14,28.807847180708745
2024-11-15,43.563085980583956
2024-11-16,58.318324780459164
2024-11-17,47.778868494834015
2024-11-18,25.29469508550036
2024-11-19,26.699955923583712
2024-11-20,25.997325504542037
2024-11-21,28.105216761667066
2024-11-22,42.860455561542274
2024-11-23,45.67097723770898
2024-11-24,47.07623807579234
2024-11-25,29.51047759975042
2024-11-26,28.807847180708745
2024-11-27,38.644673047292216
2024-11-28,33.02362969495881
2024-11-29,33.02362969495881
2024-11-30,43.563085980583956
2024-12-01,46.37360765675066
2024-12-02,25.997325504542037
2024-12-03,25.29469508550036
2024-12-04,27.40258634262539
2024-12-05,29.51047759975042
2024-12-06,40.04993388537557
2024-12-07,54.102542266209106
2024-12-08,49.88675975195904
2024-12-09,25.997325504542037
2024-12-10,23.889434247417007
2024-12-11,26.699955923583712
2024-12-12,28.807847180708745
2024-12-13,36.53678179016719
2024-12-14,50.58939017100072
2024-12-15,51.2920205900424
2024-12-16,26.699955923583712
2024-12-17,26.699955923583712
2024-12-18,28.807847180708745
2024-12-19,31.61836885687545
2024-12-20,43.563085980583956
2024-12-21,51.2920205900424
2024-12-22,48.48149891387569
2024-12-23,40.75256430441725
2024-12-24,56.21043352333413
2024-12-25,54.102542266209106
2024-12-26,40.75256430441725
2024-12-27,44.26571639962563
2024-12-28,47.07623807579234
2024-12-29,49.184129332917365
2024-12-30,37.239412209208865
2024-12-31,52.69728142812575
2025-01-01,60.42621603758419
2025-01-02,35.83415137112551
2025-01-03,39.34730346633389
2025-01-04,49.184129332917365
2025-01-05,47.778868494834015
2025-01-06,31.61836885687545
2025-01-07,27.40258634262539
2025-01-08,26.699955923583712
2025-01-09,30.213108018792095
2025-01-10,42.1578251425006
2025-01-11,48.48149891387569
2025-01-12,45.67097723770898
2025-01-13,25.29469508550036
2025-01-14,23.889434247417007
2025-01-15,24.592064666458683
2025-01-16,28.105216761667066
2025-01-17,37.239412209208865
2025-01-18,52.69728142812575
2025-01-19,45.67097723770898
2025-01-20,36.53678179016719
2025-01-21,28.807847180708745
2025-01-22,32.320999275917124
2025-01-23,29.51047759975042
2025-01-24,36.53678179016719
2025-01-25,46.37360765675066
2025-01-26,47.778868494834015
2025-01-27,25.997325504542037
2025-01-28,23.18680382837533
2025-01-29,27.40258634262539
2025-01-30,27.40258634262539
2025-01-31,40.75256430441725
2025-02-01,47.778868494834015
2025-02-02,45.67097723770898
2025-02-03,25.29469508550036
2025-02-04,23.889434247417007
2025-02-05,26.699955923583712
2025-02-06,30.915738437833774
2025-02-07,38.644673047292216
2025-02-08,47.778868494834015
2025-02-09,70.26304190416766
2025-02-10,26.699955923583712
2025-02-11,23.889434247417007
2025-02-12,30.915738437833774
2025-02-13,31.61836885687545
2025-02-14,56.91306394237581
2025-02-15,55.50780310429246
2025-02-16,47.778868494834015
2025-02-17,30.915738437833774
2025-02-18,25.997325504542037
2025-02-19,30.915738437833774
2025-02-20,29.51047759975042
2025-02-21,39.34730346633389
2025-02-22,52.69728142812575
2025-02-23,45.67097723770898
2025-02-24,25.997325504542037
2025-02-25,22.484173409333653
2025-02-26,27.40258634262539
2025-02-27,28.807847180708745
2025-02-28,36.53678179016719
2025-03-01,52.69728142812575
2025-03-02,46.37360765675066
2025-03-03,27.40258634262539
2025-03-04,26.699955923583712
2025-03-05,28.807847180708745
2025-03-06,28.807847180708745
2025-03-07,37.94204262825054
2025-03-08,45.67097723770898
2025-03-09,49.184129332917365
2025-03-10,25.997325504542037
2025-03-11,23.889434247417007
2025-03-12,28.105216761667066
2025-03-13,28.105216761667066
2025-03-14,61.83147687566755
2025-03-15,56.21043352333413
2025-03-16,43.563085980583956
2025-03-17,24.592064666458683
2025-03-18,23.889434247417007
2025-03-19,25.997325504542037
2025-03-20,30.915738437833774
2025-03-21,38.644673047292216
2025-03-22,44.96834681866731
2025-03-23,42.860455561542274
2025-03-24,23.18680382837533
2025-03-25,21.781542990291978
2025-03-26,28.807847180708745
2025-03-27,30.213108018792095
2025-03-28,41.45519472345892
2025-03-29,51.99465100908407
2025-03-30,47.07623807579234
2025-03-31,26.699955923583712
2025-04-01,25.29469508550036
2025-04-02,28.105216761667066
2025-04-03,28.807847180708745
2025-04-04,40.04993388537557
2025-04-05,51.99465100908407
2025-04-06,48.48149891387569
2025-04-07,25.997325504542037
2025-04-08,22.484173409333653
2025-04-09,26.699955923583712
2025-04-10,26.699955923583712
2025-04-11,38.644673047292216
2025-04-12,46.37360765675066
2025-04-13,42.1578251425006
2025-04-14,24.592064666458683
2025-04-15,26.150071247811965
2025-04-16,29.472291163932937
2025-04-17,30.136735147157133
2025-04-18,43.70055714952689
2025-04-19,48.35166503209625
2025-04-20,47.02277706564786
2025-04-21,28.14340319748455
2025-04-22,23.179166541211835
2025-04-23,29.472291163932937
2025-04-24,28.80784718070874
2025-04-25,36.74298854358159
2025-04-26,45.69388909919947
2025-04-27,43.38742837582353
2025-04-28,23.843610524436027
2025-04-29,25.485627264587773
2025-04-30,29.472291163932937
2025-05-01,28.80784718070874
2025-05-02,39.40076447647837
2025-05-03,50.34499698176883
2025-05-04,44.36500113275109
2025-05-05,25.485627264587773
2025-05-06,25.485627264587773
2025-05-07,26.150071247811965
2025-05-08,32.443195870533074
2025-05-09,38.423191719550815
2025-05-10,48.35166503209625
2025-05-11,45.69388909919947
2025-05-12,27.165830440557
2025-05-13,24.50805450766022
2025-05-14,28.80784718070874
2025-05-15,28.181589633302032
2025-05-16,40.080483034029555
2025-05-17,48.84808869772352
2025-05-18,46.343058508096675
2025-05-19,27.55533208589532
2025-05-20,27.55533208589532
2025-05-21,31.312877370335592
2025-05-22,30.68661982292888
2025-05-23,43.838028318469824
2025-05-24,45.71680096068996
2025-05-25,48.22183115031681
2025-05-26,41.95925567624969
2025-05-27,28.181589633302032
2025-05-28,30.060362275522166
2025-05-29,33.191650012555726
2025-05-30,45.09054341328325
2025-05-31,48.22183115031681
2025-06-01,43.838028318469824
2025-06-02,28.181589633302032
2025-06-03,30.68661982292888
2025-06-04,28.80784718070874
2025-06-05,31.9391349177423
2025-06-06,39.454225486622846
2025-06-07,47.59557360291009
2025-06-08,44.46428586587654
2025-06-09,28.181589633302032
2025-06-10,26.929074538488607
2025-06-11,31.9391349177423
2025-06-12,35.69668020218257
2025-06-13,40.706740581436264
2025-06-14,46.969316055503384
2025-06-15,45.71680096068996
2025-06-16,29.434104728115454
2025-06-17,27.55533208589532
2025-06-18,34.44416510736915
2025-06-19,33.191650012555726
2025-06-20,40.080483034029555
2025-06-21,44.46428586587654
2025-06-22,46.343058508096675
2025-06-23,29.434104728115454
2025-06-24,26.929074538488607
2025-06-25,29.434104728115454
2025-06-26,33.817907559962435
2025-06-27,42.585513223656406
2025-06-28,46.969316055503384
2025-06-29,44.46428586587654
2025-06-30,29.434104728115454
2025-07-01,31.312877370335592
2025-07-02,39.454225486622846
2025-07-03,39.454225486622846
2025-07-04,52.605633982163795
2025-07-05,55.73692171919735
2025-07-06,48.22183115031681
2025-07-07,31.312877370335592
2025-07-08,28.80784718070874
2025-07-09,38.20171039180942
2025-07-10,31.312877370335592
2025-07-11,45.71680096068996
2025-07-12,46.969316055503384
2025-07-13,48.84808869772352
2025-07-14,30.68661982292888
2025-07-15,30.68661982292888
2025-07-16,38.20171039180942
2025-07-17,32.56539246514902
2025-07-18,46.343058508096675
2025-07-19,48.22183115031681
2025-07-20,45.09054341328325
2025-07-21,29.434104728115454
2025-07-22,28.80784718070874
2025-07-23,46.969316055503384
2025-07-24,33.817907559962435
2025-07-25,43.211770771063115
2025-07-26,49.474346245130235
2025-07-27,42.585513223656406
2025-07-28,28.181589633302032
2025-07-29,28.80784718070874
2025-07-30,28.80784718070874
2025-07-31,33.817907559962435
2025-08-01,40.706740581436264
2025-08-02,48.22183115031681
2025-08-03,42.585513223656406
2025-08-04,28.80784718070874
2025-08-05,35.69668020218257
2025-08-06,29.434104728115454
2025-08-07,38.20171039180942
2025-08-08,39.454225486622846
2025-08-09,49.474346245130235
2025-08-10,42.585513223656406
2025-08-11,26.929074538488607
2025-08-12,25.050301896268472
2025-08-13,36.949195296995995
2025-08-14,28.80784718070874
2025-08-15,40.706740581436264
2025-08-16,50.72686133994365
2025-08-17,42.585513223656406
2025-08-18,23.797786801455047
2025-08-19,24.42404434886176
2025-08-20,34.44416510736915
2025-08-21,28.80784718070874
2025-08-22,39.454225486622846
2025-08-23,48.84808869772352
2025-08-24,42.585513223656406
2025-08-25,24.42404434886176
2025-08-26,24.42404434886176
2025-08-27,34.44416510736915
2025-08-28,28.80784718070874
2025-08-29,39.454225486622846
2025-08-30,47.59557360291009
2025-08-31,45.09054341328325
2025-09-01,40.706740581436264
2025-09-02,23.797786801455047
2025-09-03,23.797786801455047
2025-09-04,26.929074538488607
2025-09-05,36.949195296995995
2025-09-06,48.22183115031681
2025-09-07,45.71680096068996
2025-09-08,25.050301896268472
2025-09-09,22.545271706641625
2025-09-10,41.33299812884298
2025-09-11,26.929074538488607
2025-09-12,36.322937749589286
2025-09-13,48.84808869772352
2025-09-14,46.343058508096675
2025-09-15,24.42404434886176
2025-09-16,22.545271706641625
2025-09-17,34.44416510736915
2025-09-18,25.676559443675185
2025-09-19,40.080483034029555
2025-09-20,48.22183115031681
2025-09-21,44.46428586587654
2025-09-22,24.42404434886176
2025-09-23,25.676559443675185
2025-09-24,25.050301896268472
2025-09-25,28.181589633302032
2025-09-26,45.09054341328325
2025-09-27,52.605633982163795
2025-09-28,43.838028318469824
2025-09-29,23.797786801455047
2025-09-30,23.797786801455047
2025-10-01,33.191650012555726
2025-10-02,27.55533208589532
2025-10-03,37.575452844402704
2025-10-04,45.71680096068996
2025-10-05,43.838028318469824
2025-10-06,23.797786801455047
2025-10-07,23.171529254048338
2025-10-08,32.56539246514902
2025-10-09,26.929074538488607
2025-10-10,37.575452844402704
2025-10-11,48.84808869772352
2025-10-12,43.211770771063115
2025-10-13,25.050301896268472
2025-10-14,22.545271706641625
2025-10-15,32.56539246514902
2025-10-16,29.434104728115454
2025-10-17,36.322937749589286
2025-10-18,48.22183115031681
2025-10-19,41.95925567624969
2025-10-20,23.171529254048338
2025-10-21,21.919014159234912
2025-10-22,30.060362275522166
2025-10-23,26.929074538488607
2025-10-24,37.575452844402704
2025-10-25,48.84808869772352
2025-10-26,43.838028318469824
2025-10-27,23.797786801455047
2025-10-28,23.797786801455047
2025-10-29,40.706740581436264
2025-10-30,29.434104728115454
2025-10-31,60.74698209845104
2025-11-01,58.86820945623091
2025-11-02,46.969316055503384
2025-11-03,24.42404434886176
2025-11-04,24.42404434886176
2025-11-05,31.312877370335592
2025-11-06,26.302816991081897
2025-11-07,36.949195296995995
2025-11-08,46.969316055503384
2025-11-09,41.33299812884298
2025-11-10,25.676559443675185
2025-11-11,26.929074538488607
2025-11-12,25.050301896268472
2025-11-13,31.312877370335592
2025-11-14,36.949195296995995
2025-11-15,46.343058508096675
2025-11-16,45.71680096068996
2025-11-17,23.171529254048338
2025-11-18,23.171529254048338
2025-11-19,31.9391349177423
2025-11-20,27.55533208589532
2025-11-21,38.20171039180942
2025-11-22,44.46428586587654
2025-11-23,45.09054341328325
2025-11-24,26.929074538488607
2025-11-25,28.181589633302032
2025-11-26,45.09054341328325
2025-11-27,30.060362275522166
2025-11-28,28.80784718070874
2025-11-29,43.838028318469824
2025-11-30,44.46428586587654
2025-12-01,25.050301896268472
2025-12-02,25.050301896268472
2025-12-03,31.9391349177423
2025-12-04,28.80784718070874
2025-12-05,36.322937749589286
2025-12-06,46.969316055503384
2025-12-07,44.46428586587654
2025-12-08,27.55533208589532
2025-12-09,25.050301896268472
2025-12-10,34.44416510736915
2025-12-11,27.55533208589532
2025-12-12,38.20171039180942
2025-12-13,48.22183115031681
2025-12-14,43.211770771063115
2025-12-15,26.302816991081897
2025-12-16,26.302816991081897
2025-12-17,38.82796793921613
2025-12-18,32.56539246514902
2025-12-19,46.343058508096675
2025-12-20,51.03999011364701
2025-12-21,48.22183115031681
2025-12-22,34.44416510736915
2025-12-23,36.322937749589286
2025-12-24,62.625754740671184
2025-12-25,50.72686133994365
2025-12-26,42.585513223656406
2025-12-27,43.838028318469824
2025-12-28,43.838028318469824
2025-12-29,35.07042265477586
2025-12-30,33.817907559962435
2025-12-31,58.2419519088242
2026-01-01,57.61569436141748
2026-01-02,40.080483034029555
2026-01-03,41.95925567624969
2026-01-04,41.33299812884298
2026-01-05,22.545271706641625
2026-01-06,23.171529254048338
2026-01-07,23.797786801455047
2026-01-08,26.302816991081897
2026-01-09,35.69668020218257
2026-01-10,45.71680096068996
2026-01-11,38.82796793921613
2026-01-12,21.919014159234912
2026-01-13,21.292756611828203
2026-01-14,22.545271706641625
2026-01-15,25.050301896268472
2026-01-16,35.69668020218257
2026-01-17,45.09054341328325
2026-01-18,40.706740581436264
2026-01-19,30.68661982292888
2026-01-20,22.545271706641625
2026-01-21,21.919014159234912
2026-01-22,22.545271706641625
2026-01-23,31.9391349177423
2026-01-24,41.95925567624969
2026-01-25,45.71680096068996
2026-01-26,33.817907559962435
2026-01-27,28.181589633302032
2026-01-28,26.929074538488607
2026-01-29,27.55533208589532
2026-01-30,37.575452844402704
2026-01-31,46.969316055503384
2026-02-01,41.95925567624969
2026-02-02,25.050301896268472
2026-02-03,24.42404434886176
2026-02-04,24.42404434886176
2026-02-05,26.302816991081897
2026-02-06,37.575452844402704
2026-02-07,46.343058508096675
2026-02-08,59.494467003637624
2026-02-09,23.797786801455047
2026-02-10,21.292756611828203
2026-02-11,25.050301896268472
2026-02-12,26.302816991081897
2026-02-13,36.949195296995995
2026-02-14,50.100603792536944
2026-02-15,44.46428586587654
2026-02-16,28.80784718070874
2026-02-17,21.919014159234912
2026-02-18,22.545271706641625
2026-02-19,26.302816991081897
2026-02-20,33.191650012555726
2026-02-21,45.71680096068996
2026-02-22,40.706740581436264
2026-02-23,26.929074538488607
2026-02-24,23.171529254048338
2026-02-25,26.302816991081897
2026-02-26,30.060362275522166
2026-02-27,39.454225486622846
2026-02-28,46.969316055503384
2026-03-01,43.211770771063115
2026-03-02,25.676559443675185
2026-03-03,25.050301896268472
2026-03-04,26.302816991081897
2026-03-05,26.302816991081897
2026-03-06,36.322937749589286
2026-03-07,48.22183115031681
2026-03-08,41.95925567624969
2026-03-09,23.797786801455047
2026-03-10,21.919014159234912
2026-03-11,26.929074538488607
2026-03-12,28.80784718070874
2026-03-13,40.080483034029555
2026-03-14,50.72686133994365
2026-03-15,41.33299812884298
2026-03-16,26.302816991081897
2026-03-17,23.171529254048338
2026-03-18,24.42404434886176
2026-03-19,25.676559443675185
2026-03-20,36.322937749589286
2026-03-21,41.95925567624969
2026-03-22,38.82796793921613
2026-03-23,22.545271706641625
2026-03-24,21.919014159234912
2026-03-25,23.797786801455047
2026-03-26,25.676559443675185
2026-03-27,35.69668020218257
2026-03-28,41.95925567624969
2026-03-29,40.706740581436264
2026-03-30,23.797786801455047
2026-03-31,26.929074538488607
2026-04-01,26.302816991081897
2026-04-02,29.434104728115454
2026-04-03,38.82796793921613
2026-04-04,43.838028318469824
2026-04-05,40.706740581436264
2026-04-06,27.55533208589532
2026-04-07,24.42404434886176
2026-04-08,26.929074538488607
2026-04-09,27.55533208589532
2026-04-10,38.82796793921613
2026-04-11,42.585513223656406
2026-04-12,38.82796793921613
2026-04-13,21.919014159234912
2026-04-14,21.292756611828203
2026-04-15,25.050301896268472
2026-04-16,25.050301896268472
2026-04-17,34.44416510736915
2026-04-18,44.46428586587654
2026-04-19,38.20171039180942
2026-04-20,23.797786801455047
2026-04-21,21.919014159234912
2026-04-22,22.545271706641625
2026-04-23,26.929074538488607
2026-04-24,36.949195296995995
2026-04-25,42.585513223656406
2026-04-26,38.20171039180942
2026-04-27,24.42404434886176
2026-04-28,23.797786801455047
2026-04-29,22.545271706641625
2026-04-30,25.050301896268472
2026-05-01,35.07042265477586
2026-05-02,41.95925567624969
2026-05-03,37.575452844402704
2026-05-04,23.171529254048338
2026-05-05,25.050301896268472
2026-05-06,29.434104728115454
2026-05-07,26.302816991081897
2026-05-08,35.69668020218257
2026-05-09,41.33299812884298
2026-05-10,37.575452844402704
2026-05-11,23.171529254048338
2026-05-12,22.545271706641625
2026-05-13,25.676559443675185
2026-05-14,27.55533208589532
2026-05-15,38.20171039180942
2026-05-16,44.46428586587654
2026-05-17,36.949195296995995
2026-05-18,23.171529254048338
2026-05-19,22.545271706641625
2026-05-20,25.050301896268472
2026-05-21,28.181589633302032
2026-05-22,38.20171039180942
2026-05-23,40.706740581436264
2026-05-24,39.454225486622846
2026-05-25,35.07042265477586
2026-05-26,23.797786801455047
2026-05-27,28.80784718070874
2026-05-28,33.191650012555726
2026-05-29,40.706740581436264
2026-05-30,46.969316055503384
2026-05-31,41.95925567624969
