Time,roblox
2024-09-23,48.30660235282589
2024-09-24,46.69638227439837
2024-09-25,48.30660235282589
2024-09-26,51.52704250968095
2024-09-27,53.137262588108484
2024-09-28,72.45990352923884
2024-09-29,75.6803436860939
2024-09-30,48.30660235282589
2024-10-01,48.30660235282589
2024-10-02,48.30660235282589
2024-10-03,51.52704250968095
2024-10-04,54.747482666536015
2024-10-05,67.62924329395625
2024-10-06,72.45990352923884
2024-10-07,49.91682243125342
2024-10-08,49.91682243125342
2024-10-09,98.22342478407931
2024-10-10,53.137262588108484
2024-10-11,53.137262588108484
2024-10-12,67.62924329395625
2024-10-13,70.84968345081131
2024-10-14,61.18836298024613
2024-10-15,49.91682243125342
2024-10-16,48.30660235282589
2024-10-17,46.69638227439837
2024-10-18,54.747482666536015
2024-10-19,66.01902321552872
2024-10-20,67.62924329395625
2024-10-21,48.30660235282589
2024-10-22,51.52704250968095
2024-10-23,51.52704250968095
2024-10-24,51.52704250968095
2024-10-25,54.747482666536015
2024-10-26,75.6803436860939
2024-10-27,74.07012360766637
2024-10-28,48.30660235282589
2024-10-29,48.30660235282589
2024-10-30,45.086162195970836
2024-10-31,45.086162195970836
2024-11-01,49.91682243125342
2024-11-02,64.40880313710119
2024-11-03,66.01902321552872
2024-11-04,49.91682243125342
2024-11-05,49.91682243125342
2024-11-06,33.814621646978125
2024-11-07,46.69638227439837
2024-11-08,51.52704250968095
2024-11-09,64.40880313710119
2024-11-10,66.01902321552872
2024-11-11,56.35770274496354
2024-11-12,48.30660235282589
2024-11-13,46.69638227439837
2024-11-14,43.475942117543305
2024-11-15,48.30660235282589
2024-11-16,61.18836298024613
2024-11-17,72.45990352923884
2024-11-18,51.52704250968095
2024-11-19,49.91682243125342
2024-11-20,49.91682243125342
2024-11-21,46.69638227439837
2024-11-22,51.52704250968095
2024-11-23,66.01902321552872
2024-11-24,69.23946337238378
2024-11-25,61.18836298024613
2024-11-26,61.18836298024613
2024-11-27,67.62924329395625
2024-11-28,70.84968345081131
2024-11-29,74.07012360766637
2024-11-30,74.07012360766637
2024-12-01,75.6803436860939
2024-12-02,49.91682243125342
2024-12-03,48.30660235282589
2024-12-04,46.69638227439837
2024-12-05,46.69638227439837
2024-12-06,53.137262588108484
2024-12-07,67.62924329395625
2024-12-08,74.07012360766637
2024-12-09,51.52704250968095
2024-12-10,48.30660235282589
2024-12-11,48.30660235282589
2024-12-12,51.52704250968095
2024-12-13,53.137262588108484
2024-12-14,77.29056376452144
2024-12-15,83.73144407823155
2024-12-16,59.5781429018186
2024-12-17,57.96792282339107
2024-12-18,57.96792282339107
2024-12-19,64.40880313710119
2024-12-20,69.23946337238378
2024-12-21,78.90078384294895
2024-12-22,85.34166415665908
2024-12-23,80.51100392137648
2024-12-24,91.7825444703692
2024-12-25,161.02200784275297
2024-12-26,107.8847452546445
2024-12-27,91.7825444703692
2024-12-28,86.95188423508661
2024-12-29,83.73144407823155
2024-12-30,80.51100392137648
2024-12-31,78.90078384294895
2025-01-01,83.73144407823155
2025-01-02,75.6803436860939
2025-01-03,80.51100392137648
2025-01-04,85.34166415665908
2025-01-05,90.17232439194167
2025-01-06,74.07012360766637
2025-01-07,67.62924329395625
2025-01-08,64.40880313710119
2025-01-09,64.40880313710119
2025-01-10,66.01902321552872
2025-01-11,86.95188423508661
2025-01-12,88.56210431351414
2025-01-13,64.40880313710119
2025-01-14,61.18836298024613
2025-01-15,57.96792282339107
2025-01-16,56.35770274496354
2025-01-17,59.5781429018186
2025-01-18,80.51100392137648
2025-01-19,75.6803436860939
2025-01-20,78.90078384294895
2025-01-21,69.23946337238378
2025-01-22,64.40880313710119
2025-01-23,59.5781429018186
2025-01-24,59.5781429018186
2025-01-25,75.6803436860939
2025-01-26,85.34166415665908
2025-01-27,56.35770274496354
2025-01-28,53.137262588108484
2025-01-29,54.747482666536015
2025-01-30,51.52704250968095
2025-01-31,56.35770274496354
2025-02-01,75.6803436860939
2025-02-02,78.90078384294895
2025-02-03,53.137262588108484
2025-02-04,53.137262588108484
2025-02-05,53.137262588108484
2025-02-06,57.96792282339107
2025-02-07,59.5781429018186
2025-02-08,80.51100392137648
2025-02-09,78.90078384294895
2025-02-10,67.62924329395625
2025-02-11,53.137262588108484
2025-02-12,54.747482666536015
2025-02-13,54.747482666536015
2025-02-14,62.798583058673664
2025-02-15,80.51100392137648
2025-02-16,82.12122399980402
2025-02-17,74.07012360766637
2025-02-18,62.798583058673664
2025-02-19,59.5781429018186
2025-02-20,61.18836298024613
2025-02-21,59.5781429018186
2025-02-22,74.07012360766637
2025-02-23,83.73144407823155
2025-02-24,56.35770274496354
2025-02-25,51.52704250968095
2025-02-26,48.30660235282589
2025-02-27,51.52704250968095
2025-02-28,56.35770274496354
2025-03-01,74.07012360766637
2025-03-02,74.07012360766637
2025-03-03,51.52704250968095
2025-03-04,56.35770274496354
2025-03-05,53.137262588108484
2025-03-06,51.52704250968095
2025-03-07,53.137262588108484
2025-03-08,72.45990352923884
2025-03-09,74.07012360766637
2025-03-10,53.137262588108484
2025-03-11,51.52704250968095
2025-03-12,49.91682243125342
2025-03-13,54.747482666536015
2025-03-14,64.40880313710119
2025-03-15,77.29056376452144
2025-03-16,82.12122399980402
2025-03-17,59.5781429018186
2025-03-18,54.747482666536015
2025-03-19,54.747482666536015
2025-03-20,53.137262588108484
2025-03-21,59.5781429018186
2025-03-22,72.45990352923884
2025-03-23,78.90078384294895
2025-03-24,56.35770274496354
2025-03-25,51.52704250968095
2025-03-26,51.52704250968095
2025-03-27,51.52704250968095
2025-03-28,53.137262588108484
2025-03-29,75.6803436860939
2025-03-30,75.6803436860939
2025-03-31,57.96792282339107
2025-04-01,53.137262588108484
2025-04-02,49.91682243125342
2025-04-03,51.52704250968095
2025-04-04,57.96792282339107
2025-04-05,72.45990352923884
2025-04-06,77.29056376452144
2025-04-07,54.747482666536015
2025-04-08,49.91682243125342
2025-04-09,48.30660235282589
2025-04-10,51.52704250968095
2025-04-11,54.747482666536015
2025-04-12,67.62924329395625
2025-04-13,74.07012360766637
2025-04-14,51.52704250968095
2025-04-15,53.08694321065762
2025-04-16,52.28183317144386
2025-04-17,56.408022122414394
2025-04-18,70.4974478086553
2025-04-19,75.47906617629046
2025-04-20,82.12122399980402
2025-04-21,61.38964049004957
2025-04-22,54.747482666536015
2025-04-23,52.28183317144386
2025-04-24,53.08694321065762
2025-04-25,56.408022122414394
2025-04-26,74.67395613707669
2025-04-27,77.13960563216885
2025-04-28,54.747482666536015
2025-04-29,49.76586429890084
2025-04-30,50.621293715565464
2025-05-01,53.08694321065762
2025-05-02,56.408022122414394
2025-05-03,81.31611396059026
2025-05-04,82.12122399980402
2025-05-05,55.602912083200636
2025-05-06,54.747482666536015
2025-05-07,53.08694321065762
2025-05-08,49.76586429890084
2025-05-09,54.747482666536015
2025-05-10,76.33449559295508
2025-05-11,79.65557450471186
2025-05-12,57.26345153907903
2025-05-13,56.408022122414394
2025-05-14,53.08694321065762
2025-05-15,53.03662383320676
2025-05-16,56.458341499865256
2025-05-17,78.69950633314551
2025-05-18,82.12122399980402
2025-05-19,59.88005916652376
2025-05-20,58.16920033319451
2025-05-21,58.16920033319451
2025-05-22,59.88005916652376
2025-05-23,65.01263566651151
2025-05-24,83.83208283313326
2025-05-25,82.12122399980402
2025-05-26,87.25380049979177
2025-05-27,70.14521216649926
2025-05-28,73.56692983315776
2025-05-29,70.14521216649926
2025-05-30,73.56692983315776
2025-05-31,85.54294166646251
2025-06-01,83.83208283313326
2025-06-02,71.85607099982852
2025-06-03,83.83208283313326
2025-06-04,75.27778866648701
2025-06-05,73.56692983315776
2025-06-06,75.27778866648701
2025-06-07,87.25380049979177
2025-06-08,87.25380049979177
2025-06-09,78.69950633314551
2025-06-10,75.27778866648701
2025-06-11,76.98864749981627
2025-06-12,80.41036516647476
2025-06-13,80.41036516647476
2025-06-14,90.67551816645026
2025-06-15,90.67551816645026
2025-06-16,82.12122399980402
2025-06-17,83.83208283313326
2025-06-18,83.83208283313326
2025-06-19,83.83208283313326
2025-06-20,85.54294166646251
2025-06-21,97.51895349976726
2025-06-22,88.96465933312102
2025-06-23,85.54294166646251
2025-06-24,85.54294166646251
2025-06-25,82.12122399980402
2025-06-26,87.25380049979177
2025-06-27,102.65152999975501
2025-06-28,95.80809466643801
2025-06-29,88.96465933312102
2025-06-30,85.54294166646251
2025-07-01,85.54294166646251
2025-07-02,88.96465933312102
2025-07-03,88.96465933312102
2025-07-04,92.38637699977951
2025-07-05,90.67551816645026
2025-07-06,102.65152999975501
2025-07-07,88.96465933312102
2025-07-08,92.38637699977951
2025-07-09,94.09723583310877
2025-07-10,90.67551816645026
2025-07-11,95.80809466643801
2025-07-12,104.36238883308427
2025-07-13,97.51895349976726
2025-07-14,95.80809466643801
2025-07-15,90.67551816645026
2025-07-16,90.67551816645026
2025-07-17,112.91668299973051
2025-07-18,99.22981233309652
2025-07-19,152.26643616630327
2025-07-20,152.26643616630327
2025-07-21,131.73613016635227
2025-07-22,111.20582416640127
2025-07-23,109.49496533307202
2025-07-24,109.49496533307202
2025-07-25,109.49496533307202
2025-07-26,126.60355366636452
2025-07-27,128.31441249969376
2025-07-28,109.49496533307202
2025-07-29,131.73613016635227
2025-07-30,152.26643616630327
2025-07-31,143.71214199965704
2025-08-01,119.76011833304752
2025-08-02,107.78410649974276
2025-08-03,102.65152999975501
2025-08-04,92.38637699977951
2025-08-05,100.94067116642576
2025-08-06,95.80809466643801
2025-08-07,95.80809466643801
2025-08-08,100.94067116642576
2025-08-09,118.04925949971827
2025-08-10,116.33840066638902
2025-08-11,90.67551816645026
2025-08-12,82.12122399980402
2025-08-13,83.83208283313326
2025-08-14,87.25380049979177
2025-08-15,100.94067116642576
2025-08-16,124.89269483303526
2025-08-17,118.04925949971827
2025-08-18,90.67551816645026
2025-08-19,88.96465933312102
2025-08-20,88.96465933312102
2025-08-21,92.38637699977951
2025-08-22,104.36238883308427
2025-08-23,152.26643616630327
2025-08-24,116.33840066638902
2025-08-25,83.83208283313326
2025-08-26,76.98864749981627
2025-08-27,76.98864749981627
2025-08-28,73.56692983315776
2025-08-29,78.69950633314551
2025-08-30,99.22981233309652
2025-08-31,104.36238883308427
2025-09-01,102.65152999975501
2025-09-02,73.56692983315776
2025-09-03,66.72349449984075
2025-09-04,66.72349449984075
2025-09-05,65.01263566651151
2025-09-06,95.80809466643801
2025-09-07,87.25380049979177
2025-09-08,63.30177683318226
2025-09-09,59.88005916652376
2025-09-10,56.458341499865256
2025-09-11,53.03662383320676
2025-09-12,66.72349449984075
2025-09-13,85.54294166646251
2025-09-14,82.12122399980402
2025-09-15,63.30177683318226
2025-09-16,61.59091799985301
2025-09-17,61.59091799985301
2025-09-18,61.59091799985301
2025-09-19,66.72349449984075
2025-09-20,88.96465933312102
2025-09-21,83.83208283313326
2025-09-22,65.01263566651151
2025-09-23,65.01263566651151
2025-09-24,63.30177683318226
2025-09-25,58.16920033319451
2025-09-26,65.01263566651151
2025-09-27,90.67551816645026
2025-09-28,87.25380049979177
2025-09-29,61.59091799985301
2025-09-30,61.59091799985301
2025-10-01,61.59091799985301
2025-10-02,65.01263566651151
2025-10-03,71.85607099982852
2025-10-04,85.54294166646251
2025-10-05,80.41036516647476
2025-10-06,61.59091799985301
2025-10-07,61.59091799985301
2025-10-08,61.59091799985301
2025-10-09,58.16920033319451
2025-10-10,78.69950633314551
2025-10-11,83.83208283313326
2025-10-12,83.83208283313326
2025-10-13,73.56692983315776
2025-10-14,61.59091799985301
2025-10-15,76.98864749981627
2025-10-16,56.458341499865256
2025-10-17,65.01263566651151
2025-10-18,83.83208283313326
2025-10-19,88.96465933312102
2025-10-20,73.56692983315776
2025-10-21,63.30177683318226
2025-10-22,61.59091799985301
2025-10-23,59.88005916652376
2025-10-24,63.30177683318226
2025-10-25,83.83208283313326
2025-10-26,82.12122399980402
2025-10-27,61.59091799985301
2025-10-28,59.88005916652376
2025-10-29,58.16920033319451
2025-10-30,63.30177683318226
2025-10-31,61.59091799985301
2025-11-01,78.69950633314551
2025-11-02,82.12122399980402
2025-11-03,61.59091799985301
2025-11-04,61.59091799985301
2025-11-05,56.458341499865256
2025-11-06,56.458341499865256
2025-11-07,65.01263566651151
2025-11-08,83.83208283313326
2025-11-09,85.54294166646251
2025-11-10,63.30177683318226
2025-11-11,70.14521216649926
2025-11-12,59.88005916652376
2025-11-13,58.16920033319451
2025-11-14,63.30177683318226
2025-11-15,87.25380049979177
2025-11-16,88.96465933312102
2025-11-17,61.59091799985301
2025-11-18,63.30177683318226
2025-11-19,66.72349449984075
2025-11-20,65.01263566651151
2025-11-21,75.27778866648701
2025-11-22,90.67551816645026
2025-11-23,90.67551816645026
2025-11-24,80.41036516647476
2025-11-25,80.41036516647476
2025-11-26,92.38637699977951
2025-11-27,90.67551816645026
2025-11-28,94.09723583310877
2025-11-29,102.65152999975501
2025-11-30,104.36238883308427
2025-12-01,75.27778866648701
2025-12-02,76.98864749981627
2025-12-03,73.56692983315776
2025-12-04,70.14521216649926
2025-12-05,75.27778866648701
2025-12-06,107.78410649974276
2025-12-07,109.49496533307202
2025-12-08,76.98864749981627
2025-12-09,78.69950633314551
2025-12-10,73.56692983315776
2025-12-11,71.85607099982852
2025-12-12,87.25380049979177
2025-12-13,107.78410649974276
2025-12-14,104.36238883308427
2025-12-15,80.41036516647476
2025-12-16,75.27778866648701
2025-12-17,78.69950633314551
2025-12-18,82.12122399980402
2025-12-19,107.78410649974276
2025-12-20,106.07324766641352
2025-12-21,104.36238883308427
2025-12-22,99.22981233309652
2025-12-23,94.09723583310877
2025-12-24,107.78410649974276
2025-12-25,171.08588333292502
2025-12-26,130.02527133302303
2025-12-27,116.33840066638902
2025-12-28,107.78410649974276
2025-12-29,100.94067116642576
2025-12-30,97.51895349976726
2025-12-31,100.94067116642576
2026-01-01,99.22981233309652
2026-01-02,102.65152999975501
2026-01-03,107.78410649974276
2026-01-04,102.65152999975501
2026-01-05,80.41036516647476
2026-01-06,76.98864749981627
2026-01-07,76.98864749981627
2026-01-08,87.25380049979177
2026-01-09,78.69950633314551
2026-01-10,109.49496533307202
2026-01-11,100.94067116642576
2026-01-12,73.56692983315776
2026-01-13,71.85607099982852
2026-01-14,66.72349449984075
2026-01-15,66.72349449984075
2026-01-16,70.14521216649926
2026-01-17,92.38637699977951
2026-01-18,95.80809466643801
2026-01-19,94.09723583310877
2026-01-20,71.85607099982852
2026-01-21,66.72349449984075
2026-01-22,63.30177683318226
2026-01-23,73.56692983315776
2026-01-24,100.94067116642576
2026-01-25,111.20582416640127
2026-01-26,94.09723583310877
2026-01-27,83.83208283313326
2026-01-28,75.27778866648701
2026-01-29,68.43435333317001
2026-01-30,85.54294166646251
2026-01-31,102.65152999975501
2026-02-01,104.36238883308427
2026-02-02,73.56692983315776
2026-02-03,70.14521216649926
2026-02-04,68.43435333317001
2026-02-05,66.72349449984075
2026-02-06,71.85607099982852
2026-02-07,87.25380049979177
2026-02-08,90.67551816645026
2026-02-09,63.30177683318226
2026-02-10,65.01263566651151
2026-02-11,63.30177683318226
2026-02-12,63.30177683318226
2026-02-13,73.56692983315776
2026-02-14,97.51895349976726
2026-02-15,94.09723583310877
2026-02-16,94.09723583310877
2026-02-17,68.43435333317001
2026-02-18,65.01263566651151
2026-02-19,65.01263566651151
2026-02-20,68.43435333317001
2026-02-21,88.96465933312102
2026-02-22,94.09723583310877
2026-02-23,71.85607099982852
2026-02-24,65.01263566651151
2026-02-25,61.59091799985301
2026-02-26,59.88005916652376
2026-02-27,68.43435333317001
2026-02-28,87.25380049979177
2026-03-01,94.09723583310877
2026-03-02,68.43435333317001
2026-03-03,70.14521216649926
2026-03-04,65.01263566651151
2026-03-05,65.01263566651151
2026-03-06,66.72349449984075
2026-03-07,83.83208283313326
2026-03-08,92.38637699977951
2026-03-09,63.30177683318226
2026-03-10,65.01263566651151
2026-03-11,59.88005916652376
2026-03-12,65.01263566651151
2026-03-13,68.43435333317001
2026-03-14,87.25380049979177
2026-03-15,92.38637699977951
2026-03-16,73.56692983315776
2026-03-17,66.72349449984075
2026-03-18,70.14521216649926
2026-03-19,68.43435333317001
2026-03-20,71.85607099982852
2026-03-21,88.96465933312102
2026-03-22,94.09723583310877
2026-03-23,66.72349449984075
2026-03-24,63.30177683318226
2026-03-25,63.30177683318226
2026-03-26,65.01263566651151
2026-03-27,66.72349449984075
2026-03-28,88.96465933312102
2026-03-29,92.38637699977951
2026-03-30,66.72349449984075
2026-03-31,68.43435333317001
2026-04-01,68.43435333317001
2026-04-02,68.43435333317001
2026-04-03,78.69950633314551
2026-04-04,90.67551816645026
2026-04-05,100.94067116642576
2026-04-06,80.41036516647476
2026-04-07,70.14521216649926
2026-04-08,68.43435333317001
2026-04-09,68.43435333317001
2026-04-10,70.14521216649926
2026-04-11,90.67551816645026
2026-04-12,88.96465933312102
2026-04-13,61.59091799985301
2026-04-14,63.30177683318226
2026-04-15,59.88005916652376
2026-04-16,58.16920033319451
2026-04-17,71.85607099982852
2026-04-18,80.41036516647476
2026-04-19,83.83208283313326
2026-04-20,59.88005916652376
2026-04-21,59.88005916652376
2026-04-22,58.16920033319451
2026-04-23,58.16920033319451
2026-04-24,54.74748266653601
2026-04-25,80.41036516647476
2026-04-26,88.96465933312102
2026-04-27,61.59091799985301
2026-04-28,51.32576499987751
2026-04-29,54.74748266653601
2026-04-30,58.16920033319451
2026-05-01,66.72349449984075
2026-05-02,83.83208283313326
2026-05-03,85.54294166646251
2026-05-04,61.59091799985301
2026-05-05,56.458341499865256
2026-05-06,56.458341499865256
2026-05-07,56.458341499865256
2026-05-08,58.16920033319451
2026-05-09,78.69950633314551
2026-05-10,87.25380049979177
2026-05-11,58.16920033319451
2026-05-12,56.458341499865256
2026-05-13,54.74748266653601
2026-05-14,56.458341499865256
2026-05-15,58.16920033319451
2026-05-16,83.83208283313326
2026-05-17,83.83208283313326
2026-05-18,63.30177683318226
2026-05-19,61.59091799985301
2026-05-20,61.59091799985301
2026-05-21,65.01263566651151
2026-05-22,71.85607099982852
2026-05-23,95.80809466643801
2026-05-24,90.67551816645026
2026-05-25,90.67551816645026
2026-05-26,75.27778866648701
2026-05-27,71.85607099982852
2026-05-28,71.85607099982852
2026-05-29,75.27778866648701
2026-05-30,88.96465933312102
2026-05-31,92.38637699977951
