Time,moon_knight
2024-08-13,1.0889635777488167
2024-08-14,1.0889635777488167
2024-08-15,1.0889635777488167
2024-08-16,1.2445298031415049
2024-08-17,1.4519514369984223
2024-08-18,1.3914534604568214
2024-08-19,1.084642293710131
2024-08-20,1.2013169627546472
2024-08-21,1.2013169627546472
2024-08-22,1.2272446669867618
2024-08-23,1.0371081692845876
2024-08-24,1.4389875848823652
2024-08-25,1.5556622539268812
2024-08-26,1.0371081692845876
2024-08-27,1.0371081692845876
2024-08-28,1.0371081692845876
2024-08-29,0.846971671582413
2024-08-30,1.0371081692845876
2024-08-31,1.1797105425612182
2024-09-01,1.1537828383291036
2024-09-02,1.2272446669867618
2024-09-03,0.9895740448590439
2024-09-04,0.8945057960079567
2024-09-05,0.8728993758145277
2024-09-06,0.846971671582413
2024-09-07,1.0630358735167023
2024-09-08,1.1321764181356748
2024-09-09,0.8253652513889842
2024-09-10,0.7778311269634406
2024-09-11,0.9204335002400714
2024-09-12,0.8945057960079567
2024-09-13,0.7778311269634406
2024-09-14,1.1321764181356748
2024-09-15,1.1797105425612182
2024-09-16,0.9420399204335003
2024-09-17,0.7346182865765828
2024-09-18,0.9506824885108719
2024-09-19,0.9074696481240141
2024-09-20,0.8210439673502984
2024-09-21,1.1667466904451609
2024-09-22,1.2099595308320188
2024-09-23,1.0371081692845876
2024-09-24,1.1667466904451609
2024-09-25,1.2099595308320188
2024-09-26,1.1667466904451609
2024-09-27,1.2099595308320188
2024-09-28,1.2963852116057344
2024-09-29,1.426023732766308
2024-09-30,1.2099595308320188
2024-10-01,1.1667466904451609
2024-10-02,1.0803210096714453
2024-10-03,1.2099595308320188
2024-10-04,1.0371081692845876
2024-10-05,1.339598051992592
2024-10-06,1.426023732766308
2024-10-07,1.1235338500583032
2024-10-08,0.9506824885108719
2024-10-09,0.8210439673502984
2024-10-10,0.9506824885108719
2024-10-11,1.0803210096714453
2024-10-12,1.2963852116057344
2024-10-13,1.1235338500583032
2024-10-14,0.9506824885108719
2024-10-15,0.8210439673502984
2024-10-16,0.8642568077371562
2024-10-17,0.8642568077371562
2024-10-18,1.0371081692845876
2024-10-19,1.2531723712188765
2024-10-20,1.1235338500583032
2024-10-21,0.9506824885108719
2024-10-22,0.8642568077371562
2024-10-23,1.0371081692845876
2024-10-24,0.9506824885108719
2024-10-25,0.8210439673502984
2024-10-26,1.2099595308320188
2024-10-27,1.339598051992592
2024-10-28,0.9938953288977297
2024-10-29,0.7778311269634406
2024-10-30,1.0371081692845876
2024-10-31,1.1667466904451609
2024-11-01,0.9506824885108719
2024-11-02,1.0803210096714453
2024-11-03,0.7778311269634406
2024-11-04,1.0371081692845876
2024-11-05,0.691405446189725
2024-11-06,0.5617669250291516
2024-11-07,0.691405446189725
2024-11-08,0.9506824885108719
2024-11-09,1.339598051992592
2024-11-10,1.38281089237945
2024-11-11,1.2531723712188765
2024-11-12,0.9506824885108719
2024-11-13,0.7778311269634406
2024-11-14,0.7778311269634406
2024-11-15,0.9938953288977297
2024-11-16,0.7778311269634406
2024-11-17,0.9074696481240141
2024-11-18,0.7346182865765828
2024-11-19,0.7778311269634406
2024-11-20,0.7346182865765828
2024-11-21,0.7346182865765828
2024-11-22,0.7778311269634406
2024-11-23,0.7778311269634406
2024-11-24,0.7778311269634406
2024-11-25,0.7778311269634406
2024-11-26,0.7346182865765828
2024-11-27,0.7346182865765828
2024-11-28,0.7346182865765828
2024-11-29,0.9074696481240141
2024-11-30,1.0803210096714453
2024-12-01,1.0371081692845876
2024-12-02,0.5617669250291516
2024-12-03,0.8210439673502984
2024-12-04,0.8642568077371562
2024-12-05,0.8210439673502984
2024-12-06,1.9013649770217438
2024-12-07,2.4199190616640376
2024-12-08,2.8952603059194733
2024-12-09,2.679196103985184
2024-12-10,2.549557582824611
2024-12-11,2.3334933808903218
2024-12-12,2.808834625145758
2024-12-13,2.2470677001166064
2024-12-14,2.722408944372042
2024-12-15,2.808834625145758
2024-12-16,2.6359832635983267
2024-12-17,2.3767062212771797
2024-12-18,2.3767062212771797
2024-12-19,3.024898827080047
2024-12-20,2.3767062212771797
2024-12-21,2.7656217847589
2024-12-22,2.4631319020508955
2024-12-23,2.506344742437753
2024-12-24,2.8952603059194733
2024-12-25,2.6359832635983267
2024-12-26,2.506344742437753
2024-12-27,2.4199190616640376
2024-12-28,2.4199190616640376
2024-12-29,2.679196103985184
2024-12-30,2.808834625145758
2024-12-31,2.679196103985184
2025-01-01,2.852047465532616
2025-01-02,2.7656217847589
2025-01-03,3.0681116674669044
2025-01-04,3.197750188627478
2025-01-05,3.1545373482406203
2025-01-06,3.1545373482406203
2025-01-07,3.197750188627478
2025-01-08,2.981685986693189
2025-01-09,3.3706015501749094
2025-01-10,3.8027299540434876
2025-01-11,2.7656217847589
2025-01-12,3.7163042732697718
2025-01-13,2.679196103985184
2025-01-14,2.7656217847589
2025-01-15,2.5927704232114688
2025-01-16,2.549557582824611
2025-01-17,2.4199190616640376
2025-01-18,2.6359832635983267
2025-01-19,2.3767062212771797
2025-01-20,2.549557582824611
2025-01-21,2.3767062212771797
2025-01-22,2.2038548597297485
2025-01-23,2.506344742437753
2025-01-24,2.1174291789560327
2025-01-25,2.3767062212771797
2025-01-26,2.4199190616640376
2025-01-27,2.1174291789560327
2025-01-28,2.1606420193428906
2025-01-29,1.9013649770217438
2025-01-30,1.9877906577954594
2025-01-31,1.7285136154743124
2025-02-01,2.2038548597297485
2025-02-02,2.2038548597297485
2025-02-03,1.9877906577954594
2025-02-04,1.6853007750874547
2025-02-05,1.9013649770217438
2025-02-06,1.6853007750874547
2025-02-07,1.5556622539268812
2025-02-08,1.9013649770217438
2025-02-09,2.1174291789560327
2025-02-10,1.6420879347005968
2025-02-11,1.4692365731531656
2025-02-12,1.7285136154743124
2025-02-13,1.7717264558611703
2025-02-14,1.8581521366348859
2025-02-15,2.0310034981823173
2025-02-16,2.2038548597297485
2025-02-17,1.7285136154743124
2025-02-18,2.074216338569175
2025-02-19,1.7285136154743124
2025-02-20,1.7717264558611703
2025-02-21,1.9013649770217438
2025-02-22,2.1606420193428906
2025-02-23,2.7656217847589
2025-02-24,2.679196103985184
2025-02-25,2.3334933808903218
2025-02-26,1.8581521366348859
2025-02-27,1.7285136154743124
2025-02-28,4.321284038685781
2025-03-01,2.852047465532616
2025-03-02,1.9445778174086015
2025-03-03,1.7717264558611703
2025-03-04,1.7285136154743124
2025-03-05,1.6853007750874547
2025-03-06,1.4692365731531656
2025-03-07,1.339598051992592
2025-03-08,1.7285136154743124
2025-03-09,1.8149392962480282
2025-03-10,1.5124494135400235
2025-03-11,1.4692365731531656
2025-03-12,1.2963852116057344
2025-03-13,1.339598051992592
2025-03-14,1.2099595308320188
2025-03-15,1.5556622539268812
2025-03-16,1.5556622539268812
2025-03-17,1.2531723712188765
2025-03-18,1.1235338500583032
2025-03-19,1.1667466904451609
2025-03-20,1.339598051992592
2025-03-21,1.2531723712188765
2025-03-22,1.2531723712188765
2025-03-23,1.5124494135400235
2025-03-24,1.5124494135400235
2025-03-25,1.2963852116057344
2025-03-26,1.6420879347005968
2025-03-27,1.426023732766308
2025-03-28,1.7717264558611703
2025-03-29,1.8149392962480282
2025-03-30,1.7285136154743124
2025-03-31,1.426023732766308
2025-04-01,1.38281089237945
2025-04-02,1.339598051992592
2025-04-03,1.1667466904451609
2025-04-04,1.339598051992592
2025-04-05,1.38281089237945
2025-04-06,1.4692365731531656
2025-04-07,1.38281089237945
2025-04-08,1.0803210096714453
2025-04-09,1.0371081692845876
2025-04-10,1.2531723712188765
2025-04-11,1.339598051992592
2025-04-12,1.6420879347005968
2025-04-13,1.6420879347005968
2025-04-14,1.426023732766308
2025-04-15,1.1638619095474008
2025-04-16,1.4744566528729224
2025-04-17,1.175244038259652
2025-04-18,1.4300859752549906
2025-04-19,1.3413446200191272
2025-04-20,1.6519393633446489
2025-04-21,1.2082325871653323
2025-04-22,1.0307498766936058
2025-04-23,0.9863791990756741
2025-04-24,1.3527267487313785
2025-04-25,0.909019972552062
2025-04-26,1.2969739424011957
2025-04-27,1.0751205543115372
2025-04-28,0.9533906501699938
2025-04-29,1.0751205543115372
2025-04-30,0.9863791990756741
2025-05-01,0.9204021012643135
2025-05-02,0.9977613277879254
2025-05-03,1.2855918136889444
2025-05-04,1.4630745241606709
2025-05-05,1.1308733606417203
2025-05-06,1.1968504584530808
2025-05-07,0.9977613277879254
2025-05-08,1.1968504584530808
2025-05-09,1.0865026830237887
2025-05-10,1.5074452017786024
2025-05-11,1.4300859752549906
2025-05-12,1.119491231929469
2025-05-13,1.2412211360710126
2025-05-14,1.252603264783264
2025-05-15,0.9333345544046129
2025-05-16,0.8195132672820991
2025-05-17,1.1609771286496404
2025-05-18,1.3430911880456624
2025-05-19,1.2747984157721541
2025-05-20,1.001627326678121
2025-05-21,1.001627326678121
2025-05-22,1.0471558415271265
2025-05-23,1.0926843563761321
2025-05-24,1.0926843563761321
2025-05-25,1.3886197028946679
2025-05-26,1.5707337622906898
2025-05-27,1.297562673196657
2025-05-28,1.3886197028946679
2025-05-29,1.2747984157721541
2025-05-30,1.3203269306211596
2025-05-31,1.3203269306211596
2025-06-01,1.6162622771396953
2025-06-02,1.4113839603191707
2025-06-03,1.1154486138006348
2025-06-04,0.9788630692536183
2025-06-05,0.8422775247066018
2025-06-06,0.7056919801595853
2025-06-07,1.0471558415271265
2025-06-08,1.0243915841026239
2025-06-09,1.1382128712251376
2025-06-10,0.9560988118291156
2025-06-11,0.8422775247066018
2025-06-12,1.0699200989516293
2025-06-13,0.9560988118291156
2025-06-14,1.0926843563761321
2025-06-15,1.183741386074143
2025-06-16,0.8422775247066018
2025-06-17,1.0471558415271265
2025-06-18,1.2065056434986459
2025-06-19,0.9560988118291156
2025-06-20,1.001627326678121
2025-06-21,1.0926843563761321
2025-06-22,1.0699200989516293
2025-06-23,1.001627326678121
2025-06-24,0.9333345544046129
2025-06-25,0.7284562375840881
2025-06-26,0.9788630692536183
2025-06-27,1.1382128712251376
2025-06-28,1.0471558415271265
2025-06-29,0.9788630692536183
2025-06-30,0.8195132672820991
2025-07-01,0.7284562375840881
2025-07-02,0.8650417821311046
2025-07-03,0.9788630692536183
2025-07-04,1.1382128712251376
2025-07-05,1.0471558415271265
2025-07-06,1.0699200989516293
2025-07-07,0.8422775247066018
2025-07-08,0.8650417821311046
2025-07-09,0.91057029698011
2025-07-10,1.2520341583476513
2025-07-11,1.9804903959317395
2025-07-12,1.5934980197151927
2025-07-13,1.479676732592679
2025-07-14,1.2065056434986459
2025-07-15,1.1154486138006348
2025-07-16,0.8878060395556073
2025-07-17,1.183741386074143
2025-07-18,1.0243915841026239
2025-07-19,1.001627326678121
2025-07-20,1.3430911880456624
2025-07-21,1.1609771286496404
2025-07-22,1.183741386074143
2025-07-23,1.2747984157721541
2025-07-24,1.1609771286496404
2025-07-25,1.0926843563761321
2025-07-26,1.4569124751681761
2025-07-27,1.5024409900171816
2025-07-28,1.183741386074143
2025-07-29,1.4569124751681761
2025-07-30,1.6845550494132036
2025-07-31,1.5479695048661872
2025-08-01,1.1382128712251376
2025-08-02,1.3886197028946679
2025-08-03,1.479676732592679
2025-08-04,1.3886197028946679
2025-08-05,1.3430911880456624
2025-08-06,1.3886197028946679
2025-08-07,1.4113839603191707
2025-08-08,1.2292699009231487
2025-08-09,1.365855445470165
2025-08-10,1.479676732592679
2025-08-11,1.2292699009231487
2025-08-12,1.297562673196657
2025-08-13,1.1382128712251376
2025-08-14,1.1382128712251376
2025-08-15,1.1382128712251376
2025-08-16,1.4113839603191707
2025-08-17,1.3430911880456624
2025-08-18,1.1609771286496404
2025-08-19,1.0699200989516293
2025-08-20,1.0243915841026239
2025-08-21,1.0926843563761321
2025-08-22,1.1382128712251376
2025-08-23,0.9788630692536183
2025-08-24,1.2520341583476513
2025-08-25,1.0243915841026239
2025-08-26,1.0243915841026239
2025-08-27,1.0926843563761321
2025-08-28,0.9333345544046129
2025-08-29,0.91057029698011
2025-08-30,1.1609771286496404
2025-08-31,0.9788630692536183
2025-09-01,1.0471558415271265
2025-09-02,1.2520341583476513
2025-09-03,1.2065056434986459
2025-09-04,1.3886197028946679
2025-09-05,1.2292699009231487
2025-09-06,1.4569124751681761
2025-09-07,1.5024409900171816
2025-09-08,1.1382128712251376
2025-09-09,0.9333345544046129
2025-09-10,0.8650417821311046
2025-09-11,0.9788630692536183
2025-09-12,0.91057029698011
2025-09-13,1.0926843563761321
2025-09-14,1.0471558415271265
2025-09-15,1.001627326678121
2025-09-16,1.0243915841026239
2025-09-17,1.0243915841026239
2025-09-18,0.9333345544046129
2025-09-19,1.0243915841026239
2025-09-20,1.1609771286496404
2025-09-21,1.1382128712251376
2025-09-22,0.8422775247066018
2025-09-23,1.1154486138006348
2025-09-24,1.0471558415271265
2025-09-25,1.6162622771396953
2025-09-26,1.479676732592679
2025-09-27,1.6390265345641981
2025-09-28,1.661790791988701
2025-09-29,1.297562673196657
2025-09-30,2.276425742450275
2025-10-01,1.5252052474416844
2025-10-02,1.1609771286496404
2025-10-03,1.2065056434986459
2025-10-04,1.2747984157721541
2025-10-05,1.4113839603191707
2025-10-06,1.0471558415271265
2025-10-07,1.0699200989516293
2025-10-08,1.0926843563761321
2025-10-09,1.0699200989516293
2025-10-10,1.0926843563761321
2025-10-11,1.3203269306211596
2025-10-12,1.4113839603191707
2025-10-13,1.1382128712251376
2025-10-14,1.001627326678121
2025-10-15,1.1382128712251376
2025-10-16,0.9788630692536183
2025-10-17,1.0471558415271265
2025-10-18,1.2065056434986459
2025-10-19,1.183741386074143
2025-10-20,1.2065056434986459
2025-10-21,1.2065056434986459
2025-10-22,1.2065056434986459
2025-10-23,1.183741386074143
2025-10-24,1.0926843563761321
2025-10-25,1.2520341583476513
2025-10-26,1.0699200989516293
2025-10-27,1.0926843563761321
2025-10-28,0.8650417821311046
2025-10-29,0.8878060395556073
2025-10-30,0.9333345544046129
2025-10-31,1.2747984157721541
2025-11-01,1.1609771286496404
2025-11-02,0.8650417821311046
2025-11-03,0.7739847524330936
2025-11-04,0.7512204950085908
2025-11-05,0.9333345544046129
2025-11-06,1.1609771286496404
2025-11-07,1.0926843563761321
2025-11-08,1.3886197028946679
2025-11-09,1.4113839603191707
2025-11-10,1.1382128712251376
2025-11-11,1.479676732592679
2025-11-12,1.1154486138006348
2025-11-13,0.91057029698011
2025-11-14,0.8650417821311046
2025-11-15,1.1154486138006348
2025-11-16,1.2747984157721541
2025-11-17,0.8195132672820991
2025-11-18,0.8650417821311046
2025-11-19,0.7967490098575963
2025-11-20,0.9333345544046129
2025-11-21,0.7512204950085908
2025-11-22,1.001627326678121
2025-11-23,0.8650417821311046
2025-11-24,0.91057029698011
2025-11-25,0.8195132672820991
2025-11-26,0.91057029698011
2025-11-27,1.0243915841026239
2025-11-28,1.0243915841026239
2025-11-29,0.9560988118291156
2025-11-30,1.0699200989516293
2025-12-01,0.8650417821311046
2025-12-02,0.7512204950085908
2025-12-03,0.8195132672820991
2025-12-04,1.1382128712251376
2025-12-05,0.9788630692536183
2025-12-06,0.9333345544046129
2025-12-07,1.0243915841026239
2025-12-08,0.8878060395556073
2025-12-09,0.9560988118291156
2025-12-10,0.7739847524330936
2025-12-11,0.8917130484330157
2025-12-12,1.0701476446978972
2025-12-13,1.137060618297228
2025-12-14,0.8361822035459364
2025-12-15,0.6909741276350239
2025-12-16,0.8471043993667953
2025-12-17,0.8694087238999055
2025-12-18,0.7578871012343544
2025-12-19,0.8138778790128263
2025-12-20,1.137060618297228
2025-12-21,0.8917130484330157
2025-12-22,0.6800519318141649
2025-12-23,0.9809303465654565
2025-12-24,1.0701476446978972
2025-12-25,0.791573554479716
2025-12-26,1.025538995631677
2025-12-27,1.2708865654958892
2025-12-28,0.9363216974992361
2025-12-29,1.047843320164787
2025-12-30,0.9809303465654565
2025-12-31,0.9363216974992361
2026-01-01,1.2262779164296687
2026-01-02,1.1147562937641178
2026-01-03,1.0924519692310075
2026-01-04,1.2931908900289995
2026-01-05,0.8361822035459364
2026-01-06,1.0701476446978972
2026-01-07,1.0592254488770385
2026-01-08,0.8584865280790467
2026-01-09,0.8807908526121568
2026-01-10,1.0703751904441654
2026-01-11,1.1795971486527537
2026-01-12,1.0485307988024477
2026-01-13,0.9393088405938593
2026-01-14,1.0922195820858829
2026-01-15,1.1795971486527537
2026-01-16,0.7863980991018358
2026-01-17,1.1795971486527537
2026-01-18,1.2451303235779065
2026-01-19,1.2014415402944714
2026-01-20,0.895620057310424
2026-01-21,0.9829976238772947
2026-01-22,1.1140639737276006
2026-01-23,1.1359083653693183
2026-01-24,1.2669747152196242
2026-01-25,1.1140639737276006
2026-01-26,1.1140639737276006
2026-01-27,1.288819106861342
2026-01-28,1.0922195820858829
2026-01-29,0.9829976238772947
2026-01-30,1.0703751904441654
2026-01-31,1.5291074149202362
2026-02-01,1.3106634985030596
2026-02-02,1.0703751904441654
2026-02-03,0.9174644489521417
2026-02-04,1.02668640716073
2026-02-05,1.0048420155190123
2026-02-06,1.0048420155190123
2026-02-07,1.02668640716073
2026-02-08,1.0485307988024477
2026-02-09,1.0048420155190123
2026-02-10,1.0048420155190123
2026-02-11,1.1140639737276006
2026-02-12,1.1795971486527537
2026-02-13,0.9829976238772947
2026-02-14,1.1140639737276006
2026-02-15,1.157752757011036
2026-02-16,1.157752757011036
2026-02-17,1.2451303235779065
2026-02-18,1.0485307988024477
2026-02-19,1.0703751904441654
2026-02-20,1.1359083653693183
2026-02-21,1.2451303235779065
2026-02-22,1.2669747152196242
2026-02-23,1.1359083653693183
2026-02-24,1.0048420155190123
2026-02-25,0.961153232235577
2026-02-26,0.8737756656687063
2026-02-27,0.9829976238772947
2026-02-28,1.0922195820858829
2026-03-01,1.02668640716073
2026-03-02,0.9174644489521417
2026-03-03,1.02668640716073
2026-03-04,0.895620057310424
2026-03-05,0.895620057310424
2026-03-06,0.8300868823852711
2026-03-07,0.9829976238772947
2026-03-08,1.0703751904441654
2026-03-09,0.7863980991018358
2026-03-10,0.8300868823852711
2026-03-11,0.9174644489521417
2026-03-12,0.7427093158184004
2026-03-13,0.7208649241766828
2026-03-14,0.9393088405938593
2026-03-15,1.02668640716073
2026-03-16,0.7863980991018358
2026-03-17,0.895620057310424
2026-03-18,1.0048420155190123
2026-03-19,1.1140639737276006
2026-03-20,0.9829976238772947
2026-03-21,0.9174644489521417
2026-03-22,1.2014415402944714
2026-03-23,1.0048420155190123
2026-03-24,1.0485307988024477
2026-03-25,1.1359083653693183
2026-03-26,1.0048420155190123
2026-03-27,1.1359083653693183
2026-03-28,0.9829976238772947
2026-03-29,1.0048420155190123
2026-03-30,1.1359083653693183
2026-03-31,1.0703751904441654
2026-04-01,1.157752757011036
2026-04-02,1.2232859319361888
2026-04-03,1.2014415402944714
2026-04-04,1.157752757011036
2026-04-05,1.3761966734282125
2026-04-06,1.1359083653693183
2026-04-07,1.0703751904441654
2026-04-08,1.1359083653693183
2026-04-09,1.0922195820858829
2026-04-10,0.8300868823852711
2026-04-11,0.961153232235577
2026-04-12,1.1359083653693183
2026-04-13,0.8300868823852711
2026-04-14,1.1140639737276006
2026-04-15,1.0703751904441654
2026-04-16,0.9829976238772947
2026-04-17,1.02668640716073
2026-04-18,1.1795971486527537
2026-04-19,1.3325078901447773
2026-04-20,1.0485307988024477
2026-04-21,1.2232859319361888
2026-04-22,1.2451303235779065
2026-04-23,1.594640589845389
2026-04-24,1.3761966734282125
2026-04-25,2.0970615976048954
2026-04-26,2.1844391641717658
2026-04-27,1.6383293731288244
2026-04-28,1.3980410650699302
2026-04-29,1.419885456711648
2026-04-30,1.3980410650699302
2026-05-01,1.2232859319361888
2026-05-02,1.5509518065619539
2026-05-03,1.7693957229791304
2026-05-04,1.3761966734282125
2026-05-05,1.2451303235779065
2026-05-06,1.2232859319361888
2026-05-07,0.9829976238772947
2026-05-08,1.2014415402944714
2026-05-09,1.2232859319361888
2026-05-10,1.2451303235779065
2026-05-11,1.0485307988024477
2026-05-12,1.157752757011036
2026-05-13,1.8130845062625658
2026-05-14,1.4417298483533656
2026-05-15,1.1140639737276006
2026-05-16,1.157752757011036
2026-05-17,1.1795971486527537
2026-05-18,1.0048420155190123
2026-05-19,1.1795971486527537
2026-05-20,1.1795971486527537
2026-05-21,0.9393088405938593
2026-05-22,1.02668640716073
2026-05-23,1.157752757011036
2026-05-24,1.1359083653693183
2026-05-25,1.0485307988024477
2026-05-26,1.0703751904441654
2026-05-27,1.0922195820858829
2026-05-28,1.0048420155190123
2026-05-29,0.9174644489521417
2026-05-30,1.3325078901447773
2026-05-31,1.594640589845389
