Time,voo
2024-09-23,60.246710526315766
2024-09-24,60.246710526315766
2024-09-25,60.246710526315766
2024-09-26,60.246710526315766
2024-09-27,56.89967105263156
2024-09-28,26.776315789473674
2024-09-29,23.429276315789465
2024-09-30,60.246710526315766
2024-10-01,66.94078947368419
2024-10-02,60.246710526315766
2024-10-03,60.246710526315766
2024-10-04,63.59374999999998
2024-10-05,26.776315789473674
2024-10-06,20.082236842105257
2024-10-07,53.55263157894735
2024-10-08,53.55263157894735
2024-10-09,56.89967105263156
2024-10-10,53.55263157894735
2024-10-11,60.246710526315766
2024-10-12,26.776315789473674
2024-10-13,23.429276315789465
2024-10-14,56.89967105263156
2024-10-15,63.59374999999998
2024-10-16,60.246710526315766
2024-10-17,60.246710526315766
2024-10-18,56.89967105263156
2024-10-19,26.776315789473674
2024-10-20,23.429276315789465
2024-10-21,60.246710526315766
2024-10-22,56.89967105263156
2024-10-23,60.246710526315766
2024-10-24,53.55263157894735
2024-10-25,56.89967105263156
2024-10-26,26.776315789473674
2024-10-27,20.082236842105257
2024-10-28,50.205592105263136
2024-10-29,53.55263157894735
2024-10-30,53.55263157894735
2024-10-31,66.94078947368419
2024-11-01,63.59374999999998
2024-11-02,23.429276315789465
2024-11-03,23.429276315789465
2024-11-04,56.89967105263156
2024-11-05,56.89967105263156
2024-11-06,87.02302631578944
2024-11-07,87.02302631578944
2024-11-08,83.67598684210523
2024-11-09,33.470394736842096
2024-11-10,26.776315789473674
2024-11-11,70.2878289473684
2024-11-12,80.32894736842103
2024-11-13,70.2878289473684
2024-11-14,63.59374999999998
2024-11-15,70.2878289473684
2024-11-16,30.123355263157883
2024-11-17,26.776315789473674
2024-11-18,66.94078947368419
2024-11-19,70.2878289473684
2024-11-20,63.59374999999998
2024-11-21,63.59374999999998
2024-11-22,60.246710526315766
2024-11-23,26.776315789473674
2024-11-24,26.776315789473674
2024-11-25,66.94078947368419
2024-11-26,63.59374999999998
2024-11-27,60.246710526315766
2024-11-28,30.123355263157883
2024-11-29,46.85855263157893
2024-11-30,26.776315789473674
2024-12-01,26.776315789473674
2024-12-02,60.246710526315766
2024-12-03,60.246710526315766
2024-12-04,66.94078947368419
2024-12-05,70.2878289473684
2024-12-06,63.59374999999998
2024-12-07,30.123355263157883
2024-12-08,26.776315789473674
2024-12-09,60.246710526315766
2024-12-10,60.246710526315766
2024-12-11,63.59374999999998
2024-12-12,60.246710526315766
2024-12-13,63.59374999999998
2024-12-14,26.776315789473674
2024-12-15,26.776315789473674
2024-12-16,56.89967105263156
2024-12-17,63.59374999999998
2024-12-18,87.02302631578944
2024-12-19,103.75822368421049
2024-12-20,93.71710526315786
2024-12-21,36.8174342105263
2024-12-22,30.123355263157883
2024-12-23,66.94078947368419
2024-12-24,63.59374999999998
2024-12-25,36.8174342105263
2024-12-26,70.2878289473684
2024-12-27,83.67598684210523
2024-12-28,40.16447368421051
2024-12-29,26.776315789473674
2024-12-30,73.6348684210526
2024-12-31,80.32894736842103
2025-01-01,40.16447368421051
2025-01-02,87.02302631578944
2025-01-03,80.32894736842103
2025-01-04,36.8174342105263
2025-01-05,30.123355263157883
2025-01-06,83.67598684210523
2025-01-07,76.9819078947368
2025-01-08,73.6348684210526
2025-01-09,46.85855263157893
2025-01-10,80.32894736842103
2025-01-11,33.470394736842096
2025-01-12,30.123355263157883
2025-01-13,80.32894736842103
2025-01-14,73.6348684210526
2025-01-15,76.9819078947368
2025-01-16,76.9819078947368
2025-01-17,73.6348684210526
2025-01-18,30.123355263157883
2025-01-19,30.123355263157883
2025-01-20,36.8174342105263
2025-01-21,83.67598684210523
2025-01-22,83.67598684210523
2025-01-23,80.32894736842103
2025-01-24,80.32894736842103
2025-01-25,36.8174342105263
2025-01-26,30.123355263157883
2025-01-27,107.1052631578947
2025-01-28,90.37006578947366
2025-01-29,80.32894736842103
2025-01-30,76.9819078947368
2025-01-31,76.9819078947368
2025-02-01,36.8174342105263
2025-02-02,33.470394736842096
2025-02-03,123.84046052631574
2025-02-04,90.37006578947366
2025-02-05,76.9819078947368
2025-02-06,73.6348684210526
2025-02-07,73.6348684210526
2025-02-08,30.123355263157883
2025-02-09,20.082236842105257
2025-02-10,63.59374999999998
2025-02-11,70.2878289473684
2025-02-12,73.6348684210526
2025-02-13,73.6348684210526
2025-02-14,76.9819078947368
2025-02-15,33.470394736842096
2025-02-16,26.776315789473674
2025-02-17,40.16447368421051
2025-02-18,83.67598684210523
2025-02-19,76.9819078947368
2025-02-20,70.2878289473684
2025-02-21,83.67598684210523
2025-02-22,36.8174342105263
2025-02-23,30.123355263157883
2025-02-24,83.67598684210523
2025-02-25,93.71710526315786
2025-02-26,83.67598684210523
2025-02-27,83.67598684210523
2025-02-28,100.41118421052627
2025-03-01,36.8174342105263
2025-03-02,26.776315789473674
2025-03-03,97.06414473684207
2025-03-04,147.2697368421052
2025-03-05,113.79934210526312
2025-03-06,117.14638157894733
2025-03-07,113.79934210526312
2025-03-08,36.8174342105263
2025-03-09,30.123355263157883
2025-03-10,143.922697368421
2025-03-11,164.00493421052624
2025-03-12,140.5756578947368
2025-03-13,133.88157894736838
2025-03-14,120.49342105263153
2025-03-15,40.16447368421051
2025-03-16,30.123355263157883
2025-03-17,100.41118421052627
2025-03-18,97.06414473684207
2025-03-19,100.41118421052627
2025-03-20,80.32894736842103
2025-03-21,76.9819078947368
2025-03-22,30.123355263157883
2025-03-23,23.429276315789465
2025-03-24,87.02302631578944
2025-03-25,83.67598684210523
2025-03-26,80.32894736842103
2025-03-27,73.6348684210526
2025-03-28,97.06414473684207
2025-03-29,30.123355263157883
2025-03-30,26.776315789473674
2025-03-31,107.1052631578947
2025-04-01,90.37006578947366
2025-04-02,130.53453947368416
2025-04-03,230.94572368421044
2025-04-04,274.45723684210515
2025-04-05,76.9819078947368
2025-04-06,56.89967105263156
2025-04-07,307.9276315789472
2025-04-08,240.98684210526307
2025-04-09,334.7039473684209
2025-04-10,234.29276315789465
2025-04-11,167.35197368421046
2025-04-12,50.205592105263136
2025-04-13,33.470394736842096
2025-04-14,137.22861842105257
2025-04-15,123.40371466156341
2025-04-16,137.78322915873252
2025-04-17,119.4245642597811
2025-04-18,64.0757043091629
2025-04-19,26.453398329398016
2025-04-20,24.01133503757584
2025-04-21,153.83626339274375
2025-04-22,127.38286506334573
2025-04-23,131.36201546512802
2025-04-24,113.77189412115669
2025-04-25,103.37153002576989
2025-04-26,32.8746120230025
2025-04-27,29.66400517620026
2025-04-28,99.39237962398758
2025-04-29,100.92946673394772
2025-04-30,102.60298647078983
2025-05-01,107.35068042755219
2025-05-02,97.71885988714547
2025-05-03,33.64315557798257
2025-05-04,29.66400517620026
2025-05-05,93.73970948536316
2025-05-06,89.76055908358086
2025-05-07,89.76055908358086
2025-05-08,92.97116593038308
2025-05-09,88.08703934673875
2025-05-10,27.221941884378083
2025-05-11,27.221941884378083
2025-05-12,144.20444285233702
2025-05-13,113.77189412115669
2025-05-14,97.71885988714547
2025-05-15,89.15105237768805
2025-05-16,87.6139652677279
2025-05-17,33.81591641912305
2025-05-18,29.204655089242635
2025-05-19,96.83648792748873
2025-05-20,79.9285297179272
2025-05-21,87.6139652677279
2025-05-22,84.53979104780763
2025-05-23,79.9285297179272
2025-05-24,27.667567979282495
2025-05-25,24.59339375936222
2025-05-26,27.667567979282495
2025-05-27,87.6139652677279
2025-05-28,87.6139652677279
2025-05-29,102.9848363673293
2025-05-30,79.9285297179272
2025-05-31,27.667567979282495
2025-06-01,26.13048086932236
2025-06-02,79.9285297179272
2025-06-03,78.39144260796706
2025-06-04,83.00270393784749
2025-06-05,79.9285297179272
2025-06-06,84.53979104780763
2025-06-07,30.741742199202772
2025-06-08,26.13048086932236
2025-06-09,79.9285297179272
2025-06-10,79.9285297179272
2025-06-11,86.07687815776777
2025-06-12,79.9285297179272
2025-06-13,92.22522659760831
2025-06-14,30.741742199202772
2025-06-15,26.13048086932236
2025-06-16,81.46561682788735
2025-06-17,78.39144260796706
2025-06-18,72.24309416812652
2025-06-19,47.649700408764296
2025-06-20,72.24309416812652
2025-06-21,27.667567979282495
2025-06-22,29.204655089242635
2025-06-23,89.15105237768805
2025-06-24,96.83648792748873
2025-06-25,81.46561682788735
2025-06-26,86.07687815776777
2025-06-27,98.37357503744887
2025-06-28,36.89009063904333
2025-06-29,29.204655089242635
2025-06-30,89.15105237768805
2025-07-01,87.6139652677279
2025-07-02,84.53979104780763
2025-07-03,92.22522659760831
2025-07-04,38.42717774900347
2025-07-05,29.204655089242635
2025-07-06,30.741742199202772
2025-07-07,95.29940081752859
2025-07-08,89.15105237768805
2025-07-09,86.07687815776777
2025-07-10,81.46561682788735
2025-07-11,83.00270393784749
2025-07-12,32.27882930916291
2025-07-13,27.667567979282495
2025-07-14,84.53979104780763
2025-07-15,86.07687815776777
2025-07-16,81.46561682788735
2025-07-17,90.68813948764819
2025-07-18,81.46561682788735
2025-07-19,43.03843907888388
2025-07-20,41.50135196892374
2025-07-21,96.83648792748873
2025-07-22,87.6139652677279
2025-07-23,95.29940081752859
2025-07-24,89.15105237768805
2025-07-25,83.00270393784749
2025-07-26,38.42717774900347
2025-07-27,38.42717774900347
2025-07-28,98.37357503744887
2025-07-29,98.37357503744887
2025-07-30,110.67027191712998
2025-07-31,119.89279457689081
2025-08-01,132.18949145657191
2025-08-02,39.9642648589636
2025-08-03,29.204655089242635
2025-08-04,96.83648792748873
2025-08-05,89.15105237768805
2025-08-06,92.22522659760831
2025-08-07,96.83648792748873
2025-08-08,89.15105237768805
2025-08-09,44.57552618884402
2025-08-10,38.42717774900347
2025-08-11,89.15105237768805
2025-08-12,87.6139652677279
2025-08-13,89.15105237768805
2025-08-14,86.07687815776777
2025-08-15,86.07687815776777
2025-08-16,32.27882930916291
2025-08-17,26.13048086932236
2025-08-18,78.39144260796706
2025-08-19,81.46561682788735
2025-08-20,83.00270393784749
2025-08-21,75.3172683880468
2025-08-22,86.07687815776777
2025-08-23,32.27882930916291
2025-08-24,30.741742199202772
2025-08-25,78.39144260796706
2025-08-26,73.78018127808666
2025-08-27,76.85435549800694
2025-08-28,76.85435549800694
2025-08-29,73.78018127808666
2025-08-30,29.204655089242635
2025-08-31,24.59339375936222
2025-09-01,27.667567979282495
2025-09-02,86.07687815776777
2025-09-03,78.39144260796706
2025-09-04,73.78018127808666
2025-09-05,75.3172683880468
2025-09-06,27.667567979282495
2025-09-07,24.59339375936222
2025-09-08,73.78018127808666
2025-09-09,70.70600705816638
2025-09-10,72.24309416812652
2025-09-11,78.39144260796706
2025-09-12,73.78018127808666
2025-09-13,30.741742199202772
2025-09-14,23.056306649402078
2025-09-15,78.39144260796706
2025-09-16,81.46561682788735
2025-09-17,95.29940081752859
2025-09-18,90.68813948764819
2025-09-19,81.46561682788735
2025-09-20,32.27882930916291
2025-09-21,26.13048086932236
2025-09-22,86.07687815776777
2025-09-23,84.53979104780763
2025-09-24,78.39144260796706
2025-09-25,78.39144260796706
2025-09-26,79.9285297179272
2025-09-27,32.27882930916291
2025-09-28,29.204655089242635
2025-09-29,78.39144260796706
2025-09-30,81.46561682788735
2025-10-01,86.07687815776777
2025-10-02,87.6139652677279
2025-10-03,84.53979104780763
2025-10-04,30.741742199202772
2025-10-05,26.13048086932236
2025-10-06,83.00270393784749
2025-10-07,79.9285297179272
2025-10-08,79.9285297179272
2025-10-09,75.3172683880468
2025-10-10,110.67027191712998
2025-10-11,49.18678751872444
2025-10-12,36.89009063904333
2025-10-13,113.74444613705026
2025-10-14,102.9848363673293
2025-10-15,92.22522659760831
2025-10-16,81.46561682788735
2025-10-17,84.53979104780763
2025-10-18,32.27882930916291
2025-10-19,27.667567979282495
2025-10-20,83.00270393784749
2025-10-21,83.00270393784749
2025-10-22,86.07687815776777
2025-10-23,76.85435549800694
2025-10-24,84.53979104780763
2025-10-25,32.27882930916291
2025-10-26,29.204655089242635
2025-10-27,95.29940081752859
2025-10-28,92.22522659760831
2025-10-29,102.9848363673293
2025-10-30,101.44774925736915
2025-10-31,92.22522659760831
2025-11-01,38.42717774900347
2025-11-02,32.27882930916291
2025-11-03,95.29940081752859
2025-11-04,98.37357503744887
2025-11-05,93.76231370756845
2025-11-06,96.83648792748873
2025-11-07,102.9848363673293
2025-11-08,38.42717774900347
2025-11-09,29.204655089242635
2025-11-10,93.76231370756845
2025-11-11,86.07687815776777
2025-11-12,90.68813948764819
2025-11-13,101.44774925736915
2025-11-14,101.44774925736915
2025-11-15,38.42717774900347
2025-11-16,33.81591641912305
2025-11-17,98.37357503744887
2025-11-18,101.44774925736915
2025-11-19,95.29940081752859
2025-11-20,115.2815332470104
2025-11-21,109.13318480716984
2025-11-22,39.9642648589636
2025-11-23,33.81591641912305
2025-11-24,92.22522659760831
2025-11-25,90.68813948764819
2025-11-26,87.6139652677279
2025-11-27,36.89009063904333
2025-11-28,64.55765861832582
2025-11-29,38.42717774900347
2025-11-30,33.81591641912305
2025-12-01,84.53979104780763
2025-12-02,90.68813948764819
2025-12-03,83.00270393784749
2025-12-04,87.6139652677279
2025-12-05,78.39144260796706
2025-12-06,41.50135196892374
2025-12-07,36.89009063904333
2025-12-08,86.07687815776777
2025-12-09,81.46561682788735
2025-12-10,90.68813948764819
2025-12-11,83.77124749282756
2025-12-12,85.3083346027877
2025-12-13,38.42717774900347
2025-12-14,29.204655089242635
2025-12-15,77.62289905298701
2025-12-16,81.46561682788735
2025-12-17,89.15105237768805
2025-12-18,89.15105237768805
2025-12-19,81.46561682788735
2025-12-20,36.89009063904333
2025-12-21,31.51028575418284
2025-12-22,84.53979104780763
2025-12-23,84.53979104780763
2025-12-24,73.78018127808666
2025-12-25,36.89009063904333
2025-12-26,76.85435549800694
2025-12-27,42.26989552390381
2025-12-28,39.9642648589636
2025-12-29,87.6139652677279
2025-12-30,83.00270393784749
2025-12-31,81.46561682788735
2026-01-01,44.57552618884402
2026-01-02,95.29940081752859
2026-01-03,55.33513595856499
2026-01-04,41.50135196892374
2026-01-05,98.37357503744887
2026-01-06,101.44774925736915
2026-01-07,99.14211859242894
2026-01-08,93.76231370756845
2026-01-09,92.99377015258838
2026-01-10,46.112613298804156
2026-01-11,38.42717774900347
2026-01-12,96.83648792748873
2026-01-13,93.76231370756845
2026-01-14,93.76231370756845
2026-01-15,92.22522659760831
2026-01-16,89.15105237768805
2026-01-17,41.50135196892374
2026-01-18,35.35300352908319
2026-01-19,49.18678751872444
2026-01-20,126.04114301673137
2026-01-21,132.18949145657191
2026-01-22,99.91066214740901
2026-01-23,90.68813948764819
2026-01-24,44.57552618884402
2026-01-25,36.89009063904333
2026-01-26,92.22522659760831
2026-01-27,92.22522659760831
2026-01-28,95.29940081752859
2026-01-29,104.52192347728943
2026-01-30,101.44774925736915
2026-01-31,47.649700408764296
2026-02-01,41.50135196892374
2026-02-02,93.76231370756845
2026-02-03,107.5960976972097
2026-02-04,107.5960976972097
2026-02-05,119.89279457689081
2026-02-06,118.35570746693068
2026-02-07,43.03843907888388
2026-02-08,38.42717774900347
2026-02-09,87.6139652677279
2026-02-10,93.76231370756845
2026-02-11,92.22522659760831
2026-02-12,96.83648792748873
2026-02-13,95.29940081752859
2026-02-14,38.42717774900347
2026-02-15,39.9642648589636
2026-02-16,52.26096173864472
2026-02-17,92.22522659760831
2026-02-18,87.6139652677279
2026-02-19,86.07687815776777
2026-02-20,93.76231370756845
2026-02-21,41.50135196892374
2026-02-22,38.42717774900347
2026-02-23,99.91066214740901
2026-02-24,92.22522659760831
2026-02-25,90.68813948764819
2026-02-26,93.76231370756845
2026-02-27,93.76231370756845
2026-02-28,41.50135196892374
2026-03-01,35.35300352908319
2026-03-02,121.42988168685095
2026-03-03,132.18949145657191
2026-03-04,110.67027191712998
2026-03-05,112.20735902709012
2026-03-06,116.81862035697054
2026-03-07,46.112613298804156
2026-03-08,36.89009063904333
2026-03-09,147.56036255617332
2026-03-10,110.67027191712998
2026-03-11,101.44774925736915
2026-03-12,116.81862035697054
2026-03-13,119.89279457689081
2026-03-14,49.18678751872444
2026-03-15,39.9642648589636
2026-03-16,106.05901058724956
2026-03-17,102.9848363673293
2026-03-18,109.13318480716984
2026-03-19,119.89279457689081
2026-03-20,130.65240434661177
2026-03-21,59.946397288445404
2026-03-22,41.50135196892374
2026-03-23,141.41201411633276
2026-03-24,118.35570746693068
2026-03-25,109.13318480716984
2026-03-26,126.04114301673137
2026-03-27,153.70871099601388
2026-03-28,53.79804884860485
2026-03-29,43.03843907888388
2026-03-30,144.48618833625304
2026-03-31,142.9491012262929
2026-04-01,138.33783989641248
2026-04-02,129.11531723665163
2026-04-03,72.24309416812652
2026-04-04,38.42717774900347
2026-04-05,38.42717774900347
2026-04-06,115.2815332470104
2026-04-07,121.42988168685095
2026-04-08,149.09744966613346
2026-04-09,118.35570746693068
2026-04-10,104.52192347728943
2026-04-11,41.50135196892374
2026-04-12,39.9642648589636
2026-04-13,132.18949145657191
2026-04-14,121.42988168685095
2026-04-15,122.96696879681109
2026-04-16,119.89279457689081
2026-04-17,141.41201411633276
2026-04-18,55.33513595856499
2026-04-19,43.03843907888388
2026-04-20,116.81862035697054
2026-04-21,124.50405590677123
2026-04-22,116.81862035697054
2026-04-23,107.5960976972097
2026-04-24,99.91066214740901
2026-04-25,41.50135196892374
2026-04-26,38.42717774900347
2026-04-27,101.44774925736915
2026-04-28,102.9848363673293
2026-04-29,101.44774925736915
2026-04-30,102.9848363673293
2026-05-01,99.91066214740901
2026-05-02,43.03843907888388
2026-05-03,36.89009063904333
2026-05-04,99.91066214740901
2026-05-05,109.13318480716984
2026-05-06,119.89279457689081
2026-05-07,104.52192347728943
2026-05-08,106.05901058724956
2026-05-09,43.03843907888388
2026-05-10,41.50135196892374
2026-05-11,106.05901058724956
2026-05-12,106.05901058724956
2026-05-13,104.52192347728943
2026-05-14,112.20735902709012
2026-05-15,107.5960976972097
2026-05-16,43.03843907888388
2026-05-17,36.89009063904333
2026-05-18,104.52192347728943
2026-05-19,101.44774925736915
2026-05-20,98.37357503744887
2026-05-21,104.52192347728943
2026-05-22,96.83648792748873
2026-05-23,46.112613298804156
2026-05-24,41.50135196892374
2026-05-25,44.57552618884402
2026-05-26,109.13318480716984
2026-05-27,107.5960976972097
2026-05-28,116.81862035697054
2026-05-29,116.81862035697054
2026-05-30,53.79804884860485
2026-05-31,52.26096173864472
