Time,gunna
2025-06-09,2.79
2025-06-10,2.79
2025-06-11,2.635
2025-06-12,3.255
2025-06-13,4.96
2025-06-14,4.495
2025-06-15,4.34
2025-06-16,3.41
2025-06-17,3.41
2025-06-18,2.79
2025-06-19,2.79
2025-06-20,3.1
2025-06-21,3.41
2025-06-22,2.945
2025-06-23,2.945
2025-06-24,3.7199999999999998
2025-06-25,2.945
2025-06-26,4.34
2025-06-27,5.115
2025-06-28,3.565
2025-06-29,3.1
2025-06-30,2.945
2025-07-01,3.1
2025-07-02,3.41
2025-07-03,3.565
2025-07-04,3.565
2025-07-05,3.7199999999999998
2025-07-06,3.1
2025-07-07,2.945
2025-07-08,2.635
2025-07-09,2.79
2025-07-10,3.41
2025-07-11,3.875
2025-07-12,3.255
2025-07-13,3.255
2025-07-14,2.945
2025-07-15,2.79
2025-07-16,2.79
2025-07-17,2.945
2025-07-18,2.79
2025-07-19,2.635
2025-07-20,3.7199999999999998
2025-07-21,3.1
2025-07-22,2.325
2025-07-23,2.635
2025-07-24,2.79
2025-07-25,2.945
2025-07-26,3.7199999999999998
2025-07-27,2.945
2025-07-28,2.48
2025-07-29,2.945
2025-07-30,3.1
2025-07-31,3.255
2025-08-01,2.79
2025-08-02,3.255
2025-08-03,2.325
2025-08-04,2.79
2025-08-05,4.34
2025-08-06,4.65
2025-08-07,6.3549999999999995
2025-08-08,15.5
2025-08-09,12.555
2025-08-10,8.68
2025-08-11,7.4399999999999995
2025-08-12,7.905
2025-08-13,6.975
2025-08-14,6.975
2025-08-15,6.3549999999999995
2025-08-16,6.51
2025-08-17,7.285
2025-08-18,5.425
2025-08-19,5.27
2025-08-20,5.425
2025-08-21,5.89
2025-08-22,6.2
2025-08-23,5.425
2025-08-24,6.045
2025-08-25,4.96
2025-08-26,4.495
2025-08-27,4.34
2025-08-28,5.58
2025-08-29,6.82
2025-08-30,8.37
2025-08-31,9.765
2025-09-01,11.16
2025-09-02,7.595
2025-09-03,6.975
2025-09-04,7.905
2025-09-05,8.06
2025-09-06,7.905
2025-09-07,14.26
2025-09-08,11.005
2025-09-09,9.765
2025-09-10,8.37
2025-09-11,6.975
2025-09-12,6.3549999999999995
2025-09-13,6.665
2025-09-14,5.425
2025-09-15,5.115
2025-09-16,4.495
2025-09-17,4.805
2025-09-18,4.495
2025-09-19,4.34
2025-09-20,4.495
2025-09-21,4.65
2025-09-22,4.03
2025-09-23,4.34
2025-09-24,4.34
2025-09-25,4.03
2025-09-26,4.96
2025-09-27,5.115
2025-09-28,4.34
2025-09-29,4.185
2025-09-30,3.875
2025-10-01,3.875
2025-10-02,4.03
2025-10-03,3.255
2025-10-04,4.65
2025-10-05,5.27
2025-10-06,10.23
2025-10-07,8.37
2025-10-08,8.99
2025-10-09,12.09
2025-10-10,9.92
2025-10-11,8.68
2025-10-12,9.3
2025-10-13,8.68
2025-10-14,7.4399999999999995
2025-10-15,7.13
2025-10-16,6.975
2025-10-17,5.89
2025-10-18,6.975
2025-10-19,5.735
2025-10-20,5.425
2025-10-21,4.805
2025-10-22,5.425
2025-10-23,4.805
2025-10-24,6.3549999999999995
2025-10-25,5.115
2025-10-26,5.27
2025-10-27,5.115
2025-10-28,5.27
2025-10-29,5.115
2025-10-30,5.115
2025-10-31,5.58
2025-11-01,6.045
2025-11-02,5.735
2025-11-03,4.495
2025-11-04,5.115
2025-11-05,5.58
2025-11-06,6.51
2025-11-07,6.665
2025-11-08,7.285
2025-11-09,6.51
2025-11-10,6.045
2025-11-11,5.89
2025-11-12,6.3549999999999995
2025-11-13,6.2
2025-11-14,6.2
2025-11-15,7.13
2025-11-16,7.75
2025-11-17,8.215
2025-11-18,12.555
2025-11-19,12.555
2025-11-20,10.85
2025-11-21,10.695
2025-11-22,11.16
2025-11-23,12.245
2025-11-24,8.37
2025-11-25,7.75
2025-11-26,7.905
2025-11-27,6.975
2025-11-28,6.2
2025-11-29,7.285
2025-11-30,9.3
2025-12-01,8.68
2025-12-02,9.3
2025-12-03,9.61
2025-12-04,9.145
2025-12-05,9.455
2025-12-06,10.54
2025-12-07,12.4
2025-12-08,8.99
2025-12-09,7.905
2025-12-10,9.145
2025-12-11,9.775509040034438
2025-12-12,8.806075118381402
2025-12-13,7.274424235901851
2025-12-14,8.371801549720189
2025-12-15,8.550188334050794
2025-12-16,8.243858157554886
2025-12-17,10.081839216530348
2025-12-18,9.418735471373223
2025-12-19,7.146480843736547
2025-12-20,9.034905294877312
2025-12-21,5.130113000430478
2025-12-22,4.64539603960396
2025-12-23,4.64539603960396
2025-12-24,5.079669608265174
2025-12-25,3.854348902281532
2025-12-26,4.339065863108049
2025-12-27,5.130113000430478
2025-12-28,4.160679078777442
2025-12-29,3.9047922944468354
2025-12-30,4.517452647438656
2025-12-31,4.695839431769263
2026-01-01,4.339065863108049
2026-01-02,3.854348902281532
2026-01-03,4.773339431769263
2026-01-04,4.032735686612139
2026-01-05,3.854348902281532
2026-01-06,4.032735686612139
2026-01-07,4.032735686612139
2026-01-08,4.160679078777442
2026-01-09,4.594952647438657
2026-01-10,4.842565647869134
2026-01-11,4.842565647869134
2026-01-12,3.63192423590185
2026-01-13,4.035471373224278
2026-01-14,4.237244941885492
2026-01-15,3.833697804563064
2026-01-16,4.237244941885492
2026-01-17,4.3381317262160985
2026-01-18,4.136358157554885
2026-01-19,3.63192423590185
2026-01-20,3.5310374515712435
2026-01-21,5.750546706844596
2026-01-22,4.741678863538526
2026-01-23,4.035471373224278
2026-01-24,4.439018510546706
2026-01-25,4.136358157554885
2026-01-26,3.0266035299182086
2026-01-27,3.5310374515712435
2026-01-28,3.4301506672406363
2026-01-29,3.9345845888936712
2026-01-30,4.136358157554885
2026-01-31,3.9345845888936712
2026-02-01,3.833697804563064
2026-02-02,3.63192423590185
2026-02-03,3.7328110202324574
2026-02-04,2.9257167455876014
2026-02-05,3.5310374515712435
2026-02-06,3.63192423590185
2026-02-07,4.136358157554885
2026-02-08,4.3381317262160985
2026-02-09,2.9257167455876014
2026-02-10,3.1274903142488153
2026-02-11,2.9257167455876014
2026-02-12,3.0266035299182086
2026-02-13,2.8248299612569947
2026-02-14,4.035471373224278
2026-02-15,3.63192423590185
2026-02-16,3.2283770985794225
2026-02-17,2.8248299612569947
2026-02-18,3.2283770985794225
2026-02-19,2.8248299612569947
2026-02-20,2.9257167455876014
2026-02-21,3.2283770985794225
2026-02-22,3.5310374515712435
2026-02-23,2.623056392595781
2026-02-24,2.7239431769263875
2026-02-25,2.9257167455876014
2026-02-26,3.2283770985794225
2026-02-27,3.3292638829100296
2026-02-28,3.1274903142488153
2026-03-01,3.5310374515712435
2026-03-02,2.7239431769263875
2026-03-03,2.8248299612569947
2026-03-04,2.9257167455876014
2026-03-05,3.5310374515712435
2026-03-06,3.0266035299182086
2026-03-07,3.0266035299182086
2026-03-08,3.7328110202324574
2026-03-09,2.8248299612569947
2026-03-10,2.219509255273353
2026-03-11,3.1274903142488153
2026-03-12,3.4301506672406363
2026-03-13,2.9257167455876014
2026-03-14,2.9257167455876014
2026-03-15,3.2283770985794225
2026-03-16,2.623056392595781
2026-03-17,2.623056392595781
2026-03-18,2.8248299612569947
2026-03-19,3.0266035299182086
2026-03-20,3.2283770985794225
2026-03-21,3.833697804563064
2026-03-22,3.4301506672406363
2026-03-23,2.8248299612569947
2026-03-24,3.2283770985794225
2026-03-25,3.63192423590185
2026-03-26,4.136358157554885
2026-03-27,3.7328110202324574
2026-03-28,3.4301506672406363
2026-03-29,3.7328110202324574
2026-03-30,3.1274903142488153
2026-03-31,3.5310374515712435
2026-04-01,2.7239431769263875
2026-04-02,2.7239431769263875
2026-04-03,3.0266035299182086
2026-04-04,3.4301506672406363
2026-04-05,3.4301506672406363
2026-04-06,2.32039603960396
2026-04-07,2.7239431769263875
2026-04-08,3.2283770985794225
2026-04-09,3.2283770985794225
2026-04-10,3.1274903142488153
2026-04-11,3.2283770985794225
2026-04-12,3.833697804563064
2026-04-13,3.1274903142488153
2026-04-14,2.7239431769263875
2026-04-15,3.1274903142488153
2026-04-16,3.1274903142488153
2026-04-17,2.9257167455876014
2026-04-18,2.7239431769263875
2026-04-19,3.2283770985794225
2026-04-20,2.9257167455876014
2026-04-21,2.7239431769263875
2026-04-22,2.623056392595781
2026-04-23,2.8248299612569947
2026-04-24,2.5221696082651737
2026-04-25,3.5310374515712435
2026-04-26,3.1274903142488153
2026-04-27,3.2283770985794225
2026-04-28,2.118622470942746
2026-04-29,2.5221696082651737
2026-04-30,2.8248299612569947
2026-05-01,3.3292638829100296
2026-05-02,2.8248299612569947
2026-05-03,2.623056392595781
2026-05-04,2.8248299612569947
2026-05-05,2.32039603960396
2026-05-06,2.7239431769263875
2026-05-07,2.5221696082651737
2026-05-08,2.219509255273353
2026-05-09,2.9257167455876014
2026-05-10,2.623056392595781
2026-05-11,2.7239431769263875
2026-05-12,2.421282823934567
2026-05-13,2.5221696082651737
2026-05-14,2.7239431769263875
2026-05-15,2.623056392595781
2026-05-16,2.9257167455876014
2026-05-17,2.9257167455876014
2026-05-18,2.219509255273353
2026-05-19,2.5221696082651737
2026-05-20,2.421282823934567
2026-05-21,3.0266035299182086
2026-05-22,3.3292638829100296
2026-05-23,3.3292638829100296
2026-05-24,3.4301506672406363
2026-05-25,2.9257167455876014
2026-05-26,2.9257167455876014
2026-05-27,2.623056392595781
2026-05-28,2.7239431769263875
2026-05-29,3.1274903142488153
2026-05-30,3.2283770985794225
2026-05-31,3.0266035299182086
