Time,airbnb
2024-09-26,54.80776903412236
2024-09-27,52.27817969408594
2024-09-28,54.80776903412236
2024-09-29,58.180554820837585
2024-09-30,59.86694771419519
2024-10-01,58.180554820837585
2024-10-02,57.337358374158775
2024-10-03,59.86694771419519
2024-10-04,57.337358374158775
2024-10-05,50.591786800728336
2024-10-06,61.553340607552805
2024-10-07,66.61251928762564
2024-10-08,59.02375126751639
2024-10-09,53.964572587443556
2024-10-10,52.27817969408594
2024-10-11,53.964572587443556
2024-10-12,49.748590354049526
2024-10-13,61.553340607552805
2024-10-14,60.710144160874
2024-10-15,56.49416192747997
2024-10-16,53.964572587443556
2024-10-17,54.80776903412236
2024-10-18,50.591786800728336
2024-10-19,48.90539390737072
2024-10-20,52.27817969408594
2024-10-21,59.86694771419519
2024-10-22,53.12137614076475
2024-10-23,52.27817969408594
2024-10-24,52.27817969408594
2024-10-25,50.591786800728336
2024-10-26,43.00301878061909
2024-10-27,54.80776903412236
2024-10-28,53.964572587443556
2024-10-29,53.964572587443556
2024-10-30,48.90539390737072
2024-10-31,45.5326081206555
2024-11-01,48.06219746069192
2024-11-02,46.375804567334306
2024-11-03,53.964572587443556
2024-11-04,56.49416192747997
2024-11-05,48.90539390737072
2024-11-06,33.727857867152224
2024-11-07,47.21900101401311
2024-11-08,51.43498324740714
2024-11-09,48.90539390737072
2024-11-10,56.49416192747997
2024-11-11,61.553340607552805
2024-11-12,55.65096548080117
2024-11-13,53.964572587443556
2024-11-14,50.591786800728336
2024-11-15,47.21900101401311
2024-11-16,37.100643653867444
2024-11-17,53.12137614076475
2024-11-18,53.12137614076475
2024-11-19,53.964572587443556
2024-11-20,50.591786800728336
2024-11-21,48.90539390737072
2024-11-22,45.5326081206555
2024-11-23,43.84621522729789
2024-11-24,45.5326081206555
2024-11-25,52.27817969408594
2024-11-26,47.21900101401311
2024-11-27,43.00301878061909
2024-11-28,37.94384010054625
2024-11-29,44.68941167397669
2024-11-30,47.21900101401311
2024-12-01,54.80776903412236
2024-12-02,53.12137614076475
2024-12-03,55.65096548080117
2024-12-04,53.12137614076475
2024-12-05,48.06219746069192
2024-12-06,46.375804567334306
2024-12-07,43.00301878061909
2024-12-08,48.06219746069192
2024-12-09,47.21900101401311
2024-12-10,48.90539390737072
2024-12-11,49.748590354049526
2024-12-12,45.5326081206555
2024-12-13,43.00301878061909
2024-12-14,43.84621522729789
2024-12-15,47.21900101401311
2024-12-16,55.65096548080117
2024-12-17,48.06219746069192
2024-12-18,48.06219746069192
2024-12-19,49.748590354049526
2024-12-20,43.00301878061909
2024-12-21,44.68941167397669
2024-12-22,47.21900101401311
2024-12-23,50.591786800728336
2024-12-24,44.68941167397669
2024-12-25,44.68941167397669
2024-12-26,61.553340607552805
2024-12-27,75.04448375441369
2024-12-28,66.61251928762564
2024-12-29,70.82850152101966
2024-12-30,69.14210862766205
2024-12-31,63.23973350091042
2025-01-01,67.45571573430445
2025-01-02,74.20128730773489
2025-01-03,67.45571573430445
2025-01-04,65.76932284094683
2025-01-05,75.04448375441369
2025-01-06,68.29891218098325
2025-01-07,67.45571573430445
2025-01-08,67.45571573430445
2025-01-09,68.29891218098325
2025-01-10,66.61251928762564
2025-01-11,65.76932284094683
2025-01-12,74.20128730773489
2025-01-13,70.82850152101966
2025-01-14,69.98530507434086
2025-01-15,65.76932284094683
2025-01-16,64.08292994758922
2025-01-17,59.02375126751639
2025-01-18,62.39653705423161
2025-01-19,62.39653705423161
2025-01-20,64.92612639426802
2025-01-21,64.08292994758922
2025-01-22,62.39653705423161
2025-01-23,57.337358374158775
2025-01-24,55.65096548080117
2025-01-25,58.180554820837585
2025-01-26,66.61251928762564
2025-01-27,64.92612639426802
2025-01-28,63.23973350091042
2025-01-29,58.180554820837585
2025-01-30,58.180554820837585
2025-01-31,54.80776903412236
2025-02-01,53.964572587443556
2025-02-02,66.61251928762564
2025-02-03,64.92612639426802
2025-02-04,63.23973350091042
2025-02-05,59.86694771419519
2025-02-06,59.86694771419519
2025-02-07,56.49416192747997
2025-02-08,58.180554820837585
2025-02-09,59.86694771419519
2025-02-10,54.80776903412236
2025-02-11,64.92612639426802
2025-02-12,62.39653705423161
2025-02-13,59.86694771419519
2025-02-14,59.86694771419519
2025-02-15,61.553340607552805
2025-02-16,72.51489441437728
2025-02-17,72.51489441437728
2025-02-18,70.82850152101966
2025-02-19,67.45571573430445
2025-02-20,69.14210862766205
2025-02-21,61.553340607552805
2025-02-22,58.180554820837585
2025-02-23,69.98530507434086
2025-02-24,73.35809086105608
2025-02-25,64.08292994758922
2025-02-26,61.553340607552805
2025-02-27,59.02375126751639
2025-02-28,59.02375126751639
2025-03-01,63.23973350091042
2025-03-02,68.29891218098325
2025-03-03,68.29891218098325
2025-03-04,64.08292994758922
2025-03-05,64.08292994758922
2025-03-06,63.23973350091042
2025-03-07,59.86694771419519
2025-03-08,64.92612639426802
2025-03-09,74.20128730773489
2025-03-10,69.14210862766205
2025-03-11,66.61251928762564
2025-03-12,64.92612639426802
2025-03-13,64.92612639426802
2025-03-14,59.02375126751639
2025-03-15,63.23973350091042
2025-03-16,69.14210862766205
2025-03-17,69.14210862766205
2025-03-18,68.29891218098325
2025-03-19,70.82850152101966
2025-03-20,64.08292994758922
2025-03-21,61.553340607552805
2025-03-22,60.710144160874
2025-03-23,72.51489441437728
2025-03-24,67.45571573430445
2025-03-25,67.45571573430445
2025-03-26,64.08292994758922
2025-03-27,59.02375126751639
2025-03-28,60.710144160874
2025-03-29,59.86694771419519
2025-03-30,67.45571573430445
2025-03-31,66.61251928762564
2025-04-01,60.710144160874
2025-04-02,60.710144160874
2025-04-03,60.710144160874
2025-04-04,56.49416192747997
2025-04-05,58.180554820837585
2025-04-06,69.98530507434086
2025-04-07,64.92612639426802
2025-04-08,60.710144160874
2025-04-09,60.710144160874
2025-04-10,59.02375126751639
2025-04-11,59.02375126751639
2025-04-12,58.180554820837585
2025-04-13,65.76932284094683
2025-04-14,64.08292994758922
2025-04-15,66.44090238149214
2025-04-16,66.44090238149214
2025-04-17,60.838943399101964
2025-04-18,56.521976099892996
2025-04-19,55.65858264005121
2025-04-20,61.260541622441366
2025-04-21,67.74609107783633
2025-04-22,65.57750892165033
2025-04-23,64.29251723846915
2025-04-24,61.70233685894376
2025-04-25,57.38536955973479
2025-04-26,54.79518918020941
2025-04-27,68.16768930117573
2025-04-28,69.03108276101752
2025-04-29,65.57750892165033
2025-04-30,65.15591069831093
2025-05-01,64.71411546180855
2025-05-02,59.11215647941838
2025-05-03,59.975549939260176
2025-05-04,69.03108276101752
2025-05-05,67.30429584133392
2025-05-06,65.57750892165033
2025-05-07,66.01930415815272
2025-05-08,59.975549939260176
2025-05-09,59.53375470275778
2025-05-10,56.521976099892996
2025-05-11,58.67036124291599
2025-05-12,73.34805006022648
2025-05-13,75.07483697991006
2025-05-14,84.5721650381698
2025-05-15,72.4544187863921
2025-05-16,65.38569500235384
2025-05-17,65.38569500235384
2025-05-18,75.10519020540644
2025-05-19,82.1739139894447
2025-05-20,73.33800925939688
2025-05-21,74.22159973240166
2025-05-22,66.26928547535863
2025-05-23,67.1528759483634
2025-05-24,71.57082831338731
2025-05-25,69.80364736737775
2025-05-26,76.872371151416
2025-05-27,78.63955209742556
2025-05-28,73.33800925939688
2025-05-29,73.33800925939688
2025-05-30,69.80364736737775
2025-05-31,66.26928547535863
2025-06-01,76.872371151416
2025-06-02,76.872371151416
2025-06-03,77.75596162442079
2025-06-04,74.22159973240166
2025-06-05,73.33800925939688
2025-06-06,69.80364736737775
2025-06-07,69.80364736737775
2025-06-08,78.63955209742556
2025-06-09,79.52314257043035
2025-06-10,77.75596162442079
2025-06-11,76.872371151416
2025-06-12,74.22159973240166
2025-06-13,67.1528759483634
2025-06-14,65.38569500235384
2025-06-15,75.98878067841122
2025-06-16,80.40673304343512
2025-06-17,79.52314257043035
2025-06-18,72.4544187863921
2025-06-19,77.75596162442079
2025-06-20,76.872371151416
2025-06-21,72.4544187863921
2025-06-22,73.33800925939688
2025-06-23,80.40673304343512
2025-06-24,82.1739139894447
2025-06-25,75.10519020540644
2025-06-26,73.33800925939688
2025-06-27,75.98878067841122
2025-06-28,75.10519020540644
2025-06-29,86.5918663544686
2025-06-30,84.82468540845903
2025-07-01,82.1739139894447
2025-07-02,79.52314257043035
2025-07-03,78.63955209742556
2025-07-04,75.10519020540644
2025-07-05,70.68723784038254
2025-07-06,88.35904730047817
2025-07-07,86.5918663544686
2025-07-08,82.1739139894447
2025-07-09,80.40673304343512
2025-07-10,75.98878067841122
2025-07-11,73.33800925939688
2025-07-12,71.57082831338731
2025-07-13,78.63955209742556
2025-07-14,84.82468540845903
2025-07-15,84.82468540845903
2025-07-16,76.872371151416
2025-07-17,82.1739139894447
2025-07-18,75.10519020540644
2025-07-19,75.10519020540644
2025-07-20,83.94109493545426
2025-07-21,88.35904730047817
2025-07-22,81.29032351643991
2025-07-23,83.05750446244947
2025-07-24,77.75596162442079
2025-07-25,71.57082831338731
2025-07-26,71.57082831338731
2025-07-27,77.75596162442079
2025-07-28,78.63955209742556
2025-07-29,81.29032351643991
2025-07-30,80.40673304343512
2025-07-31,78.63955209742556
2025-08-01,70.68723784038254
2025-08-02,67.1528759483634
2025-08-03,75.10519020540644
2025-08-04,75.10519020540644
2025-08-05,73.33800925939688
2025-08-06,70.68723784038254
2025-08-07,72.4544187863921
2025-08-08,66.26928547535863
2025-08-09,67.1528759483634
2025-08-10,75.98878067841122
2025-08-11,74.22159973240166
2025-08-12,67.1528759483634
2025-08-13,62.7349235833395
2025-08-14,66.26928547535863
2025-08-15,63.61851405634428
2025-08-16,60.967742637329934
2025-08-17,69.80364736737775
2025-08-18,68.92005689437298
2025-08-19,65.38569500235384
2025-08-20,60.084152164325154
2025-08-21,61.851333110334714
2025-08-22,57.43338074531081
2025-08-23,56.549790272306026
2025-08-24,64.50210452934905
2025-08-25,68.92005689437298
2025-08-26,60.084152164325154
2025-08-27,58.31697121831559
2025-08-28,62.7349235833395
2025-08-29,56.549790272306026
2025-08-30,54.782609326296466
2025-08-31,58.31697121831559
2025-09-01,66.26928547535863
2025-09-02,60.084152164325154
2025-09-03,58.31697121831559
2025-09-04,54.782609326296466
2025-09-05,51.24824743427734
2025-09-06,52.13183790728212
2025-09-07,55.666199799301246
2025-09-08,59.200561691320374
2025-09-09,57.43338074531081
2025-09-10,51.24824743427734
2025-09-11,47.71388554225821
2025-09-12,46.83029506925343
2025-09-13,45.946704596248644
2025-09-14,52.13183790728212
2025-09-15,55.666199799301246
2025-09-16,55.666199799301246
2025-09-17,53.89901885329168
2025-09-18,53.0154283802869
2025-09-19,53.0154283802869
2025-09-20,53.0154283802869
2025-09-21,53.0154283802869
2025-09-22,58.31697121831559
2025-09-23,56.549790272306026
2025-09-24,56.549790272306026
2025-09-25,52.13183790728212
2025-09-26,54.782609326296466
2025-09-27,49.48106648826777
2025-09-28,59.200561691320374
2025-09-29,58.31697121831559
2025-09-30,57.43338074531081
2025-10-01,57.43338074531081
2025-10-02,54.782609326296466
2025-10-03,52.13183790728212
2025-10-04,41.528752231224736
2025-10-05,53.0154283802869
2025-10-06,56.549790272306026
2025-10-07,61.851333110334714
2025-10-08,55.666199799301246
2025-10-09,54.782609326296466
2025-10-10,51.24824743427734
2025-10-11,45.063114123243864
2025-10-12,50.36465696127255
2025-10-13,59.200561691320374
2025-10-14,57.43338074531081
2025-10-15,52.13183790728212
2025-10-16,54.782609326296466
2025-10-17,48.59747601526299
2025-10-18,49.48106648826777
2025-10-19,53.0154283802869
2025-10-20,53.0154283802869
2025-10-21,53.89901885329168
2025-10-22,51.24824743427734
2025-10-23,48.59747601526299
2025-10-24,45.946704596248644
2025-10-25,42.412342704229516
2025-10-26,53.0154283802869
2025-10-27,53.89901885329168
2025-10-28,53.0154283802869
2025-10-29,49.48106648826777
2025-10-30,48.59747601526299
2025-10-31,41.528752231224736
2025-11-01,43.2959331772343
2025-11-02,56.549790272306026
2025-11-03,59.200561691320374
2025-11-04,54.782609326296466
2025-11-05,54.782609326296466
2025-11-06,55.666199799301246
2025-11-07,55.666199799301246
2025-11-08,52.13183790728212
2025-11-09,53.0154283802869
2025-11-10,54.782609326296466
2025-11-11,56.549790272306026
2025-11-12,54.782609326296466
2025-11-13,53.0154283802869
2025-11-14,51.24824743427734
2025-11-15,47.71388554225821
2025-11-16,57.43338074531081
2025-11-17,54.782609326296466
2025-11-18,53.89901885329168
2025-11-19,52.13183790728212
2025-11-20,50.36465696127255
2025-11-21,43.2959331772343
2025-11-22,40.645161758219956
2025-11-23,48.59747601526299
2025-11-24,52.13183790728212
2025-11-25,52.13183790728212
2025-11-26,45.063114123243864
2025-11-27,41.528752231224736
2025-11-28,43.2959331772343
2025-11-29,44.179523650239084
2025-11-30,58.31697121831559
2025-12-01,57.43338074531081
2025-12-02,55.666199799301246
2025-12-03,53.89901885329168
2025-12-04,52.13183790728212
2025-12-05,45.946704596248644
2025-12-06,45.946704596248644
2025-12-07,52.13183790728212
2025-12-08,54.782609326296466
2025-12-09,53.0154283802869
2025-12-10,51.24824743427734
2025-12-11,50.389664238810425
2025-12-12,47.71388554225821
2025-12-13,47.71388554225821
2025-12-14,52.17351670317858
2025-12-15,54.39916440404911
2025-12-16,51.2815904709945
2025-12-17,52.17351670317858
2025-12-18,49.497738006626356
2025-12-19,45.93003307789007
2025-12-20,46.82195931007414
2025-12-21,52.17351670317858
2025-12-22,53.957369167546716
2025-12-23,54.84929539973079
2025-12-24,46.82195931007414
2025-12-25,44.14618061352192
2025-12-26,61.53457426152168
2025-12-27,66.88613165462613
2025-12-28,70.01204134686002
2025-12-29,70.01204134686002
2025-12-30,66.44433641812373
2025-12-31,60.642648029337614
2026-01-01,60.20085279283522
2026-01-02,67.3362626503078
2026-01-03,68.66998411899426
2026-01-04,71.34576281554648
2026-01-05,69.56191035117834
2026-01-06,71.34576281554648
2026-01-07,67.3362626503078
2026-01-08,65.10227919025797
2026-01-09,63.318426725889836
2026-01-10,64.8188633781621
2026-01-11,70.22043532634228
2026-01-12,67.5196493522522
2026-01-13,68.41991134361555
2026-01-14,64.8188633781621
2026-01-15,63.91860138679874
2026-01-16,64.8188633781621
2026-01-17,63.01833939543538
2026-01-18,72.92122130043236
2026-01-19,71.12069731770565
2026-01-20,70.22043532634228
2026-01-21,68.41991134361555
2026-01-22,60.317553421345295
2026-01-23,52.21519549907503
2026-01-24,58.51702943861857
2026-01-25,65.71912536952547
2026-01-26,69.32017333497892
2026-01-27,64.8188633781621
2026-01-28,63.91860138679874
2026-01-29,62.11807740407202
2026-01-30,56.71650545589184
2026-01-31,63.91860138679874
2026-02-01,70.22043532634228
2026-02-02,65.71912536952547
2026-02-03,64.8188633781621
2026-02-04,62.11807740407202
2026-02-05,58.51702943861857
2026-02-06,55.81624346452848
2026-02-07,59.41729142998193
2026-02-08,61.21781541270866
2026-02-09,54.01571948180175
2026-02-10,61.21781541270866
2026-02-11,62.11807740407202
2026-02-12,61.21781541270866
2026-02-13,59.41729142998193
2026-02-14,57.61676744725521
2026-02-15,68.41991134361555
2026-02-16,71.12069731770565
2026-02-17,64.8188633781621
2026-02-18,66.61938736088884
2026-02-19,58.51702943861857
2026-02-20,60.317553421345295
2026-02-21,67.5196493522522
2026-02-22,72.02095930906901
2026-02-23,70.22043532634228
2026-02-24,70.22043532634228
2026-02-25,72.02095930906901
2026-02-26,64.8188633781621
2026-02-27,65.71912536952547
2026-02-28,61.21781541270866
2026-03-01,72.02095930906901
2026-03-02,72.02095930906901
2026-03-03,73.82148329179573
2026-03-04,69.32017333497892
2026-03-05,68.41991134361555
2026-03-06,66.61938736088884
2026-03-07,64.8188633781621
2026-03-08,76.52226926588583
2026-03-09,76.52226926588583
2026-03-10,72.92122130043236
2026-03-11,69.32017333497892
2026-03-12,67.5196493522522
2026-03-13,61.21781541270866
2026-03-14,71.12069731770565
2026-03-15,74.7217452831591
2026-03-16,72.02095930906901
2026-03-17,68.41991134361555
2026-03-18,74.7217452831591
2026-03-19,67.5196493522522
2026-03-20,60.317553421345295
2026-03-21,66.61938736088884
2026-03-22,75.62200727452246
2026-03-23,72.02095930906901
2026-03-24,72.02095930906901
2026-03-25,69.32017333497892
2026-03-26,66.61938736088884
2026-03-27,62.11807740407202
2026-03-28,63.91860138679874
2026-03-29,70.22043532634228
2026-03-30,90.02619913633626
2026-03-31,78.32279324861254
2026-04-01,63.91860138679874
2026-04-02,64.8188633781621
2026-04-03,64.8188633781621
2026-04-04,60.317553421345295
2026-04-05,65.71912536952547
2026-04-06,72.92122130043236
2026-04-07,67.5196493522522
2026-04-08,67.5196493522522
2026-04-09,66.61938736088884
2026-04-10,64.8188633781621
2026-04-11,63.01833939543538
2026-04-12,67.5196493522522
2026-04-13,67.5196493522522
2026-04-14,65.71912536952547
2026-04-15,64.8188633781621
2026-04-16,63.91860138679874
2026-04-17,65.71912536952547
2026-04-18,67.5196493522522
2026-04-19,72.02095930906901
2026-04-20,70.22043532634228
2026-04-21,67.5196493522522
2026-04-22,63.01833939543538
2026-04-23,61.21781541270866
2026-04-24,60.317553421345295
2026-04-25,60.317553421345295
2026-04-26,69.32017333497892
2026-04-27,66.61938736088884
2026-04-28,63.91860138679874
2026-04-29,61.21781541270866
2026-04-30,63.91860138679874
2026-05-01,63.01833939543538
2026-05-02,57.61676744725521
2026-05-03,71.12069731770565
2026-05-04,67.5196493522522
2026-05-05,62.11807740407202
2026-05-06,63.01833939543538
2026-05-07,59.41729142998193
2026-05-08,59.41729142998193
2026-05-09,64.8188633781621
2026-05-10,63.01833939543538
2026-05-11,67.5196493522522
2026-05-12,71.12069731770565
2026-05-13,65.71912536952547
2026-05-14,65.71912536952547
2026-05-15,63.91860138679874
2026-05-16,64.8188633781621
2026-05-17,71.12069731770565
2026-05-18,72.92122130043236
2026-05-19,70.22043532634228
2026-05-20,68.41991134361555
2026-05-21,68.41991134361555
2026-05-22,66.61938736088884
2026-05-23,72.02095930906901
2026-05-24,74.7217452831591
2026-05-25,75.62200727452246
2026-05-26,72.02095930906901
2026-05-27,72.92122130043236
2026-05-28,72.02095930906901
2026-05-29,70.22043532634228
2026-05-30,67.5196493522522
2026-05-31,81.02357922270264
