Time,kyrie_irving
2024-11-19,4.699300699300699
2024-11-20,5.874125874125874
2024-11-21,3.524475524475524
2024-11-22,5.874125874125874
2024-11-23,11.748251748251748
2024-11-24,7.048951048951048
2024-11-25,8.223776223776223
2024-11-26,5.874125874125874
2024-11-27,7.048951048951048
2024-11-28,8.223776223776223
2024-11-29,28.195804195804193
2024-11-30,16.447552447552447
2024-12-01,11.748251748251748
2024-12-02,7.048951048951048
2024-12-03,7.048951048951048
2024-12-04,9.398601398601398
2024-12-05,7.048951048951048
2024-12-06,4.699300699300699
2024-12-07,7.048951048951048
2024-12-08,5.874125874125874
2024-12-09,3.524475524475524
2024-12-10,14.097902097902097
2024-12-11,14.097902097902097
2024-12-12,3.524475524475524
2024-12-13,3.524475524475524
2024-12-14,3.524475524475524
2024-12-15,4.699300699300699
2024-12-16,5.874125874125874
2024-12-17,2.3496503496503496
2024-12-18,3.524475524475524
2024-12-19,5.874125874125874
2024-12-20,4.699300699300699
2024-12-21,4.699300699300699
2024-12-22,4.699300699300699
2024-12-23,3.524475524475524
2024-12-24,5.874125874125874
2024-12-25,17.622377622377623
2024-12-26,4.699300699300699
2024-12-27,7.048951048951048
2024-12-28,9.398601398601398
2024-12-29,9.398601398601398
2024-12-30,7.048951048951048
2024-12-31,7.048951048951048
2025-01-01,7.048951048951048
2025-01-02,7.048951048951048
2025-01-03,7.048951048951048
2025-01-04,5.874125874125874
2025-01-05,3.524475524475524
2025-01-06,3.524475524475524
2025-01-07,4.699300699300699
2025-01-08,4.699300699300699
2025-01-09,3.524475524475524
2025-01-10,3.524475524475524
2025-01-11,2.3496503496503496
2025-01-12,3.524475524475524
2025-01-13,2.3496503496503496
2025-01-14,5.874125874125874
2025-01-15,9.398601398601398
2025-01-16,3.524475524475524
2025-01-17,4.699300699300699
2025-01-18,8.223776223776223
2025-01-19,3.524475524475524
2025-01-20,8.223776223776223
2025-01-21,2.3496503496503496
2025-01-22,7.048951048951048
2025-01-23,10.573426573426573
2025-01-24,5.874125874125874
2025-01-25,9.398601398601398
2025-01-26,5.874125874125874
2025-01-27,4.699300699300699
2025-01-28,4.699300699300699
2025-01-29,4.699300699300699
2025-01-30,4.699300699300699
2025-01-31,12.923076923076923
2025-02-01,7.048951048951048
2025-02-02,43.46853146853147
2025-02-03,38.76923076923077
2025-02-04,25.846153846153847
2025-02-05,14.097902097902097
2025-02-06,15.272727272727272
2025-02-07,14.097902097902097
2025-02-08,16.447552447552447
2025-02-09,7.048951048951048
2025-02-10,7.048951048951048
2025-02-11,9.398601398601398
2025-02-12,5.874125874125874
2025-02-13,19.97202797202797
2025-02-14,8.223776223776223
2025-02-15,5.874125874125874
2025-02-16,7.048951048951048
2025-02-17,12.923076923076923
2025-02-18,8.223776223776223
2025-02-19,5.874125874125874
2025-02-20,4.699300699300699
2025-02-21,5.874125874125874
2025-02-22,7.048951048951048
2025-02-23,12.923076923076923
2025-02-24,5.874125874125874
2025-02-25,9.398601398601398
2025-02-26,29.37062937062937
2025-02-27,9.398601398601398
2025-02-28,9.398601398601398
2025-03-01,8.223776223776223
2025-03-02,8.223776223776223
2025-03-03,8.223776223776223
2025-03-04,117.48251748251748
2025-03-05,34.06993006993007
2025-03-06,14.097902097902097
2025-03-07,8.223776223776223
2025-03-08,7.048951048951048
2025-03-09,7.048951048951048
2025-03-10,4.699300699300699
2025-03-11,3.524475524475524
2025-03-12,3.524475524475524
2025-03-13,3.524475524475524
2025-03-14,4.699300699300699
2025-03-15,5.874125874125874
2025-03-16,7.048951048951048
2025-03-17,4.699300699300699
2025-03-18,3.524475524475524
2025-03-19,3.524475524475524
2025-03-20,3.524475524475524
2025-03-21,3.524475524475524
2025-03-22,3.524475524475524
2025-03-23,8.223776223776223
2025-03-24,5.874125874125874
2025-03-25,4.699300699300699
2025-03-26,3.524475524475524
2025-03-27,4.699300699300699
2025-03-28,3.524475524475524
2025-03-29,2.3496503496503496
2025-03-30,3.524475524475524
2025-03-31,2.3496503496503496
2025-04-01,2.3496503496503496
2025-04-02,2.3496503496503496
2025-04-03,3.524475524475524
2025-04-04,2.3496503496503496
2025-04-05,2.3496503496503496
2025-04-06,3.524475524475524
2025-04-07,2.3496503496503496
2025-04-08,2.3496503496503496
2025-04-09,3.524475524475524
2025-04-10,5.874125874125874
2025-04-11,3.524475524475524
2025-04-12,3.524475524475524
2025-04-13,3.524475524475524
2025-04-14,2.3496503496503496
2025-04-15,2.427972027972028
2025-04-16,3.6419580419580417
2025-04-17,8.341258741258741
2025-04-18,3.3286713286713283
2025-04-19,9.241958041958043
2025-04-20,3.5636363636363635
2025-04-21,3.406993006993007
2025-04-22,2.662937062937063
2025-04-23,3.25034965034965
2025-04-24,2.506293706293706
2025-04-25,2.662937062937063
2025-04-26,2.5846153846153843
2025-04-27,3.485314685314685
2025-04-28,3.406993006993007
2025-04-29,3.3286713286713283
2025-04-30,3.485314685314685
2025-05-01,10.769230769230768
2025-05-02,3.72027972027972
2025-05-03,3.5636363636363635
2025-05-04,3.6419580419580417
2025-05-05,3.25034965034965
2025-05-06,2.506293706293706
2025-05-07,2.506293706293706
2025-05-08,3.25034965034965
2025-05-09,3.485314685314685
2025-05-10,3.406993006993007
2025-05-11,2.662937062937063
2025-05-12,4.620979020979021
2025-05-13,9.555244755244754
2025-05-14,5.756643356643357
2025-05-15,3.7594405594405593
2025-05-16,3.2895104895104894
2025-05-17,3.7594405594405593
2025-05-18,3.2895104895104894
2025-05-19,2.8195804195804195
2025-05-20,2.976223776223776
2025-05-21,2.506293706293706
2025-05-22,2.8195804195804195
2025-05-23,2.506293706293706
2025-05-24,2.8195804195804195
2025-05-25,2.8195804195804195
2025-05-26,2.976223776223776
2025-05-27,2.976223776223776
2025-05-28,2.6629370629370626
2025-05-29,2.8195804195804195
2025-05-30,3.1328671328671325
2025-05-31,2.3496503496503496
2025-06-01,3.1328671328671325
2025-06-02,2.506293706293706
2025-06-03,2.506293706293706
2025-06-04,2.8195804195804195
2025-06-05,2.8195804195804195
2025-06-06,4.229370629370629
2025-06-07,3.2895104895104894
2025-06-08,3.6027972027972024
2025-06-09,3.1328671328671325
2025-06-10,2.976223776223776
2025-06-11,4.229370629370629
2025-06-12,3.6027972027972024
2025-06-13,2.6629370629370626
2025-06-14,3.2895104895104894
2025-06-15,3.446153846153846
2025-06-16,3.1328671328671325
2025-06-17,3.1328671328671325
2025-06-18,3.2895104895104894
2025-06-19,3.7594405594405593
2025-06-20,3.7594405594405593
2025-06-21,3.2895104895104894
2025-06-22,3.6027972027972024
2025-06-23,4.855944055944056
2025-06-24,4.855944055944056
2025-06-25,15.664335664335663
2025-06-26,8.615384615384615
2025-06-27,5.7958041958041955
2025-06-28,6.892307692307692
2025-06-29,4.072727272727272
2025-06-30,3.6027972027972024
2025-07-01,5.482517482517482
2025-07-02,3.2895104895104894
2025-07-03,3.1328671328671325
2025-07-04,3.446153846153846
2025-07-05,2.976223776223776
2025-07-06,3.446153846153846
2025-07-07,3.2895104895104894
2025-07-08,2.8195804195804195
2025-07-09,2.6629370629370626
2025-07-10,2.506293706293706
2025-07-11,3.7594405594405593
2025-07-12,5.169230769230769
2025-07-13,3.916083916083916
2025-07-14,2.6629370629370626
2025-07-15,2.6629370629370626
2025-07-16,2.8195804195804195
2025-07-17,4.072727272727272
2025-07-18,2.8195804195804195
2025-07-19,3.1328671328671325
2025-07-20,3.7594405594405593
2025-07-21,2.506293706293706
2025-07-22,3.1328671328671325
2025-07-23,3.7594405594405593
2025-07-24,2.976223776223776
2025-07-25,3.6027972027972024
2025-07-26,2.8195804195804195
2025-07-27,2.506293706293706
2025-07-28,2.6629370629370626
2025-07-29,2.8195804195804195
2025-07-30,3.6027972027972024
2025-07-31,4.072727272727272
2025-08-01,2.976223776223776
2025-08-02,2.506293706293706
2025-08-03,2.8195804195804195
2025-08-04,2.506293706293706
2025-08-05,2.8195804195804195
2025-08-06,2.8195804195804195
2025-08-07,2.6629370629370626
2025-08-08,2.506293706293706
2025-08-09,2.976223776223776
2025-08-10,2.6629370629370626
2025-08-11,2.036363636363636
2025-08-12,2.1930069930069926
2025-08-13,2.3496503496503496
2025-08-14,2.1930069930069926
2025-08-15,2.6629370629370626
2025-08-16,2.506293706293706
2025-08-17,2.1930069930069926
2025-08-18,2.3496503496503496
2025-08-19,2.3496503496503496
2025-08-20,2.1930069930069926
2025-08-21,2.1930069930069926
2025-08-22,2.3496503496503496
2025-08-23,2.506293706293706
2025-08-24,2.036363636363636
2025-08-25,2.1930069930069926
2025-08-26,1.8797202797202797
2025-08-27,2.1930069930069926
2025-08-28,2.6629370629370626
2025-08-29,2.8195804195804195
2025-08-30,2.3496503496503496
2025-08-31,2.3496503496503496
2025-09-01,2.506293706293706
2025-09-02,2.036363636363636
2025-09-03,1.8797202797202797
2025-09-04,2.1930069930069926
2025-09-05,2.036363636363636
2025-09-06,2.1930069930069926
2025-09-07,1.723076923076923
2025-09-08,1.723076923076923
2025-09-09,1.723076923076923
2025-09-10,1.8797202797202797
2025-09-11,1.723076923076923
2025-09-12,2.1930069930069926
2025-09-13,1.723076923076923
2025-09-14,1.723076923076923
2025-09-15,1.5664335664335662
2025-09-16,1.8797202797202797
2025-09-17,1.8797202797202797
2025-09-18,2.036363636363636
2025-09-19,1.5664335664335662
2025-09-20,2.036363636363636
2025-09-21,1.723076923076923
2025-09-22,2.036363636363636
2025-09-23,1.723076923076923
2025-09-24,2.3496503496503496
2025-09-25,2.506293706293706
2025-09-26,1.723076923076923
2025-09-27,1.8797202797202797
2025-09-28,2.3496503496503496
2025-09-29,2.506293706293706
2025-09-30,2.8195804195804195
2025-10-01,2.976223776223776
2025-10-02,2.3496503496503496
2025-10-03,2.3496503496503496
2025-10-04,2.3496503496503496
2025-10-05,2.506293706293706
2025-10-06,2.8195804195804195
2025-10-07,3.446153846153846
2025-10-08,2.976223776223776
2025-10-09,2.3496503496503496
2025-10-10,2.1930069930069926
2025-10-11,2.506293706293706
2025-10-12,2.976223776223776
2025-10-13,2.8195804195804195
2025-10-14,3.7594405594405593
2025-10-15,3.2895104895104894
2025-10-16,4.699300699300699
2025-10-17,2.3496503496503496
2025-10-18,2.8195804195804195
2025-10-19,2.6629370629370626
2025-10-20,3.446153846153846
2025-10-21,3.916083916083916
2025-10-22,5.482517482517482
2025-10-23,13.314685314685313
2025-10-24,4.072727272727272
2025-10-25,4.699300699300699
2025-10-26,3.446153846153846
2025-10-27,3.916083916083916
2025-10-28,3.7594405594405593
2025-10-29,2.976223776223776
2025-10-30,3.6027972027972024
2025-10-31,3.2895104895104894
2025-11-01,3.1328671328671325
2025-11-02,3.446153846153846
2025-11-03,3.7594405594405593
2025-11-04,3.2895104895104894
2025-11-05,3.446153846153846
2025-11-06,3.6027972027972024
2025-11-07,3.446153846153846
2025-11-08,3.916083916083916
2025-11-09,3.446153846153846
2025-11-10,3.2895104895104894
2025-11-11,5.012587412587412
2025-11-12,5.012587412587412
2025-11-13,4.699300699300699
2025-11-14,4.699300699300699
2025-11-15,4.542657342657343
2025-11-16,3.446153846153846
2025-11-17,4.229370629370629
2025-11-18,4.229370629370629
2025-11-19,4.542657342657343
2025-11-20,5.482517482517482
2025-11-21,3.446153846153846
2025-11-22,4.386013986013985
2025-11-23,4.542657342657343
2025-11-24,3.446153846153846
2025-11-25,3.2895104895104894
2025-11-26,2.976223776223776
2025-11-27,3.446153846153846
2025-11-28,3.7594405594405593
2025-11-29,7.362237762237761
2025-11-30,4.386013986013985
2025-12-01,2.976223776223776
2025-12-02,3.7594405594405593
2025-12-03,3.446153846153846
2025-12-04,4.386013986013985
2025-12-05,4.229370629370629
2025-12-06,5.169230769230769
2025-12-07,3.916083916083916
2025-12-08,3.446153846153846
2025-12-09,3.7594405594405593
2025-12-10,3.7594405594405593
2025-12-11,3.777514792899408
2025-12-12,3.289510489510489
2025-12-13,4.181172673480365
2025-12-14,3.289510489510489
2025-12-15,3.1268423883808496
2025-12-16,3.4521785906401288
2025-12-17,3.289510489510489
2025-12-18,4.831845077998924
2025-12-19,5.157181280258203
2025-12-20,3.4521785906401288
2025-12-21,3.7353415814954274
2025-12-22,3.006347498655191
2025-12-23,3.289510489510489
2025-12-24,6.862183969876277
2025-12-25,6.6211941904249585
2025-12-26,5.036686390532544
2025-12-27,4.386013986013985
2025-12-28,3.614846691769768
2025-12-29,3.006347498655191
2025-12-30,4.060677783754707
2025-12-31,3.614846691769768
2026-01-01,2.9641742872512102
2026-01-02,3.614846691769768
2026-01-03,3.289510489510489
2026-01-04,4.018504572350726
2026-01-05,3.614846691769768
2026-01-06,3.777514792899408
2026-01-07,5.362022592791822
2026-01-08,4.669176976869284
2026-01-09,4.994513179128563
2026-01-10,3.7112426035502954
2026-01-11,3.1208176438945667
2026-01-12,3.37385691231845
2026-01-13,3.626896180742334
2026-01-14,3.9642818719741792
2026-01-15,4.217321140398063
2026-01-16,3.9642818719741792
2026-01-17,3.036471221086605
2026-01-18,3.37385691231845
2026-01-19,3.9642818719741792
2026-01-20,3.289510489510489
2026-01-21,3.37385691231845
2026-01-22,3.7955890263582566
2026-01-23,4.807746100053792
2026-01-24,4.217321140398063
2026-01-25,5.145131791285637
2026-01-26,4.301667563206024
2026-01-27,3.37385691231845
2026-01-28,3.5425497579343728
2026-01-29,4.386013986013985
2026-01-30,4.470360408821946
2026-01-31,4.470360408821946
2026-02-01,6.325981710597095
2026-02-02,4.470360408821946
2026-02-03,4.386013986013985
2026-02-04,8.434642280796126
2026-02-05,7.33813878429263
2026-02-06,5.060785368477675
2026-02-07,4.976438945669714
2026-02-08,4.723399677245831
2026-02-09,3.289510489510489
2026-02-10,3.9642818719741792
2026-02-11,3.7955890263582566
2026-02-12,4.301667563206024
2026-02-13,4.807746100053792
2026-02-14,3.7955890263582566
2026-02-15,4.723399677245831
2026-02-16,7.000753093060784
2026-02-17,5.904249596557288
2026-02-18,7.422485207100591
2026-02-19,5.651210328133404
2026-02-20,5.145131791285637
2026-02-21,4.976438945669714
2026-02-22,3.9642818719741792
2026-02-23,3.37385691231845
2026-02-24,3.289510489510489
2026-02-25,3.4582033351264116
2026-02-26,3.1208176438945667
2026-02-27,3.37385691231845
2026-02-28,3.036471221086605
2026-03-01,2.867778375470683
2026-03-02,3.1208176438945667
2026-03-03,3.37385691231845
2026-03-04,3.205164066702528
2026-03-05,2.952124798278644
2026-03-06,3.5425497579343728
2026-03-07,6.2416352877891335
2026-03-08,3.7112426035502954
2026-03-09,2.5303926842388376
2026-03-10,2.5303926842388376
2026-03-11,2.952124798278644
2026-03-12,2.2773534158149538
2026-03-13,2.7834319526627214
2026-03-14,3.205164066702528
2026-03-15,3.7112426035502954
2026-03-16,2.614739107046799
2026-03-17,3.289510489510489
2026-03-18,3.1208176438945667
2026-03-19,3.205164066702528
2026-03-20,2.7834319526627214
2026-03-21,2.867778375470683
2026-03-22,2.6990855298547602
2026-03-23,4.723399677245831
2026-03-24,4.217321140398063
2026-03-25,3.036471221086605
2026-03-26,2.952124798278644
2026-03-27,2.867778375470683
2026-03-28,2.952124798278644
2026-03-29,2.952124798278644
2026-03-30,2.952124798278644
2026-03-31,3.205164066702528
2026-04-01,3.036471221086605
2026-04-02,3.036471221086605
2026-04-03,2.614739107046799
2026-04-04,3.626896180742334
2026-04-05,3.626896180742334
2026-04-06,4.723399677245831
2026-04-07,3.036471221086605
2026-04-08,3.289510489510489
2026-04-09,3.289510489510489
2026-04-10,3.205164066702528
2026-04-11,3.289510489510489
2026-04-12,2.7834319526627214
2026-04-13,3.289510489510489
2026-04-14,2.5303926842388376
2026-04-15,2.614739107046799
2026-04-16,2.867778375470683
2026-04-17,2.867778375470683
2026-04-18,4.132974717590102
2026-04-19,3.626896180742334
2026-04-20,2.7834319526627214
2026-04-21,2.7834319526627214
2026-04-22,3.5425497579343728
2026-04-23,2.952124798278644
2026-04-24,2.7834319526627214
2026-04-25,2.952124798278644
2026-04-26,3.289510489510489
2026-04-27,2.952124798278644
2026-04-28,3.5425497579343728
2026-04-29,3.5425497579343728
2026-04-30,3.37385691231845
2026-05-01,3.4582033351264116
2026-05-02,3.9642818719741792
2026-05-03,4.301667563206024
2026-05-04,3.7955890263582566
2026-05-05,3.4582033351264116
2026-05-06,3.1208176438945667
2026-05-07,3.7112426035502954
2026-05-08,3.289510489510489
2026-05-09,4.048628294782141
2026-05-10,3.5425497579343728
2026-05-11,3.1208176438945667
2026-05-12,3.8799354491662177
2026-05-13,3.7955890263582566
2026-05-14,3.37385691231845
2026-05-15,3.7112426035502954
2026-05-16,3.1208176438945667
2026-05-17,3.205164066702528
2026-05-18,3.205164066702528
2026-05-19,3.205164066702528
2026-05-20,7.000753093060784
2026-05-21,5.482517482517482
2026-05-22,5.060785368477675
2026-05-23,4.807746100053792
2026-05-24,5.566863905325443
2026-05-25,6.410328133405056
2026-05-26,4.301667563206024
2026-05-27,3.205164066702528
2026-05-28,3.5425497579343728
2026-05-29,3.5425497579343728
2026-05-30,4.301667563206024
2026-05-31,4.386013986013985
