Time,msn
2024-09-24,53.61008250553279
2024-09-25,56.19370093953437
2024-09-26,54.90189172253358
2024-09-27,52.318273288532
2024-09-28,29.065707382517775
2024-09-29,27.12799355701659
2024-09-30,53.61008250553279
2024-10-01,55.54779633103397
2024-10-02,56.83960554803476
2024-10-03,51.0264640715312
2024-10-04,51.0264640715312
2024-10-05,31.00342120801896
2024-10-06,29.065707382517775
2024-10-07,54.25598711403318
2024-10-08,54.25598711403318
2024-10-09,56.19370093953437
2024-10-10,54.90189172253358
2024-10-11,48.44284563752962
2024-10-12,30.357516599518565
2024-10-13,29.065707382517775
2024-10-14,48.44284563752962
2024-10-15,51.0264640715312
2024-10-16,53.61008250553279
2024-10-17,53.61008250553279
2024-10-18,49.08875024603002
2024-10-19,29.71161199101817
2024-10-20,27.773898165516986
2024-10-21,52.318273288532
2024-10-22,51.672368680031596
2024-10-23,53.61008250553279
2024-10-24,52.96417789703239
2024-10-25,49.73465485453041
2024-10-26,30.357516599518565
2024-10-27,29.065707382517775
2024-10-28,54.25598711403318
2024-10-29,52.96417789703239
2024-10-30,52.96417789703239
2024-10-31,56.83960554803476
2024-11-01,51.672368680031596
2024-11-02,30.357516599518565
2024-11-03,31.00342120801896
2024-11-04,56.19370093953437
2024-11-05,62.00684241603792
2024-11-06,64.5904608500395
2024-11-07,54.90189172253358
2024-11-08,52.318273288532
2024-11-09,30.357516599518565
2024-11-10,28.41980277401738
2024-11-11,47.79694102902923
2024-11-12,54.25598711403318
2024-11-13,57.485510156535156
2024-11-14,51.672368680031596
2024-11-15,48.44284563752962
2024-11-16,29.065707382517775
2024-11-17,28.41980277401738
2024-11-18,50.38055946303081
2024-11-19,52.96417789703239
2024-11-20,51.672368680031596
2024-11-21,52.96417789703239
2024-11-22,47.79694102902923
2024-11-23,28.41980277401738
2024-11-24,27.773898165516986
2024-11-25,51.672368680031596
2024-11-26,46.50513181202844
2024-11-27,45.85922720352804
2024-11-28,26.482088948516196
2024-11-29,32.29523042501975
2024-11-30,27.12799355701659
2024-12-01,29.71161199101817
2024-12-02,47.15103642052883
2024-12-03,47.79694102902923
2024-12-04,51.0264640715312
2024-12-05,54.25598711403318
2024-12-06,47.79694102902923
2024-12-07,27.773898165516986
2024-12-08,32.29523042501975
2024-12-09,52.318273288532
2024-12-10,51.672368680031596
2024-12-11,52.96417789703239
2024-12-12,53.61008250553279
2024-12-13,47.79694102902923
2024-12-14,30.357516599518565
2024-12-15,29.71161199101817
2024-12-16,53.61008250553279
2024-12-17,53.61008250553279
2024-12-18,56.19370093953437
2024-12-19,53.61008250553279
2024-12-20,52.96417789703239
2024-12-21,29.71161199101817
2024-12-22,29.71161199101817
2024-12-23,48.44284563752962
2024-12-24,36.17065807602212
2024-12-25,27.773898165516986
2024-12-26,45.85922720352804
2024-12-27,43.92151337802686
2024-12-28,29.065707382517775
2024-12-29,30.357516599518565
2024-12-30,52.96417789703239
2024-12-31,43.92151337802686
2025-01-01,33.58703964202054
2025-01-02,54.90189172253358
2025-01-03,49.08875024603002
2025-01-04,30.357516599518565
2025-01-05,33.58703964202054
2025-01-06,52.318273288532
2025-01-07,54.25598711403318
2025-01-08,52.96417789703239
2025-01-09,56.19370093953437
2025-01-10,52.96417789703239
2025-01-11,30.357516599518565
2025-01-12,27.773898165516986
2025-01-13,53.61008250553279
2025-01-14,53.61008250553279
2025-01-15,57.485510156535156
2025-01-16,54.25598711403318
2025-01-17,51.672368680031596
2025-01-18,28.41980277401738
2025-01-19,29.71161199101817
2025-01-20,49.08875024603002
2025-01-21,56.19370093953437
2025-01-22,54.90189172253358
2025-01-23,52.96417789703239
2025-01-24,50.38055946303081
2025-01-25,30.357516599518565
2025-01-26,27.773898165516986
2025-01-27,54.25598711403318
2025-01-28,56.19370093953437
2025-01-29,58.13141476503555
2025-01-30,63.944556241539104
2025-01-31,54.25598711403318
2025-02-01,32.94113503352015
2025-02-02,30.357516599518565
2025-02-03,52.96417789703239
2025-02-04,54.90189172253358
2025-02-05,54.25598711403318
2025-02-06,56.19370093953437
2025-02-07,51.0264640715312
2025-02-08,32.29523042501975
2025-02-09,27.773898165516986
2025-02-10,55.54779633103397
2025-02-11,54.90189172253358
2025-02-12,55.54779633103397
2025-02-13,58.13141476503555
2025-02-14,52.318273288532
2025-02-15,30.357516599518565
2025-02-16,27.773898165516986
2025-02-17,47.79694102902923
2025-02-18,60.71503319903713
2025-02-19,54.25598711403318
2025-02-20,51.672368680031596
2025-02-21,51.672368680031596
2025-02-22,29.065707382517775
2025-02-23,30.357516599518565
2025-02-24,54.25598711403318
2025-02-25,52.96417789703239
2025-02-26,54.25598711403318
2025-02-27,54.90189172253358
2025-02-28,50.38055946303081
2025-03-01,32.29523042501975
2025-03-02,29.065707382517775
2025-03-03,52.96417789703239
2025-03-04,54.90189172253358
2025-03-05,58.13141476503555
2025-03-06,56.19370093953437
2025-03-07,53.61008250553279
2025-03-08,29.71161199101817
2025-03-09,27.773898165516986
2025-03-10,53.61008250553279
2025-03-11,56.83960554803476
2025-03-12,52.96417789703239
2025-03-13,51.672368680031596
2025-03-14,51.0264640715312
2025-03-15,30.357516599518565
2025-03-16,29.71161199101817
2025-03-17,52.318273288532
2025-03-18,51.672368680031596
2025-03-19,52.318273288532
2025-03-20,47.79694102902923
2025-03-21,47.15103642052883
2025-03-22,31.649325816519355
2025-03-23,29.065707382517775
2025-03-24,49.08875024603002
2025-03-25,48.44284563752962
2025-03-26,55.54779633103397
2025-03-27,48.44284563752962
2025-03-28,49.73465485453041
2025-03-29,27.773898165516986
2025-03-30,26.482088948516196
2025-03-31,49.08875024603002
2025-04-01,46.50513181202844
2025-04-02,51.672368680031596
2025-04-03,53.61008250553279
2025-04-04,48.44284563752962
2025-04-05,29.065707382517775
2025-04-06,27.773898165516986
2025-04-07,54.25598711403318
2025-04-08,52.96417789703239
2025-04-09,51.0264640715312
2025-04-10,51.0264640715312
2025-04-11,50.38055946303081
2025-04-12,29.065707382517775
2025-04-13,25.190279731515403
2025-04-14,50.38055946303081
2025-04-15,51.11888676578343
2025-04-16,51.73281241923838
2025-04-17,52.34673807269333
2025-04-18,38.87235265172997
2025-04-19,25.10699388156187
2025-04-20,26.33484518847176
2025-04-21,50.21398776312374
2025-04-22,48.66318415196365
2025-04-23,49.6000621096688
2025-04-24,48.3722108027589
2025-04-25,42.55590657245965
2025-04-26,27.8536698445864
2025-04-27,25.10699388156187
2025-04-28,49.891035458873546
2025-04-29,48.98613645621385
2025-04-30,47.75828514930396
2025-05-01,48.049258498508706
2025-05-02,45.01160918627943
2025-05-03,29.69544680495124
2025-05-04,27.239744191131457
2025-05-05,47.75828514930396
2025-05-06,48.3722108027589
2025-05-07,45.91650818893912
2025-05-08,52.34673807269333
2025-05-09,45.30258253548418
2025-05-10,26.62581853767651
2025-05-11,25.720919535016815
2025-05-12,51.73281241923838
2025-05-13,50.82791341657868
2025-05-14,51.11888676578343
2025-05-15,49.46546936480718
2025-05-16,44.80989577753121
2025-05-17,27.35149482524632
2025-05-18,27.35149482524632
2025-05-19,52.375202856854656
2025-05-20,53.53909625367365
2025-05-21,51.79325615844516
2025-05-22,52.375202856854656
2025-05-23,42.48210898389322
2025-05-24,26.187601428427328
2025-05-25,25.605654730017832
2025-05-26,27.933441523655816
2025-05-27,50.62936276162617
2025-05-28,52.375202856854656
2025-05-29,50.62936276162617
2025-05-30,44.227949079121714
2025-05-31,26.187601428427328
2025-06-01,25.605654730017832
2025-06-02,49.46546936480718
2025-06-03,51.79325615844516
2025-06-04,48.301575967988185
2025-06-05,47.71962926957869
2025-06-06,44.80989577753121
2025-06-07,26.187601428427328
2025-06-08,26.769548126836824
2025-06-09,58.19466984094962
2025-06-10,52.375202856854656
2025-06-11,50.04741606321667
2025-06-12,51.79325615844516
2025-06-13,48.88352266639768
2025-06-14,30.8431750157033
2025-06-15,28.515388222065315
2025-06-16,52.95714955526415
2025-06-17,51.211309460035665
2025-06-18,53.53909625367365
2025-06-19,45.9737891743502
2025-06-20,39.57237549184574
2025-06-21,28.515388222065315
2025-06-22,32.58901511093179
2025-06-23,53.53909625367365
2025-06-24,52.375202856854656
2025-06-25,49.46546936480718
2025-06-26,52.95714955526415
2025-06-27,44.80989577753121
2025-06-28,27.933441523655816
2025-06-29,25.023708031608336
2025-06-30,48.301575967988185
2025-07-01,46.5557358727597
2025-07-02,45.9737891743502
2025-07-03,41.900162285483724
2025-07-04,29.09733492047481
2025-07-05,28.515388222065315
2025-07-06,27.933441523655816
2025-07-07,50.62936276162617
2025-07-08,46.5557358727597
2025-07-09,47.137682571169194
2025-07-10,47.137682571169194
2025-07-11,41.900162285483724
2025-07-12,26.769548126836824
2025-07-13,27.933441523655816
2025-07-14,48.88352266639768
2025-07-15,48.88352266639768
2025-07-16,47.137682571169194
2025-07-17,44.80989577753121
2025-07-18,42.48210898389322
2025-07-19,26.187601428427328
2025-07-20,28.515388222065315
2025-07-21,48.301575967988185
2025-07-22,51.211309460035665
2025-07-23,48.88352266639768
2025-07-24,48.301575967988185
2025-07-25,39.57237549184574
2025-07-26,26.187601428427328
2025-07-27,25.605654730017832
2025-07-28,47.137682571169194
2025-07-29,45.9737891743502
2025-07-30,47.71962926957869
2025-07-31,44.227949079121714
2025-08-01,43.064055682302715
2025-08-02,26.769548126836824
2025-08-03,27.35149482524632
2025-08-04,47.71962926957869
2025-08-05,45.9737891743502
2025-08-06,45.9737891743502
2025-08-07,44.80989577753121
2025-08-08,42.48210898389322
2025-08-09,26.187601428427328
2025-08-10,25.023708031608336
2025-08-11,48.301575967988185
2025-08-12,48.88352266639768
2025-08-13,47.71962926957869
2025-08-14,48.88352266639768
2025-08-15,44.80989577753121
2025-08-16,27.933441523655816
2025-08-17,26.769548126836824
2025-08-18,48.301575967988185
2025-08-19,49.46546936480718
2025-08-20,47.137682571169194
2025-08-21,47.71962926957869
2025-08-22,44.227949079121714
2025-08-23,26.769548126836824
2025-08-24,25.023708031608336
2025-08-25,52.95714955526415
2025-08-26,52.375202856854656
2025-08-27,52.375202856854656
2025-08-28,52.95714955526415
2025-08-29,41.900162285483724
2025-08-30,25.605654730017832
2025-08-31,25.605654730017832
2025-09-01,28.515388222065315
2025-09-02,49.46546936480718
2025-09-03,50.62936276162617
2025-09-04,48.301575967988185
2025-09-05,47.137682571169194
2025-09-06,24.44176133319884
2025-09-07,24.44176133319884
2025-09-08,47.71962926957869
2025-09-09,48.88352266639768
2025-09-10,52.375202856854656
2025-09-11,56.448829745721135
2025-09-12,54.121042952083144
2025-09-13,27.35149482524632
2025-09-14,25.605654730017832
2025-09-15,48.88352266639768
2025-09-16,50.04741606321667
2025-09-17,48.88352266639768
2025-09-18,50.62936276162617
2025-09-19,47.71962926957869
2025-09-20,25.605654730017832
2025-09-21,25.605654730017832
2025-09-22,50.62936276162617
2025-09-23,51.79325615844516
2025-09-24,48.88352266639768
2025-09-25,48.301575967988185
2025-09-26,45.9737891743502
2025-09-27,26.187601428427328
2025-09-28,27.35149482524632
2025-09-29,51.79325615844516
2025-09-30,51.211309460035665
2025-10-01,51.79325615844516
2025-10-02,48.88352266639768
2025-10-03,42.48210898389322
2025-10-04,27.35149482524632
2025-10-05,23.859814634789345
2025-10-06,47.137682571169194
2025-10-07,45.9737891743502
2025-10-08,48.88352266639768
2025-10-09,50.62936276162617
2025-10-10,43.064055682302715
2025-10-11,26.769548126836824
2025-10-12,25.605654730017832
2025-10-13,44.227949079121714
2025-10-14,47.71962926957869
2025-10-15,48.301575967988185
2025-10-16,47.71962926957869
2025-10-17,47.137682571169194
2025-10-18,25.605654730017832
2025-10-19,25.023708031608336
2025-10-20,51.211309460035665
2025-10-21,50.04741606321667
2025-10-22,51.211309460035665
2025-10-23,48.88352266639768
2025-10-24,47.137682571169194
2025-10-25,27.35149482524632
2025-10-26,25.605654730017832
2025-10-27,49.46546936480718
2025-10-28,51.79325615844516
2025-10-29,54.121042952083144
2025-10-30,51.211309460035665
2025-10-31,45.391842475940706
2025-11-01,27.35149482524632
2025-11-02,25.023708031608336
2025-11-03,48.301575967988185
2025-11-04,45.391842475940706
2025-11-05,51.211309460035665
2025-11-06,50.62936276162617
2025-11-07,50.62936276162617
2025-11-08,29.09733492047481
2025-11-09,25.023708031608336
2025-11-10,49.46546936480718
2025-11-11,45.9737891743502
2025-11-12,51.211309460035665
2025-11-13,54.70298965049264
2025-11-14,48.88352266639768
2025-11-15,26.187601428427328
2025-11-16,27.933441523655816
2025-11-17,50.62936276162617
2025-11-18,51.79325615844516
2025-11-19,51.211309460035665
2025-11-20,51.79325615844516
2025-11-21,49.46546936480718
2025-11-22,26.769548126836824
2025-11-23,25.023708031608336
2025-11-24,45.9737891743502
2025-11-25,48.301575967988185
2025-11-26,39.57237549184574
2025-11-27,24.44176133319884
2025-11-28,26.769548126836824
2025-11-29,27.35149482524632
2025-11-30,25.605654730017832
2025-12-01,44.227949079121714
2025-12-02,48.301575967988185
2025-12-03,44.80989577753121
2025-12-04,45.9737891743502
2025-12-05,45.9737891743502
2025-12-06,28.515388222065315
2025-12-07,25.023708031608336
2025-12-08,49.46546936480718
2025-12-09,50.62936276162617
2025-12-10,50.04741606321667
2025-12-11,47.53764087268334
2025-12-12,51.188593423834334
2025-12-13,25.594296711917167
2025-12-14,25.594296711917167
2025-12-15,51.188593423834334
2025-12-16,52.87799023827252
2025-12-17,54.27641370350594
2025-12-18,52.87799023827252
2025-12-19,49.499196609396165
2025-12-20,27.283693526355343
2025-12-21,24.468032168958388
2025-12-22,40.21692134345125
2025-12-23,40.507894692655995
2025-12-24,30.934646077506336
2025-12-25,23.3417676259996
2025-12-26,30.934646077506336
2025-12-27,26.15742898339656
2025-12-28,25.031164440437777
2025-12-29,39.65378907197186
2025-12-30,37.40125998605429
2025-12-31,36.002836520820864
2026-01-01,23.904899897478995
2026-01-02,32.62404289194451
2026-01-03,27.283693526355343
2026-01-04,25.031164440437777
2026-01-05,42.46945042936882
2026-01-06,45.84824405824517
2026-01-07,43.5957149723276
2026-01-08,45.557270709040424
2026-01-09,47.24666752347859
2026-01-10,26.127256538365792
2026-01-11,26.127256538365792
2026-01-12,47.355652475788
2026-01-13,49.532923853985146
2026-01-14,45.17838109759085
2026-01-15,46.81133463123871
2026-01-16,47.355652475788
2026-01-17,26.127256538365792
2026-01-18,24.49430300471793
2026-01-19,35.92497774025296
2026-01-20,48.44428816488657
2026-01-21,50.62155954308372
2026-01-22,47.355652475788
2026-01-23,43.54542756394299
2026-01-24,27.760210072013653
2026-01-25,28.84884576111223
2026-01-26,41.91247403029512
2026-01-27,46.267016786689425
2026-01-28,47.355652475788
2026-01-29,46.81133463123871
2026-01-30,46.81133463123871
2026-01-31,26.127256538365792
2026-02-01,25.582938693816505
2026-02-02,44.63406325304156
2026-02-03,46.267016786689425
2026-02-04,46.81133463123871
2026-02-05,45.722698942140134
2026-02-06,46.81133463123871
2026-02-07,26.67157438291508
2026-02-08,23.949985160168644
2026-02-09,43.54542756394299
2026-02-10,48.98860600943586
2026-02-11,50.077241698534436
2026-02-12,50.077241698534436
2026-02-13,46.267016786689425
2026-02-14,27.215892227464366
2026-02-15,23.949985160168644
2026-02-16,37.55793127390083
2026-02-17,43.54542756394299
2026-02-18,46.81133463123871
2026-02-19,45.17838109759085
2026-02-20,47.89997032033729
2026-02-21,25.038620849267218
2026-02-22,26.67157438291508
2026-02-23,46.267016786689425
2026-02-24,49.532923853985146
2026-02-25,47.355652475788
2026-02-26,45.722698942140134
2026-02-27,45.17838109759085
2026-02-28,28.84884576111223
2026-03-01,29.393163605661517
2026-03-02,48.44428816488657
2026-03-03,51.16587738763301
2026-03-04,48.98860600943586
2026-03-05,51.16587738763301
2026-03-06,48.98860600943586
2026-03-07,28.30452791656294
2026-03-08,27.215892227464366
2026-03-09,50.077241698534436
2026-03-10,51.16587738763301
2026-03-11,49.532923853985146
2026-03-12,50.077241698534436
2026-03-13,51.16587738763301
2026-03-14,28.84884576111223
2026-03-15,26.67157438291508
2026-03-16,47.355652475788
2026-03-17,46.81133463123871
2026-03-18,44.08974540849228
2026-03-19,47.89997032033729
2026-03-20,42.45679187484441
2026-03-21,27.760210072013653
2026-03-22,27.215892227464366
2026-03-23,48.44428816488657
2026-03-24,47.89997032033729
2026-03-25,48.44428816488657
2026-03-26,46.81133463123871
2026-03-27,47.355652475788
2026-03-28,26.127256538365792
2026-03-29,25.038620849267218
2026-03-30,44.63406325304156
2026-03-31,44.63406325304156
2026-04-01,44.63406325304156
2026-04-02,46.81133463123871
2026-04-03,36.46929558480225
2026-04-04,28.84884576111223
2026-04-05,23.949985160168644
2026-04-06,43.001109719393696
2026-04-07,47.355652475788
2026-04-08,45.722698942140134
2026-04-09,44.08974540849228
2026-04-10,42.45679187484441
2026-04-11,25.038620849267218
2026-04-12,24.49430300471793
2026-04-13,45.722698942140134
2026-04-14,45.722698942140134
2026-04-15,44.08974540849228
2026-04-16,46.81133463123871
2026-04-17,43.54542756394299
2026-04-18,24.49430300471793
2026-04-19,23.949985160168644
2026-04-20,45.722698942140134
2026-04-21,47.89997032033729
2026-04-22,44.08974540849228
2026-04-23,41.36815618574584
2026-04-24,43.001109719393696
2026-04-25,24.49430300471793
2026-04-26,27.215892227464366
2026-04-27,48.98860600943586
2026-04-28,48.44428816488657
2026-04-29,45.17838109759085
2026-04-30,45.17838109759085
2026-05-01,41.91247403029512
2026-05-02,25.038620849267218
2026-05-03,22.861349471070067
2026-05-04,43.54542756394299
2026-05-05,45.722698942140134
2026-05-06,46.267016786689425
2026-05-07,46.267016786689425
2026-05-08,43.54542756394299
2026-05-09,25.038620849267218
2026-05-10,23.949985160168644
2026-05-11,45.722698942140134
2026-05-12,43.54542756394299
2026-05-13,44.08974540849228
2026-05-14,44.08974540849228
2026-05-15,41.91247403029512
2026-05-16,23.949985160168644
2026-05-17,24.49430300471793
2026-05-18,43.54542756394299
2026-05-19,47.355652475788
2026-05-20,46.267016786689425
2026-05-21,44.63406325304156
2026-05-22,43.001109719393696
2026-05-23,25.038620849267218
2026-05-24,23.405667315619354
2026-05-25,24.49430300471793
2026-05-26,40.82383834119655
2026-05-27,41.91247403029512
2026-05-28,42.45679187484441
2026-05-29,38.6465669629994
2026-05-30,25.038620849267218
2026-05-31,22.861349471070067
