Time,southwest
2024-09-23,46.82520366460632
2024-09-24,44.83264180653797
2024-09-25,50.81032738074303
2024-09-26,47.8214845936405
2024-09-27,46.82520366460632
2024-09-28,37.85867530329873
2024-09-29,38.85495623233291
2024-09-30,43.83636087750379
2024-10-01,46.82520366460632
2024-10-02,48.81776552267468
2024-10-03,49.814046451708855
2024-10-04,47.8214845936405
2024-10-05,37.85867530329873
2024-10-06,41.84379901943544
2024-10-07,48.81776552267468
2024-10-08,44.83264180653797
2024-10-09,42.840079948469615
2024-10-10,43.83636087750379
2024-10-11,41.84379901943544
2024-10-12,35.866113445230376
2024-10-13,35.866113445230376
2024-10-14,44.83264180653797
2024-10-15,43.83636087750379
2024-10-16,41.84379901943544
2024-10-17,43.83636087750379
2024-10-18,44.83264180653797
2024-10-19,35.866113445230376
2024-10-20,36.862394374264554
2024-10-21,40.84751809040126
2024-10-22,42.840079948469615
2024-10-23,42.840079948469615
2024-10-24,42.840079948469615
2024-10-25,40.84751809040126
2024-10-26,33.87355158716202
2024-10-27,34.8698325161962
2024-10-28,40.84751809040126
2024-10-29,40.84751809040126
2024-10-30,39.85123716136708
2024-10-31,39.85123716136708
2024-11-01,37.85867530329873
2024-11-02,35.866113445230376
2024-11-03,35.866113445230376
2024-11-04,40.84751809040126
2024-11-05,35.866113445230376
2024-11-06,25.903304154888605
2024-11-07,41.84379901943544
2024-11-08,42.840079948469615
2024-11-09,37.85867530329873
2024-11-10,37.85867530329873
2024-11-11,41.84379901943544
2024-11-12,41.84379901943544
2024-11-13,44.83264180653797
2024-11-14,39.85123716136708
2024-11-15,38.85495623233291
2024-11-16,34.8698325161962
2024-11-17,34.8698325161962
2024-11-18,40.84751809040126
2024-11-19,40.84751809040126
2024-11-20,39.85123716136708
2024-11-21,39.85123716136708
2024-11-22,42.840079948469615
2024-11-23,36.862394374264554
2024-11-24,34.8698325161962
2024-11-25,38.85495623233291
2024-11-26,42.840079948469615
2024-11-27,42.840079948469615
2024-11-28,30.88470880005949
2024-11-29,33.87355158716202
2024-11-30,38.85495623233291
2024-12-01,39.85123716136708
2024-12-02,48.81776552267468
2024-12-03,54.79545109687974
2024-12-04,43.83636087750379
2024-12-05,39.85123716136708
2024-12-06,39.85123716136708
2024-12-07,32.87727065812784
2024-12-08,32.87727065812784
2024-12-09,37.85867530329873
2024-12-10,38.85495623233291
2024-12-11,38.85495623233291
2024-12-12,39.85123716136708
2024-12-13,39.85123716136708
2024-12-14,34.8698325161962
2024-12-15,32.87727065812784
2024-12-16,38.85495623233291
2024-12-17,39.85123716136708
2024-12-18,39.85123716136708
2024-12-19,41.84379901943544
2024-12-20,43.83636087750379
2024-12-21,48.81776552267468
2024-12-22,41.84379901943544
2024-12-23,41.84379901943544
2024-12-24,36.862394374264554
2024-12-25,28.892146941991136
2024-12-26,45.82892273557215
2024-12-27,47.8214845936405
2024-12-28,44.83264180653797
2024-12-29,46.82520366460632
2024-12-30,46.82520366460632
2024-12-31,43.83636087750379
2025-01-01,37.85867530329873
2025-01-02,46.82520366460632
2025-01-03,47.8214845936405
2025-01-04,46.82520366460632
2025-01-05,46.82520366460632
2025-01-06,53.79917016784556
2025-01-07,54.79545109687974
2025-01-08,49.814046451708855
2025-01-09,47.8214845936405
2025-01-10,43.83636087750379
2025-01-11,37.85867530329873
2025-01-12,39.85123716136708
2025-01-13,43.83636087750379
2025-01-14,41.84379901943544
2025-01-15,44.83264180653797
2025-01-16,46.82520366460632
2025-01-17,43.83636087750379
2025-01-18,35.866113445230376
2025-01-19,33.87355158716202
2025-01-20,41.84379901943544
2025-01-21,43.83636087750379
2025-01-22,43.83636087750379
2025-01-23,40.84751809040126
2025-01-24,39.85123716136708
2025-01-25,34.8698325161962
2025-01-26,35.866113445230376
2025-01-27,41.84379901943544
2025-01-28,45.82892273557215
2025-01-29,40.84751809040126
2025-01-30,41.84379901943544
2025-01-31,39.85123716136708
2025-02-01,35.866113445230376
2025-02-02,36.862394374264554
2025-02-03,36.862394374264554
2025-02-04,40.84751809040126
2025-02-05,40.84751809040126
2025-02-06,41.84379901943544
2025-02-07,39.85123716136708
2025-02-08,33.87355158716202
2025-02-09,31.880989729093667
2025-02-10,37.85867530329873
2025-02-11,42.840079948469615
2025-02-12,46.82520366460632
2025-02-13,44.83264180653797
2025-02-14,45.82892273557215
2025-02-15,40.84751809040126
2025-02-16,42.840079948469615
2025-02-17,48.81776552267468
2025-02-18,61.76941760011898
2025-02-19,48.81776552267468
2025-02-20,48.81776552267468
2025-02-21,44.83264180653797
2025-02-22,40.84751809040126
2025-02-23,38.85495623233291
2025-02-24,44.83264180653797
2025-02-25,52.80288923881139
2025-02-26,59.77685574205063
2025-02-27,48.81776552267468
2025-02-28,41.84379901943544
2025-03-01,38.85495623233291
2025-03-02,38.85495623233291
2025-03-03,45.82892273557215
2025-03-04,46.82520366460632
2025-03-05,44.83264180653797
2025-03-06,47.8214845936405
2025-03-07,49.814046451708855
2025-03-08,42.840079948469615
2025-03-09,41.84379901943544
2025-03-10,45.82892273557215
2025-03-11,99.62809290341771
2025-03-12,76.71363153563163
2025-03-13,51.80660830977721
2025-03-14,50.81032738074303
2025-03-15,44.83264180653797
2025-03-16,45.82892273557215
2025-03-17,49.814046451708855
2025-03-18,45.82892273557215
2025-03-19,45.82892273557215
2025-03-20,46.82520366460632
2025-03-21,42.840079948469615
2025-03-22,39.85123716136708
2025-03-23,41.84379901943544
2025-03-24,42.840079948469615
2025-03-25,42.840079948469615
2025-03-26,43.83636087750379
2025-03-27,45.82892273557215
2025-03-28,43.83636087750379
2025-03-29,37.85867530329873
2025-03-30,40.84751809040126
2025-03-31,48.81776552267468
2025-04-01,45.82892273557215
2025-04-02,42.840079948469615
2025-04-03,45.82892273557215
2025-04-04,41.84379901943544
2025-04-05,37.85867530329873
2025-04-06,39.85123716136708
2025-04-07,44.83264180653797
2025-04-08,40.84751809040126
2025-04-09,40.84751809040126
2025-04-10,43.83636087750379
2025-04-11,41.84379901943544
2025-04-12,37.85867530329873
2025-04-13,33.87355158716202
2025-04-14,42.840079948469615
2025-04-15,42.236475678773544
2025-04-16,42.73461614329064
2025-04-17,43.53296190596344
2025-04-18,41.137924617945025
2025-04-19,32.949926727628295
2025-04-20,32.15158096495549
2025-04-21,43.83316720411916
2025-04-22,45.23192356310339
2025-04-23,43.83316720411916
2025-04-24,44.133372502274874
2025-04-25,40.837719319789315
2025-04-26,34.048477788456815
2025-04-27,38.94082249628799
2025-04-28,45.730064027620486
2025-04-29,43.53296190596344
2025-04-30,44.931718264947676
2025-05-01,46.828615088449
2025-05-02,43.83316720411916
2025-05-03,36.743720374630946
2025-05-04,37.04392567278666
2025-05-05,43.83316720411916
2025-05-06,43.83316720411916
2025-05-07,43.83316720411916
2025-05-08,43.034821441446354
2025-05-09,43.83316720411916
2025-05-10,37.842271435459466
2025-05-11,35.64516931380243
2025-05-12,44.931718264947676
2025-05-13,46.0302693257762
2025-05-14,44.133372502274874
2025-05-15,48.032847704914545
2025-05-16,44.430384127045954
2025-05-17,42.028741741800225
2025-05-18,41.42833114548879
2025-05-19,48.032847704914545
2025-05-20,46.23161591598025
2025-05-21,44.430384127045954
2025-05-22,46.23161591598025
2025-05-23,43.82997353073452
2025-05-24,37.8258675676202
2025-05-25,37.22545697130877
2025-05-26,45.03079472335738
2025-05-27,55.237774860651726
2025-05-28,56.43859605327459
2025-05-29,48.63325830122597
2025-05-30,43.82997353073452
2025-05-31,39.627099356554496
2025-06-01,40.827920549177364
2025-06-02,48.63325830122597
2025-06-03,52.836132475405996
2025-06-04,54.03695366802886
2025-06-05,51.0349006864717
2025-06-06,50.43449009016027
2025-06-07,41.42833114548879
2025-06-08,42.028741741800225
2025-06-09,48.63325830122597
2025-06-10,46.23161591598025
2025-06-11,43.82997353073452
2025-06-12,49.233668897537406
2025-06-13,45.631205319668815
2025-06-14,36.024635778685905
2025-06-15,39.02668876024307
2025-06-16,47.43243710860311
2025-06-17,51.635311282783135
2025-06-18,51.0349006864717
2025-06-19,55.237774860651726
2025-06-20,43.82997353073452
2025-06-21,38.426278163931634
2025-06-22,37.8258675676202
2025-06-23,42.62915233811166
2025-06-24,46.23161591598025
2025-06-25,48.63325830122597
2025-06-26,53.43654307171743
2025-06-27,49.83407949384884
2025-06-28,44.430384127045954
2025-06-29,41.42833114548879
2025-06-30,45.03079472335738
2025-07-01,48.032847704914545
2025-07-02,46.83202651229168
2025-07-03,48.032847704914545
2025-07-04,38.426278163931634
2025-07-05,36.62504637499734
2025-07-06,43.82997353073452
2025-07-07,54.63736426434029
2025-07-08,57.63941724589745
2025-07-09,60.04105963114318
2025-07-10,55.83818545696315
2025-07-11,54.63736426434029
2025-07-12,40.22750995286593
2025-07-13,45.631205319668815
2025-07-14,53.43654307171743
2025-07-15,52.23572187909456
2025-07-16,49.83407949384884
2025-07-17,52.836132475405996
2025-07-18,45.631205319668815
2025-07-19,42.62915233811166
2025-07-20,48.63325830122597
2025-07-21,48.63325830122597
2025-07-22,57.03900664958602
2025-07-23,52.836132475405996
2025-07-24,50.43449009016027
2025-07-25,50.43449009016027
2025-07-26,59.44064903483175
2025-07-27,47.43243710860311
2025-07-28,51.0349006864717
2025-07-29,50.43449009016027
2025-07-30,50.43449009016027
2025-07-31,54.63736426434029
2025-08-01,53.43654307171743
2025-08-02,43.229562934423086
2025-08-03,43.82997353073452
2025-08-04,51.0349006864717
2025-08-05,49.233668897537406
2025-08-06,48.63325830122597
2025-08-07,50.43449009016027
2025-08-08,46.23161591598025
2025-08-09,40.827920549177364
2025-08-10,44.430384127045954
2025-08-11,48.63325830122597
2025-08-12,48.63325830122597
2025-08-13,48.032847704914545
2025-08-14,52.836132475405996
2025-08-15,46.23161591598025
2025-08-16,40.827920549177364
2025-08-17,40.22750995286593
2025-08-18,48.032847704914545
2025-08-19,48.032847704914545
2025-08-20,46.23161591598025
2025-08-21,44.430384127045954
2025-08-22,43.82997353073452
2025-08-23,38.426278163931634
2025-08-24,40.22750995286593
2025-08-25,48.63325830122597
2025-08-26,46.83202651229168
2025-08-27,46.23161591598025
2025-08-28,46.83202651229168
2025-08-29,47.43243710860311
2025-08-30,36.62504637499734
2025-08-31,33.62299339344018
2025-09-01,40.22750995286593
2025-09-02,47.43243710860311
2025-09-03,42.028741741800225
2025-09-04,43.82997353073452
2025-09-05,43.82997353073452
2025-09-06,34.22340398975161
2025-09-07,35.42422518237448
2025-09-08,44.430384127045954
2025-09-09,42.62915233811166
2025-09-10,43.82997353073452
2025-09-11,42.62915233811166
2025-09-12,41.42833114548879
2025-09-13,36.024635778685905
2025-09-14,36.024635778685905
2025-09-15,43.229562934423086
2025-09-16,43.82997353073452
2025-09-17,43.229562934423086
2025-09-18,43.229562934423086
2025-09-19,40.827920549177364
2025-09-20,35.42422518237448
2025-09-21,34.823814586063044
2025-09-22,42.028741741800225
2025-09-23,42.62915233811166
2025-09-24,42.028741741800225
2025-09-25,41.42833114548879
2025-09-26,42.028741741800225
2025-09-27,37.8258675676202
2025-09-28,34.823814586063044
2025-09-29,43.229562934423086
2025-09-30,43.82997353073452
2025-10-01,43.229562934423086
2025-10-02,45.03079472335738
2025-10-03,43.82997353073452
2025-10-04,34.823814586063044
2025-10-05,35.42422518237448
2025-10-06,43.229562934423086
2025-10-07,43.82997353073452
2025-10-08,44.430384127045954
2025-10-09,47.43243710860311
2025-10-10,46.23161591598025
2025-10-11,40.22750995286593
2025-10-12,37.22545697130877
2025-10-13,48.032847704914545
2025-10-14,47.43243710860311
2025-10-15,44.430384127045954
2025-10-16,46.23161591598025
2025-10-17,42.62915233811166
2025-10-18,37.8258675676202
2025-10-19,39.627099356554496
2025-10-20,48.032847704914545
2025-10-21,45.03079472335738
2025-10-22,45.631205319668815
2025-10-23,45.631205319668815
2025-10-24,43.82997353073452
2025-10-25,34.823814586063044
2025-10-26,39.02668876024307
2025-10-27,43.229562934423086
2025-10-28,41.42833114548879
2025-10-29,40.827920549177364
2025-10-30,42.62915233811166
2025-10-31,39.02668876024307
2025-11-01,34.22340398975161
2025-11-02,37.8258675676202
2025-11-03,46.23161591598025
2025-11-04,45.03079472335738
2025-11-05,43.82997353073452
2025-11-06,55.83818545696315
2025-11-07,58.23982784220888
2025-11-08,43.82997353073452
2025-11-09,43.82997353073452
2025-11-10,50.43449009016027
2025-11-11,44.430384127045954
2025-11-12,43.229562934423086
2025-11-13,42.62915233811166
2025-11-14,40.827920549177364
2025-11-15,33.62299339344018
2025-11-16,36.62504637499734
2025-11-17,40.827920549177364
2025-11-18,40.22750995286593
2025-11-19,41.42833114548879
2025-11-20,41.42833114548879
2025-11-21,42.62915233811166
2025-11-22,37.8258675676202
2025-11-23,35.42422518237448
2025-11-24,41.42833114548879
2025-11-25,40.827920549177364
2025-11-26,38.426278163931634
2025-11-27,27.01847683401443
2025-11-28,31.821761604505884
2025-11-29,39.02668876024307
2025-11-30,46.83202651229168
2025-12-01,51.0349006864717
2025-12-02,54.63736426434029
2025-12-03,45.03079472335738
2025-12-04,42.62915233811166
2025-12-05,37.8258675676202
2025-12-06,33.62299339344018
2025-12-07,34.823814586063044
2025-12-08,38.426278163931634
2025-12-09,39.02668876024307
2025-12-10,37.22545697130877
2025-12-11,39.63420957848616
2025-12-12,40.53955340403157
2025-12-13,38.42393252370675
2025-12-14,34.79310135936856
2025-12-15,40.239348105875855
2025-12-16,38.42393252370675
2025-12-17,38.42393252370675
2025-12-18,42.354968986200674
2025-12-19,45.08045632499345
2025-12-20,43.87017927021405
2025-12-21,37.21365546892736
2025-12-22,42.659902215434656
2025-12-23,40.53955340403157
2025-12-24,35.39823988675826
2025-12-25,26.926300503302475
2025-12-26,42.659902215434656
2025-12-27,44.47531779760375
2025-12-28,44.47531779760375
2025-12-29,47.50101043455224
2025-12-30,45.08045632499345
2025-12-31,40.53955340403157
2026-01-01,34.187962831978865
2026-01-02,39.02907105109646
2026-01-03,41.74983045881097
2026-01-04,41.44962516065525
2026-01-05,45.380661623149166
2026-01-06,45.68559485238315
2026-01-07,46.895871907162544
2026-01-08,42.05476368804496
2026-01-09,43.56524604098007
2026-01-10,38.42158688348188
2026-01-11,35.37225459114205
2026-01-12,41.47091917582171
2026-01-13,42.690652092757645
2026-01-14,40.86105271735375
2026-01-15,43.300518551225615
2026-01-16,41.47091917582171
2026-01-17,37.81172042501392
2026-01-18,34.15252167420612
2026-01-19,40.86105271735375
2026-01-20,42.690652092757645
2026-01-21,43.91038500969358
2026-01-22,44.52025146816155
2026-01-23,40.25118625888578
2026-01-24,36.591987508077985
2026-01-25,38.42158688348188
2026-01-26,46.34985084356545
2026-01-27,47.56958376050138
2026-01-28,46.34985084356545
2026-01-29,40.86105271735375
2026-01-30,40.86105271735375
2026-01-31,36.591987508077985
2026-02-01,39.03145334194985
2026-02-02,42.690652092757645
2026-02-03,41.47091917582171
2026-02-04,41.47091917582171
2026-02-05,42.08078563428968
2026-02-06,39.64131980041782
2026-02-07,34.76238813267408
2026-02-08,32.93278875727019
2026-02-09,35.37225459114205
2026-02-10,40.86105271735375
2026-02-11,43.300518551225615
2026-02-12,45.13011792662951
2026-02-13,40.25118625888578
2026-02-14,37.20185396654595
2026-02-15,36.591987508077985
2026-02-16,46.34985084356545
2026-02-17,46.95971730203341
2026-02-18,45.73998438509748
2026-02-19,45.73998438509748
2026-02-20,42.08078563428968
2026-02-21,40.86105271735375
2026-02-22,42.08078563428968
2026-02-23,48.17945021896934
2026-02-24,46.95971730203341
2026-02-25,43.91038500969358
2026-02-26,45.13011792662951
2026-02-27,45.13011792662951
2026-02-28,39.03145334194985
2026-03-01,40.86105271735375
2026-03-02,46.34985084356545
2026-03-03,50.009049594373245
2026-03-04,47.56958376050138
2026-03-05,48.17945021896934
2026-03-06,47.56958376050138
2026-03-07,58.54718001292477
2026-03-08,60.37677938832867
2026-03-09,54.27811480364901
2026-03-10,50.009049594373245
2026-03-11,49.399183135905275
2026-03-12,50.61891605284121
2026-03-13,50.61891605284121
2026-03-14,50.61891605284121
2026-03-15,51.22878251130918
2026-03-16,60.98664584679664
2026-03-17,53.05838188671308
2026-03-18,47.56958376050138
2026-03-19,45.73998438509748
2026-03-20,41.47091917582171
2026-03-21,40.86105271735375
2026-03-22,42.690652092757645
2026-03-23,47.56958376050138
2026-03-24,50.009049594373245
2026-03-25,44.52025146816155
2026-03-26,45.13011792662951
2026-03-27,42.08078563428968
2026-03-28,37.81172042501392
2026-03-29,36.591987508077985
2026-03-30,41.47091917582171
2026-03-31,40.25118625888578
2026-04-01,42.690652092757645
2026-04-02,42.08078563428968
2026-04-03,40.25118625888578
2026-04-04,35.37225459114205
2026-04-05,34.15252167420612
2026-04-06,40.86105271735375
2026-04-07,43.300518551225615
2026-04-08,42.08078563428968
2026-04-09,43.300518551225615
2026-04-10,42.690652092757645
2026-04-11,36.591987508077985
2026-04-12,43.300518551225615
2026-04-13,43.300518551225615
2026-04-14,42.08078563428968
2026-04-15,39.64131980041782
2026-04-16,44.52025146816155
2026-04-17,43.91038500969358
2026-04-18,34.15252167420612
2026-04-19,37.20185396654595
2026-04-20,43.300518551225615
2026-04-21,43.91038500969358
2026-04-22,43.91038500969358
2026-04-23,48.17945021896934
2026-04-24,40.25118625888578
2026-04-25,34.15252167420612
2026-04-26,39.03145334194985
2026-04-27,42.690652092757645
2026-04-28,42.690652092757645
2026-04-29,41.47091917582171
2026-04-30,45.13011792662951
2026-05-01,42.08078563428968
2026-05-02,45.13011792662951
2026-05-03,46.34985084356545
2026-05-04,46.95971730203341
2026-05-05,45.13011792662951
2026-05-06,45.13011792662951
2026-05-07,43.91038500969358
2026-05-08,47.56958376050138
2026-05-09,36.591987508077985
2026-05-10,37.81172042501392
2026-05-11,44.52025146816155
2026-05-12,50.009049594373245
2026-05-13,45.13011792662951
2026-05-14,45.13011792662951
2026-05-15,45.73998438509748
2026-05-16,37.81172042501392
2026-05-17,39.64131980041782
2026-05-18,48.17945021896934
2026-05-19,46.34985084356545
2026-05-20,46.34985084356545
2026-05-21,46.95971730203341
2026-05-22,45.13011792662951
2026-05-23,40.25118625888578
2026-05-24,37.20185396654595
2026-05-25,39.03145334194985
2026-05-26,43.300518551225615
2026-05-27,43.91038500969358
2026-05-28,46.34985084356545
2026-05-29,46.95971730203341
2026-05-30,37.20185396654595
2026-05-31,42.08078563428968
