Time,ups_tracking
2024-09-25,48.714750788837996
2024-09-26,46.43124684561121
2024-09-27,38.05839905377969
2024-09-28,24.357375394418998
2024-09-29,17.506863564738655
2024-09-30,42.62540694023325
2024-10-01,44.90891088346003
2024-10-02,43.38657492130884
2024-10-03,43.38657492130884
2024-10-04,38.05839905377969
2024-10-05,24.357375394418998
2024-10-06,15.984527602587468
2024-10-07,40.341902997006464
2024-10-08,44.14774290238444
2024-10-09,41.10307097808206
2024-10-10,44.14774290238444
2024-10-11,38.819567034855275
2024-10-12,25.879711356570187
2024-10-13,17.506863564738655
2024-10-14,39.58073501593087
2024-10-15,51.759422713140374
2024-10-16,50.99825473206478
2024-10-17,43.38657492130884
2024-10-18,43.38657492130884
2024-10-19,25.118543375494593
2024-10-20,15.984527602587468
2024-10-21,41.10307097808206
2024-10-22,47.19241482668681
2024-10-23,45.67007886453562
2024-10-24,41.86423895915765
2024-10-25,41.10307097808206
2024-10-26,23.596207413343404
2024-10-27,15.984527602587468
2024-10-28,41.86423895915765
2024-10-29,41.86423895915765
2024-10-30,42.62540694023325
2024-10-31,38.819567034855275
2024-11-01,36.5360630916285
2024-11-02,22.07387145119222
2024-11-03,14.46219164043628
2024-11-04,37.29723107270409
2024-11-05,37.29723107270409
2024-11-06,27.402047318721372
2024-11-07,41.10307097808206
2024-11-08,37.29723107270409
2024-11-09,22.83503943226781
2024-11-10,15.223359621511873
2024-11-11,35.774895110552904
2024-11-12,44.14774290238444
2024-11-13,41.10307097808206
2024-11-14,41.10307097808206
2024-11-15,38.819567034855275
2024-11-16,23.596207413343404
2024-11-17,16.74569558366306
2024-11-18,41.10307097808206
2024-11-19,47.19241482668681
2024-11-20,45.67007886453562
2024-11-21,44.90891088346003
2024-11-22,39.58073501593087
2024-11-23,26.640879337645778
2024-11-24,18.26803154581425
2024-11-25,43.38657492130884
2024-11-26,51.759422713140374
2024-11-27,44.90891088346003
2024-11-28,19.029199526889844
2024-11-29,31.969055205174936
2024-11-30,28.163215299796967
2024-12-01,22.07387145119222
2024-12-02,45.67007886453562
2024-12-03,55.56526261851834
2024-12-04,63.93811041034987
2024-12-05,58.60993454282072
2024-12-06,57.84876656174512
2024-12-07,36.5360630916285
2024-12-08,27.402047318721372
2024-12-09,50.99825473206478
2024-12-10,63.93811041034987
2024-12-11,65.46044637250105
2024-12-12,63.93811041034987
2024-12-13,54.804094637442745
2024-12-14,38.05839905377969
2024-12-15,29.685551261948152
2024-12-16,61.65460646712309
2024-12-17,72.3109582021814
2024-12-18,76.11679810755938
2024-12-19,75.35563012648377
2024-12-20,76.11679810755938
2024-12-21,45.67007886453562
2024-12-22,33.49139116732612
2024-12-23,67.74395031572784
2024-12-24,54.804094637442745
2024-12-25,21.312703470116624
2024-12-26,41.10307097808206
2024-12-27,52.52059069421596
2024-12-28,34.252559148401716
2024-12-29,25.879711356570187
2024-12-30,49.47591876991359
2024-12-31,45.67007886453562
2025-01-01,24.357375394418998
2025-01-02,54.804094637442745
2025-01-03,58.60993454282072
2025-01-04,39.58073501593087
2025-01-05,25.118543375494593
2025-01-06,50.99825473206478
2025-01-07,60.1322705049719
2025-01-08,60.89343848604749
2025-01-09,60.1322705049719
2025-01-10,54.804094637442745
2025-01-11,34.252559148401716
2025-01-12,23.596207413343404
2025-01-13,53.281758675291556
2025-01-14,57.08759858066953
2025-01-15,53.281758675291556
2025-01-16,47.19241482668681
2025-01-17,43.38657492130884
2025-01-18,28.163215299796967
2025-01-19,19.029199526889844
2025-01-20,29.685551261948152
2025-01-21,50.99825473206478
2025-01-22,55.56526261851834
2025-01-23,52.52059069421596
2025-01-24,49.47591876991359
2025-01-25,29.685551261948152
2025-01-26,19.029199526889844
2025-01-27,44.14774290238444
2025-01-28,49.47591876991359
2025-01-29,44.90891088346003
2025-01-30,39.58073501593087
2025-01-31,38.05839905377969
2025-02-01,22.83503943226781
2025-02-02,15.984527602587468
2025-02-03,35.01372712947731
2025-02-04,37.29723107270409
2025-02-05,46.43124684561121
2025-02-06,41.10307097808206
2025-02-07,39.58073501593087
2025-02-08,23.596207413343404
2025-02-09,15.223359621511873
2025-02-10,36.5360630916285
2025-02-11,43.38657492130884
2025-02-12,43.38657492130884
2025-02-13,43.38657492130884
2025-02-14,42.62540694023325
2025-02-15,26.640879337645778
2025-02-16,17.506863564738655
2025-02-17,34.252559148401716
2025-02-18,44.14774290238444
2025-02-19,42.62540694023325
2025-02-20,44.14774290238444
2025-02-21,40.341902997006464
2025-02-22,25.118543375494593
2025-02-23,16.74569558366306
2025-02-24,39.58073501593087
2025-02-25,44.14774290238444
2025-02-26,43.38657492130884
2025-02-27,41.10307097808206
2025-02-28,38.05839905377969
2025-03-01,22.83503943226781
2025-03-02,15.984527602587468
2025-03-03,37.29723107270409
2025-03-04,43.38657492130884
2025-03-05,45.67007886453562
2025-03-06,41.86423895915765
2025-03-07,38.05839905377969
2025-03-08,24.357375394418998
2025-03-09,16.74569558366306
2025-03-10,38.05839905377969
2025-03-11,44.90891088346003
2025-03-12,44.90891088346003
2025-03-13,43.38657492130884
2025-03-14,38.05839905377969
2025-03-15,22.07387145119222
2025-03-16,15.984527602587468
2025-03-17,35.774895110552904
2025-03-18,44.14774290238444
2025-03-19,44.90891088346003
2025-03-20,41.86423895915765
2025-03-21,38.819567034855275
2025-03-22,22.83503943226781
2025-03-23,16.74569558366306
2025-03-24,37.29723107270409
2025-03-25,45.67007886453562
2025-03-26,46.43124684561121
2025-03-27,41.86423895915765
2025-03-28,41.10307097808206
2025-03-29,24.357375394418998
2025-03-30,15.223359621511873
2025-03-31,36.5360630916285
2025-04-01,38.819567034855275
2025-04-02,40.341902997006464
2025-04-03,41.86423895915765
2025-04-04,43.38657492130884
2025-04-05,22.83503943226781
2025-04-06,16.74569558366306
2025-04-07,38.05839905377969
2025-04-08,42.62540694023325
2025-04-09,39.58073501593087
2025-04-10,41.86423895915765
2025-04-11,37.29723107270409
2025-04-12,24.357375394418998
2025-04-13,15.984527602587468
2025-04-14,35.774895110552904
2025-04-15,42.59364434191713
2025-04-16,45.00590024617533
2025-04-17,45.70411021987432
2025-04-18,39.80080444712114
2025-04-19,21.138009179377963
2025-04-20,13.520657476065576
2025-04-21,35.67450261230374
2025-04-22,41.197224394519125
2025-04-23,38.086758516561936
2025-04-24,37.070922559701735
2025-04-25,35.99212859546494
2025-04-26,21.455635162539167
2025-04-27,15.932913380323772
2025-04-28,35.67450261230374
2025-04-29,41.89543436821813
2025-04-30,39.48317846395993
2025-05-01,38.086758516561936
2025-05-02,36.372712586002734
2025-05-03,21.455635162539167
2025-05-04,15.234703406624774
2025-05-05,35.99212859546494
2025-05-06,38.78496849026094
2025-05-07,42.59364434191713
2025-05-08,43.29185431561613
2025-05-09,39.48317846395993
2025-05-10,25.264311014195357
2025-05-11,15.932913380323772
2025-05-12,37.388548542862935
2025-05-13,41.89543436821813
2025-05-14,42.911270325078334
2025-05-15,42.561881743601006
2025-05-16,37.479866013021784
2025-05-17,22.23381882128411
2025-05-18,15.246047191737674
2025-05-19,38.75036994566659
2025-05-20,47.00864550785783
2025-05-21,45.73814157521302
2025-05-22,40.6561258446338
2025-05-23,41.926629777278606
2025-05-24,22.23381882128411
2025-05-25,13.975543259092868
2025-05-26,17.151803090704885
2025-05-27,44.46763764256822
2025-05-28,49.54965337314744
2025-05-29,50.82015730579225
2025-05-30,43.83238567624581
2025-05-31,27.951086518185736
2025-06-01,17.78705505702729
2025-06-02,43.19713370992341
2025-06-03,48.279149440502636
2025-06-04,47.00864550785783
2025-06-05,47.643897474180235
2025-06-06,40.6561258446338
2025-06-07,24.139574720251318
2025-06-08,16.51655112438248
2025-06-09,41.2913778109562
2025-06-10,45.10288960889062
2025-06-11,46.37339354153543
2025-06-12,63.52519663224031
2025-06-13,41.2913778109562
2025-06-14,21.598566854961707
2025-06-15,15.246047191737674
2025-06-16,36.84461404669938
2025-06-17,41.2913778109562
2025-06-18,43.19713370992341
2025-06-19,36.84461404669938
2025-06-20,38.115117979344184
2025-06-21,20.963314888639303
2025-06-22,14.610795225415272
2025-06-23,43.19713370992341
2025-06-24,42.561881743601006
2025-06-25,43.83238567624581
2025-06-26,45.10288960889062
2025-06-27,40.6561258446338
2025-06-28,22.23381882128411
2025-06-29,15.881299158060077
2025-06-30,38.75036994566659
2025-07-01,42.561881743601006
2025-07-02,45.10288960889062
2025-07-03,44.46763764256822
2025-07-04,17.78705505702729
2025-07-05,22.23381882128411
2025-07-06,15.881299158060077
2025-07-07,44.46763764256822
2025-07-08,47.00864550785783
2025-07-09,46.37339354153543
2025-07-10,43.83238567624581
2025-07-11,43.83238567624581
2025-07-12,25.410078652896125
2025-07-13,16.51655112438248
2025-07-14,48.279149440502636
2025-07-15,52.09066123843706
2025-07-16,48.914401406825036
2025-07-17,47.643897474180235
2025-07-18,42.561881743601006
2025-07-19,22.86907078760651
2025-07-20,16.51655112438248
2025-07-21,41.926629777278606
2025-07-22,47.00864550785783
2025-07-23,46.37339354153543
2025-07-24,43.19713370992341
2025-07-25,39.38562191198899
2025-07-26,21.598566854961707
2025-07-27,15.246047191737674
2025-07-28,37.479866013021784
2025-07-29,43.83238567624581
2025-07-30,41.926629777278606
2025-07-31,40.6561258446338
2025-08-01,38.75036994566659
2025-08-02,22.86907078760651
2025-08-03,14.610795225415272
2025-08-04,36.84461404669938
2025-08-05,42.561881743601006
2025-08-06,41.926629777278606
2025-08-07,41.2913778109562
2025-08-08,40.6561258446338
2025-08-09,22.23381882128411
2025-08-10,14.610795225415272
2025-08-11,38.115117979344184
2025-08-12,45.73814157521302
2025-08-13,42.561881743601006
2025-08-14,46.37339354153543
2025-08-15,42.561881743601006
2025-08-16,21.598566854961707
2025-08-17,13.975543259092868
2025-08-18,39.38562191198899
2025-08-19,43.19713370992341
2025-08-20,41.2913778109562
2025-08-21,39.38562191198899
2025-08-22,36.84461404669938
2025-08-23,20.963314888639303
2025-08-24,13.975543259092868
2025-08-25,40.0208738783114
2025-08-26,43.19713370992341
2025-08-27,43.19713370992341
2025-08-28,41.2913778109562
2025-08-29,36.84461404669938
2025-08-30,19.057558989672092
2025-08-31,12.705039326448063
2025-09-01,15.246047191737674
2025-09-02,38.75036994566659
2025-09-03,43.83238567624581
2025-09-04,41.926629777278606
2025-09-05,39.38562191198899
2025-09-06,21.598566854961707
2025-09-07,13.975543259092868
2025-09-08,38.115117979344184
2025-09-09,41.2913778109562
2025-09-10,38.115117979344184
2025-09-11,38.115117979344184
2025-09-12,33.66835421508736
2025-09-13,17.78705505702729
2025-09-14,12.069787360125659
2025-09-15,36.20936208037698
2025-09-16,38.75036994566659
2025-09-17,37.479866013021784
2025-09-18,38.75036994566659
2025-09-19,38.115117979344184
2025-09-20,19.057558989672092
2025-09-21,12.705039326448063
2025-09-22,35.57411011405458
2025-09-23,40.0208738783114
2025-09-24,38.115117979344184
2025-09-25,37.479866013021784
2025-09-26,37.479866013021784
2025-09-27,20.3280629223169
2025-09-28,13.340291292770464
2025-09-29,36.20936208037698
2025-09-30,38.75036994566659
2025-10-01,40.0208738783114
2025-10-02,38.115117979344184
2025-10-03,35.57411011405458
2025-10-04,20.3280629223169
2025-10-05,14.610795225415272
2025-10-06,36.84461404669938
2025-10-07,40.6561258446338
2025-10-08,38.115117979344184
2025-10-09,40.6561258446338
2025-10-10,36.20936208037698
2025-10-11,20.963314888639303
2025-10-12,13.975543259092868
2025-10-13,34.30360618140977
2025-10-14,41.926629777278606
2025-10-15,41.2913778109562
2025-10-16,38.75036994566659
2025-10-17,37.479866013021784
2025-10-18,22.23381882128411
2025-10-19,13.340291292770464
2025-10-20,37.479866013021784
2025-10-21,42.561881743601006
2025-10-22,41.2913778109562
2025-10-23,45.73814157521302
2025-10-24,33.66835421508736
2025-10-25,20.3280629223169
2025-10-26,14.610795225415272
2025-10-27,34.30360618140977
2025-10-28,36.84461404669938
2025-10-29,40.6561258446338
2025-10-30,44.46763764256822
2025-10-31,36.20936208037698
2025-11-01,18.42230702334969
2025-11-02,12.705039326448063
2025-11-03,34.93885814773217
2025-11-04,38.115117979344184
2025-11-05,39.38562191198899
2025-11-06,38.115117979344184
2025-11-07,36.20936208037698
2025-11-08,19.692810955994496
2025-11-09,12.705039326448063
2025-11-10,32.39785028244256
2025-11-11,34.93885814773217
2025-11-12,36.20936208037698
2025-11-13,37.479866013021784
2025-11-14,36.84461404669938
2025-11-15,20.963314888639303
2025-11-16,13.975543259092868
2025-11-17,33.03310224876496
2025-11-18,41.2913778109562
2025-11-19,39.38562191198899
2025-11-20,43.19713370992341
2025-11-21,36.84461404669938
2025-11-22,22.23381882128411
2025-11-23,15.246047191737674
2025-11-24,37.479866013021784
2025-11-25,41.926629777278606
2025-11-26,36.20936208037698
2025-11-27,15.881299158060077
2025-11-28,26.68058258554093
2025-11-29,23.504322753928914
2025-11-30,17.151803090704885
2025-12-01,36.20936208037698
2025-12-02,48.279149440502636
2025-12-03,53.36116517108186
2025-12-04,55.90217303637147
2025-12-05,47.00864550785783
2025-12-06,34.30360618140977
2025-12-07,21.598566854961707
2025-12-08,46.37339354153543
2025-12-09,52.09066123843706
2025-12-10,54.631669103726665
2025-12-11,50.89415779030956
2025-12-12,50.89415779030956
2025-12-13,33.09655441860327
2025-12-14,21.22795587575905
2025-12-15,47.77084238429792
2025-12-16,55.891462439928176
2025-12-17,60.26410400834447
2025-12-18,61.513430170749125
2025-12-19,56.516125521130505
2025-12-20,35.595206743412575
2025-12-21,28.09924976898465
2025-12-22,54.64213627752352
2025-12-23,60.88876708954679
2025-12-24,44.96515296144749
2025-12-25,17.172940290503963
2025-12-26,28.416875752145852
2025-12-27,26.849923606579996
2025-12-28,17.797603371706288
2025-12-29,41.21717447423352
2025-12-30,41.21717447423352
2025-12-31,33.7212174998056
2026-01-01,17.172940290503963
2026-01-02,35.91283272657378
2026-01-03,27.1675495897412
2026-01-04,19.046929534110944
2026-01-05,38.09385906822189
2026-01-06,44.34048988024516
2026-01-07,42.46650063663817
2026-01-08,38.09385906822189
2026-01-09,35.595206743412575
2026-01-10,22.10667105896105
2026-01-11,13.509632313809531
2026-01-12,36.84445176493509
2026-01-13,39.30074854926409
2026-01-14,34.38815498060608
2026-01-15,32.545932392359326
2026-01-16,31.317784000194823
2026-01-17,20.2644484707143
2026-01-18,12.281483921645028
2026-01-19,24.562967843290057
2026-01-20,36.23037756885284
2026-01-21,39.91482274534634
2026-01-22,37.45852596101734
2026-01-23,38.68667435318184
2026-01-24,20.2644484707143
2026-01-25,12.281483921645028
2026-01-26,28.861487215865818
2026-01-27,38.072600157099586
2026-01-28,40.5288969414286
2026-01-29,42.37111952967535
2026-01-30,39.91482274534634
2026-01-31,24.562967843290057
2026-02-01,15.351854902056287
2026-02-02,32.545932392359326
2026-02-03,40.5288969414286
2026-02-04,39.91482274534634
2026-02-05,37.45852596101734
2026-02-06,33.160006588441576
2026-02-07,20.2644484707143
2026-02-08,12.89555811772728
2026-02-09,28.861487215865818
2026-02-10,36.84445176493509
2026-02-11,38.072600157099586
2026-02-12,35.61630337277058
2026-02-13,33.160006588441576
2026-02-14,19.650374274632046
2026-02-15,12.281483921645028
2026-02-16,28.861487215865818
2026-02-17,33.160006588441576
2026-02-18,33.77408078452383
2026-02-19,32.545932392359326
2026-02-20,31.931858196277076
2026-02-21,19.036300078549793
2026-02-22,11.667409725562777
2026-02-23,28.247413019783565
2026-02-24,36.23037756885284
2026-02-25,35.61630337277058
2026-02-26,34.38815498060608
2026-02-27,33.77408078452383
2026-02-28,20.2644484707143
2026-03-01,12.281483921645028
2026-03-02,31.317784000194823
2026-03-03,38.072600157099586
2026-03-04,36.84445176493509
2026-03-05,36.84445176493509
2026-03-06,35.00222917668833
2026-03-07,20.87852266679655
2026-03-08,13.509632313809531
2026-03-09,33.77408078452383
2026-03-10,36.84445176493509
2026-03-11,38.072600157099586
2026-03-12,34.38815498060608
2026-03-13,35.00222917668833
2026-03-14,20.87852266679655
2026-03-15,12.89555811772728
2026-03-16,34.38815498060608
2026-03-17,39.30074854926409
2026-03-18,39.91482274534634
2026-03-19,37.45852596101734
2026-03-20,33.160006588441576
2026-03-21,20.2644484707143
2026-03-22,13.509632313809531
2026-03-23,32.545932392359326
2026-03-24,38.072600157099586
2026-03-25,38.072600157099586
2026-03-26,33.77408078452383
2026-03-27,35.00222917668833
2026-03-28,19.036300078549793
2026-03-29,12.89555811772728
2026-03-30,31.317784000194823
2026-03-31,38.072600157099586
2026-04-01,35.61630337277058
2026-04-02,35.00222917668833
2026-04-03,30.08963560803032
2026-04-04,18.422225882467544
2026-04-05,11.667409725562777
2026-04-06,31.317784000194823
2026-04-07,32.545932392359326
2026-04-08,33.77408078452383
2026-04-09,32.545932392359326
2026-04-10,30.703709804112574
2026-04-11,18.422225882467544
2026-04-12,12.281483921645028
2026-04-13,32.545932392359326
2026-04-14,34.38815498060608
2026-04-15,35.61630337277058
2026-04-16,33.160006588441576
2026-04-17,31.317784000194823
2026-04-18,18.422225882467544
2026-04-19,12.281483921645028
2026-04-20,31.931858196277076
2026-04-21,35.61630337277058
2026-04-22,35.00222917668833
2026-04-23,35.61630337277058
2026-04-24,31.931858196277076
2026-04-25,18.422225882467544
2026-04-26,12.281483921645028
2026-04-27,33.160006588441576
2026-04-28,36.23037756885284
2026-04-29,36.23037756885284
2026-04-30,35.00222917668833
2026-05-01,36.23037756885284
2026-05-02,17.19407749030304
2026-05-03,12.281483921645028
2026-05-04,33.160006588441576
2026-05-05,37.45852596101734
2026-05-06,35.00222917668833
2026-05-07,39.30074854926409
2026-05-08,33.160006588441576
2026-05-09,19.650374274632046
2026-05-10,11.667409725562777
2026-05-11,31.317784000194823
2026-05-12,36.23037756885284
2026-05-13,32.545932392359326
2026-05-14,33.77408078452383
2026-05-15,32.545932392359326
2026-05-16,19.036300078549793
2026-05-17,12.281483921645028
2026-05-18,31.931858196277076
2026-05-19,36.23037756885284
2026-05-20,36.84445176493509
2026-05-21,38.68667435318184
2026-05-22,35.00222917668833
2026-05-23,18.422225882467544
2026-05-24,11.667409725562777
2026-05-25,13.509632313809531
2026-05-26,35.00222917668833
2026-05-27,39.91482274534634
2026-05-28,39.91482274534634
2026-05-29,36.23037756885284
2026-05-30,20.87852266679655
2026-05-31,12.281483921645028
