Time,amber_heard
2024-08-22,0.3265166683379117
2024-08-23,0.3732791057631905
2024-08-24,0.3798422548755104
2024-08-25,0.4598306346819083
2024-08-26,0.3330798174502315
2024-08-27,0.3466163124943912
2024-08-28,0.2998538750691124
2024-08-29,0.27319108180031304
2024-08-30,0.3330798174502315
2024-08-31,0.41306819725662947
2024-09-01,0.4864934279507076
2024-09-02,0.4598306346819083
2024-09-03,0.4266046923007891
2024-09-04,0.3798422548755104
2024-09-05,0.4532674855695885
2024-09-06,0.3330798174502315
2024-09-07,0.4598306346819083
2024-09-08,0.433167841413109
2024-09-09,0.353179461606711
2024-09-10,0.2932907259567925
2024-09-11,0.2932907259567925
2024-09-12,0.2932907259567925
2024-09-13,0.2998538750691124
2024-09-14,0.3265166683379117
2024-09-15,0.3199535192255919
2024-09-16,0.3199535192255919
2024-09-17,0.433167841413109
2024-09-18,0.2978028909715124
2024-09-19,0.2165839207065545
2024-09-20,0.2165839207065545
2024-09-21,0.37902186123647036
2024-09-22,0.2707299008831931
2024-09-23,0.2978028909715124
2024-09-24,0.4060948513247897
2024-09-25,0.4060948513247897
2024-09-26,0.32487588105983173
2024-09-27,0.2707299008831931
2024-09-28,0.32487588105983173
2024-09-29,0.2707299008831931
2024-09-30,0.2436569107948738
2024-10-01,0.2165839207065545
2024-10-02,0.2707299008831931
2024-10-03,0.2978028909715124
2024-10-04,0.2978028909715124
2024-10-05,0.2707299008831931
2024-10-06,0.433167841413109
2024-10-07,0.2978028909715124
2024-10-08,0.2436569107948738
2024-10-09,0.2436569107948738
2024-10-10,0.2436569107948738
2024-10-11,0.2165839207065545
2024-10-12,0.32487588105983173
2024-10-13,0.2978028909715124
2024-10-14,0.37902186123647036
2024-10-15,0.2978028909715124
2024-10-16,0.2707299008831931
2024-10-17,0.2707299008831931
2024-10-18,0.2978028909715124
2024-10-19,0.2978028909715124
2024-10-20,0.32487588105983173
2024-10-21,0.2436569107948738
2024-10-22,0.2436569107948738
2024-10-23,0.18951093061823518
2024-10-24,0.2165839207065545
2024-10-25,0.2436569107948738
2024-10-26,0.2978028909715124
2024-10-27,0.32487588105983173
2024-10-28,0.2165839207065545
2024-10-29,0.2707299008831931
2024-10-30,0.2707299008831931
2024-10-31,0.2707299008831931
2024-11-01,0.37902186123647036
2024-11-02,0.32487588105983173
2024-11-03,0.2978028909715124
2024-11-04,0.32487588105983173
2024-11-05,0.35194887114815104
2024-11-06,0.2165839207065545
2024-11-07,0.32487588105983173
2024-11-08,0.35194887114815104
2024-11-09,0.32487588105983173
2024-11-10,0.5143868116780669
2024-11-11,0.5414598017663862
2024-11-12,0.5143868116780669
2024-11-13,0.433167841413109
2024-11-14,0.4060948513247897
2024-11-15,0.35194887114815104
2024-11-16,0.2707299008831931
2024-11-17,0.35194887114815104
2024-11-18,0.2165839207065545
2024-11-19,0.2165839207065545
2024-11-20,0.2165839207065545
2024-11-21,0.2436569107948738
2024-11-22,0.18951093061823518
2024-11-23,0.2978028909715124
2024-11-24,0.35194887114815104
2024-11-25,0.2978028909715124
2024-11-26,0.2165839207065545
2024-11-27,0.2978028909715124
2024-11-28,0.2978028909715124
2024-11-29,0.35194887114815104
2024-11-30,0.37902186123647036
2024-12-01,0.2978028909715124
2024-12-02,0.2978028909715124
2024-12-03,0.2978028909715124
2024-12-04,0.2436569107948738
2024-12-05,1.055846613444453
2024-12-06,0.9475546530911759
2024-12-07,0.7038977422963021
2024-12-08,0.6768247522079828
2024-12-09,0.4602408315014283
2024-12-10,0.4060948513247897
2024-12-11,0.37902186123647036
2024-12-12,0.2978028909715124
2024-12-13,0.2978028909715124
2024-12-14,0.35194887114815104
2024-12-15,0.37902186123647036
2024-12-16,0.32487588105983173
2024-12-17,0.2707299008831931
2024-12-18,0.32487588105983173
2024-12-19,0.2436569107948738
2024-12-20,0.35194887114815104
2024-12-21,0.32487588105983173
2024-12-22,0.5956057819430248
2024-12-23,0.9475546530911759
2024-12-24,0.9204816630028566
2024-12-25,0.5956057819430248
2024-12-26,0.5414598017663862
2024-12-27,0.6226787720313441
2024-12-28,0.5414598017663862
2024-12-29,0.5414598017663862
2024-12-30,0.4873138215897476
2024-12-31,0.4602408315014283
2025-01-01,0.4060948513247897
2025-01-02,0.37902186123647036
2025-01-03,0.433167841413109
2025-01-04,0.4873138215897476
2025-01-05,0.4602408315014283
2025-01-06,0.35194887114815104
2025-01-07,0.37902186123647036
2025-01-08,0.32487588105983173
2025-01-09,0.35194887114815104
2025-01-10,0.433167841413109
2025-01-11,0.433167841413109
2025-01-12,0.37902186123647036
2025-01-13,0.32487588105983173
2025-01-14,0.2978028909715124
2025-01-15,0.2978028909715124
2025-01-16,0.32487588105983173
2025-01-17,0.4060948513247897
2025-01-18,0.4060948513247897
2025-01-19,0.32487588105983173
2025-01-20,0.35194887114815104
2025-01-21,0.37902186123647036
2025-01-22,0.433167841413109
2025-01-23,0.35194887114815104
2025-01-24,0.32487588105983173
2025-01-25,0.37902186123647036
2025-01-26,0.4060948513247897
2025-01-27,0.2978028909715124
2025-01-28,0.35194887114815104
2025-01-29,0.32487588105983173
2025-01-30,0.2707299008831931
2025-01-31,0.2436569107948738
2025-02-01,0.2978028909715124
2025-02-02,0.37902186123647036
2025-02-03,0.2436569107948738
2025-02-04,0.2978028909715124
2025-02-05,0.2978028909715124
2025-02-06,0.2978028909715124
2025-02-07,0.2978028909715124
2025-02-08,0.35194887114815104
2025-02-09,0.433167841413109
2025-02-10,0.2978028909715124
2025-02-11,0.2436569107948738
2025-02-12,0.2978028909715124
2025-02-13,0.35194887114815104
2025-02-14,0.35194887114815104
2025-02-15,0.5414598017663862
2025-02-16,0.6497517621196635
2025-02-17,0.433167841413109
2025-02-18,0.37902186123647036
2025-02-19,0.433167841413109
2025-02-20,0.433167841413109
2025-02-21,0.32487588105983173
2025-02-22,0.4060948513247897
2025-02-23,0.433167841413109
2025-02-24,0.2707299008831931
2025-02-25,0.2707299008831931
2025-02-26,0.2978028909715124
2025-02-27,0.2978028909715124
2025-02-28,0.32487588105983173
2025-03-01,0.433167841413109
2025-03-02,0.35194887114815104
2025-03-03,0.2707299008831931
2025-03-04,0.32487588105983173
2025-03-05,0.32487588105983173
2025-03-06,0.32487588105983173
2025-03-07,0.35194887114815104
2025-03-08,0.37902186123647036
2025-03-09,0.32487588105983173
2025-03-10,0.2978028909715124
2025-03-11,0.2978028909715124
2025-03-12,0.2707299008831931
2025-03-13,0.2436569107948738
2025-03-14,0.2436569107948738
2025-03-15,0.2707299008831931
2025-03-16,0.2978028909715124
2025-03-17,0.2165839207065545
2025-03-18,0.18951093061823518
2025-03-19,0.2165839207065545
2025-03-20,0.2165839207065545
2025-03-21,0.2978028909715124
2025-03-22,0.2978028909715124
2025-03-23,0.37902186123647036
2025-03-24,0.2436569107948738
2025-03-25,0.2436569107948738
2025-03-26,0.16243794052991586
2025-03-27,0.2436569107948738
2025-03-28,0.2707299008831931
2025-03-29,0.2978028909715124
2025-03-30,0.2978028909715124
2025-03-31,0.2436569107948738
2025-04-01,0.18951093061823518
2025-04-02,0.2165839207065545
2025-04-03,0.18951093061823518
2025-04-04,0.16243794052991586
2025-04-05,0.2707299008831931
2025-04-06,0.2707299008831931
2025-04-07,0.2165839207065545
2025-04-08,0.18951093061823518
2025-04-09,0.2165839207065545
2025-04-10,0.2707299008831931
2025-04-11,0.2436569107948738
2025-04-12,0.32487588105983173
2025-04-13,0.35194887114815104
2025-04-14,0.2707299008831931
2025-04-15,0.2436569107948738
2025-04-16,0.2707299008831931
2025-04-17,0.4060948513247897
2025-04-18,0.37902186123647036
2025-04-19,0.4873138215897476
2025-04-20,0.433167841413109
2025-04-21,0.35194887114815104
2025-04-22,0.35194887114815104
2025-04-23,0.32487588105983173
2025-04-24,0.2707299008831931
2025-04-25,0.2165839207065545
2025-04-26,0.2707299008831931
2025-04-27,0.2436569107948738
2025-04-28,0.2165839207065545
2025-04-29,0.2165839207065545
2025-04-30,0.2165839207065545
2025-05-01,0.2436569107948738
2025-05-02,0.2436569107948738
2025-05-03,0.2436569107948738
2025-05-04,0.2978028909715124
2025-05-05,0.2436569107948738
2025-05-06,0.2165839207065545
2025-05-07,0.16243794052991586
2025-05-08,0.2436569107948738
2025-05-09,0.2165839207065545
2025-05-10,0.2165839207065545
2025-05-11,2.3282771475954607
2025-05-12,2.707299008831931
2025-05-13,1.218284553974369
2025-05-14,0.8121897026495793
2025-05-15,0.6768247522079828
2025-05-16,0.5143868116780669
2025-05-17,0.4873138215897476
2025-05-18,0.5143868116780669
2025-05-19,0.433167841413109
2025-05-20,0.32487588105983173
2025-05-21,0.32487588105983173
2025-05-22,0.2436569107948738
2025-05-23,0.2978028909715124
2025-05-24,0.4060948513247897
2025-05-25,0.35194887114815104
2025-05-26,0.32487588105983173
2025-05-27,0.2436569107948738
2025-05-28,0.2707299008831931
2025-05-29,0.2436569107948738
2025-05-30,0.32487588105983173
2025-05-31,0.2978028909715124
2025-06-01,0.5414598017663862
2025-06-02,0.35194887114815104
2025-06-03,0.2707299008831931
2025-06-04,0.2436569107948738
2025-06-05,0.37902186123647036
2025-06-06,0.2707299008831931
2025-06-07,0.35194887114815104
2025-06-08,0.2707299008831931
2025-06-09,0.2436569107948738
2025-06-10,0.2436569107948738
2025-06-11,0.2436569107948738
2025-06-12,0.2165839207065545
2025-06-13,0.2165839207065545
2025-06-14,0.2707299008831931
2025-06-15,0.2978028909715124
2025-06-16,0.2165839207065545
2025-06-17,0.2436569107948738
2025-06-18,0.2436569107948738
2025-06-19,0.2436569107948738
2025-06-20,0.18951093061823518
2025-06-21,0.2707299008831931
2025-06-22,0.4060948513247897
2025-06-23,0.37902186123647036
2025-06-24,0.2978028909715124
2025-06-25,0.2436569107948738
2025-06-26,0.2978028909715124
2025-06-27,0.2436569107948738
2025-06-28,0.2707299008831931
2025-06-29,0.2978028909715124
2025-06-30,0.2436569107948738
2025-07-01,0.2436569107948738
2025-07-02,0.2978028909715124
2025-07-03,0.2436569107948738
2025-07-04,0.35194887114815104
2025-07-05,0.32487588105983173
2025-07-06,0.35194887114815104
2025-07-07,0.2707299008831931
2025-07-08,0.2707299008831931
2025-07-09,0.2165839207065545
2025-07-10,0.2436569107948738
2025-07-11,0.2436569107948738
2025-07-12,0.2165839207065545
2025-07-13,0.2707299008831931
2025-07-14,0.2436569107948738
2025-07-15,0.2165839207065545
2025-07-16,0.18951093061823518
2025-07-17,0.2165839207065545
2025-07-18,0.2165839207065545
2025-07-19,0.35194887114815104
2025-07-20,0.37902186123647036
2025-07-21,0.35194887114815104
2025-07-22,0.2978028909715124
2025-07-23,0.2707299008831931
2025-07-24,0.2707299008831931
2025-07-25,0.2707299008831931
2025-07-26,0.32487588105983173
2025-07-27,0.32487588105983173
2025-07-28,0.2436569107948738
2025-07-29,0.2436569107948738
2025-07-30,0.2436569107948738
2025-07-31,0.2436569107948738
2025-08-01,0.2165839207065545
2025-08-02,0.18951093061823518
2025-08-03,0.2978028909715124
2025-08-04,0.2707299008831931
2025-08-05,0.2707299008831931
2025-08-06,0.2436569107948738
2025-08-07,0.2165839207065545
2025-08-08,0.18951093061823518
2025-08-09,0.2436569107948738
2025-08-10,0.2707299008831931
2025-08-11,0.2436569107948738
2025-08-12,0.16243794052991586
2025-08-13,0.18951093061823518
2025-08-14,0.18951093061823518
2025-08-15,0.18951093061823518
2025-08-16,0.18951093061823518
2025-08-17,0.2165839207065545
2025-08-18,0.18951093061823518
2025-08-19,0.18951093061823518
2025-08-20,0.16243794052991586
2025-08-21,0.16243794052991586
2025-08-22,0.16243794052991586
2025-08-23,0.2436569107948738
2025-08-24,0.18951093061823518
2025-08-25,0.16243794052991586
2025-08-26,0.10829196035327725
2025-08-27,0.16243794052991586
2025-08-28,0.16243794052991586
2025-08-29,0.16243794052991586
2025-08-30,0.2436569107948738
2025-08-31,0.2165839207065545
2025-09-01,0.2165839207065545
2025-09-02,0.13536495044159655
2025-09-03,0.13536495044159655
2025-09-04,0.16243794052991586
2025-09-05,0.2165839207065545
2025-09-06,0.2165839207065545
2025-09-07,0.2436569107948738
2025-09-08,0.2165839207065545
2025-09-09,0.18951093061823518
2025-09-10,0.13536495044159655
2025-09-11,0.13536495044159655
2025-09-12,0.10829196035327725
2025-09-13,0.13536495044159655
2025-09-14,0.13536495044159655
2025-09-15,0.16243794052991586
2025-09-16,0.13536495044159655
2025-09-17,0.16243794052991586
2025-09-18,0.10829196035327725
2025-09-19,0.16243794052991586
2025-09-20,0.18951093061823518
2025-09-21,0.2165839207065545
2025-09-22,0.2165839207065545
2025-09-23,0.2165839207065545
2025-09-24,0.13536495044159655
2025-09-25,0.10829196035327725
2025-09-26,0.18951093061823518
2025-09-27,0.16243794052991586
2025-09-28,0.2165839207065545
2025-09-29,0.16243794052991586
2025-09-30,0.16243794052991586
2025-10-01,0.16243794052991586
2025-10-02,0.13536495044159655
2025-10-03,0.16243794052991586
2025-10-04,0.18951093061823518
2025-10-05,0.18951093061823518
2025-10-06,0.13536495044159655
2025-10-07,0.18951093061823518
2025-10-08,0.2707299008831931
2025-10-09,0.16243794052991586
2025-10-10,0.16243794052991586
2025-10-11,0.2165839207065545
2025-10-12,0.2165839207065545
2025-10-13,0.18951093061823518
2025-10-14,0.16243794052991586
2025-10-15,0.16243794052991586
2025-10-16,0.13536495044159655
2025-10-17,0.18951093061823518
2025-10-18,0.16243794052991586
2025-10-19,0.13536495044159655
2025-10-20,0.16243794052991586
2025-10-21,0.16243794052991586
2025-10-22,0.16243794052991586
2025-10-23,0.16243794052991586
2025-10-24,0.18951093061823518
2025-10-25,0.18951093061823518
2025-10-26,0.2436569107948738
2025-10-27,0.18951093061823518
2025-10-28,0.16243794052991586
2025-10-29,0.10829196035327725
2025-10-30,0.13536495044159655
2025-10-31,0.18951093061823518
2025-11-01,0.32487588105983173
2025-11-02,0.32487588105983173
2025-11-03,0.2165839207065545
2025-11-04,0.18951093061823518
2025-11-05,0.13536495044159655
2025-11-06,0.16243794052991586
2025-11-07,0.16243794052991586
2025-11-08,0.18951093061823518
2025-11-09,0.2165839207065545
2025-11-10,0.16243794052991586
2025-11-11,0.18951093061823518
2025-11-12,0.2165839207065545
2025-11-13,0.16243794052991586
2025-11-14,0.13536495044159655
2025-11-15,0.13536495044159655
2025-11-16,0.18951093061823518
2025-11-17,0.18951093061823518
2025-11-18,0.13536495044159655
2025-11-19,0.18951093061823518
2025-11-20,0.18951093061823518
2025-11-21,0.18951093061823518
2025-11-22,0.2165839207065545
2025-11-23,0.2165839207065545
2025-11-24,0.18951093061823518
2025-11-25,0.16243794052991586
2025-11-26,0.2165839207065545
2025-11-27,0.2707299008831931
2025-11-28,0.5414598017663862
2025-11-29,0.4873138215897476
2025-11-30,0.37902186123647036
2025-12-01,0.32487588105983173
2025-12-02,0.2165839207065545
2025-12-03,0.2436569107948738
2025-12-04,0.2165839207065545
2025-12-05,0.18951093061823518
2025-12-06,0.2165839207065545
2025-12-07,0.2436569107948738
2025-12-08,0.2707299008831931
2025-12-09,0.18951093061823518
2025-12-10,0.18951093061823518
2025-12-11,0.24054759986825708
2025-12-12,0.19086143940454348
2025-12-13,0.2462008924621057
2025-12-14,0.212877873339476
2025-12-15,0.22135781223024886
2025-12-16,0.18238150051377058
2025-12-17,0.16601835917268665
2025-12-18,0.212877873339476
2025-12-19,0.19086143940454348
2025-12-20,0.13552198634698126
2025-12-21,0.22135781223024886
2025-12-22,0.212877873339476
2025-12-23,0.21570451963640028
2025-12-24,0.21570451963640028
2025-12-25,0.19086143940454348
2025-12-26,0.27387061899088677
2025-12-27,0.24337424616518138
2025-12-28,0.2682173263970382
2025-12-29,0.2710439726939625
2025-12-30,0.2377209535713328
2025-12-31,0.2462008924621057
2026-01-01,0.276697265287811
2026-01-02,0.2653906801001139
2026-01-03,0.21570451963640028
2026-01-04,0.21853116593332456
2026-01-05,0.19368808570146773
2026-01-06,0.21853116593332456
2026-01-07,0.18520814681069486
2026-01-08,0.18238150051377058
2026-01-09,0.23489430727440852
2026-01-10,0.2713580445047319
2026-01-11,0.33354426303706625
2026-01-12,0.2035185333785489
2026-01-13,0.175252070409306
2026-01-14,0.13567902225236594
2026-01-15,0.16394548522160884
2026-01-16,0.21482511856624606
2026-01-17,0.2543981667231861
2026-01-18,0.2317849963477918
2026-01-19,0.1978652407847003
2026-01-20,0.1469856074400631
2026-01-21,0.18655865559700316
2026-01-22,0.2317849963477918
2026-01-23,0.1978652407847003
2026-01-24,0.2317849963477918
2026-01-25,0.4126903593509464
2026-01-26,0.4070370667570978
2026-01-27,0.3109310926616719
2026-01-28,0.2883179222862776
2026-01-29,0.18655865559700316
2026-01-30,0.1695987778154574
2026-01-31,0.27701133709858045
2026-02-01,0.282664629692429
2026-02-02,0.1978652407847003
2026-02-03,0.1695987778154574
2026-02-04,0.175252070409306
2026-02-05,0.18655865559700316
2026-02-06,0.1695987778154574
2026-02-07,0.18090536300315457
2026-02-08,0.2317849963477918
2026-02-09,0.18655865559700316
2026-02-10,0.2035185333785489
2026-02-11,0.18655865559700316
2026-02-12,0.1695987778154574
2026-02-13,0.22047841116009465
2026-02-14,0.2939712148801262
2026-02-15,0.2317849963477918
2026-02-16,0.1978652407847003
2026-02-17,0.18090536300315457
2026-02-18,0.18090536300315457
2026-02-19,0.2317849963477918
2026-02-20,0.20917182597239747
2026-02-21,0.3109310926616719
2026-02-22,0.27701133709858045
2026-02-23,0.24309158153548896
2026-02-24,0.18090536300315457
2026-02-25,0.22047841116009465
2026-02-26,0.18090536300315457
2026-02-27,0.1978652407847003
2026-02-28,0.22047841116009465
2026-03-01,0.27701133709858045
2026-03-02,0.2035185333785489
2026-03-03,0.18655865559700316
2026-03-04,0.19221194819085174
2026-03-05,0.2035185333785489
2026-03-06,0.18655865559700316
2026-03-07,0.20917182597239747
2026-03-08,0.2317849963477918
2026-03-09,0.18090536300315457
2026-03-10,0.1695987778154574
2026-03-11,0.2035185333785489
2026-03-12,0.20917182597239747
2026-03-13,0.18090536300315457
2026-03-14,0.19221194819085174
2026-03-15,0.22047841116009465
2026-03-16,0.22047841116009465
2026-03-17,0.18090536300315457
2026-03-18,0.21482511856624606
2026-03-19,0.1695987778154574
2026-03-20,0.1978652407847003
2026-03-21,0.21482511856624606
2026-03-22,0.2261317037539432
2026-03-23,0.21482511856624606
2026-03-24,0.1978652407847003
2026-03-25,0.2261317037539432
2026-03-26,0.18090536300315457
2026-03-27,0.1978652407847003
2026-03-28,0.2035185333785489
2026-03-29,0.2657047519108833
2026-03-30,0.2035185333785489
2026-03-31,0.24874487412933755
2026-04-01,0.27701133709858045
2026-04-02,0.23743828894164037
2026-04-03,0.24309158153548896
2026-04-04,0.22047841116009465
2026-04-05,0.24309158153548896
2026-04-06,0.2600514593170347
2026-04-07,0.18655865559700316
2026-04-08,0.1978652407847003
2026-04-09,0.19221194819085174
2026-04-10,0.15829219262776026
2026-04-11,0.1978652407847003
2026-04-12,0.19221194819085174
2026-04-13,0.21482511856624606
2026-04-14,0.1695987778154574
2026-04-15,0.175252070409306
2026-04-16,0.175252070409306
2026-04-17,0.24874487412933755
2026-04-18,0.24309158153548896
2026-04-19,0.2600514593170347
2026-04-20,0.19221194819085174
2026-04-21,0.1978652407847003
2026-04-22,0.282664629692429
2026-04-23,0.565329259384858
2026-04-24,0.5087963334463722
2026-04-25,0.39007718897555205
2026-04-26,0.3448508482247634
2026-04-27,0.20917182597239747
2026-04-28,0.2261317037539432
2026-04-29,0.1978652407847003
2026-04-30,0.24874487412933755
2026-05-01,0.2657047519108833
2026-05-02,0.2657047519108833
2026-05-03,0.2657047519108833
2026-05-04,0.2317849963477918
2026-05-05,0.27701133709858045
2026-05-06,0.2713580445047319
2026-05-07,0.282664629692429
2026-05-08,0.2657047519108833
2026-05-09,0.2657047519108833
2026-05-10,0.1978652407847003
2026-05-11,0.1695987778154574
2026-05-12,0.20917182597239747
2026-05-13,0.18655865559700316
2026-05-14,0.23743828894164037
2026-05-15,0.18655865559700316
2026-05-16,0.24309158153548896
2026-05-17,0.22047841116009465
2026-05-18,0.22047841116009465
2026-05-19,0.18655865559700316
2026-05-20,0.2035185333785489
2026-05-21,0.21482511856624606
2026-05-22,0.18090536300315457
2026-05-23,0.23743828894164037
2026-05-24,0.23743828894164037
2026-05-25,0.21482511856624606
2026-05-26,0.1978652407847003
2026-05-27,0.175252070409306
2026-05-28,0.18655865559700316
2026-05-29,0.21482511856624606
2026-05-30,0.24309158153548896
2026-05-31,0.2713580445047319
