Time,equity
2024-09-16,52.617119465672204
2024-09-17,56.25863946935495
2024-09-18,50.75311635779358
2024-09-19,52.28660878186681
2024-09-20,53.118539613064414
2024-09-21,38.33560414793698
2024-09-22,34.156319799526734
2024-09-23,54.92112751623814
2024-09-24,55.049825354068815
2024-09-25,53.0287106000073
2024-09-26,53.87066983415274
2024-09-27,44.636713893360664
2024-09-28,36.080919938565906
2024-09-29,32.54804096681814
2024-09-30,52.92216758203709
2024-10-01,53.04417981790253
2024-10-02,54.622800055241065
2024-10-03,54.01817969086128
2024-10-04,50.48362931862221
2024-10-05,35.93259190831302
2024-10-06,33.07453212157997
2024-10-07,53.776253233095176
2024-10-08,56.1132626800138
2024-10-09,50.32025868394756
2024-10-10,50.43391391735646
2024-10-11,45.34414291465716
2024-10-12,35.01584626553222
2024-10-13,31.360955057919018
2024-10-14,50.14017404435983
2024-10-15,54.752351120018695
2024-10-16,55.626066963498985
2024-10-17,54.243000583643415
2024-10-18,50.58810937603021
2024-10-19,36.322454836261116
2024-10-20,32.610736011943466
2024-10-21,57.76460636542549
2024-10-22,60.93856084501565
2024-10-23,60.308869473266235
2024-10-24,56.615536054352965
2024-10-25,52.138742418490004
2024-10-26,35.347210176284555
2024-10-27,34.65400558586546
2024-10-28,56.3385101862694
2024-10-29,57.2339542361367
2024-10-30,52.70701858553451
2024-10-31,50.490349973990035
2024-11-01,55.26966709877963
2024-11-02,38.22575338238677
2024-11-03,35.96228555708567
2024-11-04,54.84221518647841
2024-11-05,54.17408160342893
2024-11-06,41.70055995041224
2024-11-07,58.34710696334742
2024-11-08,55.310207324044484
2024-11-09,41.96631262853012
2024-11-10,35.70698789538912
2024-11-11,57.25152146799673
2024-11-12,64.54334509129221
2024-11-13,61.484717245602276
2024-11-14,57.61254397411912
2024-11-15,55.32734794243103
2024-11-16,38.56881709657826
2024-11-17,34.62310220347757
2024-11-18,66.9693653777236
2024-11-19,59.022779375309085
2024-11-20,60.76519686079575
2024-11-21,60.078677872341885
2024-11-22,52.066907250766384
2024-11-23,39.94562448794208
2024-11-24,32.67552907103358
2024-11-25,55.662054654166
2024-11-26,72.18033044274397
2024-11-27,54.245560264484276
2024-11-28,26.35436251971421
2024-11-29,28.88358302313318
2024-11-30,35.5574150781184
2024-12-01,35.62928529924462
2024-12-02,60.43300829893629
2024-12-03,62.033312046758454
2024-12-04,62.80428916290318
2024-12-05,59.445620954296864
2024-12-06,59.39244164900123
2024-12-07,43.68029033633884
2024-12-08,37.05380189900623
2024-12-09,55.942186859052434
2024-12-10,60.00166504487175
2024-12-11,60.768949153704284
2024-12-12,58.252902403099284
2024-12-13,52.46238801060607
2024-12-14,39.31133813775746
2024-12-15,29.456913950670284
2024-12-16,52.32057652981772
2024-12-17,55.540387663485454
2024-12-18,49.77794012656493
2024-12-19,53.80935145681154
2024-12-20,48.873276145718684
2024-12-21,35.80790404251304
2024-12-22,24.392321985112982
2024-12-23,38.17992350794236
2024-12-24,30.02920727341884
2024-12-25,18.64981668767831
2024-12-26,31.59479675250635
2024-12-27,40.46921960957848
2024-12-28,35.58041479208173
2024-12-29,29.08465881360088
2024-12-30,46.8157780926466
2024-12-31,41.12792930343244
2025-01-01,27.393507085898687
2025-01-02,49.9070725718499
2025-01-03,51.46970764508765
2025-01-04,40.97725460509483
2025-01-05,31.306742182155027
2025-01-06,54.53588967456802
2025-01-07,60.89574298396005
2025-01-08,56.03648222496087
2025-01-09,65.58217100074843
2025-01-10,55.134034048501945
2025-01-11,43.108489993768934
2025-01-12,36.68807136445688
2025-01-13,56.57479988043721
2025-01-14,60.50280700594235
2025-01-15,61.242024259202175
2025-01-16,61.185151946594345
2025-01-17,62.71602715694722
2025-01-18,50.76065024114593
2025-01-19,44.374207279106095
2025-01-20,49.874451296860684
2025-01-21,65.64630651733874
2025-01-22,79.01807541681481
2025-01-23,71.83923589621949
2025-01-24,61.518876996975024
2025-01-25,58.309406283781435
2025-01-26,50.38248629237701
2025-01-27,70.78389721703564
2025-01-28,77.7891653939577
2025-01-29,66.7258962341412
2025-01-30,65.0945712248966
2025-01-31,63.46620062150174
2025-02-01,51.66445280988784
2025-02-02,48.48748056104158
2025-02-03,64.84935553936675
2025-02-04,64.00747268282785
2025-02-05,60.82754602813184
2025-02-06,76.35196975869275
2025-02-07,59.933961069222185
2025-02-08,47.43509628770749
2025-02-09,41.951840103589
2025-02-10,55.8826074994897
2025-02-11,62.80810671846834
2025-02-12,62.74828000001075
2025-02-13,58.81879567158076
2025-02-14,54.1235044372431
2025-02-15,47.892167782315504
2025-02-16,43.21608018600128
2025-02-17,53.96839813013085
2025-02-18,57.767888601171535
2025-02-19,63.09899288402752
2025-02-20,57.65709838180563
2025-02-21,58.36972598241767
2025-02-22,47.571614747616856
2025-02-23,43.693093920095166
2025-02-24,62.79616628442741
2025-02-25,61.970532660062176
2025-02-26,58.85338712967351
2025-02-27,58.79651481706568
2025-02-28,56.451085004284174
2025-03-01,47.2510617129182
2025-03-02,41.87564134231586
2025-03-03,57.8083888709638
2025-03-04,57.75225515981842
2025-03-05,58.45528094141873
2025-03-06,56.88156684624438
2025-03-07,56.82617173656143
2025-03-08,49.20133974329469
2025-03-09,43.10368995306861
2025-03-10,59.681852349246604
2025-03-11,61.88768648562708
2025-03-12,61.073131883198435
2025-03-13,58.75355312160231
2025-03-14,53.428357650445825
2025-03-15,42.099314774793065
2025-03-16,40.55588333957874
2025-03-17,56.27222063973196
2025-03-18,59.21505622498497
2025-03-19,60.654344853995354
2025-03-20,56.85411578149224
2025-03-21,47.82987963818682
2025-03-22,46.289402608822236
2025-03-23,40.27669198677669
2025-03-24,55.13932880699198
2025-03-25,55.82905976226839
2025-03-26,52.05542034241308
2025-03-27,51.260807979470286
2025-03-28,51.20984447856198
2025-03-29,43.00311734353497
2025-03-30,36.294028353051054
2025-03-31,57.71655666833754
2025-04-01,55.44129399448776
2025-04-02,56.86285618839961
2025-04-03,60.49468412746657
2025-04-04,51.59010142107633
2025-04-05,44.91203369201486
2025-04-06,39.71830928117258
2025-04-07,54.374137691904885
2025-04-08,60.19185752786646
2025-04-09,56.46475000014483
2025-04-10,54.21016816724336
2025-04-11,49.03269298857473
2025-04-12,43.134465593207274
2025-04-13,37.24805582123883
2025-04-14,58.369234739850086
2025-04-15,57.48046767489675
2025-04-16,56.48493598733106
2025-04-17,56.063939556825055
2025-04-18,45.77191435262491
2025-04-19,37.36955982918046
2025-04-20,32.87242851428236
2025-04-21,53.971169188823296
2025-04-22,53.91614337987158
2025-04-23,54.79174661933927
2025-04-24,57.8859196536724
2025-04-25,46.735719061533175
2025-04-26,37.82415622314307
2025-04-27,35.571736480403324
2025-04-28,55.437739093536756
2025-04-29,61.083239050866915
2025-04-30,53.47593690825775
2025-05-01,53.420911099306025
2025-05-02,51.16358044258728
2025-05-03,39.395073228082005
2025-05-04,38.43424009432623
2025-05-05,52.843755461730666
2025-05-06,54.0640513146645
2025-05-07,50.18717783033604
2025-05-08,50.49110592904542
2025-05-09,49.52330322617067
2025-05-10,37.28150415719645
2025-05-11,35.61955460519539
2025-05-12,53.72819194327616
2025-05-13,55.849541356282394
2025-05-14,49.010239639592086
2025-05-15,47.846365666374474
2025-05-16,44.4617309543022
2025-05-17,33.31141108281994
2025-05-18,26.621219159930583
2025-05-19,46.53829154380914
2025-05-20,50.91701618228639
2025-05-21,49.75779382678966
2025-05-22,48.60089728015339
2025-05-23,44.136117713839596
2025-05-24,34.16944119088876
2025-05-25,28.62800548362411
2025-05-26,30.797598427548934
2025-05-27,47.24630698037911
2025-05-28,49.39147893126923
2025-05-29,52.62842478070313
2025-05-30,49.286817532549115
2025-05-31,39.38758946655125
2025-06-01,31.695167286245358
2025-06-02,50.27575684315483
2025-06-03,53.5553177549093
2025-06-04,50.277084655858545
2025-06-05,53.55673216409368
2025-06-06,50.27841246856225
2025-06-07,40.44186577982221
2025-06-08,38.256324127050185
2025-06-09,61.21092683709994
2025-06-10,60.11866837322459
2025-06-11,55.747137652530384
2025-06-12,53.561682596239024
2025-06-13,50.28305981302523
2025-06-14,38.259355003873864
2025-06-15,32.79416584286669
2025-06-16,54.657664708783464
2025-06-17,54.658386346122434
2025-06-18,57.938654462469096
2025-06-19,47.007453473888326
2025-06-20,45.914863056837056
2025-06-21,40.44934194265396
2025-06-22,32.797196719690376
2025-06-23,54.66271617015626
2025-06-24,56.84997531979505
2025-06-25,56.85072582262758
2025-06-26,59.038071568747036
2025-06-27,55.7589147739024
2025-06-28,40.45308002406983
2025-06-29,39.360273115816874
2025-06-30,53.574412278898485
2025-07-01,55.761859054245406
2025-07-02,60.13613199682771
2025-07-03,47.016141987449544
2025-07-04,32.80239250853097
2025-07-05,33.89625300729884
2025-07-06,34.99014237156025
2025-07-07,52.485906329185795
2025-07-08,55.76701154484566
2025-07-09,57.954718109634605
2025-07-10,54.674984004918784
2025-07-11,54.675705642257746
2025-07-12,42.647613278085444
2025-07-13,42.64817615520984
2025-07-14,59.052100198616635
2025-07-15,59.052879566942735
2025-07-16,67.80234914790124
2025-07-17,69.99044539685323
2025-07-18,56.867987387775784
2025-07-19,59.055997040247085
2025-07-20,63.43135243883786
2025-07-21,77.6497492622194
2025-07-22,68.90139100276292
2025-07-23,66.714925654197
2025-07-24,68.90320952885712
2025-07-25,63.4355379354039
2025-07-26,66.71756684685764
2025-07-27,55.78099687647493
2025-07-28,71.09436552012636
2025-07-29,90.78323388983634
2025-07-30,100.0
2025-07-31,100.0
2025-08-01,79.84865563850919
2025-08-02,44.84709696424641
2025-08-03,42.659996574822195
2025-08-04,56.88074593592881
2025-08-05,62.35087109633454
2025-08-06,67.82114058420807
2025-08-07,62.35251642946739
2025-08-08,64.54117555554377
2025-08-09,53.60270046258617
2025-08-10,51.41551347668129
2025-08-11,67.82561473570969
2025-08-12,66.73253360526792
2025-08-13,59.07548124839932
2025-08-14,57.98225579048975
2025-08-15,52.5129244311569
2025-08-16,41.573280285710155
2025-08-17,36.10358810770781
2025-08-18,53.609065303915905
2025-08-19,56.892003478416754
2025-08-20,55.79866255853296
2025-08-21,55.799398628618704
2025-08-22,49.2354129694451
2025-08-23,41.57711939635349
2025-08-24,38.29522037962075
2025-08-25,54.70817932251148
2025-08-26,60.179791055835494
2025-08-27,61.274777308852144
2025-08-28,54.71034423452839
2025-08-29,53.61684455443002
2025-08-30,39.39248700662857
2025-08-31,38.298756402581716
2025-09-01,47.05337847414048
2025-09-02,59.09106861492111
2025-09-03,63.46902190793218
2025-09-04,62.37555109332736
2025-09-05,54.71611733324016
2025-09-06,43.77347117646331
2025-09-07,41.58534606201776
2025-09-08,59.09574482487765
2025-09-09,66.75718473676717
2025-09-10,56.90851454073243
2025-09-11,50.34281138469208
2025-09-12,44.87135841158264
2025-09-13,37.21088549372732
2025-09-14,33.928019482960366
2025-09-15,56.91226705489508
2025-09-16,76.6136774815564
2025-09-17,88.65413870971868
2025-09-18,74.42667812135964
2025-09-19,64.5769399020632
2025-09-20,51.44332537972526
2025-09-21,53.63311026005044
2025-09-22,71.14690071840349
2025-09-23,74.43158525526466
2025-09-24,73.33797011319204
2025-09-25,73.33893710722627
2025-09-26,64.58290062648311
2025-09-27,51.44807375341569
2025-09-28,47.070134893151405
2025-09-29,66.77479268783809
2025-09-30,74.43845524273166
2025-10-01,70.0606462771884
2025-10-02,72.25099403463797
2025-10-03,60.209955496604515
2025-10-04,33.93696778596362
2025-10-05,33.93741520111377
2025-10-06,52.54894856711836
2025-10-07,71.16097264651343
2025-10-08,68.97231352043704
2025-10-09,62.40434442315234
2025-10-10,49.26723717609375
2025-10-11,40.50915124530793
2025-10-12,37.22511618205184
2025-10-13,59.12302271629077
2025-10-14,59.12380208461687
2025-10-15,58.029681796406976
2025-10-16,55.840618553420775
2025-10-17,51.46164053538836
2025-10-18,40.5128893267238
2025-10-19,41.60838072587774
2025-10-20,53.65361919322401
2025-10-21,64.60418892798278
2025-10-22,61.32003840275245
2025-10-23,61.32084663657209
2025-10-24,58.03656621662077
2025-10-25,35.0414074881208
2025-10-26,38.3270445862694
2025-10-27,56.943788173861364
2025-10-28,60.22980052342623
2025-10-29,67.89630632943536
2025-10-30,68.99231730747334
2025-10-31,59.13705134616038
2025-11-01,48.186380582174166
2025-11-02,48.18701562303246
2025-11-03,77.75734538946007
2025-11-04,75.56799349153829
2025-11-05,72.28338111841101
2025-11-06,71.18911650273333
2025-11-07,64.61866497300255
2025-11-08,48.19082586818222
2025-11-09,50.381981859451464
2025-11-10,74.47869374075272
2025-11-11,78.86083253032983
2025-11-12,74.48065659431472
2025-11-13,79.95822905205864
2025-11-14,62.43396041954373
2025-11-15,53.67200651262101
2025-11-16,52.577352212780276
2025-11-17,74.48556372821973
2025-11-18,73.39115478507425
2025-11-19,70.10590737108869
2025-11-20,70.10683106688258
2025-11-21,61.344285417341894
2025-11-22,47.104268339284765
2025-11-23,53.67766414935854
2025-11-24,60.25123315239369
2025-11-25,65.72948394923624
2025-11-26,56.96630325883727
2025-11-27,42.72529032125235
2025-11-28,44.9169225931653
2025-11-29,43.82196520564221
2025-11-30,50.39592389284039
2025-12-01,72.30814771188452
2025-12-02,73.40469270155337
2025-12-03,75.59687341784392
2025-12-04,76.69349057124666
2025-12-05,64.64250787068218
2025-12-06,48.208607012214486
2025-12-07,53.68756501364924
2025-12-08,67.93209954144835
2025-12-09,74.50715511740177
2025-12-10,75.6038444345384
2025-12-11,72.74813566597774
2025-12-12,61.94826016104515
2025-12-13,58.30961682171397
2025-12-14,46.961383771832
2025-12-15,58.3111528783355
2025-12-16,60.73832298464094
2025-12-17,66.13989550340762
2025-12-18,64.37962194937953
2025-12-19,57.10097601524369
2025-12-20,44.53856513868056
2025-12-21,43.32587079218622
2025-12-22,52.91540088016285
2025-12-23,51.70278488286533
2025-12-24,49.94218195293751
2025-12-25,36.71346678217023
2025-12-26,44.54208466707377
2025-12-27,47.51740149713455
2025-12-28,48.7314200481459
2025-12-29,56.56050545095404
2025-12-30,56.561250283778904
2025-12-31,55.896559879937854
2026-01-01,51.70891313023892
2026-01-02,57.11150470401928
2026-01-03,47.52178183578211
2026-01-04,46.308902956311094
2026-01-05,54.1386780382332
2026-01-06,70.34597647893058
2026-01-07,72.7740079109456
2026-01-08,73.98853470082568
2026-01-09,69.21346653706904
2026-01-10,53.24182912456701
2026-01-11,45.25615062214185
2026-01-12,74.5405236279558
2026-01-13,81.19699657748117
2026-01-14,82.52918146168044
2026-01-15,85.19253475234149
2026-01-16,73.21329845409625
2026-01-17,58.57140988431921
2026-01-18,54.578623209541334
2026-01-19,66.56017287091323
2026-01-20,83.86692192247929
2026-01-21,97.18041111135523
2026-01-22,94.51917840356025
2026-01-23,74.55131932254683
2026-01-24,55.91422556199587
2026-01-25,57.24627024236927
2026-01-26,73.22293746712394
2026-01-27,78.54927601340319
2026-01-28,79.88167120334124
2026-01-29,100.0
2026-01-30,100.0
2026-01-31,77.22199826310894
2026-02-01,93.2001902044698
2026-02-02,100.0
2026-02-03,100.0
2026-02-04,100.0
2026-02-05,100.0
2026-02-06,99.42613147582438
2026-02-07,70.20018783196507
2026-02-08,68.8158608155863
2026-02-09,81.97838596145785
2026-02-10,99.0811593383669
2026-02-11,92.39525521706902
2026-02-12,92.31476171832894
2026-02-13,100.0
2026-02-14,89.52080972882453
2026-02-15,100.0
2026-02-16,100.0
2026-02-17,100.0
2026-02-18,98.39121506345195
2026-02-19,98.30497202908758
2026-02-20,92.9803967816713
2026-02-21,79.81442191442518
2026-02-22,87.58797701388839
2026-02-23,100.0
2026-02-24,100.0
2026-02-25,100.0
2026-02-26,100.0
2026-02-27,100.0
2026-02-28,54.61611944309262
2026-03-01,61.063992789544834
2026-03-02,
2026-03-03,
2026-03-04,
2026-03-05,
2026-03-06,
2026-03-07,
2026-03-08,
2026-03-09,
2026-03-10,
2026-03-11,
2026-03-12,
2026-03-13,
2026-03-14,
2026-03-15,
2026-03-16,
2026-03-17,
2026-03-18,
2026-03-19,
2026-03-20,
2026-03-21,
2026-03-22,
2026-03-23,
2026-03-24,
2026-03-25,
2026-03-26,
2026-03-27,
2026-03-28,
2026-03-29,
2026-03-30,
2026-03-31,
2026-04-01,
2026-04-02,
2026-04-03,
2026-04-04,
2026-04-05,
2026-04-06,
2026-04-07,
2026-04-08,
2026-04-09,
2026-04-10,
2026-04-11,
2026-04-12,
2026-04-13,
2026-04-14,
2026-04-15,
2026-04-16,
2026-04-17,
2026-04-18,
2026-04-19,
2026-04-20,
2026-04-21,
2026-04-22,
2026-04-23,
2026-04-24,
2026-04-25,
2026-04-26,
2026-04-27,
2026-04-28,
2026-04-29,
2026-04-30,
2026-05-01,
2026-05-02,
2026-05-03,
2026-05-04,
2026-05-05,
2026-05-06,
2026-05-07,
2026-05-08,
2026-05-09,
2026-05-10,
2026-05-11,
2026-05-12,
2026-05-13,
2026-05-14,
2026-05-15,
2026-05-16,
2026-05-17,
2026-05-18,
2026-05-19,
2026-05-20,
2026-05-21,
2026-05-22,
2026-05-23,
2026-05-24,
2026-05-25,
2026-05-26,
2026-05-27,
2026-05-28,
2026-05-29,
2026-05-30,
2026-05-31,
