Time,academy
2024-10-03,47.61708294592702
2024-10-04,51.86860820895621
2024-10-05,38.26372736726278
2024-10-06,34.86250715683942
2024-10-07,47.61708294592702
2024-10-08,46.766777893321176
2024-10-09,43.365557682897816
2024-10-10,45.066167788109496
2024-10-11,45.916472840715336
2024-10-12,36.5631172620511
2024-10-13,34.86250715683942
2024-10-14,45.066167788109496
2024-10-15,47.61708294592702
2024-10-16,48.46738799853286
2024-10-17,46.766777893321176
2024-10-18,46.766777893321176
2024-10-19,36.5631172620511
2024-10-20,34.01220210423358
2024-10-21,46.766777893321176
2024-10-22,45.916472840715336
2024-10-23,46.766777893321176
2024-10-24,45.916472840715336
2024-10-25,43.365557682897816
2024-10-26,35.71281220944526
2024-10-27,33.16189705162774
2024-10-28,45.916472840715336
2024-10-29,45.916472840715336
2024-10-30,45.916472840715336
2024-10-31,42.515252630291975
2024-11-01,45.916472840715336
2024-11-02,36.5631172620511
2024-11-03,34.01220210423358
2024-11-04,45.916472840715336
2024-11-05,39.11403241986862
2024-11-06,30.610981893810223
2024-11-07,42.515252630291975
2024-11-08,46.766777893321176
2024-11-09,38.26372736726278
2024-11-10,34.01220210423358
2024-11-11,43.365557682897816
2024-11-12,47.61708294592702
2024-11-13,48.46738799853286
2024-11-14,43.365557682897816
2024-11-15,44.215862735503656
2024-11-16,35.71281220944526
2024-11-17,34.86250715683942
2024-11-18,49.3176930511387
2024-11-19,47.61708294592702
2024-11-20,48.46738799853286
2024-11-21,45.916472840715336
2024-11-22,45.066167788109496
2024-11-23,36.5631172620511
2024-11-24,35.71281220944526
2024-11-25,41.664947577686135
2024-11-26,40.8146425250803
2024-11-27,37.41342231465694
2024-11-28,35.71281220944526
2024-11-29,50.16799810374453
2024-11-30,40.8146425250803
2024-12-01,37.41342231465694
2024-12-02,50.16799810374453
2024-12-03,49.3176930511387
2024-12-04,47.61708294592702
2024-12-05,48.46738799853286
2024-12-06,46.766777893321176
2024-12-07,42.515252630291975
2024-12-08,38.26372736726278
2024-12-09,46.766777893321176
2024-12-10,48.46738799853286
2024-12-11,44.215862735503656
2024-12-12,49.3176930511387
2024-12-13,45.066167788109496
2024-12-14,45.066167788109496
2024-12-15,39.96433747247446
2024-12-16,50.16799810374453
2024-12-17,48.46738799853286
2024-12-18,49.3176930511387
2024-12-19,46.766777893321176
2024-12-20,49.3176930511387
2024-12-21,38.26372736726278
2024-12-22,37.41342231465694
2024-12-23,39.96433747247446
2024-12-24,39.96433747247446
2024-12-25,26.359456630781025
2024-12-26,34.86250715683942
2024-12-27,36.5631172620511
2024-12-28,33.16189705162774
2024-12-29,33.16189705162774
2024-12-30,34.01220210423358
2024-12-31,34.01220210423358
2025-01-01,32.3115919990219
2025-01-02,39.11403241986862
2025-01-03,39.11403241986862
2025-01-04,37.41342231465694
2025-01-05,37.41342231465694
2025-01-06,48.46738799853286
2025-01-07,51.86860820895621
2025-01-08,48.46738799853286
2025-01-09,49.3176930511387
2025-01-10,45.066167788109496
2025-01-11,36.5631172620511
2025-01-12,34.86250715683942
2025-01-13,50.16799810374453
2025-01-14,49.3176930511387
2025-01-15,50.16799810374453
2025-01-16,51.01830315635037
2025-01-17,48.46738799853286
2025-01-18,36.5631172620511
2025-01-19,32.3115919990219
2025-01-20,38.26372736726278
2025-01-21,45.066167788109496
2025-01-22,45.066167788109496
2025-01-23,53.56921831416789
2025-01-24,51.01830315635037
2025-01-25,39.11403241986862
2025-01-26,38.26372736726278
2025-01-27,47.61708294592702
2025-01-28,50.16799810374453
2025-01-29,51.01830315635037
2025-01-30,46.766777893321176
2025-01-31,47.61708294592702
2025-02-01,37.41342231465694
2025-02-02,38.26372736726278
2025-02-03,48.46738799853286
2025-02-04,48.46738799853286
2025-02-05,47.61708294592702
2025-02-06,50.16799810374453
2025-02-07,47.61708294592702
2025-02-08,37.41342231465694
2025-02-09,34.01220210423358
2025-02-10,42.515252630291975
2025-02-11,47.61708294592702
2025-02-12,49.3176930511387
2025-02-13,47.61708294592702
2025-02-14,45.066167788109496
2025-02-15,36.5631172620511
2025-02-16,36.5631172620511
2025-02-17,41.664947577686135
2025-02-18,48.46738799853286
2025-02-19,47.61708294592702
2025-02-20,45.916472840715336
2025-02-21,48.46738799853286
2025-02-22,40.8146425250803
2025-02-23,38.26372736726278
2025-02-24,51.01830315635037
2025-02-25,51.86860820895621
2025-02-26,50.16799810374453
2025-02-27,50.16799810374453
2025-02-28,50.16799810374453
2025-03-01,42.515252630291975
2025-03-02,48.46738799853286
2025-03-03,85.03050526058395
2025-03-04,55.26982841937957
2025-03-05,50.16799810374453
2025-03-06,49.3176930511387
2025-03-07,49.3176930511387
2025-03-08,40.8146425250803
2025-03-09,38.26372736726278
2025-03-10,49.3176930511387
2025-03-11,47.61708294592702
2025-03-12,45.066167788109496
2025-03-13,46.766777893321176
2025-03-14,44.215862735503656
2025-03-15,38.26372736726278
2025-03-16,37.41342231465694
2025-03-17,45.916472840715336
2025-03-18,47.61708294592702
2025-03-19,46.766777893321176
2025-03-20,45.066167788109496
2025-03-21,43.365557682897816
2025-03-22,37.41342231465694
2025-03-23,37.41342231465694
2025-03-24,46.766777893321176
2025-03-25,46.766777893321176
2025-03-26,44.215862735503656
2025-03-27,45.916472840715336
2025-03-28,43.365557682897816
2025-03-29,37.41342231465694
2025-03-30,36.5631172620511
2025-03-31,49.3176930511387
2025-04-01,47.61708294592702
2025-04-02,44.215862735503656
2025-04-03,47.61708294592702
2025-04-04,44.215862735503656
2025-04-05,36.5631172620511
2025-04-06,35.71281220944526
2025-04-07,45.916472840715336
2025-04-08,45.916472840715336
2025-04-09,45.916472840715336
2025-04-10,44.215862735503656
2025-04-11,45.916472840715336
2025-04-12,36.5631172620511
2025-04-13,34.86250715683942
2025-04-14,44.215862735503656
2025-04-15,47.8063761455276
2025-04-16,47.0120261627237
2025-04-17,45.84847872341881
2025-04-18,40.288028843791466
2025-04-19,33.98918405116215
2025-04-20,34.783534033966056
2025-04-21,45.0541287406149
2025-04-22,44.25977875781099
2025-04-23,46.642828706222716
2025-04-24,45.84847872341881
2025-04-25,43.465428775007084
2025-04-26,35.57788401676996
2025-04-27,33.98918405116215
2025-04-28,53.73602348165593
2025-04-29,48.60072612833151
2025-04-30,48.23152867183052
2025-05-01,48.60072612833151
2025-05-02,46.642828706222716
2025-05-03,39.12448140448657
2025-05-04,39.91883138729048
2025-05-05,47.43717868902662
2025-05-06,48.60072612833151
2025-05-07,48.60072612833151
2025-05-08,45.84847872341881
2025-05-09,45.84847872341881
2025-05-10,39.12448140448657
2025-05-11,35.94708147327095
2025-05-12,46.642828706222716
2025-05-13,47.8063761455276
2025-05-14,49.39507611113541
2025-05-15,48.73406425813016
2025-05-16,46.51887951912425
2025-05-17,38.39653547610255
2025-05-18,37.65814056310058
2025-05-19,47.995669345128185
2025-05-20,50.210854084134105
2025-05-21,47.995669345128185
2025-05-22,50.210854084134105
2025-05-23,46.51887951912425
2025-05-24,39.134930389104525
2025-05-25,37.65814056310058
2025-05-26,36.919745650098605
2025-05-27,45.0420896931203
2025-05-28,48.73406425813016
2025-05-29,47.995669345128185
2025-05-30,46.51887951912425
2025-05-31,39.873325302106494
2025-06-01,38.39653547610255
2025-06-02,49.47245917113213
2025-06-03,45.0420896931203
2025-06-04,44.30369478011833
2025-06-05,45.0420896931203
2025-06-06,43.56529986711636
2025-06-07,36.919745650098605
2025-06-08,36.919745650098605
2025-06-09,46.51887951912425
2025-06-10,44.30369478011833
2025-06-11,44.30369478011833
2025-06-12,45.0420896931203
2025-06-13,43.56529986711636
2025-06-14,37.65814056310058
2025-06-15,36.181350737096636
2025-06-16,42.088510041112414
2025-06-17,42.088510041112414
2025-06-18,44.30369478011833
2025-06-19,36.919745650098605
2025-06-20,39.134930389104525
2025-06-21,35.44295582409466
2025-06-22,31.750981259084803
2025-06-23,43.56529986711636
2025-06-24,40.61172021510847
2025-06-25,41.35011512811044
2025-06-26,39.873325302106494
2025-06-27,38.39653547610255
2025-06-28,34.70456091109269
2025-06-29,32.48937617208677
2025-06-30,39.134930389104525
2025-07-01,40.61172021510847
2025-07-02,37.65814056310058
2025-07-03,37.65814056310058
2025-07-04,33.966165998090716
2025-07-05,31.01258634608283
2025-07-06,34.70456091109269
2025-07-07,43.56529986711636
2025-07-08,45.0420896931203
2025-07-09,45.78048460612227
2025-07-10,44.30369478011833
2025-07-11,43.56529986711636
2025-07-12,38.39653547610255
2025-07-13,37.65814056310058
2025-07-14,46.51887951912425
2025-07-15,45.78048460612227
2025-07-16,43.56529986711636
2025-07-17,46.51887951912425
2025-07-18,40.61172021510847
2025-07-19,43.56529986711636
2025-07-20,42.82690495411438
2025-07-21,51.68764391013805
2025-07-22,49.47245917113213
2025-07-23,48.73406425813016
2025-07-24,46.51887951912425
2025-07-25,44.30369478011833
2025-07-26,43.56529986711636
2025-07-27,41.35011512811044
2025-07-28,52.42603882314002
2025-07-29,56.85640830115185
2025-07-30,58.333198127155796
2025-07-31,59.07159304015777
2025-08-01,56.11801338814988
2025-08-02,42.088510041112414
2025-08-03,39.873325302106494
2025-08-04,52.42603882314002
2025-08-05,56.11801338814988
2025-08-06,56.11801338814988
2025-08-07,54.64122356214594
2025-08-08,53.164433736141994
2025-08-09,47.257274432126216
2025-08-10,45.0420896931203
2025-08-11,58.333198127155796
2025-08-12,56.11801338814988
2025-08-13,57.59480321415383
2025-08-14,56.11801338814988
2025-08-15,52.42603882314002
2025-08-16,41.35011512811044
2025-08-17,39.873325302106494
2025-08-18,52.42603882314002
2025-08-19,51.68764391013805
2025-08-20,53.90282864914396
2025-08-21,51.68764391013805
2025-08-22,52.42603882314002
2025-08-23,40.61172021510847
2025-08-24,39.873325302106494
2025-08-25,56.11801338814988
2025-08-26,56.11801338814988
2025-08-27,55.37961847514791
2025-08-28,53.90282864914396
2025-08-29,47.995669345128185
2025-08-30,42.088510041112414
2025-08-31,35.44295582409466
2025-09-01,41.35011512811044
2025-09-02,54.64122356214594
2025-09-03,55.37961847514791
2025-09-04,53.164433736141994
2025-09-05,51.68764391013805
2025-09-06,40.61172021510847
2025-09-07,36.181350737096636
2025-09-08,53.90282864914396
2025-09-09,51.68764391013805
2025-09-10,48.73406425813016
2025-09-11,67.19393708317946
2025-09-12,73.83949130019721
2025-09-13,40.61172021510847
2025-09-14,34.70456091109269
2025-09-15,51.68764391013805
2025-09-16,50.949248997136074
2025-09-17,50.949248997136074
2025-09-18,50.210854084134105
2025-09-19,50.210854084134105
2025-09-20,40.61172021510847
2025-09-21,35.44295582409466
2025-09-22,47.995669345128185
2025-09-23,49.47245917113213
2025-09-24,49.47245917113213
2025-09-25,47.257274432126216
2025-09-26,48.73406425813016
2025-09-27,38.39653547610255
2025-09-28,33.966165998090716
2025-09-29,49.47245917113213
2025-09-30,49.47245917113213
2025-10-01,47.995669345128185
2025-10-02,45.78048460612227
2025-10-03,50.210854084134105
2025-10-04,37.65814056310058
2025-10-05,34.70456091109269
2025-10-06,42.82690495411438
2025-10-07,45.78048460612227
2025-10-08,47.995669345128185
2025-10-09,49.47245917113213
2025-10-10,47.995669345128185
2025-10-11,37.65814056310058
2025-10-12,34.70456091109269
2025-10-13,46.51887951912425
2025-10-14,48.73406425813016
2025-10-15,57.59480321415383
2025-10-16,45.78048460612227
2025-10-17,48.73406425813016
2025-10-18,36.919745650098605
2025-10-19,35.44295582409466
2025-10-20,49.47245917113213
2025-10-21,49.47245917113213
2025-10-22,49.47245917113213
2025-10-23,47.257274432126216
2025-10-24,45.78048460612227
2025-10-25,36.919745650098605
2025-10-26,33.966165998090716
2025-10-27,46.51887951912425
2025-10-28,45.78048460612227
2025-10-29,47.257274432126216
2025-10-30,45.78048460612227
2025-10-31,42.82690495411438
2025-11-01,38.39653547610255
2025-11-02,36.919745650098605
2025-11-03,49.47245917113213
2025-11-04,47.995669345128185
2025-11-05,49.47245917113213
2025-11-06,48.73406425813016
2025-11-07,49.47245917113213
2025-11-08,42.088510041112414
2025-11-09,38.39653547610255
2025-11-10,50.210854084134105
2025-11-11,47.995669345128185
2025-11-12,47.995669345128185
2025-11-13,50.210854084134105
2025-11-14,50.949248997136074
2025-11-15,42.088510041112414
2025-11-16,37.65814056310058
2025-11-17,50.210854084134105
2025-11-18,49.47245917113213
2025-11-19,50.949248997136074
2025-11-20,51.68764391013805
2025-11-21,53.164433736141994
2025-11-22,43.56529986711636
2025-11-23,39.134930389104525
2025-11-24,44.30369478011833
2025-11-25,45.78048460612227
2025-11-26,39.134930389104525
2025-11-27,37.65814056310058
2025-11-28,51.68764391013805
2025-11-29,44.30369478011833
2025-11-30,42.088510041112414
2025-12-01,51.68764391013805
2025-12-02,56.11801338814988
2025-12-03,53.164433736141994
2025-12-04,54.64122356214594
2025-12-05,53.164433736141994
2025-12-06,46.51887951912425
2025-12-07,43.56529986711636
2025-12-08,57.59480321415383
2025-12-09,52.42603882314002
2025-12-10,53.90282864914396
2025-12-11,55.13976064710859
2025-12-12,54.770563190607604
2025-12-13,50.74600833591738
2025-12-14,43.568325655411066
2025-12-15,53.96565221966956
2025-12-16,49.94109736497934
2025-12-17,54.33484967617055
2025-12-18,53.96565221966956
2025-12-19,49.94109736497934
2025-12-20,45.547345053788135
2025-12-21,39.979484315157904
2025-12-22,44.373236626349104
2025-12-23,43.568325655411066
2025-12-24,42.76341468447302
2025-12-25,30.756266178338436
2025-12-26,36.75984043140572
2025-12-27,37.564751402343774
2025-12-28,35.5857320039667
2025-12-29,39.17457334421986
2025-12-30,37.564751402343774
2025-12-31,36.390642974904736
2026-01-01,33.975910062090605
2026-01-02,39.979484315157904
2026-01-03,39.979484315157904
2026-01-04,39.979484315157904
2026-01-05,52.35583027779347
2026-01-06,53.96565221966956
2026-01-07,53.16074124873151
2026-01-08,54.33484967617055
2026-01-09,55.944671618046634
2026-01-10,46.185632530328114
2026-01-11,43.57135144370577
2026-01-12,56.6427568768175
2026-01-13,57.51418390569162
2026-01-14,55.771329847943385
2026-01-15,59.25703796343985
2026-01-16,57.51418390569162
2026-01-17,48.79991361695046
2026-01-18,44.44277847257988
2026-01-19,49.67134064582458
2026-01-20,54.89990281906927
2026-01-21,60.999892021188074
2026-01-22,62.74274607893631
2026-01-23,56.6427568768175
2026-01-24,47.928486588076346
2026-01-25,47.928486588076346
2026-01-26,57.51418390569162
2026-01-27,57.51418390569162
2026-01-28,56.6427568768175
2026-01-29,59.25703796343985
2026-01-30,55.771329847943385
2026-01-31,51.41419470357281
2026-02-01,51.41419470357281
2026-02-02,59.25703796343985
2026-02-03,60.12846499231396
2026-02-04,57.51418390569162
2026-02-05,65.35702716555865
2026-02-06,59.25703796343985
2026-02-07,54.89990281906927
2026-02-08,47.928486588076346
2026-02-09,49.67134064582458
2026-02-10,54.89990281906927
2026-02-11,54.89990281906927
2026-02-12,54.02847579019515
2026-02-13,54.02847579019515
2026-02-14,48.79991361695046
2026-02-15,47.05705955920223
2026-02-16,57.51418390569162
2026-02-17,56.6427568768175
2026-02-18,54.02847579019515
2026-02-19,55.771329847943385
2026-02-20,54.02847579019515
2026-02-21,51.41419470357281
2026-02-22,49.67134064582458
2026-02-23,57.51418390569162
2026-02-24,54.89990281906927
2026-02-25,59.25703796343985
2026-02-26,60.999892021188074
2026-02-27,63.61417310781042
2026-02-28,45.314205501454
2026-03-01,43.57135144370577
2026-03-02,60.12846499231396
2026-03-03,59.25703796343985
2026-03-04,56.6427568768175
2026-03-05,57.51418390569162
2026-03-06,53.157048761321036
2026-03-07,51.41419470357281
2026-03-08,47.05705955920223
2026-03-09,54.02847579019515
2026-03-10,53.157048761321036
2026-03-11,58.38561093456573
2026-03-12,60.12846499231396
2026-03-13,55.771329847943385
2026-03-14,53.157048761321036
2026-03-15,63.61417310781042
2026-03-16,87.14270288741155
2026-03-17,57.51418390569162
2026-03-18,58.38561093456573
2026-03-19,58.38561093456573
2026-03-20,55.771329847943385
2026-03-21,50.542767674698695
2026-03-22,47.928486588076346
2026-03-23,57.51418390569162
2026-03-24,55.771329847943385
2026-03-25,54.89990281906927
2026-03-26,54.02847579019515
2026-03-27,54.89990281906927
2026-03-28,47.928486588076346
2026-03-29,49.67134064582458
2026-03-30,55.771329847943385
2026-03-31,54.89990281906927
2026-04-01,54.02847579019515
2026-04-02,55.771329847943385
2026-04-03,50.542767674698695
2026-04-04,46.185632530328114
2026-04-05,44.44277847257988
2026-04-06,53.157048761321036
2026-04-07,54.02847579019515
2026-04-08,56.6427568768175
2026-04-09,60.999892021188074
2026-04-10,54.89990281906927
2026-04-11,50.542767674698695
2026-04-12,49.67134064582458
2026-04-13,59.25703796343985
2026-04-14,60.999892021188074
2026-04-15,60.999892021188074
2026-04-16,66.22845419443277
2026-04-17,66.22845419443277
2026-04-18,58.38561093456573
2026-04-19,53.157048761321036
2026-04-20,56.6427568768175
2026-04-21,59.25703796343985
2026-04-22,57.51418390569162
2026-04-23,55.771329847943385
2026-04-24,53.157048761321036
2026-04-25,48.79991361695046
2026-04-26,47.928486588076346
2026-04-27,56.6427568768175
2026-04-28,56.6427568768175
2026-04-29,55.771329847943385
2026-04-30,58.38561093456573
2026-05-01,57.51418390569162
2026-05-02,55.771329847943385
2026-05-03,51.41419470357281
2026-05-04,59.25703796343985
2026-05-05,58.38561093456573
2026-05-06,56.6427568768175
2026-05-07,59.25703796343985
2026-05-08,57.51418390569162
2026-05-09,54.02847579019515
2026-05-10,48.79991361695046
2026-05-11,55.771329847943385
2026-05-12,58.38561093456573
2026-05-13,63.61417310781042
2026-05-14,62.74274607893631
2026-05-15,62.74274607893631
2026-05-16,59.25703796343985
2026-05-17,56.6427568768175
2026-05-18,65.35702716555865
2026-05-19,62.74274607893631
2026-05-20,64.48560013668454
2026-05-21,60.999892021188074
2026-05-22,61.87131905006219
2026-05-23,55.771329847943385
2026-05-24,53.157048761321036
2026-05-25,55.771329847943385
2026-05-26,60.12846499231396
2026-05-27,58.38561093456573
2026-05-28,63.61417310781042
2026-05-29,60.12846499231396
2026-05-30,58.38561093456573
2026-05-31,62.74274607893631
