Time,macys
2024-09-23,35.31020404067489
2024-09-24,32.367687037285314
2024-09-25,32.367687037285314
2024-09-26,35.31020404067489
2024-09-27,35.31020404067489
2024-09-28,44.13775505084361
2024-09-29,44.13775505084361
2024-09-30,35.31020404067489
2024-10-01,35.31020404067489
2024-10-02,32.367687037285314
2024-10-03,35.31020404067489
2024-10-04,35.31020404067489
2024-10-05,44.13775505084361
2024-10-06,44.13775505084361
2024-10-07,35.31020404067489
2024-10-08,32.367687037285314
2024-10-09,32.367687037285314
2024-10-10,32.367687037285314
2024-10-11,35.31020404067489
2024-10-12,44.13775505084361
2024-10-13,41.19523804745403
2024-10-14,41.19523804745403
2024-10-15,38.252721044064465
2024-10-16,35.31020404067489
2024-10-17,38.252721044064465
2024-10-18,38.252721044064465
2024-10-19,44.13775505084361
2024-10-20,47.080272054233184
2024-10-21,35.31020404067489
2024-10-22,35.31020404067489
2024-10-23,35.31020404067489
2024-10-24,35.31020404067489
2024-10-25,41.19523804745403
2024-10-26,47.080272054233184
2024-10-27,50.02278905762276
2024-10-28,38.252721044064465
2024-10-29,38.252721044064465
2024-10-30,38.252721044064465
2024-10-31,35.31020404067489
2024-11-01,41.19523804745403
2024-11-02,50.02278905762276
2024-11-03,58.85034006779148
2024-11-04,44.13775505084361
2024-11-05,35.31020404067489
2024-11-06,23.540136027116592
2024-11-07,38.252721044064465
2024-11-08,44.13775505084361
2024-11-09,64.73537407457063
2024-11-10,67.6778910779602
2024-11-11,58.85034006779148
2024-11-12,47.080272054233184
2024-11-13,50.02278905762276
2024-11-14,52.965306061012335
2024-11-15,55.9078230644019
2024-11-16,67.6778910779602
2024-11-17,76.50544208812893
2024-11-18,64.73537407457063
2024-11-19,61.792857071181054
2024-11-20,61.792857071181054
2024-11-21,67.6778910779602
2024-11-22,70.62040808134978
2024-11-23,85.33299309829765
2024-11-24,108.87312912541424
2024-11-25,102.98809511863509
2024-11-26,97.10306111185594
2024-11-27,105.93061212202467
2024-11-28,294.2517003389574
2024-11-29,208.91870724065976
2024-11-30,155.95340117964741
2024-12-01,129.47074814914126
2024-12-02,111.8156461288038
2024-12-03,97.10306111185594
2024-12-04,79.4479590915185
2024-12-05,70.62040808134978
2024-12-06,73.56292508473935
2024-12-07,94.16054410846637
2024-12-08,94.16054410846637
2024-12-09,79.4479590915185
2024-12-10,70.62040808134978
2024-12-11,76.50544208812893
2024-12-12,82.39047609490807
2024-12-13,82.39047609490807
2024-12-14,100.04557811524552
2024-12-15,105.93061212202467
2024-12-16,82.39047609490807
2024-12-17,79.4479590915185
2024-12-18,82.39047609490807
2024-12-19,82.39047609490807
2024-12-20,94.16054410846637
2024-12-21,105.93061212202467
2024-12-22,102.98809511863509
2024-12-23,100.04557811524552
2024-12-24,105.93061212202467
2024-12-25,67.6778910779602
2024-12-26,85.33299309829765
2024-12-27,76.50544208812893
2024-12-28,70.62040808134978
2024-12-29,73.56292508473935
2024-12-30,61.792857071181054
2024-12-31,61.792857071181054
2025-01-01,55.9078230644019
2025-01-02,50.02278905762276
2025-01-03,50.02278905762276
2025-01-04,52.965306061012335
2025-01-05,50.02278905762276
2025-01-06,38.252721044064465
2025-01-07,35.31020404067489
2025-01-08,32.367687037285314
2025-01-09,35.31020404067489
2025-01-10,50.02278905762276
2025-01-11,50.02278905762276
2025-01-12,52.965306061012335
2025-01-13,41.19523804745403
2025-01-14,32.367687037285314
2025-01-15,35.31020404067489
2025-01-16,35.31020404067489
2025-01-17,35.31020404067489
2025-01-18,41.19523804745403
2025-01-19,41.19523804745403
2025-01-20,41.19523804745403
2025-01-21,32.367687037285314
2025-01-22,38.252721044064465
2025-01-23,35.31020404067489
2025-01-24,32.367687037285314
2025-01-25,41.19523804745403
2025-01-26,41.19523804745403
2025-01-27,29.42517003389574
2025-01-28,32.367687037285314
2025-01-29,32.367687037285314
2025-01-30,32.367687037285314
2025-01-31,32.367687037285314
2025-02-01,38.252721044064465
2025-02-02,38.252721044064465
2025-02-03,29.42517003389574
2025-02-04,32.367687037285314
2025-02-05,32.367687037285314
2025-02-06,29.42517003389574
2025-02-07,32.367687037285314
2025-02-08,44.13775505084361
2025-02-09,41.19523804745403
2025-02-10,29.42517003389574
2025-02-11,32.367687037285314
2025-02-12,32.367687037285314
2025-02-13,35.31020404067489
2025-02-14,38.252721044064465
2025-02-15,44.13775505084361
2025-02-16,44.13775505084361
2025-02-17,38.252721044064465
2025-02-18,35.31020404067489
2025-02-19,29.42517003389574
2025-02-20,32.367687037285314
2025-02-21,32.367687037285314
2025-02-22,38.252721044064465
2025-02-23,38.252721044064465
2025-02-24,35.31020404067489
2025-02-25,29.42517003389574
2025-02-26,29.42517003389574
2025-02-27,29.42517003389574
2025-02-28,29.42517003389574
2025-03-01,41.19523804745403
2025-03-02,41.19523804745403
2025-03-03,29.42517003389574
2025-03-04,29.42517003389574
2025-03-05,26.482653030506167
2025-03-06,29.42517003389574
2025-03-07,32.367687037285314
2025-03-08,41.19523804745403
2025-03-09,41.19523804745403
2025-03-10,32.367687037285314
2025-03-11,32.367687037285314
2025-03-12,32.367687037285314
2025-03-13,32.367687037285314
2025-03-14,35.31020404067489
2025-03-15,44.13775505084361
2025-03-16,44.13775505084361
2025-03-17,32.367687037285314
2025-03-18,32.367687037285314
2025-03-19,35.31020404067489
2025-03-20,32.367687037285314
2025-03-21,32.367687037285314
2025-03-22,41.19523804745403
2025-03-23,44.13775505084361
2025-03-24,32.367687037285314
2025-03-25,32.367687037285314
2025-03-26,35.31020404067489
2025-03-27,32.367687037285314
2025-03-28,35.31020404067489
2025-03-29,44.13775505084361
2025-03-30,44.13775505084361
2025-03-31,32.367687037285314
2025-04-01,32.367687037285314
2025-04-02,32.367687037285314
2025-04-03,35.31020404067489
2025-04-04,35.31020404067489
2025-04-05,44.13775505084361
2025-04-06,47.080272054233184
2025-04-07,35.31020404067489
2025-04-08,32.367687037285314
2025-04-09,35.31020404067489
2025-04-10,32.367687037285314
2025-04-11,35.31020404067489
2025-04-12,41.19523804745403
2025-04-13,44.13775505084361
2025-04-14,35.31020404067489
2025-04-15,32.233936264403965
2025-04-16,35.31020404067489
2025-04-17,35.31020404067489
2025-04-18,35.31020404067489
2025-04-19,38.38647181694581
2025-04-20,42.933998094911516
2025-04-21,32.233936264403965
2025-04-22,32.233936264403965
2025-04-23,32.233936264403965
2025-04-24,33.8389455389801
2025-04-25,35.31020404067489
2025-04-26,44.53900736948764
2025-04-27,44.53900736948764
2025-04-28,35.31020404067489
2025-04-29,35.31020404067489
2025-04-30,38.38647181694581
2025-05-01,35.31020404067489
2025-05-02,38.38647181694581
2025-05-03,44.53900736948764
2025-05-04,53.767810698300394
2025-05-05,38.38647181694581
2025-05-06,32.233936264403965
2025-05-07,38.38647181694581
2025-05-08,35.31020404067489
2025-05-09,39.85773031864059
2025-05-10,50.691542922029484
2025-05-11,47.61527514575856
2025-05-12,35.31020404067489
2025-05-13,32.233936264403965
2025-05-14,35.31020404067489
2025-05-15,32.10018549152262
2025-05-16,38.52022258982715
2025-05-17,41.730241138979416
2025-05-18,41.730241138979416
2025-05-19,32.10018549152262
2025-05-20,35.31020404067489
2025-05-21,32.10018549152262
2025-05-22,32.10018549152262
2025-05-23,35.31020404067489
2025-05-24,44.940259688131675
2025-05-25,48.15027823728394
2025-05-26,48.15027823728394
2025-05-27,32.10018549152262
2025-05-28,32.10018549152262
2025-05-29,32.10018549152262
2025-05-30,35.31020404067489
2025-05-31,41.730241138979416
2025-06-01,41.730241138979416
2025-06-02,32.10018549152262
2025-06-03,35.31020404067489
2025-06-04,35.31020404067489
2025-06-05,38.52022258982715
2025-06-06,38.52022258982715
2025-06-07,38.52022258982715
2025-06-08,41.730241138979416
2025-06-09,35.31020404067489
2025-06-10,35.31020404067489
2025-06-11,32.10018549152262
2025-06-12,35.31020404067489
2025-06-13,35.31020404067489
2025-06-14,41.730241138979416
2025-06-15,41.730241138979416
2025-06-16,32.10018549152262
2025-06-17,28.890166942370364
2025-06-18,32.10018549152262
2025-06-19,35.31020404067489
2025-06-20,35.31020404067489
2025-06-21,35.31020404067489
2025-06-22,35.31020404067489
2025-06-23,28.890166942370364
2025-06-24,32.10018549152262
2025-06-25,28.890166942370364
2025-06-26,32.10018549152262
2025-06-27,38.52022258982715
2025-06-28,38.52022258982715
2025-06-29,38.52022258982715
2025-06-30,35.31020404067489
2025-07-01,35.31020404067489
2025-07-02,38.52022258982715
2025-07-03,38.52022258982715
2025-07-04,51.3602967864362
2025-07-05,54.57031533558846
2025-07-06,41.730241138979416
2025-07-07,32.10018549152262
2025-07-08,32.10018549152262
2025-07-09,35.31020404067489
2025-07-10,35.31020404067489
2025-07-11,35.31020404067489
2025-07-12,35.31020404067489
2025-07-13,35.31020404067489
2025-07-14,32.10018549152262
2025-07-15,32.10018549152262
2025-07-16,32.10018549152262
2025-07-17,32.10018549152262
2025-07-18,35.31020404067489
2025-07-19,35.31020404067489
2025-07-20,38.52022258982715
2025-07-21,28.890166942370364
2025-07-22,28.890166942370364
2025-07-23,35.31020404067489
2025-07-24,35.31020404067489
2025-07-25,38.52022258982715
2025-07-26,41.730241138979416
2025-07-27,41.730241138979416
2025-07-28,35.31020404067489
2025-07-29,32.10018549152262
2025-07-30,28.890166942370364
2025-07-31,32.10018549152262
2025-08-01,35.31020404067489
2025-08-02,38.52022258982715
2025-08-03,41.730241138979416
2025-08-04,35.31020404067489
2025-08-05,32.10018549152262
2025-08-06,32.10018549152262
2025-08-07,32.10018549152262
2025-08-08,35.31020404067489
2025-08-09,38.52022258982715
2025-08-10,41.730241138979416
2025-08-11,32.10018549152262
2025-08-12,32.10018549152262
2025-08-13,32.10018549152262
2025-08-14,32.10018549152262
2025-08-15,35.31020404067489
2025-08-16,41.730241138979416
2025-08-17,41.730241138979416
2025-08-18,35.31020404067489
2025-08-19,32.10018549152262
2025-08-20,32.10018549152262
2025-08-21,32.10018549152262
2025-08-22,32.10018549152262
2025-08-23,38.52022258982715
2025-08-24,38.52022258982715
2025-08-25,35.31020404067489
2025-08-26,32.10018549152262
2025-08-27,32.10018549152262
2025-08-28,28.890166942370364
2025-08-29,35.31020404067489
2025-08-30,38.52022258982715
2025-08-31,41.730241138979416
2025-09-01,51.3602967864362
2025-09-02,35.31020404067489
2025-09-03,35.31020404067489
2025-09-04,28.890166942370364
2025-09-05,32.10018549152262
2025-09-06,35.31020404067489
2025-09-07,38.52022258982715
2025-09-08,32.10018549152262
2025-09-09,28.890166942370364
2025-09-10,28.890166942370364
2025-09-11,28.890166942370364
2025-09-12,28.890166942370364
2025-09-13,38.52022258982715
2025-09-14,41.730241138979416
2025-09-15,32.10018549152262
2025-09-16,28.890166942370364
2025-09-17,28.890166942370364
2025-09-18,28.890166942370364
2025-09-19,32.10018549152262
2025-09-20,38.52022258982715
2025-09-21,35.31020404067489
2025-09-22,28.890166942370364
2025-09-23,32.10018549152262
2025-09-24,32.10018549152262
2025-09-25,32.10018549152262
2025-09-26,32.10018549152262
2025-09-27,38.52022258982715
2025-09-28,38.52022258982715
2025-09-29,32.10018549152262
2025-09-30,32.10018549152262
2025-10-01,32.10018549152262
2025-10-02,32.10018549152262
2025-10-03,32.10018549152262
2025-10-04,38.52022258982715
2025-10-05,38.52022258982715
2025-10-06,32.10018549152262
2025-10-07,32.10018549152262
2025-10-08,35.31020404067489
2025-10-09,32.10018549152262
2025-10-10,35.31020404067489
2025-10-11,38.52022258982715
2025-10-12,38.52022258982715
2025-10-13,38.52022258982715
2025-10-14,32.10018549152262
2025-10-15,32.10018549152262
2025-10-16,32.10018549152262
2025-10-17,38.52022258982715
2025-10-18,38.52022258982715
2025-10-19,44.940259688131675
2025-10-20,35.31020404067489
2025-10-21,35.31020404067489
2025-10-22,35.31020404067489
2025-10-23,38.52022258982715
2025-10-24,38.52022258982715
2025-10-25,44.940259688131675
2025-10-26,48.15027823728394
2025-10-27,41.730241138979416
2025-10-28,35.31020404067489
2025-10-29,35.31020404067489
2025-10-30,38.52022258982715
2025-10-31,35.31020404067489
2025-11-01,44.940259688131675
2025-11-02,51.3602967864362
2025-11-03,41.730241138979416
2025-11-04,38.52022258982715
2025-11-05,41.730241138979416
2025-11-06,38.52022258982715
2025-11-07,44.940259688131675
2025-11-08,51.3602967864362
2025-11-09,54.57031533558846
2025-11-10,51.3602967864362
2025-11-11,57.78033388474073
2025-11-12,54.57031533558846
2025-11-13,51.3602967864362
2025-11-14,57.78033388474073
2025-11-15,67.41038953219751
2025-11-16,73.83042663050205
2025-11-17,60.99035243389299
2025-11-18,57.78033388474073
2025-11-19,57.78033388474073
2025-11-20,64.20037098304525
2025-11-21,64.20037098304525
2025-11-22,80.25046372880657
2025-11-23,86.67050082711108
2025-11-24,83.46048227795883
2025-11-25,80.25046372880657
2025-11-26,102.7205935728724
2025-11-27,321.00185491522626
2025-11-28,199.02115004744027
2025-11-29,144.45083471185183
2025-11-30,121.98070486778597
2025-12-01,109.14063067117692
2025-12-02,93.09053792541562
2025-12-03,67.41038953219751
2025-12-04,67.41038953219751
2025-12-05,70.62040808134978
2025-12-06,83.46048227795883
2025-12-07,83.46048227795883
2025-12-08,67.41038953219751
2025-12-09,67.41038953219751
2025-12-10,67.41038953219751
2025-12-11,71.26241179118023
2025-12-12,77.78381789630009
2025-12-13,95.45581475110676
2025-12-14,93.3777501113924
2025-12-15,80.80799326629091
2025-12-16,73.81353179603282
2025-12-17,74.28658716117104
2025-12-18,76.36465180088541
2025-12-19,79.86188253601445
2025-12-20,90.35357474140159
2025-12-21,89.88051937626335
2025-12-22,86.3832886411343
2025-12-23,85.91023327599608
2025-12-24,89.88051937626335
2025-12-25,64.74100568606036
2025-12-26,80.33493790115267
2025-12-27,74.28658716117104
2025-12-28,66.81907032577473
2025-12-29,54.72236884581146
2025-12-30,57.27348885066405
2025-12-31,57.74654421580228
2026-01-01,48.67401810582983
2026-01-02,47.72790737555338
2026-01-03,50.75208274554419
2026-01-04,48.67401810582983
2026-01-05,34.685095165313655
2026-01-06,35.15815053045189
2026-01-07,32.13397516046107
2026-01-08,31.66091979532284
2026-01-09,35.631205895590114
2026-01-10,44.467204322993446
2026-01-11,44.467204322993446
2026-01-12,32.167764829399516
2026-01-13,31.221654099123057
2026-01-14,30.275543368846602
2026-01-15,30.275543368846602
2026-01-16,33.11387555967597
2026-01-17,35.95220775050534
2026-01-18,37.844429211058255
2026-01-19,37.844429211058255
2026-01-20,31.221654099123057
2026-01-21,31.221654099123057
2026-01-22,31.221654099123057
2026-01-23,28.383321908293688
2026-01-24,35.95220775050534
2026-01-25,34.05998628995243
2026-01-26,29.329432638570147
2026-01-27,32.167764829399516
2026-01-28,31.221654099123057
2026-01-29,32.167764829399516
2026-01-30,33.11387555967597
2026-01-31,36.898318480781796
2026-02-01,44.467204322993446
2026-02-02,28.383321908293688
2026-02-03,31.221654099123057
2026-02-04,30.275543368846602
2026-02-05,30.275543368846602
2026-02-06,29.329432638570147
2026-02-07,37.844429211058255
2026-02-08,36.898318480781796
2026-02-09,25.544989717464322
2026-02-10,30.275543368846602
2026-02-11,29.329432638570147
2026-02-12,33.11387555967597
2026-02-13,34.05998628995243
2026-02-14,41.628872132164076
2026-02-15,41.628872132164076
2026-02-16,37.844429211058255
2026-02-17,29.329432638570147
2026-02-18,30.275543368846602
2026-02-19,30.275543368846602
2026-02-20,31.221654099123057
2026-02-21,37.844429211058255
2026-02-22,35.95220775050534
2026-02-23,35.006097020228886
2026-02-24,30.275543368846602
2026-02-25,29.329432638570147
2026-02-26,30.275543368846602
2026-02-27,30.275543368846602
2026-02-28,39.736650671611166
2026-03-01,40.682761401887625
2026-03-02,31.221654099123057
2026-03-03,32.167764829399516
2026-03-04,32.167764829399516
2026-03-05,33.11387555967597
2026-03-06,35.006097020228886
2026-03-07,42.574982862440535
2026-03-08,43.52109359271699
2026-03-09,35.006097020228886
2026-03-10,33.11387555967597
2026-03-11,31.221654099123057
2026-03-12,35.006097020228886
2026-03-13,37.844429211058255
2026-03-14,47.305536513822815
2026-03-15,47.305536513822815
2026-03-16,35.95220775050534
2026-03-17,33.11387555967597
2026-03-18,40.682761401887625
2026-03-19,38.79053994133471
2026-03-20,36.898318480781796
2026-03-21,46.35942578354636
2026-03-22,48.251647244099274
2026-03-23,35.95220775050534
2026-03-24,33.11387555967597
2026-03-25,35.006097020228886
2026-03-26,35.006097020228886
2026-03-27,36.898318480781796
2026-03-28,43.52109359271699
2026-03-29,49.197757974375726
2026-03-30,35.006097020228886
2026-03-31,35.006097020228886
2026-04-01,36.898318480781796
2026-04-02,37.844429211058255
2026-04-03,35.95220775050534
2026-04-04,41.628872132164076
2026-04-05,44.467204322993446
2026-04-06,37.844429211058255
2026-04-07,33.11387555967597
2026-04-08,35.006097020228886
2026-04-09,35.006097020228886
2026-04-10,38.79053994133471
2026-04-11,45.413315053269905
2026-04-12,48.251647244099274
2026-04-13,35.006097020228886
2026-04-14,34.05998628995243
2026-04-15,35.006097020228886
2026-04-16,35.006097020228886
2026-04-17,37.844429211058255
2026-04-18,45.413315053269905
2026-04-19,44.467204322993446
2026-04-20,36.898318480781796
2026-04-21,33.11387555967597
2026-04-22,36.898318480781796
2026-04-23,37.844429211058255
2026-04-24,38.79053994133471
2026-04-25,49.197757974375726
2026-04-26,50.143868704652185
2026-04-27,38.79053994133471
2026-04-28,36.898318480781796
2026-04-29,37.844429211058255
2026-04-30,40.682761401887625
2026-05-01,42.574982862440535
2026-05-02,49.197757974375726
2026-05-03,54.874422356034465
2026-05-04,40.682761401887625
2026-05-05,39.736650671611166
2026-05-06,39.736650671611166
2026-05-07,37.844429211058255
2026-05-08,42.574982862440535
2026-05-09,56.766643816587376
2026-05-10,52.036090165205096
2026-05-11,37.844429211058255
2026-05-12,35.006097020228886
2026-05-13,36.898318480781796
2026-05-14,33.11387555967597
2026-05-15,39.736650671611166
2026-05-16,44.467204322993446
2026-05-17,42.574982862440535
2026-05-18,35.006097020228886
2026-05-19,34.05998628995243
2026-05-20,34.05998628995243
2026-05-21,34.05998628995243
2026-05-22,35.95220775050534
2026-05-23,47.305536513822815
2026-05-24,52.036090165205096
2026-05-25,53.92831162575801
2026-05-26,35.006097020228886
2026-05-27,32.167764829399516
2026-05-28,34.05998628995243
2026-05-29,36.898318480781796
2026-05-30,41.628872132164076
2026-05-31,46.35942578354636
