Time,top_gun
2024-08-21,1.3393140036628526
2024-08-22,1.482844408324252
2024-08-23,1.161201040602538
2024-08-24,1.5537429154773288
2024-08-25,2.1079731693905996
2024-08-26,1.2502575221326953
2024-08-27,1.0539865846952998
2024-08-28,1.0539865846952998
2024-08-29,1.1248850918483766
2024-08-30,1.0539865846952998
2024-08-31,1.3756299524170137
2024-09-01,1.804487776045966
2024-09-02,1.697273320138728
2024-09-03,1.1430430662254571
2024-09-04,1.0539865846952998
2024-09-05,1.0721445590723804
2024-09-06,1.161201040602538
2024-09-07,1.482844408324252
2024-09-08,1.804487776045966
2024-09-09,1.1248850918483766
2024-09-10,1.035828610318219
2024-09-11,0.9286141544109812
2024-09-12,0.9649301031651423
2024-09-13,1.035828610318219
2024-09-14,1.3756299524170137
2024-09-15,1.2684154965097758
2024-09-16,1.1430430662254571
2024-09-17,1.0548106555199248
2024-09-18,0.9493295899679323
2024-09-19,0.9493295899679323
2024-09-20,1.0548106555199248
2024-09-21,1.4767349177278948
2024-09-22,1.4767349177278948
2024-09-23,1.0548106555199248
2024-09-24,0.9493295899679323
2024-09-25,2.637026638799812
2024-09-26,1.3712538521759021
2024-09-27,1.0548106555199248
2024-09-28,1.3712538521759021
2024-09-29,1.2657727866239097
2024-09-30,0.9493295899679323
2024-10-01,0.9493295899679323
2024-10-02,1.1602917210719172
2024-10-03,0.9493295899679323
2024-10-04,1.1602917210719172
2024-10-05,1.3712538521759021
2024-10-06,1.2657727866239097
2024-10-07,1.0548106555199248
2024-10-08,1.0548106555199248
2024-10-09,1.0548106555199248
2024-10-10,2.004140245487857
2024-10-11,1.3712538521759021
2024-10-12,1.4767349177278948
2024-10-13,1.4767349177278948
2024-10-14,1.0548106555199248
2024-10-15,1.1602917210719172
2024-10-16,1.0548106555199248
2024-10-17,1.0548106555199248
2024-10-18,1.0548106555199248
2024-10-19,2.215102376591842
2024-10-20,2.426064507695827
2024-10-21,1.1602917210719172
2024-10-22,1.1602917210719172
2024-10-23,1.2657727866239097
2024-10-24,1.3712538521759021
2024-10-25,1.4767349177278948
2024-10-26,1.8986591799358645
2024-10-27,1.6876970488318797
2024-10-28,1.0548106555199248
2024-10-29,1.0548106555199248
2024-10-30,1.1602917210719172
2024-10-31,1.793178114383872
2024-11-01,1.3712538521759021
2024-11-02,1.793178114383872
2024-11-03,1.2657727866239097
2024-11-04,0.9493295899679323
2024-11-05,0.8438485244159398
2024-11-06,0.6328863933119548
2024-11-07,0.8438485244159398
2024-11-08,0.9493295899679323
2024-11-09,1.1602917210719172
2024-11-10,1.1602917210719172
2024-11-11,0.9493295899679323
2024-11-12,0.9493295899679323
2024-11-13,0.8438485244159398
2024-11-14,0.8438485244159398
2024-11-15,0.8438485244159398
2024-11-16,1.0548106555199248
2024-11-17,2.637026638799812
2024-11-18,1.0548106555199248
2024-11-19,0.8438485244159398
2024-11-20,0.8438485244159398
2024-11-21,0.9493295899679323
2024-11-22,1.3712538521759021
2024-11-23,1.0548106555199248
2024-11-24,1.1602917210719172
2024-11-25,0.8438485244159398
2024-11-26,0.8438485244159398
2024-11-27,0.9493295899679323
2024-11-28,1.1602917210719172
2024-11-29,1.1602917210719172
2024-11-30,1.3712538521759021
2024-12-01,1.1602917210719172
2024-12-02,0.8438485244159398
2024-12-03,0.8438485244159398
2024-12-04,0.9493295899679323
2024-12-05,0.9493295899679323
2024-12-06,0.8438485244159398
2024-12-07,1.0548106555199248
2024-12-08,1.0548106555199248
2024-12-09,0.8438485244159398
2024-12-10,0.7383674588639474
2024-12-11,0.8438485244159398
2024-12-12,0.8438485244159398
2024-12-13,0.7383674588639474
2024-12-14,1.0548106555199248
2024-12-15,1.1602917210719172
2024-12-16,0.7383674588639474
2024-12-17,0.8438485244159398
2024-12-18,0.8438485244159398
2024-12-19,1.1602917210719172
2024-12-20,0.8438485244159398
2024-12-21,0.9493295899679323
2024-12-22,2.1096213110398496
2024-12-23,1.0548106555199248
2024-12-24,1.0548106555199248
2024-12-25,1.3712538521759021
2024-12-26,4.113761556527707
2024-12-27,1.5822159832798872
2024-12-28,1.3712538521759021
2024-12-29,1.3712538521759021
2024-12-30,1.1602917210719172
2024-12-31,1.1602917210719172
2025-01-01,1.3712538521759021
2025-01-02,1.0548106555199248
2025-01-03,0.9493295899679323
2025-01-04,2.426064507695827
2025-01-05,3.1644319665597744
2025-01-06,1.1602917210719172
2025-01-07,1.0548106555199248
2025-01-08,0.9493295899679323
2025-01-09,1.0548106555199248
2025-01-10,1.0548106555199248
2025-01-11,1.1602917210719172
2025-01-12,1.1602917210719172
2025-01-13,0.9493295899679323
2025-01-14,0.9493295899679323
2025-01-15,0.8438485244159398
2025-01-16,0.9493295899679323
2025-01-17,0.9493295899679323
2025-01-18,1.6876970488318797
2025-01-19,2.426064507695827
2025-01-20,1.1602917210719172
2025-01-21,0.9493295899679323
2025-01-22,0.8438485244159398
2025-01-23,0.9493295899679323
2025-01-24,0.9493295899679323
2025-01-25,1.2657727866239097
2025-01-26,1.2657727866239097
2025-01-27,0.8438485244159398
2025-01-28,0.8438485244159398
2025-01-29,0.8438485244159398
2025-01-30,0.8438485244159398
2025-01-31,1.1602917210719172
2025-02-01,1.1602917210719172
2025-02-02,1.3712538521759021
2025-02-03,0.8438485244159398
2025-02-04,0.8438485244159398
2025-02-05,0.8438485244159398
2025-02-06,0.8438485244159398
2025-02-07,0.9493295899679323
2025-02-08,1.2657727866239097
2025-02-09,1.6876970488318797
2025-02-10,1.3712538521759021
2025-02-11,0.8438485244159398
2025-02-12,1.4767349177278948
2025-02-13,0.8438485244159398
2025-02-14,1.0548106555199248
2025-02-15,1.793178114383872
2025-02-16,1.6876970488318797
2025-02-17,1.793178114383872
2025-02-18,1.3712538521759021
2025-02-19,1.2657727866239097
2025-02-20,1.1602917210719172
2025-02-21,1.0548106555199248
2025-02-22,1.793178114383872
2025-02-23,2.7425077043518042
2025-02-24,1.1602917210719172
2025-02-25,1.1602917210719172
2025-02-26,0.9493295899679323
2025-02-27,0.9493295899679323
2025-02-28,0.9493295899679323
2025-03-01,1.2657727866239097
2025-03-02,1.3712538521759021
2025-03-03,1.1602917210719172
2025-03-04,0.9493295899679323
2025-03-05,0.9493295899679323
2025-03-06,1.0548106555199248
2025-03-07,0.9493295899679323
2025-03-08,2.3205834421438345
2025-03-09,1.5822159832798872
2025-03-10,1.0548106555199248
2025-03-11,0.9493295899679323
2025-03-12,0.9493295899679323
2025-03-13,1.0548106555199248
2025-03-14,0.9493295899679323
2025-03-15,1.2657727866239097
2025-03-16,1.2657727866239097
2025-03-17,0.9493295899679323
2025-03-18,0.9493295899679323
2025-03-19,0.9493295899679323
2025-03-20,1.0548106555199248
2025-03-21,0.9493295899679323
2025-03-22,1.3712538521759021
2025-03-23,1.3712538521759021
2025-03-24,1.0548106555199248
2025-03-25,1.0548106555199248
2025-03-26,0.9493295899679323
2025-03-27,1.0548106555199248
2025-03-28,1.1602917210719172
2025-03-29,1.8986591799358645
2025-03-30,2.847988769903797
2025-03-31,1.1602917210719172
2025-04-01,1.0548106555199248
2025-04-02,10.548106555199247
2025-04-03,4.746647949839661
2025-04-04,2.847988769903797
2025-04-05,3.797318359871729
2025-04-06,3.3753940976637593
2025-04-07,1.793178114383872
2025-04-08,1.4767349177278948
2025-04-09,1.4767349177278948
2025-04-10,1.5822159832798872
2025-04-11,1.5822159832798872
2025-04-12,2.637026638799812
2025-04-13,4.008280490975714
2025-04-14,1.6876970488318797
2025-04-15,1.5756234166828875
2025-04-16,1.7931781143838719
2025-04-17,1.8118570530753706
2025-04-18,1.7931781143838719
2025-04-19,3.297382059599265
2025-04-20,2.6447179664963114
2025-04-21,1.3954265963649004
2025-04-22,1.1778718986639158
2025-04-23,1.1778718986639158
2025-04-24,1.1591929599724173
2025-04-25,1.1778718986639158
2025-04-26,1.7030797042248786
2025-04-27,1.7744991756923734
2025-04-28,1.2679703088229095
2025-04-29,1.3954265963649004
2025-04-30,1.1591929599724173
2025-05-01,1.2492913701314108
2025-05-02,1.2866492475144082
2025-05-03,1.9019554632343643
2025-05-04,1.992053873393358
2025-05-05,1.5042039452153926
2025-05-06,1.2492913701314108
2025-05-07,1.2492913701314108
2025-05-08,1.2492913701314108
2025-05-09,1.2492913701314108
2025-05-10,1.68440076553338
2025-05-11,1.8832765245428655
2025-05-12,1.4668460678323954
2025-05-13,1.3767476576734017
2025-05-14,1.2866492475144082
2025-05-15,1.2328099536389119
2025-05-16,1.2328099536389119
2025-05-17,2.017325378681856
2025-05-18,3.0259880680227838
2025-05-19,1.456957217936896
2025-05-20,1.2701678310219093
2025-05-21,1.3075257084049066
2025-05-22,1.3075257084049066
2025-05-23,1.6437466048518827
2025-05-24,2.054683256064853
2025-05-25,2.24147264297984
2025-05-26,2.502977784660821
2025-05-27,1.7931781143838719
2025-05-28,1.6063887274688853
2025-05-29,1.5316729727028906
2025-05-30,1.6437466048518827
2025-05-31,2.2041147655968425
2025-06-01,2.24147264297984
2025-06-02,1.4943150953198934
2025-06-03,1.344883585787904
2025-06-04,1.6437466048518827
2025-06-05,1.7931781143838719
2025-06-06,1.3075257084049066
2025-06-07,1.905251746532864
2025-06-08,1.8305359917668693
2025-06-09,1.3075257084049066
2025-06-10,1.1580941988729174
2025-06-11,1.1954520762559147
2025-06-12,1.2328099536389119
2025-06-13,1.344883585787904
2025-06-14,1.7184623596178774
2025-06-15,1.8678938691498665
2025-06-16,1.344883585787904
2025-06-17,1.3822414631709012
2025-06-18,1.3075257084049066
2025-06-19,1.344883585787904
2025-06-20,1.3075257084049066
2025-06-21,1.8678938691498665
2025-06-22,3.735787738299733
2025-06-23,1.9426096239158612
2025-06-24,1.68110448223488
2025-06-25,1.569030850085888
2025-06-26,1.569030850085888
2025-06-27,1.7184623596178774
2025-06-28,2.054683256064853
2025-06-29,2.353546275128832
2025-06-30,1.569030850085888
2025-07-01,2.353546275128832
2025-07-02,1.3822414631709012
2025-07-03,1.569030850085888
2025-07-04,2.4282620298948268
2025-07-05,2.502977784660821
2025-07-06,2.2788305203628374
2025-07-07,1.569030850085888
2025-07-08,1.344883585787904
2025-07-09,1.4195993405538987
2025-07-10,1.569030850085888
2025-07-11,2.129399010830848
2025-07-12,1.905251746532864
2025-07-13,2.1667568882138455
2025-07-14,1.456957217936896
2025-07-15,1.3822414631709012
2025-07-16,1.6437466048518827
2025-07-17,1.3822414631709012
2025-07-18,1.344883585787904
2025-07-19,1.7184623596178774
2025-07-20,1.8678938691498665
2025-07-21,1.3822414631709012
2025-07-22,1.2701678310219093
2025-07-23,1.1954520762559147
2025-07-24,1.2701678310219093
2025-07-25,1.344883585787904
2025-07-26,2.577693539426816
2025-07-27,2.876556558490795
2025-07-28,1.3822414631709012
2025-07-29,1.2328099536389119
2025-07-30,1.456957217936896
2025-07-31,1.9799675012988587
2025-08-01,1.8305359917668693
2025-08-02,1.4943150953198934
2025-08-03,1.905251746532864
2025-08-04,1.2328099536389119
2025-08-05,1.1580941988729174
2025-08-06,1.12073632148992
2025-08-07,1.12073632148992
2025-08-08,1.344883585787904
2025-08-09,1.9426096239158612
2025-08-10,1.5316729727028906
2025-08-11,1.1580941988729174
2025-08-12,1.12073632148992
2025-08-13,1.12073632148992
2025-08-14,1.008662689340928
2025-08-15,1.1954520762559147
2025-08-16,1.4943150953198934
2025-08-17,2.4656199072778238
2025-08-18,1.1954520762559147
2025-08-19,0.9713048119579306
2025-08-20,1.12073632148992
2025-08-21,1.1580941988729174
2025-08-22,1.0460205667239253
2025-08-23,1.456957217936896
2025-08-24,1.5316729727028906
2025-08-25,1.0833784441069227
2025-08-26,1.008662689340928
2025-08-27,1.008662689340928
2025-08-28,1.0460205667239253
2025-08-29,1.3075257084049066
2025-08-30,1.4195993405538987
2025-08-31,1.456957217936896
2025-09-01,1.6063887274688853
2025-09-02,1.1580941988729174
2025-09-03,1.0460205667239253
2025-09-04,1.4195993405538987
2025-09-05,1.0460205667239253
2025-09-06,1.4195993405538987
2025-09-07,2.054683256064853
2025-09-08,1.0460205667239253
2025-09-09,0.9339469345749333
2025-09-10,0.9713048119579306
2025-09-11,0.9713048119579306
2025-09-12,0.9339469345749333
2025-09-13,1.905251746532864
2025-09-14,1.4195993405538987
2025-09-15,0.9713048119579306
2025-09-16,0.9713048119579306
2025-09-17,1.0833784441069227
2025-09-18,1.1580941988729174
2025-09-19,1.0833784441069227
2025-09-20,1.456957217936896
2025-09-21,1.7931781143838719
2025-09-22,1.569030850085888
2025-09-23,1.0460205667239253
2025-09-24,1.1954520762559147
2025-09-25,1.0833784441069227
2025-09-26,1.2328099536389119
2025-09-27,1.5316729727028906
2025-09-28,1.3075257084049066
2025-09-29,1.12073632148992
2025-09-30,1.0460205667239253
2025-10-01,1.0833784441069227
2025-10-02,1.0833784441069227
2025-10-03,1.0460205667239253
2025-10-04,1.3822414631709012
2025-10-05,1.5316729727028906
2025-10-06,1.1954520762559147
2025-10-07,1.0833784441069227
2025-10-08,1.12073632148992
2025-10-09,1.12073632148992
2025-10-10,1.12073632148992
2025-10-11,1.344883585787904
2025-10-12,1.456957217936896
2025-10-13,1.2328099536389119
2025-10-14,1.2701678310219093
2025-10-15,1.68110448223488
2025-10-16,1.4195993405538987
2025-10-17,1.2701678310219093
2025-10-18,1.4943150953198934
2025-10-19,1.4943150953198934
2025-10-20,1.2701678310219093
2025-10-21,1.3822414631709012
2025-10-22,1.3075257084049066
2025-10-23,1.2328099536389119
2025-10-24,1.1954520762559147
2025-10-25,1.9799675012988587
2025-10-26,1.7184623596178774
2025-10-27,1.2701678310219093
2025-10-28,1.2328099536389119
2025-10-29,1.3075257084049066
2025-10-30,1.456957217936896
2025-10-31,2.1667568882138455
2025-11-01,1.905251746532864
2025-11-02,1.3822414631709012
2025-11-03,1.0460205667239253
2025-11-04,0.9339469345749333
2025-11-05,0.9713048119579306
2025-11-06,1.0460205667239253
2025-11-07,1.0460205667239253
2025-11-08,2.054683256064853
2025-11-09,1.4943150953198934
2025-11-10,1.12073632148992
2025-11-11,1.0460205667239253
2025-11-12,1.0460205667239253
2025-11-13,0.9713048119579306
2025-11-14,1.0460205667239253
2025-11-15,1.6063887274688853
2025-11-16,2.5403356620438187
2025-11-17,1.12073632148992
2025-11-18,1.0460205667239253
2025-11-19,1.0460205667239253
2025-11-20,1.008662689340928
2025-11-21,0.9713048119579306
2025-11-22,1.0833784441069227
2025-11-23,1.2328099536389119
2025-11-24,1.0833784441069227
2025-11-25,1.008662689340928
2025-11-26,1.1580941988729174
2025-11-27,1.2701678310219093
2025-11-28,1.344883585787904
2025-11-29,1.344883585787904
2025-11-30,1.2328099536389119
2025-12-01,0.9713048119579306
2025-12-02,1.008662689340928
2025-12-03,0.8592311798089387
2025-12-04,0.8592311798089387
2025-12-05,0.9339469345749333
2025-12-06,1.1580941988729174
2025-12-07,1.12073632148992
2025-12-08,1.4195993405538987
2025-12-09,1.12073632148992
2025-12-10,0.8965890571919359
2025-12-11,0.8914948011851636
2025-12-12,0.9967760919917925
2025-12-13,1.8695919544854576
2025-12-14,1.5724270207570696
2025-12-15,0.9780971533002938
2025-12-16,0.8914948011851636
2025-12-17,0.872815862493665
2025-12-18,0.9780971533002938
2025-12-19,1.0400772680493575
2025-12-20,1.1886597349135517
2025-12-21,1.0833784441069227
2025-12-22,1.021398329357859
2025-12-23,1.0400772680493575
2025-12-24,1.0833784441069227
2025-12-25,1.4238445538928757
2025-12-26,2.4019417071931697
2025-12-27,1.4425234925843742
2025-12-28,1.2752620870286817
2025-12-29,1.0833784441069227
2025-12-30,1.2319609109711167
2025-12-31,1.169980796222053
2026-01-01,1.3805433778353104
2026-01-02,1.1453585588559865
2026-01-03,1.3372422017777454
2026-01-04,2.420620645884668
2026-01-05,1.1886597349135517
2026-01-06,1.1886597349135517
2026-01-07,0.9780971533002938
2026-01-08,1.064699505415424
2026-01-09,1.021398329357859
2026-01-10,1.3788452924997199
2026-01-11,1.4773342419639854
2026-01-12,1.1326229188390555
2026-01-13,1.0833784441069227
2026-01-14,1.674312140892517
2026-01-15,0.984889494642657
2026-01-16,1.0833784441069227
2026-01-17,1.280356343035454
2026-01-18,1.3296008177675869
2026-01-19,1.0833784441069227
2026-01-20,0.8864005451783913
2026-01-21,0.8864005451783913
2026-01-22,1.1326229188390555
2026-01-23,1.5758231914282512
2026-01-24,1.674312140892517
2026-01-25,1.5265787166961184
2026-01-26,1.03413396937479
2026-01-27,1.03413396937479
2026-01-28,0.984889494642657
2026-01-29,0.9356450199105242
2026-01-30,1.1326229188390555
2026-01-31,1.3788452924997199
2026-02-01,2.6592016355351737
2026-02-02,1.1326229188390555
2026-02-03,1.03413396937479
2026-02-04,1.03413396937479
2026-02-05,0.984889494642657
2026-02-06,1.03413396937479
2026-02-07,1.5265787166961184
2026-02-08,1.7235566156246498
2026-02-09,0.9356450199105242
2026-02-10,0.8864005451783913
2026-02-11,0.8864005451783913
2026-02-12,0.984889494642657
2026-02-13,1.0833784441069227
2026-02-14,1.4773342419639854
2026-02-15,1.3788452924997199
2026-02-16,1.4280897672318527
2026-02-17,1.03413396937479
2026-02-18,1.0833784441069227
2026-02-19,1.1818673935711885
2026-02-20,1.1818673935711885
2026-02-21,1.3296008177675869
2026-02-22,1.5758231914282512
2026-02-23,1.1818673935711885
2026-02-24,1.03413396937479
2026-02-25,0.984889494642657
2026-02-26,1.03413396937479
2026-02-27,1.1818673935711885
2026-02-28,1.3788452924997199
2026-03-01,1.7235566156246498
2026-03-02,1.3296008177675869
2026-03-03,1.0833784441069227
2026-03-04,1.1326229188390555
2026-03-05,1.1818673935711885
2026-03-06,1.280356343035454
2026-03-07,1.8712900398210484
2026-03-08,1.9205345145531811
2026-03-09,1.280356343035454
2026-03-10,1.0833784441069227
2026-03-11,1.1326229188390555
2026-03-12,1.2311118683033213
2026-03-13,1.1818673935711885
2026-03-14,2.511468211338775
2026-03-15,2.4129792618745096
2026-03-16,1.4280897672318527
2026-03-17,1.2311118683033213
2026-03-18,1.2311118683033213
2026-03-19,1.0833784441069227
2026-03-20,1.280356343035454
2026-03-21,1.7728010903567826
2026-03-22,2.363734787142377
2026-03-23,1.674312140892517
2026-03-24,1.1326229188390555
2026-03-25,1.0833784441069227
2026-03-26,1.1326229188390555
2026-03-27,1.280356343035454
2026-03-28,2.511468211338775
2026-03-29,1.9205345145531811
2026-03-30,1.3788452924997199
2026-03-31,1.5265787166961184
2026-04-01,1.9205345145531811
2026-04-02,1.5758231914282512
2026-04-03,1.625067666160384
2026-04-04,1.8712900398210484
2026-04-05,1.8712900398210484
2026-04-06,1.5758231914282512
2026-04-07,1.4280897672318527
2026-04-08,1.4280897672318527
2026-04-09,1.4280897672318527
2026-04-10,1.3296008177675869
2026-04-11,1.8220455650889156
2026-04-12,1.7728010903567826
2026-04-13,1.4773342419639854
2026-04-14,1.3788452924997199
2026-04-15,1.3296008177675869
2026-04-16,1.8712900398210484
2026-04-17,3.3978687565171666
2026-04-18,2.8069350597315723
2026-04-19,2.2160013629459785
2026-04-20,1.7235566156246498
2026-04-21,1.969778989285314
2026-04-22,2.06826793874958
2026-04-23,1.7235566156246498
2026-04-24,1.5265787166961184
2026-04-25,1.969778989285314
2026-04-26,2.06826793874958
2026-04-27,1.5265787166961184
2026-04-28,1.4773342419639854
2026-04-29,1.4280897672318527
2026-04-30,1.3788452924997199
2026-05-01,1.5265787166961184
2026-05-02,1.8220455650889156
2026-05-03,2.265245837678111
2026-05-04,1.8712900398210484
2026-05-05,1.674312140892517
2026-05-06,1.625067666160384
2026-05-07,1.7728010903567826
2026-05-08,1.8220455650889156
2026-05-09,2.6592016355351737
2026-05-10,2.265245837678111
2026-05-11,1.7728010903567826
2026-05-12,1.7728010903567826
2026-05-13,2.954668483927971
2026-05-14,3.003912958660104
2026-05-15,3.1024019081243694
2026-05-16,4.235024826963425
2026-05-17,4.924447473213285
2026-05-18,2.8561795344637053
2026-05-19,2.511468211338775
2026-05-20,2.4129792618745096
2026-05-21,2.019023464017447
2026-05-22,2.019023464017447
2026-05-23,3.4471132312492996
2026-05-24,2.8561795344637053
2026-05-25,2.4129792618745096
2026-05-26,1.625067666160384
2026-05-27,1.5758231914282512
2026-05-28,1.5265787166961184
2026-05-29,1.7235566156246498
2026-05-30,1.8220455650889156
2026-05-31,2.6592016355351737
